ts,buy_hold,v10,v10_no_mfeu,v10_no_range,melt_long,rs4_w1,rs4_w0_5,rs4_no_er,rs4_melt_both,rs4_no_donchian
2025-12-24 06:00:00+00:00,0.670378345035057,1.865693237675752,1.5437544312218239,1.7924841680086703,1.2699858035091338,2.34672766545159,2.1025062270863653,1.9635485946095865,1.5061176429440015,2.5314738048570935
2025-12-24 12:00:00+00:00,0.6836172156023816,1.8288488624436874,1.513267818320253,1.7570855515855752,1.2699858035091338,2.3003836508369044,2.060985184508633,1.9247717369004833,1.4763742947559617,2.4814813576140025
2025-12-24 18:00:00+00:00,0.7050818417598075,1.827111456024366,1.5118302138928488,1.755416320311569,1.2699858035091338,2.2981982863686095,2.05902724858335,1.922943203750428,1.4749717391759436,2.479123950324269
2025-12-25 00:00:00+00:00,0.6918379965734408,1.791056306520924,1.4819966401357585,1.72077596070957,1.2699858035091338,2.2528469847113617,2.0183956083872614,1.8849969665522277,1.4458655090146724,2.430202367367858
2025-12-25 06:00:00+00:00,0.6903460776128563,1.787193970430094,1.4788007779571966,1.7170651811695392,1.2699858035091338,2.2479888168332844,2.014043024844542,1.8809320514579828,1.4427475620703907,2.424961740215416
2025-12-25 12:00:00+00:00,0.7019647838904012,1.8172729155806617,1.5036893844681545,1.745963840329585,1.2699858035091338,2.2858230605915852,2.0479398993178837,1.9125886331966366,1.4670293834639505,2.4657744848771563
2025-12-25 18:00:00+00:00,0.6832113719855332,1.7687233753308398,1.4635174170830902,1.6993193649653933,1.2699858035091338,2.22475592107022,1.993227951696422,1.8614926761542885,1.4278368100813241,2.3998998346943705
2025-12-26 00:00:00+00:00,0.7002912836193287,1.8129404949427173,1.500104554217027,1.741801422175385,1.2699858035091338,2.280373605577157,2.0430575632587233,1.9080289776846238,1.4635319515026322,2.459896021507561
2025-12-26 06:00:00+00:00,0.6980429059262849,1.8071198099463568,1.495288270342261,1.7362091385714955,1.2699858035091338,2.2730521648188384,2.0364980570099886,1.9019029985507192,1.4588330888010879,2.4519982003132434
2025-12-26 12:00:00+00:00,0.696654866490533,1.8035264010884793,1.4923149300655654,1.7327567336654501,1.2699858035091338,2.268532262077182,2.032448535712711,1.8981211158862716,1.4559322386667417,2.4471224682206563
2025-12-26 18:00:00+00:00,0.7219728025333566,1.8690704290866278,1.5465488639293778,1.7957288397553886,1.2699858035091338,2.350975603084307,2.1063120863927294,1.967102919251302,1.5088439472821447,2.536056161387083
2025-12-27 00:00:00+00:00,0.7280073864175883,1.8846929875130431,1.5594756373725005,1.810738375126823,1.2699858035091338,2.370626148696015,2.1239176207384927,1.9835448787454626,1.521455565526128,2.5572536962350885
2025-12-27 06:00:00+00:00,0.7309074512309074,1.8829025291749057,1.5579941355169966,1.817951569313866,1.2699858035091338,2.3683740538547537,2.121899898998791,1.9876777236188659,1.5200101827388781,2.554824305223665
2025-12-27 12:00:00+00:00,0.7153859973119112,1.8411287028125944,1.523428683783759,1.7793457903434204,1.2699858035091338,2.3158296204845965,2.074823708614245,1.941691074819276,1.4862874379558524,2.49814331124816
2025-12-27 18:00:00+00:00,0.7270572063182891,1.8711659106680876,1.5482827550705347,1.8083750370602276,1.2699858035091338,2.353611365759731,2.108673548065417,1.9733689136995267,1.5105355660952313,2.5388994244835574
2025-12-28 00:00:00+00:00,0.728407668454217,1.8746414813528105,1.5511585909996233,1.8117339777238843,1.2699858035091338,2.3579830479389687,2.1125902739556883,1.9770343199082945,1.5133412890414544,2.543615267349701
2025-12-28 06:00:00+00:00,0.7243724399785462,1.8642563536079562,1.5425654918495744,1.8016973445940243,1.2699858035091338,2.3449203074541183,2.100886958902757,1.9660819569245243,1.5049576899561954,2.529524162598234
2025-12-28 12:00:00+00:00,0.7095992615985834,1.8262358683743587,1.5111057151985692,1.7649527160170715,1.2699858035091338,2.2970969446687493,2.0580405223363307,1.9259847943928678,1.4742649037857578,2.477935905497237
2025-12-28 18:00:00+00:00,0.7096448274391891,1.8226487512573133,1.5081375809775064,1.7614859720942087,1.2699858035091338,2.292584955876705,2.0539980913923928,1.922201749090354,1.471369132783222,2.4730687103799585
2025-12-29 00:00:00+00:00,0.728964702295754,1.7730276669906442,1.467078972213864,1.7135300267725735,1.2699858035091338,2.230169994570759,1.9980785883580034,1.8698703632962705,1.4313115343705562,2.405740131140336
2025-12-29 06:00:00+00:00,0.7180924814549754,1.7994716748988788,1.4889598760855307,1.7390866508583558,1.2699858035091338,2.263432099878588,2.027879141939603,1.897758741799865,1.452658981022804,2.4416207957444085
2025-12-29 12:00:00+00:00,0.7325236317121978,1.7633085805973412,1.4590369841827655,1.7041370845879835,1.2699858035091338,2.2179450218574033,1.9871258554805629,1.85962042081455,1.423465610295446,2.3925527474295816
2025-12-29 18:00:00+00:00,0.7219843945885601,1.7616334374457736,1.4576508990477919,1.7025181543576249,1.2699858035091338,2.2158379740866385,1.9852380859178562,1.8578537814147762,1.4221133179656653,2.3902798223195236
2025-12-30 00:00:00+00:00,0.7320638586110836,1.735366111927337,1.435916189746948,1.677132283715659,1.2699858035091338,2.182798105448678,1.9556366410735693,1.83015173568565,1.400908501655372,2.354638889967528
2025-12-30 06:00:00+00:00,0.7245863137012043,1.733717514121006,1.4345520693666882,1.6755390080461292,1.2699858035091338,2.1807244472485015,1.9537787862645493,1.8284130915367487,1.3995776385787992,2.352401983022059
2025-12-30 12:00:00+00:00,0.718762074849633,1.7460061375073384,1.4447202022747005,1.687415261052333,1.2699858035091338,2.1961814644519015,1.9676272082185626,1.8413729190135601,1.4094978720426383,2.3690758539307666
2025-12-30 18:00:00+00:00,0.7268280564756944,1.726412374957929,1.428507484583961,1.668479008059253,1.2699858035091338,2.171535813325315,1.9455464036466887,1.8207089459810408,1.3936804209893854,2.3424899738778313
2025-12-31 00:00:00+00:00,0.7233963901232131,1.734563506721303,1.4352520798502533,1.6763566116007858,1.2699858035091338,2.181788563363516,1.954732160953525,1.829305292217152,1.4002605827817243,2.3535498716800154
2025-12-31 06:00:00+00:00,0.7218208408462754,1.7383413667108336,1.438378042887263,1.680007697621339,1.2699858035091338,2.1865404745430186,1.958989545818651,1.833289498759792,1.4033103347280265,2.3586758770751084
2025-12-31 12:00:00+00:00,0.7163750942845636,1.7514562090444914,1.4492298247121154,1.6926824440753825,1.2699858035091338,2.203036735938473,1.973769058933102,1.847120673227945,1.4138975497236483,2.3764708066766356
2025-12-31 18:00:00+00:00,0.7122289646713672,1.7615930277480902,1.4576174623345082,1.7024791006916034,1.2699858035091338,2.2157871454972478,1.9851925470054033,1.8578111645411113,1.422080696440648,2.3902249922493475
2026-01-01 00:00:00+00:00,0.7142564834199713,1.7565782599299664,1.4534680288239803,1.6976326138636608,1.2699858035091338,2.2094794127269517,1.9795412532385177,1.8525224903165083,1.418032426267598,2.383420683206112
2026-01-01 06:00:00+00:00,0.7216635654635759,1.7383619474577094,1.4383950722780257,1.6800275877383415,1.2699858035091338,2.1865663616540902,1.959012738885759,1.8333112036261932,1.403326948941633,2.3587038021490425
2026-01-01 12:00:00+00:00,0.6834929572589846,1.8303083002870288,1.5144754196516252,1.7688884889856853,1.2699858035091338,2.3022193776829973,2.062629869225126,1.930279662364651,1.477552454723661,2.4834616020591382
2026-01-01 18:00:00+00:00,0.6783220756638492,1.844155271792533,1.5259329964863115,1.7822707964906876,1.2699858035091338,2.3196365341900167,2.0782344408817606,1.944882954869103,1.4887306954250978,2.502249924241436
2026-01-02 00:00:00+00:00,0.691778861722082,1.8075702868111916,1.5244833601396495,1.746913496961936,1.2699858035091338,2.273618788795387,2.0370057130352914,1.9062996995528674,1.4591967451300945,2.4526094317632983
2026-01-02 06:00:00+00:00,0.6845567978670192,1.805853095038721,1.5244833601396495,1.7651510025036978,1.2699858035091338,2.2714588509460314,2.035070557607908,1.904488714838292,1.4578105082222208,2.450279452803123
2026-01-02 12:00:00+00:00,0.6878495932479368,1.7954511776029487,1.515702164101086,1.7566604271624309,1.2699858035091338,2.258374991859593,2.0233483217436694,1.8935186451113948,1.4494133553280073,2.436165566888122
2026-01-02 18:00:00+00:00,0.6881789203010065,1.794591555599745,1.5149764796899374,1.7558193773058917,1.2699858035091338,2.257293732252702,2.0223795876676816,1.8926120705906733,1.4487194085209207,2.4349991851168618
2026-01-03 00:00:00+00:00,0.6957478308926814,1.7748538062554784,1.498314066493311,1.7365080623412517,1.2699858035091338,2.232466970004454,2.000136520014883,1.8717962462106417,1.4327857212892297,2.408217935968908
2026-01-03 06:00:00+00:00,0.6822853984997904,1.809196492373986,1.527305823172744,1.7701087741954082,1.2699858035091338,2.275664281326986,2.03883833334674,1.9080147283948357,1.4605095316266725,2.454815955697884
2026-01-03 12:00:00+00:00,0.6967070980655078,1.7709548880164288,1.4950226381959009,1.7326933802910136,1.2699858035091338,2.2275627879491497,1.9957427109411499,1.8676843692220053,1.4296382426846845,2.4029276721730604
2026-01-03 18:00:00+00:00,0.7097622672027422,1.769272480872813,1.4936023666896148,1.700225496433544,1.2699858035091338,2.225446603300598,1.9938467553657557,1.8659100690712445,1.428280086354134,2.4006448908844957
2026-01-04 00:00:00+00:00,0.7038178592814728,1.7527736437321837,1.479674211209169,1.6827553226897196,1.2699858035091338,2.2046938467467236,1.9752537159917847,1.848510066142651,1.4149610748447616,2.37825837353605
2026-01-04 06:00:00+00:00,0.7058241792450886,1.7577701420545047,1.4838922057804167,1.6875522251173445,1.2699858035091338,2.2109785995702804,1.9808844213104113,1.853779472992362,1.418994596607194,2.3850378935362
2026-01-04 12:00:00+00:00,0.7276218420002883,1.812054596858311,1.5297186067706263,1.739668170371923,1.2699858035091338,2.2792592950884516,2.042059217870845,1.9110289424254123,1.4628167928110365,2.4586939869237603
2026-01-04 18:00:00+00:00,0.7511572544984675,1.8706667081839425,1.5791983726851744,1.7959388945809407,1.2699858035091338,2.3529834531658755,2.1081109816636645,1.9728424447967763,1.5101325750495491,2.5382220794696964
2026-01-05 00:00:00+00:00,0.7345015971047656,1.8291877986710219,1.5441822866464427,1.75611694951015,1.2699858035091338,2.3008099754895572,2.061367142010629,1.9290979589976907,1.4766479077066401,2.4819412446756512
2026-01-05 06:00:00+00:00,0.7363659876081595,1.833830838759987,1.5427153134741287,1.7605745133553774,1.2699858035091338,2.306650137424297,2.066599524538757,1.9339946017402645,1.4803960933427731,2.488241173368516
2026-01-05 12:00:00+00:00,0.7459102110749438,1.8575995782454389,1.5427153134741287,1.7833937593120908,1.2699858035091338,2.3365472059224976,2.093385237092667,1.959061588772786,1.4995838768254297,2.5204918886344685
2026-01-05 18:00:00+00:00,0.7407924150137357,1.8448543233022925,1.5427153134741287,1.7711576410481549,1.2699858035091338,2.3205158231772955,2.0790222232045146,1.9456201885428084,1.4892950185361613,2.5031984352557153
2026-01-06 00:00:00+00:00,0.7446109378510709,1.8543638947049041,1.5427153134741287,1.7802873321246189,1.2699858035091338,2.332477261342177,2.089738847292096,1.955649172333893,1.4969718075050444,2.5161015376602243
2026-01-06 06:00:00+00:00,0.7525806664143945,1.8742115441915967,1.5427153134741287,1.7993421244739014,1.2699858035091338,2.3574422594479927,2.1121057647446055,1.9765808995974894,1.5129942137930772,2.543031905283865
2026-01-06 12:00:00+00:00,0.7465285077711514,1.8591393717286926,1.5427153134741287,1.7848720424258597,1.2699858035091338,2.3384840066211674,2.0951204770139955,1.960685485711078,1.5008269054674306,2.5225811639713953
2026-01-06 18:00:00+00:00,0.7892891839397033,1.9656296876364485,1.5427153134741287,1.8871083731406013,1.2699858035091338,2.4724308770910075,2.2151276399275392,2.0729922981772035,1.5867933121373496,2.667073002044023
2026-01-07 00:00:00+00:00,0.7671279355357986,1.9104397665477433,1.5427153134741287,1.8341231324034724,1.2331213206192169,2.331242828747286,2.120782663379233,1.9546141709975402,1.4961795550687853,2.5147699243572266
2026-01-07 06:00:00+00:00,0.7554626173150377,1.8813886959426687,1.5427153134741287,1.8062325694289907,1.2319498553646286,2.293578142673052,2.087525645239156,1.8951685550910626,1.4720065549173447,2.4741400858085165
2026-01-07 12:00:00+00:00,0.7468908764743498,1.8796013766815232,1.5427153134741287,1.7857384283182351,1.2319498553646286,2.2913992434375126,2.085542495876179,1.871864905317803,1.4706081486901732,2.4717896527269985
2026-01-07 18:00:00+00:00,0.7506820218499702,1.8682750817737341,1.533419061185774,1.7732812908923785,1.2319498553646286,2.277591494675124,2.072975219833466,1.8588069579732176,1.4617464071568327,2.456894888920092
2026-01-08 00:00:00+00:00,0.741497277533912,1.8911338001640674,1.55218074935256,1.7949777412977823,1.2319498553646286,2.30545828104556,2.0983384852554536,1.8815498319797381,1.4796311661011936,2.48695548809436
2026-01-08 06:00:00+00:00,0.7306749909310916,1.9187352393193458,1.5748351075516107,1.8211757654181335,1.2319498553646286,2.3391068607831706,2.1289641141892353,1.9090113913894993,1.5012266500377889,2.5232530523283483
2026-01-08 12:00:00+00:00,0.7314169211018969,1.9167869482439603,1.5732360139808192,1.8193265366044016,1.2319498553646286,2.336731722761078,2.1268023559130063,1.9070729739463648,1.4997022987753204,2.5206909315614756
2026-01-08 18:00:00+00:00,0.7172805203969149,1.9538334911727655,1.603642604333742,1.8544894214005323,1.2319498553646286,2.381894713963453,2.1679079544520605,1.9439317708316388,1.528687672263442,2.5694093793221375
2026-01-09 00:00:00+00:00,0.7265851722167056,1.928488120941397,1.5828399536937234,1.8304327547562627,1.2319498553646286,2.350996480490494,2.1397855837478224,1.918714846943885,1.5088573462931416,2.536078682367106
2026-01-09 06:00:00+00:00,0.7125920996447088,1.9656282598575796,1.6133233645708263,1.8656844765844438,1.2319498553646286,2.3962735734259946,2.1809950332477985,1.9556667654868165,1.5379159496817245,2.584920214520026
2026-01-09 12:00:00+00:00,0.719460007866927,1.963760913010715,1.611790707374484,1.8477031521167886,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-09 18:00:00+00:00,0.7004015977712694,1.963760913010715,1.611790707374484,1.8966485890042186,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-10 00:00:00+00:00,0.6794206312027068,1.963760913010715,1.611790707374484,1.953463880066996,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-10 06:00:00+00:00,0.6864868695843546,1.963760913010715,1.611790707374484,1.9331470971897127,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-10 12:00:00+00:00,0.6694900606267863,1.963760913010715,1.611790707374484,1.9810101130077795,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-10 18:00:00+00:00,0.6716007185225535,1.963760913010715,1.611790707374484,1.9747647108987472,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-11 00:00:00+00:00,0.6790516997882253,1.963760913010715,1.611790707374484,1.952855956993026,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-11 06:00:00+00:00,0.682913080641522,1.963760913010715,1.611790707374484,1.9417511757165327,1.2319498553646286,2.3939971135312397,2.178923087966213,1.953808882059604,1.536454929529527,2.582464540316232
2026-01-11 12:00:00+00:00,0.6864935267189337,1.9515995349270328,1.6018090461374779,1.9315707653869005,1.2319498553646286,2.3791713249965953,2.1654292317067996,1.9417091359242384,1.5269398153510403,2.566471591554288
2026-01-11 18:00:00+00:00,0.6826688498704456,1.962472525375217,1.6107332409565338,1.9423321691002033,1.2319498553646286,2.3924264557897317,2.1774935363611085,1.95252702376968,1.535446889538207,2.5807702325413846
2026-01-12 00:00:00+00:00,0.6939650537636392,1.9606081764761107,1.609203044377625,1.9101921641554507,1.2319498553646286,2.3901536506567314,2.1754249175015654,1.9506721230970987,1.5339882149931456,2.5783185008204703
2026-01-12 06:00:00+00:00,0.6704366614276422,1.892272570789959,1.5531154150241706,1.841799090220396,1.2319498553646286,2.3068465425051374,2.099602026856782,1.8826828314954904,1.4805221451048807,2.488453040439675
2026-01-12 12:00:00+00:00,0.6548631855606184,1.8483172459837707,1.517038322546745,1.7990162065660698,1.2319498553646286,2.2532611391023307,2.0508306762179607,1.8389502653510308,1.4461313111545306,2.4306491260639516
2026-01-12 18:00:00+00:00,0.6634791887212378,1.8465613446000861,1.5155971361403255,1.7719285068261368,1.2319498553646286,2.2511205410201836,2.0488823870755537,1.8372032625989474,1.424356982163998,2.4580108253489756
2026-01-13 00:00:00+00:00,0.6814877225366428,1.7946866810488704,1.473020109524677,1.7238338039686736,1.2319498553646286,2.1878807677951335,1.9913240044112754,1.7855914916706674,1.382989987307896,2.3866238609561212
2026-01-13 06:00:00+00:00,0.6789955213487279,1.792981728701874,1.4716207404206287,1.7221961618549033,1.2319498553646286,2.1858022810657283,1.9894322466070846,1.7838951797535803,1.3816761468199534,2.384356568288213
2026-01-13 12:00:00+00:00,0.6841508791289478,1.8048918323993557,1.4813961638625979,1.7336360636379222,1.2319498553646286,2.200321744043487,2.002647297255347,1.7957449249217508,1.3908541021340195,2.4001949527655855
2026-01-13 18:00:00+00:00,0.7191397448388981,1.8971976670789958,1.5571577729196764,1.8222977335575503,1.2319498553646286,2.312850667661973,2.105066748118693,1.887582968172397,1.461985206231495,2.522945798290973
2026-01-14 00:00:00+00:00,0.7204362909613892,1.900618148698186,1.5599651923219209,1.8255831771412556,1.2319498553646286,2.31702053532202,2.10886199952768,1.8909861153295777,1.4646210378120503,2.527494449113717
2026-01-14 06:00:00+00:00,0.7210146184782551,1.902143862752624,1.5584832253892151,1.8270486571551225,1.2319498553646286,2.3188805148226805,2.1105548805483907,1.8925040973055374,1.465796756829227,2.529523385755287
2026-01-14 12:00:00+00:00,0.7301014494690957,1.9261162751810679,1.5584832253892151,1.8500746568146726,1.2319498553646286,2.348104992088647,2.1371538634329736,1.9163550213242262,1.484269957031937,2.5614025611626445
2026-01-14 18:00:00+00:00,0.724955434845479,1.9125403227896907,1.5584832253892151,1.8370346727882418,1.2319498553646286,2.3315547131707484,2.122090443079347,1.9028478697209157,1.473808294601551,2.5433488851340638
2026-01-15 00:00:00+00:00,0.7006768096705136,1.8484896965068278,1.5584832253892151,1.7755127169406424,1.2319498553646286,2.253471371443595,2.051022021520605,1.8391218419220037,1.4244507238537536,2.4581725952501245
2026-01-15 06:00:00+00:00,0.7035450942174452,1.8467336312951463,1.5584832253892151,1.7827809404904926,1.2319498553646286,2.2513305736407236,2.0490735506001605,1.8373746761721779,1.4230974956660924,2.455837331284637
2026-01-15 12:00:00+00:00,0.6939277642597687,1.8467336312951463,1.5584832253892151,1.7584106582045718,1.2319498553646286,2.2513305736407236,2.0490735506001605,1.8373746761721779,1.4230974956660924,2.455837331284637
2026-01-15 18:00:00+00:00,0.6900132577580402,1.8467336312951463,1.5584832253892151,1.7649890244750046,1.2319498553646286,2.2513305736407236,2.0490735506001605,1.8373746761721779,1.4230974956660924,2.455837331284637
2026-01-16 00:00:00+00:00,0.6944100003543292,1.8467336312951463,1.5584832253892151,1.7537425703835197,1.2319498553646286,2.2513305736407236,2.0490735506001605,1.8373746761721779,1.4230974956660924,2.455837331284637
2026-01-16 06:00:00+00:00,0.7008612285025062,1.8278226554103236,1.542523999763608,1.7374498997293792,1.2319498553646286,2.2282764322824895,2.028090567540253,1.8185595381340476,1.4085246509600484,2.4306889938298193
2026-01-16 12:00:00+00:00,0.6995353187242203,1.831280583789326,1.5454421917984242,1.740736858285006,1.2319498553646286,2.232491950833288,2.031927368614978,1.8219999422767612,1.4111893391061672,2.4352874423868576
2026-01-16 18:00:00+00:00,0.6974354166088249,1.8367778186949129,1.5500813819020738,1.7459622942468755,1.2319498553646286,2.239193563238946,2.0380269156506676,1.8274693180618393,1.4154255218965042,2.4425978170241103
2026-01-17 00:00:00+00:00,0.6932918354666484,1.8476904247236101,1.5592906761677976,1.7563353499666001,1.2319498553646286,2.2524969889058473,2.0501351764212483,1.8383266207222724,1.4238348030442887,2.4571097015821888
2026-01-17 06:00:00+00:00,0.704696249008455,1.8172965492691255,1.533640877925285,1.7274442342423961,1.2319498553646286,2.215444183941159,2.0164111540508203,1.8080867766405702,1.4004132075797984,2.4166910874850434
2026-01-17 12:00:00+00:00,0.716678068847573,1.7863973925356655,1.5075646660495112,1.6980728197841262,1.2319498553646286,2.177775396697073,1.9821264885606609,1.7773442119658163,1.3766022411142436,2.3756005364032244
2026-01-17 18:00:00+00:00,0.709026606405133,1.7847003150127567,1.506132479616764,1.6964596506053313,1.2319498553646286,2.175706510070211,1.9802434683965282,1.7756557349644488,1.375294468985185,2.3733437158936415
2026-01-18 00:00:00+00:00,0.7196393606117979,1.8097183546859232,1.527245538101223,1.7202407271736218,1.2319498553646286,2.206205698829369,2.00800264411815,1.8005469871537043,1.3945734321242214,2.4066133952581925
2026-01-18 06:00:00+00:00,0.725349113626366,1.8240769979130012,1.5393629892753025,1.733889438202174,1.2319498553646286,2.223710146652983,2.023934511909216,1.8148328630388593,1.4056382380449794,2.42570791515326
2026-01-18 12:00:00+00:00,0.7120843562077833,1.790719352007617,1.5112120254865753,1.702181089275671,1.2319498553646286,2.1830442450747443,1.9869219894876302,1.7816442684280127,1.3799327537537902,2.381347997344884
2026-01-18 18:00:00+00:00,0.6819579311100403,1.7149587037655505,1.4472766005671363,1.6301662631644025,1.2319498553646286,2.0906853575904747,1.9028605212507252,1.7062675632164779,1.3215514111734246,2.280599397199065
2026-01-19 00:00:00+00:00,0.6664686461366451,1.7506520751007086,1.4773987143039287,1.664094852605894,1.2319498553646286,2.1341987137136296,1.9424646860827315,1.7417800461685728,1.3490568112474568,2.328065427122834
2026-01-19 06:00:00+00:00,0.6719841161350633,1.7361642682791003,1.47599518552534,1.6503233641986386,1.2319498553646286,2.1165368041183554,1.9263895027096196,1.7273656612696369,1.3378924715418623,2.308799141916346
2026-01-19 12:00:00+00:00,0.666926039469926,1.7345149122242352,1.47599518552534,1.662745476415211,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3366214736938975,2.306605782731525
2026-01-19 18:00:00+00:00,0.6610659419661628,1.7345149122242352,1.47599518552534,1.6773555681481398,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3366214736938975,2.306605782731525
2026-01-20 00:00:00+00:00,0.653333444192415,1.7345149122242352,1.47599518552534,1.69697562020817,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3366214736938975,2.306605782731525
2026-01-20 06:00:00+00:00,0.6342621760020118,1.7345149122242352,1.47599518552534,1.7465115462398921,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3366214736938975,2.306605782731525
2026-01-20 12:00:00+00:00,0.5930171253082763,1.7345149122242352,1.47599518552534,1.8600843872311705,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3366214736938975,2.15441963754713
2026-01-20 18:00:00+00:00,0.5848338177484299,1.7345149122242352,1.47599518552534,1.8857525205419385,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3537963186063109,2.124689840961819
2026-01-21 00:00:00+00:00,0.604625046349718,1.7345149122242352,1.47599518552534,1.8219371971340252,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3079828043942359,2.1965909880452763
2026-01-21 06:00:00+00:00,0.5770009774939775,1.7345149122242352,1.47599518552534,1.9051777424741771,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3677418356630333,2.0962332852541072
2026-01-21 12:00:00+00:00,0.5769382261237647,1.7345149122242352,1.47599518552534,1.9053849388542574,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3678905835467166,2.0960053107513485
2026-01-21 18:00:00+00:00,0.6000023111962026,1.7345149122242352,1.47599518552534,1.8292139411016328,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.3132068351657584,2.1797966814917586
2026-01-22 00:00:00+00:00,0.606683512832742,1.7345149122242352,1.47599518552534,1.8088451076008027,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.2985838920662025,2.2040693565864107
2026-01-22 06:00:00+00:00,0.6077389427644008,1.7345149122242352,1.47599518552534,1.8056983115730316,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.2973502373687396,2.2019754906976536
2026-01-22 12:00:00+00:00,0.6048090502470638,1.7345149122242352,1.47599518552534,1.7935622635102435,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.2973502373687396,2.189267951466582
2026-01-22 18:00:00+00:00,0.5974736379129926,1.7345149122242352,1.47599518552534,1.7718090858018356,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.2973502373687396,2.162715466633204
2026-01-23 00:00:00+00:00,0.6052949429932131,1.7345149122242352,1.47599518552534,1.795003179272418,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.2973502373687396,2.1910267700830697
2026-01-23 06:00:00+00:00,0.5919209285917872,1.7345149122242352,1.47599518552534,1.7553425168993246,1.2319498553646286,2.114526094154443,1.9245594326820454,1.7257246638914308,1.2973502373687396,2.1426159516610674
2026-01-23 12:00:00+00:00,0.6336804336465869,1.8552356367322005,1.578723162616293,1.8791803999114223,1.2319498553646286,2.261695265360924,2.0585070899979945,1.8458335947850186,1.3876446819376242,2.28970466728723
2026-01-23 18:00:00+00:00,0.6308058834992909,1.8468197734836729,1.5772233756118075,1.8706559165779606,1.2319498553646286,2.251435588538067,2.0491691310764732,1.8374603818056632,1.3813499409087684,2.2793179320510815
2026-01-24 00:00:00+00:00,0.6415562995442239,1.8782939265382086,1.5772233756118075,1.9025362935785202,1.2319498553646286,2.289805346823906,2.0840917931532776,1.8687750288107183,1.4048913931318112,2.3181628710556064
2026-01-24 06:00:00+00:00,0.6467586188068929,1.8935248340702926,1.5772233756118075,1.9179637801686167,1.2319498553646286,2.3083731614833636,2.1009914960918885,1.8839287485027916,1.4162835243627567,2.3369606341929403
2026-01-24 12:00:00+00:00,0.6497798960487183,1.9023702724172316,1.5772233756118075,1.9269233829495718,1.2319498553646286,2.31915652809902,2.1108060971004083,1.8927293595616317,1.4228995709923682,2.3478775447277456
2026-01-24 18:00:00+00:00,0.6465464273245369,1.8929035979093265,1.5772233756118075,1.9173345259680776,1.2319498553646286,2.3076158200135746,2.100302193333472,1.8833106606688244,1.4158188636814266,2.3361939136162717
2026-01-25 00:00:00+00:00,0.6397255360706351,1.8729339730691013,1.5772233756118075,1.8971071613948989,1.2319498553646286,2.2832710925525794,2.078144568984141,1.8634422387414258,1.4008823547220377,2.3115476949390703
2026-01-25 06:00:00+00:00,0.6269319183847828,1.8354779081612207,1.5772233756118075,1.8591676664654688,1.2319498553646286,2.2376088580719933,2.036584578625123,1.8261759952699534,1.3728666632127473,2.26531996788395
2026-01-25 12:00:00+00:00,0.6185183787114086,1.8337342041484674,1.5772233756118075,1.8342173003051974,1.2319498553646286,2.2354831296568247,2.034649823275429,1.824441128074447,1.371562439882695,2.2631679139144603
2026-01-25 18:00:00+00:00,0.6182721068800994,1.8337342041484674,1.5772233756118075,1.8334869807720797,1.2319498553646286,2.2354831296568247,2.034649823275429,1.824441128074447,1.371562439882695,2.2631679139144603
2026-01-26 00:00:00+00:00,0.6189903282880137,1.8337342041484674,1.5772233756118075,1.8278734687062344,1.2319498553646286,2.2354831296568247,2.034649823275429,1.824441128074447,1.371562439882695,2.2631679139144603
2026-01-26 06:00:00+00:00,0.6203521836145136,1.8337342041484674,1.5772233756118075,1.823851920863297,1.2319498553646286,2.2354831296568247,2.034649823275429,1.824441128074447,1.371562439882695,2.2631679139144603
