window_days,start,end,v18_return,v21_return,delta_return,v18_dd,v21_dd,delta_dd,v18_sharpe,v21_sharpe,v18_entries,v21_entries,v21_early
14,2025-06-13T10:30:00+00:00,2025-06-27T10:30:00+00:00,0.16666083674425414,0.16666083674425414,0.0,-0.06832335096048148,-0.06832335096048148,0.0,6.355837642739725,6.355837642739725,11,11,0
14,2025-06-20T10:30:00+00:00,2025-07-04T10:30:00+00:00,-0.09427887150460679,-0.08092168980820214,0.013357181696404652,-0.17050243237935303,-0.15826936264204805,0.01223306973730498,-3.62659088091953,-3.041461805252148,12,12,1
14,2025-06-27T10:30:00+00:00,2025-07-11T10:30:00+00:00,-0.1749049314752844,-0.15039236297376335,0.02451256850152106,-0.1773968736227095,-0.1529583376841267,0.024438535938582806,-12.068138323604561,-10.178111283498751,10,10,1
14,2025-07-04T10:30:00+00:00,2025-07-18T10:30:00+00:00,-0.005860760114407393,0.14626936673125823,0.15213012684566563,-0.1383383266384024,-0.1383383266384024,0.0,0.302853649751981,4.279164625915071,12,13,1
14,2025-07-11T10:30:00+00:00,2025-07-25T10:30:00+00:00,0.34911741392067586,0.8368584092839371,0.4877409953632612,-0.11480352315855125,-0.08243141054883174,0.032372112609719506,7.258462792103889,14.153387221904824,16,17,2
14,2025-07-18T10:30:00+00:00,2025-08-01T10:30:00+00:00,0.18349613364911765,0.3774582976057117,0.19396216395659405,-0.11480352315855114,-0.10151685033625635,0.013286672822294787,4.832308371924007,8.660820015515284,14,15,2
14,2025-07-25T10:30:00+00:00,2025-08-08T10:30:00+00:00,0.012403875438301348,-0.0021185435182888845,-0.014522418956590233,-0.11466144812625123,-0.1273611796075883,-0.012699731481337073,0.8032963871258291,0.3775618687358098,12,13,1
14,2025-08-01T10:30:00+00:00,2025-08-15T10:30:00+00:00,0.0132149239929924,0.010763917141076718,-0.0024510068519156825,-0.14512074634118943,-0.14718873296343649,-0.0020679866222470533,0.8311958538218936,0.7462361550179735,12,13,1
14,2025-08-08T10:30:00+00:00,2025-08-22T10:30:00+00:00,-0.11391096775427034,0.010127102489093431,0.12403807024336377,-0.13914071300330533,-0.12081993248990885,0.018320780513396473,-4.69098269231503,0.7474852662470568,13,14,2
14,2025-08-15T10:30:00+00:00,2025-08-29T10:30:00+00:00,0.09900099970619558,0.25894950722252896,0.15994850751633338,-0.10876649393085214,-0.09064283408637419,0.018123659844477946,3.4681475557540344,8.398049320769944,14,14,1
14,2025-08-22T10:30:00+00:00,2025-09-05T10:30:00+00:00,0.11214173216463275,0.12883023840571184,0.016688506241079093,-0.11737472882356359,-0.12048110963155922,-0.0031063808079956345,3.9675117482691964,4.219125424952966,12,12,1
14,2025-08-29T10:30:00+00:00,2025-09-12T10:30:00+00:00,-0.05139106095746093,-0.026524163601011064,0.02486689735644987,-0.10817899357393834,-0.1142180270108859,-0.006039033436947561,-1.8467114598125134,-0.6365972201714912,9,9,1
14,2025-09-05T10:30:00+00:00,2025-09-19T10:30:00+00:00,-0.08100973342514983,-0.08100973342514983,0.0,-0.15493959877418684,-0.15493959877418684,0.0,-4.00769159789951,-4.00769159789951,9,9,0
14,2025-09-12T10:30:00+00:00,2025-09-26T10:30:00+00:00,-0.04408330411004591,-0.04408330411004591,0.0,-0.1995788999685124,-0.1995788999685124,0.0,-0.6888619825725946,-0.6888619825725946,12,12,0
14,2025-09-19T10:30:00+00:00,2025-10-03T10:30:00+00:00,0.032910800730937995,0.032910800730937995,0.0,-0.14160884303154142,-0.14160884303154142,0.0,1.4329751219199813,1.4329751219199813,13,13,0
14,2025-09-26T10:30:00+00:00,2025-10-10T10:30:00+00:00,-0.0040112795682457625,0.00811273162720716,0.012124011195452922,-0.15934438096610026,-0.15099385890402517,0.008350522062075094,0.07364711507721643,0.6569702646148492,12,12,1
14,2025-10-03T10:30:00+00:00,2025-10-17T10:30:00+00:00,0.022926862700289874,0.0003065737084733122,-0.02262028899181656,-0.14951042409849225,-0.1391575506890672,0.010352873409425034,1.3137407976860405,0.2957189004555595,16,17,2
14,2025-10-10T10:30:00+00:00,2025-10-24T10:30:00+00:00,0.11445090542799452,0.07670021845080499,-0.03775068697718953,-0.09214482973162297,-0.12289733411427695,-0.030752504382653978,5.139704889564708,3.7118157217400225,19,20,1
14,2025-10-17T10:30:00+00:00,2025-10-31T10:30:00+00:00,0.6238373370332593,0.6238373370332593,0.0,-0.0949402835809815,-0.0949402835809815,0.0,16.17020318716791,16.17020318716791,16,16,0
14,2025-10-24T10:30:00+00:00,2025-11-07T10:30:00+00:00,0.632761290355385,0.7302663819698976,0.0975050916145126,-0.0752890111016965,-0.06433932906645412,0.01094968203524238,16.240879121324326,17.45262418081569,20,21,2
14,2025-10-31T10:30:00+00:00,2025-11-14T10:30:00+00:00,0.038179576855297714,0.008785100528886813,-0.0293944763264109,-0.1447375321124985,-0.15912038504502735,-0.014382852932528833,1.9419256333719308,0.6780822892774647,19,20,3
14,2025-11-07T10:30:00+00:00,2025-11-21T10:30:00+00:00,-0.0029615148931939617,-0.07102730764235177,-0.0680657927491578,-0.12399795644493816,-0.1302086086272033,-0.006210652182265131,0.17597690959197368,-3.0460243564929845,13,13,1
14,2025-11-14T10:30:00+00:00,2025-11-28T10:30:00+00:00,0.04876563256804034,0.04876563256804034,0.0,-0.08734255725673301,-0.08734255725673301,0.0,2.396681243871623,2.396681243871623,12,12,0
14,2025-11-21T10:30:00+00:00,2025-12-05T10:30:00+00:00,-0.021306669427549663,0.00991133684588319,0.031218006273432852,-0.10982735744533922,-0.0814329520972864,0.02839440534805282,-0.4919941464660884,0.7172490430467172,14,14,1
14,2025-11-28T10:30:00+00:00,2025-12-12T10:30:00+00:00,-0.05443030448397723,-0.024268863954571063,0.03016144052940617,-0.14785430630780771,-0.12067287083608325,0.02718143547172447,-1.4392597374394716,-0.4011020944372534,17,17,1
14,2025-12-05T10:30:00+00:00,2025-12-19T10:30:00+00:00,-0.0148604159005703,-0.0148604159005703,0.0,-0.10931961898810016,-0.10931961898810016,0.0,-0.11000901604240192,-0.11000901604240192,14,14,0
14,2025-12-12T10:30:00+00:00,2025-12-26T10:30:00+00:00,-0.03599229142100613,-0.02678144474431443,0.009210846676691697,-0.13842064687570943,-0.13842064687570943,0.0,-0.8143746990026502,-0.537528065617378,13,13,1
14,2025-12-19T10:30:00+00:00,2026-01-02T10:30:00+00:00,-0.004473424056169573,0.1368171837263834,0.14129060778255298,-0.13529975611027734,-0.13529975611027845,-1.1102230246251565e-15,0.312215917006554,4.0646907823628275,9,10,1
14,2025-12-26T10:30:00+00:00,2026-01-09T10:30:00+00:00,-0.03491261883024066,-0.03491261883024066,0.0,-0.19060894741816503,-0.19060894741816503,0.0,-0.41745633803923915,-0.41745633803923915,10,10,0
14,2026-01-02T10:30:00+00:00,2026-01-16T10:30:00+00:00,-0.1976236820585766,-0.11398883534874282,0.08363484670983379,-0.22660184912839143,-0.16260350337368645,0.06399834575470498,-8.598738056942999,-3.8018502751844774,10,11,1
14,2026-01-09T10:30:00+00:00,2026-01-23T10:30:00+00:00,0.048065424582589555,0.048065424582589555,0.0,-0.138807549810546,-0.138807549810546,0.0,2.4705637481718123,2.4705637481718123,8,8,0
14,2026-01-16T10:30:00+00:00,2026-01-30T10:30:00+00:00,0.16913795809660548,0.16913795809660548,0.0,-0.1325974478258709,-0.1325974478258709,0.0,5.710951924984395,5.710951924984395,9,9,0
14,2026-01-23T10:30:00+00:00,2026-02-06T10:30:00+00:00,-0.05882215767728782,-0.07590079419475648,-0.01707863651746866,-0.1470706600287286,-0.1486296047636504,-0.0015589447349217966,-2.0832315527406173,-3.1283525231834,13,14,1
14,2026-01-30T10:30:00+00:00,2026-02-13T10:30:00+00:00,-0.03119718607964117,-0.04877710601827112,-0.01757991993862995,-0.12465549751574445,-0.1291828497814833,-0.00452735226573886,-1.2670447889978718,-2.5452697963648867,16,17,1
14,2026-02-06T10:30:00+00:00,2026-02-20T10:30:00+00:00,0.31786810841153645,0.24763646174888376,-0.07023164666265269,-0.06363044607047397,-0.06363044607047297,9.992007221626409e-16,12.499803173890868,11.58578853126491,15,15,1
14,2026-02-13T10:30:00+00:00,2026-02-27T10:30:00+00:00,0.22034933747042063,0.1418369055699602,-0.07851243190046042,-0.14766603999167416,-0.14766603999167383,3.3306690738754696e-16,6.416233470522447,4.672633100109241,15,15,2
14,2026-02-20T10:30:00+00:00,2026-03-06T10:30:00+00:00,0.13408817376701077,0.05513974736489158,-0.07894842640211919,-0.14766603999167394,-0.16845092907351578,-0.02078488908184184,4.11587766961767,2.0583912231270265,15,15,1
14,2026-02-27T10:30:00+00:00,2026-03-13T10:30:00+00:00,0.2655738779766852,0.2655738779766852,0.0,-0.10128800916636549,-0.10128800916636549,0.0,7.773086770239637,7.773086770239637,12,12,0
14,2026-03-06T10:30:00+00:00,2026-03-20T10:30:00+00:00,0.19144352066878056,0.19144352066878056,0.0,-0.10133910700700355,-0.10133910700700355,0.0,5.743168193187812,5.743168193187812,11,11,0
14,2026-03-13T10:30:00+00:00,2026-03-27T10:30:00+00:00,0.29304609674376714,0.29304609674376714,0.0,-0.12584510471835164,-0.12584510471835164,0.0,8.590426199204408,8.590426199204408,14,14,0
14,2026-03-20T10:30:00+00:00,2026-04-03T10:30:00+00:00,0.5358735883694454,0.39468703644744485,-0.14118655192200058,-0.10601000159349883,-0.12563638096531993,-0.0196263793718211,11.58384534411665,9.27792884540656,13,14,1
14,2026-03-27T10:30:00+00:00,2026-04-10T10:30:00+00:00,0.2814539772384834,0.2681561277526334,-0.01329784948585,-0.10601000159349827,-0.12563638096531915,-0.01962637937182088,7.37129430471537,6.8456392179514856,11,12,2
14,2026-04-03T10:30:00+00:00,2026-04-17T10:30:00+00:00,0.6010069963031732,0.7447839152587401,0.14377691895556688,-0.09576768505640865,-0.08893115498762183,0.006836530068786817,12.101825751707375,13.588020613554086,10,10,1
14,2026-04-10T10:30:00+00:00,2026-04-24T10:30:00+00:00,0.25273301915882773,0.25273301915882773,0.0,-0.11107614239903207,-0.11107614239903207,0.0,6.326985177834825,6.326985177834825,9,9,0
14,2026-04-17T10:30:00+00:00,2026-05-01T10:30:00+00:00,-0.05475497782624128,-0.034409669083200534,0.020345308743040746,-0.19458619230529384,-0.17725058915578096,0.01733560314951288,-1.6101859611672174,-0.9608320711188931,7,8,2
14,2026-04-24T10:30:00+00:00,2026-05-08T10:30:00+00:00,0.08042940873534299,0.1414319879627064,0.06100257922736341,-0.17616564565945492,-0.16931318085346514,0.0068524648059897775,2.585847041085051,4.0906586582099695,9,10,2
14,2026-05-01T10:30:00+00:00,2026-05-15T10:30:00+00:00,0.28238468855998766,0.2497047378001156,-0.03267995075987207,-0.14349606709909113,-0.1547573381804621,-0.011261271081370983,6.622721374983628,5.978281491985267,12,12,1
21,2025-05-30T10:30:00+00:00,2025-06-20T10:30:00+00:00,0.14629864542901916,0.09368141268618069,-0.05261723274283847,-0.09038980856268009,-0.09038980856267897,1.1102230246251565e-15,4.4000716414858445,3.0862627028506133,16,16,2
21,2025-06-06T10:30:00+00:00,2025-06-27T10:30:00+00:00,0.2934283649384448,0.23405760533269993,-0.059370759605744894,-0.09038980856268009,-0.09038980856267897,1.1102230246251565e-15,6.467756898132495,5.4703193763559375,21,21,2
21,2025-06-13T10:30:00+00:00,2025-07-04T10:30:00+00:00,0.02110723953983995,0.03616608547038491,0.015058845930544962,-0.17050243237935359,-0.15826936264204539,0.0122330697373082,0.8953774790154762,1.3061838486063972,17,17,1
21,2025-06-20T10:30:00+00:00,2025-07-11T10:30:00+00:00,-0.12255570207833177,-0.10961553479385466,0.012940167284477111,-0.19639954512518354,-0.18454839475519125,0.011851150369992292,-3.9652577018130337,-3.490451488044096,16,16,1
21,2025-06-27T10:30:00+00:00,2025-07-18T10:30:00+00:00,-0.0743344598935769,0.09902604033989859,0.1733605002334755,-0.19104523602318346,-0.16701217629096432,0.024033059732219142,-1.3579688285247882,2.517191118391035,18,19,2
21,2025-07-04T10:30:00+00:00,2025-07-25T10:30:00+00:00,0.1286862935912132,0.5367357121286445,0.40804941853743126,-0.1383383266384024,-0.1383383266384024,0.0,2.6320335296498927,8.092729679193019,20,21,2
21,2025-07-11T10:30:00+00:00,2025-08-01T10:30:00+00:00,0.4063407358144264,0.8873030543064684,0.48096231849204196,-0.11480352315855125,-0.10151685033625601,0.013286672822295231,5.92232854994107,10.52272146910049,22,24,3
21,2025-07-18T10:30:00+00:00,2025-08-08T10:30:00+00:00,0.14945357672323345,0.337836535289777,0.18838295856654352,-0.11480352315855114,-0.12736117960758742,-0.01255765644903628,3.009114930165774,5.735235343884746,19,20,2
21,2025-07-25T10:30:00+00:00,2025-08-15T10:30:00+00:00,0.022064130628527634,0.004966192304027173,-0.01709793832450046,-0.16424883979219818,-0.178229979882767,-0.013981140090568833,0.8764948293515216,0.4971346510563168,19,21,2
21,2025-08-01T10:30:00+00:00,2025-08-22T10:30:00+00:00,-0.05959345525022852,0.07466726301258952,0.13426071826281805,-0.16494442162775813,-0.14718873296343649,0.017755688664321645,-1.1415250694206827,2.1945847409226973,18,19,2
21,2025-08-08T10:30:00+00:00,2025-08-29T10:30:00+00:00,0.024241964422014428,0.16761920091392057,0.14337723649190615,-0.13914071300330533,-0.12081993248990885,0.018320780513396473,0.9352706185090798,4.25359613971474,21,22,2
21,2025-08-15T10:30:00+00:00,2025-09-05T10:30:00+00:00,0.05738469667006152,0.22945246570534406,0.17206776903528254,-0.11737472882356303,-0.12048110963155989,-0.003106380807996856,1.666219047148048,5.13620796910756,18,18,2
21,2025-08-22T10:30:00+00:00,2025-09-12T10:30:00+00:00,0.09650954682369872,0.12525352047711125,0.028743973653412525,-0.12866705241048093,-0.12048110963155922,0.008185942778921707,2.5574080546598466,3.038983227171757,17,17,1
21,2025-08-29T10:30:00+00:00,2025-09-19T10:30:00+00:00,-0.10597938384416272,-0.08254346838785731,0.02343591545630541,-0.1549395987741865,-0.15493959877418695,-4.440892098500626e-16,-3.194998835625635,-2.1260626356048764,13,13,1
21,2025-09-05T10:30:00+00:00,2025-09-26T10:30:00+00:00,-0.1601311556726005,-0.1601311556726005,0.0,-0.23734731955327315,-0.23734731955327315,0.0,-3.907276229657164,-3.907276229657164,16,16,0
21,2025-09-12T10:30:00+00:00,2025-10-03T10:30:00+00:00,0.08039435477684354,0.08039435477684354,0.0,-0.1995788999685124,-0.1995788999685124,0.0,1.9606701725898377,1.9606701725898377,18,18,0
21,2025-09-19T10:30:00+00:00,2025-10-10T10:30:00+00:00,-0.06867402208096118,-0.05733714009497737,0.011336881985983815,-0.15934438096609904,-0.1509938589040244,0.00835052206207465,-1.318768742746277,-1.0155645150846913,18,18,1
21,2025-09-26T10:30:00+00:00,2025-10-17T10:30:00+00:00,0.12995228638320966,0.10496531204813464,-0.02498697433507502,-0.17853834168000016,-0.16853882046274227,0.00999952121725789,3.9685267239032043,3.319647247050594,23,24,2
21,2025-10-03T10:30:00+00:00,2025-10-24T10:30:00+00:00,0.06594837701145773,0.04237674035044825,-0.023571636661009476,-0.14951042409849225,-0.1391575506890672,0.010352873409425034,2.1616000398400597,1.51648693534036,24,25,2
21,2025-10-10T10:30:00+00:00,2025-10-31T10:30:00+00:00,0.716224499023979,0.6580894537477073,-0.05813504527627167,-0.0949402835809815,-0.12289733411427695,-0.027957050533295447,13.505062637086402,12.857403285007926,27,28,1
21,2025-10-17T10:30:00+00:00,2025-11-07T10:30:00+00:00,0.7365025293640537,0.8402028309418943,0.1037003015778406,-0.0949402835809815,-0.0949402835809815,0.0,12.948522092838337,13.876499939587028,27,28,2
21,2025-10-24T10:30:00+00:00,2025-11-14T10:30:00+00:00,0.5851204882276793,0.5402402115352314,-0.044880276692447874,-0.14473753211249818,-0.15912038504502535,-0.014382852932527168,11.501897743290913,10.667033331772638,28,29,3
21,2025-10-31T10:30:00+00:00,2025-11-21T10:30:00+00:00,0.10345572172769679,0.07221305060155392,-0.031242671126142874,-0.1447375321124985,-0.16318701400229707,-0.018449481889798558,3.0755060261375373,2.2380855488703757,24,25,3
21,2025-11-07T10:30:00+00:00,2025-11-28T10:30:00+00:00,-0.015084741541109392,-0.08232290622495853,-0.06723816468384913,-0.12399795644493816,-0.1302086086272033,-0.006210652182265131,-0.1719630302238409,-2.422546358685966,19,19,1
21,2025-11-14T10:30:00+00:00,2025-12-05T10:30:00+00:00,0.019033884401834955,0.05153865908696531,0.032504774685130355,-0.10993235851919414,-0.08734255725673301,0.02258980126246113,0.8272308519282877,1.6538751481238245,20,20,1
21,2025-11-21T10:30:00+00:00,2025-12-12T10:30:00+00:00,-0.06407215949536871,-0.03421827137367894,0.029853888121689764,-0.1478543063078096,-0.12067287083608502,0.02718143547172458,-1.245776044629326,-0.47848946926725655,22,22,1
21,2025-11-28T10:30:00+00:00,2025-12-19T10:30:00+00:00,-0.04801433046996262,-0.01764823551944017,0.03036609495052245,-0.14785430630780771,-0.12067287083608325,0.02718143547172447,-0.7215361365438275,-0.010991461865110826,23,23,1
21,2025-12-05T10:30:00+00:00,2025-12-26T10:30:00+00:00,0.04676291344097128,0.05676446489823461,0.010001551457263336,-0.1341439695777873,-0.1341439695777873,0.0,1.4295162013365075,1.667008349647876,20,20,1
21,2025-12-12T10:30:00+00:00,2026-01-02T10:30:00+00:00,-0.11465176595253745,0.011001725486586622,0.12565349143912408,-0.14160345214249304,-0.13842064687570943,0.003182805266783606,-2.0001482070147008,0.6602703926698413,16,17,1
21,2025-12-19T10:30:00+00:00,2026-01-09T10:30:00+00:00,-0.07513577852544528,0.056126039216174206,0.1312618177416195,-0.19060894741816448,-0.1906089474181656,-1.1102230246251565e-15,-1.080092661375208,1.4928750873677181,15,16,1
21,2025-12-26T10:30:00+00:00,2026-01-16T10:30:00+00:00,-0.06086775099054864,-0.06086775099054864,0.0,-0.2149261235664457,-0.2149261235664457,0.0,-0.9107683449710776,-0.9107683449710776,14,14,0
21,2026-01-02T10:30:00+00:00,2026-01-23T10:30:00+00:00,-0.06430100259411842,0.033230592574796436,0.09753159516891485,-0.23173768049411436,-0.1681643224525431,0.06357335804157127,-1.5284201790229852,1.1577079449091017,14,15,1
21,2026-01-09T10:30:00+00:00,2026-01-30T10:30:00+00:00,-0.07775628234868981,-0.07775628234868981,0.0,-0.138807549810546,-0.138807549810546,0.0,-1.9120368129309677,-1.9120368129309677,12,12,0
21,2026-01-16T10:30:00+00:00,2026-02-06T10:30:00+00:00,0.10077926733379017,0.08080449939156664,-0.019974767942223526,-0.2023327555899087,-0.2037906948266277,-0.001457939236718997,2.7254153985328404,2.352667890574506,18,19,1
21,2026-01-23T10:30:00+00:00,2026-02-13T10:30:00+00:00,-0.018005638965116644,-0.03582493304553114,-0.017819294080414494,-0.1470706600287286,-0.15148207926866775,-0.004411419239939152,-0.2632735898139283,-0.925429797177454,20,21,1
21,2026-01-30T10:30:00+00:00,2026-02-20T10:30:00+00:00,0.22368613799170167,0.13745193282009782,-0.08623420517160385,-0.12465549751574445,-0.1291828497814833,-0.00452735226573886,5.983924939366073,4.517512558974801,24,25,2
21,2026-02-06T10:30:00+00:00,2026-02-27T10:30:00+00:00,0.27327282262740593,0.19135550378454114,-0.0819173188428648,-0.14766603999167316,-0.1476660399916736,-4.440892098500626e-16,6.056938425426218,4.736270989607877,22,22,2
21,2026-02-13T10:30:00+00:00,2026-03-06T10:30:00+00:00,0.4662434232137316,0.291473052377484,-0.17477037083624758,-0.14766603999167416,-0.1684509290735161,-0.02078488908184195,8.033505001861693,5.850864263485718,23,23,2
21,2026-02-20T10:30:00+00:00,2026-03-13T10:30:00+00:00,0.26897495565854856,0.18063651936203673,-0.08833843629651184,-0.14766603999167394,-0.16845092907351578,-0.02078488908184184,5.162875897037011,3.8109423387714307,19,19,1
21,2026-02-27T10:30:00+00:00,2026-03-20T10:30:00+00:00,0.3759614513340441,0.3759614513340441,0.0,-0.10133910700700255,-0.10133910700700255,0.0,6.879768810505932,6.879768810505932,19,19,0
21,2026-03-06T10:30:00+00:00,2026-03-27T10:30:00+00:00,0.41699625585755173,0.41699625585755173,0.0,-0.12584510471835364,-0.12584510471835364,0.0,7.840588996045321,7.840588996045321,18,18,0
21,2026-03-13T10:30:00+00:00,2026-04-03T10:30:00+00:00,0.4984348205540712,0.36068986081523424,-0.13774495973883694,-0.12584510471835164,-0.12584510471835164,0.0,8.526660461947177,6.716326790592539,20,21,1
21,2026-03-20T10:30:00+00:00,2026-04-10T10:30:00+00:00,0.7269404632380367,0.7090197304149584,-0.017920732823078378,-0.10601000159349883,-0.12563638096531993,-0.0196263793718211,9.959117286604164,9.578644505584796,17,18,2
21,2026-03-27T10:30:00+00:00,2026-04-17T10:30:00+00:00,0.7816600803891496,0.7631715134918653,-0.018488566897284286,-0.10601000159349827,-0.12563638096531915,-0.01962637937182088,10.526913703141389,10.132006056610079,16,17,2
21,2026-04-03T10:30:00+00:00,2026-04-24T10:30:00+00:00,0.6227777916791024,0.768509816321022,0.1457320246419196,-0.1110761423990323,-0.11107614239903274,-4.440892098500626e-16,8.683815088653917,9.81956828942445,13,13,1
21,2026-04-10T10:30:00+00:00,2026-05-01T10:30:00+00:00,0.1074826169020211,0.1313199027272407,0.0238372858252196,-0.19458619230529306,-0.1772505891557804,0.017335603149512657,2.475226028777533,2.960342438843906,12,13,2
21,2026-04-17T10:30:00+00:00,2026-05-08T10:30:00+00:00,0.20478594622339474,0.272809872212723,0.06802392598932827,-0.20491531477672198,-0.19830198311050917,0.006613331666212807,3.9760391824136216,5.0209662457383,12,13,2
21,2026-04-24T10:30:00+00:00,2026-05-15T10:30:00+00:00,0.05110014022618414,0.08214841735277156,0.03104827712658742,-0.17616564565945492,-0.16931318085346514,0.0068524648059897775,1.402180605631415,1.951970569607733,16,17,3
30,2025-05-30T10:30:00+00:00,2025-06-29T10:30:00+00:00,0.2681022922608529,0.20989404633847908,-0.058208245922373836,-0.09038980856268009,-0.09038980856267897,1.1102230246251565e-15,4.998580449622368,4.157402573109777,22,22,2
30,2025-06-06T10:30:00+00:00,2025-07-06T10:30:00+00:00,0.12943404748374032,0.09348277392141835,-0.03595127356232197,-0.1753621101451408,-0.16320070882415127,0.012161401320989529,2.568974359027201,2.002546875670932,28,28,3
30,2025-06-13T10:30:00+00:00,2025-07-13T10:30:00+00:00,0.03731815639547453,0.05261607388468348,0.015297917489208945,-0.20973262140659532,-0.19807810145280869,0.011654519953786635,1.0484719581520747,1.3490608167418097,24,24,1
30,2025-06-20T10:30:00+00:00,2025-07-20T10:30:00+00:00,0.0178975308962801,0.1909719939801242,0.1730744630838441,-0.209732621406596,-0.1980781014528098,0.011654519953786191,0.6685984293488509,3.0766607490919315,25,26,2
30,2025-06-27T10:30:00+00:00,2025-07-27T10:30:00+00:00,0.018150279850564832,0.4274215002264703,0.40927122037590546,-0.19104523602318346,-0.16701217629096432,0.024033059732219142,0.6816947439740042,5.509029689579852,28,29,3
30,2025-07-04T10:30:00+00:00,2025-08-03T10:30:00+00:00,0.17721782193409985,0.5798211161348337,0.4026032942007338,-0.1383383266384024,-0.1383383266384024,0.0,2.5723565175261505,6.339346936787532,28,30,3
30,2025-07-11T10:30:00+00:00,2025-08-10T10:30:00+00:00,0.3238489749940583,0.7765994757307981,0.45275050073673984,-0.14191033704772105,-0.1542191970689416,-0.012308860021220558,3.885242899383655,7.40961582466612,28,30,3
30,2025-07-18T10:30:00+00:00,2025-08-17T10:30:00+00:00,0.12225961280445508,0.4197225653737091,0.29746295256925404,-0.1642488397921973,-0.17822997988276612,-0.013981140090568833,2.067487814571682,5.440136376199747,29,31,4
30,2025-07-25T10:30:00+00:00,2025-08-24T10:30:00+00:00,-0.006682168667964561,0.11884973016738098,0.12553189883534555,-0.1836289563986364,-0.178229979882767,0.0053989765158694025,0.2671752979947504,2.231387842618218,27,29,3
30,2025-08-01T10:30:00+00:00,2025-08-31T10:30:00+00:00,0.09423817293287184,0.2504612488661091,0.15622307593323725,-0.16494442162775813,-0.14718873296343649,0.017755688664321645,1.8300244856915584,4.10093973210824,27,28,2
30,2025-08-08T10:30:00+00:00,2025-09-07T10:30:00+00:00,-7.957857761398124e-05,0.16977426831997255,0.16985384689758654,-0.13914071300330533,-0.12081993248990885,0.018320780513396473,0.3613875486401961,2.973350999793075,27,28,3
30,2025-08-15T10:30:00+00:00,2025-09-14T10:30:00+00:00,0.009487647949942835,0.18672255612131416,0.17723490817137133,-0.14525185939304386,-0.1268278970628519,0.018423962330191945,0.5182507540846177,3.2489340723414077,24,24,2
30,2025-08-22T10:30:00+00:00,2025-09-21T10:30:00+00:00,-0.06592009592511983,-0.04143406365054103,0.024486032274578795,-0.24482124110296588,-0.2285434812044771,0.016277759898488786,-0.8241585974323828,-0.3309299018029952,23,23,1
30,2025-08-29T10:30:00+00:00,2025-09-28T10:30:00+00:00,-0.13895829297400886,-0.11638688881894388,0.022571404155064978,-0.23734731955327382,-0.23734731955327393,-1.1102230246251565e-16,-2.3020434685501416,-1.7306804318605038,21,21,1
30,2025-09-05T10:30:00+00:00,2025-10-05T10:30:00+00:00,-0.10658783624403645,-0.10658783624403645,0.0,-0.23734731955327315,-0.23734731955327315,0.0,-1.6445597653576196,-1.6445597653576196,24,24,0
30,2025-09-12T10:30:00+00:00,2025-10-12T10:30:00+00:00,0.14440707961498855,0.15833776372895447,0.013930684113965919,-0.1995788999685124,-0.1995788999685124,0.0,2.4192515039178417,2.590247189232661,26,26,1
30,2025-09-19T10:30:00+00:00,2025-10-19T10:30:00+00:00,0.05509833405544873,0.0317666276535713,-0.023331706401877428,-0.17853834167999905,-0.16853882046274182,0.009999521217257223,1.2828743244299032,0.8942535894767341,31,32,2
30,2025-09-26T10:30:00+00:00,2025-10-26T10:30:00+00:00,0.36819608206002585,0.337940751105112,-0.03025533095491384,-0.17853834168000016,-0.16853882046274227,0.00999952121725789,6.5280008339359314,6.114887990281613,33,34,2
30,2025-10-03T10:30:00+00:00,2025-11-02T10:30:00+00:00,0.8301687667120303,0.7896976950094643,-0.04047107170256603,-0.14951042409849225,-0.1391575506890672,0.010352873409425034,10.84021827430992,10.49329680678565,35,36,2
30,2025-10-10T10:30:00+00:00,2025-11-09T10:30:00+00:00,0.7967503784743721,0.8103258678556537,0.013575489381281614,-0.0949402835809815,-0.12289733411427695,-0.027957050533295447,10.785448061479283,10.748047105126403,41,43,3
30,2025-10-17T10:30:00+00:00,2025-11-16T10:30:00+00:00,0.6776817916126745,0.630180782340094,-0.0475010092725805,-0.14473753211249862,-0.16318701400229652,-0.018449481889797892,9.435722561139627,8.844779557545598,37,38,3
30,2025-10-24T10:30:00+00:00,2025-11-23T10:30:00+00:00,0.7186726989162522,0.6700110944237379,-0.04866160449251433,-0.14473753211249818,-0.16318701400229496,-0.01844948188979678,9.949521641597274,9.34640375257427,34,35,3
30,2025-10-31T10:30:00+00:00,2025-11-30T10:30:00+00:00,0.10997219182768303,0.078545016757946,-0.03142717506973702,-0.1447375321124985,-0.16318701400229707,-0.018449481889798558,2.3833894076750624,1.7952415937850068,32,33,3
30,2025-11-07T10:30:00+00:00,2025-12-07T10:30:00+00:00,-0.020406539961974612,-0.058167828002287036,-0.037761288040312424,-0.12399795644493816,-0.1302086086272033,-0.006210652182265131,-0.10491077463872849,-0.9144113800092601,28,28,2
30,2025-11-14T10:30:00+00:00,2025-12-14T10:30:00+00:00,0.07094158550473928,0.10510209328628539,0.03416050778154611,-0.1479548218804536,-0.1207765926181521,0.027178229262301512,1.5405111884580844,2.0804275999403745,30,30,1
30,2025-11-21T10:30:00+00:00,2025-12-21T10:30:00+00:00,-0.05188944098397663,-0.02164695290861851,0.03024248807535812,-0.1478543063078096,-0.12259909030463434,0.025255216003175263,-0.5719489702487653,-0.02500807102164936,30,30,1
