strategy,entry_ts,exit_ts,side,exit_reason,entry_price,exit_price,allocation,raw_pnl_pct,pnl_pct,hold_bars,entry_atr_pct,mfe_pct,mfe_atr,mae_pct,mae_atr,capture_ratio,giveback_pct,giveback_atr,post_32_follow_pct,post_96_follow_pct,post_32_reverse_pct,post_96_follow_atr,diagnosis
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-08-09 13:45:00+00:00,2025-08-10 21:00:00+00:00,long,warning_confirm_volume,43.691835,44.9545115,2.46878054166601,0.028899598746539468,0.07134676704741205,126,0.006480932480617618,0.04014857695951668,6.194876598327192,0.020114398948911094,3.1036272957736846,0.7198162658586883,0.011248978212977212,1.735703657863939,0.036670145998583425,0.041030108846806135,0.009910273410489667,6.330895896464587,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-08-18 04:00:00+00:00,2025-08-19 09:00:00+00:00,short,warning_confirm_volume,44.127925,42.3161475,1.6605162497301702,0.04105739166298883,0.06817646602792897,117,0.00843111291580252,0.05746757863643026,6.816132011317059,0.014055343298254974,1.6670804244491735,0.7144444334907375,0.016410186973441432,1.9463844378935613,0.014206101819642214,0.032544255121523036,0.04399862960114698,3.8600188903323795,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-08-23 02:30:00+00:00,2025-08-25 04:15:00+00:00,long,warning_confirm_volume,43.9569675,46.19189250000001,2.2770569180934754,0.05084347549680279,0.1157734876199109,200,0.007026613991448405,0.07846384080066482,11.166664469708683,0.015036694694646524,2.1399631049815206,0.6479860656575456,0.027620365303862027,3.9308214934642516,0.004721770167783967,0.013706030771525324,0.04957347222783759,1.9505882617439871,good_capture
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-08-26 21:00:00+00:00,2025-08-27 07:30:00+00:00,long,warning_confirm_volume,48.968472,49.985994500000004,2.271843483291098,0.02077913519539676,0.04720694288208682,43,0.007042738691145069,0.04667345960886826,6.627174690941102,0.016714264639501097,2.3732620749533373,0.4452023777437871,0.025894324413471503,3.676740760810676,0.01576452580132215,0.01576452580132215,0.03524976381134137,2.238408450556756,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-08-27 07:45:00+00:00,2025-08-28 17:00:00+00:00,long,stop_loss,49.756865999999995,46.52600872479753,2.233765898694516,-0.0649328933860599,-0.14504488294934728,134,0.007162791772114934,0.020442083309668346,2.8539267872130925,0.0741177308072416,10.347603722864767,-3.1764322844408452,0.08537497669572824,11.919231971547298,0.017710336600682997,0.017710336600682997,0.025835199660203867,2.4725466220629397,bad_entry
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-09-08 06:30:00+00:00,2025-09-08 17:00:00+00:00,long,warning_confirm_volume,49.72985249999999,50.972501,3.0,0.024987978800057986,0.07496393640017396,43,0.004772227363564425,0.04510665902337041,9.45190905357028,0.003536155672289376,0.7409864205732616,0.5539753850337564,0.020118680223312424,4.215784096314636,0.00734707916333166,0.08605618547145655,0.0215116185882267,18.032708610760807,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-09-08 17:15:00+00:00,2025-09-09 11:45:00+00:00,long,warning_confirm_volume,50.6863305,54.213879500000004,3.0,0.06959566741569523,0.20878700224708568,75,0.004832608378922037,0.0921879618016539,19.076232662208263,0.01598716048304183,3.3081845722843215,0.7549322715847987,0.022592294385958667,4.674969005247247,0.002123450693101603,0.029404287512757588,0.039434172940898016,6.0845583186520305,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-09-09 12:00:00+00:00,2025-09-10 10:00:00+00:00,long,warning_confirm_volume,53.940957,54.786593,3.0,0.015677067056856453,0.04703120117056936,89,0.00481004049584222,0.03461271552894396,7.195930171245554,0.03457404361587424,7.187890340166554,0.4529279721998964,0.018935648472087507,3.936692110691252,0.01309457224324917,0.027130852980764786,0.013645546456958924,5.640462487626993,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-09-21 12:00:00+00:00,2025-09-21 18:45:00+00:00,short,warning_confirm_volume,52.4747495,52.104039,2.442160523310144,0.00706455016045382,0.01725276551680466,28,0.0057326289023066235,0.03505971000395158,6.115817123596592,0.00871336141756085,1.5199590913786303,0.20150053037111754,0.027995159843497763,4.883476729539116,0.05999609742346457,0.11734289927120622,0.0023791053895072523,20.46929973506418,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-09-21 19:00:00+00:00,2025-09-22 05:00:00+00:00,short,warning_confirm_volume,51.950012,50.177076,2.4126207100708497,0.0341277303266071,0.08233726897368529,41,0.005802818462744968,0.057209072444487585,9.858842355965308,0.005322585586275519,0.9172414440409222,0.596544024721301,0.023081342117880488,3.9776088578449307,0.08344599434211741,0.09709764674210986,0.0,16.73284238779697,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-09-22 05:45:00+00:00,2025-09-22 09:00:00+00:00,short,warning_confirm_volume,49.11243150000001,49.316646,2.214834933593975,-0.004158102007227882,-0.00920950958305554,14,0.006321012815741729,0.06357721262487293,10.058073678721463,0.00895085357978831,1.4160473709999883,-0.06540239553693697,0.06773531463210081,10.715895791796859,0.036025280389100245,0.08134466403088314,0.018722968305671106,12.868928825504664,late_exit_giveback
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-09-22 14:00:00+00:00,2025-09-23 04:45:00+00:00,short,warning_confirm_volume,49.907034,46.5542655,2.2013986391497506,0.0671802796375357,0.1478905761717708,60,0.006359593283571411,0.09221213186101185,14.499690113709205,0.006627507961783463,1.042127643430304,0.7285405757541124,0.025031852223476148,3.9360775300112896,0.004623969419085827,0.06354445652246421,0.051375195684270736,9.991905722433087,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-10-11 03:15:00+00:00,2025-10-13 07:15:00+00:00,short,stop_loss,38.536722,42.3445205252809,1.2823059537149293,-0.0988096113956165,-0.12670415297685755,209,0.010917831239448767,0.08689690835665775,7.959173067511631,0.09120078294500533,8.353379068131666,-1.1370900675782907,0.18570651975227426,17.00946970871574,0.06889959997395778,0.0907914525324619,0.006056969627651787,8.315887152057307,bad_entry
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-10-23 12:30:00+00:00,2025-10-23 16:45:00+00:00,long,warning_confirm_volume,39.1805805,39.696142,1.6823561470873802,0.01315859779055617,0.022137447879992594,18,0.009510471387227007,0.041281152023768586,4.340599991627233,0.0017503696761204113,0.18404657401853255,0.3187555856721198,0.028122554233212416,2.957009499127696,0.019091477453904604,0.029898573014979668,0.020358200048760544,3.1437530063057446,early_exit
V12_volume_ema21_none_cw24_ta5_mfe4_adx0,2025-10-25 19:15:00+00:00,2025-10-26 03:15:00+00:00,long,warning_confirm_volume,42.9684735,43.8710535,2.0478433271689527,0.021005633351159236,0.04301624609112905,33,0.00781309770514488,0.04269470964566602,5.464504765830817,0.005317235670473597,0.6805540991727554,0.49199616358771836,0.02168907629450678,2.7759893851352517,0.07665524831766346,0.11121106312160922,0.008229879868282719,14.23392709505954,early_exit
