name,entry_i,exit_i,entry_ts,exit_ts,direction,side,entry_price,exit_price,allocation,entry_atr,raw_pnl_pct,pnl_pct,hold_bars,mfe_atr,exit_reason,equity_after,symbol,symbol_id
CRCLUSDT_B0_original,6009,6019,2026-06-02 14:15:00+00:00,2026-06-02 16:45:00+00:00,-1,short,99.89,103.49604166666668,3.0,0.5151488095238091,-0.0361001268061533,-0.1083003804184601,11,2.096481599168061,stop_loss,0.8471849704071507,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0w_weekend_filtered,6009,6019,2026-06-02 14:15:00+00:00,2026-06-02 16:45:00+00:00,-1,short,99.89,103.49604166666668,3.0,0.5151488095238091,-0.0361001268061533,-0.1083003804184601,11,2.096481599168061,stop_loss,0.8693667472333143,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0_original,6020,6028,2026-06-02 17:00:00+00:00,2026-06-02 19:00:00+00:00,-1,short,102.72,100.14991071428572,3.0,0.5140178571428566,0.0250203396194926,0.075061018858478,9,7.295466388744145,take_profit,0.9061365045244508,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0w_weekend_filtered,6020,6028,2026-06-02 17:00:00+00:00,2026-06-02 19:00:00+00:00,-1,short,102.72,100.14991071428572,3.0,0.5140178571428566,0.0250203396194926,0.075061018858478,9,7.295466388744145,take_profit,0.9298618046885244,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0_original,6130,6152,2026-06-03 20:30:00+00:00,2026-06-04 02:00:00+00:00,-1,short,90.32,87.60333333333332,2.992196319018406,0.543333333333333,0.0300782403306761,0.0900000000000002,23,6.957055214723907,take_profit,0.9837914286766218,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0w_weekend_filtered,6130,6152,2026-06-03 20:30:00+00:00,2026-06-04 02:00:00+00:00,-1,short,90.32,87.60333333333332,2.992196319018406,0.543333333333333,0.0300782403306761,0.0900000000000002,23,6.957055214723907,take_profit,1.0095499615551145,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0_original,6154,6181,2026-06-04 02:30:00+00:00,2026-06-04 09:15:00+00:00,-1,short,91.62,88.78934523809525,2.913036273788247,0.566130952380952,0.0308955987983492,0.0899999999999999,28,5.14015350646622,take_profit,1.0687061645233078,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0w_weekend_filtered,6154,6181,2026-06-04 02:30:00+00:00,2026-06-04 09:15:00+00:00,-1,short,91.62,88.78934523809525,2.913036273788247,0.566130952380952,0.0308955987983492,0.0899999999999999,28,5.14015350646622,take_profit,1.096688013189495,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0_original,6315,6356,2026-06-05 18:45:00+00:00,2026-06-06 05:00:00+00:00,-1,short,78.99,76.07690476190476,2.4403939517776885,0.5826190476190471,0.0368792915317791,0.0899999999999999,42,6.367797302819774,take_profit,1.16048918813699,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0w_weekend_filtered,6315,6356,2026-06-05 18:45:00+00:00,2026-06-06 05:00:00+00:00,-1,short,78.99,76.07690476190476,2.4403939517776885,0.5826190476190471,0.0368792915317791,0.0899999999999999,42,6.367797302819774,take_profit,1.190874184424234,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0_original,6358,6497,2026-06-06 05:30:00+00:00,2026-06-07 16:15:00+00:00,-1,short,78.14,82.3565625,2.3349920699622047,0.6023660714285709,-0.0539616393652417,-0.1259999999999999,140,2.2743644852886775,stop_loss,1.0098709366892231,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0_original,7264,7293,2026-06-15 16:00:00+00:00,2026-06-15 23:15:00+00:00,1,long,86.05,83.37,3.0,0.4848214285714285,-0.0311446833236489,-0.0934340499709468,29,0.6806629834254109,indicator_exit,0.9108514337739708,CRCL/USDT:USDT,CRCLUSDT
CRCLUSDT_B0w_weekend_filtered,7264,7293,2026-06-15 16:00:00+00:00,2026-06-15 23:15:00+00:00,1,long,86.05,83.37,3.0,0.4848214285714285,-0.0311446833236489,-0.0934340499709468,29,0.6806629834254109,indicator_exit,1.0741070159750812,CRCL/USDT:USDT,CRCLUSDT
CRMUSDT_B0_original,1024,1115,2026-06-14 01:15:00+00:00,2026-06-15 00:00:00+00:00,-1,short,172.08,168.83193452380954,3.0,0.6496130952380953,0.0188753223860441,0.0566259671581325,92,6.280661565950447,take_profit,1.0512440454359775,CRM/USDT:USDT,CRMUSDT
CRWVUSDT_B0_original,1786,1886,2026-06-06 04:00:00+00:00,2026-06-07 05:00:00+00:00,-1,short,93.85,99.92989583333332,1.9449510853735863,0.8685565476190467,-0.064783120227313,-0.126,101,2.129970702623053,stop_loss,0.8709081668944533,CRWV/USDT:USDT,CRWVUSDT
CRWVUSDT_B0_original,2632,2670,2026-06-14 23:30:00+00:00,2026-06-15 09:00:00+00:00,1,long,106.68,106.84,3.0,0.6925446428571428,0.0014998125234344,0.0044994375703033,38,1.3284342164635932,indicator_exit,0.8649494341158489,CRWV/USDT:USDT,CRWVUSDT
CRWVUSDT_B0w_weekend_filtered,2635,2774,2026-06-15 00:15:00+00:00,2026-06-16 11:00:00+00:00,1,long,106.09,109.55793154761903,3.0,0.6935863095238096,0.0326885808994159,0.0980657426982478,140,5.622948357613323,take_profit,1.0907777084096724,CRWV/USDT:USDT,CRWVUSDT
CRWVUSDT_B0_original,2800,2880,2026-06-16 17:30:00+00:00,2026-06-17 13:30:00+00:00,1,long,117.64,121.0821130952381,3.0,0.6884226190476189,0.0292597168925374,0.0877791506776124,81,6.449526609312176,take_profit,0.9338462630445518,CRWV/USDT:USDT,CRWVUSDT
CRWVUSDT_B0w_weekend_filtered,2800,2880,2026-06-16 17:30:00+00:00,2026-06-17 13:30:00+00:00,1,long,117.64,121.0821130952381,3.0,0.6884226190476189,0.0292597168925374,0.0877791506776124,81,6.449526609312176,take_profit,1.1776627010015954,CRWV/USDT:USDT,CRWVUSDT
CSCOUSDT_B0_original,1746,1817,2026-06-02 18:15:00+00:00,2026-06-03 12:00:00+00:00,1,long,127.59,125.49479166666669,3.0,0.2993154761904762,-0.0164214149489249,-0.0492642448467747,72,4.643929601272698,stop_loss,0.9458931849611916,CSCO/USDT:USDT,CSCOUSDT
CSCOUSDT_B0w_weekend_filtered,1746,1817,2026-06-02 18:15:00+00:00,2026-06-03 12:00:00+00:00,1,long,127.59,125.49479166666669,3.0,0.2993154761904762,-0.0164214149489249,-0.0492642448467747,72,4.643929601272698,stop_loss,0.9458931849611916,CSCO/USDT:USDT,CSCOUSDT
CSCOUSDT_B0_original,2066,2303,2026-06-06 02:15:00+00:00,2026-06-08 13:30:00+00:00,-1,short,121.01,123.76458333333336,3.0,0.3935119047619053,-0.0227632702531472,-0.0682898107594418,238,4.77749205869008,stop_loss,0.8768012732525409,CSCO/USDT:USDT,CSCOUSDT
DELLUSDT_B0_original,1137,1170,2026-06-15 05:15:00+00:00,2026-06-15 13:30:00+00:00,1,long,413.76,398.8028125,3.0,2.1367410714285726,-0.0361494284126063,-0.1084482852378191,34,0.7488038777343771,stop_loss,0.887010598331919,DELL/USDT:USDT,DELLUSDT
DELLUSDT_B0w_weekend_filtered,1137,1170,2026-06-15 05:15:00+00:00,2026-06-15 13:30:00+00:00,1,long,413.76,398.8028125,3.0,2.1367410714285726,-0.0361494284126063,-0.1084482852378191,34,0.7488038777343771,stop_loss,0.887010598331919,DELL/USDT:USDT,DELLUSDT
DISUSDT_B0_original,2690,2694,2026-06-12 14:00:00+00:00,2026-06-12 15:00:00+00:00,1,long,99.82,100.6388988095238,3.0,0.1637797619047619,0.0082037548539752,0.0246112645619258,5,5.067781210249029,take_profit,1.0193924096474078,DIS/USDT:USDT,DISUSDT
DISUSDT_B0w_weekend_filtered,2690,2694,2026-06-12 14:00:00+00:00,2026-06-12 15:00:00+00:00,1,long,99.82,100.6388988095238,3.0,0.1637797619047619,0.0082037548539752,0.0246112645619258,5,5.067781210249029,take_profit,1.0193924096474078,DIS/USDT:USDT,DISUSDT
DISUSDT_B0_original,3010,3030,2026-06-15 22:00:00+00:00,2026-06-16 03:00:00+00:00,1,long,101.84,101.35,3.0,0.1720684523809523,-0.0048114689709348,-0.0144344069128046,20,0.0,indicator_exit,0.9995607594894852,DIS/USDT:USDT,DISUSDT
DISUSDT_B0w_weekend_filtered,3010,3030,2026-06-15 22:00:00+00:00,2026-06-16 03:00:00+00:00,1,long,101.84,101.35,3.0,0.1720684523809523,-0.0048114689709348,-0.0144344069128046,20,0.0,indicator_exit,0.9995607594894852,DIS/USDT:USDT,DISUSDT
DRAMUSDT_B0_original,1627,1671,2026-06-04 12:45:00+00:00,2026-06-04 23:45:00+00:00,-1,short,65.1,63.18787202380952,3.0,0.3824255952380955,0.0293721655328798,0.0881164965986394,45,5.020584458539226,take_profit,1.0837768745522336,DRAM/USDT:USDT,DRAMUSDT
DRAMUSDT_B0w_weekend_filtered,1627,1671,2026-06-04 12:45:00+00:00,2026-06-04 23:45:00+00:00,-1,short,65.1,63.18787202380952,3.0,0.3824255952380955,0.0293721655328798,0.0881164965986394,45,5.020584458539226,take_profit,1.0837768745522336,DRAM/USDT:USDT,DRAMUSDT
DRAMUSDT_B0_original,1747,1766,2026-06-05 18:45:00+00:00,2026-06-05 23:30:00+00:00,-1,short,56.02,53.93376488095238,2.4166978850886243,0.4172470238095242,0.037240898233624,0.09,20,6.135454188808445,take_profit,1.1764684722228578,DRAM/USDT:USDT,DRAMUSDT
DRAMUSDT_B0w_weekend_filtered,1747,1766,2026-06-05 18:45:00+00:00,2026-06-05 23:30:00+00:00,-1,short,56.02,53.93376488095238,2.4166978850886243,0.4172470238095242,0.037240898233624,0.09,20,6.135454188808445,take_profit,1.1764684722228578,DRAM/USDT:USDT,DRAMUSDT
DRAMUSDT_B0_original,1768,1778,2026-06-06 00:00:00+00:00,2026-06-06 02:30:00+00:00,-1,short,55.42,53.243363095238095,2.2915167840295325,0.4353273809523813,0.0392752960079737,0.0899999999999999,11,6.684624324878651,take_profit,1.2773600022070082,DRAM/USDT:USDT,DRAMUSDT
DRAMUSDT_B0_original,1780,1887,2026-06-06 03:00:00+00:00,2026-06-07 05:45:00+00:00,-1,short,53.85,56.97270833333334,2.172825405297216,0.4461011904761908,-0.0579890126895699,-0.1260000000000001,108,1.6139835879645037,stop_loss,1.112748235792667,DRAM/USDT:USDT,DRAMUSDT
DRAMUSDT_B0_original,2708,2749,2026-06-15 19:00:00+00:00,2026-06-16 05:15:00+00:00,1,long,70.88,70.88,2.9875096434283583,0.4745089285714282,0.0,0.0,41,0.9904976949854156,indicator_exit,1.106085053314489,DRAM/USDT:USDT,DRAMUSDT
DRAMUSDT_B0w_weekend_filtered,2708,2749,2026-06-15 19:00:00+00:00,2026-06-16 05:15:00+00:00,1,long,70.88,70.88,2.9875096434283583,0.4745089285714282,0.0,0.0,41,0.9904976949854156,indicator_exit,1.1694237303323796,DRAM/USDT:USDT,DRAMUSDT
EWJUSDT_B0_original,2856,3031,2026-04-30 18:00:00+00:00,2026-05-02 13:45:00+00:00,1,long,89.1,87.80427083333333,3.0,0.1851041666666667,-0.014542414889637,-0.0436272446689111,176,4.267867191896488,stop_loss,0.951310164206562,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,2856,3031,2026-04-30 18:00:00+00:00,2026-05-02 13:45:00+00:00,1,long,89.1,87.80427083333333,3.0,0.1851041666666667,-0.014542414889637,-0.0436272446689111,176,4.267867191896488,stop_loss,0.951310164206562,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,3338,3362,2026-05-05 18:30:00+00:00,2026-05-06 00:30:00+00:00,1,long,89.36,90.3927380952381,3.0,0.206547619047619,0.0115570512000682,0.0346711536002046,25,6.971757925072034,take_profit,0.9786358039649068,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,3338,3362,2026-05-05 18:30:00+00:00,2026-05-06 00:30:00+00:00,1,long,89.36,90.3927380952381,3.0,0.206547619047619,0.0115570512000682,0.0346711536002046,25,6.971757925072034,take_profit,0.9786358039649068,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,3363,3378,2026-05-06 00:45:00+00:00,2026-05-06 04:30:00+00:00,1,long,90.35,90.36,3.0,0.2056101190476191,0.0001106806862203,0.0003320420586609,15,0.9727147716581158,indicator_exit,0.973974418067945,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,3363,3378,2026-05-06 00:45:00+00:00,2026-05-06 04:30:00+00:00,1,long,90.35,90.36,3.0,0.2056101190476191,0.0001106806862203,0.0003320420586609,15,0.9727147716581158,indicator_exit,0.973974418067945,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,3401,3485,2026-05-06 10:15:00+00:00,2026-05-07 07:15:00+00:00,1,long,91.96,93.02904761904762,3.0,0.2138095238095239,0.0116251372232234,0.0348754116696703,85,5.846325167037858,take_profit,1.0019253735899285,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,3401,3485,2026-05-06 10:15:00+00:00,2026-05-07 07:15:00+00:00,1,long,91.96,93.02904761904762,3.0,0.2138095238095239,0.0116251372232234,0.0348754116696703,85,5.846325167037858,take_profit,1.0019253735899285,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,3486,3486,2026-05-07 07:30:00+00:00,2026-05-07 07:30:00+00:00,1,long,93.14,94.23441964285716,3.0,0.2188839285714288,0.011750264578668,0.035250793736004,1,8.589027126249205,take_profit,1.031960838357381,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,3486,3486,2026-05-07 07:30:00+00:00,2026-05-07 07:30:00+00:00,1,long,93.14,94.23441964285716,3.0,0.2188839285714288,0.011750264578668,0.035250793736004,1,8.589027126249205,take_profit,1.031960838357381,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,3487,3512,2026-05-07 07:45:00+00:00,2026-05-07 14:00:00+00:00,1,long,92.98,91.55,3.0,0.2217261904761906,-0.0153796515379652,-0.0461389546138958,25,0.8569127516778415,indicator_exit,0.9778182882688776,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,3487,3512,2026-05-07 07:45:00+00:00,2026-05-07 14:00:00+00:00,1,long,92.98,91.55,3.0,0.2217261904761906,-0.0153796515379652,-0.0461389546138958,25,0.8569127516778415,indicator_exit,0.9778182882688776,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,5154,5168,2026-05-24 16:30:00+00:00,2026-05-24 20:00:00+00:00,1,long,93.99,95.04915178571429,3.0,0.2118303571428569,0.0112687709938748,0.0338063129816244,15,5.33445732349847,take_profit,1.0057258315053716,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,5170,5179,2026-05-24 20:30:00+00:00,2026-05-24 22:45:00+00:00,1,long,94.83,95.89614583333334,3.0,0.2132291666666665,0.0112427062462652,0.0337281187387956,10,5.72154372252076,take_profit,1.0343516320081203,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,5180,5264,2026-05-24 23:00:00+00:00,2026-05-25 20:00:00+00:00,1,long,95.58,94.06885416666668,3.0,0.215877976190476,-0.0158102723721837,-0.0474308171165513,85,3.242572551182203,stop_loss,0.979699390712326,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,5184,5207,2026-05-25 00:00:00+00:00,2026-05-25 05:45:00+00:00,1,long,95.15,96.23288690476193,3.0,0.2165773809523808,0.0113808397767936,0.0341425193303808,24,5.03284320461724,take_profit,1.0060529057410523,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,5209,5280,2026-05-25 06:15:00+00:00,2026-05-26 00:00:00+00:00,1,long,95.19,93.6434375,3.0,0.2209374999999998,-0.0162471110410756,-0.048741333123227,72,4.933521923620952,stop_loss,0.952141984538621,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,5594,5959,2026-05-29 06:30:00+00:00,2026-06-02 01:45:00+00:00,1,long,93.18,91.64666666666668,3.0,0.2190476190476191,-0.0164556056378335,-0.0493668169135006,366,2.8760869565217178,stop_loss,0.926590999038646,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,5594,5959,2026-05-29 06:30:00+00:00,2026-06-02 01:45:00+00:00,1,long,93.18,91.64666666666668,3.0,0.2190476190476191,-0.0164556056378335,-0.0493668169135006,366,2.8760869565217178,stop_loss,0.9005274485664535,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,6368,6376,2026-06-06 08:00:00+00:00,2026-06-06 10:00:00+00:00,-1,short,88.12,87.26441964285715,3.0,0.1711160714285712,0.0097092641527786,0.0291277924583358,9,10.460735716149278,take_profit,0.9487234892082306,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,6378,6380,2026-06-06 10:30:00+00:00,2026-06-06 11:00:00+00:00,-1,short,87.1,88.31906249999999,3.0,0.1741517857142855,-0.0139961251435132,-0.0419883754305396,3,1.7226352217380012,stop_loss,0.9042587117397224,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,6381,6520,2026-06-06 11:15:00+00:00,2026-06-07 22:00:00+00:00,-1,short,88.15,89.39364583333334,3.0,0.1776636904761903,-0.0141082907922103,-0.0423248723766309,140,3.2083089035933097,stop_loss,0.8615751792507822,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,6562,6582,2026-06-08 08:30:00+00:00,2026-06-08 13:30:00+00:00,-1,short,90.62,92.158125,3.0,0.2197321428571429,-0.0169733502538069,-0.0509200507614209,21,0.637139374238117,stop_loss,0.8135387554973578,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,6562,6582,2026-06-08 08:30:00+00:00,2026-06-08 13:30:00+00:00,-1,short,90.62,92.158125,3.0,0.2197321428571429,-0.0169733502538069,-0.0509200507614209,21,0.637139374238117,stop_loss,0.8503192727012374,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0_original,6584,6626,2026-06-08 14:00:00+00:00,2026-06-09 00:30:00+00:00,-1,short,91.93,90.82598214285716,3.0,0.2208035714285713,0.0120093316343179,0.0360279949029538,43,6.1140315406389405,take_profit,0.8385491095922533,EWJ/USDT:USDT,EWJUSDT
EWJUSDT_B0w_weekend_filtered,6584,6626,2026-06-08 14:00:00+00:00,2026-06-09 00:30:00+00:00,-1,short,91.93,90.82598214285716,3.0,0.2208035714285713,0.0120093316343179,0.0360279949029538,43,6.1140315406389405,take_profit,0.8764603581261974,EWJ/USDT:USDT,EWJUSDT
EWTUSDT_B0_original,684,735,2026-06-08 16:45:00+00:00,2026-06-09 05:30:00+00:00,1,long,100.93,103.13677083333334,3.0,0.4413541666666662,0.0218643696951683,0.065593109085505,52,5.007316497521821,take_profit,1.0821838045483274,EWT/USDT:USDT,EWTUSDT
EWTUSDT_B0w_weekend_filtered,684,735,2026-06-08 16:45:00+00:00,2026-06-09 05:30:00+00:00,1,long,100.93,103.13677083333334,3.0,0.4413541666666662,0.0218643696951683,0.065593109085505,52,5.007316497521821,take_profit,1.0821838045483274,EWT/USDT:USDT,EWTUSDT
EWTUSDT_B0_original,744,757,2026-06-09 07:45:00+00:00,2026-06-09 11:00:00+00:00,1,long,103.25,103.05,3.0,0.4118749999999995,-0.0019370460048426,-0.005811138014528,13,1.068285280728372,indicator_exit,1.0679906225024864,EWT/USDT:USDT,EWTUSDT
EWTUSDT_B0w_weekend_filtered,744,757,2026-06-09 07:45:00+00:00,2026-06-09 11:00:00+00:00,1,long,103.25,103.05,3.0,0.4118749999999995,-0.0019370460048426,-0.005811138014528,13,1.068285280728372,indicator_exit,1.0679906225024864,EWT/USDT:USDT,EWTUSDT
EWTUSDT_B0_original,1524,1580,2026-06-17 10:45:00+00:00,2026-06-18 00:45:00+00:00,1,long,106.39,107.90183035714286,3.0,0.3023660714285712,0.0142102674794892,0.0426308024384678,57,5.027019046212894,take_profit,1.1099787006210269,EWT/USDT:USDT,EWTUSDT
EWTUSDT_B0w_weekend_filtered,1524,1580,2026-06-17 10:45:00+00:00,2026-06-18 00:45:00+00:00,1,long,106.39,107.90183035714286,3.0,0.3023660714285712,0.0142102674794892,0.0426308024384678,57,5.027019046212894,take_profit,1.1099787006210269,EWT/USDT:USDT,EWTUSDT
EWYUSDT_B0_original,2522,2540,2026-04-27 06:30:00+00:00,2026-04-27 11:00:00+00:00,1,long,157.0,157.39,3.0,0.4244047619047615,0.0024840764331208,0.0074522292993626,18,1.248807854137451,indicator_exit,1.0023207738880568,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,2522,2540,2026-04-27 06:30:00+00:00,2026-04-27 11:00:00+00:00,1,long,157.0,157.39,3.0,0.4244047619047615,0.0024840764331208,0.0074522292993626,18,1.248807854137451,indicator_exit,1.0023207738880568,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,3322,3333,2026-05-05 14:30:00+00:00,2026-05-05 17:15:00+00:00,1,long,173.15,175.25818452380952,3.0,0.4216369047619041,0.0121754809345049,0.0365264428035148,12,5.4549304722241505,take_profit,1.032674593176132,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,3322,3333,2026-05-05 14:30:00+00:00,2026-05-05 17:15:00+00:00,1,long,173.15,175.25818452380952,3.0,0.4216369047619041,0.0121754809345049,0.0365264428035148,12,5.4549304722241505,take_profit,1.032674593176132,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,3362,3370,2026-05-06 00:30:00+00:00,2026-05-06 02:30:00+00:00,1,long,176.24,178.49669642857145,3.0,0.451339285714285,0.0128046778743271,0.0384140336229814,9,5.118100890207728,take_profit,1.066881809307919,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,3362,3370,2026-05-06 00:30:00+00:00,2026-05-06 02:30:00+00:00,1,long,176.24,178.49669642857145,3.0,0.451339285714285,0.0128046778743271,0.0384140336229814,9,5.118100890207728,take_profit,1.066881809307919,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,3410,3416,2026-05-06 12:30:00+00:00,2026-05-06 14:00:00+00:00,1,long,181.83,178.4701041666667,3.0,0.4799851190476183,-0.0184782259986433,-0.05543467799593,7,0.0833359169120901,stop_loss,1.0026066408209855,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,3410,3416,2026-05-06 12:30:00+00:00,2026-05-06 14:00:00+00:00,1,long,181.83,178.4701041666667,3.0,0.4799851190476183,-0.0184782259986433,-0.05543467799593,7,0.0833359169120901,stop_loss,1.0026066408209855,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,3640,3647,2026-05-08 22:00:00+00:00,2026-05-08 23:45:00+00:00,1,long,190.89,193.89409226190477,3.0,0.600818452380952,0.0157372951013921,0.0472118853041763,8,6.008470588235321,take_profit,1.0445937156860057,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,3640,3647,2026-05-08 22:00:00+00:00,2026-05-08 23:45:00+00:00,1,long,190.89,193.89409226190477,3.0,0.600818452380952,0.0157372951013921,0.0472118853041763,8,6.008470588235321,take_profit,1.0445937156860057,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,3649,3725,2026-05-09 00:15:00+00:00,2026-05-09 19:15:00+00:00,1,long,193.53,193.71,3.0,0.6092113095238091,0.000930088358394,0.002790265075182,76,1.083367937663348,indicator_exit,1.0421729275859204,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,3988,3995,2026-05-12 13:00:00+00:00,2026-05-12 14:45:00+00:00,-1,short,183.02,179.05162202380953,3.0,0.793675595238095,0.0216827558528602,0.0650482675585808,8,5.921814943283045,take_profit,1.1043108697636002,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,3988,3995,2026-05-12 13:00:00+00:00,2026-05-12 14:45:00+00:00,-1,short,183.02,179.05162202380953,3.0,0.793675595238095,0.0216827558528602,0.0650482675585808,8,5.921814943283045,take_profit,1.106875993594355,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,3996,4002,2026-05-12 15:00:00+00:00,2026-05-12 16:30:00+00:00,-1,short,178.69,174.6571875,3.0,0.8065625,0.0225687643404779,0.0677062930214338,7,5.405656722200679,take_profit,1.1730740257720884,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,3996,4002,2026-05-12 15:00:00+00:00,2026-05-12 16:30:00+00:00,-1,short,178.69,174.6571875,3.0,0.8065625,0.0225687643404779,0.0677062930214338,7,5.405656722200679,take_profit,1.1757988745634362,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,4821,4856,2026-05-21 05:15:00+00:00,2026-05-21 14:00:00+00:00,1,long,186.07,184.56,3.0,0.8681547619047618,-0.0081152254527865,-0.0243456763583596,35,1.0712375728488253,indicator_exit,1.1386851622028729,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,4821,4856,2026-05-21 05:15:00+00:00,2026-05-21 14:00:00+00:00,1,long,186.07,184.56,3.0,0.8681547619047618,-0.0081152254527865,-0.0243456763583596,35,1.0712375728488253,indicator_exit,1.1413301315908122,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,5077,5204,2026-05-23 21:15:00+00:00,2026-05-25 05:00:00+00:00,1,long,186.62,190.9458928571429,3.0,0.8651785714285716,0.023180221075677,0.0695406632270312,128,5.131888544891638,take_profit,1.204819378005852,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,5369,5425,2026-05-26 22:15:00+00:00,2026-05-27 12:15:00+00:00,1,long,202.13,205.89190476190475,3.0,0.7523809523809524,0.0186113133226377,0.0558339399679133,57,5.821518987341766,take_profit,1.2656098077163418,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,5369,5425,2026-05-26 22:15:00+00:00,2026-05-27 12:15:00+00:00,1,long,202.13,205.89190476190475,3.0,0.7523809523809524,0.0186113133226377,0.0558339399679133,57,5.821518987341766,take_profit,1.198917144555172,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,6315,6347,2026-06-05 18:45:00+00:00,2026-06-06 02:45:00+00:00,-1,short,177.44,173.0103125,3.0,0.8859375000000007,0.0249644245942289,0.0748932737826869,33,5.801763668430315,take_profit,1.3568215280441702,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,6315,6347,2026-06-05 18:45:00+00:00,2026-06-06 02:45:00+00:00,-1,short,177.44,173.0103125,3.0,0.8859375000000007,0.0249644245942289,0.0748932737826869,33,5.801763668430315,take_profit,1.2853223656736184,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0_original,7282,7317,2026-06-15 20:30:00+00:00,2026-06-16 05:15:00+00:00,1,long,211.17,209.19,3.0,1.1597619047619054,-0.0093763318653217,-0.0281289955959651,35,0.0689796756312979,indicator_exit,1.3119389327582895,EWY/USDT:USDT,EWYUSDT
EWYUSDT_B0w_weekend_filtered,7282,7317,2026-06-15 20:30:00+00:00,2026-06-16 05:15:00+00:00,1,long,211.17,209.19,3.0,1.1597619047619054,-0.0093763318653217,-0.0281289955959651,35,0.0689796756312979,indicator_exit,1.2428049067757068,EWY/USDT:USDT,EWYUSDT
FLNCUSDT_B0_original,1985,2019,2026-06-08 06:00:00+00:00,2026-06-08 14:30:00+00:00,-1,short,22.68,25.213229166666665,1.1280779637320613,0.3618898809523809,-0.1116944077013519,-0.1259999999999998,35,0.2210617212878771,stop_loss,0.8723247053385195,FLNC/USDT:USDT,FLNCUSDT
