symbol,symbol_id,base,underlying_type,result_name,rows,start,end,warmup_bars,backtest_start,return_pct,max_dd_pct,sharpe,closed_trades,win_rate_pct,take_profit,stop_loss,indicator_exit,long_trades,long_return_sum_pct,long_win_rate_pct,short_trades,short_return_sum_pct,short_win_rate_pct,buy_hold_return_pct,buy_hold_max_dd_pct,funding_rows,funding_status
BZ/USDT:USDT,BZUSDT,BZ,COMMODITY,BZUSDT_B0_original,7485,2026-04-01 09:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-18 01:00:00+00:00,-24.2,-33.18,-1.64,23,52.17,12,8,3,10,-6.21,50.0,13,0.18,53.85,-11.22,-32.82,,ok
BZ/USDT:USDT,BZUSDT,BZ,COMMODITY,BZUSDT_B0_weekend_filter_diagnostic,7485,2026-04-01 09:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-18 01:00:00+00:00,-23.05,-31.58,-1.77,20,50.0,10,7,3,12,-3.13,50.0,8,-2.91,50.0,-11.22,-32.82,,ok
CL/USDT:USDT,CLUSDT,CL,COMMODITY,CLUSDT_B0_original,7485,2026-04-01 09:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-18 01:00:00+00:00,-44.79,-53.6,-4.09,17,41.18,7,8,1,7,4.69,57.14,10,-41.8,30.0,-11.63,-33.08,,ok
CL/USDT:USDT,CLUSDT,CL,COMMODITY,CLUSDT_B0_weekend_filter_diagnostic,7485,2026-04-01 09:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-18 01:00:00+00:00,-39.55,-49.19,-3.74,15,40.0,6,7,1,7,4.69,57.14,8,-37.18,25.0,-11.63,-33.08,,ok
COPPER/USDT:USDT,COPPERUSDT,COPPER,COMMODITY,COPPERUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-10.38,-13.82,-1.52,26,53.85,14,8,4,22,-5.65,50.0,4,10.68,75.0,4.95,-8.81,,ok
COPPER/USDT:USDT,COPPERUSDT,COPPER,COMMODITY,COPPERUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-0.76,-7.6,0.03,22,59.09,13,6,3,19,0.81,52.63,3,11.98,100.0,4.95,-8.81,,ok
NATGAS/USDT:USDT,NATGASUSDT,NATGAS,COMMODITY,NATGASUSDT_B0_original,7484,2026-04-01 09:15:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-18 01:15:00+00:00,-15.66,-19.85,-1.51,25,60.0,15,9,1,23,9.67,60.87,2,-2.13,50.0,13.42,-10.2,,ok
NATGAS/USDT:USDT,NATGASUSDT,NATGAS,COMMODITY,NATGASUSDT_B0_weekend_filter_diagnostic,7484,2026-04-01 09:15:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-18 01:15:00+00:00,-15.66,-19.85,-1.51,25,60.0,15,9,1,23,9.67,60.87,2,-2.13,50.0,13.42,-10.2,,ok
XAG/USDT:USDT,XAGUSDT,XAG,COMMODITY,XAGUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-19.64,-35.48,-1.72,25,48.0,12,9,4,16,-32.33,31.25,9,27.27,77.78,-16.85,-30.8,,ok
XAG/USDT:USDT,XAGUSDT,XAG,COMMODITY,XAGUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-17.24,-29.99,-1.56,23,47.83,11,8,4,14,-32.03,28.57,9,27.27,77.78,-16.85,-30.8,,ok
XAU/USDT:USDT,XAUUSDT,XAU,COMMODITY,XAUUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-5.42,-7.96,-1.11,18,55.56,10,4,4,8,0.24,50.0,10,3.4,60.0,-11.85,-17.17,,ok
XAU/USDT:USDT,XAUUSDT,XAU,COMMODITY,XAUUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-4.0,-7.96,-0.77,17,58.82,10,4,3,7,1.09,57.14,10,3.4,60.0,-11.85,-17.17,,ok
XPD/USDT:USDT,XPDUSDT,XPD,COMMODITY,XPDUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-6.61,-17.77,-0.67,18,50.0,9,5,4,7,11.65,57.14,11,-7.37,45.45,-17.05,-25.16,,ok
XPD/USDT:USDT,XPDUSDT,XPD,COMMODITY,XPDUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-5.67,-12.12,-0.61,15,53.33,8,4,3,6,7.65,66.67,9,-4.57,44.44,-17.05,-25.16,,ok
XPT/USDT:USDT,XPTUSDT,XPT,COMMODITY,XPTUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-25.01,-25.01,-3.31,18,44.44,8,8,2,10,-9.84,40.0,8,-7.24,50.0,-18.32,-25.14,,ok
XPT/USDT:USDT,XPTUSDT,XPT,COMMODITY,XPTUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-24.95,-24.95,-3.3,18,44.44,8,8,2,10,-9.86,40.0,8,-7.24,50.0,-18.32,-25.14,,ok
AAOI/USDT:USDT,AAOIUSDT,AAOI,EQUITY,AAOIUSDT_B0_original,956,2026-06-08 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:15:00+00:00,-7.66,-7.66,-11.41,1,0.0,0,0,1,1,-7.3,0.0,0,0.0,0.0,-2.6,-15.86,,ok
AAOI/USDT:USDT,AAOIUSDT,AAOI,EQUITY,AAOIUSDT_B0_weekend_filter_diagnostic,956,2026-06-08 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:15:00+00:00,-7.66,-7.66,-11.41,1,0.0,0,0,1,1,-7.3,0.0,0,0.0,0.0,-2.6,-15.86,,ok
AAPL/USDT:USDT,AAPLUSDT,AAPL,EQUITY,AAPLUSDT_B0_original,6986,2026-04-06 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-23 05:45:00+00:00,-2.97,-8.87,-1.07,7,57.14,3,2,1,6,-0.23,50.0,1,2.09,100.0,9.79,-8.86,,ok
AAPL/USDT:USDT,AAPLUSDT,AAPL,EQUITY,AAPLUSDT_B0_weekend_filter_diagnostic,6986,2026-04-06 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-23 05:45:00+00:00,0.44,-5.67,0.27,6,66.67,3,1,1,5,2.68,60.0,1,2.09,100.0,9.79,-8.86,,ok
ADBE/USDT:USDT,ADBEUSDT,ADBE,EQUITY,ADBEUSDT_B0_original,668,2026-06-11 09:15:00+00:00,2026-06-18 08:00:00+00:00,667,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
ADBE/USDT:USDT,ADBEUSDT,ADBE,EQUITY,ADBEUSDT_B0_weekend_filter_diagnostic,668,2026-06-11 09:15:00+00:00,2026-06-18 08:00:00+00:00,667,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
AMAT/USDT:USDT,AMATUSDT,AMAT,EQUITY,AMATUSDT_B0_original,957,2026-06-08 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,4.57,-5.5,,ok
AMAT/USDT:USDT,AMATUSDT,AMAT,EQUITY,AMATUSDT_B0_weekend_filter_diagnostic,957,2026-06-08 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,4.57,-5.5,,ok
AMD/USDT:USDT,AMDUSDT,AMD,EQUITY,AMDUSDT_B0_original,4107,2026-05-06 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-05-23 05:30:00+00:00,-12.9,-17.02,-1.63,8,50.0,4,3,1,4,-5.3,50.0,4,-0.87,50.0,14.0,-19.64,,ok
AMD/USDT:USDT,AMDUSDT,AMD,EQUITY,AMDUSDT_B0_weekend_filter_diagnostic,4107,2026-05-06 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-05-23 05:30:00+00:00,-10.43,-17.02,-1.59,6,50.0,3,3,0,4,-5.3,50.0,2,-0.23,50.0,14.0,-19.64,,ok
AMZN/USDT:USDT,AMZNUSDT,AMZN,EQUITY,AMZNUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-12.11,-13.1,-2.1,19,57.89,10,7,2,10,-4.98,50.0,9,4.54,66.67,-5.33,-15.66,,ok
AMZN/USDT:USDT,AMZNUSDT,AMZN,EQUITY,AMZNUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-7.47,-9.15,-1.27,18,61.11,10,6,2,9,-1.24,55.56,9,4.54,66.67,-5.33,-15.66,,ok
ARM/USDT:USDT,ARMUSDT,ARM,EQUITY,ARMUSDT_B0_original,2187,2026-05-26 13:30:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-02 13:30:00+00:00,18.9,-0.3,6.63,2,100.0,2,0,0,1,10.0,100.0,1,9.0,100.0,10.84,-29.85,,ok
ARM/USDT:USDT,ARMUSDT,ARM,EQUITY,ARMUSDT_B0_weekend_filter_diagnostic,2187,2026-05-26 13:30:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-02 13:30:00+00:00,18.9,-0.3,6.63,2,100.0,2,0,0,1,10.0,100.0,1,9.0,100.0,10.84,-29.85,,ok
ASML/USDT:USDT,ASMLUSDT,ASML,EQUITY,ASMLUSDT_B0_original,667,2026-06-11 09:30:00+00:00,2026-06-18 08:00:00+00:00,666,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
ASML/USDT:USDT,ASMLUSDT,ASML,EQUITY,ASMLUSDT_B0_weekend_filter_diagnostic,667,2026-06-11 09:30:00+00:00,2026-06-18 08:00:00+00:00,666,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
ASTS/USDT:USDT,ASTSUSDT,ASTS,EQUITY,ASTSUSDT_B0_original,1610,2026-06-01 13:45:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-08 13:45:00+00:00,-14.49,-14.49,-6.27,1,0.0,0,1,0,1,-14.0,0.0,0,0.0,0.0,-6.91,-22.27,,ok
ASTS/USDT:USDT,ASTSUSDT,ASTS,EQUITY,ASTSUSDT_B0_weekend_filter_diagnostic,1610,2026-06-01 13:45:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-08 13:45:00+00:00,-14.49,-14.49,-6.27,1,0.0,0,1,0,1,-14.0,0.0,0,0.0,0.0,-6.91,-22.27,,ok
AVGO/USDT:USDT,AVGOUSDT,AVGO,EQUITY,AVGOUSDT_B0_original,5643,2026-04-20 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-05-07 05:30:00+00:00,-40.21,-40.21,-5.94,15,26.67,4,8,3,10,-24.35,30.0,5,-16.83,20.0,-4.71,-28.89,,ok
AVGO/USDT:USDT,AVGOUSDT,AVGO,EQUITY,AVGOUSDT_B0_weekend_filter_diagnostic,5643,2026-04-20 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-05-07 05:30:00+00:00,-31.97,-34.5,-4.92,11,27.27,3,7,1,7,-21.12,28.57,4,-9.76,25.0,-4.71,-28.89,,ok
AXTI/USDT:USDT,AXTIUSDT,AXTI,EQUITY,AXTIUSDT_B0_original,955,2026-06-08 09:30:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:30:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-13.5,-21.01,,ok
AXTI/USDT:USDT,AXTIUSDT,AXTI,EQUITY,AXTIUSDT_B0_weekend_filter_diagnostic,955,2026-06-08 09:30:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:30:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-13.5,-21.01,,ok
BABA/USDT:USDT,BABAUSDT,BABA,EQUITY,BABAUSDT_B0_original,5642,2026-04-20 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-05-07 05:45:00+00:00,-3.31,-8.87,-0.42,9,55.56,5,3,1,2,-3.4,50.0,7,5.44,57.14,-25.43,-28.74,,ok
BABA/USDT:USDT,BABAUSDT,BABA,EQUITY,BABAUSDT_B0_weekend_filter_diagnostic,5642,2026-04-20 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-05-07 05:45:00+00:00,-3.31,-8.87,-0.42,9,55.56,5,3,1,2,-3.4,50.0,7,5.44,57.14,-25.43,-28.74,,ok
BBX/USDT:USDT,BBXUSDT,BBX,EQUITY,BBXUSDT_B0_original,1611,2026-06-01 13:30:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-08 13:30:00+00:00,-1.42,-1.42,-6.89,1,0.0,0,0,1,1,-1.08,0.0,0,0.0,0.0,-6.07,-16.06,,ok
BBX/USDT:USDT,BBXUSDT,BBX,EQUITY,BBXUSDT_B0_weekend_filter_diagnostic,1611,2026-06-01 13:30:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-08 13:30:00+00:00,-1.42,-1.42,-6.89,1,0.0,0,0,1,1,-1.08,0.0,0,0.0,0.0,-6.07,-16.06,,ok
BE/USDT:USDT,BEUSDT,BE,EQUITY,BEUSDT_B0_original,2186,2026-05-26 13:45:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-02 13:45:00+00:00,-2.97,-2.97,-5.22,1,0.0,0,0,1,0,0.0,0.0,1,-2.48,0.0,0.43,-26.44,,ok
BE/USDT:USDT,BEUSDT,BE,EQUITY,BEUSDT_B0_weekend_filter_diagnostic,2186,2026-05-26 13:45:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-02 13:45:00+00:00,-2.97,-2.97,-5.22,1,0.0,0,0,1,0,0.0,0.0,1,-2.48,0.0,0.43,-26.44,,ok
BMNR/USDT:USDT,BMNRUSDT,BMNR,EQUITY,BMNRUSDT_B0_original,668,2026-06-11 09:15:00+00:00,2026-06-18 08:00:00+00:00,667,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
BMNR/USDT:USDT,BMNRUSDT,BMNR,EQUITY,BMNRUSDT_B0_weekend_filter_diagnostic,668,2026-06-11 09:15:00+00:00,2026-06-18 08:00:00+00:00,667,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
BRKB/USDT:USDT,BRKBUSDT,BRKB,EQUITY,BRKBUSDT_B0_original,2954,2026-05-18 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-04 05:45:00+00:00,-0.3,-1.91,-0.64,2,50.0,1,0,1,2,0.75,50.0,0,0.0,0.0,2.92,-3.09,,ok
BRKB/USDT:USDT,BRKBUSDT,BRKB,EQUITY,BRKBUSDT_B0_weekend_filter_diagnostic,2954,2026-05-18 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-04 05:45:00+00:00,1.38,-0.26,4.24,1,100.0,1,0,0,1,1.9,100.0,0,0.0,0.0,2.92,-3.09,,ok
BX/USDT:USDT,BXUSDT,BX,EQUITY,BXUSDT_B0_original,957,2026-06-08 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.02,-3.49,,ok
BX/USDT:USDT,BXUSDT,BX,EQUITY,BXUSDT_B0_weekend_filter_diagnostic,957,2026-06-08 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.02,-3.49,,ok
CBRS/USDT:USDT,CBRSUSDT,CBRS,EQUITY,CBRSUSDT_B0_original,2875,2026-05-19 09:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-05 01:30:00+00:00,-15.6,-29.31,-2.38,6,50.0,3,3,0,3,6.06,66.67,3,-16.2,33.33,3.52,-18.17,,ok
CBRS/USDT:USDT,CBRSUSDT,CBRS,EQUITY,CBRSUSDT_B0_weekend_filter_diagnostic,2875,2026-05-19 09:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-05 01:30:00+00:00,-10.69,-18.7,-1.87,4,50.0,2,2,0,3,6.06,66.67,1,-12.6,0.0,3.52,-18.17,,ok
COHR/USDT:USDT,COHRUSDT,COHR,EQUITY,COHRUSDT_B0_original,2186,2026-05-26 13:45:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-02 13:45:00+00:00,-13.68,-41.39,-1.49,9,55.56,5,4,0,8,8.23,62.5,1,-12.6,0.0,-5.8,-26.62,,ok
COHR/USDT:USDT,COHRUSDT,COHR,EQUITY,COHRUSDT_B0_weekend_filter_diagnostic,2186,2026-05-26 13:45:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-02 13:45:00+00:00,-1.16,-32.89,0.53,8,62.5,5,3,0,8,8.23,62.5,0,0.0,0.0,-5.8,-26.62,,ok
COIN/USDT:USDT,COINUSDT,COIN,EQUITY,COINUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-54.55,-56.4,-5.07,22,36.36,8,12,2,14,-30.3,35.71,8,-27.98,37.5,-20.94,-33.68,,ok
COIN/USDT:USDT,COINUSDT,COIN,EQUITY,COINUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-51.18,-53.15,-4.8,20,35.0,7,11,2,13,-37.07,30.77,7,-18.97,42.86,-20.94,-33.68,,ok
COST/USDT:USDT,COSTUSDT,COST,EQUITY,COSTUSDT_B0_original,861,2026-06-09 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-16 09:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-0.95,-2.96,,ok
COST/USDT:USDT,COSTUSDT,COST,EQUITY,COSTUSDT_B0_weekend_filter_diagnostic,861,2026-06-09 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-16 09:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-0.95,-2.96,,ok
CRCL/USDT:USDT,CRCLUSDT,CRCL,EQUITY,CRCLUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-8.91,-33.45,-0.02,29,58.62,17,9,3,16,-0.95,56.25,13,17.45,61.54,-21.7,-43.25,,ok
CRCL/USDT:USDT,CRCLUSDT,CRCL,EQUITY,CRCLUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,7.41,-33.45,0.93,27,62.96,17,8,2,15,1.16,60.0,12,30.05,66.67,-21.7,-43.25,,ok
CRDO/USDT:USDT,CRDOUSDT,CRDO,EQUITY,CRDOUSDT_B0_original,956,2026-06-08 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:15:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-0.3,-9.23,,ok
CRDO/USDT:USDT,CRDOUSDT,CRDO,EQUITY,CRDOUSDT_B0_weekend_filter_diagnostic,956,2026-06-08 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:15:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-0.3,-9.23,,ok
CRM/USDT:USDT,CRMUSDT,CRM,EQUITY,CRMUSDT_B0_original,1436,2026-06-03 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-10 09:15:00+00:00,4.86,-0.26,6.12,1,100.0,1,0,0,0,0.0,0.0,1,5.66,100.0,-8.57,-11.77,,ok
CRM/USDT:USDT,CRMUSDT,CRM,EQUITY,CRMUSDT_B0_weekend_filter_diagnostic,1436,2026-06-03 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-10 09:15:00+00:00,-0.26,-0.26,-6.78,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-8.57,-11.77,,ok
CRWD/USDT:USDT,CRWDUSDT,CRWD,EQUITY,CRWDUSDT_B0_original,956,2026-06-08 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:15:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.54,-3.61,,ok
CRWD/USDT:USDT,CRWDUSDT,CRWD,EQUITY,CRWDUSDT_B0_weekend_filter_diagnostic,956,2026-06-08 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-15 09:15:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.54,-3.61,,ok
CRWV/USDT:USDT,CRWVUSDT,CRWV,EQUITY,CRWVUSDT_B0_original,2955,2026-05-18 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-04 05:30:00+00:00,-6.62,-13.93,-1.86,3,66.67,1,1,1,2,9.23,100.0,1,-12.6,0.0,9.62,-16.95,,ok
CRWV/USDT:USDT,CRWVUSDT,CRWV,EQUITY,CRWVUSDT_B0_weekend_filter_diagnostic,2955,2026-05-18 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-04 05:30:00+00:00,17.77,-0.49,6.82,2,100.0,2,0,0,2,18.58,100.0,0,0.0,0.0,9.62,-16.95,,ok
CSCO/USDT:USDT,CSCOUSDT,CSCO,EQUITY,CSCOUSDT_B0_original,3242,2026-05-15 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-01 05:45:00+00:00,-12.32,-12.32,-6.72,2,0.0,0,2,0,1,-4.93,0.0,1,-6.83,0.0,-2.56,-10.99,,ok
CSCO/USDT:USDT,CSCOUSDT,CSCO,EQUITY,CSCOUSDT_B0_weekend_filter_diagnostic,3242,2026-05-15 13:45:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-01 05:45:00+00:00,-5.41,-5.41,-4.84,1,0.0,0,1,0,1,-4.93,0.0,0,0.0,0.0,-2.56,-10.99,,ok
DELL/USDT:USDT,DELLUSDT,DELL,EQUITY,DELLUSDT_B0_original,1437,2026-06-03 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-10 09:00:00+00:00,-11.3,-11.3,-6.93,1,0.0,0,1,0,1,-10.84,0.0,0,0.0,0.0,17.16,-9.61,,ok
DELL/USDT:USDT,DELLUSDT,DELL,EQUITY,DELLUSDT_B0_weekend_filter_diagnostic,1437,2026-06-03 09:00:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-10 09:00:00+00:00,-11.3,-11.3,-6.93,1,0.0,0,1,0,1,-10.84,0.0,0,0.0,0.0,17.16,-9.61,,ok
DIS/USDT:USDT,DISUSDT,DIS,EQUITY,DISUSDT_B0_original,3243,2026-05-15 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-01 05:30:00+00:00,-0.04,-1.95,-0.01,2,50.0,1,0,1,2,1.02,50.0,0,0.0,0.0,-0.81,-4.5,,ok
DIS/USDT:USDT,DISUSDT,DIS,EQUITY,DISUSDT_B0_weekend_filter_diagnostic,3243,2026-05-15 13:30:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-01 05:30:00+00:00,-0.04,-1.95,-0.01,2,50.0,1,0,1,2,1.02,50.0,0,0.0,0.0,-0.81,-4.5,,ok
DKNG/USDT:USDT,DKNGUSDT,DKNG,EQUITY,DKNGUSDT_B0_original,765,2026-06-10 09:00:00+00:00,2026-06-18 08:00:00+00:00,764,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
DKNG/USDT:USDT,DKNGUSDT,DKNG,EQUITY,DKNGUSDT_B0_weekend_filter_diagnostic,765,2026-06-10 09:00:00+00:00,2026-06-18 08:00:00+00:00,764,2026-06-18 08:00:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,ok
DRAM/USDT:USDT,DRAMUSDT,DRAM,EQUITY,DRAMUSDT_B0_original,2953,2026-05-18 14:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-04 06:00:00+00:00,10.61,-13.41,3.1,5,60.0,3,1,1,1,0.0,0.0,4,14.21,75.0,11.86,-20.69,,ok
DRAM/USDT:USDT,DRAMUSDT,DRAM,EQUITY,DRAMUSDT_B0_weekend_filter_diagnostic,2953,2026-05-18 14:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-06-04 06:00:00+00:00,16.94,-0.6,6.8,3,66.67,2,0,1,1,0.0,0.0,2,17.81,100.0,11.86,-20.69,,ok
EBAY/USDT:USDT,EBAYUSDT,EBAY,EQUITY,EBAYUSDT_B0_original,860,2026-06-09 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-16 09:15:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-0.39,-3.41,,ok
EBAY/USDT:USDT,EBAYUSDT,EBAY,EQUITY,EBAYUSDT_B0_weekend_filter_diagnostic,860,2026-06-09 09:15:00+00:00,2026-06-18 08:00:00+00:00,672,2026-06-16 09:15:00+00:00,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,-0.39,-3.41,,ok
EWJ/USDT:USDT,EWJUSDT,EWJ,EQUITY,EWJUSDT_B0_original,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-16.15,-21.55,-2.62,15,53.33,7,6,2,10,-1.39,60.0,5,-7.01,40.0,6.58,-9.56,,ok
EWJ/USDT:USDT,EWJUSDT,EWJ,EQUITY,EWJUSDT_B0_weekend_filter_diagnostic,7521,2026-04-01 00:00:00+00:00,2026-06-18 08:00:00+00:00,1600,2026-04-17 16:00:00+00:00,-12.35,-17.81,-2.24,11,54.55,5,4,2,9,-4.86,55.56,2,-1.49,50.0,6.58,-9.56,,ok
