candidate_id,variant,quantile,month,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
cfg_only__q50,cfg_only,0.5,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,68,28.0,2.4285714285714284,0.20480351513614936,10.344903409350971,0.5882352941176471,1.4146231833133756,29.384438747796317,-0.11418019047760652,4.391026435261305
cfg_only__q50,cfg_only,0.5,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,70,31.0,2.2580645161290325,-0.04029118031920964,-0.38382105975611114,0.5,0.9403868497425352,-4.486463263691078,-0.09818737599054417,-0.7675841221869282
cfg_only__q50,cfg_only,0.5,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,57,30.0,1.9,-0.13730975527188338,-0.8342063881738683,0.43859649122807015,0.6783431173927755,-24.76229396035685,-0.17138097076867653,-4.31171344450064
cfg_only__q50,cfg_only,0.5,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,70,31.0,2.2580645161290325,0.21135255899388472,8.559687665794,0.5857142857142857,1.4410232984671387,29.458582830893548,-0.15760645652635596,4.153414501895741
cfg_only__q50,cfg_only,0.5,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,74,25.180555555555557,2.9387755102040813,-0.08212514150059125,-0.7112414439918432,0.4864864864864865,0.8775289622144652,-9.98264540513167,-0.2107523751527467,-1.820091035362413
cfg_only__q60,cfg_only,0.6,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,8,4.819444444444445,1.659942363112392,0.004832155909393343,0.44063119128049655,0.5,1.1638554219709996,6.635084615097498,-0.02428271429185236,1.3895648870118578
cfg_only__q60,cfg_only,0.6,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,67,31.0,2.161290322580645,-0.09094086015480174,-0.674571327779592,0.4925373134328358,0.8093413026917626,-13.13194525349608,-0.12015022159653377,-2.4793417770696897
cfg_only__q60,cfg_only,0.6,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,73,31.0,2.3548387096774195,0.10378256144915254,2.198298272655548,0.5205479452054794,1.2221361050824011,15.152433532358621,-0.08855006686443256,2.4419985687621724
cfg_only__q60,cfg_only,0.6,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,66,30.0,2.2,0.3191612331967877,28.081995760433085,0.6060606060606061,1.8369513768788,43.833724529161245,-0.05549085724650704,6.498577684798788
cfg_only__q60,cfg_only,0.6,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,82,31.0,2.6451612903225805,0.2660932914879697,15.086111470980338,0.5609756097560976,1.3778241923232588,31.445765530495983,-0.16527538392233865,4.221655042708837
cfg_only__q60,cfg_only,0.6,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,68,30.0,2.2666666666666666,0.0240513790485557,0.33530738893299494,0.5294117647058824,1.0667968319785301,5.519370868124459,-0.1480088981768245,0.7823186318622556
cfg_only__q60,cfg_only,0.6,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,67,31.0,2.161290322580645,-0.06235034694099362,-0.5314018381277124,0.47761194029850745,0.889568971400835,-8.139093221898182,-0.13741249935345656,-1.3246539892412257
cfg_only__q60,cfg_only,0.6,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,82,31.0,2.6451612903225805,0.45694419754625626,83.02500608506945,0.6463414634146342,1.9212126774405278,47.51228342878831,-0.07812493331304671,8.418429264593179
cfg_only__q60,cfg_only,0.6,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,64,28.0,2.2857142857142856,0.19350867391803073,9.034051039820696,0.578125,1.4586650834242467,29.431254344076795,-0.1395527201407457,4.4844667077949225
cfg_only__q60,cfg_only,0.6,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,57,31.0,1.8387096774193548,0.07158805000168722,1.257115885422015,0.543859649122807,1.219463983486174,13.512120055836194,-0.08568711702527909,2.0886895324453327
cfg_only__q60,cfg_only,0.6,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,52,30.0,1.7333333333333334,-0.09547961691127704,-0.7050443708465146,0.4423076923076923,0.7593457272576709,-18.078341397963527,-0.15579576351497026,-2.893023037814595
cfg_only__q60,cfg_only,0.6,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,66,31.0,2.129032258064516,0.14480860351777158,3.9150999171470042,0.5606060606060606,1.3255294621515552,22.54702789869634,-0.17719897971189658,3.0794623748597822
cfg_only__q60,cfg_only,0.6,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,66,25.180555555555557,2.621070049641478,-0.1027617570498972,-0.7923253244677722,0.4696969696969697,0.8367016042897125,-14.580228277681925,-0.22752720760597478,-2.3319946128183107
cfg_only__q70,cfg_only,0.7,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,7,4.819444444444445,1.4524495677233429,0.004870519539288853,0.44480271383560255,0.5714285714285714,1.1652286577447786,7.63749339544873,-0.024245462242730165,1.3856075555461296
cfg_only__q70,cfg_only,0.7,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,66,31.0,2.129032258064516,-0.07619526439231583,-0.6066905087463346,0.4696969696969697,0.8267635105655389,-10.999183820682028,-0.14555532276578842,-2.149139432304737
cfg_only__q70,cfg_only,0.7,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,75,31.0,2.4193548387096775,0.059770886988468774,0.9808463475071802,0.56,1.128654523352791,9.206415857989407,-0.10257598794297929,1.5898223183642648
cfg_only__q70,cfg_only,0.7,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,58,30.0,1.9333333333333333,0.4269308686482256,74.60822097808921,0.6379310344827587,2.532877582300875,63.23066693193026,-0.04207289640445577,8.847921699894375
cfg_only__q70,cfg_only,0.7,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,70,31.0,2.2580645161290325,0.2635041887527352,14.703033647576335,0.5142857142857142,1.4501681563251085,36.126783522165645,-0.13193087158096495,4.451437202665266
cfg_only__q70,cfg_only,0.7,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,67,30.0,2.2333333333333334,0.1164772498015656,2.820969010559081,0.582089552238806,1.2419536294464095,18.505749386298305,-0.1358570905003913,2.5883198859334735
cfg_only__q70,cfg_only,0.7,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,57,31.0,1.8387096774193548,-0.03396104899448349,-0.33423040179803587,0.49122807017543857,0.941537902061623,-4.3888884847211305,-0.10161998140795192,-0.6148120678863427
cfg_only__q70,cfg_only,0.7,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,72,31.0,2.3225806451612905,0.25686502565948577,13.75854967831091,0.6111111111111112,1.5719590599534352,33.337411181942244,-0.07043628222543041,5.4974954044981805
cfg_only__q70,cfg_only,0.7,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,56,28.0,2.0,0.09093115718177924,2.109677820718563,0.5714285714285714,1.2143386416667625,17.6066037543856,-0.1430777867005626,2.3233939532622343
cfg_only__q70,cfg_only,0.7,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,61,31.0,1.967741935483871,0.06791906236791134,1.167783587606003,0.5573770491803278,1.191174029982544,12.005808043432458,-0.11927529138013371,2.0371184092979506
cfg_only__q70,cfg_only,0.7,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,43,30.0,1.4333333333333333,-0.09183010639234868,-0.6902344918402084,0.4186046511627907,0.7279342139605449,-21.09194810748209,-0.12092944651421844,-2.962548544004917
cfg_only__q70,cfg_only,0.7,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,68,31.0,2.193548387096774,-0.10878242681133643,-0.7423092136292461,0.5,0.8219330868700235,-15.215048600889546,-0.21864328330202498,-2.315329083231877
cfg_only__q70,cfg_only,0.7,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,63,25.180555555555557,2.501930501930502,-0.10469456577968128,-0.7987166397498597,0.4603174603174603,0.832807762593942,-15.581568299585843,-0.2291912496465266,-2.3571647036109744
cfg_only__q80,cfg_only,0.8,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,9,4.819444444444445,1.8674351585014408,-0.015821987806471483,-0.7011629813640445,0.4444444444444444,0.7258576731926778,-16.998399760299456,-0.03902263899068059,-3.5253857181871626
cfg_only__q80,cfg_only,0.8,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,59,31.0,1.903225806451613,-0.15855712506278252,-0.8690137923848258,0.423728813559322,0.6479768577669495,-28.006945882986646,-0.18499566602926232,-4.694195488876847
cfg_only__q80,cfg_only,0.8,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,62,31.0,2.0,0.006945340035272363,0.08490573781065813,0.5645161290322581,1.0342175909503932,2.276331071152539,-0.13164963018680287,0.40103240823603853
cfg_only__q80,cfg_only,0.8,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,52,30.0,1.7333333333333334,0.4375221259317983,81.72628942211131,0.6923076923076923,3.379795615692091,71.38962849241966,-0.04207289640445566,10.715576008208682
cfg_only__q80,cfg_only,0.8,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,58,31.0,1.8709677419354838,0.11184839430000637,2.4845723888479156,0.5,1.2459902867809203,20.817479090778782,-0.1028556604466696,2.3927661103955518
cfg_only__q80,cfg_only,0.8,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,52,30.0,1.7333333333333334,0.10855528725502839,2.503868926582093,0.5961538461538461,1.2827921428055613,22.125418274111233,-0.09949623460708601,2.5742946895808765
cfg_only__q80,cfg_only,0.8,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,52,31.0,1.6774193548387097,-0.08716530179001636,-0.6582965298985496,0.5192307692307693,0.8019692458191923,-15.957666129592454,-0.19901104749322596,-2.205980653065823
cfg_only__q80,cfg_only,0.8,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,54,31.0,1.7419354838709677,-0.12449708958880579,-0.7910079637535845,0.4444444444444444,0.7624605538160576,-22.799645265299056,-0.1975916086419235,-3.0078129955761765
cfg_only__q80,cfg_only,0.8,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,51,28.0,1.8214285714285714,0.08425495106428205,1.870536508774602,0.5490196078431373,1.2373332149043244,17.64632796123199,-0.1429139897763796,2.3887120539628777
cfg_only__q80,cfg_only,0.8,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,52,31.0,1.6774193548387097,0.04264766267288933,0.6351413706953315,0.5769230769230769,1.153807080929326,9.126988065600703,-0.11036210187604567,1.5135295044310284
cfg_only__q80,cfg_only,0.8,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,37,30.0,1.2333333333333334,-0.06341558539921965,-0.5493691295708618,0.40540540540540543,0.7895427566313273,-16.30270723096448,-0.10624503267673979,-2.036656594388672
cfg_only__q80,cfg_only,0.8,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51,31.0,1.6451612903225807,0.007631401018782791,0.0936409738005024,0.5098039215686274,1.0401778469879253,2.805110508062353,-0.1012922410362962,0.4200836456414276
cfg_only__q80,cfg_only,0.8,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,46,25.180555555555557,1.8268063982349696,0.26595650108608093,29.520537823891324,0.5652173913043478,1.694744785506754,54.22899840555875,-0.07735409133069349,5.79404697693861
cfg_only__q85,cfg_only,0.85,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,10,4.819444444444445,2.07492795389049,0.04753191958600911,32.67946810936861,0.6,2.060084826084944,47.78686371573627,-0.03519423245922548,7.869595649183314
cfg_only__q85,cfg_only,0.85,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,49,31.0,1.5806451612903225,0.006094398405472434,0.07415988529748652,0.5306122448979592,1.0382732774125745,2.5215079787721715,-0.08122899509526893,0.37358522217215767
cfg_only__q85,cfg_only,0.85,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,52,31.0,1.6774193548387097,-0.04142018170473394,-0.392301971656154,0.5576923076923077,0.8955976560855385,-7.065773493180085,-0.09917206056140015,-1.188268489723211
cfg_only__q85,cfg_only,0.85,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,49,30.0,1.6333333333333333,0.4642732440726247,102.53071407585901,0.673469387755102,3.3795920337240215,79.77215918243502,-0.03914633534657719,10.54007752582883
cfg_only__q85,cfg_only,0.85,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,55,31.0,1.7741935483870968,0.03971144715971153,0.5817392135301613,0.4727272727272727,1.1073115184297149,9.499320220072958,-0.08961451315843427,1.0855746381494602
cfg_only__q85,cfg_only,0.85,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,48,30.0,1.6,0.10915480701345515,2.5269936950945504,0.6041666666666666,1.3321398813205014,23.51389232661368,-0.10245673508731423,2.876842579345928
cfg_only__q85,cfg_only,0.85,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,48,31.0,1.5483870967741935,-0.24951810518838013,-0.96594102167277,0.3333333333333333,0.46016084333670176,-57.94032762219816,-0.2904608791111827,-7.412511576289526
cfg_only__q85,cfg_only,0.85,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,52,31.0,1.6774193548387097,-0.04196606031043204,-0.396364111814283,0.4807692307692308,0.9305777565853345,-6.334972407576081,-0.10559379451465889,-0.7947557613722948
cfg_only__q85,cfg_only,0.85,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,46,28.0,1.6428571428571428,0.05223170922246112,0.9419484631596078,0.5217391304347826,1.1653367403755286,12.963253891285746,-0.11208140148828905,1.611705564652227
cfg_only__q85,cfg_only,0.85,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,44,31.0,1.4193548387096775,0.06683486620981904,1.1420119072155073,0.5909090909090909,1.2723603182646959,16.05282090826314,-0.08621580163270326,2.2064651978973076
cfg_only__q85,cfg_only,0.85,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,34,30.0,1.1333333333333333,-0.017679034433643714,-0.19508529585186385,0.4117647058823529,0.9457006516663606,-3.799318368690767,-0.10589614086057919,-0.44509942800290764
cfg_only__q85,cfg_only,0.85,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,38,31.0,1.2258064516129032,0.0022975557267230773,0.027389209990817287,0.5263157894736842,1.0276684131420912,1.8695614247664643,-0.09448706411117869,0.2454455216443629
cfg_only__q85,cfg_only,0.85,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,40,25.180555555555557,1.588527302813017,0.12721590605723065,4.6736069281656185,0.575,1.3695776802073913,32.95124818434006,-0.0970983716155005,3.20318298095144
cfg_only__q90,cfg_only,0.9,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,7,4.819444444444445,1.4524495677233429,0.03665700723944454,14.27992892254997,0.5714285714285714,2.0805983807809874,53.08054658384931,-0.033995703564953184,6.45146033327285
cfg_only__q90,cfg_only,0.9,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,37,31.0,1.1935483870967742,0.02547137135377886,0.34467050651952813,0.4864864864864865,1.11864943379379,8.463836184006743,-0.06301158865844392,0.9498630036771003
cfg_only__q90,cfg_only,0.9,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,46,31.0,1.4838709677419355,-0.0019836663580921066,-0.02310808998766145,0.5869565217391305,1.0170200913570036,1.219833113564631,-0.08151065037200111,0.15454563254836634
cfg_only__q90,cfg_only,0.9,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,43,30.0,1.4333333333333333,0.41457758912345954,67.01829518149016,0.6976744186046512,3.6107558778541153,82.53619065577722,-0.02894391422482534,10.495325147268465
cfg_only__q90,cfg_only,0.9,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,52,31.0,1.6774193548387097,-0.05331545786712877,-0.4753901628545991,0.4230769230769231,0.9244648034521789,-7.893812286139401,-0.13905556381897877,-0.8390936366023866
cfg_only__q90,cfg_only,0.9,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,44,30.0,1.4666666666666666,0.17373453254248172,6.021559277193749,0.5909090909090909,1.5219289524758075,38.74432380894048,-0.10209587799924325,4.1457152325209075
cfg_only__q90,cfg_only,0.9,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,43,31.0,1.3870967741935485,-0.1550128196159266,-0.8623680837270532,0.37209302325581395,0.667838558287635,-36.69076697660783,-0.232111108639239,-3.709303884433435
cfg_only__q90,cfg_only,0.9,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,47,31.0,1.5161290322580645,0.1055631222897464,2.259575759346985,0.5319148936170213,1.2682672404892978,23.80752797319794,-0.0797418198111377,2.5074466433287252
cfg_only__q90,cfg_only,0.9,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,38,28.0,1.3571428571428572,-0.05580416898939622,-0.526939833044552,0.47368421052631576,0.8583358500178481,-13.113607897113537,-0.1713018628307833,-1.4423536201693765
cfg_only__q90,cfg_only,0.9,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,35,31.0,1.1290322580645162,0.07732281330874158,1.4035124456022285,0.5714285714285714,1.3529565245703938,23.034966866324453,-0.07486682046592086,2.473950363015917
cfg_only__q90,cfg_only,0.9,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,22,30.0,0.7333333333333333,-0.05792534878734945,-0.5161567296746464,0.36363636363636365,0.5761692976421731,-26.362910961476572,-0.08969007625966774,-3.5015727049740204
cfg_only__q90,cfg_only,0.9,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,28,31.0,0.9032258064516129,0.024152469629672435,0.3244482742798307,0.5357142857142857,1.1413003431827509,10.061358497850804,-0.07734556501251999,1.025517738779085
cfg_only__q90,cfg_only,0.9,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,35,25.180555555555557,1.3899613899613898,0.044293133246242844,0.874290384387401,0.5428571428571428,1.1615033899799854,15.121821594039712,-0.08266989303973615,1.4316524438161826
cfg_only__q95,cfg_only,0.95,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,4,4.819444444444445,0.829971181556196,0.006688938636409958,0.6568184329836324,0.5,1.2958836542354328,17.620672239520594,-0.013563472072196325,1.9355241845876734
cfg_only__q95,cfg_only,0.95,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,26,31.0,0.8387096774193549,0.00032789653042120115,0.003867544114521726,0.5,1.0240124728499689,1.8043104113411712,-0.06360250517534705,0.16853613301977857
cfg_only__q95,cfg_only,0.95,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,32,31.0,1.032258064516129,0.16406769719827774,4.98191918324322,0.53125,1.733974939012929,49.82205024672417,-0.10175334152122095,4.475047052172376
cfg_only__q95,cfg_only,0.95,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,32,30.0,1.0666666666666667,0.0551371739097255,0.9212855203751598,0.5625,1.2780901656936425,18.631132186906928,-0.10854745879210326,1.8747953323580193
cfg_only__q95,cfg_only,0.95,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,44,31.0,1.4193548387096775,0.08953858526597736,1.744743456593722,0.4318181818181818,1.2397515923470455,22.309725301008044,-0.13439468429434387,2.1101714460622336
cfg_only__q95,cfg_only,0.95,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,32,30.0,1.0666666666666667,0.15201808603881628,4.59441634467047,0.5625,1.5773572221170942,47.057306762595424,-0.07338417692287713,3.894583243112311
cfg_only__q95,cfg_only,0.95,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,30,31.0,0.967741935483871,-0.15015614476884143,-0.8527601583643211,0.36666666666666664,0.5917997390977497,-51.462181704757484,-0.18192263144899856,-4.144539407889803
cfg_only__q95,cfg_only,0.95,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,18,31.0,0.5806451612903226,-0.028421653710399064,-0.28786634277000356,0.3888888888888889,0.8773058830010769,-13.445601593563856,-0.07822514215165532,-0.8362862071396855
cfg_only__q95,cfg_only,0.95,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,27,28.0,0.9642857142857143,-0.024100316417604017,-0.2724063218746161,0.48148148148148145,0.9321279698754268,-6.4628800812983584,-0.06862859893619078,-0.522463641101526
cfg_only__q95,cfg_only,0.95,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,23,31.0,0.7419354838709677,0.09251291805203365,1.8342750925043312,0.5652173913043478,1.669125637402507,40.23367354566881,-0.06098770707795187,3.516107598020082
cfg_only__q95,cfg_only,0.95,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,18,30.0,0.6,-0.0415836920263396,-0.40354726065947977,0.3888888888888889,0.6611891280891742,-22.679313665509596,-0.0790468018653846,-2.445065252060921
cfg_only__q95,cfg_only,0.95,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,17,31.0,0.5483870967741935,-0.0408505361127911,-0.3880363115598434,0.47058823529411764,0.7350803182849087,-23.114819499011098,-0.0784017914859404,-1.9061168165340807
cfg_only__q95,cfg_only,0.95,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,30,25.180555555555557,1.1913954771097628,0.13910479465184222,5.605537571409569,0.6333333333333333,1.6055150024662115,46.268090173957376,-0.07908712568689402,4.01873490013714
style_only__q50,style_only,0.5,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,7,4.819444444444445,1.4524495677233429,0.030842281814037475,8.979558846275712,0.8571428571428571,6.2798204188024584,43.634355085933066,-0.005785054440749615,17.225491307655236
style_only__q50,style_only,0.5,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,60,31.0,1.935483870967742,-0.04573084285253559,-0.4237099889715301,0.4666666666666667,0.8722077966991962,-6.9818305785179495,-0.10193887058066498,-1.4427314480224251
style_only__q50,style_only,0.5,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,69,31.0,2.225806451612903,0.06479252814295222,1.0942249416496077,0.5942028985507246,1.171781634207396,10.368785553201427,-0.08879042773604628,1.8426246709516827
style_only__q50,style_only,0.5,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,55,30.0,1.8333333333333333,0.12118712803332676,3.0217671404144095,0.6181818181818182,1.4415160037499966,21.958964764774613,-0.09165292359540944,3.730444401303941
style_only__q50,style_only,0.5,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,62,31.0,2.0,-0.08963457279914866,-0.6690225389242885,0.5161290322580645,0.8126442057611676,-13.843022090255115,-0.19379310081995604,-2.306195940989222
style_only__q50,style_only,0.5,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,64,30.0,2.1333333333333333,0.30004715743551924,23.35019574356293,0.640625,1.9262374453609206,42.27560689973523,-0.040499020319072376,7.568728647178855
style_only__q50,style_only,0.5,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,53,31.0,1.7096774193548387,0.2290386823303905,10.33867072922159,0.7169811320754716,2.0346951549490457,39.886128021344284,-0.04010837078212859,7.372958725000818
style_only__q50,style_only,0.5,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,57,31.0,1.8387096774193548,-0.040443668926825715,-0.38497282569166036,0.5263157894736842,0.9180614634846032,-5.8637974950050085,-0.11588029366553776,-0.9088280333683147
style_only__q50,style_only,0.5,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,62,28.0,2.2142857142857144,0.14247821691631124,4.676610103092919,0.6290322580645161,1.4234824439569316,22.542986283042918,-0.0767309132906343,4.4259992782584385
style_only__q50,style_only,0.5,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,64,31.0,2.064516129032258,-0.019968070349611233,-0.21139283681395882,0.578125,0.9594579579718986,-2.286759493144938,-0.09861758140300636,-0.47436070645583756
style_only__q50,style_only,0.5,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,56,30.0,1.8666666666666667,-0.2698598248511813,-0.9782174197709762,0.4107142857142857,0.4170610604044284,-54.98998535978579,-0.2698598248511813,-10.001211994724237
style_only__q50,style_only,0.5,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,61,31.0,1.967741935483871,-0.11222502007091595,-0.7537884894267401,0.5081967213114754,0.7196274845239388,-18.610692990897547,-0.19718758392621882,-3.7278355882783525
style_only__q50,style_only,0.5,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,55,25.180555555555557,2.1842250413678985,-0.19930445927969254,-0.9601223073272828,0.43636363636363634,0.5961776593853289,-38.90308243686625,-0.20750770180608036,-6.454430653841735
style_only__q60,style_only,0.6,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,7,4.819444444444445,1.4524495677233429,0.030842281814037475,8.979558846275712,0.8571428571428571,6.2798204188024584,43.634355085933066,-0.005785054440749615,17.225491307655236
style_only__q60,style_only,0.6,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,60,31.0,1.935483870967742,-0.04573084285253559,-0.4237099889715301,0.4666666666666667,0.8722077966991962,-6.9818305785179495,-0.10193887058066498,-1.4427314480224251
style_only__q60,style_only,0.6,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,69,31.0,2.225806451612903,0.06479252814295222,1.0942249416496077,0.5942028985507246,1.171781634207396,10.368785553201427,-0.08879042773604628,1.8426246709516827
style_only__q60,style_only,0.6,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,55,30.0,1.8333333333333333,0.12118712803332676,3.0217671404144095,0.6181818181818182,1.4415160037499966,21.958964764774613,-0.09165292359540944,3.730444401303941
style_only__q60,style_only,0.6,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,62,31.0,2.0,-0.08963457279914866,-0.6690225389242885,0.5161290322580645,0.8126442057611676,-13.843022090255115,-0.19379310081995604,-2.306195940989222
style_only__q60,style_only,0.6,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,64,30.0,2.1333333333333333,0.30004715743551924,23.35019574356293,0.640625,1.9262374453609206,42.27560689973523,-0.040499020319072376,7.568728647178855
