candidate_id,style_set,variant,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
no_wick_no_breakout__cfg_side_88_12__q95,no_wick_no_breakout,cfg_side_88_12,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,77,183.0,0.4207650273224044,0.5020963320095031,1.2512825731337833,0.6103896103896104,1.7331846241867668,55.80114372596788,-0.06104775555274955,2.8792123662218296
no_wick_no_breakout__cfg_side_88_12__q95,no_wick_no_breakout,cfg_side_88_12,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,228,365.0,0.6246575342465753,1.06166880991658,1.06166880991658,0.5745614035087719,1.446044280451326,34.18407488415142,-0.12974435444278243,2.342897673311213
no_wick_no_breakout__equal_weight__q50,no_wick_no_breakout,equal_weight,0.5,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,19,7.0,2.7142857142857144,0.20599249130044117,17438.742035802883,0.7368421052631579,3.2085056719006726,101.42768499935572,-0.04462144676077129,14.19009998225563
no_wick_no_breakout__equal_weight__q50,no_wick_no_breakout,equal_weight,0.5,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,83,30.0,2.7666666666666666,-0.021466619922553498,-0.23204280294244317,0.5180722891566265,0.9899439884803025,-0.8064462872542766,-0.22884827883360215,-0.1336355969173532
no_wick_no_breakout__equal_weight__q50,no_wick_no_breakout,equal_weight,0.5,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,193,90.0,2.1444444444444444,-0.16176834491729508,-0.5111240443994176,0.5181347150259067,0.9012943311744283,-7.594577504094307,-0.36508030754212517,-1.2047764679596138
no_wick_no_breakout__equal_weight__q50,no_wick_no_breakout,equal_weight,0.5,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,414,183.0,2.262295081967213,-0.004459117190371176,-0.00887414641815476,0.5652173913043478,1.0188481754820689,1.341144090810663,-0.36508030754212517,0.22612752367742903
no_wick_no_breakout__equal_weight__q50,no_wick_no_breakout,equal_weight,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,784,365.0,2.147945205479452,0.33630863198860883,0.33630863198860883,0.5663265306122449,1.0749554885317203,5.146706700002867,-0.3650803075421243,0.8458511575659572
no_wick_no_breakout__equal_weight__q60,no_wick_no_breakout,equal_weight,0.6,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,19,7.0,2.7142857142857144,0.20599249130044117,17438.742035802883,0.7368421052631579,3.2085056719006726,101.42768499935572,-0.04462144676077129,14.19009998225563
no_wick_no_breakout__equal_weight__q60,no_wick_no_breakout,equal_weight,0.6,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,80,30.0,2.6666666666666665,0.05267159647338504,0.8673698475110001,0.525,1.1075440571701807,8.387002447400528,-0.17042225643934317,1.3054839118866348
no_wick_no_breakout__equal_weight__q60,no_wick_no_breakout,equal_weight,0.6,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,174,90.0,1.9333333333333333,-0.1274166909925475,-0.4246407491127566,0.5,0.9200038031324106,-6.211644781996328,-0.2764604130606718,-0.912136309976938
no_wick_no_breakout__equal_weight__q60,no_wick_no_breakout,equal_weight,0.6,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,379,183.0,2.07103825136612,0.19028827235794665,0.4154381910720859,0.5620052770448549,1.088517726121661,6.017857555881454,-0.3996364088567148,0.9794231769200069
no_wick_no_breakout__equal_weight__q60,no_wick_no_breakout,equal_weight,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,763,365.0,2.0904109589041098,0.5701715856447884,0.5701715856447884,0.5596330275229358,1.1073860006381244,7.460211990348958,-0.3996364088567139,1.16989776950989
no_wick_no_breakout__equal_weight__q70,no_wick_no_breakout,equal_weight,0.7,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,12,7.0,1.7142857142857142,0.0634529445418981,23.726768187824973,0.5833333333333334,1.687434154431208,54.3212198456915,-0.039237220107179005,5.346521524646456
no_wick_no_breakout__equal_weight__q70,no_wick_no_breakout,equal_weight,0.7,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,59,30.0,1.9666666666666666,0.07374445809146124,1.3766289323163954,0.5084745762711864,1.1770872647404778,14.24587360997816,-0.1045393695660265,1.805937900592929
no_wick_no_breakout__equal_weight__q70,no_wick_no_breakout,equal_weight,0.7,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,139,90.0,1.5444444444444445,-0.08989847493197822,-0.31752525970777434,0.4676258992805755,0.936550100967527,-5.050631947115086,-0.19332570914707492,-0.6418314063822367
no_wick_no_breakout__equal_weight__q70,no_wick_no_breakout,equal_weight,0.7,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,323,183.0,1.7650273224043715,0.19675029717185,0.4308062848110683,0.5541795665634675,1.1007919762057945,7.046418497013452,-0.2349939787894184,1.035914395365819
no_wick_no_breakout__equal_weight__q70,no_wick_no_breakout,equal_weight,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,692,365.0,1.895890410958904,0.5681580037674452,0.5681580037674452,0.5549132947976878,1.113512740278328,8.150279190798766,-0.2349939787894173,1.1790806376735667
no_wick_no_breakout__equal_weight__q80,no_wick_no_breakout,equal_weight,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,12,7.0,1.7142857142857142,0.07026443667927551,33.49450663505119,0.5833333333333334,1.7557531400038726,59.71980327510811,-0.038757742121165006,5.830380843524631
no_wick_no_breakout__equal_weight__q80,no_wick_no_breakout,equal_weight,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,50,30.0,1.6666666666666667,0.242973405120948,13.102161286880783,0.58,1.5985844127226938,46.21209130700337,-0.09015273621555897,4.90958394279498
no_wick_no_breakout__equal_weight__q80,no_wick_no_breakout,equal_weight,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,109,90.0,1.211111111111111,0.0673483714793568,0.3025587882598244,0.47706422018348627,1.1011609452092381,7.898235841419847,-0.15442960046529586,0.840281704822093
no_wick_no_breakout__equal_weight__q80,no_wick_no_breakout,equal_weight,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,237,183.0,1.2950819672131149,0.4610932396926719,1.130374638215497,0.5443037974683544,1.2568700311667318,17.740718600260887,-0.15442960046529586,2.0649306081143166
no_wick_no_breakout__equal_weight__q80,no_wick_no_breakout,equal_weight,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,547,365.0,1.4986301369863013,1.0956613475803243,1.0956613475803243,0.5612431444241316,1.2210018195283492,15.271437684211989,-0.16048624814002022,1.910985194767089
no_wick_no_breakout__equal_weight__q85,no_wick_no_breakout,equal_weight,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,11,7.0,1.5714285714285714,0.09888493756909056,135.57329440606753,0.7272727272727273,2.749469175873354,88.58543258597007,-0.03875774212116512,8.98940935418846
no_wick_no_breakout__equal_weight__q85,no_wick_no_breakout,equal_weight,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,47,30.0,1.5666666666666667,0.3933739167071564,55.60090787398805,0.6808510638297872,2.1273478102773677,73.44039387542715,-0.07382103690631392,7.56888148651783
no_wick_no_breakout__equal_weight__q85,no_wick_no_breakout,equal_weight,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,94,90.0,1.0444444444444445,0.2465561940544212,1.4443577572226989,0.5425531914893617,1.3583937220526432,25.41634185149545,-0.15233231300625028,2.4936773616285057
no_wick_no_breakout__equal_weight__q85,no_wick_no_breakout,equal_weight,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,201,183.0,1.098360655737705,0.6211455206378949,1.6211835453281873,0.5671641791044776,1.3838098413936695,25.841550792450413,-0.1523323130062505,2.7324071798506924
no_wick_no_breakout__equal_weight__q85,no_wick_no_breakout,equal_weight,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,477,365.0,1.3068493150684932,1.3161833674267456,1.3161833674267456,0.5765199161425576,1.290036754974758,19.345410544293433,-0.17607120033155077,2.270503539168155
no_wick_no_breakout__equal_weight__q90,no_wick_no_breakout,equal_weight,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,-0.04132420679532023,-0.8892577669353176,0.4,0.7145119020718316,-38.65695827211977,-0.07601764567733948,-3.1692570853740847
no_wick_no_breakout__equal_weight__q90,no_wick_no_breakout,equal_weight,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,38,30.0,1.2666666666666666,0.11540456737498461,2.7765429242619057,0.631578947368421,1.3704306690564192,31.384353670723353,-0.08602810646465364,2.912890615454644
no_wick_no_breakout__equal_weight__q90,no_wick_no_breakout,equal_weight,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,73,90.0,0.8111111111111111,0.11205504945258626,0.5383944949914599,0.5616438356164384,1.2151786175673438,16.55538737577177,-0.08602810646465375,1.413582563027405
no_wick_no_breakout__equal_weight__q90,no_wick_no_breakout,equal_weight,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,148,183.0,0.8087431693989071,0.3078305840698259,0.7079143407376192,0.5608108108108109,1.2642627148541343,20.166165739837265,-0.17117418677758678,1.7170355096490855
no_wick_no_breakout__equal_weight__q90,no_wick_no_breakout,equal_weight,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,361,365.0,0.989041095890411,0.8790535965020576,0.8790535965020576,0.5706371191135734,1.267646484439476,19.435937937968376,-0.1711741867775869,1.8636933433113507
no_wick_no_breakout__equal_weight__q95,no_wick_no_breakout,equal_weight,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,0.01914839209945063,1.6885790094509918,0.6666666666666666,1.2574990649847786,24.520169830817736,-0.04057123522479511,1.9089196965962827
no_wick_no_breakout__equal_weight__q95,no_wick_no_breakout,equal_weight,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,25,30.0,0.8333333333333334,0.2831434316831687,19.765783871182922,0.76,2.603279996812419,103.51330775326386,-0.04057123522479511,6.864022128030728
no_wick_no_breakout__equal_weight__q95,no_wick_no_breakout,equal_weight,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,40,90.0,0.4444444444444444,0.38887400683212525,2.789458140362693,0.725,2.4275901304600875,85.07512793226542,-0.049340383981471336,4.660654645592639
no_wick_no_breakout__equal_weight__q95,no_wick_no_breakout,equal_weight,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,78,183.0,0.4262295081967213,0.5408113362466447,1.368497751174365,0.6282051282051282,1.8065501227395089,58.2748169256578,-0.06104775555274955,3.0961263089533038
no_wick_no_breakout__equal_weight__q95,no_wick_no_breakout,equal_weight,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,227,365.0,0.6219178082191781,1.0039573503136947,1.0039573503136947,0.5638766519823789,1.4274097464945252,33.087263437688435,-0.13315101399457896,2.2535758650103666
core_bb_vwap_macd__current_70_20_10__q50,core_bb_vwap_macd,current_70_20_10,0.5,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,16,7.0,2.2857142857142856,0.1592672544014231,2220.8495544230236,0.625,2.5223586453373,95.83554090957008,-0.04462144676077129,10.790792263249514
core_bb_vwap_macd__current_70_20_10__q50,core_bb_vwap_macd,current_70_20_10,0.5,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,78,30.0,2.6,-0.039461575743294564,-0.38727909062843424,0.5,0.961841223122586,-3.224172237175166,-0.26522561904990827,-0.5003344327111274
core_bb_vwap_macd__current_70_20_10__q50,core_bb_vwap_macd,current_70_20_10,0.5,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,185,90.0,2.0555555555555554,-0.059123893030537,-0.21898506277483987,0.5081081081081081,0.9775269948838566,-1.6933498534368492,-0.2652256190499086,-0.2582534645124597
core_bb_vwap_macd__current_70_20_10__q50,core_bb_vwap_macd,current_70_20_10,0.5,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,393,183.0,2.1475409836065573,0.3178660458181761,0.7341533660689892,0.5699745547073791,1.1247357152645558,8.493450230197848,-0.2652256190499084,1.3863645408501173
core_bb_vwap_macd__current_70_20_10__q50,core_bb_vwap_macd,current_70_20_10,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,759,365.0,2.0794520547945203,0.5833979441718808,0.5833979441718808,0.5704874835309618,1.108680169181112,7.6032671181973335,-0.26522561904990793,1.1893688767537183
core_bb_vwap_macd__current_70_20_10__q60,core_bb_vwap_macd,current_70_20_10,0.6,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,15,7.0,2.142857142857143,0.15128205876378464,1548.4963646942729,0.6,2.4534975033299187,97.60063297846207,-0.0446214467607714,10.283665686946813
core_bb_vwap_macd__current_70_20_10__q60,core_bb_vwap_macd,current_70_20_10,0.6,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,71,30.0,2.3666666666666667,-0.006942341016438425,-0.08126697612065159,0.4788732394366197,1.0136668516020737,1.1643185934877132,-0.1960864822368903,0.16339077504650143
core_bb_vwap_macd__current_70_20_10__q60,core_bb_vwap_macd,current_70_20_10,0.6,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,160,90.0,1.7777777777777777,-0.044387321922469414,-0.16817463031021507,0.51875,0.9853625383592179,-1.1231262926979386,-0.2774060015212739,-0.15381236189640113
core_bb_vwap_macd__current_70_20_10__q60,core_bb_vwap_macd,current_70_20_10,0.6,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,365,183.0,1.994535519125683,0.4650083458909924,1.1417756046713685,0.5726027397260274,1.1776105171497746,11.992043299541693,-0.27740600152127404,1.8493296816935596
core_bb_vwap_macd__current_70_20_10__q60,core_bb_vwap_macd,current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,739,365.0,2.0246575342465754,0.8753592355747979,0.8753592355747979,0.5629228687415426,1.142515466502362,10.168527033307326,-0.2774060015212736,1.5159132230493366
core_bb_vwap_macd__current_70_20_10__q70,core_bb_vwap_macd,current_70_20_10,0.7,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,11,7.0,1.5714285714285714,0.12314469290106356,425.4439778520086,0.6363636363636364,2.830828471274393,108.96696445143256,-0.027598132180276402,10.39357448676517
core_bb_vwap_macd__current_70_20_10__q70,core_bb_vwap_macd,current_70_20_10,0.7,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,61,30.0,2.033333333333333,0.05958301710144176,1.0221298074314449,0.4918032786885246,1.1423130315558965,11.845739199686127,-0.13379617205808614,1.4701118783357923
core_bb_vwap_macd__current_70_20_10__q70,core_bb_vwap_macd,current_70_20_10,0.7,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,129,90.0,1.4333333333333333,-0.012887153722405564,-0.05124460156219279,0.49612403100775193,1.009657134855644,0.7341445454979993,-0.17436886886206915,0.08949997010699888
core_bb_vwap_macd__current_70_20_10__q70,core_bb_vwap_macd,current_70_20_10,0.7,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,310,183.0,1.6939890710382515,0.508892576616403,1.2716445064016724,0.5806451612903226,1.223863495089927,14.811925454910993,-0.17436886886206926,2.098659251886022
core_bb_vwap_macd__current_70_20_10__q70,core_bb_vwap_macd,current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,640,365.0,1.7534246575342465,1.5168868762747203,1.5168868762747203,0.5671875,1.226206530302978,16.224785393248112,-0.17900916560363345,2.162840651662088
core_bb_vwap_macd__current_70_20_10__q80,core_bb_vwap_macd,current_70_20_10,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.09957933229080806,140.14680710241893,0.6,2.5034820167975007,98.43240994612341,-0.027598132180276624,8.575886458519532
core_bb_vwap_macd__current_70_20_10__q80,core_bb_vwap_macd,current_70_20_10,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,46,30.0,1.5333333333333334,0.3688629458758672,44.60855077834717,0.6086956521739131,2.0733497991311824,71.0950799123565,-0.10538872108594499,7.254011788799438
core_bb_vwap_macd__current_70_20_10__q80,core_bb_vwap_macd,current_70_20_10,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,91,90.0,1.011111111111111,0.3621037765966022,2.50184492794969,0.5604395604395604,1.560060920567846,36.080129221146855,-0.12529509643268744,3.3781721406683336
core_bb_vwap_macd__current_70_20_10__q80,core_bb_vwap_macd,current_70_20_10,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,208,183.0,1.1366120218579234,1.1573694133500947,3.6347286240549987,0.6201923076923077,1.6611236982656004,38.740996279761106,-0.125295096432687,4.252242712351157
core_bb_vwap_macd__current_70_20_10__q80,core_bb_vwap_macd,current_70_20_10,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,475,365.0,1.3013698630136987,1.341841349807222,1.341841349807222,0.5726315789473684,1.280170105991635,19.779865404393455,-0.21517630141091726,2.2354426015012643
core_bb_vwap_macd__current_70_20_10__q85,core_bb_vwap_macd,current_70_20_10,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.10781579425137,207.28847714622827,0.7,3.455097373209889,105.3534236410531,-0.02256852529166964,10.252872131459034
core_bb_vwap_macd__current_70_20_10__q85,core_bb_vwap_macd,current_70_20_10,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,45,30.0,1.5,0.527292794111996,171.87068378348403,0.7333333333333333,2.7606337943691672,97.09540434078677,-0.07382103690631392,9.924479392075188
core_bb_vwap_macd__current_70_20_10__q85,core_bb_vwap_macd,current_70_20_10,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,80,90.0,0.8888888888888888,0.5430671781986149,4.807713163506259,0.6375,1.9861058934697908,56.38607290808726,-0.07382103690631403,5.005357236331006
core_bb_vwap_macd__current_70_20_10__q85,core_bb_vwap_macd,current_70_20_10,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,172,183.0,0.9398907103825137,0.7492194181030323,2.050433499322854,0.6162790697674418,1.5187993399746476,34.49737628180881,-0.16630542341125876,3.2341624683044494
core_bb_vwap_macd__current_70_20_10__q85,core_bb_vwap_macd,current_70_20_10,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,392,365.0,1.073972602739726,1.1863698838475467,1.1863698838475467,0.5790816326530612,1.294683613642871,22.052496840621917,-0.1729932989638986,2.135160288017724
core_bb_vwap_macd__current_70_20_10__q90,core_bb_vwap_macd,current_70_20_10,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,-0.0125722644704791,-0.48299852753998085,0.6,0.8992414016413033,-10.304531236274167,-0.04594577715337467,-1.03607574786708
core_bb_vwap_macd__current_70_20_10__q90,core_bb_vwap_macd,current_70_20_10,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,36,30.0,1.2,0.3039394465255749,24.25216714352782,0.75,2.2977881207821182,76.10500701675205,-0.05592533230839869,7.6356170003612265
core_bb_vwap_macd__current_70_20_10__q90,core_bb_vwap_macd,current_70_20_10,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,61,90.0,0.6777777777777778,0.36942297153942283,2.5787870533122965,0.6885245901639344,1.934503057665183,53.45453019667021,-0.05592533230839858,4.412791574373021
core_bb_vwap_macd__current_70_20_10__q90,core_bb_vwap_macd,current_70_20_10,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,120,183.0,0.6557377049180327,0.6017849117625595,1.5591181747651222,0.65,1.6041301732317126,41.3906344627651,-0.12049054920127678,3.1448861911781147
core_bb_vwap_macd__current_70_20_10__q90,core_bb_vwap_macd,current_70_20_10,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,289,365.0,0.7917808219178082,1.7944317602086373,1.7944317602086373,0.629757785467128,1.5343034856537108,37.81733595084006,-0.15043011964203334,3.0566107745533704
core_bb_vwap_macd__current_70_20_10__q95,core_bb_vwap_macd,current_70_20_10,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,7,7.0,1.0,0.0119369979247268,0.8565937862588306,0.5714285714285714,1.1755891303245956,21.497596875508542,-0.04057123522479511,1.2592171407489168
core_bb_vwap_macd__current_70_20_10__q95,core_bb_vwap_macd,current_70_20_10,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,21,30.0,0.7,0.24542398395935838,13.444180394604912,0.7142857142857143,2.418126653101586,108.99900811035504,-0.04057123522479522,6.031019120934531
core_bb_vwap_macd__current_70_20_10__q95,core_bb_vwap_macd,current_70_20_10,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,35,90.0,0.3888888888888889,0.282597272122745,1.7438872708519018,0.6571428571428571,2.0352374548813192,74.39672570631224,-0.056455739151407114,3.531438480686813
core_bb_vwap_macd__current_70_20_10__q95,core_bb_vwap_macd,current_70_20_10,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,70,183.0,0.3825136612021858,0.3390539926328353,0.7902071683066492,0.5714285714285714,1.5271033420778015,44.8608888382753,-0.08380728122996861,2.115711128100534
core_bb_vwap_macd__current_70_20_10__q95,core_bb_vwap_macd,current_70_20_10,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,184,365.0,0.5041095890410959,0.6923290909421067,0.6923290909421067,0.5760869565217391,1.367496875171821,31.390806179897872,-0.13227992980972303,1.8023169489676416
core_bb_vwap_macd__cfg_only__q50,core_bb_vwap_macd,cfg_only,0.5,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,16,7.0,2.2857142857142856,0.1592672544014231,2220.8495544230236,0.625,2.5223586453373,95.83554090957008,-0.04462144676077129,10.790792263249514
core_bb_vwap_macd__cfg_only__q50,core_bb_vwap_macd,cfg_only,0.5,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,78,30.0,2.6,-0.039461575743294564,-0.38727909062843424,0.5,0.961841223122586,-3.224172237175166,-0.26522561904990827,-0.5003344327111274
core_bb_vwap_macd__cfg_only__q50,core_bb_vwap_macd,cfg_only,0.5,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,184,90.0,2.0444444444444443,0.006895298593958987,0.028260249972756224,0.5163043478260869,1.026753301901477,1.951316110243436,-0.26522561904990816,0.29886444619383185
core_bb_vwap_macd__cfg_only__q50,core_bb_vwap_macd,cfg_only,0.5,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,393,183.0,2.1475409836065573,0.37940098018778223,0.8994056445627585,0.5725190839694656,1.1435081233535367,9.642530916588303,-0.2652256190499085,1.58084584592888
core_bb_vwap_macd__cfg_only__q50,core_bb_vwap_macd,cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,765,365.0,2.095890410958904,1.1915371568051456,1.1915371568051456,0.5777777777777777,1.1744553611936015,11.808032224923977,-0.2652256190499084,1.854061901186814
core_bb_vwap_macd__cfg_only__q60,core_bb_vwap_macd,cfg_only,0.6,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,15,7.0,2.142857142857143,0.15128205876378464,1548.4963646942729,0.6,2.4534975033299187,97.60063297846207,-0.0446214467607714,10.283665686946813
core_bb_vwap_macd__cfg_only__q60,core_bb_vwap_macd,cfg_only,0.6,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,72,30.0,2.4,0.07276090616396935,1.3502771840412247,0.5277777777777778,1.1439966886779052,11.9882054468735,-0.18067839844979727,1.6632807788687354
core_bb_vwap_macd__cfg_only__q60,core_bb_vwap_macd,cfg_only,0.6,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,175,90.0,1.9444444444444444,0.19690909461653394,1.072914546943783,0.5371428571428571,1.1717618118325497,11.94752196604753,-0.18067839844979683,1.7325855261609446
core_bb_vwap_macd__cfg_only__q60,core_bb_vwap_macd,cfg_only,0.6,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,384,183.0,2.098360655737705,0.9501055163574974,2.7890575764827625,0.578125,1.295723269438637,18.91241612129471,-0.18067839844979694,3.0106639398945862
core_bb_vwap_macd__cfg_only__q60,core_bb_vwap_macd,cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,759,365.0,2.0794520547945203,1.9646127300518845,1.9646127300518845,0.5691699604743083,1.2347003477999974,15.940337130535447,-0.23180310742196375,2.4406069312292304
core_bb_vwap_macd__cfg_only__q70,core_bb_vwap_macd,cfg_only,0.7,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,15,7.0,2.142857142857143,0.15128205876378464,1548.4963646942729,0.6,2.4534975033299187,97.60063297846207,-0.0446214467607714,10.283665686946813
core_bb_vwap_macd__cfg_only__q70,core_bb_vwap_macd,cfg_only,0.7,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,69,30.0,2.3,-0.007263544404839006,-0.08487593919972325,0.4782608695652174,1.0135446970174005,1.1988269678147805,-0.1907724340550334,0.16173913464263096
core_bb_vwap_macd__cfg_only__q70,core_bb_vwap_macd,cfg_only,0.7,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,151,90.0,1.6777777777777778,-0.18838575332503826,-0.5710936091952625,0.4966887417218543,0.8531697449293705,-12.096497808797343,-0.3218769315448978,-1.607675035941035
core_bb_vwap_macd__cfg_only__q70,core_bb_vwap_macd,cfg_only,0.7,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,332,183.0,1.814207650273224,0.24062686095321517,0.5373425916036554,0.5753012048192772,1.1153805587088026,8.043436974472188,-0.32187693154489727,1.1744730616814394
core_bb_vwap_macd__cfg_only__q70,core_bb_vwap_macd,cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,676,365.0,1.8520547945205479,1.0265513389407857,1.0265513389407857,0.5621301775147929,1.1669123966237136,12.205396035574053,-0.3218769315448977,1.6919980760571007
