event_id,signal_idx,entry_idx,exit_idx,signal_ts,entry_ts,exit_ts,side,cfg_name,style,tp_bps,sl_bps,max_hold_bars,cooldown_bars,net_ret_1x,reason,score,threshold_q50,threshold_q60,threshold_q70,threshold_q80,threshold_q85,threshold_q90,threshold_q95,segment,segment_start,segment_end,train_events
22542,8708,8709,8775,2025-06-29 16:10:00+00:00,2025-06-29 16:15:00+00:00,2025-06-29 21:45:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,50.0,400.0,72,36,0.004433814053737181,target_limit,0.0030835589472202976,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
16814,8714,8715,8751,2025-06-29 16:40:00+00:00,2025-06-29 16:45:00+00:00,2025-06-29 19:45:00+00:00,-1,R3_live_candidate_gate_R03746,wick_reject,400.0,100.0,36,18,0.007074262214513057,time_open,0.004837932725014668,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
22252,8729,8730,8779,2025-06-29 17:55:00+00:00,2025-06-29 18:00:00+00:00,2025-06-29 22:05:00+00:00,1,R1_relax_frequency_R02098,vwap_revert,160.0,300.0,96,36,0.01543215557514115,target_limit,0.003211559734087035,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
12753,8738,8739,8792,2025-06-29 18:40:00+00:00,2025-06-29 18:45:00+00:00,2025-06-29 23:10:00+00:00,1,R3_live_candidate_gate_R01708,vwap_revert,400.0,160.0,96,144,0.03942853707638587,target_limit,0.003950576461417121,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
8374,8783,8784,8928,2025-06-29 22:25:00+00:00,2025-06-29 22:30:00+00:00,2025-06-30 10:30:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,550.0,160.0,144,24,0.014708317452446164,time_open,0.00382271541458534,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
4289,8784,8785,8829,2025-06-29 22:30:00+00:00,2025-06-29 22:35:00+00:00,2025-06-30 02:15:00+00:00,-1,R1_relax_frequency_R03626,wick_reject,75.0,400.0,72,192,-0.040571235224794944,stop_market,0.002978700692939169,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
14290,8786,8787,8831,2025-06-29 22:40:00+00:00,2025-06-29 22:45:00+00:00,2025-06-30 02:25:00+00:00,1,R2_relax_winrate_payoff_R04291,micro_breakout,300.0,130.0,96,12,0.029430044784200624,target_limit,0.0035367344623275505,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
8375,8788,8789,8933,2025-06-29 22:50:00+00:00,2025-06-29 22:55:00+00:00,2025-06-30 10:55:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,550.0,160.0,144,24,0.001411389619382193,time_open,0.00382271541458534,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
14291,8831,8832,8882,2025-06-30 02:25:00+00:00,2025-06-30 02:30:00+00:00,2025-06-30 06:40:00+00:00,1,R2_relax_winrate_payoff_R04291,micro_breakout,300.0,130.0,96,12,-0.013563472072196192,stop_market,0.0035367344623275505,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
14292,8834,8835,8856,2025-06-30 02:40:00+00:00,2025-06-30 02:45:00+00:00,2025-06-30 04:30:00+00:00,1,R2_relax_winrate_payoff_R04291,micro_breakout,300.0,130.0,96,12,-0.01356347207219608,stop_market,0.0035367344623275505,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
