candidate_id,style_set,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,355,365.0,0.9726027397260274,1.3912075780265667,1.3912075780265667,0.5887323943661972,1.390129303876295,26.47163145397509,-0.1459810303376522,2.55982254526913
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,7,7.0,1.0,0.0119369979247268,0.8565937862588306,0.5714285714285714,1.1755891303245956,21.497596875508542,-0.04057123522479511,1.2592171407489168
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,22,30.0,0.7333333333333333,0.2830848876776544,19.75425951859354,0.7272727272727273,2.6054736306793207,117.78970039874714,-0.04057123522479522,6.763571635885833
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,37,90.0,0.4111111111111111,0.3256738674342756,2.1372477729882693,0.6756756756756757,2.1683740138319028,79.4258836315625,-0.056455739151407336,3.94048914621575
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,77,183.0,0.4207650273224044,0.5020963320095031,1.2512825731337833,0.6103896103896104,1.7331846241867668,55.80114372596788,-0.06104775555274955,2.8792123662218296
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,220,365.0,0.6027397260273972,1.0660567069666844,1.0660567069666844,0.5772727272727273,1.4579456930336328,35.49282110002006,-0.11849947251767823,2.363006869160301
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.09957933229080806,140.14680710241893,0.6,2.5034820167975007,98.43240994612341,-0.027598132180276624,8.575886458519532
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,46,30.0,1.5333333333333334,0.3688629458758672,44.60855077834717,0.6086956521739131,2.0733497991311824,71.0950799123565,-0.10538872108594499,7.254011788799438
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,91,90.0,1.011111111111111,0.3621037765966022,2.50184492794969,0.5604395604395604,1.560060920567846,36.080129221146855,-0.12529509643268744,3.3781721406683336
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,208,183.0,1.1366120218579234,1.1573694133500947,3.6347286240549987,0.6201923076923077,1.6611236982656004,38.740996279761106,-0.125295096432687,4.252242712351157
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,475,365.0,1.3013698630136987,1.341841349807222,1.341841349807222,0.5726315789473684,1.280170105991635,19.779865404393455,-0.21517630141091726,2.2354426015012643
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.10781579425137,207.28847714622827,0.7,3.455097373209889,105.3534236410531,-0.02256852529166964,10.252872131459034
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,45,30.0,1.5,0.527292794111996,171.87068378348403,0.7333333333333333,2.7606337943691672,97.09540434078677,-0.07382103690631392,9.924479392075188
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,80,90.0,0.8888888888888888,0.5430671781986149,4.807713163506259,0.6375,1.9861058934697908,56.38607290808726,-0.07382103690631403,5.005357236331006
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,172,183.0,0.9398907103825137,0.7492194181030323,2.050433499322854,0.6162790697674418,1.5187993399746476,34.49737628180881,-0.16630542341125876,3.2341624683044494
