candidate_id,style_set,allowed_styles,variant,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe,active_months,negative_active_months,recent_1m_total_return_1x,recent_3m_total_return_1x,recent_6m_total_return_1x,paper_gate
bb_vwap_only__cfg_only__q50,bb_vwap_only,"bb_revert,vwap_revert",cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,701,365.0,1.9205479452054794,0.9550309622799844,0.9550309622799844,0.5977175463623395,1.1659796243368725,11.010578104289461,-0.2864055230430599,1.7172746133517816,13,3,-0.024408543016432915,-0.11791755878119914,0.30913571661173767,False
no_wick_no_breakout__cfg_only__q85,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_only,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,461,365.0,1.263013698630137,0.9428882598335924,0.9428882598335924,0.5726681127982647,1.2315321880330965,16.165904403504445,-0.2225841296295461,1.8506043481668024,13,5,0.35664249008894533,0.09583117181181589,0.2929526306679926,False
bb_vwap_only__current_70_20_10__q60,bb_vwap_only,"bb_revert,vwap_revert",current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,672,365.0,1.841095890410959,0.8860093429137408,0.8860093429137408,0.5863095238095238,1.1601385158430062,10.973319455096203,-0.2952523244696018,1.6277195036769228,13,5,-0.014066672480335662,-0.19486937199481214,0.3890358997344874,False
core_bb_vwap_macd__current_70_20_10__q60,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,739,365.0,2.0246575342465754,0.8753592355747979,0.8753592355747979,0.5629228687415426,1.142515466502362,10.168527033307326,-0.2774060015212736,1.5159132230493366,13,5,-0.006942341016438425,-0.044387321922469414,0.4650083458909924,False
no_wick__current_70_20_10__q60,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,774,365.0,2.1205479452054794,0.8732076672597238,0.8732076672597238,0.5633074935400517,1.1375777211390892,9.773926734495582,-0.2871274598403927,1.487922666892011,13,5,0.018045223334021365,-0.02349481619844862,0.1660598972906795,False
bb_vwap_only__equal_weight__q70,bb_vwap_only,"bb_revert,vwap_revert",equal_weight,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,553,365.0,1.515068493150685,0.8548032132789853,0.8548032132789853,0.5641952983725136,1.1822271641802795,12.836138260588678,-0.2596726267346946,1.6554622057312887,13,5,0.16599098564739467,-0.045862908865084484,0.7611179831439505,False
no_wick_no_breakout__cfg_style_78_22__q60,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,799,365.0,2.1890410958904107,0.8413556000282765,0.8413556000282765,0.5644555694618273,1.1318616683990959,9.22572411746579,-0.4047886413302386,1.4635483644546932,13,3,0.024895752683396388,-0.22334088266915686,0.05503966461993337,False
no_wick_no_breakout__cfg_style_78_22__q85,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,463,365.0,1.2684931506849315,0.8409960873868818,0.8409960873868818,0.5701943844492441,1.2129084564569332,14.94778354688097,-0.19127939287664897,1.7098431510429406,13,5,0.37647745775280184,0.15662465573153583,0.36468183219409434,False
mean_revert_bb_vwap_rsi__cfg_only__q60,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,758,365.0,2.0767123287671234,0.831570786879178,0.831570786879178,0.5778364116094987,1.1403948358371456,9.438404996094171,-0.3328092677107509,1.525201477203165,13,4,0.12384383435057655,-0.16533605636073445,0.3249390458769412,False
mean_revert_bb_vwap_rsi__cfg_side_88_12__q70,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,655,365.0,1.7945205479452055,0.8100362908747634,0.8100362908747634,0.5740458015267176,1.1551440626259009,10.618975505040321,-0.31743159747916583,1.5393190994819883,13,4,0.09731324943235542,-0.19281580286870315,0.15099867280642076,False
core_bb_vwap_macd__cfg_style_78_22__q50,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_style_78_22,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,761,365.0,2.084931506849315,0.8023238947222757,0.8023238947222757,0.5795006570302234,1.1343380182831075,9.279602354660353,-0.2652256190499084,1.4589611728463625,13,5,-0.039461575743294564,-0.059123893030537,0.33266936049534146,False
mean_revert_bb_vwap_rsi__equal_weight__q80,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",equal_weight,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,516,365.0,1.4136986301369863,0.7994313555319963,0.7994313555319963,0.5658914728682171,1.1862220534071317,13.041134628635445,-0.22184016832467235,1.6282092527309147,13,4,0.21849199159583121,-0.011992690079874357,0.4120752553332374,False
mean_revert_bb_vwap_rsi__cfg_style_78_22__q70,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,665,365.0,1.821917808219178,0.7988841982244825,0.7988841982244825,0.5729323308270676,1.1497675608677442,10.428565478898598,-0.35053491143966187,1.504413080838039,13,4,0.09731324943235542,-0.19281580286870315,0.2615028545898601,False
base_all__cfg_side_88_12__q50,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_side_88_12,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,833,365.0,2.282191780821918,0.7735949357769016,0.7735949357769016,0.539015606242497,1.1193466488055874,8.528190616848342,-0.3415159693217539,1.3523766967679092,13,5,0.03603468104501206,-0.08106539320750916,0.4713431167435369,False
no_wick__equal_weight__q70,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",equal_weight,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,726,365.0,1.989041095890411,0.772146886080455,0.772146886080455,0.5619834710743802,1.1353995164484072,9.475788597179012,-0.22271961707775634,1.428592038936987,13,6,0.06964486034835526,0.01445829028809742,0.3829073097275246,False
no_wick__equal_weight__q80,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",equal_weight,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,561,365.0,1.536986301369863,0.7714568322919779,0.7714568322919779,0.5525846702317291,1.170032795130609,11.88312887430885,-0.19418180833619503,1.5285111717250832,13,6,0.3180227311827952,0.1297663605710313,0.47244001915919354,False
core_bb_vwap_macd__equal_weight__q60,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",equal_weight,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,724,365.0,1.9835616438356165,0.7664328560107341,0.7664328560107341,0.5580110497237569,1.1341349277895756,9.455459929238279,-0.2978398781338041,1.4223655156208619,13,5,-0.07710373321331809,-0.13098959787385833,0.5791473103398752,False
no_wick__cfg_style_78_22__q60,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,794,365.0,2.175342465753425,0.7663562854579826,0.7663562854579826,0.5566750629722922,1.1237964152013544,8.799722510778889,-0.37384424232693103,1.369156098344148,13,5,0.018045223334021365,-0.15715851388075652,0.02421551869112104,False
bb_vwap_only__cfg_style_78_22__q50,bb_vwap_only,"bb_revert,vwap_revert",cfg_style_78_22,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,698,365.0,1.9123287671232876,0.7444252914434355,0.7444252914434355,0.5945558739255015,1.1409050794598083,9.412787321245643,-0.3054084541642177,1.4673296823003834,13,3,-0.05038842074545802,-0.15434953071842972,0.1969034044367275,False
base_all__cfg_style_78_22__q70,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_style_78_22,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,756,365.0,2.0712328767123287,0.7417002980805927,0.7417002980805927,0.5304232804232805,1.1244685215012435,9.101844486397859,-0.41595061300961256,1.3306256379531076,13,5,0.1138263417082368,-0.2978281195434591,0.024585475462379325,False
no_wick__cfg_style_78_22__q85,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,477,365.0,1.3068493150684932,0.7200746232782602,0.7200746232782602,0.559748427672956,1.186001691441932,13.11968471292282,-0.20716615644010472,1.529418927690378,13,7,0.47931388821267595,0.22433868952508584,0.4989326144066688,False
base_all__cfg_style_78_22__q90,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_style_78_22,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,476,365.0,1.3041095890410959,0.7193465145028175,0.7193465145028175,0.5252100840336135,1.1728934737914987,13.428396476222195,-0.24909476750580373,1.4459421639664873,13,5,0.11347916309870154,-0.0004490507765322338,0.1414625794308899,False
base_all__style_only__q70,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",style_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,723,365.0,1.9808219178082191,0.7181460676618616,0.7181460676618616,0.5836791147994468,1.1485133757796149,8.626313825758265,-0.24490372645506653,1.5377398069514532,13,5,-0.07263262203464804,-0.07775677274950232,0.04732276488984222,False
base_all__style_only__q60,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",style_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,741,365.0,2.03013698630137,0.7096085346212957,0.7096085346212957,0.5897435897435898,1.1436896653249995,8.390496714352057,-0.24934805170626095,1.505341426330803,13,5,-0.09011245471894513,-0.2069239287449327,0.042118578308924626,False
core_bb_vwap_macd__cfg_side_88_12__q50,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_side_88_12,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,765,365.0,2.095890410958904,0.696874976713941,0.696874976713941,0.5686274509803921,1.121925042098308,8.467866865709988,-0.26522561904990827,1.3266408982378322,13,5,-0.039461575743294564,-0.04472428811469098,0.30868448304827933,False
base_all__style_only__q80,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",style_only,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,682,365.0,1.8684931506849316,0.694458617482623,0.694458617482623,0.592375366568915,1.155199391837133,8.873364677531738,-0.24492111756331436,1.535801174008602,13,4,-0.0037887429804209782,-0.18162888602522553,0.013321476298550072,False
no_wick__cfg_side_88_12__q85,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,481,365.0,1.3178082191780822,0.6940224732516029,0.6940224732516029,0.5634095634095634,1.1829020233956564,12.61696564215899,-0.218292856155483,1.517869664304793,13,5,0.37418949550761726,0.12137214453591993,0.38406282006238945,False
no_wick__cfg_only__q50,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,783,365.0,2.1452054794520548,0.6909497605154313,0.6909497605154313,0.5632183908045977,1.1194763270360113,8.26522626246364,-0.27309051606140233,1.3085773190010137,13,8,0.0365325792612714,-0.11506046428749361,0.0978106751156731,False
bb_vwap_only__cfg_side_88_12__q50,bb_vwap_only,"bb_revert,vwap_revert",cfg_side_88_12,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,701,365.0,1.9205479452054794,0.6757187136355767,0.6757187136355767,0.5905848787446505,1.1318689003062417,8.781862384321936,-0.23724320665722398,1.3831575688041702,13,4,0.04387979695818767,-0.03670124270547481,0.4296722732622127,False
no_wick__cfg_only__q85,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_only,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,478,365.0,1.3095890410958904,0.662514699892687,0.662514699892687,0.5648535564853556,1.1787933834555109,12.278667229719762,-0.21829285615548233,1.4788414133158698,13,5,0.37418949550761726,0.12137214453591993,0.38406282006238945,False
no_wick_no_breakout__cfg_side_88_12__q85,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,464,365.0,1.2712328767123289,0.65984792382928,0.65984792382928,0.5668103448275862,1.1786846995623352,12.647367127930611,-0.22258412962954643,1.4649521358419881,13,4,0.35664249008894533,0.09583117181181589,0.2929526306679926,False
no_wick__cfg_only__q60,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,796,365.0,2.180821917808219,0.6546450704590527,0.6546450704590527,0.5540201005025126,1.1122720046327657,7.906096097297146,-0.2980939215602726,1.2528968029358165,13,7,0.04279500192878016,-0.06190525110264844,0.1737914083174954,False
mean_revert_bb_vwap_rsi__current_70_20_10__q60,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,726,365.0,1.989041095890411,0.6510574191341341,0.6510574191341341,0.5867768595041323,1.1235536483582016,8.380047290224146,-0.325708730967349,1.3166309707218964,13,4,0.207293138424969,-0.1616025456771688,0.18441404946671391,False
mean_revert_bb_vwap_rsi__current_70_20_10__q50,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",current_70_20_10,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,756,365.0,2.0712328767123287,0.6401122966125754,0.6401122966125754,0.5965608465608465,1.1212955753167821,7.8905707393787345,-0.26125133102838316,1.32447659611137,13,4,0.10236849394003378,-0.14933135527417563,0.2563181090180584,False
mean_revert_bb_vwap_rsi__equal_weight__q90,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",equal_weight,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,336,365.0,0.9205479452054794,0.635771866118908,0.635771866118908,0.5595238095238095,1.2222971642244933,16.588323256731268,-0.15167338797575625,1.5429150240646952,13,4,-0.004120466458378269,-0.060565218616548844,0.10125953617147943,False
no_wick__current_70_20_10__q85,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",current_70_20_10,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,480,365.0,1.3150684931506849,0.6342892297753937,0.6342892297753937,0.5604166666666667,1.1703667908194602,11.924242410793289,-0.20870896220329316,1.4184559501595264,13,6,0.47931388821267595,0.2219562019438126,0.4960157839825865,False
mean_revert_bb_vwap_rsi__current_70_20_10__q70,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,659,365.0,1.8054794520547945,0.6263955887183685,0.6263955887183685,0.5705614567526556,1.127899777059628,8.948896062461687,-0.33282010254688255,1.2972849349723456,13,4,0.09731324943235542,-0.19281580286870315,0.15099867280642076,False
core_bb_vwap_macd__equal_weight__q70,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",equal_weight,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,649,365.0,1.7780821917808218,0.6263260123576981,0.6263260123576981,0.5469953775038521,1.1246367019399364,9.24044625132259,-0.2403851041083651,1.2575111289406036,13,6,0.0988425452961148,0.009444338577845768,0.5643431335471345,False
base_all__current_70_20_10__q80,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",current_70_20_10,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,633,365.0,1.7342465753424658,0.6180822005010074,0.6180822005010074,0.5339652448657188,1.1282997496961888,9.304480206703001,-0.26940028358122936,1.2660793138405462,13,6,0.2717894124625091,0.1363125909048133,0.2111682136823967,False
base_all__cfg_side_88_12__q70,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_side_88_12,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,762,365.0,2.0876712328767124,0.6111416134052616,0.6111416134052616,0.5288713910761155,1.1087953508586512,7.980968950826235,-0.4811517264067172,1.1850862250284242,13,6,-0.027398414625142142,-0.37527179294325097,-0.17025221919056077,False
no_wick_no_breakout__cfg_only__q50,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,798,365.0,2.186301369863014,0.6104294192297715,0.6104294192297715,0.5802005012531328,1.1102959167365225,7.398083838198075,-0.3210027972500624,1.236686406251684,13,5,0.03921748347479781,-0.15514989053065764,-0.009422321555009772,False
base_all__current_70_20_10__q90,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",current_70_20_10,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,474,365.0,1.2986301369863014,0.6036613581075916,0.6036613581075916,0.5232067510548524,1.1529583645623913,12.00766799300449,-0.2610289519102019,1.2895931403898713,13,5,0.11347916309870154,-0.0004490507765322338,0.0646599826844465,False
mean_revert_bb_vwap_rsi__cfg_side_88_12__q60,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,734,365.0,2.010958904109589,0.5982407003923518,0.5982407003923518,0.5776566757493188,1.1154182060211426,7.847779329088806,-0.3328092677107507,1.2453382007026956,13,4,0.06813503751140693,-0.21782536999862745,0.1615632329797385,False
mean_revert_bb_vwap_rsi__cfg_style_78_22__q85,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,431,365.0,1.180821917808219,0.5980433308332147,0.5980433308332147,0.5661252900232019,1.1761110689216672,12.638630259442678,-0.21382053759574915,1.3971240305475399,13,5,0.01911469618289119,-0.1766744645366788,0.08481182293442768,False
base_all__cfg_only__q90,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_only,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,477,365.0,1.3068493150684932,0.5966590043928541,0.5966590043928541,0.519916142557652,1.1502396152697534,11.874888097668041,-0.24909476750580395,1.2725902220586838,13,5,0.11347916309870154,-0.0004490507765322338,0.1005735727716437,False
base_all__cfg_only__q80,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_only,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,635,365.0,1.7397260273972603,0.5948057235013746,0.5948057235013746,0.5291338582677165,1.1245927641246918,9.061282453523834,-0.33168718949752163,1.2313050480262238,13,5,0.2717894124625091,0.18919338713486322,0.17013939888678853,False
base_all__equal_weight__q90,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",equal_weight,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,466,365.0,1.2767123287671234,0.5908096029226915,0.5908096029226915,0.5278969957081545,1.1520641564099365,11.958798863842192,-0.25589204496769713,1.2892926424311983,13,4,0.14103898590949226,0.11013157152602737,0.23923235139251986,False
bb_vwap_only__cfg_only__q70,bb_vwap_only,"bb_revert,vwap_revert",cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,647,365.0,1.7726027397260273,0.589145534143364,0.589145534143364,0.5595054095826894,1.120898663765444,8.805419028771475,-0.338922779563562,1.234673195651134,13,6,-0.017499950186907642,-0.2447601657581403,0.4414783964431128,False
base_all__cfg_side_88_12__q80,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_side_88_12,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,634,365.0,1.736986301369863,0.5872222108774798,0.5872222108774798,0.5283911671924291,1.1237765202999321,8.997009828799191,-0.3316871894975223,1.221796840907467,13,5,0.2717894124625091,0.2034451713135268,0.18256823401707933,False
core_bb_vwap_macd__current_70_20_10__q50,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",current_70_20_10,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,759,365.0,2.0794520547945203,0.5833979441718808,0.5833979441718808,0.5704874835309618,1.108680169181112,7.6032671181973335,-0.26522561904990793,1.1893688767537183,13,5,-0.039461575743294564,-0.059123893030537,0.3178660458181761,False
mean_revert_bb_vwap_rsi__cfg_only__q85,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_only,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,433,365.0,1.1863013698630136,0.5832282244820635,0.5832282244820635,0.5612009237875288,1.1722191486358176,12.372034171167483,-0.21382053759574882,1.3712502504499688,13,4,0.01911469618289119,-0.1766744645366788,0.09397058723318419,False
no_wick_no_breakout__equal_weight__q60,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",equal_weight,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,763,365.0,2.0904109589041098,0.5701715856447884,0.5701715856447884,0.5596330275229358,1.1073860006381244,7.460211990348958,-0.3996364088567139,1.16989776950989,13,5,0.05267159647338504,-0.1274166909925475,0.19028827235794665,False
base_all__equal_weight__q80,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",equal_weight,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,627,365.0,1.7178082191780821,0.5701417892267522,0.5701417892267522,0.5215311004784688,1.1211132540756745,8.97364159346596,-0.3045320860601368,1.1885377465183182,13,7,0.34694199284029437,0.17449254227413702,0.3458738325086479,False
no_wick_no_breakout__equal_weight__q70,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",equal_weight,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,692,365.0,1.895890410958904,0.5681580037674452,0.5681580037674452,0.5549132947976878,1.113512740278328,8.150279190798766,-0.2349939787894173,1.1790806376735667,13,6,0.07374445809146124,-0.08989847493197822,0.19675029717185,False
bb_vwap_only__cfg_style_78_22__q70,bb_vwap_only,"bb_revert,vwap_revert",cfg_style_78_22,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,634,365.0,1.736986301369863,0.5608645945189414,0.5608645945189414,0.5599369085173501,1.1184354456653305,8.693638080637673,-0.31501447729240295,1.1978621377791074,13,7,0.005973351712534214,-0.22671642862141927,0.4759173337110232,False
no_wick__style_only__q95,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",style_only,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,527,365.0,1.4438356164383561,0.5588107713608776,0.5588107713608776,0.573055028462998,1.1604288999440566,9.678290408337714,-0.30466691303305415,1.40156222975777,13,5,-0.06332491300916276,-0.21458239814531122,-0.04923488882984739,False
no_wick_no_breakout__style_only__q90,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",style_only,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,527,365.0,1.4438356164383561,0.5588107713608776,0.5588107713608776,0.573055028462998,1.1604288999440566,9.678290408337714,-0.30466691303305415,1.40156222975777,13,5,-0.06332491300916276,-0.21458239814531122,-0.04923488882984739,False
no_wick_no_breakout__style_only__q95,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",style_only,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,527,365.0,1.4438356164383561,0.5588107713608776,0.5588107713608776,0.573055028462998,1.1604288999440566,9.678290408337714,-0.30466691303305415,1.40156222975777,13,5,-0.06332491300916276,-0.21458239814531122,-0.04923488882984739,False
base_all__cfg_style_78_22__q85,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_style_78_22,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,562,365.0,1.5397260273972602,0.5569830775652937,0.5569830775652937,0.5320284697508897,1.1306670264574803,9.673816877443512,-0.3460927967289049,1.2070892188189404,13,7,0.27287115015431573,0.07501782233851007,0.1833189750468054,False
base_all__current_70_20_10__q85,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",current_70_20_10,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,562,365.0,1.5397260273972602,0.5460698591717599,0.5460698591717599,0.5320284697508897,1.128911258263113,9.55401628153626,-0.3527963722898678,1.1903456609193692,13,5,0.27287115015431573,0.10261189177808872,0.18660162112896628,False
mean_revert_bb_vwap_rsi__cfg_side_88_12__q50,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,754,365.0,2.0657534246575344,0.5414097891564271,0.5414097891564271,0.5954907161803713,1.108348474054597,7.0793432856375755,-0.2634983970222843,1.1889086465254566,13,5,0.0990153985511395,-0.15191885040469422,0.25253671210945794,False
mean_revert_bb_vwap_rsi__cfg_style_78_22__q60,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,751,365.0,2.0575342465753423,0.5306812791891016,0.5306812791891016,0.5778961384820239,1.1039145544969555,7.131471954687448,-0.3663386304830806,1.1433523585657617,13,4,0.08823895167313434,-0.2678007801284713,0.09806018332059319,False
