candidate_id,month,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,median_trade_bps,max_drawdown_1x,avg_bars_held
tp75_sl100_h18__all__expanding__q90,2025_11,249,30.0,8.3,-0.27787400073784396,-0.9809545483936057,0.4939759036144578,0.7227044892007309,-12.726102293139212,-5.168205819660474,-0.31931610438500113,8.578313253012048
tp75_sl100_h18__all__expanding__q90,2025_12,236,31.0,7.612903225806452,-0.2459443448047841,-0.9639816412488379,0.5338983050847458,0.7421396692070089,-11.614841910016585,17.039817183879816,-0.2776460068847839,8.796610169491526
tp75_sl100_h18__all__expanding__q90,2026_01,276,31.0,8.903225806451612,-0.5079091997476023,-0.9997633638336824,0.43478260869565216,0.5271730244332085,-25.320594367180902,-49.18039986425593,-0.5112975872004555,7.257246376811594
tp75_sl100_h18__all__expanding__q90,2026_02,256,28.0,9.142857142857142,-0.4750566370160665,-0.9997753709836508,0.453125,0.5261174021924628,-24.81223194829644,-41.248836127609174,-0.4750566370160665,8.296875
tp75_sl100_h18__all__expanding__q90,2026_03,264,31.0,8.516129032258064,-0.17751724837529048,-0.8998418013096184,0.5568181818181818,0.8306290059301138,-7.072446113640015,33.257164113905446,-0.24528879090361178,8.799242424242424
tp75_sl100_h18__all__expanding__q90,2026_04,157,30.0,5.233333333333333,-0.2761521303475496,-0.9803946098028001,0.39490445859872614,0.5069435573081084,-20.32816559631741,-20.404236204505672,-0.2784587767984872,13.949044585987261
tp75_sl100_h18__all__expanding__q90,2026_05,224,31.0,7.225806451612903,-0.3771039106360844,-0.9962032715666688,0.45982142857142855,0.585166100284119,-20.779926815503096,-28.720204764752765,-0.38136369174798246,8.9375
tp75_sl100_h18__all__expanding__q90,2026_06,7,25.17013888888889,0.27810732514829634,-0.007234024756423096,-0.09993123596322151,0.5714285714285714,0.7787300244212488,-10.01776838821318,38.74066179850734,-0.01422853000765456,7.142857142857143
tp75_sl100_h18__all__expanding__q95,2025_09,152,30.0,5.066666666666666,-0.3361333752003024,-0.9931558923503998,0.4144736842105263,0.4425531841324867,-26.653417172427265,-27.67079110899659,-0.341764383282826,13.05921052631579
tp75_sl100_h18__all__expanding__q95,2025_10,154,31.0,4.967741935483871,-0.12119410118846397,-0.7815334797085429,0.551948051948052,0.8163964575367176,-8.041089831736498,54.60157826130737,-0.15129143829580782,7.954545454545454
tp75_sl100_h18__all__expanding__q95,2025_11,138,30.0,4.6,-0.1781183783691037,-0.9080582481110007,0.4927536231884058,0.7022943506381912,-13.86296909335764,-0.7755738624425312,-0.2128145002672448,8.355072463768115
tp75_sl100_h18__all__expanding__q95,2025_12,146,31.0,4.709677419354839,-0.11526386429036217,-0.7635305813617957,0.541095890410959,0.8136074428422351,-8.046335866372793,37.155108676811885,-0.1350364313556911,8.698630136986301
tp75_sl100_h18__all__expanding__q95,2026_01,159,31.0,5.129032258064516,-0.3970184517743296,-0.9974102547830633,0.39622641509433965,0.4582226438406196,-31.424360959004137,-105.63924384540573,-0.3970184517743296,6.188679245283019
tp75_sl100_h18__all__expanding__q95,2026_02,140,28.0,5.0,-0.30306552269297404,-0.9909656885805153,0.4642857142857143,0.5171802804382186,-25.426801829001185,-51.19197768633621,-0.30306552269297404,8.571428571428571
tp75_sl100_h18__all__expanding__q95,2026_03,157,31.0,5.064516129032258,-0.026596096522337853,-0.27195118531608253,0.5859872611464968,0.9634016951841077,-1.3995749047307129,54.030326406825395,-0.13898730166186468,8.968152866242038
tp75_sl100_h18__all__expanding__q95,2026_04,97,30.0,3.2333333333333334,-0.153893754874721,-0.8690809162270587,0.4020618556701031,0.5826696343804356,-16.961230031938417,-19.612975558805342,-0.1572219210072754,12.742268041237113
tp75_sl100_h18__all__expanding__q95,2026_05,124,31.0,4.0,-0.2302970592208904,-0.9541281012140258,0.47580645161290325,0.5824302104021815,-20.761352070352157,-34.92467129227885,-0.2302970592208904,9.0
tp75_sl100_h18__all__expanding__q95,2026_06,2,25.17013888888889,0.07945923575665609,0.010836852365023741,0.16918060461379203,1.0,inf,54.04991083734947,54.04991083734947,0.0038740661798506437,11.0
tp75_sl100_h18__all__trailing_180d__q70,2025_09,467,30.0,15.566666666666666,-0.6871271564324852,-0.9999992750482933,0.4261241970021413,0.5029465467994219,-24.555810088895534,-32.618099944198065,-0.694370231703498,11.364025695931478
tp75_sl100_h18__all__trailing_180d__q70,2025_10,558,31.0,18.0,-0.5712379452413644,-0.999953264806544,0.5,0.6893927946634634,-14.818441415333874,0.522483008686384,-0.5784305949986757,7.879928315412187
tp75_sl100_h18__all__trailing_180d__q70,2025_11,516,30.0,17.2,-0.5328198603055307,-0.999904780361497,0.5038759689922481,0.6952494264251581,-14.394631600239407,2.21029716529829,-0.5364429700825896,8.37015503875969
tp75_sl100_h18__all__trailing_180d__q70,2025_12,534,31.0,17.225806451612904,-0.5933636537555238,-0.9999749551695558,0.4887640449438202,0.6390727904823001,-16.521992977861153,-6.36672125228635,-0.5970002003395023,9.49812734082397
tp75_sl100_h18__all__trailing_180d__q70,2026_01,553,31.0,17.838709677419356,-0.6773009102850949,-0.9999983537737472,0.46473779385171793,0.6014241427629469,-20.090112295018187,-22.105372144165145,-0.679523706929853,7.264014466546112
tp75_sl100_h18__all__trailing_180d__q70,2026_02,657,28.0,23.464285714285715,-0.6546029149025185,-0.9999990413632664,0.4901065449010654,0.6743192108859322,-15.818221923347759,-11.053271571567388,-0.6581275736899779,6.680365296803653
tp75_sl100_h18__all__trailing_180d__q70,2026_03,519,31.0,16.741935483870968,-0.29404819915488467,-0.9834252046681283,0.5433526011560693,0.8439800078534985,-6.385483638396096,29.5245016204671,-0.35534521084032233,8.926782273603083
tp75_sl100_h18__all__trailing_180d__q70,2026_04,348,30.0,11.6,-0.4987587073797142,-0.9997758339174222,0.40804597701149425,0.5098155256140834,-19.602214257246285,-18.1707030362759,-0.503797603749399,14.045977011494253
tp75_sl100_h18__all__trailing_180d__q70,2026_05,457,31.0,14.741935483870968,-0.6539488806375051,-0.9999962524433766,0.43982494529540483,0.5407716915388356,-22.87982297870621,-30.164796776771645,-0.6539488806375051,9.280087527352297
tp75_sl100_h18__all__trailing_180d__q70,2026_06,22,25.17013888888889,0.874051593323217,-0.025982985360568422,-0.3173471685842134,0.5454545454545454,0.7586978546012382,-11.588033293684012,54.03751653317197,-0.032352754591417066,7.545454545454546
tp75_sl100_h18__all__trailing_180d__q80,2025_09,375,30.0,12.5,-0.5860154905717359,-0.9999781237385146,0.4186666666666667,0.513841319787373,-23.2061759837525,-27.221884300361385,-0.6071153330310883,11.794666666666666
tp75_sl100_h18__all__trailing_180d__q80,2025_10,407,31.0,13.129032258064516,-0.49440425190848025,-0.9996745201881052,0.4914004914004914,0.6631571196511566,-16.396717721600652,-7.592330123786207,-0.5013430370217463,8.191646191646191
tp75_sl100_h18__all__trailing_180d__q80,2025_11,395,30.0,13.166666666666666,-0.40556249833735847,-0.9982150525440638,0.5037974683544304,0.7198501585551895,-12.822926401567633,2.2910952430192046,-0.4273564098188368,8.572151898734177
tp75_sl100_h18__all__trailing_180d__q80,2025_12,418,31.0,13.483870967741936,-0.4990197403649186,-0.9997078339130331,0.48086124401913877,0.6444894768677835,-16.206514050336814,-6.6088074646929345,-0.5056693918749888,9.473684210526315
tp75_sl100_h18__all__trailing_180d__q80,2026_01,389,31.0,12.548387096774194,-0.6165538268527992,-0.9999874554489241,0.4473007712082262,0.5490679661823453,-24.261886465655873,-65.26295065994888,-0.6191950579386072,6.665809768637532
tp75_sl100_h18__all__trailing_180d__q80,2026_02,485,28.0,17.321428571428573,-0.542396608698434,-0.9999624824334015,0.4948453608247423,0.6743755698756418,-15.757285286614637,-6.061649945899831,-0.542396608698434,6.91340206185567
tp75_sl100_h18__all__trailing_180d__q80,2026_03,382,31.0,12.32258064516129,-0.25713413974173427,-0.969795332118985,0.5418848167539267,0.8243197859836481,-7.446160598940756,34.75208465234074,-0.36930106899304516,8.641361256544503
tp75_sl100_h18__all__trailing_180d__q80,2026_04,286,30.0,9.533333333333333,-0.41711732451309136,-0.9985942633768741,0.4125874125874126,0.5326183457449907,-18.626660489228207,-18.405684450824317,-0.41897476488294483,14.073426573426573
tp75_sl100_h18__all__trailing_180d__q80,2026_05,367,31.0,11.838709677419354,-0.6367710863424341,-0.9999933705264462,0.4223433242506812,0.48436993822937197,-27.241247668373653,-46.62017864187991,-0.6367710863424341,9.076294277929156
tp75_sl100_h18__all__trailing_180d__q80,2026_06,19,25.17013888888889,0.7548627396882328,-0.0119188951281326,-0.1596004843185349,0.5789473684210527,0.8663746079990295,-5.944204451540265,69.33437126783659,-0.0287527828590175,7.7894736842105265
tp75_sl100_h18__all__trailing_180d__q85,2025_09,313,30.0,10.433333333333334,-0.5077160595139917,-0.999819992487553,0.4281150159744409,0.5171803827281445,-22.341283581383188,-26.10285432202106,-0.5381729738891778,12.351437699680512
tp75_sl100_h18__all__trailing_180d__q85,2025_10,319,31.0,10.290322580645162,-0.3524250116268307,-0.9940008086063725,0.5109717868338558,0.7158673331206239,-13.268041360206277,8.536984940550944,-0.35887215457953825,7.862068965517241
tp75_sl100_h18__all__trailing_180d__q85,2025_11,326,30.0,10.866666666666667,-0.33794466041185756,-0.9933796559512389,0.5,0.7302866603752364,-12.303828368987666,-2.321118188330633,-0.3714548949243154,8.5920245398773
tp75_sl100_h18__all__trailing_180d__q85,2025_12,341,31.0,11.0,-0.4132162692136292,-0.9981206143111153,0.4868035190615836,0.6637090263383203,-15.30078436261962,-5.067778288475637,-0.4216120681383122,9.49266862170088
tp75_sl100_h18__all__trailing_180d__q85,2026_01,321,31.0,10.35483870967742,-0.5643545659560316,-0.9999436253240738,0.4392523364485981,0.5342460881250322,-25.500564365154688,-93.56246914512533,-0.5643545659560316,6.271028037383178
tp75_sl100_h18__all__trailing_180d__q85,2026_02,376,28.0,13.428571428571429,-0.5041550170950562,-0.9998931888723996,0.48404255319148937,0.6320673731864208,-18.292754400650278,-15.333746675357897,-0.5041550170950562,6.968085106382978
tp75_sl100_h18__all__trailing_180d__q85,2026_03,312,31.0,10.064516129032258,-0.2223484226407606,-0.948229527874265,0.5416666666666666,0.8189075917754791,-7.723815629937242,33.257164113905446,-0.3011503312956152,8.528846153846153
tp75_sl100_h18__all__trailing_180d__q85,2026_04,249,30.0,8.3,-0.37602837629043695,-0.9967801259509698,0.41365461847389556,0.5307260034251366,-18.693028772412962,-16.395274325316866,-0.378016752566251,13.855421686746988
tp75_sl100_h18__all__trailing_180d__q85,2026_05,312,31.0,10.064516129032258,-0.5742458263891328,-0.9999569824890847,0.42628205128205127,0.4966944368737575,-27.00572109598527,-52.54467708414724,-0.5742458263891328,8.743589743589743
tp75_sl100_h18__all__trailing_180d__q85,2026_06,15,25.17013888888889,0.5959442681749206,-0.038860698265713034,-0.4371673062567233,0.4666666666666667,0.5381533825228261,-26.02344903171155,-105.63924384540573,-0.04256984604472036,8.666666666666666
tp75_sl100_h18__all__trailing_180d__q90,2025_09,239,30.0,7.966666666666667,-0.4375465402212195,-0.9990892758014661,0.41422594142259417,0.49227336015933665,-23.77764991860545,-29.342053009248502,-0.4494942244835364,12.485355648535565
tp75_sl100_h18__all__trailing_180d__q90,2025_10,236,31.0,7.612903225806452,-0.22105270722426995,-0.9472047264517246,0.5254237288135594,0.7720345123644082,-10.235590616427585,27.820438096778553,-0.23411796472550517,7.9025423728813555
tp75_sl100_h18__all__trailing_180d__q90,2025_11,249,30.0,8.3,-0.27787400073784396,-0.9809545483936057,0.4939759036144578,0.7227044892007309,-12.726102293139212,-5.168205819660474,-0.31931610438500113,8.578313253012048
tp75_sl100_h18__all__trailing_180d__q90,2025_12,245,31.0,7.903225806451613,-0.2719568550242951,-0.976176189999857,0.5061224489795918,0.7177277518781916,-12.617715771891366,7.565701950013735,-0.28399544795086584,9.322448979591837
tp75_sl100_h18__all__trailing_180d__q90,2026_01,237,31.0,7.645161290322581,-0.42240878394465486,-0.9984394612043143,0.45569620253164556,0.5724936139429665,-22.778554417822534,-45.46976996349358,-0.42240878394465486,5.772151898734177
tp75_sl100_h18__all__trailing_180d__q90,2026_02,286,28.0,10.214285714285714,-0.47697433927530497,-0.9997858361290436,0.46503496503496505,0.5720785252095335,-22.29026128201134,-30.736768176462437,-0.47697433927530497,7.090909090909091
tp75_sl100_h18__all__trailing_180d__q90,2026_03,229,31.0,7.387096774193548,-0.24888479707005395,-0.965601073379076,0.5283842794759825,0.7366178456665783,-12.143092189095611,23.021992916552414,-0.27587375469253395,7.77292576419214
tp75_sl100_h18__all__trailing_180d__q90,2026_04,195,30.0,6.5,-0.288311228850318,-0.9840462401681325,0.4307692307692308,0.5693964725256637,-17.18618884574418,-17.7855940772041,-0.29259559313280037,13.62051282051282
tp75_sl100_h18__all__trailing_180d__q90,2026_05,230,31.0,7.419354838709677,-0.4513618946903999,-0.9991482688594054,0.43043478260869567,0.5201363056176451,-25.73312721282292,-58.62062545262077,-0.4513618946903999,8.665217391304347
tp75_sl100_h18__all__trailing_180d__q90,2026_06,11,25.17013888888889,0.4370257966616085,0.012105898268523152,0.19064750986729817,0.6363636363636364,1.372887292214546,11.230896746746478,69.33437126783659,-0.014231671120556677,8.727272727272727
tp75_sl100_h18__all__trailing_180d__q95,2025_09,152,30.0,5.066666666666666,-0.3361333752003024,-0.9931558923503998,0.4144736842105263,0.4425531841324867,-26.653417172427265,-27.67079110899659,-0.341764383282826,13.05921052631579
tp75_sl100_h18__all__trailing_180d__q95,2025_10,154,31.0,4.967741935483871,-0.12119410118846397,-0.7815334797085429,0.551948051948052,0.8163964575367176,-8.041089831736498,54.60157826130737,-0.15129143829580782,7.954545454545454
tp75_sl100_h18__all__trailing_180d__q95,2025_11,138,30.0,4.6,-0.1781183783691037,-0.9080582481110007,0.4927536231884058,0.7022943506381912,-13.86296909335764,-0.7755738624425312,-0.2128145002672448,8.355072463768115
tp75_sl100_h18__all__trailing_180d__q95,2025_12,154,31.0,4.967741935483871,-0.0848501365392138,-0.6479519554666586,0.551948051948052,0.867313290357084,-5.429273851256538,37.155108676811885,-0.11506375736221519,9.409090909090908
tp75_sl100_h18__all__trailing_180d__q95,2026_01,152,31.0,4.903225806451613,-0.34546803604102805,-0.993196469742622,0.4342105263157895,0.5115918528214363,-27.49235232139382,-105.63924384540573,-0.35232014633184816,5.421052631578948
tp75_sl100_h18__all__trailing_180d__q95,2026_02,157,28.0,5.607142857142857,-0.28016290111727893,-0.9862296127378785,0.49044585987261147,0.5943059469369434,-20.571622169438015,-9.368323112493899,-0.28016290111727893,7.484076433121019
tp75_sl100_h18__all__trailing_180d__q95,2026_03,144,31.0,4.645161290322581,-0.20824639747313944,-0.9360295215719907,0.5,0.6708152708033555,-15.855282145702178,-1.4783102951040086,-0.2240975961879652,7.534722222222222
tp75_sl100_h18__all__trailing_180d__q95,2026_04,125,30.0,4.166666666666667,-0.12717438971889083,-0.8088895878247582,0.488,0.712240559493776,-10.6241872455676,-4.889418623332611,-0.13439590413950475,13.08
tp75_sl100_h18__all__trailing_180d__q95,2026_05,157,31.0,5.064516129032258,-0.28294665478482106,-0.9800824917570007,0.46496815286624205,0.5865653173288711,-20.82776727093114,-39.69202223624222,-0.28294665478482106,8.694267515923567
tp75_sl100_h18__all__trailing_180d__q95,2026_06,5,25.17013888888889,0.19864808939164022,0.01407809633839463,0.22473827146962666,0.8,2.3361900732637335,28.230821794663623,69.33437126783659,-0.010563924384540457,9.2
tp75_sl100_h18__all__trailing_120d__q70,2025_09,467,30.0,15.566666666666666,-0.6871271564324852,-0.9999992750482933,0.4261241970021413,0.5029465467994219,-24.555810088895534,-32.618099944198065,-0.694370231703498,11.364025695931478
tp75_sl100_h18__all__trailing_120d__q70,2025_10,538,31.0,17.35483870967742,-0.5594986756432571,-0.999935765901028,0.5,0.6885332646439121,-14.880556675140927,-0.13239713340959558,-0.5712441209473189,8.00185873605948
tp75_sl100_h18__all__trailing_120d__q70,2025_11,610,30.0,20.333333333333332,-0.5347685616626606,-0.9999095017530094,0.519672131147541,0.7372119426846698,-12.18743183333219,21.467280542759063,-0.5364494686408564,7.150819672131147
tp75_sl100_h18__all__trailing_120d__q70,2025_12,515,31.0,16.612903225806452,-0.5329520549704283,-0.9998720624879329,0.49514563106796117,0.6840702110813427,-14.443879275993384,-4.0552940518477065,-0.5422338590498821,8.396116504854369
tp75_sl100_h18__all__trailing_120d__q70,2026_01,550,31.0,17.741935483870968,-0.6920002457705648,-0.9999990491914781,0.4636363636363636,0.5925231701584159,-21.040106068963148,-31.653019398130873,-0.6941217913283548,6.838181818181818
tp75_sl100_h18__all__trailing_120d__q70,2026_02,647,28.0,23.107142857142858,-0.6915515548577021,-0.9999997806537921,0.4775888717156105,0.639443933899562,-17.816926178057006,-14.368709369158173,-0.6962945812685954,7.267387944358578
tp75_sl100_h18__all__trailing_120d__q70,2026_03,540,31.0,17.419354838709676,-0.39088040921186284,-0.997082261528787,0.5277777777777778,0.7866462175914736,-8.863146596708784,14.93140563798267,-0.45308456328013913,9.498148148148148
tp75_sl100_h18__all__trailing_120d__q70,2026_04,362,30.0,12.066666666666666,-0.4781723518588149,-0.9996341978871539,0.43370165745856354,0.5458067337669622,-17.723419127094356,-15.19543975732373,-0.4825822301658982,14.0939226519337
tp75_sl100_h18__all__trailing_120d__q70,2026_05,470,31.0,15.161290322580646,-0.5233743331129163,-0.9998375204435676,0.4787234042553192,0.6518878275148662,-15.451181903506763,-12.002682509457417,-0.5233743331129163,10.457446808510639
tp75_sl100_h18__all__trailing_120d__q70,2026_06,26,25.17013888888889,1.0329700648365292,0.0013120364896712644,0.01919569089517159,0.6153846153846154,1.021199163992147,0.8614460910845237,69.33437126783659,-0.03886849310723739,7.038461538461538
tp75_sl100_h18__all__trailing_120d__q80,2025_09,375,30.0,12.5,-0.5860154905717359,-0.9999781237385146,0.4186666666666667,0.513841319787373,-23.2061759837525,-27.221884300361385,-0.6071153330310883,11.794666666666666
tp75_sl100_h18__all__trailing_120d__q80,2025_10,391,31.0,12.612903225806452,-0.4805357884132132,-0.99955239290637,0.4884910485933504,0.6619859833297018,-16.392536877086826,-5.205519115910838,-0.48766490401958185,8.184143222506394
tp75_sl100_h18__all__trailing_120d__q80,2025_11,449,30.0,14.966666666666667,-0.4356046970409496,-0.9990502748884857,0.5233853006681515,0.7362481866830138,-12.378194137854328,25.730025263648766,-0.45045857064346884,7.0244988864142535
tp75_sl100_h18__all__trailing_120d__q80,2025_12,359,31.0,11.580645161290322,-0.44550501171279433,-0.9990348360971077,0.4958217270194986,0.6627668076029717,-16.073226080300042,-1.1385482009052028,-0.4592503787818212,7.86908077994429
tp75_sl100_h18__all__trailing_120d__q80,2026_01,398,31.0,12.838709677419354,-0.5994999793743965,-0.9999790605426276,0.457286432160804,0.571248899286366,-22.614114802642902,-39.507927837495004,-0.6022586797564107,6.592964824120603
tp75_sl100_h18__all__trailing_120d__q80,2026_02,490,28.0,17.5,-0.6592191623610326,-0.9999991955855868,0.45714285714285713,0.5811346266414447,-21.602854796771222,-37.19312380504032,-0.6592191623610326,7.659183673469387
tp75_sl100_h18__all__trailing_120d__q80,2026_03,435,31.0,14.03225806451613,-0.29755777798726857,-0.984369833277768,0.5379310344827586,0.8131579490874705,-7.793128153490065,21.043618726943446,-0.3541708906937314,9.206896551724139
tp75_sl100_h18__all__trailing_120d__q80,2026_04,285,30.0,9.5,-0.4706143566232871,-0.9995642594890132,0.40350877192982454,0.4726173930821045,-22.062647740355647,-19.586311923585445,-0.472301320924306,14.073684210526316
tp75_sl100_h18__all__trailing_120d__q80,2026_05,367,31.0,11.838709677419354,-0.40687796003307564,-0.9978671796150939,0.4904632152588556,0.6765005459790044,-13.925631393815884,-6.102170987306399,-0.40687796003307564,10.73841961852861
tp75_sl100_h18__all__trailing_120d__q80,2026_06,21,25.17013888888889,0.834321975444889,0.008305515307011513,0.12743309018418758,0.6190476190476191,1.1147954446834676,4.270506497709209,69.33437126783659,-0.021021781795729888,7.142857142857143
tp75_sl100_h18__all__trailing_120d__q85,2025_09,313,30.0,10.433333333333334,-0.5077160595139917,-0.999819992487553,0.4281150159744409,0.5171803827281445,-22.341283581383188,-26.10285432202106,-0.5381729738891778,12.351437699680512
tp75_sl100_h18__all__trailing_120d__q85,2025_10,312,31.0,10.064516129032258,-0.38408313474249234,-0.9966749940735672,0.4967948717948718,0.6802307168778778,-15.180115025736198,-0.6579827559924931,-0.3888677481488736,8.423076923076923
tp75_sl100_h18__all__trailing_120d__q85,2025_11,372,30.0,12.4,-0.3860209407235714,-0.9973543342872329,0.5161290322580645,0.7311664969874425,-12.747816188253791,26.389314470970326,-0.4290902358274691,6.787634408602151
tp75_sl100_h18__all__trailing_120d__q85,2025_12,283,31.0,9.129032258064516,-0.3720952847146518,-0.9958278315984552,0.508833922261484,0.6661587990888406,-16.08427726513948,4.960839506636567,-0.40575098780524743,7.667844522968198
tp75_sl100_h18__all__trailing_120d__q85,2026_01,328,31.0,10.580645161290322,-0.5411022362960575,-0.9998960132467559,0.45121951219512196,0.5628991559717056,-23.36725385083465,-47.187222144634596,-0.5442631885328589,6.396341463414634
tp75_sl100_h18__all__trailing_120d__q85,2026_02,377,28.0,13.464285714285714,-0.6001788897226301,-0.9999935429330492,0.4403183023872679,0.5441597277575333,-23.950382838926572,-42.39618507795085,-0.6001788897226301,8.076923076923077
tp75_sl100_h18__all__trailing_120d__q85,2026_03,355,31.0,11.451612903225806,-0.23247088887297396,-0.9556304932008367,0.543661971830986,0.8290153983026913,-7.125061570627209,26.903947269180158,-0.3675409735664995,8.861971830985915
tp75_sl100_h18__all__trailing_120d__q85,2026_04,251,30.0,8.366666666666667,-0.4043782880463469,-0.9981713047657543,0.4103585657370518,0.5061765806868456,-20.387847083204097,-18.156266828356905,-0.40627632320757345,13.91633466135458
tp75_sl100_h18__all__trailing_120d__q85,2026_05,296,31.0,9.548387096774194,-0.38011563181911645,-0.9964138718555982,0.47297297297297297,0.6421865365111676,-15.8451159000009,-8.790561571513509,-0.39611321443410474,10.837837837837839
tp75_sl100_h18__all__trailing_120d__q85,2026_06,17,25.17013888888889,0.6754035039315768,0.021164922869973735,0.35488458316826343,0.6470588235294118,1.392213574303784,12.641359623771885,69.33437126783659,-0.021016252270679048,6.764705882352941
tp75_sl100_h18__all__trailing_120d__q90,2025_09,239,30.0,7.966666666666667,-0.4375465402212195,-0.9990892758014661,0.41422594142259417,0.49227336015933665,-23.77764991860545,-29.342053009248502,-0.4494942244835364,12.485355648535565
tp75_sl100_h18__all__trailing_120d__q90,2025_10,234,31.0,7.548387096774194,-0.28164905148246033,-0.9796539484077279,0.5085470085470085,0.7045845575223368,-13.784719731358395,7.866448135826487,-0.2888008274751378,8.192307692307692
tp75_sl100_h18__all__trailing_120d__q90,2025_11,264,30.0,8.8,-0.25517484247350297,-0.972245860396978,0.5265151515151515,0.7674135027704775,-10.795735826579156,69.33437126783659,-0.30769015818981005,6.712121212121212
tp75_sl100_h18__all__trailing_120d__q90,2025_12,212,31.0,6.838709677419355,-0.2754710647662919,-0.9774955123027902,0.5141509433962265,0.693051303197793,-14.833124155411491,12.253184561756637,-0.33693298089461543,7.028301886792453
tp75_sl100_h18__all__trailing_120d__q90,2026_01,245,31.0,7.903225806451613,-0.48359440510044205,-0.9995824583871045,0.44081632653061226,0.5248285796816942,-26.581111097584316,-105.63924384540573,-0.48359440510044205,5.791836734693877
tp75_sl100_h18__all__trailing_120d__q90,2026_02,283,28.0,10.107142857142858,-0.4887079785292925,-0.999840671845037,0.44876325088339225,0.5488273496416985,-23.34226915440426,-34.026808337755945,-0.4887079785292925,8.43816254416961
tp75_sl100_h18__all__trailing_120d__q90,2026_03,268,31.0,8.64516129032258,-0.24895112594310187,-0.9656368225139096,0.5261194029850746,0.7638297095708728,-10.345352600254499,19.249063396139984,-0.2876208791939261,8.686567164179104
tp75_sl100_h18__all__trailing_120d__q90,2026_04,205,30.0,6.833333333333333,-0.3073219251694914,-0.9885237711050521,0.4292682926829268,0.5557285028722743,-17.657910808394686,-16.395274325316866,-0.30952924453857,13.639024390243902
tp75_sl100_h18__all__trailing_120d__q90,2026_05,213,31.0,6.870967741935484,-0.34447048712004147,-0.9930733755464829,0.47417840375586856,0.5821113593540698,-19.50327073426136,-8.735184051000562,-0.3703768012605888,10.990610328638498
tp75_sl100_h18__all__trailing_120d__q90,2026_06,14,25.17013888888889,0.5562146502965927,0.015655640940200888,0.2526590283874999,0.6428571428571429,1.3442631476319433,11.416639858559927,69.33437126783659,-0.010566718669586361,6.928571428571429
tp75_sl100_h18__all__trailing_120d__q95,2025_09,152,30.0,5.066666666666666,-0.3361333752003024,-0.9931558923503998,0.4144736842105263,0.4425531841324867,-26.653417172427265,-27.67079110899659,-0.341764383282826,13.05921052631579
tp75_sl100_h18__all__trailing_120d__q95,2025_10,138,31.0,4.451612903225806,-0.13363846387001577,-0.8153038328434528,0.5362318840579711,0.7770366157997051,-10.043296914338312,35.56529391046248,-0.15413056602122077,8.333333333333334
tp75_sl100_h18__all__trailing_120d__q95,2025_11,158,30.0,5.266666666666667,-0.06492386439593967,-0.5581194940948726,0.5632911392405063,0.9073227738103619,-3.899912379599983,69.33437126783659,-0.13924044966900873,6.227848101265823
tp75_sl100_h18__all__trailing_120d__q95,2025_12,124,31.0,4.0,-0.17211281891508934,-0.8918126361583579,0.5080645161290323,0.6960256043775245,-14.8603454086173,24.270719606372385,-0.23200172845298161,6.185483870967742
tp75_sl100_h18__all__trailing_120d__q95,2026_01,153,31.0,4.935483870967742,-0.35080932297364076,-0.9938221857951451,0.43137254901960786,0.5127861994125968,-27.83831219676402,-105.63924384540573,-0.35080932297364076,4.888888888888889
tp75_sl100_h18__all__trailing_120d__q95,2026_02,179,28.0,6.392857142857143,-0.33952541730232766,-0.995515689165462,0.4581005586592179,0.5453443055455,-22.826649483307836,-24.903325257268868,-0.33952541730232766,9.29050279329609
tp75_sl100_h18__all__trailing_120d__q95,2026_03,159,31.0,5.129032258064516,-0.18831001326812213,-0.9142680818051486,0.5094339622641509,0.7191711934224885,-12.777993652996653,12.099788752710818,-0.2154788736786576,7.981132075471698
tp75_sl100_h18__all__trailing_120d__q95,2026_04,146,30.0,4.866666666666666,-0.20888608649843898,-0.9422026257834664,0.4520547945205479,0.5989124942983806,-15.792824254917177,-16.434425248619995,-0.21226060945449565,13.150684931506849
tp75_sl100_h18__all__trailing_120d__q95,2026_05,130,31.0,4.193548387096774,-0.2062101332332068,-0.9340653446401448,0.49230769230769234,0.6246495242246023,-17.43434312417824,-7.864679500667021,-0.2271110246247413,10.238461538461538
tp75_sl100_h18__all__trailing_120d__q95,2026_06,6,25.17013888888889,0.23837770726996826,0.006420430662197996,0.09724999598462247,0.6666666666666666,1.312724187226661,11.013438624464166,69.33437126783659,-0.01056671866958625,5.333333333333333
tp90_sl130_h24__core__expanding__q70,2025_09,394,30.0,13.133333333333333,-0.5473495315372798,-0.9999351689803095,0.4746192893401015,0.6411552244578127,-19.6325585476972,-12.023733678816154,-0.5623059652768543,14.626903553299492
tp90_sl130_h24__core__expanding__q70,2025_10,482,31.0,15.548387096774194,-0.6131889405485405,-0.999986096248232,0.5145228215767634,0.6806383656994509,-19.13848274739646,17.901519200247854,-0.626538903251905,10.109958506224066
tp90_sl130_h24__core__expanding__q70,2025_11,485,30.0,16.166666666666668,-0.3000762272076135,-0.9869748102702294,0.5752577319587628,0.8697922495932899,-6.818574971394766,84.33210970611191,-0.44510632248658955,10.065979381443299
tp90_sl130_h24__core__expanding__q70,2025_12,402,31.0,12.96774193548387,-0.4299671257704174,-0.998663656188808,0.5199004975124378,0.7485618736481223,-13.471727009030785,13.358609687210587,-0.43994017100234006,12.159203980099502
