candidate_id,style_set,variant,quantile,month,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
base_all__cfg_style_78_22__q60,base_all,cfg_style_78_22,0.6,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,57,31.0,1.8387096774193548,0.07158805000168722,1.257115885422015,0.543859649122807,1.219463983486174,13.512120055836194,-0.08568711702527909,2.0886895324453327
base_all__cfg_style_78_22__q60,base_all,cfg_style_78_22,0.6,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,56,30.0,1.8666666666666667,-0.1366427877364017,-0.8326401249249038,0.44642857142857145,0.678235443851083,-25.077873454232954,-0.15818686458918763,-4.310374729837747
base_all__cfg_style_78_22__q60,base_all,cfg_style_78_22,0.6,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,66,31.0,2.129032258064516,0.06732118590820635,1.15353700165804,0.5151515151515151,1.1599948162121745,11.949977603018123,-0.17719897971189658,1.6167166276635156
base_all__cfg_style_78_22__q60,base_all,cfg_style_78_22,0.6,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,63,25.180555555555557,2.501930501930502,-0.14808816834398253,-0.9020400039472543,0.4444444444444444,0.7502587943871607,-23.564445894235785,-0.27114485934022836,-3.6727957816215917
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,8,4.819444444444445,1.659942363112392,-0.013182836509062934,-0.6339698977817962,0.5,0.7249234918531267,-15.933614320389053,-0.03902263899068037,-3.2500407378501697
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,64,31.0,2.064516129032258,-0.11991308973031767,-0.7777543720393214,0.4375,0.7224983385007734,-18.91296178275708,-0.15469694140461643,-3.5954313509801072
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,74,31.0,2.3870967741935485,0.04546785041767576,0.6879816060715971,0.5540540540540541,1.1019175465278563,7.515629975434684,-0.11468793461140903,1.2709717123320927
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,58,30.0,1.9333333333333333,0.4269308686482256,74.60822097808921,0.6379310344827587,2.532877582300875,63.23066693193026,-0.04207289640445577,8.847921699894375
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,72,31.0,2.3225806451612905,0.17418647909997076,5.623656772820197,0.5,1.293900646533227,25.07038820236807,-0.1759429003300611,3.0832086710995505
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,67,30.0,2.2333333333333334,0.118521595361198,2.9069682066577993,0.5671641791044776,1.2412419118147107,18.832136142765115,-0.13585709050039096,2.6003086355743865
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,57,31.0,1.8387096774193548,-0.03396104899448349,-0.33423040179803587,0.49122807017543857,0.941537902061623,-4.3888884847211305,-0.10161998140795192,-0.6148120678863427
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,72,31.0,2.3225806451612905,0.18892584117537115,6.671614420916968,0.5972222222222222,1.4218642285733034,25.559394595285532,-0.07043628222543052,4.269139957126121
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,57,28.0,2.0357142857142856,0.1694093769226106,6.691177112461123,0.6140350877192983,1.420342493645749,29.25466883881515,-0.10202993339220834,4.207380204086904
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,61,31.0,1.967741935483871,0.06791906236791134,1.167783587606003,0.5573770491803278,1.191174029982544,12.005808043432458,-0.11927529138013371,2.0371184092979506
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,42,30.0,1.4,-0.13069717053501562,-0.8180655395123403,0.40476190476190477,0.609304302865778,-32.10052074024379,-0.14730387409704748,-4.623958528642073
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,70,31.0,2.2580645161290325,-0.19936058546527535,-0.9270461611949848,0.4714285714285714,0.6746382089679173,-30.024287224966596,-0.27757668016920733,-4.664385488963148
base_all__cfg_style_78_22__q70,base_all,cfg_style_78_22,0.7,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,54,25.180555555555557,2.144511858797573,0.025306550497527835,0.4365747472505499,0.5,1.0794973769715508,7.194043021316043,-0.13661459024015643,0.8785602529996427
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,9,4.819444444444445,1.8674351585014408,-0.009927635984973704,-0.5302831662134276,0.4444444444444444,0.8348268835698803,-10.241682469949284,-0.03902263899068037,-1.947547600860621
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,59,31.0,1.903225806451613,-0.17281615439489773,-0.8928898760430113,0.423728813559322,0.5729693578341343,-31.156939817913802,-0.20851739188702734,-5.909581505403988
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,61,31.0,1.967741935483871,-0.006644744576545403,-0.07549571825672341,0.5573770491803278,1.0016153468556603,0.11160582367898653,-0.14336918886518302,0.019137669792238302
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,52,30.0,1.7333333333333334,0.4375221259317983,81.72628942211131,0.6923076923076923,3.379795615692091,71.38962849241966,-0.04207289640445566,10.715576008208682
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,59,31.0,1.903225806451613,0.0009583546774651897,0.011342291447552943,0.4745762711864407,1.0276709444178656,2.523120314498878,-0.12147290290620538,0.30266203958186033
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,52,30.0,1.7333333333333334,0.10855528725502839,2.503868926582093,0.5961538461538461,1.2827921428055613,22.125418274111233,-0.09949623460708601,2.5742946895808765
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,53,31.0,1.7096774193548387,-0.04726977609477023,-0.43455803671703996,0.5283018867924528,0.9008505334070476,-7.585621383177609,-0.154808667829333,-1.0649077833184142
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,57,31.0,1.8387096774193548,-0.08512641834958401,-0.6492013137054331,0.5087719298245614,0.8454868693179917,-13.807234477696301,-0.18037441780004104,-1.8752641603892155
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,46,28.0,1.6428571428571428,0.07546085472523267,1.58141764145046,0.5434782608695652,1.2342843226541502,17.67736773032278,-0.10667181615365073,2.222153836434747
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,52,31.0,1.6774193548387097,0.04264766267288933,0.6351413706953315,0.5769230769230769,1.153807080929326,9.126988065600703,-0.11036210187604567,1.5135295044310284
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,36,30.0,1.2,-0.10349870946392958,-0.7353311387776627,0.3888888888888889,0.6499046161267017,-29.01300750039431,-0.11426497866119745,-3.708992975638899
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51,31.0,1.6451612903225807,0.007631401018782791,0.0936409738005024,0.5098039215686274,1.0401778469879253,2.805110508062353,-0.1012922410362962,0.4200836456414276
base_all__cfg_style_78_22__q80,base_all,cfg_style_78_22,0.8,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,46,25.180555555555557,1.8268063982349696,0.26595650108608093,29.520537823891324,0.5652173913043478,1.694744785506754,54.22899840555875,-0.07735409133069349,5.79404697693861
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,8,4.819444444444445,1.659942363112392,-0.00046631812561637176,-0.03470814186115889,0.5,1.0053565100611388,0.3102720984515892,-0.03902263899068048,0.0534748387830996
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,48,31.0,1.5483870967741935,0.039669808644618776,0.5809935296308444,0.5625,1.1484310388008194,9.440747485718425,-0.08049220012718772,1.3579250758965506
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,49,31.0,1.5806451612903225,-0.02817361302980892,-0.2857227852363716,0.5714285714285714,0.930953826389045,-4.703578599356702,-0.09917206056140004,-0.7465334884189427
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,47,30.0,1.5666666666666667,0.5328638937280743,179.70093565436358,0.723404255319149,4.21274873263098,92.92349049314691,-0.022486051444156607,12.060163087168966
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,53,31.0,1.7096774193548387,-0.011435659489367866,-0.12665225523427515,0.4528301886792453,1.0031256333530523,0.2917430989599703,-0.09513206934522977,0.03241062060057079
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,48,30.0,1.6,0.10915480701345515,2.5269936950945504,0.6041666666666666,1.3321398813205014,23.51389232661368,-0.10245673508731423,2.876842579345928
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,48,31.0,1.5483870967741935,-0.24951810518838013,-0.96594102167277,0.3333333333333333,0.46016084333670176,-57.94032762219816,-0.2904608791111827,-7.412511576289526
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,54,31.0,1.7419354838709677,-0.03097860420301035,-0.30962284868581524,0.48148148148148145,0.9587095836030277,-3.825035715657648,-0.10214399061525492,-0.47753886414430374
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,47,28.0,1.6785714285714286,0.07625525332962635,1.6063847602150791,0.5319148936170213,1.228639581913332,17.54510803644101,-0.10333493326879228,2.2008815937423907
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,44,31.0,1.4193548387096775,0.06683486620981904,1.1420119072155073,0.5909090909090909,1.2723603182646959,16.05282090826314,-0.08621580163270326,2.2064651978973076
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,32,30.0,1.0666666666666667,-0.07358605066477708,-0.6054259283828614,0.40625,0.6764220485292711,-22.959830438012144,-0.12699050908145515,-3.3262262421640085
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,42,31.0,1.3548387096774193,-0.022786037655570968,-0.23768167334278578,0.5,0.9409489264369797,-4.207826094360107,-0.11391247370037472,-0.5785842293543783
base_all__cfg_style_78_22__q85,base_all,cfg_style_78_22,0.85,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,42,25.180555555555557,1.667953667953668,0.21344701752994344,15.51611694768497,0.6190476190476191,1.6028443783961446,49.2422818596102,-0.08468007022629565,4.821027331256847
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,7,4.819444444444445,1.4524495677233429,0.03665700723944454,14.27992892254997,0.5714285714285714,2.0805983807809874,53.08054658384931,-0.033995703564953184,6.45146033327285
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,35,31.0,1.1290322580645162,0.06471207652259348,1.0923626506846897,0.5428571428571428,1.3207793087193744,19.36468064364744,-0.04537326803356034,2.2754520306448502
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,46,31.0,1.4838709677419355,-0.0019836663580921066,-0.02310808998766145,0.5869565217391305,1.0170200913570036,1.219833113564631,-0.08151065037200111,0.15454563254836634
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,43,30.0,1.4333333333333333,0.41457758912345954,67.01829518149016,0.6976744186046512,3.6107558778541153,82.53619065577722,-0.02894391422482534,10.495325147268465
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,52,31.0,1.6774193548387097,-0.05331545786712877,-0.4753901628545991,0.4230769230769231,0.9244648034521789,-7.893812286139401,-0.13905556381897877,-0.8390936366023866
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,44,30.0,1.4666666666666666,0.17373453254248172,6.021559277193749,0.5909090909090909,1.5219289524758075,38.74432380894048,-0.10209587799924325,4.1457152325209075
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,43,31.0,1.3870967741935485,-0.1550128196159266,-0.8623680837270532,0.37209302325581395,0.667838558287635,-36.69076697660783,-0.232111108639239,-3.709303884433435
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,47,31.0,1.5161290322580645,0.1055631222897464,2.259575759346985,0.5319148936170213,1.2682672404892978,23.80752797319794,-0.0797418198111377,2.5074466433287252
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,38,28.0,1.3571428571428572,-0.04813078547004768,-0.47429808815226826,0.47368421052631576,0.8728853762654547,-11.149038927307071,-0.1713018628307834,-1.2793314440132704
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,36,31.0,1.1612903225806452,0.10834062567034097,2.3573105862694166,0.5833333333333334,1.4835207539751891,30.404539884539158,-0.09499939007048008,3.255576791974461
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,22,30.0,0.7333333333333333,-0.05792534878734945,-0.5161567296746464,0.36363636363636365,0.5761692976421731,-26.362910961476572,-0.08969007625966774,-3.5015727049740204
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,28,31.0,0.9032258064516129,0.024152469629672435,0.3244482742798307,0.5357142857142857,1.1413003431827509,10.061358497850804,-0.07734556501251999,1.025517738779085
base_all__cfg_style_78_22__q90,base_all,cfg_style_78_22,0.9,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,35,25.180555555555557,1.3899613899613898,0.044293133246242844,0.874290384387401,0.5428571428571428,1.1615033899799854,15.121821594039712,-0.08266989303973615,1.4316524438161826
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,4,4.819444444444445,0.829971181556196,0.006688938636409958,0.6568184329836324,0.5,1.2958836542354328,17.620672239520594,-0.013563472072196325,1.9355241845876734
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,26,31.0,0.8387096774193549,0.00032789653042120115,0.003867544114521726,0.5,1.0240124728499689,1.8043104113411712,-0.06360250517534705,0.16853613301977857
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,31,31.0,1.0,0.18910207016397917,6.685013882097791,0.5161290322580645,1.93732455710518,58.18970255044387,-0.07587719463491271,5.223235973706199
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,33,30.0,1.1,0.10465432231612892,2.3567666668391287,0.5151515151515151,1.48153994414329,32.339329443217345,-0.09303973237876428,3.0677518168088316
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,44,31.0,1.4193548387096775,0.08953858526597736,1.744743456593722,0.4318181818181818,1.2397515923470455,22.309725301008044,-0.13439468429434387,2.1101714460622336
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,32,30.0,1.0666666666666667,0.15201808603881628,4.59441634467047,0.5625,1.5773572221170942,47.057306762595424,-0.07338417692287713,3.894583243112311
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,30,31.0,0.967741935483871,-0.15015614476884143,-0.8527601583643211,0.36666666666666664,0.5917997390977497,-51.462181704757484,-0.18192263144899856,-4.144539407889803
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,18,31.0,0.5806451612903226,-0.028421653710399064,-0.28786634277000356,0.3888888888888889,0.8773058830010769,-13.445601593563856,-0.07822514215165532,-0.8362862071396855
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,27,28.0,0.9642857142857143,-0.024100316417604017,-0.2724063218746161,0.48148148148148145,0.9321279698754268,-6.4628800812983584,-0.06862859893619078,-0.522463641101526
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,23,31.0,0.7419354838709677,0.09251291805203365,1.8342750925043312,0.5652173913043478,1.669125637402507,40.23367354566881,-0.06098770707795187,3.516107598020082
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,18,30.0,0.6,-0.0415836920263396,-0.40354726065947977,0.3888888888888889,0.6611891280891742,-22.679313665509596,-0.0790468018653846,-2.445065252060921
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,17,31.0,0.5483870967741935,-0.0408505361127911,-0.3880363115598434,0.47058823529411764,0.7350803182849087,-23.114819499011098,-0.0784017914859404,-1.9061168165340807
base_all__cfg_style_78_22__q95,base_all,cfg_style_78_22,0.95,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,30,25.180555555555557,1.1913954771097628,0.13910479465184222,5.605537571409569,0.6333333333333333,1.6055150024662115,46.268090173957376,-0.07908712568689402,4.01873490013714
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,8,4.819444444444445,1.659942363112392,0.004832155909393343,0.44063119128049655,0.5,1.1638554219709996,6.635084615097498,-0.02428271429185236,1.3895648870118578
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,60,31.0,1.935483870967742,-0.17645096709685482,-0.8983022365615825,0.4,0.6173388463531794,-31.124490437925033,-0.2023272749162528,-5.337983262641912
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,65,31.0,2.096774193548387,-0.08848857086965412,-0.6640834547068745,0.5230769230769231,0.8162946139471945,-13.058921407764739,-0.1618051608240647,-2.3246031955696065
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,61,30.0,2.033333333333333,0.0012434076308396325,0.015233594876591594,0.47540983606557374,1.027541218293935,2.124578044196187,-0.09457137178874409,0.29137913454761544
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,72,31.0,2.3225806451612905,0.20986687772332147,8.422548175617203,0.5972222222222222,1.3929656503789898,28.47502362401436,-0.10209580943623853,4.131287458449228
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,78,30.0,2.6,0.10567351336923858,2.3946423445989526,0.6153846153846154,1.204448693798483,14.644735886413287,-0.12217720193247428,2.387536389212588
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,73,31.0,2.3548387096774195,0.21853089075333543,9.248400176781788,0.589041095890411,1.4932453080704116,28.63105421259583,-0.06880148319782486,4.768088070798969
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,77,31.0,2.4838709677419355,0.2698560773823744,15.658104630801198,0.5974025974025974,1.5133372202306528,32.89666574910869,-0.0526326028181856,5.143296376082434
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,68,28.0,2.4285714285714284,0.20480351513614936,10.344903409350971,0.5882352941176471,1.4146231833133756,29.384438747796317,-0.11418019047760652,4.391026435261305
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,70,31.0,2.2580645161290325,-0.018276970663160585,-0.19522090571602158,0.5142857142857142,0.9827389469440226,-1.2582181937802257,-0.09818737599054428,-0.21607238726861
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,57,30.0,1.9,-0.13730975527188338,-0.8342063881738683,0.43859649122807015,0.6783431173927755,-24.76229396035685,-0.17138097076867653,-4.31171344450064
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,70,31.0,2.2580645161290325,0.21135255899388472,8.559687665794,0.5857142857142857,1.4410232984671387,29.458582830893548,-0.15760645652635596,4.153414501895741
base_all__cfg_side_88_12__q50,base_all,cfg_side_88_12,0.5,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,74,25.180555555555557,2.9387755102040813,-0.08212514150059125,-0.7112414439918432,0.4864864864864865,0.8775289622144652,-9.98264540513167,-0.2107523751527467,-1.820091035362413
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,8,4.819444444444445,1.659942363112392,0.004832155909393343,0.44063119128049655,0.5,1.1638554219709996,6.635084615097498,-0.02428271429185236,1.3895648870118578
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,67,31.0,2.161290322580645,-0.09094086015480174,-0.674571327779592,0.4925373134328358,0.8093413026917626,-13.13194525349608,-0.12015022159653377,-2.4793417770696897
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,74,31.0,2.3870967741935485,-0.044973893475822924,-0.418304626057067,0.47297297297297297,0.9413204212169312,-4.600129160554171,-0.11772133700895793,-0.7471164150524766
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,66,30.0,2.2,0.3191612331967877,28.081995760433085,0.6060606060606061,1.8369513768788,43.833724529161245,-0.05549085724650704,6.498577684798788
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,82,31.0,2.6451612903225805,0.4664061028696387,89.67964858311966,0.5853658536585366,1.6838386262473175,49.26866963454023,-0.08340991400102338,6.816203155586569
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,68,30.0,2.2666666666666666,0.023138718134756875,0.32090015312406184,0.5294117647058824,1.0651353547878848,5.390479659902498,-0.14876821454849032,0.7636238901412257
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,66,31.0,2.129032258064516,-0.06251681019978506,-0.5323804133959696,0.4696969696969697,0.8892093916763704,-8.28931645151117,-0.13756563664293564,-1.328848437259933
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,83,31.0,2.6774193548387095,0.37904038285240116,42.99531421458708,0.6385542168674698,1.70858440973092,40.423368335899916,-0.10236232690578417,6.951942927071618
base_all__cfg_side_88_12__q60,base_all,cfg_side_88_12,0.6,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,64,28.0,2.2857142857142856,0.11539740188550618,3.1522078619219984,0.5625,1.2644679198035176,18.906635884887294,-0.13780326371711726,2.824215888129497
