candidate_id,event_id,signal_ts,entry_ts,exit_ts,side,cfg_name,style,score,reason,bars_held,net_ret_1x
seeded_source_mean_q80_full_year_segments,15569,2025-10-24 03:20:00+00:00,2025-10-24 03:25:00+00:00,2025-10-24 06:55:00+00:00,1,R2_relax_winrate_payoff_R06895,vwap_revert,0.005204337476966928,target_limit,43,0.03942853707638587
seeded_source_mean_q80_full_year_segments,22594,2025-10-25 05:55:00+00:00,2025-10-25 06:00:00+00:00,2025-10-25 06:55:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.001946855065382566,target_limit,12,0.004433814053737403
seeded_source_mean_q80_full_year_segments,21767,2025-10-25 18:20:00+00:00,2025-10-25 18:25:00+00:00,2025-10-25 20:25:00+00:00,-1,R2_relax_winrate_payoff_R01376,vwap_revert,0.005093917444746153,time_open,25,-0.015240895797692677
seeded_source_mean_q80_full_year_segments,21769,2025-10-25 22:10:00+00:00,2025-10-25 22:15:00+00:00,2025-10-26 00:15:00+00:00,-1,R2_relax_winrate_payoff_R01376,vwap_revert,0.005093917444746153,time_open,25,-0.0022307034901046397
seeded_source_mean_q80_full_year_segments,13382,2025-10-26 05:05:00+00:00,2025-10-26 05:10:00+00:00,2025-10-26 08:05:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.006693238763299154,target_limit,36,0.029430044784200624
seeded_source_mean_q80_full_year_segments,8472,2025-10-26 09:35:00+00:00,2025-10-26 09:40:00+00:00,2025-10-26 12:15:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.004820229224529483,target_limit,32,0.05442627551466363
seeded_source_mean_q80_full_year_segments,11560,2025-10-27 05:15:00+00:00,2025-10-27 05:20:00+00:00,2025-10-27 07:35:00+00:00,-1,R2_relax_winrate_payoff_R06274,wick_reject,0.00879601413790688,target_limit,28,0.02943930340402586
seeded_source_mean_q80_full_year_segments,19891,2025-10-27 13:45:00+00:00,2025-10-27 13:50:00+00:00,2025-10-27 17:50:00+00:00,-1,R1_relax_frequency_R03760,wick_reject,0.003031224660529262,time_open,49,-0.017101551445303762
seeded_source_mean_q80_full_year_segments,13947,2025-10-28 12:00:00+00:00,2025-10-28 12:05:00+00:00,2025-10-28 12:15:00+00:00,-1,R2_relax_winrate_payoff_R00348,macd_flip,0.0013100132036097836,stop_market,3,-0.013567170325106995
seeded_source_mean_q80_full_year_segments,13384,2025-10-28 14:55:00+00:00,2025-10-28 15:00:00+00:00,2025-10-28 15:35:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.006693238763299154,stop_market,8,-0.010563924384540685
seeded_source_mean_q80_full_year_segments,22320,2025-10-28 18:45:00+00:00,2025-10-28 18:50:00+00:00,2025-10-28 20:10:00+00:00,1,R1_relax_frequency_R02098,vwap_revert,0.0011929902983644828,stop_market,17,-0.030560908968911286
seeded_source_mean_q80_full_year_segments,19531,2025-10-29 13:05:00+00:00,2025-10-29 13:10:00+00:00,2025-10-29 14:15:00+00:00,1,R1_relax_frequency_R06545,trend_rsi_snapback,0.0031391899641368586,stop_market,14,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,20774,2025-10-29 18:35:00+00:00,2025-10-29 18:40:00+00:00,2025-10-29 18:40:00+00:00,-1,R2_relax_winrate_payoff_R02890,macd_flip,0.0034812396152799382,stop_market,1,-0.02256852529166972
seeded_source_mean_q80_full_year_segments,13385,2025-10-30 09:20:00+00:00,2025-10-30 09:25:00+00:00,2025-10-30 10:15:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.006693238763299154,stop_market,11,-0.010563924384540685
seeded_source_mean_q80_full_year_segments,1916,2025-10-30 11:50:00+00:00,2025-10-30 11:55:00+00:00,2025-10-30 12:35:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.0034185350029044188,target_limit,9,0.011436593470900413
seeded_source_mean_q80_full_year_segments,20193,2025-10-31 09:00:00+00:00,2025-10-31 09:05:00+00:00,2025-10-31 11:10:00+00:00,-1,R1_relax_frequency_R06015,bb_revert,0.0017599174843265376,target_limit,26,0.011436593470900413
seeded_source_mean_q80_full_year_segments,4794,2025-10-31 15:10:00+00:00,2025-10-31 15:15:00+00:00,2025-10-31 16:00:00+00:00,-1,R3_live_candidate_gate_R05277,vwap_revert,0.003226435543895343,target_limit,10,0.021438098989303465
seeded_source_mean_q80_full_year_segments,20483,2025-10-31 17:35:00+00:00,2025-10-31 17:40:00+00:00,2025-10-31 22:10:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.002583741288269622,target_limit,55,0.021431250950452386
seeded_source_mean_q80_full_year_segments,1718,2025-11-01 05:20:00+00:00,2025-11-01 05:25:00+00:00,2025-11-01 09:35:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,0.0025538244761597107,target_limit,51,0.021438098989303354
seeded_source_mean_q80_full_year_segments,2166,2025-11-01 17:00:00+00:00,2025-11-01 17:05:00+00:00,2025-11-01 23:05:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0022714856436561667,time_open,73,0.009491555375088756
seeded_source_mean_q80_full_year_segments,19973,2025-11-02 11:10:00+00:00,2025-11-02 11:15:00+00:00,2025-11-02 12:15:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.002716995832808513,time_open,13,0.011960040172732172
seeded_source_mean_q80_full_year_segments,8106,2025-11-02 23:15:00+00:00,2025-11-02 23:20:00+00:00,2025-11-03 02:10:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.004065137412988864,target_limit,35,0.0154371956782615
seeded_source_mean_q80_full_year_segments,2173,2025-11-03 12:20:00+00:00,2025-11-03 12:25:00+00:00,2025-11-03 15:20:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0022714856436561667,target_limit,36,0.021438098989303243
seeded_source_mean_q80_full_year_segments,8107,2025-11-04 03:45:00+00:00,2025-11-04 03:50:00+00:00,2025-11-04 05:10:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.004065137412988864,target_limit,17,0.01543719567826161
seeded_source_mean_q80_full_year_segments,8109,2025-11-04 14:55:00+00:00,2025-11-04 15:00:00+00:00,2025-11-04 15:10:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.004065137412988864,stop_market,3,-0.02256852529166994
seeded_source_mean_q80_full_year_segments,17299,2025-11-04 23:05:00+00:00,2025-11-04 23:10:00+00:00,2025-11-05 02:15:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.010581776216327488,stop_market,38,-0.030569729706392115
seeded_source_mean_q80_full_year_segments,8475,2025-11-05 12:30:00+00:00,2025-11-05 12:35:00+00:00,2025-11-05 14:25:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.0036909980316396,stop_market,23,-0.016563019759851697
seeded_source_mean_q80_full_year_segments,20484,2025-11-06 07:20:00+00:00,2025-11-06 07:25:00+00:00,2025-11-06 13:25:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.0018259485912039432,time_open,73,0.01043073217623078
seeded_source_mean_q80_full_year_segments,1722,2025-11-07 01:05:00+00:00,2025-11-07 01:10:00+00:00,2025-11-07 07:10:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,0.0025538244761597107,time_open,73,-0.01346390717589249
seeded_source_mean_q80_full_year_segments,1920,2025-11-07 12:30:00+00:00,2025-11-07 12:35:00+00:00,2025-11-07 13:20:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003108604824452121,stop_market,10,-0.030569729706392115
seeded_source_mean_q80_full_year_segments,15260,2025-11-08 05:20:00+00:00,2025-11-08 05:25:00+00:00,2025-11-08 07:05:00+00:00,-1,R2_relax_winrate_payoff_R06033,wick_reject,0.0024467498859384582,target_limit,21,0.02643885174850499
seeded_source_mean_q80_full_year_segments,1921,2025-11-08 19:15:00+00:00,2025-11-08 19:20:00+00:00,2025-11-09 02:55:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003108604824452121,target_limit,92,0.011436593470900524
seeded_source_mean_q80_full_year_segments,15262,2025-11-10 07:50:00+00:00,2025-11-10 07:55:00+00:00,2025-11-10 12:05:00+00:00,-1,R2_relax_winrate_payoff_R06033,wick_reject,0.0024467498859384582,target_limit,51,0.026438851748504768
seeded_source_mean_q80_full_year_segments,22137,2025-11-10 16:05:00+00:00,2025-11-10 16:10:00+00:00,2025-11-10 17:40:00+00:00,1,R3_live_candidate_gate_R04515,vwap_revert,0.0015570986326812273,time_open,19,0.004246729940620918
seeded_source_mean_q80_full_year_segments,3524,2025-11-11 00:15:00+00:00,2025-11-11 00:20:00+00:00,2025-11-11 05:35:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.002213043283482871,stop_market,64,-0.022562115135162934
seeded_source_mean_q80_full_year_segments,22138,2025-11-11 18:45:00+00:00,2025-11-11 18:50:00+00:00,2025-11-11 20:20:00+00:00,1,R3_live_candidate_gate_R04515,vwap_revert,0.0015570986326812273,time_open,19,-0.007001450518263838
seeded_source_mean_q80_full_year_segments,20311,2025-11-12 02:20:00+00:00,2025-11-12 02:25:00+00:00,2025-11-12 10:20:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,0.00200505532663962,stop_market,96,-0.02256852529166972
seeded_source_mean_q80_full_year_segments,19977,2025-11-12 16:40:00+00:00,2025-11-12 16:45:00+00:00,2025-11-12 17:45:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.002716995832808513,time_open,13,0.0007242398614617574
seeded_source_mean_q80_full_year_segments,2428,2025-11-13 01:45:00+00:00,2025-11-13 01:50:00+00:00,2025-11-13 03:10:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,0.0013477290621652445,target_limit,17,0.015437195678261722
seeded_source_mean_q80_full_year_segments,3525,2025-11-13 09:10:00+00:00,2025-11-13 09:15:00+00:00,2025-11-13 15:15:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.002213043283482871,time_open,73,0.0018632982524132724
seeded_source_mean_q80_full_year_segments,17303,2025-11-13 23:55:00+00:00,2025-11-14 00:00:00+00:00,2025-11-14 06:25:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.010581776216327488,target_limit,78,0.053442916648193055
seeded_source_mean_q80_full_year_segments,13282,2025-11-14 14:30:00+00:00,2025-11-14 14:35:00+00:00,2025-11-14 15:50:00+00:00,1,R2_relax_winrate_payoff_R04099,wick_reject,0.0015184522691508206,target_limit,16,0.022831039871358334
seeded_source_mean_q80_full_year_segments,15266,2025-11-15 02:45:00+00:00,2025-11-15 02:50:00+00:00,2025-11-15 10:50:00+00:00,-1,R2_relax_winrate_payoff_R06033,wick_reject,0.0024467498859384582,time_open,97,-0.019695553654199123
seeded_source_mean_q80_full_year_segments,22601,2025-11-15 17:20:00+00:00,2025-11-15 17:25:00+00:00,2025-11-15 23:25:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.0014853604040444052,time_open,73,-0.007071978582678449
seeded_source_mean_q80_full_year_segments,17072,2025-11-16 12:25:00+00:00,2025-11-16 12:30:00+00:00,2025-11-16 16:30:00+00:00,-1,R2_relax_winrate_payoff_R02019,wick_reject,0.0014167535770869962,time_open,49,0.027598339094316082
seeded_source_mean_q80_full_year_segments,1926,2025-11-16 18:45:00+00:00,2025-11-16 18:50:00+00:00,2025-11-17 00:40:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003108604824452121,stop_market,71,-0.030569729706392115
seeded_source_mean_q80_full_year_segments,15267,2025-11-18 14:25:00+00:00,2025-11-18 14:30:00+00:00,2025-11-18 14:50:00+00:00,-1,R2_relax_winrate_payoff_R06033,wick_reject,0.0024467498859384582,target_limit,5,0.02643885174850488
seeded_source_mean_q80_full_year_segments,16617,2025-11-19 05:05:00+00:00,2025-11-19 05:10:00+00:00,2025-11-19 05:45:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0019604674275259452,target_limit,8,0.00843614181537943
seeded_source_mean_q80_full_year_segments,4909,2025-11-19 21:05:00+00:00,2025-11-19 21:10:00+00:00,2025-11-20 00:10:00+00:00,-1,R1_relax_frequency_R02700,wick_reject,0.002248593153455957,time_open,37,-0.006563670027385236
seeded_source_mean_q80_full_year_segments,8480,2025-11-20 03:30:00+00:00,2025-11-20 03:35:00+00:00,2025-11-20 13:55:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.0036909980316396,stop_market,125,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,3528,2025-11-20 16:15:00+00:00,2025-11-20 16:20:00+00:00,2025-11-20 22:20:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.002213043283482871,time_open,73,0.004929793806772778
seeded_source_mean_q80_full_year_segments,20490,2025-11-21 04:40:00+00:00,2025-11-21 04:45:00+00:00,2025-11-21 07:00:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.0018259485912039432,stop_market,28,-0.04055940126109664
seeded_source_mean_q80_full_year_segments,1930,2025-11-21 11:45:00+00:00,2025-11-21 11:50:00+00:00,2025-11-21 12:20:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003108604824452121,target_limit,7,0.011436593470900301
seeded_source_mean_q80_full_year_segments,19981,2025-11-22 05:00:00+00:00,2025-11-22 05:05:00+00:00,2025-11-22 06:05:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.002716995832808513,time_open,13,-0.00320482784115044
seeded_source_mean_q80_full_year_segments,2188,2025-11-22 07:00:00+00:00,2025-11-22 07:05:00+00:00,2025-11-22 08:30:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0022714856436561667,target_limit,18,0.021438098989303465
seeded_source_mean_q80_full_year_segments,11567,2025-11-22 16:20:00+00:00,2025-11-22 16:25:00+00:00,2025-11-22 16:35:00+00:00,1,R2_relax_winrate_payoff_R06274,wick_reject,0.0067873461388062405,stop_market,3,-0.013563472072196303
seeded_source_mean_q80_full_year_segments,16618,2025-11-22 21:10:00+00:00,2025-11-22 21:15:00+00:00,2025-11-22 22:05:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0019604674275259452,target_limit,11,0.00843614181537943
seeded_source_mean_q80_full_year_segments,17310,2025-11-23 04:10:00+00:00,2025-11-23 04:15:00+00:00,2025-11-23 16:15:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.010581776216327488,time_open,145,0.010285922432902814
seeded_source_mean_q80_full_year_segments,2198,2025-11-23 20:30:00+00:00,2025-11-23 20:35:00+00:00,2025-11-23 21:30:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0022714856436561667,stop_market,12,-0.040571235224795166
seeded_source_mean_q80_full_year_segments,13392,2025-11-24 04:40:00+00:00,2025-11-24 04:45:00+00:00,2025-11-24 06:00:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.005319480419201404,stop_market,16,-0.010563924384540574
seeded_source_mean_q80_full_year_segments,11738,2025-11-24 14:25:00+00:00,2025-11-24 14:30:00+00:00,2025-11-24 14:50:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,0.001820101870775278,target_limit,5,0.01543719567826161
seeded_source_mean_q80_full_year_segments,7382,2025-11-25 23:15:00+00:00,2025-11-25 23:20:00+00:00,2025-11-26 06:35:00+00:00,1,R2_relax_winrate_payoff_R06730,wick_reject,0.0020896639667366463,target_limit,88,0.028230225709138287
seeded_source_mean_q80_full_year_segments,8327,2025-11-26 10:10:00+00:00,2025-11-26 10:15:00+00:00,2025-11-26 16:50:00+00:00,1,R1_relax_frequency_R01159,bb_revert,0.004775613680553175,target_limit,80,0.01543215557514115
seeded_source_mean_q80_full_year_segments,21785,2025-11-26 21:50:00+00:00,2025-11-26 21:55:00+00:00,2025-11-26 23:55:00+00:00,-1,R2_relax_winrate_payoff_R01376,vwap_revert,0.004226627689634262,time_open,25,-0.004917041073122035
seeded_source_mean_q80_full_year_segments,1934,2025-11-27 12:50:00+00:00,2025-11-27 12:55:00+00:00,2025-11-27 17:15:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003108604824452121,stop_market,53,-0.030569729706392337
seeded_source_mean_q80_full_year_segments,8482,2025-11-28 10:05:00+00:00,2025-11-28 10:10:00+00:00,2025-11-28 16:20:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.0036909980316396,stop_market,75,-0.01656301975985192
seeded_source_mean_q80_full_year_segments,1935,2025-11-28 23:45:00+00:00,2025-11-28 23:50:00+00:00,2025-11-29 04:50:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003108604824452121,target_limit,61,0.011436593470900301
seeded_source_mean_q80_full_year_segments,4914,2025-11-30 03:00:00+00:00,2025-11-30 03:05:00+00:00,2025-11-30 05:00:00+00:00,-1,R1_relax_frequency_R02700,wick_reject,0.002248593153455957,target_limit,24,0.008436141815379541
seeded_source_mean_q80_full_year_segments,16620,2025-11-30 12:20:00+00:00,2025-11-30 12:25:00+00:00,2025-11-30 15:25:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0019604674275259452,time_open,37,0.0009878837626113113
seeded_source_mean_q80_full_year_segments,21378,2025-11-30 22:30:00+00:00,2025-11-30 22:35:00+00:00,2025-12-01 00:30:00+00:00,-1,R2_relax_winrate_payoff_R03290,macd_flip,0.0014636810479121834,target_limit,24,0.05444306720003327
seeded_source_mean_q80_full_year_segments,1936,2025-12-01 09:10:00+00:00,2025-12-01 09:15:00+00:00,2025-12-01 11:10:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.002099840358804476,target_limit,24,0.011436593470900524
seeded_source_mean_q80_full_year_segments,20778,2025-12-02 06:30:00+00:00,2025-12-02 06:35:00+00:00,2025-12-02 14:15:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,0.0032967200284602723,target_limit,93,0.05442627551466363
seeded_source_mean_q80_full_year_segments,8486,2025-12-03 00:05:00+00:00,2025-12-03 00:10:00+00:00,2025-12-03 12:10:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.0029471077747246096,time_open,145,-0.0032326588728745108
seeded_source_mean_q80_full_year_segments,8487,2025-12-04 02:00:00+00:00,2025-12-04 02:05:00+00:00,2025-12-04 03:35:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.0029471077747246096,stop_market,19,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,1937,2025-12-04 14:55:00+00:00,2025-12-04 15:00:00+00:00,2025-12-04 19:05:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.002099840358804476,target_limit,50,0.011436593470900413
seeded_source_mean_q80_full_year_segments,20780,2025-12-05 11:30:00+00:00,2025-12-05 11:35:00+00:00,2025-12-05 23:35:00+00:00,-1,R2_relax_winrate_payoff_R02890,macd_flip,0.003322732829668853,time_open,145,0.02313408372405636
seeded_source_mean_q80_full_year_segments,11747,2025-12-06 03:35:00+00:00,2025-12-06 03:40:00+00:00,2025-12-06 06:40:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,0.002808731245938696,time_open,37,-0.006849048174838086
seeded_source_mean_q80_full_year_segments,2456,2025-12-07 07:00:00+00:00,2025-12-07 07:05:00+00:00,2025-12-07 07:35:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,0.0022382129532856204,target_limit,7,0.01543719567826161
seeded_source_mean_q80_full_year_segments,8331,2025-12-07 11:35:00+00:00,2025-12-07 11:40:00+00:00,2025-12-07 13:40:00+00:00,-1,R1_relax_frequency_R01159,bb_revert,0.0039055526854718386,target_limit,25,0.01543719567826161
seeded_source_mean_q80_full_year_segments,8125,2025-12-07 17:30:00+00:00,2025-12-07 17:35:00+00:00,2025-12-07 21:50:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.004399442310061092,target_limit,52,0.0154371956782615
seeded_source_mean_q80_full_year_segments,2207,2025-12-08 02:10:00+00:00,2025-12-08 02:15:00+00:00,2025-12-08 08:15:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.004067607316923521,time_open,73,-0.0009727776132517073
seeded_source_mean_q80_full_year_segments,3530,2025-12-08 15:10:00+00:00,2025-12-08 15:15:00+00:00,2025-12-08 19:10:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.00233650634609315,stop_market,48,-0.022562115135163045
seeded_source_mean_q80_full_year_segments,3531,2025-12-09 04:45:00+00:00,2025-12-09 04:50:00+00:00,2025-12-09 10:50:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.00233650634609315,time_open,73,-0.015628500733233967
seeded_source_mean_q80_full_year_segments,11751,2025-12-09 15:30:00+00:00,2025-12-09 15:35:00+00:00,2025-12-09 18:35:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,0.002808731245938696,time_open,37,-0.02222506052739439
seeded_source_mean_q80_full_year_segments,21978,2025-12-10 12:20:00+00:00,2025-12-10 12:25:00+00:00,2025-12-10 14:30:00+00:00,1,R3_live_candidate_gate_M00060,vwap_revert,0.0022689529047263245,target_limit,26,0.006933437126783659
seeded_source_mean_q80_full_year_segments,3532,2025-12-11 00:00:00+00:00,2025-12-11 00:05:00+00:00,2025-12-11 02:15:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.00233650634609315,stop_market,27,-0.022562115135163045
seeded_source_mean_q80_full_year_segments,17082,2025-12-11 08:20:00+00:00,2025-12-11 08:25:00+00:00,2025-12-11 12:25:00+00:00,-1,R2_relax_winrate_payoff_R02019,wick_reject,0.001812677926175511,time_open,49,0.021666418426702066
seeded_source_mean_q80_full_year_segments,8131,2025-12-11 15:25:00+00:00,2025-12-11 15:30:00+00:00,2025-12-11 18:45:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.004399442310061092,stop_market,40,-0.02256852529166972
seeded_source_mean_q80_full_year_segments,17083,2025-12-11 21:55:00+00:00,2025-12-11 22:00:00+00:00,2025-12-12 01:50:00+00:00,-1,R2_relax_winrate_payoff_R02019,wick_reject,0.001812677926175511,stop_market,47,-0.013567170325106773
seeded_source_mean_q80_full_year_segments,3533,2025-12-12 15:30:00+00:00,2025-12-12 15:35:00+00:00,2025-12-12 17:15:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.00233650634609315,target_limit,21,0.039028597384698646
seeded_source_mean_q80_full_year_segments,1943,2025-12-13 04:05:00+00:00,2025-12-13 04:10:00+00:00,2025-12-13 06:20:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.002099840358804476,target_limit,27,0.011436593470900413
seeded_source_mean_q80_full_year_segments,8492,2025-12-14 00:15:00+00:00,2025-12-14 00:20:00+00:00,2025-12-14 03:25:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.0029471077747246096,stop_market,38,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,13399,2025-12-14 09:15:00+00:00,2025-12-14 09:20:00+00:00,2025-12-14 10:10:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.0039895197256178344,stop_market,11,-0.010563924384540685
seeded_source_mean_q80_full_year_segments,16629,2025-12-14 12:10:00+00:00,2025-12-14 12:15:00+00:00,2025-12-14 15:15:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0018227987581177047,time_open,37,0.0025442004674828362
seeded_source_mean_q80_full_year_segments,13790,2025-12-15 00:25:00+00:00,2025-12-15 00:30:00+00:00,2025-12-15 00:40:00+00:00,-1,R1_relax_frequency_R05866,trend_rsi_snapback,0.001760169423935746,target_limit,3,0.011436593470900413
seeded_source_mean_q80_full_year_segments,16630,2025-12-15 16:30:00+00:00,2025-12-15 16:35:00+00:00,2025-12-15 17:00:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0018227987581177047,target_limit,6,0.008436141815379541
seeded_source_mean_q80_full_year_segments,3534,2025-12-16 03:30:00+00:00,2025-12-16 03:35:00+00:00,2025-12-16 09:35:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.00233650634609315,time_open,73,0.0016714594519283866
seeded_source_mean_q80_full_year_segments,8136,2025-12-16 13:40:00+00:00,2025-12-16 13:45:00+00:00,2025-12-16 16:55:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.004399442310061092,target_limit,39,0.01543719567826161
seeded_source_mean_q80_full_year_segments,8495,2025-12-17 12:00:00+00:00,2025-12-17 12:05:00+00:00,2025-12-17 12:20:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.0029471077747246096,stop_market,4,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,11576,2025-12-17 18:25:00+00:00,2025-12-17 18:30:00+00:00,2025-12-17 18:40:00+00:00,1,R2_relax_winrate_payoff_R06274,wick_reject,0.005557823828491281,stop_market,3,-0.013563472072196303
seeded_source_mean_q80_full_year_segments,21980,2025-12-18 10:05:00+00:00,2025-12-18 10:10:00+00:00,2025-12-18 11:10:00+00:00,-1,R3_live_candidate_gate_M00060,vwap_revert,0.002294965705934905,target_limit,13,0.006935915987619051
seeded_source_mean_q80_full_year_segments,3535,2025-12-18 17:25:00+00:00,2025-12-18 17:30:00+00:00,2025-12-18 18:50:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.00233650634609315,stop_market,17,-0.022562115135163045
seeded_source_mean_q80_full_year_segments,22701,2025-12-19 02:30:00+00:00,2025-12-19 02:35:00+00:00,2025-12-19 03:25:00+00:00,-1,R2_relax_winrate_payoff_R03840,wick_reject,0.003467083636848469,stop_market,11,-0.013567170325106995
seeded_source_mean_q80_full_year_segments,17356,2025-12-19 09:35:00+00:00,2025-12-19 09:40:00+00:00,2025-12-19 11:10:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.01146437877889639,stop_market,19,-0.030569729706392115
seeded_source_mean_q80_full_year_segments,4822,2025-12-19 14:50:00+00:00,2025-12-19 14:55:00+00:00,2025-12-19 15:15:00+00:00,-1,R3_live_candidate_gate_R05277,vwap_revert,0.004364462839696207,stop_market,5,-0.030569729706392115
seeded_source_mean_q80_full_year_segments,3536,2025-12-19 21:50:00+00:00,2025-12-19 21:55:00+00:00,2025-12-20 03:55:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,0.00233650634609315,time_open,73,0.0006832513132823941
seeded_source_mean_q80_full_year_segments,13400,2025-12-20 10:35:00+00:00,2025-12-20 10:40:00+00:00,2025-12-20 16:40:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.0039895197256178344,time_open,73,0.0006367968437635877
seeded_source_mean_q80_full_year_segments,17086,2025-12-20 18:55:00+00:00,2025-12-20 19:00:00+00:00,2025-12-20 23:00:00+00:00,-1,R2_relax_winrate_payoff_R02019,wick_reject,0.001812677926175511,time_open,49,0.015012280056509491
seeded_source_mean_q80_full_year_segments,1949,2025-12-21 01:55:00+00:00,2025-12-21 02:00:00+00:00,2025-12-21 08:20:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.002099840358804476,stop_market,77,-0.030569729706392115
seeded_source_mean_q80_full_year_segments,19548,2025-12-22 00:35:00+00:00,2025-12-22 00:40:00+00:00,2025-12-22 01:45:00+00:00,1,R1_relax_frequency_R06545,trend_rsi_snapback,0.002766404199155786,target_limit,14,0.01543215557514115
seeded_source_mean_q80_full_year_segments,15285,2025-12-22 14:30:00+00:00,2025-12-22 14:35:00+00:00,2025-12-22 22:35:00+00:00,-1,R2_relax_winrate_payoff_R06033,wick_reject,0.004088027201993224,time_open,97,0.0026418004067880565
