candidate_id,bracket,tp_bps,sl_bps,max_hold_bars,feature_set,train_mode,quantile,selected_events,selected_unique_signal_bars,selected_positive_score_events,active_months,negative_active_months,paper_gate,oos_full_trades,oos_full_days,oos_full_trades_per_day,oos_full_total_return_1x,oos_full_annualized_1x,oos_full_win_rate,oos_full_profit_factor,oos_full_avg_trade_bps,oos_full_median_trade_bps,oos_full_max_drawdown_1x,oos_full_avg_bars_held,fwd_last_20pct_trades,fwd_last_20pct_days,fwd_last_20pct_trades_per_day,fwd_last_20pct_total_return_1x,fwd_last_20pct_annualized_1x,fwd_last_20pct_win_rate,fwd_last_20pct_profit_factor,fwd_last_20pct_avg_trade_bps,fwd_last_20pct_median_trade_bps,fwd_last_20pct_max_drawdown_1x,fwd_last_20pct_avg_bars_held,recent_90d_trades,recent_90d_days,recent_90d_trades_per_day,recent_90d_total_return_1x,recent_90d_annualized_1x,recent_90d_win_rate,recent_90d_profit_factor,recent_90d_avg_trade_bps,recent_90d_median_trade_bps,recent_90d_max_drawdown_1x,recent_90d_avg_bars_held,recent_30d_trades,recent_30d_days,recent_30d_trades_per_day,recent_30d_total_return_1x,recent_30d_annualized_1x,recent_30d_win_rate,recent_30d_profit_factor,recent_30d_avg_trade_bps,recent_30d_median_trade_bps,recent_30d_max_drawdown_1x,recent_30d_avg_bars_held,has_trades
tp220_sl300_h72__core__trailing_120d__q95,tp220_sl300_h72,220.0,300.0,72,core,trailing_120d,0.95,9647,2057,0,10,6,False,648,298.1701388888889,2.1732558545759435,-0.4969458631212804,-0.568742516394239,0.5200617283950617,0.9056750302458406,-8.615439864181152,20.18923140479392,-0.5281433693608024,52.45216049382716,80,59.634027777777774,1.34151595961478,-0.3531015511373189,-0.9304670105167105,0.35,0.4986057164448538,-52.74201865754344,-88.13243662449122,-0.41244029997343,58.075,164,90.0,1.8222222222222222,-0.3531008670216417,-0.8290625595275622,0.4695121951219512,0.7032646697537529,-25.071644685563882,-12.308110105770453,-0.4214900731461261,62.420731707317074,5,30.0,0.16666666666666666,0.05526128180749179,0.9240368286038132,0.8,2.805278204515222,110.34188574349824,214.31250950452386,-0.03056090896891117,13.2,True
tp220_sl300_h72__all__trailing_120d__q80,tp220_sl300_h72,220.0,300.0,72,all,trailing_120d,0.8,39492,6805,0,10,6,False,1131,298.1701388888889,3.79313637581079,-0.5568033005671105,-0.630693438349488,0.5322723253757736,0.9456320293473242,-5.075536859427473,23.366974991526792,-0.6598922206444673,49.60212201591512,114,59.634027777777774,1.9116602424510616,-0.2850074543325404,-0.871699559359904,0.47368421052631576,0.7059354378978894,-27.646711972078784,-29.969608489198052,-0.31160612168967017,56.14035087719298,224,90.0,2.488888888888889,-0.29554064339863695,-0.7584698675831887,0.5,0.8268402279438746,-14.081674068941028,0.03129515310632371,-0.35441718395445687,60.964285714285715,9,30.0,0.3,-0.01796777932086402,-0.19795918315215477,0.5555555555555556,0.8765649529624538,-16.76814057849178,214.31250950452386,-0.040048797340135334,25.22222222222222,True
tp220_sl300_h72__core__trailing_180d__q95,tp220_sl300_h72,220.0,300.0,72,core,trailing_180d,0.95,9105,1705,0,10,6,False,596,298.1701388888889,1.998858779826022,-0.5738373899439224,-0.6479933742892948,0.5151006711409396,0.8673506223620991,-12.325350710190337,10.21750435887858,-0.5781765833826324,52.76677852348993,67,59.634027777777774,1.1235196161773784,-0.24833052522793864,-0.8257382475642754,0.417910447761194,0.5754687384681585,-40.9483062613654,-38.88448943220548,-0.24833052522793864,58.492537313432834,129,90.0,1.4333333333333333,-0.30443446033470667,-0.7706000949419315,0.4418604651162791,0.6739737644442877,-26.748782012422577,-23.91741494623177,-0.33084574225499763,63.49612403100775,2,30.0,0.06666666666666667,-0.009777977771286306,-0.11268110117936947,0.5,0.7014876099108142,-45.61404989803855,-45.61404989803855,-0.03056090896891117,33.0,True
tp220_sl300_h72__all__trailing_120d__q90,tp220_sl300_h72,220.0,300.0,72,all,trailing_120d,0.9,19794,3507,0,10,6,False,862,298.1701388888889,2.8909668929698507,-0.5801167026504124,-0.6543320107606656,0.5232018561484919,0.9147090191798436,-7.993393996099977,24.806022829266354,-0.6364824037209329,50.00696055684455,87,59.634027777777774,1.4588986060810734,-0.4424788480455928,-0.9720133883464108,0.3218390804597701,0.4394286737652092,-65.25834514872018,-70.76261911177852,-0.46921318151445623,57.12643678160919,178,90.0,1.9777777777777779,-0.44581048825948066,-0.9087165587702919,0.42696629213483145,0.6448415199529143,-31.621017028625005,-35.371546617820215,-0.5150113201070731,61.5,6,30.0,0.2,-0.07850604460056432,-0.6301786571943402,0.3333333333333333,0.35058117197637867,-132.33129241616987,-305.6090896891123,-0.09784045226541094,29.0,True
tp160_sl220_h48__all__trailing_120d__q95,tp160_sl220_h48,160.0,220.0,48,all,trailing_120d,0.95,9673,1880,0,10,8,False,753,298.1701388888889,2.525403793974823,-0.5832768017346983,-0.6575139568267542,0.5112881806108898,0.8580998844810501,-10.434550715331127,10.294238605585246,-0.6066394414804962,32.289508632138116,94,59.634027777777774,1.5762812525473666,-0.2988210229778617,-0.8861403039985122,0.3723404255319149,0.5270221099935037,-36.773655686571225,-35.25133176716886,-0.3094807044626865,37.244680851063826,190,90.0,2.111111111111111,-0.3850149721772189,-0.8607714105135739,0.4263157894736842,0.6350882116311172,-24.70341066384258,-19.048685521522195,-0.38940226744671513,40.05263157894737,6,30.0,0.2,-0.04390568036786391,-0.4208927813173824,0.3333333333333333,0.41302796576581974,-73.10436178143951,-147.9493881790317,-0.05843604185391982,19.166666666666668,True
tp220_sl300_h72__core__expanding__q85,tp220_sl300_h72,220.0,300.0,72,core,expanding,0.85,27297,4635,0,10,7,False,944,298.1701388888889,3.1659776646908804,-0.5876459839756079,-0.6619044378035298,0.5116525423728814,0.9205239832274197,-7.349231315103612,14.766608310521647,-0.6744957967239795,52.52542372881356,105,59.634027777777774,1.760739696994399,-0.37328075445846653,-0.9427267684798283,0.4,0.5765609726270409,-42.70411524502267,-44.53741853582713,-0.4053999869632957,56.04761904761905,201,90.0,2.2333333333333334,-0.3814434230260385,-0.8574629768770082,0.4626865671641791,0.7409597529427424,-22.307456588858166,-21.13275591481931,-0.45034238573534335,60.398009950248756,5,30.0,0.16666666666666666,-0.009429885187189568,-0.10887862848675856,0.6,0.8688756217055636,-16.031433982082,102.38723705655694,-0.06019639994854231,34.8,True
tp220_sl300_h72__core__expanding__q90,tp220_sl300_h72,220.0,300.0,72,core,expanding,0.9,18021,3151,0,10,7,False,782,298.1701388888889,2.6226637010468945,-0.6032958603822636,-0.6775445283422823,0.510230179028133,0.8950755596105637,-9.802243541267156,12.670129810199223,-0.6259969964666525,52.95652173913044,86,59.634027777777774,1.4421296565858885,-0.3285601246548363,-0.9126690224975098,0.4418604651162791,0.5679723555973718,-44.51520333510846,-48.63377162846776,-0.36297128024427416,57.2906976744186,165,90.0,1.8333333333333333,-0.34144903932260273,-0.8162280671341262,0.48484848484848486,0.7300201974218511,-23.706457239463194,-18.912857551012785,-0.39219300310293914,61.42424242424242,5,30.0,0.16666666666666666,-0.009429885187189568,-0.10887862848675856,0.6,0.8688756217055636,-16.031433982082,102.38723705655694,-0.06019639994854231,34.4,True
tp160_sl220_h48__core__trailing_180d__q95,tp160_sl220_h48,160.0,220.0,48,core,trailing_180d,0.95,9014,1797,0,10,7,False,724,298.1701388888889,2.4281438869027516,-0.6112132099420349,-0.6854047365778295,0.511049723756906,0.8409846536966284,-11.851176873662697,6.20402657534727,-0.6283326608054807,31.776243093922652,94,59.634027777777774,1.5762812525473666,-0.14413603523807372,-0.6142801761066164,0.43617021276595747,0.7433062453432838,-15.741158092730382,-20.07436984280078,-0.17895955043387912,39.97872340425532,179,90.0,1.988888888888889,-0.2583101089305181,-0.7023680359195856,0.44692737430167595,0.7395595581721084,-15.89213076739658,-17.925613985885196,-0.3203219253121753,41.3463687150838,3,30.0,0.1,0.042413884984848105,0.6576351549448092,1.0,inf,139.44851609027504,154.3215557514115,0.010965203573679805,23.333333333333332,True
tp220_sl300_h72__all__trailing_180d__q95,tp220_sl300_h72,220.0,300.0,72,all,trailing_180d,0.95,9287,1565,0,10,8,False,572,298.1701388888889,1.9183678222491352,-0.627158084834855,-0.7011253033697241,0.506993006993007,0.8419913679599487,-15.202240270642934,7.033127606945872,-0.6364633205996284,53.04020979020979,57,59.634027777777774,0.9558301212255308,-0.3367215127395683,-0.9189673339461861,0.3508771929824561,0.3670932343404989,-70.28637021034996,-45.80414100534677,-0.3367215127395683,59.26315789473684,118,90.0,1.3111111111111111,-0.28735678085436833,-0.7468867620626445,0.4406779661016949,0.6665072704694598,-27.288277164450484,-23.811504950790138,-0.36883953853915785,63.91525423728814,3,30.0,0.1,-0.08891765221836967,-0.6779293182695045,0.0,0.0,-305.6384921473815,-305.6090896891117,-0.08891765221836967,39.0,True
tp220_sl300_h72__all__trailing_120d__q70,tp220_sl300_h72,220.0,300.0,72,all,trailing_120d,0.7,58468,10120,0,10,7,False,1303,298.1701388888889,4.369988238445146,-0.641200459501005,-0.7148460743450629,0.5295471987720645,0.9389691175444247,-5.7395898831866035,27.959238808804606,-0.7961796105795771,48.72985418265541,141,59.634027777777774,2.36442187882105,-0.2454848315300997,-0.8216609433044453,0.475177304964539,0.7948162663831431,-18.22987937278257,-18.31931922778225,-0.33418139421367654,53.08510638297872,263,90.0,2.922222222222222,-0.20950059837256385,-0.6145801786669745,0.5095057034220533,0.9023680911124099,-7.430255346391324,9.256258256577981,-0.35313807427062605,58.94296577946768,10,30.0,0.3333333333333333,0.044050447130522086,0.6895772445269512,0.7,1.5009568797603543,45.93793041736918,214.31250950452386,-0.030569729706392157,26.1,True
tp160_sl220_h48__core__trailing_120d__q95,tp160_sl220_h48,160.0,220.0,48,core,trailing_120d,0.95,9631,2077,0,10,7,False,767,298.1701388888889,2.5723568525613403,-0.6544173107100182,-0.727650798461045,0.5123859191655802,0.8328664017911437,-12.634257225395363,7.303290496687258,-0.656450609435794,31.312907431551498,108,59.634027777777774,1.8110465454799531,-0.2730308847107996,-0.8579682722388998,0.4166666666666667,0.6105957199102983,-28.546343555443105,-24.71426048221165,-0.28670610809917885,38.23148148148148,209,90.0,2.3222222222222224,-0.3982621136020613,-0.8725398931869641,0.4449760765550239,0.6520177273316914,-23.40670167428628,-17.925613985885196,-0.4064065691305878,39.880382775119614,7,30.0,0.23333333333333334,-0.01155409335056834,-0.1318521283447227,0.5714285714285714,0.845899794989236,-14.903507594684191,109.65203573679749,-0.02987789629403015,18.285714285714285,True
tp160_sl220_h48__all__expanding__q85,tp160_sl220_h48,160.0,220.0,48,all,expanding,0.85,27152,4666,0,10,7,False,1259,298.1701388888889,4.22242148288752,-0.657656656806948,-0.7307725808879938,0.5162827640984908,0.8976119983051084,-7.341647287915734,10.52695483358408,-0.6806911462516558,32.8308181096108,141,59.634027777777774,2.36442187882105,-0.2289614653993609,-0.7963753456243787,0.44680851063829785,0.7470669364926067,-17.4508744870253,-17.925613985885196,-0.255833376119899,35.170212765957444,271,90.0,3.011111111111111,-0.3424092204866209,-0.8173123081117297,0.4612546125461255,0.7695811627152191,-14.581389940199752,-10.792449109190462,-0.412096151264455,38.42435424354244,6,30.0,0.2,-0.0029687553769935926,-0.03552713323271084,0.5,0.9566715003169798,-3.495060431365759,60.85331535558722,-0.033048283691781255,15.0,True
tp120_sl160_h36__core__trailing_120d__q95,tp120_sl160_h36,120.0,160.0,36,core,trailing_120d,0.95,9171,2485,0,10,6,False,1116,298.1701388888889,3.742829527325236,-0.6625943294477759,-0.7355183131057812,0.5206093189964157,0.8505568272165509,-8.995363606338806,6.795656052181065,-0.6773171355585169,21.021505376344088,155,59.634027777777774,2.5991871717536363,-0.23507147308538445,-0.8060534430070958,0.45806451612903226,0.7111190534953664,-16.665275054125757,-19.05078564294066,-0.26676808497189763,26.419354838709676,312,90.0,3.466666666666667,-0.3764449683589707,-0.8527337232380612,0.4807692307692308,0.733603585331268,-14.542894712675151,-1.54976344319324,-0.44585125059830555,27.65705128205128,6,30.0,0.2,-0.015872138817431547,-0.1768855114712219,0.5,0.6903617519766417,-25.647472180677727,-25.632131444757533,-0.032856231890241006,16.166666666666668,True
tp220_sl300_h72__core__trailing_120d__q85,tp220_sl300_h72,220.0,300.0,72,core,trailing_120d,0.85,29202,5534,0,10,5,False,1012,298.1701388888889,3.394035377825393,-0.6647015853790557,-0.7375389331891261,0.516798418972332,0.9070645375275688,-8.727240073030613,10.9721797405466,-0.7430847147090879,50.69268774703557,104,59.634027777777774,1.743970747499214,-0.44848930383566676,-0.9738098588128961,0.3942307692307692,0.48630198109802925,-55.45849831217527,-71.37810073336058,-0.47352096558562373,60.29807692307692,218,90.0,2.422222222222222,-0.5984101304992245,-0.9752759891466264,0.42201834862385323,0.5666989927725772,-40.323816169366495,-43.71517519260324,-0.6136296322588377,62.08715596330275,7,30.0,0.23333333333333334,0.029227823573742873,0.4197879015755346,0.7142857142857143,1.5019893142031562,43.83846769345205,214.31250950452386,-0.030569729706392157,31.142857142857142,True
tp220_sl300_h72__all__expanding__q70,tp220_sl300_h72,220.0,300.0,72,all,expanding,0.7,55484,8836,0,10,8,False,1278,298.1701388888889,4.286143490969222,-0.6651382062577399,-0.7379572479625642,0.5297339593114241,0.931527667167489,-6.445933630134251,24.75232761614936,-0.7907008364337862,49.582159624413144,128,59.634027777777774,2.146425535383648,-0.4122612298241677,-0.9613406714923564,0.4375,0.5985556557428532,-39.74744762057554,-39.92523156923384,-0.4245967809920246,56.7265625,243,90.0,2.7,-0.4602937706214034,-0.9180121344152757,0.46502057613168724,0.7140246290269142,-23.881793221304477,-19.287664222393072,-0.4898014886419456,60.79835390946502,6,30.0,0.2,-0.019584710268193306,-0.21387926377334165,0.5,0.7394414241820777,-30.48397852070215,-0.1454918843681388,-0.04016181626482129,42.833333333333336,True
tp220_sl300_h72__all__expanding__q85,tp220_sl300_h72,220.0,300.0,72,all,expanding,0.85,27262,4373,0,10,6,False,973,298.1701388888889,3.263237571762952,-0.6666830355795819,-0.7394363254135583,0.5200411099691675,0.9027690612656415,-9.2023122439352,15.525452712909031,-0.6935631120102074,51.03186022610483,102,59.634027777777774,1.7104328485088445,-0.30091512614159754,-0.888205769786744,0.45098039215686275,0.6513906164414588,-33.372436669607296,-29.22267635476224,-0.3340006985255478,56.26470588235294,195,90.0,2.1666666666666665,-0.17152876074404322,-0.5338028623233961,0.5128205128205128,0.8946441127921809,-8.140690992807793,8.008611177314732,-0.3340006985255475,60.94358974358974,4,30.0,0.13333333333333333,0.0052445800236773366,0.06571114046139614,0.75,1.1961052017904743,14.982883050621615,75.57981599928235,-0.03056090896891117,34.0,True
tp120_sl160_h36__all__expanding__q95,tp120_sl160_h36,120.0,160.0,36,all,expanding,0.95,9144,1638,0,10,7,False,841,298.1701388888889,2.820537305090075,-0.6708070920525728,-0.7433773145021929,0.5017835909631391,0.7916905994002551,-12.503620291535471,0.2962882914904811,-0.6796577042478401,22.902497027348396,99,59.634027777777774,1.6601260000232902,-0.21029414274440472,-0.7642673967883173,0.40404040404040403,0.5867667613492579,-23.289963286033796,-25.85268804812869,-0.21922356541837373,26.858585858585858,201,90.0,2.2333333333333334,-0.33900221659152185,-0.8134431827872338,0.42786069651741293,0.6341304267590346,-20.050630764043035,-24.843003536604215,-0.3464763014553759,28.114427860696516,2,30.0,0.06666666666666667,-0.00532050566709974,-0.06284410877501667,0.5,0.6902978281537789,-25.65514254863837,-25.65514254863837,-0.016567621980628,21.0,True
tp220_sl300_h72__core__trailing_180d__q70,tp220_sl300_h72,220.0,300.0,72,core,trailing_180d,0.7,57542,9623,0,10,5,False,1285,298.1701388888889,4.30962002026248,-0.6714204028202527,-0.7439624590363163,0.5245136186770428,0.9309835676777396,-6.5238920697853855,24.59132220086707,-0.7414523290937793,49.04046692607004,132,59.634027777777774,2.213501333364387,-0.2921990147081448,-0.8793975105170909,0.48484848484848486,0.7424861378350668,-24.33031415916614,-14.325039309728075,-0.3602606725392642,53.666666666666664,254,90.0,2.8222222222222224,-0.2884011493637033,-0.7483877401628218,0.4921259842519685,0.8543805755371463,-11.787836520024243,-3.0542427545080355,-0.39396730099200417,58.69291338582677,8,30.0,0.26666666666666666,0.04281609392995955,0.6654335980784454,0.75,1.717758473336335,54.84629236207601,158.3498732805393,-0.06019639994854209,22.875,True
tp220_sl300_h72__all__trailing_180d__q90,tp220_sl300_h72,220.0,300.0,72,all,trailing_180d,0.9,18920,3151,0,10,9,False,819,298.1701388888889,2.7467539273112616,-0.6764270739877094,-0.7487300134601389,0.5079365079365079,0.8768818641815023,-11.720044288527502,9.382700717057176,-0.6764270739877094,51.66056166056166,83,59.634027777777774,1.3918228081003343,-0.24494577075257518,-0.8208796584268504,0.4578313253012048,0.6673141612468875,-32.076438878156466,-24.08569462309867,-0.2491186974783106,57.30120481927711,164,90.0,1.8222222222222222,-0.24660869872158997,-0.6828605876138266,0.4817073170731707,0.8065177292421367,-15.74974635595106,-4.820246054368722,-0.3103991153636745,62.08536585365854,4,30.0,0.13333333333333333,-0.03137362518852993,-0.3214713360851562,0.5,0.4985257256974093,-76.63860666837901,-107.61905975131421,-0.06019639994854209,35.25,True
tp160_sl220_h48__all__trailing_180d__q90,tp160_sl220_h48,160.0,220.0,48,all,trailing_180d,0.9,18877,3305,0,10,6,False,1055,298.1701388888889,3.538248343483982,-0.679198729523473,-0.7513622104467703,0.5156398104265403,0.8684780047443459,-9.596060324626961,10.151488834453389,-0.6882243598083821,32.41042654028436,118,59.634027777777774,1.9787360404318006,-0.2931881189138269,-0.8804253663947517,0.4152542372881356,0.597754673490687,-28.508307869917854,-33.62746541450589,-0.3024732726318967,38.16101694915254,224,90.0,2.488888888888889,-0.38210138287201845,-0.858076869153603,0.44642857142857145,0.6764191059385287,-20.657712946808637,-19.75543578233308,-0.4146307940322267,39.870535714285715,7,30.0,0.23333333333333334,-0.01155409335056834,-0.1318521283447227,0.5714285714285714,0.845899794989236,-14.903507594684191,109.65203573679749,-0.02987789629403015,16.714285714285715,True
tp160_sl220_h48__core__expanding__q90,tp160_sl220_h48,160.0,220.0,48,core,expanding,0.9,17190,3129,0,10,9,False,974,298.1701388888889,3.266591361661989,-0.6833857153092824,-0.755328856157047,0.5246406570841889,0.8571531671720019,-10.612564569857216,16.95665044530219,-0.6932927087542811,32.36344969199179,115,59.634027777777774,1.9284291919462464,-0.2593668656201641,-0.8408215454401291,0.43478260869565216,0.6517952504189198,-25.14230039316507,-23.528958448340674,-0.26129527664497476,37.8,215,90.0,2.388888888888889,-0.3308211568811581,-0.8039004002762109,0.4790697674418605,0.7218094257128033,-17.81545626344812,-7.95518425915267,-0.37348212213607834,39.62325581395349,5,30.0,0.16666666666666666,-0.004100130686691905,-0.048758657575223574,0.6,0.9269656807752624,-6.592171199500285,109.65203573679749,-0.02987308108760267,24.4,True
tp120_sl160_h36__all__trailing_180d__q95,tp120_sl160_h36,120.0,160.0,36,all,trailing_180d,0.95,9009,1776,0,10,9,False,926,298.1701388888889,3.1056094465082156,-0.7062607127665789,-0.7767895077245764,0.5043196544276458,0.7959313957120544,-12.499746701807734,2.0101721827417376,-0.7108890689673766,22.43304535637149,132,59.634027777777774,2.213501333364387,-0.13681401296403528,-0.5936350672142621,0.49242424242424243,0.8130459289834466,-10.501053934273965,-3.561819666208897,-0.15622421641799833,25.325757575757574,253,90.0,2.811111111111111,-0.16416145670601778,-0.5167598143935794,0.5019762845849802,0.8753691048177674,-6.482265723744496,0.49485831307717587,-0.23675674458144846,26.794466403162055,7,30.0,0.23333333333333334,-0.058976196067103026,-0.522682437479699,0.2857142857142857,0.2760572192655389,-85.66198306436212,-165.6301975985181,-0.058976196067103026,13.142857142857142,True
tp220_sl300_h72__all__trailing_180d__q80,tp220_sl300_h72,220.0,300.0,72,all,trailing_180d,0.8,38200,6189,0,10,7,False,1102,298.1701388888889,3.6958764687387187,-0.7064779460803472,-0.7769915637056739,0.5208711433756806,0.9044840296131248,-9.026158735837324,17.23594748958155,-0.7301932407648661,50.42740471869328,104,59.634027777777774,1.743970747499214,-0.2567698935021737,-0.8373744973334267,0.46153846153846156,0.6995782533113188,-26.865976103078122,-18.459142058361785,-0.2567698935021737,58.69230769230769,211,90.0,2.3444444444444446,-0.20405273400448876,-0.6036939035340902,0.5071090047393365,0.8782318835026645,-9.31343740152499,7.0238860540036345,-0.2990737736758271,61.72985781990521,6,30.0,0.2,-0.06267276508752118,-0.5450014229370564,0.3333333333333333,0.3258922532491981,-105.03957055280841,-161.80725812741127,-0.06939201778653437,36.0,True
tp220_sl300_h72__core__trailing_120d__q80,tp220_sl300_h72,220.0,300.0,72,core,trailing_120d,0.8,39640,7349,0,10,8,False,1121,298.1701388888889,3.7595984768204205,-0.7306897283127114,-0.7992971142596166,0.5182872435325602,0.89859792739012,-9.612132386462633,15.595045953877635,-0.7649294251931217,50.23907225691347,115,59.634027777777774,1.9284291919462464,-0.21785890959864862,-0.7777541322815926,0.45217391304347826,0.7833925413130768,-19.623128402275473,-23.963118158820276,-0.28172567435257445,57.25217391304348,229,90.0,2.5444444444444443,-0.353580162386151,-0.8295756129436462,0.462882096069869,0.7803694608484766,-17.58969782924886,-19.287664222393072,-0.4336006322460846,61.0174672489083,9,30.0,0.3,0.023361845458020447,0.3244091962886919,0.6666666666666666,1.2803511764196573,28.56478461547141,214.31250950452386,-0.04004879734013511,28.22222222222222,True
tp220_sl300_h72__core__expanding__q80,tp220_sl300_h72,220.0,300.0,72,core,expanding,0.8,36727,6097,0,10,8,False,1060,298.1701388888889,3.5550172929791666,-0.7412645912621343,-0.8089014870492581,0.5169811320754717,0.8879526859922214,-10.672150706839398,19.72770242494791,-0.8006312694888963,51.51981132075472,114,59.634027777777774,1.9116602424510616,-0.40578362987890304,-0.9586581082985897,0.40350877192982454,0.5770173559779778,-43.808294702527014,-44.763840990342636,-0.4362370966997656,55.728070175438596,218,90.0,2.422222222222222,-0.4397064122963432,-0.9045698293174359,0.4724770642201835,0.7148252154435655,-24.972710751421356,-17.521162727413262,-0.4883125385591971,60.29816513761468,5,30.0,0.16666666666666666,-0.009429885187189568,-0.10887862848675856,0.6,0.8688756217055636,-16.031433982082,102.38723705655694,-0.06019639994854231,34.8,True
tp120_sl160_h36__all__trailing_120d__q95,tp120_sl160_h36,120.0,160.0,36,all,trailing_120d,0.95,9158,1986,0,10,8,False,1008,298.1701388888889,3.3806202182292453,-0.7420470856897262,-0.809608722590759,0.5079365079365079,0.7958979208848843,-12.696861717217088,5.089366688190489,-0.7461115674337466,21.746031746031747,132,59.634027777777774,2.213501333364387,-0.28610978251497365,-0.8729054896410293,0.4393939393939394,0.6085434582688508,-24.86340242277301,-25.071479383315406,-0.29418193676856963,25.12878787878788,266,90.0,2.9555555555555557,-0.33032492872660457,-0.8033099840915092,0.48872180451127817,0.7433880701605555,-14.450374701267577,-2.171556402648714,-0.3698486105307347,26.778195488721803,8,30.0,0.26666666666666666,-0.07455888316116699,-0.6104376671789078,0.25,0.230092656704413,-95.65321636534003,-165.6301975985181,-0.07455888316116699,13.75,True
tp120_sl160_h36__core__expanding__q95,tp120_sl160_h36,120.0,160.0,36,core,expanding,0.95,8800,1937,0,10,7,False,912,298.1701388888889,3.058656387921698,-0.7427842016541188,-0.8102745044237096,0.48903508771929827,0.7693614910580389,-14.167515147284014,-5.273535277297904,-0.7558723072080724,22.56578947368421,133,59.634027777777774,2.2302702828595717,-0.20976880599769587,-0.7633059383038956,0.45864661654135336,0.7110603787842886,-17.048788330428415,-15.45617113522274,-0.24955220235997566,26.1203007518797,245,90.0,2.7222222222222223,-0.3485487806023351,-0.8241316411166307,0.4530612244897959,0.7062124684865729,-16.867945821889286,-15.45617113522274,-0.38094620102044774,27.440816326530612,4,30.0,0.13333333333333333,0.017565846059762746,0.2359778309192624,0.75,2.071468905438788,44.36690163212358,114.36593470900357,-0.01656301975985186,16.5,True
tp220_sl300_h72__core__trailing_180d__q85,tp220_sl300_h72,220.0,300.0,72,core,trailing_180d,0.85,28282,4900,0,10,8,False,963,298.1701388888889,3.2296996727725826,-0.7469702744389249,-0.8140473356627187,0.5067497403946002,0.8736092924173603,-12.183216178554588,13.650007249688818,-0.793892411907705,51.76427829698858,104,59.634027777777774,1.743970747499214,-0.30126939734550595,-0.8885520762482356,0.4326923076923077,0.6571628014579618,-32.74570421916635,-19.10026088670293,-0.31593446206297093,56.79807692307692,196,90.0,2.1777777777777776,-0.3159009658628257,-0.7855550357894209,0.4744897959183674,0.7830409644787489,-17.853765920826113,-10.30780867710647,-0.37331897496357225,62.066326530612244,5,30.0,0.16666666666666666,-0.01133432244496313,-0.12950075381941994,0.6,0.8371020368814751,-19.91611304868285,83.0323221120635,-0.0400552331517009,27.8,True
tp220_sl300_h72__core__trailing_180d__q80,tp220_sl300_h72,220.0,300.0,72,core,trailing_180d,0.8,37916,6449,0,10,6,False,1087,298.1701388888889,3.6455696202531644,-0.7476639782854768,-0.8146712143247512,0.515179392824287,0.8901907424789537,-10.553523853798781,19.586360678873252,-0.8016292286230122,50.7801287948482,113,59.634027777777774,1.8948912929558768,-0.29216463219322986,-0.8793616484362377,0.46017699115044247,0.6913611123990259,-28.842655498830634,-19.38936015143279,-0.324715585369702,56.530973451327434,219,90.0,2.433333333333333,-0.3366770459243651,-0.8107674074016968,0.4885844748858447,0.7898656889024205,-17.207685440364664,-9.362414397063075,-0.3937928180201987,61.21461187214612,6,30.0,0.2,0.010589013300862593,0.13672993835305558,0.6666666666666666,1.19968806965016,20.345098722587867,152.34173984550247,-0.030569729706392157,23.833333333333332,True
tp220_sl300_h72__core__trailing_180d__q90,tp220_sl300_h72,220.0,300.0,72,core,trailing_180d,0.9,18388,3308,0,10,8,False,809,298.1701388888889,2.7132160283208924,-0.7494269069978019,-0.8162549631913629,0.49814585908529047,0.8456462305180453,-15.035879660389709,-0.6179505918178275,-0.7562307867568893,52.25216316440049,84,59.634027777777774,1.4085917575955191,-0.30072418209120266,-0.8880187454803634,0.38095238095238093,0.5862331266521169,-40.90048637297622,-44.130479755582805,-0.315400689869783,59.26190476190476,167,90.0,1.8555555555555556,-0.316655598391693,-0.7865127827283691,0.4550898203592814,0.7456673057250228,-21.29225137982459,-18.912857551012785,-0.3927755975957383,62.80239520958084,4,30.0,0.13333333333333333,-0.01946692053622212,-0.21272939160023718,0.5,0.7013755707228067,-45.6311699951668,-45.648290092295056,-0.04004649872175359,25.75,True
tp220_sl300_h72__core__trailing_120d__q70,tp220_sl300_h72,220.0,300.0,72,core,trailing_120d,0.7,59924,10718,0,10,7,False,1297,298.1701388888889,4.349865499050924,-0.7509452245741266,-0.8176169629986084,0.5111796453353894,0.9101171628719249,-8.587859417792016,11.540253021569686,-0.7975865258640955,48.99460292983809,132,59.634027777777774,2.213501333364387,-0.1992682525062327,-0.7433883316001733,0.4621212121212121,0.8255388844053702,-15.116345066780912,-21.625391190606674,-0.2633588443642423,55.50757575757576,257,90.0,2.8555555555555556,-0.2711527578786309,-0.7227224203357292,0.4591439688715953,0.8607300466439729,-10.828146977998665,-22.869234178459887,-0.36134228758792597,59.71206225680934,8,30.0,0.26666666666666666,0.05360019123160842,0.8875105865456405,0.75,1.8886850513602156,67.91715453548248,214.31250950452386,-0.030569729706392157,33.0,True
