candidate_id,style_set,quantile,month,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
no_wick__q95,no_wick,0.95,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,21,25.180555555555557,0.833976833976834,0.2635850466552485,28.702196675458186,0.7142857142857143,2.5098644114268662,116.05008823909635,-0.04057123522479522,6.937836169287996
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,8,4.819444444444445,1.659942363112392,0.03103239496448329,9.119912380957285,0.625,2.136306990805195,38.98221344023707,-0.017900780926447313,7.517799294426656
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,42,31.0,1.3548387096774193,0.022658175089635968,0.3018733138533105,0.5238095238095238,1.0983107789629005,6.881582052761272,-0.0716471009985784,0.8587638355620562
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,58,31.0,1.8709677419354838,0.07192571938732906,1.2655044222336094,0.5862068965517241,1.2255447287850716,13.018236268891966,-0.10658438147531135,2.34445869562046
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,47,30.0,1.5666666666666667,0.3499049886298551,37.49068392484229,0.7446808510638298,4.355215663523762,64.79364464308497,-0.022486051444156607,12.406434058362516
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,55,31.0,1.7741935483870968,0.0966750765987896,1.9640520032647077,0.5272727272727272,1.237308160024046,19.28333645596176,-0.13049653661004745,2.1703175840483833
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,50,30.0,1.6666666666666667,0.11841343572316942,2.902374133826312,0.64,1.3783595609765364,24.381255897143546,-0.09966060990656578,2.9859310499149316
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,44,31.0,1.4193548387096775,0.023585799973145027,0.31584552211711636,0.6136363636363636,1.095049063533124,7.150084721115168,-0.15269613330140652,0.8357287758377293
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,42,31.0,1.3548387096774193,0.1835547771831889,6.2733409788539936,0.6190476190476191,1.8337796006065357,41.4934784280616,-0.0547805945353238,5.6772720059419335
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,42,28.0,1.5,-0.02899640233322265,-0.31858057672005413,0.5,0.9358781497714845,-5.254602775030911,-0.1372261140411608,-0.6490575374508954
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,49,31.0,1.5806451612903225,0.24944094522332017,12.764161880280222,0.6938775510204082,1.9792675471248433,46.72204038134407,-0.035921879053232075,7.257367104415571
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,25,30.0,0.8333333333333334,-0.09986555412786569,-0.7219818558139074,0.28,0.5136260653009419,-40.79536061024092,-0.10132439522858128,-4.459788287439344
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,38,31.0,1.2258064516129032,0.019346970601942237,0.25309867095612293,0.5263157894736842,1.0946636855508973,6.2564344364587345,-0.10829986588525253,0.8397295919499913
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,45,25.180555555555557,1.7870932156646442,0.3424256333498832,70.41818863728595,0.6666666666666666,1.943941118374356,68.4844013666455,-0.052448341280023736,7.239195085002881
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,7,4.819444444444445,1.4524495677233429,0.06603143904726694,125.81140940029374,0.8571428571428571,7.8248373749274345,92.28868694838825,-0.009465731901715624,19.167245174432882
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,35,31.0,1.1290322580645162,0.002529216867545925,0.030188600653961783,0.5142857142857142,1.0329499111247886,2.5021792068857773,-0.07685293922476966,0.26455082488905696
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,47,31.0,1.5161290322580645,-0.012612092597372726,-0.13881126867653548,0.5531914893617021,0.9692138614908234,-1.8328122906467175,-0.061806132229829225,-0.32408319323134277
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,40,30.0,1.3333333333333333,0.36235861306508865,42.04068833518468,0.775,4.473509541098396,78.72263946886494,-0.022486051444156607,11.359426800075495
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,49,31.0,1.5806451612903225,0.03862332247663014,0.5623578284713635,0.4897959183673469,1.1180973924595403,10.192200602112038,-0.1261610546493399,1.0901591792144423
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,42,30.0,1.4,-0.015360794126316524,-0.17166690699288234,0.5952380952380952,0.9810594421172864,-1.5781979997034852,-0.1463229861920935,-0.17142299136111722
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,39,31.0,1.2580645161290323,0.005793842411026873,0.07038774389776092,0.5641025641025641,1.0423508941329955,3.557000689568862,-0.18076229420897605,0.3688285061555809
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,39,31.0,1.2580645161290323,0.07640366604613225,1.3794786884715378,0.5897435897435898,1.285470609233489,20.552869539277744,-0.04745770943961536,2.389945958219457
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,39,28.0,1.3928571428571428,-0.04502356121256801,-0.4514831285739802,0.46153846153846156,0.8825492813328806,-10.036815792801693,-0.12254238300484899,-1.1862451744730147
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,36,31.0,1.1612903225806452,0.11231144967118722,2.5016978635760188,0.6666666666666666,1.5906430968910703,30.93658395864542,-0.08338233477296464,3.8572857799701645
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,21,30.0,0.7,-0.1297085393427636,-0.8155321070849705,0.23809523809523808,0.24601913448952592,-65.44727903615065,-0.13111901414264593,-10.309963517765905
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,27,31.0,0.8709677419354839,0.013237830141074491,0.16747364178934943,0.5185185185185185,1.0871313557829099,6.284024042645706,-0.12038239370249393,0.6552580357961368
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,42,25.180555555555557,1.667953667953668,0.2826016628121433,35.88283591405221,0.6428571428571429,1.8234271377105986,62.379871499850594,-0.07382103690631381,6.236507448934819
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,3,4.819444444444445,0.6224783861671469,0.061125244699740566,88.4197907733446,1.0,inf,200.7319244918083,0.005353844592895118,17.28571544364646
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,21,31.0,0.6774193548387096,0.0192581620935508,0.2518138424677958,0.47619047619047616,1.151353827261437,10.675668092420873,-0.05460838857090888,0.9150113735655961
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,44,31.0,1.4193548387096775,-0.012781595583128524,-0.14055034028182112,0.5909090909090909,0.9695528837897929,-1.8801164424935108,-0.10309875616527309,-0.29373557793554284
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,37,30.0,1.2333333333333334,0.20100141481200517,8.284948117624756,0.7837837837837838,2.724771949903962,50.48129547611642,-0.04057123522479511,8.086112662856108
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,41,31.0,1.3225806451612903,0.11624321528492265,2.6502426389538765,0.5121951219512195,1.3367671761595654,29.71829131501109,-0.1163015592650345,2.683179690200461
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,40,30.0,1.3333333333333333,0.07789932342154482,1.4909676750486982,0.575,1.247042427831713,21.441651245422033,-0.12400205623346439,2.0134770651492375
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,24,31.0,0.7741935483870968,0.08483685167805977,1.6084807712062785,0.5416666666666666,1.4665938891927437,36.77349868126277,-0.07222379170784421,2.554783722150394
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,35,31.0,1.1290322580645162,0.11936620612785909,2.7723159449457278,0.5714285714285714,1.4966238514471104,34.237068922769105,-0.05243971961357985,3.4436017139093
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,28,28.0,1.0,0.02107277846668887,0.31238279936093694,0.4642857142857143,1.121631586752617,9.212402673465268,-0.10660590783521318,0.9175022824321203
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,16,31.0,0.5161290322580645,0.0863132873518051,1.6505878847043824,0.8125,2.093150320112633,53.48552069737137,-0.04407363205976533,3.9801419847450785
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,13,30.0,0.43333333333333335,-0.05410556639659869,-0.49174013686960283,0.3076923076923077,0.287891633180215,-42.40211923137223,-0.05410556639659869,-6.670803277941918
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,18,31.0,0.5806451612903226,0.06304764354060888,1.0541727885573011,0.6111111111111112,1.5665347542454318,35.46664088504262,-0.035207112144499564,2.9577523656106086
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,35,25.180555555555557,1.3899613899613898,0.14427083876712388,6.0533207640626046,0.6571428571428571,1.5475587062280545,40.80275963659549,-0.07601764567733915,4.290946183284225
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,2,4.819444444444445,0.414985590778098,0.001664341633610178,0.13421855949782846,0.5,1.1381448346036898,9.368618030326541,-0.013563472072196214,0.5622707266312323
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,18,31.0,0.5806451612903226,-0.02104951881964101,-0.2215782208931908,0.5,0.8849474762696874,-9.931843354717243,-0.056331867132215385,-0.7223302191027561
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,25,31.0,0.8064516129032258,0.04179217235304833,0.6194143931314029,0.52,1.2508485984495215,17.852187604509567,-0.09627391835223165,1.7528599753316856
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,27,30.0,0.9,0.10725656107840309,2.454250738031679,0.7777777777777778,2.0365343955806177,38.78380963982204,-0.055743808385915306,4.939505194931603
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,31,31.0,1.0,0.11016589344631056,2.4229904950090475,0.4838709677419355,1.4142159367606555,36.62720776814523,-0.04909115406941478,2.869366652545217
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,27,30.0,0.9,0.12714659205022683,3.289712907634603,0.5555555555555556,1.5681639827985707,47.417839273383564,-0.055374282943093656,3.439194889197962
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,31.0,0.41935483870967744,-0.028229125063353733,-0.28620303015809023,0.46153846153846156,0.8617380539332256,-18.263394780972884,-0.07278434843729231,-0.7925220476045008
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,12,31.0,0.3870967741935484,0.01049981166995484,0.13086439692875218,0.5,1.1096144526194631,11.82255737272734,-0.04764300247906017,0.5366777455731484
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,20,28.0,0.7142857142857143,0.030194219634180897,0.47370246675127836,0.45,1.1967553598881766,17.758784016676152,-0.04471369421876925,1.158550797332106
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12,31.0,0.3870967741935484,0.11759380482263038,2.7025846190206515,0.8333333333333334,3.998427648574416,94.2339908218409,-0.024562037810535453,7.054410233016939
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,3,30.0,0.1,0.00960218980185501,0.12329834876925272,0.6666666666666666,4.11987748747135,32.03069864739043,-0.003079995811631986,3.151692784941215
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,9,31.0,0.2903225806451613,0.012054016077136964,0.1515141628101735,0.5555555555555556,1.1836489640400907,15.076651029776652,-0.04934038398147156,0.7821215324372451
no_wick_no_breakout__q95,no_wick_no_breakout,0.95,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,21,25.180555555555557,0.833976833976834,0.2635850466552485,28.702196675458186,0.7142857142857143,2.5098644114268662,116.05008823909635,-0.04057123522479522,6.937836169287996
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,6,4.819444444444445,1.2449567723342938,0.027263574181761507,6.668780832785476,0.5,2.446276122857905,45.54285631438957,-0.009465731901715624,8.000346104078377
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,44,31.0,1.4193548387096775,0.04038916016675276,0.5939213824184824,0.5227272727272727,1.136758523663959,10.815847592974867,-0.07541389488475814,1.2771108191100113
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,46,31.0,1.4838709677419355,-0.050159447594860795,-0.45442419403185097,0.5434782608695652,0.8766199527721923,-9.815475631792095,-0.1267460593269475,-1.3716360284948155
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,41,30.0,1.3666666666666667,0.13225271081758394,3.5322200857302857,0.5853658536585366,1.5221503200111104,32.33671248222189,-0.069892250367245,3.5574465715414565
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,51,31.0,1.6451612903225807,-0.08436236880517012,-0.6457363046759217,0.45098039215686275,0.8399186306963218,-15.182631424434508,-0.19553141447943545,-1.8018688665696463
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,44,30.0,1.4666666666666666,-0.0029170613126286993,-0.034918551012285914,0.5454545454545454,1.0203506610730444,1.8429296041690528,-0.16812732296452748,0.18758467802876036
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,42,31.0,1.3548387096774193,0.09362033762693844,1.8682870517289132,0.6428571428571429,1.3476592125104463,23.080169062083808,-0.11507089022356232,2.7082475906743615
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,37,31.0,1.1935483870967742,0.16591949911736692,5.094928216464089,0.6756756756756757,1.854657163296467,42.945544727220856,-0.059263545806222506,5.356973631785011
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,34,28.0,1.2142857142857142,0.029931849147604828,0.46881734923350016,0.5588235294117647,1.134438065429426,10.639128437214952,-0.08486610564877095,1.113326062110009
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,45,31.0,1.4516129032258065,0.2875662057980881,18.608670829407632,0.7333333333333333,2.4493399418686574,57.35765199374276,-0.032894037481558835,9.086757538456759
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,18,30.0,0.6,0.0470457575502119,0.7495064485786587,0.5555555555555556,1.5925750126196836,27.137022190897074,-0.0510688630593098,2.1877559808403393
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,26,31.0,0.8387096774193549,-0.011744494425128482,-0.12985932996637117,0.5,0.9552461484346253,-3.19390128438952,-0.0913233337344308,-0.3343481804541383
core_bb_vwap_macd__q80,core_bb_vwap_macd,0.8,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,41,25.180555555555557,1.6282404853833423,0.2755064608240174,33.03322710494385,0.5609756097560976,1.8397466463450467,62.40516278837253,-0.10538872108594488,6.2329680979248225
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,5,4.819444444444445,1.037463976945245,0.03493783491644331,12.47503346006295,0.6,4.026566307703092,69.48180767502714,-0.009465731901715624,11.383048727882173
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,34,31.0,1.096774193548387,-0.04879704081524916,-0.44513878867891354,0.4411764705882353,0.8677228940792114,-12.616939761390872,-0.11098522856050763,-1.214456787760158
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,41,31.0,1.3225806451612903,-0.05516512378884486,-0.48733250466879596,0.5365853658536586,0.8341402854359194,-12.613894703804604,-0.10409455363017561,-1.7610370115926914
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,34,30.0,1.1333333333333333,0.2783379627745659,18.83912515617033,0.7352941176470589,2.764130334901422,74.32602036353393,-0.04057123522479511,7.725230601987368
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,40,31.0,1.2903225806451613,0.018973519159496632,0.24770391773350697,0.475,1.0770292902584397,7.330780491221565,-0.17299329896389848,0.682615034373796
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,40,30.0,1.3333333333333333,-0.007429153846374548,-0.08673159847453826,0.575,1.005908653777471,0.5429305734899955,-0.15929684802586996,0.05380856977222934
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,29,31.0,0.9354838709677419,0.08764707266458394,1.6891604720874382,0.5862068965517241,1.3692833755606892,31.929043970960027,-0.10207531442365114,2.3934521512919695
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,29,31.0,0.9354838709677419,0.006456760234636372,0.07872389569440097,0.5862068965517241,1.0479134415653206,4.233322679248589,-0.06550198866210122,0.3842266676536009
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,32,28.0,1.1428571428571428,-0.021306734854987575,-0.2447830187337171,0.5,0.9453914578940097,-4.752238702088872,-0.10075073549066083,-0.4800293847678944
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,34,31.0,1.096774193548387,0.12662669057489073,3.0706912437477554,0.6764705882352942,1.6968657400029599,36.540515102991,-0.08338233477296464,4.2856953293973765
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,9,30.0,0.3,-0.013210255788316139,-0.14938514273088965,0.5555555555555556,0.654112188385956,-14.299793522029255,-0.03019829401416385,-1.4664621591738223
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,24,31.0,0.7741935483870968,0.06045471037123429,0.9959479871597199,0.5416666666666666,1.4259103640006776,25.794530347975055,-0.061008399844661776,2.628060654129266
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,41,25.180555555555557,1.6282404853833423,0.43940716484981723,195.300519743145,0.7073170731707317,2.5199093437431834,91.9974909365678,-0.07382103690631392,9.379286246340639
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,3,4.819444444444445,0.6224783861671469,0.061125244699740566,88.4197907733446,1.0,inf,200.7319244918083,0.005353844592895118,17.28571544364646
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,18,31.0,0.5806451612903226,0.11805430350646251,2.7205876160305538,0.5555555555555556,1.9617508000163815,64.52894582486731,-0.04052130972857759,4.202957704608096
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,35,31.0,1.1290322580645162,-0.009234481115383941,-0.10347912940361204,0.5714285714285714,0.9756085936983883,-1.583733045563659,-0.059400258244009185,-0.21769624654400926
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,24,30.0,0.8,0.1750764963607052,6.119858559203833,0.875,3.2310436677336676,68.52430721130835,-0.04057123522479511,7.8398314710301715
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,32,31.0,1.032258064516129,0.11832260188940835,2.731113519154398,0.5625,1.4347998118927558,38.102999054228285,-0.10141833336471351,2.912123186237636
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,37,30.0,1.2333333333333334,0.054001911348408926,0.8962853111629634,0.5675675675675675,1.186092486386229,17.04947985591944,-0.15043011964203334,1.495330993897881
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,21,31.0,0.6774193548387096,0.09437115646222094,1.8915588109907304,0.5714285714285714,1.533633029138279,46.29850866321873,-0.08247789463955635,2.7738306738421654
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,21,31.0,0.6774193548387096,0.05659151705220533,0.9119963251576895,0.5714285714285714,1.3041281815698227,29.241027136278582,-0.06222412756817974,1.8328648721442033
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,25,28.0,0.8928571428571429,0.01780474190827319,0.2586698804040757,0.52,1.1101243104969596,9.082391735819948,-0.07994017081689053,0.7966785635301438
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,16,31.0,0.5161290322580645,0.0863132873518051,1.6505878847043824,0.8125,2.093150320112633,53.48552069737137,-0.04407363205976533,3.9801419847450785
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,7,30.0,0.23333333333333334,0.007499148578452575,0.09515864277189467,0.5714285714285714,1.52158598385803,10.913027346680517,-0.014577031607175273,1.3584947132054142
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,17,31.0,0.5483870967741935,0.0773232168760809,1.403523046644771,0.6470588235294118,1.7034536110360152,45.52480529618581,-0.03466486546557257,3.4774083018147177
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,33,25.180555555555557,1.310535024820739,0.23690519596747173,20.79942784121382,0.7272727272727273,2.045297088997536,66.87098766011938,-0.05592533230839869,6.80738436505153
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,2,4.819444444444445,0.414985590778098,0.001664341633610178,0.13421855949782846,0.5,1.1381448346036898,9.368618030326541,-0.013563472072196214,0.5622707266312323
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,8,31.0,0.25806451612903225,0.032212644581079086,0.45251601620894366,0.5,1.4949276545370875,42.62692839744324,-0.03784648858514017,1.5954396038226195
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,20,31.0,0.6451612903225806,-0.004427830309452041,-0.05090833458367383,0.55,0.9944326582684677,-0.4777972593661018,-0.07302014448668914,-0.03841047350477898
