ts,pre_action_equity,post_action_equity,close_equity,favorable_equity,adverse_equity,position,action
2026-05-19T00:00:00+00:00,1.4366823123193044,1.4366823123193044,1.4397827087019055,1.452039787076831,1.4294381450099034,-1,hold
2026-05-20T00:00:00+00:00,1.4397809394931331,1.4397809394931331,1.4274615072806325,1.4456012048236624,1.4218796536038296,-1,hold
2026-05-21T00:00:00+00:00,1.4274615072806325,1.4274615072806325,1.4262839591149044,1.4420210711450663,1.4157783974246174,-1,hold
2026-05-22T00:00:00+00:00,1.4262821899061318,1.4262821899061318,1.463038383189388,1.4664193411533724,1.4214690538739656,-1,hold
2026-05-23T00:00:00+00:00,1.463038383189388,1.463038383189388,1.441907444771948,1.4863428922985973,1.4293142167302735,-1,hold
2026-05-24T00:00:00+00:00,1.4419056755631754,1.4419056755631754,1.4366254718380822,1.4538628729072074,1.4265462894619347,-1,hold
2026-05-25T00:00:00+00:00,1.4366254718380822,1.4366254718380822,1.4323383285215336,1.4395938536969912,1.4216098465259293,-1,hold
2026-05-26T00:00:00+00:00,1.4323383285215336,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,max_hold
2026-05-27T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-05-28T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-05-29T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-05-30T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-05-31T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-01T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-02T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-03T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-04T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-05T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-06T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-07T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-08T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-09T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-10T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-11T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-12T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-13T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-14T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
