name,month,month_start,month_end,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_1M_MA_PBS_R02970,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,9,0.3,1.0001894537830405,1.0023090430824597,0.0001894537830404719,-0.01698003487687305,0.6666666666666666,1.0169511098655706,3.011152858696004e-05,0.002709729863628626,0.005329125141496373,0.5084755549327853,-0.0069099478253547356,0.006507752000000177,0.1111111111111111,0.0,0.8888888888888888,0,9,20.666666666666668
HYPE_1M_MA_PBS_R02970,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,17,0.5483870967741935,0.9809065096545945,0.7968093454675073,-0.019093490345405528,-0.03553811468408896,0.47058823529411764,0.7010229740458263,-0.0011093382981906118,0.005527355203613203,0.007008621410905114,0.7886508458015545,-0.010509252249999804,0.006507752000000066,0.35294117647058826,0.17647058823529413,0.47058823529411764,0,17,16.176470588235293
HYPE_1M_MA_PBS_R02970,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,61,2.4222369291859693,0.8655003138024882,0.12306838022455721,-0.13449968619751185,-0.14180379352370653,0.39344262295081966,0.50913567993334,-0.0023375299977647676,0.006162371185849479,0.0078509794141632,0.784917506563899,-0.010509252250000028,0.006507752000000177,0.3442622950819672,0.3442622950819672,0.3114754098360656,0,61,13.295081967213115
HYPE_1M_MA_PBS_C01532,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_1M_MA_PBS_C01532,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16,0.5333333333333333,0.9781544437422162,0.7642060785642308,-0.021845556257783838,-0.023927707380294372,0.3125,0.3908526090702596,-0.0013714447039987758,0.0028159108878282654,0.003274788154829249,0.8598757399545712,-0.006361006288732905,0.01166952709205302,0.0,0.0,1.0,16,0,16.0
HYPE_1M_MA_PBS_C01532,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,33,1.064516129032258,0.947461184770628,0.5294691787153766,-0.05253881522937198,-0.07833571737314537,0.36363636363636365,0.6152103592666508,-0.0016041165436809987,0.007052918736254312,0.006550993846501175,1.076618128716639,-0.012108312592360226,0.02047825550000009,0.030303030303030304,0.0,0.9696969696969697,33,0,15.696969696969697
HYPE_1M_MA_PBS_C01532,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,36,1.4295168762409,0.9105527253807458,0.25690691928881754,-0.08944727461925417,-0.09164984364599738,0.2777777777777778,0.47336053197403166,-0.0025653110350440027,0.008300823337081641,0.006744593485861558,1.2307373831324824,-0.01548575350000009,0.02047825550000009,0.05555555555555555,0.027777777777777776,0.9166666666666666,36,0,15.63888888888889
HYPE_1M_MA_PBS_R02287,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,2,0.2857142857142857,0.9916782072573324,0.6465943932210106,-0.008321792742667644,-0.008321792742667644,0.0,0.0,-0.004166530560473275,0.0,0.004166530560473275,0.0,-0.006634646974344447,-0.0016984141466021032,0.0,0.0,1.0,1,1,9.0
HYPE_1M_MA_PBS_R02287,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,22,0.7333333333333333,0.9445895536011677,0.4995571842585393,-0.0554104463988323,-0.055512570639318026,0.13636363636363635,0.07866227652237871,-0.002584695806424412,0.0016182980911142592,0.003248326421825255,0.49819441797506525,-0.00620839657911961,0.0024120172169713548,0.0,0.0,1.0,13,9,9.0
HYPE_1M_MA_PBS_R02287,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,22,0.7096774193548387,0.9637514672459826,0.6472500720919111,-0.036248532754017404,-0.040721229698060024,0.3181818181818182,0.47943570835408617,-0.0016543068221592488,0.004788469268170045,0.0046609356643129195,1.0273622321873275,-0.01049075224999999,0.024474256500000038,0.045454545454545456,0.045454545454545456,0.9090909090909091,17,5,8.772727272727273
