filter,mode,signal_count,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
ret192_same_ge_250,1m_optimistic,2139,917,0.2740240279715829,0.006255164787028066,-0.7259759720284171,-0.7297054265195555,0.4198473282442748,0.6550870003921619,-0.0013705094428970621,0.006199833931667841,0.006849047411332189,0.9052111278146239,-0.03674876276479539,0.04797182187073166,488,429,1.1375291375291374,0.5321701199563795,0.4678298800436205,0.44672131147540983,0.38927738927738925,0.923810674725391,0.8870265828457867
spread_abs_ge_50,5m_conservative,2653,1071,0.17765285665844274,0.0011441057775235933,-0.8223471433415572,-0.8256098920977806,0.40709617180205415,0.6273632518550294,-0.0015696722775372573,0.006491504529704615,0.007104590526289157,0.9137056535044579,-0.03674876276479539,0.048017164157804264,555,516,1.0755813953488371,0.5182072829131653,0.48179271708683474,0.44324324324324327,0.3682170542635659,0.9384397616630541,0.8704550487363841
spread_abs_ge_50,5m_optimistic,2653,1111,0.18875280424752697,0.001450909513549912,-0.8112471957524731,-0.8147138046709905,0.4077407740774077,0.6312241911475821,-0.001461318730771956,0.006134540219977414,0.006690686671029501,0.9168775226823599,-0.03674876276479539,0.04797182187073166,573,538,1.0650557620817844,0.5157515751575158,0.48424842484248426,0.44502617801047123,0.3680297397769517,0.9316942009451858,0.8934412983747407
spread_abs_ge_50,1m_conservative,2653,1093,0.15214169784798268,0.0006231164133157321,-0.8478583021520173,-0.8506525163558316,0.3979871912168344,0.5890019010451041,-0.0016832874360272628,0.006061304056450782,0.006803192146100136,0.89095000204064,-0.03227166600724953,0.04732944157303568,566,527,1.0740037950664136,0.5178408051235133,0.48215919487648673,0.4293286219081272,0.36432637571157495,0.9129730561809297,0.8576738918652299
spread_abs_ge_50,1m_optimistic,2653,1111,0.18875280424752697,0.001450909513549912,-0.8112471957524731,-0.8147138046709905,0.4077407740774077,0.6312241911475821,-0.001461318730771956,0.006134540219977414,0.006690686671029501,0.9168775226823599,-0.03674876276479539,0.04797182187073166,573,538,1.0650557620817844,0.5157515751575158,0.48424842484248426,0.44502617801047123,0.3680297397769517,0.9316942009451858,0.8934412983747407
combo_body_slope_depth,5m_conservative,2470,1293,0.14605518374008405,0.0005309650609344091,-0.8539448162599159,-0.8555452007687653,0.38592420726991494,0.6166791380825193,-0.0014516298776699839,0.006051327786638583,0.006166964732191363,0.9812489692134676,-0.03867408839560537,0.048017164157804264,679,614,1.1058631921824105,0.5251353441608662,0.4748646558391338,0.406480117820324,0.36319218241042345,0.9932946642899552,0.9552524507410058
combo_body_slope_depth,5m_optimistic,2470,1337,0.13178462027216725,0.0003548441578611485,-0.8682153797278327,-0.8696525343227941,0.37995512341062077,0.5915350309758024,-0.0014826670660803933,0.005651151995268187,0.005854175007172165,0.9653199619664177,-0.03867408839560537,0.045099258441145096,702,635,1.105511811023622,0.525056095736724,0.474943904263276,0.4017094017094017,0.35590551181102364,0.9549623211871486,0.9673558312897826
combo_body_slope_depth,1m_conservative,2470,1322,0.11339650208548031,0.00019688427538545119,-0.8866034979145196,-0.8878401240374172,0.3767019667170953,0.5671165583346958,-0.0016133075861252438,0.005610746436050371,0.00597930140049837,0.9383615342726693,-0.03867408839560537,0.045099258441145096,696,626,1.1118210862619808,0.5264750378214826,0.4735249621785174,0.39511494252873564,0.3562300319488818,0.9387814968192097,0.9285452614155848
combo_body_slope_depth,1m_optimistic,2470,1337,0.13178462027216725,0.0003548441578611485,-0.8682153797278327,-0.8696525343227941,0.37995512341062077,0.5915350309758024,-0.0014826670660803933,0.005651151995268187,0.005854175007172165,0.9653199619664177,-0.03867408839560537,0.045099258441145096,702,635,1.105511811023622,0.525056095736724,0.474943904263276,0.4017094017094017,0.35590551181102364,0.9549623211871486,0.9673558312897826
combo_slope_atr_htf,5m_conservative,1807,798,0.28448542002562155,0.007244683418618586,-0.7155145799743785,-0.7226758508339852,0.41102756892230574,0.6236901677437566,-0.0015318238559262653,0.006176766844209072,0.006911436089212203,0.8937023745108708,-0.03892276407195153,0.048017164157804264,463,335,1.382089552238806,0.5802005012531328,0.4197994987468672,0.42332613390928725,0.3940298507462687,0.9230882957461193,0.8380964165500963
combo_slope_atr_htf,5m_optimistic,1807,826,0.2507368171091591,0.004416208891785746,-0.7492631828908409,-0.7531593118196703,0.4092009685230024,0.58336334175188,-0.001636160526683552,0.005598490086357976,0.006647045582437725,0.8422523987423592,-0.03892276407195153,0.03217782752261213,483,343,1.4081632653061225,0.5847457627118644,0.4152542372881356,0.4244306418219462,0.3877551020408163,0.8521373545049964,0.8180168013141239
combo_slope_atr_htf,1m_conservative,1807,815,0.24913768758408866,0.004306829852532337,-0.7508623124159113,-0.7548657834059874,0.403680981595092,0.5793700841651681,-0.0016661644706626804,0.005685065720612143,0.006642614538418683,0.8558476015327408,-0.03892276407195153,0.03686123115915867,475,340,1.3970588235294117,0.5828220858895705,0.4171779141104294,0.4189473684210526,0.38235294117647056,0.8713252054649868,0.8224761470051971
combo_slope_atr_htf,1m_optimistic,1807,826,0.2507368171091591,0.004416208891785746,-0.7492631828908409,-0.7531593118196703,0.4092009685230024,0.58336334175188,-0.001636160526683552,0.005598490086357976,0.006647045582437725,0.8422523987423592,-0.03892276407195153,0.03217782752261213,483,343,1.4081632653061225,0.5847457627118644,0.4152542372881356,0.4244306418219462,0.3877551020408163,0.8521373545049964,0.8180168013141239
combo_ret_spread,5m_conservative,1684,690,0.37921930467390763,0.022352744714542367,-0.6207806953260924,-0.6258995020964055,0.43043478260869567,0.6769454900129901,-0.001358635541381451,0.006614141832862317,0.0073838642440542225,0.8957561534515324,-0.03674876276479539,0.048017164157804264,377,313,1.2044728434504792,0.5463768115942029,0.45362318840579713,0.46684350132625996,0.3865814696485623,0.9244825683192551,0.8510291921999887
combo_ret_spread,5m_optimistic,1684,714,0.3750297269219213,0.0214002468304734,-0.6249702730780786,-0.630074410513517,0.42857142857142855,0.6677969483843758,-0.0013314004452971923,0.006244911609391864,0.007013634486313985,0.8903959311791676,-0.03674876276479539,0.04797182187073166,388,326,1.1901840490797546,0.5434173669467787,0.4565826330532213,0.4639175257731959,0.38650306748466257,0.9143079250122645,0.8623384980886724
combo_ret_spread,1m_conservative,1684,702,0.33992930021497747,0.01455903930593828,-0.6600706997850225,-0.664659159238226,0.4230769230769231,0.6342980910690857,-0.0014953940090689653,0.006130592877272096,0.007087784392385744,0.8649519423669351,-0.03227166600724953,0.04732944157303568,383,319,1.2006269592476488,0.5455840455840456,0.4544159544159544,0.45430809399477806,0.38557993730407525,0.8802663781706623,0.8456842422694366
combo_ret_spread,1m_optimistic,1684,714,0.3750297269219213,0.0214002468304734,-0.6249702730780786,-0.630074410513517,0.42857142857142855,0.6677969483843758,-0.0013314004452971923,0.006244911609391864,0.007013634486313985,0.8903959311791676,-0.03674876276479539,0.04797182187073166,388,326,1.1901840490797546,0.5434173669467787,0.4565826330532213,0.4639175257731959,0.38650306748466257,0.9143079250122645,0.8623384980886724
