label,reason,bars_held,lockout_initial_stop_breached,lockout_target_touched,lockout_mae_bps,unlock_stop_valid,unlock_target_marketable,unlock_active_stop_bps
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-83.01181761402043,False,False,6.237639320816884
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-146.9599109335351,False,False,24.704845713703676
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-73.0635125168022,True,False,15.63669670283527
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-42.677960140051766,True,False,42.897743767329594
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-96.7013813335127,False,False,11.029337673803086
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-50.63323569244105,False,False,20.70272898043147
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-15.931139887422896,False,False,146.98383259555405
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-39.940415681472,False,False,16.513446803461765
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-82.43127681796025,True,False,5.637466985198936
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-37.579658587492126,True,False,0.8208358117917061
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-15.320087457867393,True,True,81.059907829947
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-104.05490756783875,False,False,20.181395861567534
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-71.98364165064031,False,False,11.545851980723178
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-67.76606377176586,False,False,28.280157623341086
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-63.20212561121252,True,False,21.448891009838167
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-18.744390511133968,False,False,16.448658974159752
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-44.434963414301535,False,False,2.735849445878786
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-68.0575356644253,False,False,18.712535041215432
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-76.74037098688302,False,False,63.613572287129095
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-35.146737288116455,False,False,126.56245810842825
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-48.11770160572104,True,False,3.36640522429889
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-78.07835206279367,False,False,32.86147272409977
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-28.4935522553309,True,True,75.2239978840776
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-68.08542959778396,False,False,102.24241622623546
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-57.07004235113722,True,False,8.715497230175538
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-30.650192927146325,False,False,93.1525993741837
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-163.070591993828,False,False,24.546986830299264
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-62.5472072444544,False,False,3.454576700044134
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-64.00026833580652,False,False,6.139593674188218
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-17.415989003977117,False,False,86.44683348678532
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-16.022972025482307,False,False,121.92051924404062
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-240.7681987982424,False,False,26.750045624442958
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-11.92493401440231,False,False,134.63537061585922
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-105.60770269154918,False,False,17.88075436736247
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-66.16575280948611,True,False,44.81423351691034
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-63.75475982167589,False,False,2.414289330909161
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-51.15938967041211,True,True,152.04654774864508
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-13.29229802382037,True,True,161.01035846655245
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-68.65589449266629,True,False,46.34046553080951
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-115.69853138009512,False,False,57.30852440617753
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-42.814024450682496,False,False,1.6457482946470932
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-181.0694795643697,False,False,59.13866778643441
HYPE-5M-PBTR-V1-live-realistic,gap_stop_market_exit,8,True,False,-63.90108499958358,True,False,2.2605844251428646
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,False,False,-56.4001007697601,True,False,8.750989405433502
HYPE-5M-PBTR-V1-live-realistic,stop_market,12,False,False,-85.27868739016675,True,False,38.710422116515424
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-18.456879219745925,False,False,522.2681928282541
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-107.0313823596547,True,False,95.12940297346414
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,False,False,-61.522030462421995,True,False,82.32050788040209
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-38.50551127162704,False,False,85.63435304260432
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-136.21124854144796,False,False,112.56472355934851
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-195.6345318891828,True,False,75.8533114297375
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-21.30690802599755,True,True,134.430940655
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-49.8205926085149,False,False,24.02857297628302
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-218.33645826107474,False,False,29.422444412786522
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-103.79548655715554,False,False,1.3455790834754922
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-169.07999723870358,False,False,53.755074269267006
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-53.65892767737135,True,False,55.737530072481114
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-160.92872270804025,False,False,1.8887254340315573
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-229.24373885432558,False,False,57.48357815347409
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-185.90998261518445,False,False,69.39246633251388
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,False,False,-32.52916959507246,True,False,83.98973982469464
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-318.3391552683057,False,False,100.6781039742855
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-442.32488756426494,False,False,129.32229505379593
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-63.589424004130144,True,False,38.02525676130193
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-171.15703552378568,False,False,57.353944495635794
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-149.3183701344647,False,False,9.001370026690413
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-30.329212607220768,False,False,62.99146651486432
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-53.88008087227503,True,True,274.2739677925629
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-111.49645376811623,False,False,34.1609900288589
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-172.79041965086338,False,False,63.26299149137927
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-342.8966831475888,False,False,63.08794941135597
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-266.1677078622149,False,False,46.71600811622897
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-23.20979504995435,False,False,22.23316482535423
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-53.43267725736567,True,False,9.294267029953
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-57.60359184862285,False,False,8.111511738114686
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-62.83384621483812,True,True,85.73302268371677
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-24.89622347811693,False,False,103.45896152535295
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-20.897841036457976,True,False,46.02502280299226
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-104.27135406775756,False,False,43.80543819482779
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-39.26699423314028,False,False,9.203258812959909
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-93.19550865430904,False,False,25.098440431179686
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,True,-17.30209715907982,True,False,58.05198585461701
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-54.672754141036336,True,False,6.514016566803523
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-129.0858336915446,False,False,4.77568585567091
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-113.4497213259622,False,False,21.043431239561073
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-36.13360805358789,False,False,79.8637350862685
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-99.13892663996337,False,False,35.37531164833518
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-64.18741089969649,False,False,26.103153491674178
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-28.525817396467534,False,False,121.3055442771264
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,True,-78.7676638213175,True,False,100.52577353650756
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-10.741525657029793,True,True,107.17861516201148
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-52.24479186704656,False,False,20.6095310819641
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-51.18588292804649,False,False,10.250567461567682
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-53.807494073645486,False,False,11.394865253742681
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-33.65639257063569,True,False,23.16020155354438
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-14.582798641817885,False,False,119.77258341720034
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-74.84650801006242,False,False,28.117664351454493
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-76.26888750388972,False,False,25.2296766008117
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-109.89006629821385,False,False,27.845563056498765
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-111.67271627535835,False,False,34.94454775344766
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-164.59169452726076,False,False,26.957369100832658
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-10.71849905052047,False,False,151.74140852342364
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-16.26302646060673,False,False,78.73359810444205
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-55.02618725688691,False,False,27.519405487326974
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-204.70069478393137,False,False,46.737799993265654
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-40.218876041056006,False,False,59.76748804460922
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-49.731573145634925,False,False,26.239134157353956
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-11.686140138761347,True,True,136.15559470046716
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-95.19920632268142,False,False,28.909747735721005
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-84.97749456829462,False,False,31.756397897675495
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-211.36631240652127,False,False,11.119101489071612
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-80.79313121500232,True,False,3.7256175179663695
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-90.52215701243705,False,False,14.595349982162926
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-61.856549395086226,False,False,3.76818863662421
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-17.981134565673294,True,True,63.723514979788526
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-77.4871612936634,False,False,82.35907604832077
HYPE-5M-PBTR-V1-live-realistic,gap_stop_market_exit,8,True,False,-127.65303331659372,True,False,42.4937009125575
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-12.899020770196223,False,False,145.57818278499974
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-93.18709924839519,False,False,16.50908405093759
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-68.89897496187847,True,False,4.050811610814695
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-161.4396973141219,False,False,5.831818345295901
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-60.31952517702277,True,False,23.553375596705784
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-25.913171407537796,False,False,83.91174972149521
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-103.7246453622409,False,False,29.523969122185182
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-42.76546612477783,True,True,105.31138915029369
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-18.619488312650034,False,False,361.15979362369904
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-58.692950572462045,False,False,109.55399751260083
HYPE-5M-PBTR-V1-live-realistic,stop_market,10,True,False,-98.37709589390565,True,False,32.80011701725753
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-18.27600702423271,True,True,110.18605674051298
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-63.4196077505611,False,False,13.08903154610221
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-78.86333021756897,True,False,6.549739416372722
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-44.79304180729837,False,False,3.107665957632628
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-59.87750503499312,False,False,18.083163256872634
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-38.802427763957596,False,False,0.3763671391007783
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-145.58883263077416,False,False,28.807876388340553
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-85.20610955188413,True,False,20.943918795684368
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-126.43816125654017,False,False,4.485115965887849
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-142.9271625283135,False,False,33.47741556342167
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-72.76886451111353,False,False,7.724248461380386
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-10.994073038794738,False,False,55.9113545429075
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-65.87909195411412,True,False,13.109967541719408
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-38.31021030205828,True,False,16.21143621337107
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-19.834274750567538,False,False,67.69919537754575
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-88.0009142871796,False,False,28.640621106540177
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-79.18367523852332,False,False,9.506402110221462
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-62.31056104556987,False,False,16.263393445245246
HYPE-5M-PBTR-V1-live-realistic,stop_market,10,True,False,-100.55831826591199,True,False,28.39892977148031
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-47.422286449502195,False,False,1.0031556208952277
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-100.88404302213472,False,False,2.848952812856121
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-90.96943904087773,False,False,32.124649198094446
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-86.71064154960217,False,False,18.504709594460355
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-74.7555998395577,False,False,11.388041036943287
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-67.82041052923238,True,False,3.992041001852899
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-120.97602622557768,False,False,14.548136926410292
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-15.826115410481068,False,False,26.203139279433227
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-101.25951016722645,False,False,29.721949738185906
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-79.36998450203903,True,True,79.837538806229
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-169.99593696790828,False,False,5.970905789377529
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-11.20665022216527,True,True,113.2457475915874
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-71.38117341271565,False,False,27.260409201283206
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-102.06133813046692,False,False,26.971008946910107
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-50.34334920244077,False,False,16.149013152666157
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-30.072015161717314,False,False,89.5306664143558
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-84.61668110852139,False,False,19.486295033020067
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-100.92374536978087,False,False,25.878901728341045
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-40.334769759148294,False,False,37.29278542054109
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-105.67545618776708,False,False,28.035761109668755
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-108.54970045003354,False,False,4.045660916787006
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-123.31384023178904,False,False,9.75689287583409
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-43.2742289398047,False,False,7.3261938294738576
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-20.337130993903774,False,False,87.9606384495483
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-77.83490229987589,False,False,56.56220372065568
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-148.62062487162487,False,False,37.20136476209222
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-132.97374056867594,False,False,45.51400997544929
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-197.4871069719053,False,False,11.096692185347496
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-212.16953119718386,False,False,33.78462100546383
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-24.15334738736119,True,False,1.0583406402424433
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-17.0652641513791,False,False,117.13538267585315
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-59.81261280381567,False,False,30.40093632660408
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-110.73352693698469,False,False,31.947265542820563
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-45.880610332791335,False,False,12.282046133486695
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-42.760902910238265,True,False,6.988211388019253
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-21.61950068846008,True,True,62.46066819508901
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-105.70024251793986,False,False,13.57915625510002
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-46.16592478084769,True,False,7.285408835317292
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-60.876161735543555,False,False,22.26386047753513
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-20.550952912373745,False,False,9.749685037792162
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-17.831799566850883,False,False,73.30517324304849
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-136.97491354785484,False,False,5.144799370214891
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-75.44622619220843,False,False,18.75892578540984
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-40.43324882156529,False,False,7.433797650495522
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-69.07981568727183,True,False,15.76044897321396
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-76.27692578877854,False,False,0.443315429284169
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-63.18299374729719,True,False,24.394837210547955
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-56.86753380373277,False,False,12.848146375417546
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-55.946137361106985,True,False,10.16210633522971
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-28.450552551311237,False,False,4.75897340164477
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-50.637446793184715,True,False,17.082127409025894
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-57.400306072277196,False,False,22.802894328706184
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-37.898020372546526,True,False,5.327768584407886
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-41.104882693761,False,False,15.007536399723223
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-12.457947019375304,False,False,27.842196217377726
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-31.713950147571612,True,False,2.081679145278729
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-19.37693441457,False,False,3.244752455628208
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-33.50237814442103,False,False,22.16498711633385
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-27.77739961185466,False,False,27.723250282131783
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-108.43267462550266,False,False,6.76224227501801
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-53.043762493585334,False,False,2.608629882910094
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-22.134820765888907,False,False,8.504844617124569
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-16.67838165808955,True,True,50.3980611053718
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-33.74529860704523,True,False,6.0673068166793716
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-14.806080033492597,False,False,91.2383618740821
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-16.54285767150099,False,False,27.727694269029683
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-54.74978419719889,False,False,17.835624882418443
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-16.803649464824932,False,False,62.22180837094673
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-36.549030439961825,False,False,3.716140711272264
HYPE-5M-PBTR-V1-live-realistic,gap_stop_market_exit,11,True,False,-42.920739950350615,True,False,20.912390244461122
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-38.66224443142996,True,False,9.636176350387135
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-73.49254048347187,False,False,15.922363611618717
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-108.57013376823544,False,False,26.728008784738677
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-50.170825408626385,False,False,1.80982145390545
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-16.43578033310833,False,False,28.91536234075971
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-53.21698715885059,True,False,0.3567367862774957
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-26.828714923412544,True,False,13.383792117725793
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-12.394432480680173,True,True,64.95502572975124
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-54.086959563695025,False,False,18.216285268534588
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-44.12432009368361,True,False,18.122825953245464
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-25.039056141225036,False,False,58.549771623824995
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-119.97057525485188,False,False,30.117480828650063
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-41.88558900736883,True,False,4.751900159095809
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-84.89068291637759,False,False,37.37523401546783
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-122.16581114414593,True,False,35.653490752029846
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,True,-24.480636764410146,True,False,79.95207219913212
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-50.60123702618213,True,False,11.54272096293779
