filter,trade_no,signal_ts,entry_ts,exit_ts,side,reason,bars_held,entry_price,exit_price,net_ret_1x,mae_1x,mfe_1x
body_atr_ge_0p30,91,2026-03-30 01:50:00+00:00,2026-03-30 01:55:00+00:00,2026-03-30 02:40:00+00:00,-1,stop_arm_deadline,10,37.846347249000004,38.358870584,-0.014377152091930311,-0.014488747443835564,-0.0004664320940632738
body_atr_ge_0p30,92,2026-03-30 03:55:00+00:00,2026-03-30 04:00:00+00:00,2026-03-30 04:45:00+00:00,-1,stop_arm_deadline,10,38.230934143999995,38.441848672,-0.006348465452543702,-0.012631622953536608,-0.0007079569622354676
body_atr_ge_0p30,93,2026-03-30 04:50:00+00:00,2026-03-30 04:55:00+00:00,2026-03-30 05:40:00+00:00,1,stop_arm_deadline,10,38.638414581000006,38.331116744,-0.008779193645388735,-0.008810828299566824,0.004156107871956083
body_atr_ge_0p30,94,2026-03-30 06:20:00+00:00,2026-03-30 06:25:00+00:00,2026-03-30 07:10:00+00:00,-1,stop_arm_deadline,10,38.104070415,38.24989935999999,-0.004658032075446527,-0.006501401716148451,-0.0006017620886762387
body_atr_ge_0p30,95,2026-03-30 07:15:00+00:00,2026-03-30 07:20:00+00:00,2026-03-30 08:05:00+00:00,-1,stop_arm_deadline,10,38.134038225,38.476839432,-0.009822426141895341,-0.013420411503762402,0.004170505731956098
body_atr_ge_0p30,96,2026-03-30 08:20:00+00:00,2026-03-30 08:25:00+00:00,2026-03-30 09:10:00+00:00,-1,stop_arm_deadline,10,38.151019984,38.127931567999994,-0.00022388691172696375,-0.007543697863880331,0.0029100135211735934
body_atr_ge_0p30,97,2026-03-30 10:20:00+00:00,2026-03-30 10:25:00+00:00,2026-03-30 11:10:00+00:00,-1,stop_arm_deadline,10,37.970214197000004,38.08894186399999,-0.003957482451307783,-0.005149578055552399,0.0026392844791464087
body_atr_ge_0p30,98,2026-03-30 11:15:00+00:00,2026-03-30 11:20:00+00:00,2026-03-30 12:05:00+00:00,-1,stop_arm_deadline,10,37.975208832,38.074945559999996,-0.003456775847998618,-0.007440064888788915,0.0010324849607399322
body_atr_ge_0p30,99,2026-03-30 13:05:00+00:00,2026-03-30 13:10:00+00:00,2026-03-30 13:55:00+00:00,1,stop_arm_deadline,10,38.410169937000006,38.03903965600001,-0.010487608128957679,-0.010937133293250871,0.003770617605637794
body_atr_ge_0p30,100,2026-03-30 14:10:00+00:00,2026-03-30 14:15:00+00:00,2026-03-30 15:00:00+00:00,-1,stop_arm_deadline,10,37.921266774,38.233903584,-0.009077107440073536,-0.010850315487694011,0.005492083775608392
slope3_same_ge_0,1,2026-03-25 08:15:00+00:00,2026-03-25 08:20:00+00:00,2026-03-25 09:05:00+00:00,1,stop_arm_deadline,10,40.726652859000005,40.687738728,-0.0017844218524893378,-0.005390588493057195,0.004059924629024714
slope3_same_ge_0,2,2026-03-25 09:05:00+00:00,2026-03-25 09:10:00+00:00,2026-03-25 09:55:00+00:00,1,stop_arm_deadline,10,40.717643202000005,40.619720776,-0.003233239294276153,-0.008117543337823678,0.0020226317518285963
slope3_same_ge_0,3,2026-03-25 10:15:00+00:00,2026-03-25 10:20:00+00:00,2026-03-25 11:05:00+00:00,1,stop_arm_deadline,10,40.75268075700001,40.962811328,0.004324778509255907,-0.002492580000576298,0.009896753673823477
slope3_same_ge_0,4,2026-03-25 11:05:00+00:00,2026-03-25 11:10:00+00:00,2026-03-25 11:55:00+00:00,1,stop_arm_deadline,10,40.996942569000005,41.358915872,0.007996291777809379,-0.003023211175792643,0.014221973504943142
slope3_same_ge_0,5,2026-03-25 12:10:00+00:00,2026-03-25 12:15:00+00:00,2026-03-25 13:00:00+00:00,1,stop_arm_deadline,10,41.213174337,40.909797336000004,-0.00818743582643008,-0.012866367476582334,-0.0009505294758338501
slope3_same_ge_0,6,2026-03-25 14:30:00+00:00,2026-03-25 14:35:00+00:00,2026-03-25 15:15:00+00:00,-1,stop_market,9,40.187832137,40.20515089442857,-0.0012604466194053587,-0.0062166130609848805,0.00412642653713402
slope3_same_ge_0,7,2026-03-25 15:30:00+00:00,2026-03-25 15:35:00+00:00,2026-03-25 16:20:00+00:00,-1,stop_arm_deadline,10,40.383621829,40.514301399999994,-0.004066619150440988,-0.003915540246376207,0.00318499983841547
slope3_same_ge_0,8,2026-03-25 17:05:00+00:00,2026-03-25 17:10:00+00:00,2026-03-25 17:50:00+00:00,-1,stop_market,9,40.458541354000005,40.52708937708255,-0.0025243033353751403,-0.0050974461978210575,-0.00018435281526185676
slope3_same_ge_0,9,2026-03-25 18:05:00+00:00,2026-03-25 18:10:00+00:00,2026-03-25 18:55:00+00:00,-1,stop_arm_deadline,10,40.340667968,40.396332552,-0.002209757521695661,-0.009842666625563561,-0.000504008312805615
slope3_same_ge_0,10,2026-03-25 18:55:00+00:00,2026-03-25 19:00:00+00:00,2026-03-25 19:35:00+00:00,-1,stop_market,8,40.362644362,40.33086769642858,-4.171708631157771e-05,-0.004684838370003789,0.002815582670470107
slope3_same_ge_0,11,2026-03-25 19:45:00+00:00,2026-03-25 19:50:00+00:00,2026-03-25 20:30:00+00:00,-1,stop_market,9,40.361645435,39.73559631814285,0.014688100130810367,-0.0032974616463512666,0.017383965084623698
slope3_same_ge_0,12,2026-03-25 20:45:00+00:00,2026-03-25 20:50:00+00:00,2026-03-25 21:35:00+00:00,-1,stop_arm_deadline,10,39.907133650000006,39.996438151999996,-0.003068058530627437,-0.0034934679993723497,0.004213122683142334
slope3_same_ge_0,13,2026-03-26 00:20:00+00:00,2026-03-26 00:25:00+00:00,2026-03-26 01:10:00+00:00,-1,stop_arm_deadline,10,40.148873984,40.076417032,0.0009761326725332012,-0.002684364218027661,0.007942289592656526
slope3_same_ge_0,14,2026-03-26 01:10:00+00:00,2026-03-26 01:15:00+00:00,2026-03-26 01:50:00+00:00,-1,stop_market,8,40.042987722,40.030179242,-0.0005093217449600016,-0.005759224495974339,0.0022472779160421785
slope3_same_ge_0,15,2026-03-26 02:00:00+00:00,2026-03-26 02:05:00+00:00,2026-03-26 02:50:00+00:00,-1,stop_arm_deadline,10,40.003030642,39.617538208,0.00881125401976934,-0.003463664249975477,0.013249762167857115
slope3_same_ge_0,16,2026-03-26 02:50:00+00:00,2026-03-26 02:55:00+00:00,2026-03-26 03:30:00+00:00,-1,stop_market,8,39.585479156,39.35296521657143,0.0050468309305677864,-0.0026003325682422288,0.008247447371128036
slope3_same_ge_0,17,2026-03-26 03:35:00+00:00,2026-03-26 03:40:00+00:00,2026-03-26 04:20:00+00:00,-1,stop_market,9,39.396681953,39.33929025628571,0.000628046171343296,-0.003468676040945932,0.003012486004318471
slope3_same_ge_0,18,2026-03-26 04:30:00+00:00,2026-03-26 04:35:00+00:00,2026-03-26 05:20:00+00:00,-1,stop_arm_deadline,10,39.313771012000004,39.158659383999996,0.0031177916538783785,-0.003243924063777174,0.005946288183055537
slope3_same_ge_0,19,2026-03-26 05:30:00+00:00,2026-03-26 05:35:00+00:00,2026-03-26 06:20:00+00:00,-1,stop_arm_deadline,10,39.053051065,39.022695288,-5.170439379177151e-05,-0.003614127974629581,0.0074783162143696735
slope3_same_ge_0,20,2026-03-26 06:20:00+00:00,2026-03-26 06:25:00+00:00,2026-03-26 07:00:00+00:00,-1,stop_market,8,38.991117591,38.81482160971428,0.0036939917971314435,-0.0015401076102266192,0.007158491683357693
slope3_same_ge_0,21,2026-03-26 07:10:00+00:00,2026-03-26 07:15:00+00:00,2026-03-26 08:00:00+00:00,-1,stop_arm_deadline,10,38.894221672,39.068683144,-0.005316719641679946,-0.006245304482316542,-0.00035425128483601576
slope3_same_ge_0,22,2026-03-26 08:30:00+00:00,2026-03-26 08:35:00+00:00,2026-03-26 09:20:00+00:00,-1,stop_arm_deadline,10,38.926187336000005,39.250635096,-0.009167727129042734,-0.014744671573259331,0.00026170906264399996
slope3_same_ge_0,23,2026-03-26 09:45:00+00:00,2026-03-26 09:50:00+00:00,2026-03-26 10:35:00+00:00,-1,stop_arm_deadline,10,39.081021021,39.000701096,0.0012267452205271148,-0.00484082456048475,0.0022778581181941426
slope3_same_ge_0,24,2026-03-26 10:35:00+00:00,2026-03-26 10:40:00+00:00,2026-03-26 11:20:00+00:00,-1,stop_market,9,38.970140124000004,38.92257886857143,0.0003916372487803413,-0.0031567575840818632,0.002903251659860606
slope3_same_ge_0,25,2026-03-26 11:30:00+00:00,2026-03-26 11:35:00+00:00,2026-03-26 12:20:00+00:00,-1,stop_arm_deadline,10,38.856262446,39.217643808,-0.010133645531666464,-0.010110332749267552,-0.0005594350210653687
slope3_same_ge_0,26,2026-03-26 13:10:00+00:00,2026-03-26 13:15:00+00:00,2026-03-26 14:00:00+00:00,1,stop_arm_deadline,10,39.462297660000004,39.637461528,0.0036076018530656435,-0.006047826969794793,0.00850691317805019
slope3_same_ge_0,27,2026-03-26 14:00:00+00:00,2026-03-26 14:05:00+00:00,2026-03-26 14:45:00+00:00,1,stop_market,9,39.666516552000004,39.61138321657143,-0.002218667554420059,-0.008343680023372284,0.0026844668313741327
slope3_same_ge_0,28,2026-03-26 14:55:00+00:00,2026-03-26 15:00:00+00:00,2026-03-26 15:45:00+00:00,1,stop_arm_deadline,10,39.606452172000004,39.359388136,-0.0070647104073371485,-0.010146716338840582,0.0006197936612295507
slope3_same_ge_0,29,2026-03-26 16:20:00+00:00,2026-03-26 16:25:00+00:00,2026-03-26 17:10:00+00:00,-1,stop_arm_deadline,10,38.986122955999996,38.94471588,0.00023321560392613246,-0.0036434266883003255,0.004748432056424945
slope3_same_ge_0,30,2026-03-26 17:45:00+00:00,2026-03-26 17:50:00+00:00,2026-03-26 18:30:00+00:00,-1,gap_market_exit,9,38.930183044,38.467841808,0.01105176590278836,-0.00315846952466227,0.014980228665785411
slope3_same_ge_0,31,2026-03-26 18:55:00+00:00,2026-03-26 19:00:00+00:00,2026-03-26 19:35:00+00:00,-1,stop_market,8,38.591546791000006,38.516525380714285,0.0011154690490211413,-0.0032249453761319527,0.004289716395576293
slope3_same_ge_0,32,2026-03-26 19:45:00+00:00,2026-03-26 19:50:00+00:00,2026-03-26 20:35:00+00:00,-1,stop_arm_deadline,10,38.501643361,39.07968024,-0.015848852128807198,-0.018397183056990687,0.005990480947460686
slope3_same_ge_0,33,2026-03-26 21:00:00+00:00,2026-03-26 21:05:00+00:00,2026-03-26 21:50:00+00:00,-1,stop_arm_deadline,10,38.71841052,38.99470268,-0.007968219181752783,-0.01331781186098137,-0.0002476723571864792
slope3_same_ge_0,34,2026-03-26 22:15:00+00:00,2026-03-26 22:20:00+00:00,2026-03-26 23:05:00+00:00,-1,stop_arm_deadline,10,38.872245278,38.92472116,-0.0021798399727113635,-0.00557913587530147,0.0018070805403092027
slope3_same_ge_0,35,2026-03-26 23:25:00+00:00,2026-03-26 23:30:00+00:00,2026-03-27 00:05:00+00:00,1,stop_market,8,39.068875971000004,39.183430981285724,0.002101591204366533,-0.0025871315673364906,0.007451558862765495
slope3_same_ge_0,36,2026-03-27 01:30:00+00:00,2026-03-27 01:35:00+00:00,2026-03-27 02:20:00+00:00,-1,stop_arm_deadline,10,38.737390133000005,38.83474492,-0.003343564183454211,-0.006058042711888382,0.0029529643738843703
slope3_same_ge_0,37,2026-03-27 02:20:00+00:00,2026-03-27 02:25:00+00:00,2026-03-27 03:05:00+00:00,-1,stop_market,9,38.804318241999994,38.550623519285715,0.005711184507302326,-0.0025969379707113808,0.009002045592490515
slope3_same_ge_0,38,2026-03-27 03:30:00+00:00,2026-03-27 03:35:00+00:00,2026-03-27 04:10:00+00:00,-1,stop_market,8,38.598539280000004,38.55701468871428,0.0002469307987507498,-0.0037427851828300144,0.0028120048588533564
slope3_same_ge_0,39,2026-03-27 06:00:00+00:00,2026-03-27 06:05:00+00:00,2026-03-27 06:50:00+00:00,-1,stop_arm_deadline,10,38.63849636,38.6897832,-0.002157223847279282,-0.0044910010973120565,0.0022903675954537572
slope3_same_ge_0,40,2026-03-27 06:55:00+00:00,2026-03-27 07:00:00+00:00,2026-03-27 07:45:00+00:00,-1,stop_arm_deadline,10,38.617518892999996,39.280627175999996,-0.01800762064210467,-0.017983918126163637,0.0017484005947424608
slope3_same_ge_0,41,2026-03-27 07:45:00+00:00,2026-03-27 07:50:00+00:00,2026-03-27 08:35:00+00:00,1,stop_arm_deadline,10,39.33516138900001,38.767231848,-0.015261551257566803,-0.019867012896099726,0.002411039071686938
slope3_same_ge_0,42,2026-03-27 09:10:00+00:00,2026-03-27 09:15:00+00:00,2026-03-27 10:00:00+00:00,-1,stop_arm_deadline,10,38.441707740999995,38.756765512,-0.009028448825836661,-0.012882688543941716,-0.0006319245535000295
slope3_same_ge_0,43,2026-03-27 10:30:00+00:00,2026-03-27 10:35:00+00:00,2026-03-27 11:20:00+00:00,-1,stop_arm_deadline,10,38.68844271,38.27789196799999,0.009786793012233832,-0.0016438989505713913,0.02087038540301067
slope3_same_ge_0,44,2026-03-27 11:20:00+00:00,2026-03-27 11:25:00+00:00,2026-03-27 12:00:00+00:00,-1,stop_market,8,38.246916975999994,38.32118410728571,-0.002771908661798425,-0.004913926548602691,0.000599184922914886
slope3_same_ge_0,45,2026-03-27 12:15:00+00:00,2026-03-27 12:20:00+00:00,2026-03-27 13:05:00+00:00,-1,stop_arm_deadline,10,38.113060758,38.287889328,-0.005418328625631204,-0.009727459468285253,0.00233675166015912
slope3_same_ge_0,46,2026-03-27 13:50:00+00:00,2026-03-27 13:55:00+00:00,2026-03-27 14:40:00+00:00,-1,stop_arm_deadline,10,38.070106896999995,38.402858968,-0.009573454896223032,-0.009605418351484889,0.003233689291523678
slope3_same_ge_0,47,2026-03-27 15:35:00+00:00,2026-03-27 15:40:00+00:00,2026-03-27 16:25:00+00:00,1,stop_arm_deadline,10,38.909705364000004,38.371127304,-0.014665323883648057,-0.015133491963606043,0.0018066093110289394
slope3_same_ge_0,48,2026-03-27 16:35:00+00:00,2026-03-27 16:40:00+00:00,2026-03-27 17:30:00+00:00,-1,stop_market,11,38.322835428,38.37292044528571,-0.0021367881327379237,-0.011352384663519082,0.001091657951004077
slope3_same_ge_0,49,2026-03-27 17:35:00+00:00,2026-03-27 17:40:00+00:00,2026-03-27 18:15:00+00:00,-1,stop_market,8,38.240923413999994,38.189361774714286,0.0005195731500247317,-0.003214713622403901,0.003658996737217146
slope3_same_ge_0,50,2026-03-27 18:20:00+00:00,2026-03-27 18:25:00+00:00,2026-03-27 19:10:00+00:00,-1,stop_arm_deadline,10,38.100074707,38.15592417599999,-0.002295792912016616,-0.009494047523648257,5.4454145194005044e-05
slope3_same_ge_0,51,2026-03-27 20:00:00+00:00,2026-03-27 20:05:00+00:00,2026-03-27 20:50:00+00:00,1,stop_arm_deadline,10,38.858650641000004,38.469153176000006,-0.010848609165388602,-0.01365883300780381,0.0007552850785053078
slope3_same_ge_0,52,2026-03-27 21:00:00+00:00,2026-03-27 21:05:00+00:00,2026-03-27 21:45:00+00:00,1,stop_market,9,38.539308354,38.56587513242857,-0.00014026608838585495,-0.005093218391976754,0.0023013294682232566
slope3_same_ge_0,53,2026-03-27 21:50:00+00:00,2026-03-27 21:55:00+00:00,2026-03-27 22:40:00+00:00,1,stop_arm_deadline,10,38.654431749000004,38.319113576,-0.009500492119313345,-0.011265467545045775,-0.0008390176115017356
slope3_same_ge_0,54,2026-03-27 22:50:00+00:00,2026-03-27 22:55:00+00:00,2026-03-27 23:40:00+00:00,-1,stop_arm_deadline,10,38.306852596,38.540822536,-0.006939638202916024,-0.006996966744830206,-0.0005781577576622343
slope3_same_ge_0,55,2026-03-27 23:40:00+00:00,2026-03-27 23:45:00+00:00,2026-03-28 00:30:00+00:00,1,stop_arm_deadline,10,38.59236522300001,38.07504916,-0.014228386116716896,-0.01462382469932612,0.0021671327091958847
slope3_same_ge_0,56,2026-03-28 00:30:00+00:00,2026-03-28 00:35:00+00:00,2026-03-28 01:15:00+00:00,-1,stop_market,9,38.023157328,38.03913358828571,-0.0012496686988944595,-0.005880874182348187,0.0013980250914318315
slope3_same_ge_0,57,2026-03-28 01:20:00+00:00,2026-03-28 01:25:00+00:00,2026-03-28 02:10:00+00:00,-1,stop_arm_deadline,10,38.138033933,38.239902,-0.003501466338596155,-0.004976146239699123,0.0035931042811683245
slope3_same_ge_0,58,2026-03-28 03:50:00+00:00,2026-03-28 03:55:00+00:00,2026-03-28 04:35:00+00:00,1,stop_market,9,38.48124612,38.59575801942857,0.0021452280312241,-0.002318085118200767,0.004281407090774403
slope3_same_ge_0,59,2026-03-28 04:35:00+00:00,2026-03-28 04:40:00+00:00,2026-03-28 05:25:00+00:00,1,stop_arm_deadline,10,38.643419946,38.481156344,-0.005026578397493627,-0.00935330976598227,-0.0004249092348178607
slope3_same_ge_0,60,2026-03-28 05:45:00+00:00,2026-03-28 05:50:00+00:00,2026-03-28 06:25:00+00:00,1,stop_market,8,38.669447844000004,38.72931112528571,0.0007181124111904447,-0.00492591900206664,0.0032209447753808185
slope3_same_ge_0,61,2026-03-28 06:30:00+00:00,2026-03-28 06:35:00+00:00,2026-03-28 07:10:00+00:00,1,stop_market,8,38.887681758,39.22570999714285,0.00785949750417157,-0.001563656467707079,0.010602798196248209
slope3_same_ge_0,62,2026-03-28 07:35:00+00:00,2026-03-28 07:40:00+00:00,2026-03-28 08:15:00+00:00,1,stop_market,8,39.226044432,39.58818066414286,0.008398884644595251,-0.002225815941149693,0.011190411226932317
slope3_same_ge_0,63,2026-03-28 08:20:00+00:00,2026-03-28 08:25:00+00:00,2026-03-28 09:10:00+00:00,1,stop_arm_deadline,10,39.73058522400001,39.451412424000004,-0.007853056006703772,-0.00850880898545127,-0.0007446460663291798
slope3_same_ge_0,64,2026-03-28 09:25:00+00:00,2026-03-28 09:30:00+00:00,2026-03-28 10:05:00+00:00,1,stop_market,8,39.552394230000004,39.586841024857144,4.1231785223225063e-05,-0.006745358475358302,0.0028470026199978182
slope3_same_ge_0,65,2026-03-28 11:45:00+00:00,2026-03-28 11:50:00+00:00,2026-03-28 12:25:00+00:00,1,stop_market,8,39.456291222000004,39.85267904471429,0.00921276303171397,-0.0015118557166241703,0.012918314474417603
slope3_same_ge_0,66,2026-03-28 12:40:00+00:00,2026-03-28 12:45:00+00:00,2026-03-28 13:30:00+00:00,1,stop_arm_deadline,10,39.882748320000005,40.014561056,0.00247431325861001,-0.0015115847136799737,0.008230417757729702
slope3_same_ge_0,67,2026-03-28 13:30:00+00:00,2026-03-28 13:35:00+00:00,2026-03-28 14:20:00+00:00,1,stop_arm_deadline,10,40.046924292,39.96954917600001,-0.002760632776052761,-0.006305857605505742,0.003347965177610046
slope3_same_ge_0,68,2026-03-28 14:20:00+00:00,2026-03-28 14:25:00+00:00,2026-03-28 15:15:00+00:00,1,gap_market_exit,11,40.00187600700001,40.024563696,-0.00026239217857805845,-0.005311331831180614,0.0019530082285721395
slope3_same_ge_0,69,2026-03-28 15:30:00+00:00,2026-03-28 15:35:00+00:00,2026-03-28 16:20:00+00:00,1,stop_arm_deadline,10,40.147031592000005,40.11558772,-0.001612215707421111,-0.003753179420071932,0.0033369442942001726
slope3_same_ge_0,70,2026-03-28 19:45:00+00:00,2026-03-28 19:50:00+00:00,2026-03-28 20:35:00+00:00,1,stop_arm_deadline,10,39.94681699200001,39.919535976,-0.0015119728470329016,-0.003464140622951099,0.000380080545667294
slope3_same_ge_0,71,2026-03-28 20:50:00+00:00,2026-03-28 20:55:00+00:00,2026-03-28 21:40:00+00:00,1,stop_arm_deadline,10,39.999873861000005,39.767495848,-0.006636382304899607,-0.007661530688706134,-0.0010468498262149462
slope3_same_ge_0,72,2026-03-28 22:10:00+00:00,2026-03-28 22:15:00+00:00,2026-03-28 23:00:00+00:00,-1,stop_arm_deadline,10,39.619442674,39.788493064,-0.0050979462379037565,-0.006789241793455207,-0.0006450703057663265
slope3_same_ge_0,73,2026-03-28 23:05:00+00:00,2026-03-28 23:10:00+00:00,2026-03-28 23:45:00+00:00,-1,stop_market,8,39.575489886,39.45524177985715,0.0022103862669065606,-0.0019183726779812432,0.004939670653809181
slope3_same_ge_0,74,2026-03-28 23:50:00+00:00,2026-03-28 23:55:00+00:00,2026-03-29 00:40:00+00:00,-1,stop_arm_deadline,10,39.393685172,39.4645786,-0.0026296828686497445,-0.004814219951902358,0.0006520124199563826
slope3_same_ge_0,75,2026-03-29 00:50:00+00:00,2026-03-29 00:55:00+00:00,2026-03-29 01:40:00+00:00,-1,stop_market,10,39.46760577,39.314011217428565,0.003063952363934243,-0.005441422527568311,0.005766900868686697
slope3_same_ge_0,76,2026-03-29 02:25:00+00:00,2026-03-29 02:30:00+00:00,2026-03-29 03:15:00+00:00,-1,stop_arm_deadline,10,39.424651909,39.878469304,-0.012345101545165924,-0.01226887100888631,-0.00011028863387396726
slope3_same_ge_0,77,2026-03-29 03:15:00+00:00,2026-03-29 03:20:00+00:00,2026-03-29 04:00:00+00:00,1,stop_market,9,39.93180089700001,39.92421578257143,-0.001019195580282848,-0.0037153112700482197,0.0013572917269568663
slope3_same_ge_0,78,2026-03-29 04:05:00+00:00,2026-03-29 04:10:00+00:00,2026-03-29 04:55:00+00:00,1,stop_arm_deadline,10,40.005880299000005,39.816508784,-0.005560951785897016,-0.006585761588015064,0.0012528083528071665
slope3_same_ge_0,79,2026-03-29 06:00:00+00:00,2026-03-29 06:05:00+00:00,2026-03-29 06:50:00+00:00,1,stop_arm_deadline,10,39.897764415,39.951544424000005,0.000518063862140155,-0.0021381768012448546,0.001960901472729759
slope3_same_ge_0,80,2026-03-29 07:55:00+00:00,2026-03-29 08:00:00+00:00,2026-03-29 08:45:00+00:00,-1,stop_arm_deadline,10,39.643416922,39.856475112,-0.006205916102793661,-0.006886935850307877,6.096654092047071e-05
slope3_same_ge_0,81,2026-03-29 09:35:00+00:00,2026-03-29 09:40:00+00:00,2026-03-29 10:15:00+00:00,-1,stop_market,8,39.575489886,39.44074560785714,0.0025768298167771443,-0.0015140820413755013,0.005520838443930254
slope3_same_ge_0,82,2026-03-29 10:40:00+00:00,2026-03-29 10:45:00+00:00,2026-03-29 11:30:00+00:00,-1,stop_arm_deadline,10,39.26782037,39.412592328,-0.004517635035476172,-0.0099435739542222,0.0012941989018272482
slope3_same_ge_0,83,2026-03-29 11:30:00+00:00,2026-03-29 11:35:00+00:00,2026-03-29 12:10:00+00:00,-1,stop_market,8,39.380699121,39.327186309714286,0.0005300996884771283,-0.0037741973768517104,0.003064930884775441
slope3_same_ge_0,84,2026-03-29 12:30:00+00:00,2026-03-29 12:35:00+00:00,2026-03-29 13:10:00+00:00,-1,stop_market,8,39.318765647,39.01246584642857,0.006964075929938326,-0.0020992094372078865,0.009734935486948704
slope3_same_ge_0,85,2026-03-29 13:25:00+00:00,2026-03-29 13:30:00+00:00,2026-03-29 14:10:00+00:00,-1,stop_market,9,39.06803497,38.93919947957143,0.0024697660992501593,-0.0048163423816642995,0.005273747967058262
slope3_same_ge_0,86,2026-03-29 14:15:00+00:00,2026-03-29 14:20:00+00:00,2026-03-29 14:55:00+00:00,-1,stop_market,8,38.896219526,38.81769585071429,0.0011903141700102715,-0.0017459082708979484,0.0037592220473319227
slope3_same_ge_0,87,2026-03-29 15:00:00+00:00,2026-03-29 15:05:00+00:00,2026-03-29 15:50:00+00:00,-1,stop_arm_deadline,10,38.809312876999996,39.018696344,-0.006226745938352737,-0.006255710950656705,0.002069422802061349
slope3_same_ge_0,88,2026-03-29 17:00:00+00:00,2026-03-29 17:05:00+00:00,2026-03-29 17:45:00+00:00,-1,stop_market,9,38.902213088,38.918169318714284,-0.0012396552449985953,-0.003545252152195048,0.0007509364038987831
slope3_same_ge_0,89,2026-03-29 17:50:00+00:00,2026-03-29 17:55:00+00:00,2026-03-29 18:30:00+00:00,-1,stop_market,8,38.80831395,38.67218070542857,0.002679969071153524,-0.0014888138765876285,0.004826644884426745
slope3_same_ge_0,90,2026-03-29 18:30:00+00:00,2026-03-29 18:35:00+00:00,2026-03-29 19:20:00+00:00,-1,stop_arm_deadline,10,38.60053713400001,38.736770792,-0.004360106360712576,-0.00597061679553225,-0.0010741525657029793
slope3_same_ge_0,91,2026-03-29 19:20:00+00:00,2026-03-29 19:25:00+00:00,2026-03-29 20:00:00+00:00,-1,stop_market,8,38.704425542,38.60875102671428,0.0016436294105967079,-0.001850529618494316,0.0032147626597631707
slope3_same_ge_0,92,2026-03-29 20:10:00+00:00,2026-03-29 20:15:00+00:00,2026-03-29 21:00:00+00:00,-1,stop_arm_deadline,10,38.581557521,38.730772376,-0.004698443990084287,-0.009523740922528405,-0.0010223143266969714
slope3_same_ge_0,93,2026-03-29 21:05:00+00:00,2026-03-29 21:10:00+00:00,2026-03-29 21:50:00+00:00,-1,stop_market,9,38.615521038999994,38.558067982,0.0006591172338492551,-0.0023951851764765367,0.002525436310997886
slope3_same_ge_0,94,2026-03-29 22:00:00+00:00,2026-03-29 22:05:00+00:00,2026-03-29 22:50:00+00:00,-1,gap_market_exit,10,38.300859034,37.824011824,0.011625879483899128,-0.006240665521440884,0.015009037616876775
slope3_same_ge_0,95,2026-03-29 23:05:00+00:00,2026-03-29 23:10:00+00:00,2026-03-29 23:45:00+00:00,-1,stop_market,8,38.21994594700001,37.93749971242857,0.00656376355603833,-0.0027185382740311384,0.01119692705985098
slope3_same_ge_0,96,2026-03-29 23:50:00+00:00,2026-03-29 23:55:00+00:00,2026-03-30 00:55:00+00:00,-1,stop_market,13,37.772426651,37.77336448414286,-0.0008541614290466069,-0.027142447648998105,0.004909047880700346
slope3_same_ge_0,97,2026-03-30 01:05:00+00:00,2026-03-30 01:10:00+00:00,2026-03-30 01:55:00+00:00,-1,stop_arm_deadline,10,37.682523221,37.992967207999996,-0.009071146405414654,-0.011971126796118463,0.00579906020938159
slope3_same_ge_0,98,2026-03-30 04:15:00+00:00,2026-03-30 04:20:00+00:00,2026-03-30 05:00:00+00:00,1,stop_market,9,38.552322303000004,38.628248737571425,0.0011392994036443682,-0.004080388679765027,0.006398517190773667
slope3_same_ge_0,99,2026-03-30 05:05:00+00:00,2026-03-30 05:10:00+00:00,2026-03-30 05:55:00+00:00,1,stop_arm_deadline,10,38.665443552000006,38.299108296,-0.010299881273192998,-0.011443722736922528,0.0005575119802001538
slope3_same_ge_0,100,2026-03-30 06:20:00+00:00,2026-03-30 06:25:00+00:00,2026-03-30 07:10:00+00:00,-1,stop_arm_deadline,10,38.104070415,38.24989935999999,-0.004658032075446527,-0.006501401716148451,-0.0006017620886762387
slope6_same_ge_0,1,2026-03-25 08:15:00+00:00,2026-03-25 08:20:00+00:00,2026-03-25 09:05:00+00:00,1,stop_arm_deadline,10,40.726652859000005,40.687738728,-0.0017844218524893378,-0.005390588493057195,0.004059924629024714
slope6_same_ge_0,2,2026-03-25 09:05:00+00:00,2026-03-25 09:10:00+00:00,2026-03-25 09:55:00+00:00,1,stop_arm_deadline,10,40.717643202000005,40.619720776,-0.003233239294276153,-0.008117543337823678,0.0020226317518285963
slope6_same_ge_0,3,2026-03-25 09:55:00+00:00,2026-03-25 10:00:00+00:00,2026-03-25 10:40:00+00:00,1,stop_market,9,40.654575603,40.73416169471429,0.0011274827134536334,-0.0019046683298123018,0.003404890961149043
slope6_same_ge_0,4,2026-03-25 10:45:00+00:00,2026-03-25 10:50:00+00:00,2026-03-25 11:35:00+00:00,1,stop_market,10,40.87881595500001,41.478340248857144,0.013830487852859768,-0.002171462561661134,0.01715274840083092
slope6_same_ge_0,5,2026-03-25 11:50:00+00:00,2026-03-25 11:55:00+00:00,2026-03-25 12:40:00+00:00,1,stop_arm_deadline,10,41.265230133,40.8607844,-0.010626384790068565,-0.014112152665670135,0.002975140732386583
