pb,htf,candle,th,tp,sl,tx,signals,trades,total_return,pf,avg_trade,win_rate,payoff,max_dd,is_trades,is_pf,is_ret,val_trades,val_pf,val_ret,oos_trades,oos_pf,oos_ret,pass_loose
0.0,0.5,False,700.0,2.0,3,24,305,134,-0.2732925090893408,0.7421959125194624,-0.0022263851605966146,0.5298507462686567,0.6585682040665651,-0.3228836374140168,104,0.7938915761929141,-0.18181461957400236,10,0.571069810065428,-0.024419450627650163,20,0.5676572346397263,-0.08957371285228988,False
0.0,0.5,False,700.0,2.5,4,24,305,128,-0.344645235215182,0.6858079601167045,-0.003087758972700599,0.4921875,0.7075796413902506,-0.3595890071429729,100,0.7266204751933533,-0.2553453009511407,10,0.5471402935769865,-0.02419893258878647,18,0.526560466930561,-0.09809615569872676,False
0.0,0.5,False,700.0,3.0,5,24,305,119,-0.40638389813652975,0.592721857937966,-0.004157775516291729,0.453781512605042,0.7134614956660701,-0.4140722097493441,92,0.5672208699618585,-0.3613766244608797,10,0.6372694319692742,-0.01958807529876616,17,0.7214781732976966,-0.05190408187855122,False
0.0,0.5,False,700.0,3.0,7,24,305,119,-0.39115904197114637,0.6050242651622623,-0.003950194688078,0.453781512605042,0.7282699488064268,-0.3990445406853419,92,0.5818104137962649,-0.34499743763304147,10,0.6372694319692742,-0.01958807529876616,17,0.7214781732976966,-0.05190408187855122,False
0.0,0.5,False,700.0,4.0,6,24,305,116,-0.43042493543068694,0.5454324873710045,-0.004630252203176046,0.4224137931034483,0.745795441915455,-0.4340662097784247,90,0.5660711937771595,-0.34827478982052174,9,0.446184906266593,-0.029406532650626427,17,0.4720866262139288,-0.09957180960889911,False
0.0,0.5,False,700.0,5.0,8,24,305,113,-0.41339235005444896,0.5476225100997859,-0.00451512052234153,0.39823008849557523,0.8275184597063432,-0.42203640845913515,87,0.5597651092285498,-0.3347127729058015,9,0.32887887138214195,-0.03534389218838763,17,0.552136619939038,-0.08595828096295188,False
0.0,0.5,False,700.0,6.0,10,24,305,113,-0.4108164417324648,0.5497923815212084,-0.004471938736425287,0.39823008849557523,0.830797376520937,-0.4237664964820931,87,0.549488944749284,-0.3410221464742377,9,0.32887887138214195,-0.03534389218838763,17,0.6141369214795758,-0.0731546377711737,False
0.0,0.5,False,700.0,2.0,3,36,305,123,-0.1678972430566401,0.8442321776497315,-0.001327550705513198,0.5609756097560976,0.6607034433780508,-0.3028229051106748,95,0.8932626648136324,-0.09633581208970121,10,0.45049050424266285,-0.043260188371659125,18,0.7975774017158175,-0.037554728311743224,False
0.0,0.5,False,700.0,2.5,4,36,305,114,-0.24447109889320473,0.7735421650764864,-0.0022290602936165128,0.5263157894736842,0.6961879485688378,-0.37066715444884135,90,0.8303105542806534,-0.15799449068562688,8,0.45706607277689404,-0.02968900849757017,16,0.5935155172525478,-0.0752481733843896,False
0.0,0.5,False,700.0,3.0,5,36,305,103,-0.297554539775001,0.683432393367071,-0.0031936632163752504,0.49514563106796117,0.6968330285311312,-0.39148247402259806,80,0.6582420464303073,-0.26362414698724757,8,0.5031884224343605,-0.028923073367158714,15,0.9036813388950351,-0.01766541136500499,False
0.0,0.5,False,700.0,3.0,7,36,305,103,-0.2661886182774623,0.7129725231198806,-0.0027810450397393644,0.5048543689320388,0.6992615130598828,-0.3528679755126305,80,0.6987897620630381,-0.22640826443015938,8,0.4518717270331488,-0.035417997044451255,15,0.9103002075410545,-0.016592610208211123,False
0.0,0.5,False,700.0,4.0,6,36,305,97,-0.3689080645261972,0.5721391258992878,-0.004515465489532445,0.4536082474226804,0.6891675834695967,-0.37428304320423966,76,0.5889620490024429,-0.2937014587739395,8,0.6125572586304685,-0.02417257197440259,13,0.4729351590728728,-0.08434620362284473,False
0.0,0.5,False,700.0,5.0,8,36,305,94,-0.34759589445675243,0.598359699150387,-0.004301334864075276,0.425531914893617,0.8077855938530225,-0.3588795783083282,73,0.6123995791657297,-0.273758573409568,8,0.6762873968678044,-0.02274419685828588,13,0.49763251702182026,-0.0807631860454856,False
0.0,0.5,False,700.0,6.0,10,36,305,92,-0.35586505374150357,0.5751650915477655,-0.004546766999751673,0.42391304347826086,0.7816346115905533,-0.37054686409158843,71,0.5712335530701584,-0.29051176115835053,8,0.757298195462476,-0.016182050225039935,13,0.5223298749707678,-0.0771801684681267,False
0.0,0.5,False,700.0,2.0,3,48,305,118,-0.19299237969416072,0.817437133055597,-0.0016459473586099055,0.5423728813559322,0.6897125810156599,-0.2993815219811736,92,0.8296404875428929,-0.14569007562372316,9,0.7078407452108448,-0.017309163813643114,17,0.7954275789571522,-0.03873024526083335,False
0.0,0.5,False,700.0,2.5,4,48,305,109,-0.2830181547596968,0.7379126024931336,-0.0028064605164701264,0.5137614678899083,0.6983815702167158,-0.34708804515292047,87,0.7328078208348363,-0.24521478954898712,7,0.8363388758592292,-0.007178067998336868,15,0.7436313629878457,-0.04321707816111153,False
0.0,0.5,False,700.0,3.0,5,48,305,97,-0.3347814274909918,0.6497986676026815,-0.003936440721194755,0.4742268041237113,0.7204289575594947,-0.3830872966472325,76,0.5876316506940459,-0.3279700338168863,7,0.8674266106440717,-0.006449790202951666,14,1.0025154622497918,-0.003709687021398622,False
0.0,0.5,False,700.0,3.0,7,48,305,97,-0.23520718260241935,0.742550119564906,-0.002545431640135372,0.4845360824742268,0.7899469357073468,-0.30175191115189937,76,0.6781171899380091,-0.23936784412804257,7,0.810502566167127,-0.009597557793703526,14,1.1588714398415894,0.015213575742435204,False
0.0,0.5,False,700.0,4.0,6,48,305,91,-0.33103980235658403,0.634684878648863,-0.0041470277635977945,0.43956043956043955,0.8092232202773004,-0.35339590638752105,71,0.5825867624822411,-0.31774742716198656,7,0.9816856613777101,-0.0016454214089949293,13,0.8739528436326198,-0.017867048235959304,False
0.0,0.5,False,700.0,5.0,8,48,305,87,-0.31375625610220037,0.6409004825387034,-0.004052271312072244,0.3793103448275862,1.048746244154242,-0.3492655242011925,67,0.5521603218581616,-0.31915234050184627,7,1.1623019929983014,0.006805115904112036,13,1.0393237669119781,0.001112849615829914,False
0.0,0.5,False,700.0,6.0,10,48,305,83,-0.3088839472151258,0.6237384691656567,-0.004186307886439347,0.39759036144578314,0.9450582866146312,-0.3442926502560347,64,0.5461070600746019,-0.30307831106573924,6,0.8285817779921737,-0.008899677261301031,13,1.0342298258286058,0.0005743895563807833,False
0.0,0.5,False,788.123,2.0,3,12,187,102,-0.10751042942365718,0.840269122592963,-0.0010121303828169858,0.47058823529411764,0.9453027629170834,-0.27674010505719193,78,0.8593620724259605,-0.07791949039444845,7,0.39734732201606654,-0.012694425840578338,17,0.835354864268583,-0.019646466480371938,False
0.0,0.5,False,788.123,2.5,4,12,187,102,-0.19127282579626415,0.723403248504278,-0.0019561235816890703,0.43137254901960786,0.9535770093920027,-0.28085909696892397,78,0.6816288407926673,-0.1829852000651001,7,0.49621833570383717,-0.010657766337741292,17,1.0261750412612236,0.0005195142101270811,False
0.0,0.5,False,788.123,3.0,5,12,187,100,-0.18233530386936436,0.7272151931158999,-0.0018821615953002915,0.41,1.0464803998497096,-0.2855014433630597,76,0.6452522440441055,-0.19459108460227004,7,0.5950893493916078,-0.008621106834904246,17,1.2869831591774952,0.024045246118566954,False
0.0,0.5,False,788.123,3.0,7,12,187,100,-0.14022937605757346,0.7818541065093733,-0.001399977299353394,0.41,1.1251071288793422,-0.28830812565200425,76,0.7038491745981458,-0.15311627248039328,7,0.5950893493916078,-0.008621106834904246,17,1.2869831591774952,0.024045246118566954,False
0.0,0.5,False,788.123,4.0,6,12,187,99,-0.1757457569440588,0.7167891285875223,-0.0018438389984430483,0.3939393939393939,1.102752505519265,-0.290143789757196,75,0.6835055775271289,-0.1573803257106342,7,0.792831376767149,-0.004547787829230487,17,0.8576828470592146,-0.017326645516044792,False
0.0,0.5,False,788.123,5.0,8,12,187,98,-0.1815245561366614,0.7048911628868264,-0.0019334166859988396,0.3877551020408163,1.11298604666341,-0.28830812565200425,74,0.6640859229673058,-0.16511508195284763,7,0.9905734041426902,-0.0004744688235563954,17,0.839905068466736,-0.01918940971784122,False
0.0,0.5,False,788.123,6.0,10,12,187,98,-0.2053610292303547,0.6581653625105715,-0.0022395425309509405,0.3877551020408163,1.039208467121955,-0.28830812565200425,74,0.6507867897364361,-0.17063940700060487,7,0.41285002623218414,-0.012375083207345594,17,0.7393602594855443,-0.029859968122287972,False
0.0,0.5,False,788.123,2.0,3,24,187,89,-0.27036792261987985,0.645794569576441,-0.0033731372313665514,0.48314606741573035,0.6908500046631694,-0.3184771147318518,67,0.6608730056535589,-0.20702498479072706,6,0.4105118523433991,-0.02451996172474824,16,0.6455991298367518,-0.05675170598835877,False
0.0,0.5,False,788.123,2.5,4,24,187,85,-0.2338316723139564,0.6982189722970383,-0.002921761858379805,0.4588235294117647,0.8235403262990709,-0.2930225416730554,64,0.696239033136736,-0.18774435362353392,6,0.6461675009142399,-0.010904852245866459,15,0.716490912032503,-0.04634040088023761,False
