label,window,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
HYPE-5M-PBTR-V1-live-realistic,week_031_20251226_20260101,1,0.9957421849677146,0.8004021220685358,-0.004257815032285395,-0.005477984880128739,0.0,0.0,-0.00425781503228536,0.0,0.00425781503228536,0.0,-0.00425781503228536,-0.00425781503228536,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HYPE-5M-PBTR-V1-live-realistic,week_032_20260102_20260108,1,1.009717277831285,1.6562997125395733,0.009717277831285065,-0.002007775299626924,1.0,inf,0.009717277831285148,0.009717277831285148,0.0,inf,0.009717277831285148,0.009717277831285148,1,0,inf,1.0,0.0,1.0,0.0,inf,0.0
HYPE-5M-PBTR-V1-live-realistic,week_033_20260109_20260115,6,0.9910147183417277,0.6244036843714198,-0.008985281658272282,-0.017062440493257003,0.16666666666666666,0.5301545170428801,-0.0014854636233756393,0.010056820104502547,0.0037939203689512763,2.6507725852144004,-0.009521905526662423,0.010056820104502547,6,0,inf,1.0,0.0,0.16666666666666666,0.0,2.6507725852144004,0.0
HYPE-5M-PBTR-V1-live-realistic,week_034_20260116_20260122,19,0.9603300952146445,0.12098425307617507,-0.03966990478535548,-0.041839754423497855,0.2631578947368421,0.4727237590008366,-0.0020991449002653686,0.00715146870837545,0.005402935474779947,1.3236265252023425,-0.02228234465398103,0.012084714062603995,0,19,0.0,0.0,1.0,0.0,0.2631578947368421,0.0,1.3236265252023425
HYPE-5M-PBTR-V1-live-realistic,week_035_20260123_20260129,23,1.088139194096306,82.06205387319852,0.0881391940963061,-0.03444231101917783,0.5652173913043478,2.168204627230863,0.0037546830036977482,0.012329319451184659,0.007392344378035237,1.66784971325451,-0.021112947154206745,0.03102036803298732,23,0,inf,1.0,0.0,0.5652173913043478,0.0,1.66784971325451,0.0
HYPE-5M-PBTR-V1-live-realistic,week_036_20260130_20260205,17,0.8782898108926412,0.0011457852924764774,-0.12171018910735876,-0.13877479424151717,0.35294117647058826,0.3474035300411887,-0.0074503192216075695,0.011237302167402248,0.01764356725197656,0.6369064717421792,-0.04323861289230572,0.030904138347475185,8,9,0.8888888888888888,0.47058823529411764,0.5294117647058824,0.5,0.2222222222222222,0.5944994787051074,0.7728382742228173
HYPE-5M-PBTR-V1-live-realistic,week_037_20260206_20260212,15,0.9964734803514705,0.831658002423945,-0.003526519648529458,-0.02834477108212652,0.4666666666666667,0.9071931605678726,-0.0002206113896609396,0.0046210528325373035,0.004457067584084402,1.03679218350614,-0.010438127874108458,0.008641026841879241,0,15,0.0,0.0,1.0,0.0,0.4666666666666667,0.0,1.03679218350614
HYPE-5M-PBTR-V1-live-realistic,week_038_20260213_20260219,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYPE-5M-PBTR-V1-live-realistic,week_039_20260220_20260226,14,0.9727219734532101,0.23619402673809803,-0.027278026546789902,-0.055241380844907706,0.2857142857142857,0.5589377560581262,-0.001943639846768403,0.008620796685974588,0.006169414459865599,1.3973443901453158,-0.016398403783667102,0.013303000907868286,3,11,0.2727272727272727,0.21428571428571427,0.7857142857142857,0.0,0.36363636363636365,0.0,1.8727363308102996
HYPE-5M-PBTR-V1-live-realistic,week_040_20260227_20260305,24,0.9682864310875914,0.18608042018814483,-0.03171356891240862,-0.059897693397830576,0.375,0.6938623124979854,-0.00130328103403218,0.007877044689593644,0.006811476468207674,1.1564371874966421,-0.01975008173602171,0.01593904233791104,24,0,inf,1.0,0.0,0.375,0.0,1.1564371874966421,0.0
HYPE-5M-PBTR-V1-live-realistic,week_041_20260306_20260312,24,0.9913893548188408,0.6368400943493957,-0.008610645181159171,-0.06001634009253998,0.4166666666666667,0.8958837702086841,-0.0003285247701847232,0.006784417998460723,0.0054091981763600425,1.2542372782921578,-0.01009391493925702,0.02646793026784729,24,0,inf,1.0,0.0,0.4166666666666667,0.0,1.2542372782921578,0.0
HYPE-5M-PBTR-V1-live-realistic,week_042_20260313_20260319,27,0.8893237536138319,0.0021979507420741323,-0.11067624638616813,-0.11617973211897226,0.2962962962962963,0.23997308516461213,-0.004311173580697929,0.004594125439086709,0.00806077316797567,0.5699360772659539,-0.015539384316535792,0.011516570190801732,20,7,2.857142857142857,0.7407407407407407,0.25925925925925924,0.3,0.2857142857142857,0.6236130351507958,0.47067919363799887
HYPE-5M-PBTR-V1-live-realistic,week_043_20260320_20260326,13,0.9758312798453944,0.27899014170614755,-0.024168720154605583,-0.02691557116350285,0.38461538461538464,0.34791577090570686,-0.0018689884751579662,0.0025926887916523085,0.004657536766914388,0.556665233449131,-0.011571347893723606,0.006537398170294159,11,2,5.5,0.8461538461538461,0.15384615384615385,0.36363636363636365,0.5,0.5761749686681846,1.3660438133321573
HYPE-5M-PBTR-V1-live-realistic,week_044_20260327_20260402,18,0.9545128574041721,0.08811347070648137,-0.04548714259582787,-0.047651532827785004,0.16666666666666666,0.07563765257334853,-0.002578878948720095,0.0012661291353658754,0.0033478805655372886,0.37818826286674273,-0.009010827261062926,0.0019618825877263956,0,18,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.37818826286674273
HYPE-5M-PBTR-V1-live-realistic,week_045_20260403_20260409,8,1.0074879057803319,1.4758774508068382,0.007487905780331872,-0.00848691918862099,0.5,1.8283878302015122,0.0009393981965881858,0.004146811837970313,0.002268015444793942,1.8283878302015122,-0.004926318121922299,0.005587906236053681,8,0,inf,1.0,0.0,0.5,0.0,1.8283878302015122,0.0
HYPE-5M-PBTR-V1-live-realistic,week_046_20260410_20260416,28,0.9467160518420812,0.05743545224446821,-0.053283948157918815,-0.05527710929988061,0.2857142857142857,0.28856243680988763,-0.0019458999261991162,0.002762431712081975,0.0038292325815115517,0.7214060920247191,-0.012242076966567131,0.007428569683917378,28,0,inf,1.0,0.0,0.2857142857142857,0.0,0.7214060920247191,0.0
