label,month,slice_start,slice_end,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
short_ema_pair_13_55,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,35.0,0.14364877756620653,-0.17165276183020917,0.005120238509091321,0.6285714285714286,1.2629361473650031,0.7462804507156837,-0.12411333068229081,0.07383426969259477
short_ema_pair_13_55,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,24.0,0.353176016754553,-0.13940170407663477,0.013411884110380296,0.7083333333333334,2.061323725217277,0.8487803574424083,-0.06281591191384042,0.054077215122204744
short_ema_pair_13_55,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,37.0,1.4904333128072111,-0.19225303919675918,0.02599943013941103,0.7567567567567568,3.343112582963449,1.074571901666823,-0.0839630051656357,0.09230243912687061
short_ema_pair_13_55,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,33.0,0.005823856777040337,-0.3128595854305227,0.0018811573838227289,0.5454545454545454,1.073897776015991,0.8949148133466591,-0.14810811847370753,0.08478413003940544
short_ema_pair_13_55,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14.0,0.06673857991287013,-0.132822677679432,0.005384835615036554,0.5714285714285714,1.3417031056676263,1.0062773292507199,-0.056339861740838625,0.06358998082207908
short_ema_pair_13_55,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,6.0,0.03284016044626914,-0.025098003982371275,0.005526905675443036,0.6666666666666666,2.1022428239847026,1.0511214119923513,-0.02509800398237111,0.02009952778775089
short_ema_pair_13_55,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,46.0,0.31156959897029246,-0.2874659252455697,0.00685718815941614,0.6304347826086957,1.416379721151001,0.8302915606747248,-0.11204445569580701,0.06096250574354524
short_ema_pair_13_55,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,36.0,-0.04829518186883841,-0.20997293580267018,-0.0003460600687530236,0.5833333333333334,0.9835922987988052,0.7025659277134323,-0.09740565614139904,0.07293299563755279
short_ema_pair_9_96,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,3.0,-0.0647388534776967,-0.0647388534776967,-0.02101671382690096,0.3333333333333333,0.40909787959063315,0.8181957591812663,-0.05458669307141035,0.04365135662362415
short_ema_pair_9_96,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,48.0,-0.35866727184576597,-0.4390746537425586,-0.008151748674840564,0.5,0.674438788845723,0.6744387888457228,-0.11366724456079319,0.06023277354325021
short_ema_pair_9_96,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,16.0,-0.08748298635483098,-0.1719375230298521,-0.005229200264057423,0.4375,0.7016875085640399,0.9021696538680513,-0.04306438746090856,0.038760168993591824
short_ema_pair_9_96,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,32.0,-0.08293834215033424,-0.2240974165310079,-0.0020609229780235703,0.53125,0.8809973793930616,0.7773506288762309,-0.08336974326685088,0.04343653774775277
short_ema_pair_9_96,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,16.0,-0.18989435215539885,-0.21398532378254997,-0.012257516105233863,0.4375,0.50181525699665,0.6451910447099785,-0.09627977229836662,0.04108717850200094
short_ema_pair_9_96,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,64.0,-0.08321319248944326,-0.4258409390866569,0.0005117480463998833,0.46875,1.0217680388534118,1.1580037773672,-0.09043755994940063,0.3525382411982814
short_ema_pair_9_96,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,41.0,-0.03395767949027051,-0.28049748089944826,0.0003745567473270933,0.5853658536585366,1.0174979492367637,0.7207277140427076,-0.12411333068229081,0.07383426969259477
short_ema_pair_9_96,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,31.0,0.04382517079779902,-0.23151843756087165,0.0022291556810265043,0.5806451612903226,1.1214920891576652,0.8099665088360916,-0.06441957999172467,0.054077215122204744
short_ema_pair_9_96,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,46.0,1.5034218582221444,-0.18255348669082483,0.021185391651274307,0.6956521739130435,2.6404456961453366,1.155194992063585,-0.0839630051656357,0.09230243912687061
short_ema_pair_9_96,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,40.0,0.046130906753130585,-0.33402097658077756,0.002704236374748338,0.575,1.1124207099603607,0.8222240030141797,-0.14810811847370753,0.08478413003940544
short_ema_pair_9_96,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,17.0,0.07137062193916344,-0.13481577265386635,0.004792615017007967,0.5882352941176471,1.305251031647284,0.9136757221530987,-0.056339861740838625,0.06358998082207908
short_ema_pair_9_96,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,6.0,-0.007050346804551633,-0.05369018772541889,-0.001004671759627743,0.5,0.8894887476665342,0.8894887476665343,-0.026036680889930802,0.02009952778775089
short_ema_pair_9_96,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.06899834529015925,-0.3385968627645686,0.0023418390677897487,0.5882352941176471,1.1198836661368783,0.7839185662958148,-0.11204445569580701,0.06096250574354524
short_ema_pair_9_96,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,44.0,0.07074113527010595,-0.17595509058877168,0.0025787837810160325,0.6136363636363636,1.1308010114213287,0.7119858220060217,-0.0830632881996373,0.08273063604634968
short_pullback_buffer_0p005,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,1.0,-0.046291776783286886,-0.046291776783286886,-0.04629177678328683,0.0,0.0,inf,-0.04629177678328683,-0.04629177678328683
short_pullback_buffer_0p005,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,29.0,0.10436018329489727,-0.1565581433042802,0.004425165812130176,0.6551724137931034,1.2572245165318423,0.6616971139641274,-0.11366724456079319,0.04787745562471993
short_pullback_buffer_0p005,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,4.0,0.0006125308544493446,-0.050636836908207083,0.0005776819003538072,0.5,1.0453387673954173,1.0453387673954173,-0.04338242357859745,0.02844323756996058
short_pullback_buffer_0p005,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,15.0,-0.013917897001788693,-0.0988287349851823,-0.00024283454632421144,0.5333333333333333,0.9848640228327435,0.8617560199786505,-0.08336974326685088,0.04343653774775277
short_pullback_buffer_0p005,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,11.0,-0.10730814656768484,-0.156040854048502,-0.009283664794684817,0.45454545454545453,0.6098664184163045,0.7318397020995654,-0.09627977229836662,0.04624502990403617
short_pullback_buffer_0p005,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,34.0,-0.25397083002824894,-0.39086875818809474,-0.006870629220364416,0.4117647058823529,0.7448757973498972,1.0641082819284244,-0.09043755994940063,0.21472617537964928
short_pullback_buffer_0p005,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,21.0,0.03326041325928464,-0.13720024610595538,0.0028022780304859853,0.6666666666666666,1.1440908036757318,0.5720454018378659,-0.12411333068229081,0.0636267877420081
short_pullback_buffer_0p005,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13.0,0.34421411679355707,-0.07706619872656673,0.023446450407778326,0.8461538461538461,4.888337708746861,0.888788674317611,-0.05379505551984103,0.054077215122204744
short_pullback_buffer_0p005,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,33.0,1.778975763818964,-0.09518165638097886,0.03223811652511077,0.8181818181818182,5.399321131806439,1.1998491404014309,-0.07186364126494885,0.09230243912687061
short_pullback_buffer_0p005,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,24.0,-0.10648043720846545,-0.3956422086617928,-0.0027093451032918978,0.5,0.909389541273335,0.909389541273335,-0.14810811847370753,0.08478413003940544
short_pullback_buffer_0p005,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13.0,0.1240775338418385,-0.09790398278492307,0.00976208869601696,0.6153846153846154,1.7208926333067949,1.0755578958167469,-0.056339861740838625,0.06358998082207908
short_pullback_buffer_0p005,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,4.0,0.04138865465300268,-0.004987412162845262,0.010233845014919939,0.75,9.207739549708052,3.069246516569351,-0.004987412162845227,0.02009952778775089
short_pullback_buffer_0p005,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,39.0,0.49432390300808215,-0.21228621539536718,0.01127406286967842,0.6923076923076923,1.796751702618921,0.7985563122750758,-0.11204445569580701,0.06096250574354524
short_pullback_buffer_0p005,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,20.0,-0.020885907447413032,-0.142893020335076,-0.0001373962380840109,0.55,0.9930646696542632,0.8125074569898518,-0.06679386339049734,0.07929874322881589
short_pullback_buffer_0p01,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,2.0,-0.10085108964613532,-0.10085108964613532,-0.05174966443901148,0.0,0.0,inf,-0.05720755209473613,-0.04629177678328683
short_pullback_buffer_0p01,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,32.0,-0.1184360571466887,-0.22354880006013889,-0.002964732132125279,0.53125,0.8587636440473798,0.7577326271006292,-0.11366724456079319,0.06645145201007699
short_pullback_buffer_0p01,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,10.0,-0.011425962198027606,-0.08254276702899055,-0.000619656060980885,0.5,0.960482654057422,0.960482654057422,-0.047243176261814145,0.038588693721657116
short_pullback_buffer_0p01,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,20.0,0.00819620242591479,-0.09237575466673598,0.0010201395587966257,0.55,1.068362378730596,0.8741146735068513,-0.08336974326685088,0.04343653774775277
short_pullback_buffer_0p01,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,14.0,-0.13902805543941055,-0.21037549695010116,-0.009766181683976255,0.42857142857142855,0.582095854298056,0.7761278057307414,-0.09627977229836662,0.04310233375474794
short_pullback_buffer_0p01,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,45.0,-0.30430718661918965,-0.3898650674534452,-0.006493155581241821,0.4222222222222222,0.7562742566109733,1.034901614309753,-0.09043755994940063,0.21472617537964928
short_pullback_buffer_0p01,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,32.0,-0.2340415456961824,-0.2764332010758682,-0.007098595775502581,0.5,0.7130989318166873,0.7130989318166873,-0.12411333068229081,0.06724379220811681
short_pullback_buffer_0p01,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,19.0,0.127750805739949,-0.19916653042095134,0.007171232600348384,0.631578947368421,1.444026784193434,0.8423489574461699,-0.05831364280764055,0.054077215122204744
short_pullback_buffer_0p01,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,34.0,1.9556527972643827,-0.07667878002173734,0.03313337417905858,0.8235294117647058,5.658505861809342,1.2125369703877162,-0.07186364126494885,0.09230243912687061
short_pullback_buffer_0p01,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,31.0,-0.24526705380703995,-0.4376667912351003,-0.007314073587492872,0.4838709677419355,0.7592444727049864,0.8098607708853188,-0.14810811847370753,0.08478413003940544
short_pullback_buffer_0p01,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12.0,0.15990864579035535,-0.09790398278492307,0.01314973745100829,0.6666666666666666,2.0873430271433,1.04367151357165,-0.056339861740838625,0.06358998082207908
short_pullback_buffer_0p01,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,5.0,-0.019067835633207686,-0.05334685830568586,-0.003660018148069264,0.4,0.6623188036273353,0.993478205441003,-0.025683318537713842,0.02009952778775089
short_pullback_buffer_0p01,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,44.0,0.3016445540529087,-0.21228621539536718,0.006945626462813684,0.6363636363636364,1.4277419132286329,0.8158525218449331,-0.11204445569580701,0.06096250574354524
short_pullback_buffer_0p01,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,33.0,0.3590847317338275,-0.1179579651397511,0.010148220811560174,0.6666666666666666,1.7055692453896858,0.852784622694843,-0.06474665724435154,0.07929874322881589
short_pullback_buffer_0p015,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,1.0,-0.0545866930714104,-0.0545866930714104,-0.05458669307141035,0.0,0.0,inf,-0.05458669307141035,-0.05458669307141035
short_pullback_buffer_0p015,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,29.0,-0.11556191923477366,-0.17763683808421615,-0.0031079469196925304,0.5862068965517241,0.8600519787961773,0.6070955144443606,-0.11366724456079319,0.04787745562471993
short_pullback_buffer_0p015,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,11.0,0.06200243074718559,-0.04796762112944186,0.006005316650028279,0.6363636363636364,1.4839627314766017,0.8479787037009153,-0.04796762112944191,0.041082238288919555
short_pullback_buffer_0p015,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,27.0,-0.1257801868373557,-0.1887223935428064,-0.004301555809981031,0.5185185185185185,0.767478091765716,0.712658228068165,-0.08336974326685088,0.04343653774775277
short_pullback_buffer_0p015,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,14.0,-0.13545338223944448,-0.1611633227814394,-0.009388007794975048,0.5,0.6070065356448352,0.6070065356448352,-0.09627977229836662,0.04310233375474794
short_pullback_buffer_0p015,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,49.0,-0.4495848563188438,-0.5726774270972651,-0.005207547420645539,0.5510204081632653,0.8253817232858278,0.6725332560106746,-0.5726774270972651,0.18601580928759737
short_pullback_buffer_0p015,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,38.0,-0.03752261148021885,-0.22127382803480333,0.00032400448536986986,0.5789473684210527,1.0143996159582633,0.7377451752423734,-0.12411333068229081,0.07532466529095323
short_pullback_buffer_0p015,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,23.0,-0.07285960318569595,-0.27624083170495906,-0.0023174132816933465,0.5217391304347826,0.896589993194596,0.8218741604283796,-0.062244080679508026,0.054077215122204744
short_pullback_buffer_0p015,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,36.0,1.9292311241384237,-0.10667696544267036,0.03117764152990936,0.8055555555555556,4.589903087544818,1.1079076418211629,-0.07485665992679877,0.09230243912687061
short_pullback_buffer_0p015,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,34.0,0.11160192658324952,-0.3306038988972817,0.004825925445288003,0.6176470588235294,1.1987898669578858,0.7421080128786912,-0.14810811847370753,0.08478413003940544
short_pullback_buffer_0p015,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,15.0,0.10107381350218758,-0.13481577265386635,0.007177753195518388,0.6,1.4831707858919159,0.9887805239279438,-0.056339861740838625,0.06358998082207908
short_pullback_buffer_0p015,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,3.0,0.03321289099799807,-0.004987412162845262,0.011014648437785634,0.6666666666666666,7.6254691279627345,3.8127345639813672,-0.004987412162845227,0.02009952778775089
short_pullback_buffer_0p015,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,44.0,0.23379576613811115,-0.2884421985533242,0.0057865959498991796,0.6363636363636364,1.3331246544586042,0.7617855168334882,-0.11204445569580701,0.06096250574354524
short_pullback_buffer_0p015,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,37.0,0.14610846565950997,-0.16573754877999736,0.004642144414072923,0.6216216216216216,1.2573005295383615,0.7653133658059592,-0.0830632881996373,0.07293299563755279
short_pullback_buffer_0p02,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,1.0,-0.05084646090247846,-0.05084646090247846,-0.05084646090247848,0.0,0.0,inf,-0.05084646090247848,-0.05084646090247848
short_pullback_buffer_0p02,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,26.0,-0.27481555286980097,-0.3117700427916229,-0.010969844679440696,0.5,0.6155497483772288,0.6155497483772288,-0.11366724456079319,0.06023277354325021
short_pullback_buffer_0p02,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,5.0,0.03841285520116533,-0.04121848388004823,0.007976502112182857,0.6,1.8172330191221497,1.2114886794147666,-0.0412184838800482,0.03053404843517436
short_pullback_buffer_0p02,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,20.0,0.002235716735702331,-0.09873007002835765,0.0007916550444750252,0.55,1.0496041151590076,0.8587670033119154,-0.08336974326685088,0.04343653774775277
short_pullback_buffer_0p02,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,10.0,-0.14821893879058745,-0.17354925642599406,-0.015082701574084026,0.4,0.40409172902694546,0.6061375935404182,-0.09627977229836662,0.0325228827626613
