config_id,pullback_buffer,filter_name,signal_count,min_dir_ret192_bps,max_spread_bps,min_close_pos,max_adverse_wick_atr,mode,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
pbm0p0060__long__ret0_spread125_close0p7__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7,110,,125.0,0.7,,5m_optimistic,106,0.948833737917811,0.9522099607854454,-0.051166262082188996,-0.15640688829070581,0.44339622641509435,0.9387479213591401,-0.0003702674066112598,0.0127982812115444,0.010860467153277627,1.1784282417061545,-0.03892276407195153,0.07755944026126306,106,0,inf,1.0,0.0,0.44339622641509435,0.0,1.1784282417061545,0.0
pbm0p0060__long__ret0_spread125_close0p7__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7,110,,125.0,0.7,,1m_conservative,105,0.9130812402562691,0.9187135352856524,-0.08691875974373087,-0.16022412620353133,0.44761904761904764,0.8857132493637154,-0.0007356858212594316,0.01273740867863228,0.011653538260826848,1.0930078396403298,-0.03892276407195153,0.07755944026126306,105,0,inf,1.0,0.0,0.44761904761904764,0.0,1.0930078396403298,0.0
pbm0p0060__long__ret0_spread125_close0p7__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7,110,,125.0,0.7,,1m_optimistic,105,0.9130812402562691,0.9187135352856524,-0.08691875974373087,-0.16022412620353133,0.44761904761904764,0.8857132493637154,-0.0007356858212594316,0.01273740867863228,0.011653538260826848,1.0930078396403298,-0.03892276407195153,0.07755944026126306,105,0,inf,1.0,0.0,0.44761904761904764,0.0,1.0930078396403298,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p25,60,,125.0,0.7,0.25,5m_conservative,59,1.0397836502449078,1.037043928015842,0.03978365024490782,-0.11912378507816557,0.4915254237288136,1.1257947367961856,0.0008363524815726203,0.015227903176628699,0.013075479856981586,1.1646152449615712,-0.03892276407195153,0.07755944026126306,59,0,inf,1.0,0.0,0.4915254237288136,0.0,1.1646152449615712,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p25,60,,125.0,0.7,0.25,5m_optimistic,59,1.0662288512619789,1.061614747422048,0.06622885126197886,-0.11912378507816546,0.4915254237288136,1.202899395504782,0.0012553547561452655,0.015141504834623985,0.012167923653050833,1.244378685004947,-0.03892276407195153,0.07755944026126306,59,0,inf,1.0,0.0,0.4915254237288136,0.0,1.244378685004947,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p25,60,,125.0,0.7,0.25,1m_conservative,59,1.0324185466337839,1.030193365729015,0.03241854663378385,-0.11912378507816557,0.4915254237288136,1.1075864064905554,0.0007152935038740445,0.014981610773724698,0.013075479856981586,1.1457790411971263,-0.03892276407195153,0.07755944026126306,59,0,inf,1.0,0.0,0.4915254237288136,0.0,1.1457790411971263,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p25,60,,125.0,0.7,0.25,1m_optimistic,59,1.0324185466337839,1.030193365729015,0.03241854663378385,-0.11912378507816557,0.4915254237288136,1.1075864064905554,0.0007152935038740445,0.014981610773724698,0.013075479856981586,1.1457790411971263,-0.03892276407195153,0.07755944026126306,59,0,inf,1.0,0.0,0.4915254237288136,0.0,1.1457790411971263,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p5,82,,125.0,0.7,0.5,5m_conservative,80,1.0007978289376196,1.0007438527779153,0.0007978289376195935,-0.12472972442600694,0.4875,1.0243516975366833,0.0001570680952887567,0.013552930390951911,0.012585337503024978,1.076882553820616,-0.03892276407195153,0.07755944026126306,80,0,inf,1.0,0.0,0.4875,0.0,1.076882553820616,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p5,82,,125.0,0.7,0.5,5m_optimistic,80,1.0388353570704865,1.0361620691024196,0.038835357070486465,-0.12472972442600705,0.4875,1.1032162087102204,0.0006175719636933851,0.013540218823662617,0.011674701878716371,1.1597913989004882,-0.03892276407195153,0.07755944026126306,80,0,inf,1.0,0.0,0.4875,0.0,1.1597913989004882,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p5,82,,125.0,0.7,0.5,1m_conservative,80,0.9937088737475881,0.9941330835410411,-0.006291126252411905,-0.12472972442600694,0.4875,1.010509651463277,6.77870992360571e-05,0.013369789886228426,0.012585337503024978,1.0623306592306245,-0.03892276407195153,0.07755944026126306,80,0,inf,1.0,0.0,0.4875,0.0,1.0623306592306245,0.0
pbm0p0060__long__ret0_spread125_close0p7_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7_wick0p5,82,,125.0,0.7,0.5,1m_optimistic,80,0.9937088737475881,0.9941330835410411,-0.006291126252411905,-0.12472972442600694,0.4875,1.010509651463277,6.77870992360571e-05,0.013369789886228426,0.012585337503024978,1.0623306592306245,-0.03892276407195153,0.07755944026126306,80,0,inf,1.0,0.0,0.4875,0.0,1.0623306592306245,0.0
pbm0p0060__long__ret0_spread150__deadline9__maxholdnone,-0.006,ret0_spread150,125,,150.0,,,5m_conservative,117,0.8712155910159801,0.8793765115380726,-0.12878440898401988,-0.18052236203073457,0.4358974358974359,0.8405782839083082,-0.0010514189466246538,0.012718098100796498,0.01169150030145009,1.0878071909401636,-0.03892276407195153,0.07755944026126306,117,0,inf,1.0,0.0,0.4358974358974359,0.0,1.0878071909401636,0.0
pbm0p0060__long__ret0_spread150__deadline9__maxholdnone,-0.006,ret0_spread150,125,,150.0,,,5m_optimistic,119,0.8980544655733042,0.9046086867325965,-0.10194553442669585,-0.16426139401902795,0.44537815126050423,0.8732092511344473,-0.0007826671119400674,0.012102607194916945,0.01112993284320403,1.0873926523561042,-0.03892276407195153,0.07755944026126306,119,0,inf,1.0,0.0,0.44537815126050423,0.0,1.0873926523561042,0.0
