config_id,modes,min_trades,min_pf,min_total_return,worst_max_dd,avg_trades
pbm0p0075__long__ret200_spread300_close0p55_wick0p25__deadline9__maxholdnone,4,22,1.8820808415280992,0.09857971273899979,-0.04949478607387647,22.0
pbm0p0075__long__ret200_spread300_close0p55_wick0p5__deadline9__maxholdnone,4,29,1.9324613308127188,0.1167413528161585,-0.05517904872329027,29.0
pbm0p0075__long__ret200_spread300_close0p6__deadline9__maxholdnone,4,41,1.969970177191043,0.1511480791698132,-0.05517904872329027,41.0
pbm0p0075__long__ret200_spread300_close0p6_wick0p25__deadline9__maxholdnone,4,22,1.8820808415280992,0.09857971273899979,-0.04949478607387647,22.0
pbm0p0075__long__ret200_spread300_close0p6_wick0p5__deadline9__maxholdnone,4,29,1.9324613308127188,0.1167413528161585,-0.05517904872329027,29.0
pbm0p0075__long__ret200_spread300_close0p7__deadline9__maxholdnone,4,40,1.8813003103017778,0.13592753953737735,-0.05517904872329027,40.0
pbm0p0075__long__ret200_spread300_close0p7_wick0p25__deadline9__maxholdnone,4,22,1.8820808415280992,0.09857971273899979,-0.04949478607387647,22.0
pbm0p0075__long__ret200_spread300_close0p7_wick0p5__deadline9__maxholdnone,4,29,1.9324613308127188,0.1167413528161585,-0.05517904872329027,29.0
pbm0p0075__long__ret200_spread300_wick0p25__deadline9__maxholdnone,4,22,1.8820808415280992,0.09857971273899979,-0.04949478607387647,22.0
pbm0p0075__long__ret200_spread300_wick0p5__deadline9__maxholdnone,4,29,1.9324613308127188,0.1167413528161585,-0.05517904872329027,29.0
pbm0p0075__long__ret250_spread125__deadline9__maxholdnone,4,24,2.3344599538298145,0.14356434060559553,-0.04576822571139638,24.0
pbm0p0075__long__ret250_spread125_close0p55__deadline9__maxholdnone,4,24,2.3344599538298145,0.14356434060559553,-0.04576822571139638,24.0
pbm0p0075__long__ret250_spread125_close0p55_wick0p25__deadline9__maxholdnone,4,14,2.4766932845503993,0.11077755618388863,-0.04576822571139649,14.0
pbm0p0075__long__ret250_spread125_close0p55_wick0p5__deadline9__maxholdnone,4,18,2.4741707277852343,0.12991889103362886,-0.04576822571139638,18.0
pbm0p0075__long__ret250_spread125_close0p6__deadline9__maxholdnone,4,24,2.3344599538298145,0.14356434060559553,-0.04576822571139638,24.0
pbm0p0075__long__ret250_spread125_close0p6_wick0p25__deadline9__maxholdnone,4,14,2.4766932845503993,0.11077755618388863,-0.04576822571139649,14.0
pbm0p0075__long__ret250_spread125_close0p6_wick0p5__deadline9__maxholdnone,4,18,2.4741707277852343,0.12991889103362886,-0.04576822571139638,18.0
pbm0p0075__long__ret250_spread125_close0p7__deadline9__maxholdnone,4,23,2.2060461361095016,0.1284440735579535,-0.04576822571139638,23.0
pbm0p0075__long__ret250_spread125_close0p7_wick0p25__deadline9__maxholdnone,4,14,2.4766932845503993,0.11077755618388863,-0.04576822571139649,14.0
pbm0p0075__long__ret250_spread125_close0p7_wick0p5__deadline9__maxholdnone,4,18,2.4741707277852343,0.12991889103362886,-0.04576822571139638,18.0
pbm0p0075__long__ret250_spread125_wick0p25__deadline9__maxholdnone,4,14,2.4766932845503993,0.11077755618388863,-0.04576822571139649,14.0
pbm0p0075__long__ret250_spread125_wick0p5__deadline9__maxholdnone,4,18,2.4741707277852343,0.12991889103362886,-0.04576822571139638,18.0
pbm0p0075__long__ret250_spread150__deadline9__maxholdnone,4,27,1.8990155086217928,0.11641044950689827,-0.04576822571139638,27.0
pbm0p0075__long__ret250_spread150_close0p55__deadline9__maxholdnone,4,27,1.8990155086217928,0.11641044950689827,-0.04576822571139638,27.0
pbm0p0075__long__ret250_spread150_close0p55_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread150_close0p55_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread150_close0p6__deadline9__maxholdnone,4,27,1.8990155086217928,0.11641044950689827,-0.04576822571139638,27.0
pbm0p0075__long__ret250_spread150_close0p6_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread150_close0p6_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread150_close0p7__deadline9__maxholdnone,4,26,1.7945545899531559,0.10164921261629778,-0.04576822571139638,26.0
pbm0p0075__long__ret250_spread150_close0p7_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread150_close0p7_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread150_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread150_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread175__deadline9__maxholdnone,4,28,1.9295857363233662,0.12078817118510066,-0.04576822571139638,28.0
pbm0p0075__long__ret250_spread175_close0p55__deadline9__maxholdnone,4,28,1.9295857363233662,0.12078817118510066,-0.04576822571139638,28.0
pbm0p0075__long__ret250_spread175_close0p55_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread175_close0p55_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread175_close0p6__deadline9__maxholdnone,4,28,1.9295857363233662,0.12078817118510066,-0.04576822571139638,28.0
pbm0p0075__long__ret250_spread175_close0p6_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread175_close0p6_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread175_close0p7__deadline9__maxholdnone,4,27,1.8251248176547292,0.10596905183132432,-0.04576822571139638,27.0
pbm0p0075__long__ret250_spread175_close0p7_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread175_close0p7_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread175_wick0p25__deadline9__maxholdnone,4,15,2.1685505770875713,0.0990469911576195,-0.049494786073876695,15.0
pbm0p0075__long__ret250_spread175_wick0p5__deadline9__maxholdnone,4,21,1.9418666282942607,0.10354932013300888,-0.04576822571139649,21.0
pbm0p0075__long__ret250_spread200__deadline9__maxholdnone,4,34,2.1897078498215587,0.16653325395516805,-0.04576822571139649,34.0
pbm0p0075__long__ret250_spread200_close0p55__deadline9__maxholdnone,4,34,2.1897078498215587,0.16653325395516805,-0.04576822571139649,34.0
pbm0p0075__long__ret250_spread200_close0p55_wick0p25__deadline9__maxholdnone,4,18,2.3983373451615795,0.12422411474318018,-0.04949478607387647,18.0
pbm0p0075__long__ret250_spread200_close0p55_wick0p5__deadline9__maxholdnone,4,25,2.0604733431567634,0.12629010249614292,-0.04576822571139649,25.0
pbm0p0075__long__ret250_spread200_close0p6__deadline9__maxholdnone,4,34,2.1897078498215587,0.16653325395516805,-0.04576822571139649,34.0
pbm0p0075__long__ret250_spread200_close0p6_wick0p25__deadline9__maxholdnone,4,18,2.3983373451615795,0.12422411474318018,-0.04949478607387647,18.0
pbm0p0075__long__ret250_spread200_close0p6_wick0p5__deadline9__maxholdnone,4,25,2.0604733431567634,0.12629010249614292,-0.04576822571139649,25.0
pbm0p0075__long__ret250_spread200_close0p7__deadline9__maxholdnone,4,33,2.0898770481629385,0.1511092907434295,-0.04576822571139649,33.0
pbm0p0075__long__ret250_spread200_close0p7_wick0p25__deadline9__maxholdnone,4,18,2.3983373451615795,0.12422411474318018,-0.04949478607387647,18.0
pbm0p0075__long__ret250_spread200_close0p7_wick0p5__deadline9__maxholdnone,4,25,2.0604733431567634,0.12629010249614292,-0.04576822571139649,25.0
pbm0p0075__long__ret250_spread200_wick0p25__deadline9__maxholdnone,4,18,2.3983373451615795,0.12422411474318018,-0.04949478607387647,18.0
pbm0p0075__long__ret250_spread200_wick0p5__deadline9__maxholdnone,4,25,2.0604733431567634,0.12629010249614292,-0.04576822571139649,25.0
pbm0p0075__long__ret250_spread225__deadline9__maxholdnone,4,35,2.2073382533823835,0.16929366807349266,-0.04576822571139649,35.0
pbm0p0075__long__ret250_spread225_close0p55__deadline9__maxholdnone,4,35,2.2073382533823835,0.16929366807349266,-0.04576822571139649,35.0
pbm0p0075__long__ret250_spread225_close0p55_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread225_close0p55_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread225_close0p6__deadline9__maxholdnone,4,35,2.2073382533823835,0.16929366807349266,-0.04576822571139649,35.0
pbm0p0075__long__ret250_spread225_close0p6_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread225_close0p6_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread225_close0p7__deadline9__maxholdnone,4,34,2.1075074517237633,0.15383320652305166,-0.04576822571139649,34.0
pbm0p0075__long__ret250_spread225_close0p7_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread225_close0p7_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread225_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread225_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread250__deadline9__maxholdnone,4,36,2.10945849164306,0.16201150533221842,-0.04576822571139649,36.0
pbm0p0075__long__ret250_spread250_close0p55__deadline9__maxholdnone,4,36,2.10945849164306,0.16201150533221842,-0.04576822571139649,36.0
pbm0p0075__long__ret250_spread250_close0p55_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread250_close0p55_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread250_close0p6__deadline9__maxholdnone,4,36,2.10945849164306,0.16201150533221842,-0.04576822571139649,36.0
pbm0p0075__long__ret250_spread250_close0p6_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread250_close0p6_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread250_close0p7__deadline9__maxholdnone,4,35,2.0140544764389485,0.14664732891539245,-0.04576822571139649,35.0
pbm0p0075__long__ret250_spread250_close0p7_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread250_close0p7_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread250_wick0p25__deadline9__maxholdnone,4,19,2.4254247104375124,0.12688441105961723,-0.049494786073876584,19.0
pbm0p0075__long__ret250_spread250_wick0p5__deadline9__maxholdnone,4,26,2.08067109242603,0.12895528764171682,-0.04576822571139649,26.0
pbm0p0075__long__ret250_spread300__deadline9__maxholdnone,4,38,2.075473329293224,0.1593406688171255,-0.04576822571139649,38.0
pbm0p0075__long__ret250_spread300_close0p55__deadline9__maxholdnone,4,38,2.075473329293224,0.1593406688171255,-0.04576822571139649,38.0
pbm0p0075__long__ret250_spread300_close0p55_wick0p25__deadline9__maxholdnone,4,20,2.4239212210830297,0.12682334898161773,-0.049494786073876695,20.0
pbm0p0075__long__ret250_spread300_close0p55_wick0p5__deadline9__maxholdnone,4,27,2.0588059181728093,0.1275505720060297,-0.04576822571139649,27.0
pbm0p0075__long__ret250_spread300_close0p6__deadline9__maxholdnone,4,38,2.075473329293224,0.1593406688171255,-0.04576822571139649,38.0
pbm0p0075__long__ret250_spread300_close0p6_wick0p25__deadline9__maxholdnone,4,20,2.4239212210830297,0.12682334898161773,-0.049494786073876695,20.0
pbm0p0075__long__ret250_spread300_close0p6_wick0p5__deadline9__maxholdnone,4,27,2.0588059181728093,0.1275505720060297,-0.04576822571139649,27.0
pbm0p0075__long__ret250_spread300_close0p7__deadline9__maxholdnone,4,37,1.9816063535513166,0.14401180633928368,-0.04607331467550457,37.0
pbm0p0075__long__ret250_spread300_close0p7_wick0p25__deadline9__maxholdnone,4,20,2.4239212210830297,0.12682334898161773,-0.049494786073876695,20.0
pbm0p0075__long__ret250_spread300_close0p7_wick0p5__deadline9__maxholdnone,4,27,2.0588059181728093,0.1275505720060297,-0.04576822571139649,27.0
pbm0p0075__long__ret250_spread300_wick0p25__deadline9__maxholdnone,4,20,2.4239212210830297,0.12682334898161773,-0.049494786073876695,20.0
pbm0p0075__long__ret250_spread300_wick0p5__deadline9__maxholdnone,4,27,2.0588059181728093,0.1275505720060297,-0.04576822571139649,27.0
pbm0p0075__long__ret300_spread125__deadline9__maxholdnone,4,20,2.1534275431231498,0.0947507419571676,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread125_close0p55__deadline9__maxholdnone,4,20,2.1534275431231498,0.0947507419571676,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread125_close0p55_wick0p25__deadline9__maxholdnone,4,12,2.748985994409563,0.09738194302236214,-0.04576822571139649,12.0
pbm0p0075__long__ret300_spread125_close0p55_wick0p5__deadline9__maxholdnone,4,15,2.4580166576119797,0.09402837973002809,-0.04576822571139638,15.0
pbm0p0075__long__ret300_spread125_close0p6__deadline9__maxholdnone,4,20,2.1534275431231498,0.0947507419571676,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread125_close0p6_wick0p25__deadline9__maxholdnone,4,12,2.748985994409563,0.09738194302236214,-0.04576822571139649,12.0
pbm0p0075__long__ret300_spread125_close0p6_wick0p5__deadline9__maxholdnone,4,15,2.4580166576119797,0.09402837973002809,-0.04576822571139638,15.0
pbm0p0075__long__ret300_spread125_close0p7__deadline9__maxholdnone,4,20,2.1534275431231498,0.0947507419571676,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread125_close0p7_wick0p25__deadline9__maxholdnone,4,12,2.748985994409563,0.09738194302236214,-0.04576822571139649,12.0
pbm0p0075__long__ret300_spread125_close0p7_wick0p5__deadline9__maxholdnone,4,15,2.4580166576119797,0.09402837973002809,-0.04576822571139638,15.0
pbm0p0075__long__ret300_spread125_wick0p25__deadline9__maxholdnone,4,12,2.748985994409563,0.09738194302236214,-0.04576822571139649,12.0
pbm0p0075__long__ret300_spread125_wick0p5__deadline9__maxholdnone,4,15,2.4580166576119797,0.09402837973002809,-0.04576822571139638,15.0
pbm0p0075__long__ret300_spread150__deadline9__maxholdnone,4,22,1.7484402971556368,0.07371999023878262,-0.04576822571139638,22.0
pbm0p0075__long__ret300_spread150_close0p55__deadline9__maxholdnone,4,22,1.7484402971556368,0.07371999023878262,-0.04576822571139638,22.0
pbm0p0075__long__ret300_spread150_close0p55_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread150_close0p55_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread150_close0p6__deadline9__maxholdnone,4,22,1.7484402971556368,0.07371999023878262,-0.04576822571139638,22.0
pbm0p0075__long__ret300_spread150_close0p6_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread150_close0p6_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread150_close0p7__deadline9__maxholdnone,4,22,1.7484402971556368,0.07371999023878262,-0.04576822571139638,22.0
pbm0p0075__long__ret300_spread150_close0p7_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread150_close0p7_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread150_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread150_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread175__deadline9__maxholdnone,4,23,1.787345421842898,0.07793031206053258,-0.04576822571139638,23.0
pbm0p0075__long__ret300_spread175_close0p55__deadline9__maxholdnone,4,23,1.787345421842898,0.07793031206053258,-0.04576822571139638,23.0
pbm0p0075__long__ret300_spread175_close0p55_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread175_close0p55_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread175_close0p6__deadline9__maxholdnone,4,23,1.787345421842898,0.07793031206053258,-0.04576822571139638,23.0
pbm0p0075__long__ret300_spread175_close0p6_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread175_close0p6_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread175_close0p7__deadline9__maxholdnone,4,23,1.787345421842898,0.07793031206053258,-0.04576822571139638,23.0
pbm0p0075__long__ret300_spread175_close0p7_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread175_close0p7_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread175_wick0p25__deadline9__maxholdnone,4,13,2.3090455119397273,0.08579284476446913,-0.049494786073876584,13.0
pbm0p0075__long__ret300_spread175_wick0p5__deadline9__maxholdnone,4,17,1.891348312395399,0.0730115049793103,-0.04576822571139649,17.0
pbm0p0075__long__ret300_spread200__deadline9__maxholdnone,4,28,1.8868368535177573,0.09818845755144823,-0.04576822571139627,28.0
pbm0p0075__long__ret300_spread200_close0p55__deadline9__maxholdnone,4,28,1.8868368535177573,0.09818845755144823,-0.04576822571139627,28.0
pbm0p0075__long__ret300_spread200_close0p55_wick0p25__deadline9__maxholdnone,4,15,2.225467936488327,0.08310331073438659,-0.04949478607387647,15.0
pbm0p0075__long__ret300_spread200_close0p55_wick0p5__deadline9__maxholdnone,4,20,1.8130576040711877,0.07235161966025117,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread200_close0p6__deadline9__maxholdnone,4,28,1.8868368535177573,0.09818845755144823,-0.04576822571139627,28.0
pbm0p0075__long__ret300_spread200_close0p6_wick0p25__deadline9__maxholdnone,4,15,2.225467936488327,0.08310331073438659,-0.04949478607387647,15.0
pbm0p0075__long__ret300_spread200_close0p6_wick0p5__deadline9__maxholdnone,4,20,1.8130576040711877,0.07235161966025117,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread200_close0p7__deadline9__maxholdnone,4,28,1.8868368535177573,0.09818845755144823,-0.04576822571139627,28.0
pbm0p0075__long__ret300_spread200_close0p7_wick0p25__deadline9__maxholdnone,4,15,2.225467936488327,0.08310331073438659,-0.04949478607387647,15.0
pbm0p0075__long__ret300_spread200_close0p7_wick0p5__deadline9__maxholdnone,4,20,1.8130576040711877,0.07235161966025117,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread200_wick0p25__deadline9__maxholdnone,4,15,2.225467936488327,0.08310331073438659,-0.04949478607387647,15.0
pbm0p0075__long__ret300_spread200_wick0p5__deadline9__maxholdnone,4,20,1.8130576040711877,0.07235161966025117,-0.04576822571139649,20.0
pbm0p0075__long__ret300_spread225__deadline9__maxholdnone,4,29,1.9082123217783569,0.10078714465490446,-0.04576822571139627,29.0
pbm0p0075__long__ret300_spread225_close0p55__deadline9__maxholdnone,4,29,1.9082123217783569,0.10078714465490446,-0.04576822571139627,29.0
pbm0p0075__long__ret300_spread225_close0p55_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread225_close0p55_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread225_close0p6__deadline9__maxholdnone,4,29,1.9082123217783569,0.10078714465490446,-0.04576822571139627,29.0
pbm0p0075__long__ret300_spread225_close0p6_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread225_close0p6_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread225_close0p7__deadline9__maxholdnone,4,29,1.9082123217783569,0.10078714465490446,-0.04576822571139627,29.0
pbm0p0075__long__ret300_spread225_close0p7_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread225_close0p7_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread225_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread225_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread250__deadline9__maxholdnone,4,30,1.8065798550463446,0.09393162892797258,-0.04696274106298981,30.0
pbm0p0075__long__ret300_spread250_close0p55__deadline9__maxholdnone,4,30,1.8065798550463446,0.09393162892797258,-0.04696274106298981,30.0
pbm0p0075__long__ret300_spread250_close0p55_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread250_close0p55_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread250_close0p6__deadline9__maxholdnone,4,30,1.8065798550463446,0.09393162892797258,-0.04696274106298981,30.0
pbm0p0075__long__ret300_spread250_close0p6_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread250_close0p6_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread250_close0p7__deadline9__maxholdnone,4,30,1.8065798550463446,0.09393162892797258,-0.04696274106298981,30.0
pbm0p0075__long__ret300_spread250_close0p7_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread250_close0p7_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread250_wick0p25__deadline9__maxholdnone,4,16,2.2600296709480814,0.08566630125387498,-0.04949478607387647,16.0
pbm0p0075__long__ret300_spread250_wick0p5__deadline9__maxholdnone,4,21,1.8383274424531078,0.0748891680247592,-0.04576822571139649,21.0
pbm0p0075__long__ret300_spread300__deadline9__maxholdnone,4,32,1.7717338943478114,0.09141727125926669,-0.0491532587125425,32.0
pbm0p0075__long__ret300_spread300_close0p55__deadline9__maxholdnone,4,32,1.7717338943478114,0.09141727125926669,-0.0491532587125425,32.0
pbm0p0075__long__ret300_spread300_close0p55_wick0p25__deadline9__maxholdnone,4,17,2.2582424379019774,0.08560747264668378,-0.049494786073876695,17.0
pbm0p0075__long__ret300_spread300_close0p55_wick0p5__deadline9__maxholdnone,4,22,1.8142213238123284,0.07483092339418818,-0.04576822571139649,22.0
pbm0p0075__long__ret300_spread300_close0p6__deadline9__maxholdnone,4,32,1.7717338943478114,0.09141727125926669,-0.0491532587125425,32.0
pbm0p0075__long__ret300_spread300_close0p6_wick0p25__deadline9__maxholdnone,4,17,2.2582424379019774,0.08560747264668378,-0.049494786073876695,17.0
pbm0p0075__long__ret300_spread300_close0p6_wick0p5__deadline9__maxholdnone,4,22,1.8142213238123284,0.07483092339418818,-0.04576822571139649,22.0
pbm0p0075__long__ret300_spread300_close0p7__deadline9__maxholdnone,4,32,1.7717338943478114,0.09141727125926669,-0.0491532587125425,32.0
pbm0p0075__long__ret300_spread300_close0p7_wick0p25__deadline9__maxholdnone,4,17,2.2582424379019774,0.08560747264668378,-0.049494786073876695,17.0
pbm0p0075__long__ret300_spread300_close0p7_wick0p5__deadline9__maxholdnone,4,22,1.8142213238123284,0.07483092339418818,-0.04576822571139649,22.0
pbm0p0075__long__ret300_spread300_wick0p25__deadline9__maxholdnone,4,17,2.2582424379019774,0.08560747264668378,-0.049494786073876695,17.0
pbm0p0075__long__ret300_spread300_wick0p5__deadline9__maxholdnone,4,22,1.8142213238123284,0.07483092339418818,-0.04576822571139649,22.0
pbm0p0075__long__ret400_spread125__deadline9__maxholdnone,4,16,2.11338510090525,0.08202553481343466,-0.04576822571139638,16.0
pbm0p0075__long__ret400_spread125_close0p55__deadline9__maxholdnone,4,16,2.11338510090525,0.08202553481343466,-0.04576822571139638,16.0
pbm0p0075__long__ret400_spread125_close0p55_wick0p5__deadline9__maxholdnone,4,11,2.4762545424946887,0.08131156920903426,-0.04576822571139638,11.0
pbm0p0075__long__ret400_spread125_close0p6__deadline9__maxholdnone,4,16,2.11338510090525,0.08202553481343466,-0.04576822571139638,16.0
pbm0p0075__long__ret400_spread125_close0p6_wick0p5__deadline9__maxholdnone,4,11,2.4762545424946887,0.08131156920903426,-0.04576822571139638,11.0
pbm0p0075__long__ret400_spread125_close0p7__deadline9__maxholdnone,4,16,2.11338510090525,0.08202553481343466,-0.04576822571139638,16.0
pbm0p0075__long__ret400_spread125_close0p7_wick0p5__deadline9__maxholdnone,4,11,2.4762545424946887,0.08131156920903426,-0.04576822571139638,11.0
pbm0p0075__long__ret400_spread125_wick0p5__deadline9__maxholdnone,4,11,2.4762545424946887,0.08131156920903426,-0.04576822571139638,11.0
pbm0p0075__long__ret400_spread150__deadline9__maxholdnone,4,17,1.8969919827758035,0.07256626907726749,-0.04576822571139638,17.0
pbm0p0075__long__ret400_spread150_close0p55__deadline9__maxholdnone,4,17,1.8969919827758035,0.07256626907726749,-0.04576822571139638,17.0
pbm0p0075__long__ret400_spread150_close0p55_wick0p5__deadline9__maxholdnone,4,12,2.1398709057954224,0.07185854509116552,-0.04576822571139638,12.0
