emergency_mult,breakeven_trigger,lock_profit_mult,trail_start_mult,trail_distance_mult,fail_bars,fail_progress_mult,config_id,mode,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
0.75,1.0,0.0,1.5,1.0,5,0.3,em0p75__be1p0__lock0p0__ts1p5__td1p0__fail5_0p3,1m_conservative,4198,0.0007961429805078465,7.119938641398956e-13,-0.9992038570194921,-0.999210634334979,0.1617436874702239,0.3244036818375265,-0.0016913270537128034,0.005021098674268794,0.0029865066698820295,1.6812614968869746,-0.014101380870370604,0.03633685444119938,2167,2031,1.066962087641556,0.5161981896141019,0.48380181038589803,0.16751269035532995,0.15558838010832102,1.6944686528293726,1.6629174724488276
0.75,1.0,0.0,1.5,1.0,5,0.3,em0p75__be1p0__lock0p0__ts1p5__td1p0__fail5_0p3,1m_optimistic,4198,0.0008156957275021386,7.83032413612193e-13,-0.9991843042724978,-0.9991912480343872,0.162934730824202,0.32609480462763346,-0.0016855342195948007,0.005005747989642222,0.0029879921112049668,1.6752882214349474,-0.014101380870370604,0.03633685444119938,2167,2031,1.066962087641556,0.5161981896141019,0.48380181038589803,0.1688970927549608,0.15657311669128507,1.6883131777873515,1.657148936195161
0.75,1.0,0.0,1.5,1.0,5,0.5,em0p75__be1p0__lock0p0__ts1p5__td1p0__fail5_0p5,5m_conservative,4337,0.00020567224527389766,3.5346962995356464e-15,-0.9997943277547261,-0.9997960785780421,0.1353470140650219,0.22583871775928274,-0.0019505490163108188,0.004204120362977765,0.0029139599298154584,1.442751604084004,-0.014101380870370604,0.031803496760621525,2241,2096,1.069179389312977,0.5167166243947429,0.4832833756052571,0.142793395805444,0.1273854961832061,1.4328646383817423,1.451681860815949
0.75,1.0,0.0,1.5,1.0,5,0.5,em0p75__be1p0__lock0p0__ts1p5__td1p0__fail5_0p5,5m_optimistic,4337,0.00025066650445846163,7.676168969442699e-15,-0.9997493334955415,-0.9997514673408737,0.14272538621166705,0.23573426861693936,-0.0019049327342931571,0.004116771396721337,0.0029074703505110083,1.4159289349237167,-0.014101380870370604,0.031803496760621525,2241,2096,1.069179389312977,0.5167166243947429,0.4832833756052571,0.1494868362338242,0.13549618320610687,1.4077420901839182,1.4226354487860273
0.75,1.0,0.0,1.5,1.0,5,0.5,em0p75__be1p0__lock0p0__ts1p5__td1p0__fail5_0p5,1m_conservative,4227,0.0007689050114209949,6.211766042011288e-13,-0.999231094988579,-0.999237640435778,0.1611071682044003,0.3224870788276801,-0.001687984863860909,0.004987103942378011,0.0029699181625210064,1.6792058465828978,-0.014101380870370604,0.03633685444119938,2181,2046,1.065982404692082,0.5159687721788503,0.48403122782114977,0.16643741403026135,0.15542521994134897,1.6959831280835251,1.656960002616481
0.75,1.0,0.0,1.5,1.0,5,0.5,em0p75__be1p0__lock0p0__ts1p5__td1p0__fail5_0p5,1m_optimistic,4227,0.000787788811842573,6.83153942983198e-13,-0.9992122111881574,-0.9992189173872267,0.16229004021764845,0.3241729264253765,-0.0016822317723947688,0.004972045786947805,0.0029713688539279534,1.6733182689099972,-0.014101380870370604,0.03633685444119938,2181,2046,1.065982404692082,0.5159687721788503,0.48403122782114977,0.16781292984869325,0.15640273704789834,1.6898753960210164,1.6513088275529164
0.75,1.0,0.0,2.0,1.0,3,0.3,em0p75__be1p0__lock0p0__ts2p0__td1p0__fail3_0p3,5m_conservative,4236,0.00022737701217732966,5.23771167738375e-15,-0.9997726229878227,-0.9997745585770117,0.08427762039660057,0.2217206451157291,-0.0019728630521596365,0.006668916780702127,0.002768200871270657,2.409115917097796,-0.014101380870370604,0.03781925997219416,2181,2055,1.0613138686131387,0.5148725212464589,0.48512747875354106,0.0921595598349381,0.07591240875912408,2.3727228213786753,2.4486495149406906
0.75,1.0,0.0,2.0,1.0,3,0.3,em0p75__be1p0__lock0p0__ts2p0__td1p0__fail3_0p3,5m_optimistic,4236,0.0002651685217895346,9.56948274892106e-15,-0.9997348314782105,-0.9997370887746677,0.08711048158640226,0.22855490543497678,-0.0019365727219473282,0.0065864124083036425,0.002749859898844822,2.3951810821600414,-0.014101380870370604,0.03781925997219416,2181,2055,1.0613138686131387,0.5148725212464589,0.48512747875354106,0.09536909674461257,0.07834549878345498,2.35177763243248,2.442291167365499
0.75,1.0,0.0,2.0,1.0,3,0.3,em0p75__be1p0__lock0p0__ts2p0__td1p0__fail3_0p3,1m_conservative,4088,0.0009246605689564528,1.2800579194259224e-12,-0.9990753394310435,-0.9990832107764519,0.11154598825831702,0.322850217669565,-0.0016999296448281733,0.007265965515746685,0.002825603706838673,2.5714736635435527,-0.014101380870370604,0.03633685444119938,2115,1973,1.0719716168271667,0.5173679060665362,0.4826320939334638,0.12151300236406619,0.1008616320324379,2.495118842573323,2.6614413407699713
0.75,1.0,0.0,2.0,1.0,3,0.3,em0p75__be1p0__lock0p0__ts2p0__td1p0__fail3_0p3,1m_optimistic,4088,0.0009544024771380828,1.4491853642305256e-12,-0.9990455975228619,-0.9990537220518063,0.112279843444227,0.3253889463535099,-0.0016921401432784366,0.00726915405276415,0.002825574708167813,2.572628510494308,-0.014101380870370604,0.03633685444119938,2115,1973,1.0719716168271667,0.5173679060665362,0.4826320939334638,0.12245862884160756,0.10136847440446022,2.4997324210339755,2.658187715625699
