label,side,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
long_quality_threshold_500p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_quality_threshold_600p0,long,251.0,0.15364519075417937,-0.6444885422544441,0.0018608621787567638,0.5737051792828686,1.0940837758031485,0.8129650278537284,-0.16418149226873627,0.09230243912687061
long_quality_threshold_600p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_quality_threshold_700p0,long,198.0,1.1933410914469142,-0.5361318914923443,0.005261053729367205,0.5909090909090909,1.280105395545124,0.8862268123004705,-0.16961551497039862,0.09230243912687061
long_quality_threshold_700p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_quality_threshold_850p0,long,121.0,1.7845833554497355,-0.26256924396310644,0.009751786340235276,0.5867768595041323,1.578669342422547,1.111738973537005,-0.14810811847370753,0.09230243912687061
long_quality_threshold_850p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_quality_threshold_1000p0,long,81.0,1.9180607037273596,-0.22032888750169832,0.014633215825988415,0.654320987654321,1.9166595979646288,1.0125748819435774,-0.14810811847370753,0.09230243912687061
long_quality_threshold_1000p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_tp_atr_2p0,long,165.0,3.2556430784603085,-0.33268070738155564,0.00975698143346231,0.6666666666666666,1.7037859688156736,0.8518929844078369,-0.14810811847370753,0.07350269204608328
long_tp_atr_2p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_tp_atr_3p0,long,147.0,3.7898338800887013,-0.2585827115147984,0.012052339917900367,0.5986394557823129,1.720558637060054,1.153556358937991,-0.14810811847370753,0.11110218620765727
long_tp_atr_3p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_tp_atr_4p0,long,130.0,4.902743003840853,-0.2431855989682593,0.015448678900280845,0.5615384615384615,1.893194743223499,1.4782479501882115,-0.14810811847370753,0.14870168036923256
long_tp_atr_4p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_sl_atr_4p0,long,159.0,1.7096736291453256,-0.38471806276868714,0.007487858635199295,0.6037735849056604,1.4180054307788943,0.9305660639486494,-0.11204445569580701,0.09230243912687061
long_sl_atr_4p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_sl_atr_5p0,long,157.0,2.970392432329557,-0.2681396290353719,0.009952020062148487,0.6242038216560509,1.6193282882430584,0.9749017245544943,-0.13264820021432208,0.09230243912687061
long_sl_atr_5p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_sl_atr_6p0,long,158.0,3.2989427373636238,-0.25992525507164765,0.010415499046038012,0.6265822784810127,1.659026598694334,0.988712821444098,-0.15883858100177323,0.09230243912687061
long_sl_atr_6p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_sl_atr_8p0,long,157.0,4.069453871014862,-0.24412992724155846,0.011495700303682169,0.6369426751592356,1.7712221727655464,1.0095966384763615,-0.14810811847370753,0.09230243912687061
long_sl_atr_8p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_sl_atr_10p0,long,157.0,4.110587889129766,-0.24412992724155846,0.011540064157740325,0.6369426751592356,1.7765095572246907,1.0126104476180737,-0.14810811847370753,0.09230243912687061
long_sl_atr_10p0,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_time_exit_bars_12,long,208.0,0.48332267085617375,-0.40659610830206905,0.0026550624744294407,0.5432692307692307,1.174931176950746,0.9877739983214237,-0.11407327036787854,0.09230243912687061
long_time_exit_bars_12,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_time_exit_bars_24,long,173.0,2.132485261881889,-0.29614792337877427,0.007624407178278254,0.5780346820809249,1.489676716253821,1.0874640028652893,-0.11322498566290934,0.09230243912687061
long_time_exit_bars_24,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_time_exit_bars_48,long,145.0,2.403693450105231,-0.3307084744792933,0.010032090044436543,0.6758620689655173,1.5335257863975809,0.7354664485784317,-0.18502896178922504,0.09230243912687061
long_time_exit_bars_48,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
long_time_exit_bars_72,long,131.0,3.6535366764631583,-0.3805609458673067,0.013648978795051826,0.732824427480916,1.6978134318668687,0.6189944803681292,-0.18502896178922504,0.09230243912687061
long_time_exit_bars_72,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
short_ema_pair_21_55,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_ema_pair_21_55,short,133.0,-0.7761278679048862,-0.8121657671693937,-0.008141102344949202,0.5338345864661654,0.698063023972864,0.6095761617791207,-0.5726774270972651,0.08190689271082938
short_ema_pair_21_96,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_ema_pair_21_96,short,133.0,-0.7761278679048862,-0.8121657671693937,-0.008141102344949202,0.5338345864661654,0.698063023972864,0.6095761617791207,-0.5726774270972651,0.08190689271082938
short_ema_pair_13_55,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_ema_pair_13_55,short,215.0,-0.23513069488705018,-0.45502764029767606,9.03977167135972e-06,0.5581395348837209,1.0004174522604887,0.7919971497062204,-0.09740565614139904,0.3525382411982814
short_ema_pair_9_96,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_ema_pair_9_96,short,298.0,-0.7644589909716916,-0.7744894355041673,-0.003689063417490592,0.5134228187919463,0.8404862943952729,0.7965392986098992,-0.1051819963148887,0.3525382411982814
short_pullback_buffer_0p005,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_pullback_buffer_0p005,short,104.0,-0.19676037549933967,-0.36644556685705754,-0.0009160930150162546,0.5865384615384616,0.9576945351902469,0.6750961477570593,-0.0945222597715599,0.21472617537964928
short_pullback_buffer_0p01,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
