variant_id,round_name,variant_json,signal_effective,development_pass,complete_development_pass,gate_failures,train_start,train_end_exclusive,train_return_pct,train_annual_return_pct,train_max_drawdown_pct,train_sharpe,train_trades,train_win_rate,train_profit_factor,train_long_trades,train_short_trades,train_top_trade_positive_pnl_share,train_top3_trade_positive_pnl_share,validation_start,validation_end_exclusive,validation_return_pct,validation_annual_return_pct,validation_max_drawdown_pct,validation_sharpe,validation_trades,validation_win_rate,validation_profit_factor,validation_long_trades,validation_short_trades,validation_top_trade_positive_pnl_share,validation_top3_trade_positive_pnl_share,stress_2x_train_start,stress_2x_train_end_exclusive,stress_2x_train_return_pct,stress_2x_train_annual_return_pct,stress_2x_train_max_drawdown_pct,stress_2x_train_sharpe,stress_2x_train_trades,stress_2x_train_win_rate,stress_2x_train_profit_factor,stress_2x_train_long_trades,stress_2x_train_short_trades,stress_2x_train_top_trade_positive_pnl_share,stress_2x_train_top3_trade_positive_pnl_share,stress_2x_validation_start,stress_2x_validation_end_exclusive,stress_2x_validation_return_pct,stress_2x_validation_annual_return_pct,stress_2x_validation_max_drawdown_pct,stress_2x_validation_sharpe,stress_2x_validation_trades,stress_2x_validation_win_rate,stress_2x_validation_profit_factor,stress_2x_validation_long_trades,stress_2x_validation_short_trades,stress_2x_validation_top_trade_positive_pnl_share,stress_2x_validation_top3_trade_positive_pnl_share
iter-685f6d09cb67,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,4.2909178501037815,2.1199901686208777,-3.1998516908112395,0.6390653741607867,3,0.6666666666666666,4.5506926890523385,3,0,0.8230493106602633,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-5.326501620024404,-2.6996925082065304,-6.081937992891707,-1.0154859841572643,5,0.0,0.0,5,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-3b19443f189a,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,46.07501385143333,20.830173487137515,-11.648653525976227,1.733129543744332,21,0.38095238095238093,3.7838248438177255,21,0,0.3020640117169791,0.6787644175893218,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,34.39225019098981,15.927671498650309,-7.028496492675707,1.305803422249996,34,0.38235294117647056,2.4497461497834636,34,0,0.1895400114448254,0.4914227186951117,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,38.432873803586176,17.63133084134165,-12.836064115260493,1.484240540461514,21.0,0.38095238095238093,2.982685586747859,21.0,0.0,0.3095676998178843,0.6916346035858,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,23.21048425896206,11.000218134453267,-8.053148785863339,0.9301983614548305,34.0,0.38235294117647056,1.8449568805105292,34.0,0.0,0.19791275258774607,0.51080119496037
iter-3192d5c65c59,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.68616676924352,17.314084119459828,-9.423352054847022,1.5202810807389011,16,0.4375,4.428191558705834,16,0,0.3770706586591687,0.7923383195141415,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,6.957230482360477,3.4201288349422265,-7.020292238367764,0.4875779919371302,20,0.35,1.5535710840731476,20,0,0.4827725971147119,0.7219136837998003,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-e924ed5ff2dd,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,18.102804999198675,8.66274720190372,-9.423352054847012,1.040139264987501,9,0.4444444444444444,3.79188556056094,9,0,0.46090097960598514,0.9590913480852088,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-9.536979148782388,-4.887949842715722,-10.258818496856147,-1.3486583430365398,12,0.08333333333333333,0.05463077427024833,12,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-313a85c21ec1,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,4.2909178501037815,2.1199901686208777,-3.1998516908112395,0.6390653741607867,3,0.6666666666666666,4.5506926890523385,3,0,0.8230493106602633,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-5.326501620024404,-2.6996925082065304,-6.081937992891707,-1.0154859841572643,5,0.0,0.0,5,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-5b6b9e66eeea,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,24.556101125937268,11.587943423992964,-12.336746722157056,1.2192049822538154,19,0.3684210526315789,2.753761610633467,19,0,0.29958574637484153,0.7501020825820344,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,36.732988029511084,16.932881615699124,-7.028496492675718,1.4086735105950279,29,0.4482758620689655,2.9116644564023417,29,0,0.19996400847069432,0.5184491439816451,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-0590d8d91a37,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,18.032510883507257,8.630448902748666,-9.423352054847022,0.9789918254919246,15,0.4,2.7689569354532506,15,0,0.399646566830082,0.8316267083362724,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.67339845935733,4.725067896543922,-7.020292238367743,0.6713068535993423,18,0.3888888888888889,1.9108722303311871,18,0,0.4827725971147119,0.7219136837998003,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-9726f3bcbc67,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,18.148164679398015,8.68358367400237,-9.423352054847012,1.0534604297417391,9,0.4444444444444444,3.814833217878064,9,0,0.46090097960598514,0.9590913480852088,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-7.573260130989723,-3.8611733642383794,-8.74481768049311,-1.1599507924339805,10,0.1,0.0685110976367467,10,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-f2bdb450c7ac,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 5.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,4.330972806304079,2.139572043556459,-3.1998516908112618,0.6917234267399558,3,0.6666666666666666,4.697374883524302,3,0,0.8230493106602633,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-4.267755861841394,-2.1571442883239422,-4.824873053808898,-0.9386869657017063,4,0.0,0.0,4,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-ea23013aa93b,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,45.46374900057104,20.57744159555659,-12.575922551687913,1.702015750905726,21,0.38095238095238093,3.7464655514565677,21,0,0.3042398926174878,0.6836538134620129,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,30.88991536370511,14.407130618552412,-7.852967833217317,1.2234262110023961,39,0.3333333333333333,2.063959451216699,39,0,0.196098866191835,0.5197979427033798,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.85293943733723,17.385013893996092,-13.958773701554028,1.4553994510489958,21.0,0.38095238095238093,2.953765287651981,21.0,0.0,0.3118928673025692,0.6968294811278909,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,18.611486216009254,8.908900561895884,-10.80110368710887,0.7871372540083601,39.0,0.3333333333333333,1.5687363806062233,39.0,0.0,0.20440299348549457,0.5399375351602533
iter-086e6108217c,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,25.98562213790485,12.225583845406952,-5.481916549878929,1.383606073828146,15,0.4,3.5313304286150187,15,0,0.47735778330779755,0.884774797106054,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.641695859382393,4.709930693980691,-8.233660537771193,0.6872355612052059,17,0.4117647058823529,1.9063604566315515,17,0,0.4827725971147119,0.7219136837998003,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-9ae60155ed3d,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,6.49741647936477,3.1931421073864596,-4.5737259861681085,0.787633542602814,6,0.3333333333333333,2.352199195362406,6,0,0.918477746649035,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-8.551761706535155,-4.371427756415369,-9.710916233821642,-1.509583752451859,10,0.1,0.06086763304687596,10,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-6ba3f19b2c43,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_return|validation_return|train_sample|validation_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-0.2485120766655302,-0.12416335121887556,-2.2187801010445374,-0.052341160243282156,2,0.5,0.8052482083011117,2,0,1.0,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-2.183752295779673,-1.0979031040189047,-2.183752295779673,-1.2030628547431428,2,0.0,0.0,2,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-a36db4f79f7a,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,45.46374900057104,20.57744159555659,-12.575922551687913,1.702015750905726,21,0.38095238095238093,3.7464655514565677,21,0,0.3042398926174878,0.6836538134620129,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,32.080196187924415,14.926148542411543,-7.871224138779754,1.282708965018972,38,0.34210526315789475,2.134841334050066,38,0,0.196098866191835,0.5197979427033798,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.85293943733723,17.385013893996092,-13.958773701554028,1.4553994510489958,21.0,0.38095238095238093,2.953765287651981,21.0,0.0,0.3118928673025692,0.6968294811278909,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,19.979179754941544,9.535007990569632,-10.81872162055596,0.8485699013405077,38.0,0.34210526315789475,1.6242999163144987,38.0,0.0,0.20440299348549457,0.5399375351602533
iter-685be01520ba,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,25.98562213790485,12.225583845406952,-5.481916549878929,1.383606073828146,15,0.4,3.5313304286150187,15,0,0.47735778330779755,0.884774797106054,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.641695859382393,4.709930693980691,-8.233660537771193,0.6872355612052059,17,0.4117647058823529,1.9063604566315515,17,0,0.4827725971147119,0.7219136837998003,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-aaa568683db6,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,6.49741647936477,3.1931421073864596,-4.5737259861681085,0.787633542602814,6,0.3333333333333333,2.352199195362406,6,0,0.918477746649035,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-8.551761706535155,-4.371427756415369,-9.710916233821642,-1.509583752451859,10,0.1,0.06086763304687596,10,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-02e75074bc56,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_return|validation_return|train_sample|validation_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-0.2485120766655302,-0.12416335121887556,-2.2187801010445374,-0.052341160243282156,2,0.5,0.8052482083011117,2,0,1.0,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-2.183752295779673,-1.0979031040189047,-2.183752295779673,-1.2030628547431428,2,0.0,0.0,2,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-6b165c7ee8df,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,45.37440223134108,20.540456016395137,-12.62962018375493,1.7099361430192663,21,0.38095238095238093,3.7309957788668267,21,0,0.3042398926174878,0.6836538134620129,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,30.773989486105148,14.356455649038512,-6.831897083898609,1.2421831593886015,36,0.3611111111111111,2.1721993869414797,36,0,0.1892455423760087,0.4906592451189184,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.768299800045725,17.349021339163805,-14.01160172405207,1.4619077284032387,21.0,0.38095238095238093,2.943741235004106,21.0,0.0,0.3118928673025692,0.6968294811278909,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,19.36384012172352,9.253759716415955,-9.36223182062309,0.8287903405100714,36.0,0.3611111111111111,1.6479884530170248,36.0,0.0,0.1975824521841408,0.5099487090106197
iter-eb6796da3073,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,25.98562213790485,12.225583845406952,-5.481916549878929,1.383606073828146,15,0.4,3.5313304286150187,15,0,0.47735778330779755,0.884774797106054,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.641695859382393,4.709930693980691,-8.233660537771193,0.6872355612052059,17,0.4117647058823529,1.9063604566315515,17,0,0.4827725971147119,0.7219136837998003,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-66ba2d794627,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,6.49741647936477,3.1931421073864596,-4.5737259861681085,0.787633542602814,6,0.3333333333333333,2.352199195362406,6,0,0.918477746649035,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-8.551761706535155,-4.371427756415369,-9.710916233821642,-1.509583752451859,10,0.1,0.06086763304687596,10,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-015d6bd0e4f9,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_return|validation_return|train_sample|validation_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-0.2485120766655302,-0.12416335121887556,-2.2187801010445374,-0.052341160243282156,2,0.5,0.8052482083011117,2,0,1.0,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-2.183752295779673,-1.0979031040189047,-2.183752295779673,-1.2030628547431428,2,0.0,0.0,2,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-592836bf0e02,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,44.82905882965649,20.314460999516815,-11.648653525976227,1.6988613785338815,20,0.4,3.922176662096419,20,0,0.3130407229534907,0.7034300537475209,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,37.61517514494954,17.3094945624392,-6.6015066682569845,1.4748146052115338,32,0.40625,2.7504339481126547,32,0,0.1895400114448254,0.4914227186951117,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-1e85d6228161,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 6.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,27.40014837593556,12.852979916463436,-4.811984509339828,1.4552814406983863,14,0.42857142857142855,3.9771819263967894,14,0,0.47735778330779755,0.884774797106054,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.641695859382393,4.709930693980691,-8.233660537771193,0.6872355612052059,17,0.4117647058823529,1.9063604566315515,17,0,0.4827725971147119,0.7219136837998003,,,,,,,,,,,,,,,,,,,,,,,,,,
