strategy_id,stage,config_json,development_gate,stress_gate,complete_gate,gate_failures,train_start,train_end_exclusive,train_return_pct,train_annual_return_pct,train_max_drawdown_pct,train_sharpe,train_trades,train_win_rate,train_profit_factor,train_long_trades,train_short_trades,train_top_trade_positive_pnl_share,train_top3_trade_positive_pnl_share,validation_start,validation_end_exclusive,validation_return_pct,validation_annual_return_pct,validation_max_drawdown_pct,validation_sharpe,validation_trades,validation_win_rate,validation_profit_factor,validation_long_trades,validation_short_trades,validation_top_trade_positive_pnl_share,validation_top3_trade_positive_pnl_share,stress_2x_train_start,stress_2x_train_end_exclusive,stress_2x_train_return_pct,stress_2x_train_annual_return_pct,stress_2x_train_max_drawdown_pct,stress_2x_train_sharpe,stress_2x_train_trades,stress_2x_train_win_rate,stress_2x_train_profit_factor,stress_2x_train_long_trades,stress_2x_train_short_trades,stress_2x_train_top_trade_positive_pnl_share,stress_2x_train_top3_trade_positive_pnl_share,stress_2x_validation_start,stress_2x_validation_end_exclusive,stress_2x_validation_return_pct,stress_2x_validation_annual_return_pct,stress_2x_validation_max_drawdown_pct,stress_2x_validation_sharpe,stress_2x_validation_trades,stress_2x_validation_win_rate,stress_2x_validation_profit_factor,stress_2x_validation_long_trades,stress_2x_validation_short_trades,stress_2x_validation_top_trade_positive_pnl_share,stress_2x_validation_top3_trade_positive_pnl_share,reused_diagnostic_start,reused_diagnostic_end_exclusive,reused_diagnostic_return_pct,reused_diagnostic_annual_return_pct,reused_diagnostic_max_drawdown_pct,reused_diagnostic_sharpe,reused_diagnostic_trades,reused_diagnostic_win_rate,reused_diagnostic_profit_factor,reused_diagnostic_long_trades,reused_diagnostic_short_trades,reused_diagnostic_top_trade_positive_pnl_share,reused_diagnostic_top3_trade_positive_pnl_share,reused_diagnostic_2x_start,reused_diagnostic_2x_end_exclusive,reused_diagnostic_2x_return_pct,reused_diagnostic_2x_annual_return_pct,reused_diagnostic_2x_max_drawdown_pct,reused_diagnostic_2x_sharpe,reused_diagnostic_2x_trades,reused_diagnostic_2x_win_rate,reused_diagnostic_2x_profit_factor,reused_diagnostic_2x_long_trades,reused_diagnostic_2x_short_trades,reused_diagnostic_2x_top_trade_positive_pnl_share,reused_diagnostic_2x_top3_trade_positive_pnl_share,recent_1y_start,recent_1y_end_exclusive,recent_1y_return_pct,recent_1y_annual_return_pct,recent_1y_max_drawdown_pct,recent_1y_sharpe,recent_1y_trades,recent_1y_win_rate,recent_1y_profit_factor,recent_1y_long_trades,recent_1y_short_trades,recent_1y_top_trade_positive_pnl_share,recent_1y_top3_trade_positive_pnl_share
lvcb-69f1c40faf2b,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 5.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,26.769321326823082,12.573617334003506,-16.7859697950686,0.9601872529746674,30,0.26666666666666666,1.8629536868411358,30,0,0.2882743341965705,0.664584004950888,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,33.68795722466922,15.623508519967167,-9.58976638929665,1.1700867590758415,50,0.34,1.7703953348887536,50,0,0.150914606779507,0.4301060020634468,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,17.55398418685321,8.410322042054474,-21.754779703935068,0.6690274266943546,30.0,0.23333333333333334,1.5265780176742838,30.0,0.0,0.29423954144296316,0.6748364535983887,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,17.65779565967196,8.470178233315329,-12.310480638440346,0.6766934054748811,50.0,0.34,1.3834766546315942,50.0,0.0,0.15737531674069252,0.4479002809655366,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,40.14599349058958,14.142637471155005,-17.340090070074233,0.9300309920726143,122.0,0.3114754098360656,1.3564867551973536,122.0,0.0,0.102498412096636,0.2654912309844995,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-2.1064628776313876,-0.8309127973121888,-28.171716404101588,0.026027307984334204,124.0,0.29838709677419356,1.02717339133271,124.0,0.0,0.10895895669962974,0.28139955733000416,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-9.286305818714402,-9.286305818714402,-17.340090070074222,-0.7234975185506889,45.0,0.28888888888888886,0.7569090420613729,45.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-c771d3cad169,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 192, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,42.40298810641312,19.303873667685334,-13.527201221384665,1.6093186284108019,25,0.28,3.2659779692630284,25,0,0.3027042070055894,0.6978504512652189,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,26.74116432897382,12.579378364322924,-10.398418869616544,1.0391712851920358,49,0.24489795918367346,1.8161791328167054,49,0,0.19091172320852381,0.5440976176430108,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,27.606113213391414,12.944041669425799,-18.65959424317749,1.0791293549709888,29.0,0.20689655172413793,2.073215391947522,29.0,0.0,0.3124899119413007,0.7018817627759927,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,8.81227155706863,4.313120726526365,-16.190440322283163,0.4042918488387298,50.0,0.22,1.2473239392786117,50.0,0.0,0.20084568701316635,0.5716197527477497,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,24.290202997914356,8.895945311651099,-17.84662036819782,0.701917569937977,117.0,0.23076923076923078,1.3115869379885328,117.0,0.0,0.13998775799109578,0.3474799692847602,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-11.35630333460288,-4.614546556700317,-31.551704741886354,-0.27572614795450767,121.0,0.21487603305785125,0.9289761571613544,121.0,0.0,0.1478206232417988,0.3654998026941756,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-14.214725037372833,-14.214725037372833,-15.427263398967684,-1.359102994305857,47.0,0.19148936170212766,0.5299173670024093,47.0,0.0,0.22458965106949558,0.5928427072635796
lvcb-76145538d44a,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.3, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,26.620463250232753,12.507593906026404,-13.677238709126193,1.1303102428494685,21,0.3333333333333333,2.592215096519932,21,0,0.26741482796116595,0.6931659338001187,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,43.492091925908994,19.788184695281608,-6.44652656665099,1.5060650078985491,44,0.36363636363636365,2.3432729939378065,44,0,0.16354150705999906,0.4660926153806789,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,20.028964843574748,9.54405144349959,-15.854256037092584,0.8775977249042975,21.0,0.2857142857142857,2.026287721682932,21.0,0.0,0.2728272952546048,0.7042981885915635,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,20.420642174599692,9.73633954830082,-10.915406555698738,0.7896503769506464,47.0,0.3404255319148936,1.530499442720252,47.0,0.0,0.17813256496541613,0.5069767454611986,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,53.44580541415629,18.27133333266282,-14.280337639733231,1.2438699188114208,117.0,0.29914529914529914,1.5350445950989813,117.0,0.0,0.1121132388456711,0.2903955405936802,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,9.927132118549098,3.7790836846615328,-22.498742940772832,0.32771543278760445,119.0,0.2857142857142857,1.1290049434688827,119.0,0.0,0.11832616254212597,0.30559148846939643,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-1.6906647575729017,-1.6906647575729017,-14.280337639733254,-0.08583393923209062,43.0,0.3023255813953488,0.961509296985707,43.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-6497a0d230e4,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.3, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,26.620463250232753,12.507593906026404,-13.677238709126193,1.1303102428494685,21,0.3333333333333333,2.592215096519932,21,0,0.26741482796116595,0.6931659338001187,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,43.492091925908994,19.788184695281608,-6.44652656665099,1.5060650078985491,44,0.36363636363636365,2.3432729939378065,44,0,0.16354150705999906,0.4660926153806789,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,20.028964843574748,9.54405144349959,-15.854256037092584,0.8775977249042975,21.0,0.2857142857142857,2.026287721682932,21.0,0.0,0.2728272952546048,0.7042981885915635,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,20.420642174599692,9.73633954830082,-10.915406555698738,0.7896503769506464,47.0,0.3404255319148936,1.530499442720252,47.0,0.0,0.17813256496541613,0.5069767454611986,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,51.17846320344282,17.58331306673213,-14.280337639733254,1.2018998652551653,118.0,0.2966101694915254,1.510216028529007,118.0,0.0,0.1121132388456711,0.2903955405936802,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,8.041565265599315,3.0777506719089187,-22.4987429407729,0.2809314805561039,120.0,0.2833333333333333,1.1121934060508347,120.0,0.0,0.11832616254212597,0.30559148846939643,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-1.6906647575729017,-1.6906647575729017,-14.280337639733254,-0.08583393923209062,43.0,0.3023255813953488,0.961509296985707,43.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-4e94ea3bd99c,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.3, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,26.24590047023252,12.341290930309645,-13.677238709126216,1.0823622707478582,24,0.3333333333333333,2.4239715886282207,24,0,0.2585374677826561,0.6701549298676429,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,30.29947482047617,14.148795359599031,-10.26129516419646,1.0976621068930428,50,0.32,1.7569254793597493,50,0,0.16354150705999906,0.4660926153806789,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,16.862593000205138,8.09148155027044,-15.854256037092595,0.7382027279158848,24.0,0.2916666666666667,1.7458934001586337,24.0,0.0,0.26518654583257417,0.6845737472654261,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.743053937568313,4.758318971606412,-14.646112178897852,0.4204611148708268,52.0,0.3076923076923077,1.2395710569483065,52.0,0.0,0.17813256496541613,0.5069767454611986,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,55.0933590536667,18.76741083019646,-14.280337639733231,1.257664620546117,119.0,0.3025210084033613,1.5429497396428202,119.0,0.0,0.11067318526460344,0.28666551600012036,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,10.487111469533318,3.9859563224410755,-22.498742940772786,0.3387556509785133,121.0,0.2892561983471074,1.1325273707792523,121.0,0.0,0.11694618515104742,0.30202753155628626,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-1.6906647575729017,-1.6906647575729017,-14.280337639733254,-0.08583393923209062,43.0,0.3023255813953488,0.961509296985707,43.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-6f5ba9274508,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.3, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,26.24590047023252,12.341290930309645,-13.677238709126216,1.0823622707478582,24,0.3333333333333333,2.4239715886282207,24,0,0.2585374677826561,0.6701549298676429,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,30.29947482047617,14.148795359599031,-10.26129516419646,1.0976621068930428,50,0.32,1.7569254793597493,50,0,0.16354150705999906,0.4660926153806789,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,16.862593000205138,8.09148155027044,-15.854256037092595,0.7382027279158848,24.0,0.2916666666666667,1.7458934001586337,24.0,0.0,0.26518654583257417,0.6845737472654261,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.743053937568313,4.758318971606412,-14.646112178897852,0.4204611148708268,52.0,0.3076923076923077,1.2395710569483065,52.0,0.0,0.17813256496541613,0.5069767454611986,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,52.8016723005841,18.076504730800004,-14.280337639733254,1.2162712300526088,120.0,0.3,1.518183889350442,120.0,0.0,0.11067318526460344,0.28666551600012036,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,8.59193935824365,3.2832252764320113,-22.498742940772843,0.29259752285519935,122.0,0.28688524590163933,1.115805921337062,122.0,0.0,0.11694618515104742,0.30202753155628626,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-1.6906647575729017,-1.6906647575729017,-14.280337639733254,-0.08583393923209062,43.0,0.3023255813953488,0.961509296985707,43.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-878281c9ee4f,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 192, ""compression_lookback"": 32, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,41.522400994431116,18.934932487830448,-14.98766534502497,1.5442447840218323,26,0.3076923076923077,2.8815657845804155,26,0,0.2890306747676333,0.6663276629398126,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,26.162781047449492,12.322206641184486,-12.7289685722906,0.9948682955009185,47,0.2978723404255319,1.7479218707418316,47,0,0.1846324213803869,0.5262016335319725,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,32.52645553633429,15.097962873332737,-17.07694478191527,1.2515015458713297,26.0,0.2692307692307692,2.268202903740077,26.0,0.0,0.2950401040205852,0.6766725386062589,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,10.854163195807388,5.287303696033252,-16.12365875230851,0.4699243054258582,48.0,0.2916666666666667,1.2898233067498905,48.0,0.0,0.19263875040902725,0.5482622829298047,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,31.98916635564377,11.491399153792115,-15.35864089031601,0.8603333875732374,109.0,0.28440366972477066,1.368384084959833,109.0,0.0,0.12770723904279432,0.31699705843459763,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-10.096335069424189,-4.085462526170048,-28.714908849527088,-0.22617722088319317,112.0,0.25,0.9461939930588346,112.0,0.0,0.13957674558443325,0.34511607279829176,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-8.149368494463594,-8.149368494463594,-15.358640890315955,-0.6870279822393232,42.0,0.2619047619047619,0.7414750312656652,42.0,0.0,0.18336284852131332,0.49382702374073223
lvcb-403b12eb9f55,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 192, ""compression_lookback"": 64, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,41.522400994431116,18.934932487830448,-14.98766534502497,1.5442447840218323,26,0.3076923076923077,2.8815657845804155,26,0,0.2890306747676333,0.6663276629398126,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,26.162781047449492,12.322206641184486,-12.7289685722906,0.9948682955009185,47,0.2978723404255319,1.7479218707418316,47,0,0.1846324213803869,0.5262016335319725,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,32.52645553633429,15.097962873332737,-17.07694478191527,1.2515015458713297,26.0,0.2692307692307692,2.268202903740077,26.0,0.0,0.2950401040205852,0.6766725386062589,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,10.854163195807388,5.287303696033252,-16.12365875230851,0.4699243054258582,48.0,0.2916666666666667,1.2898233067498905,48.0,0.0,0.19263875040902725,0.5482622829298047,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,24.81694569626405,9.076584543765831,-17.72211935101874,0.691822656936541,113.0,0.2743362831858407,1.2871173203142487,113.0,0.0,0.12770723904279432,0.31699705843459763,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-15.798943682139221,-6.517471670461394,-32.01838098560958,-0.3996273975451231,116.0,0.2413793103448276,0.8951321888517046,116.0,0.0,0.13957674558443325,0.34511607279829176,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-11.769130278510008,-11.769130278510008,-17.722119351018705,-1.021010187403174,45.0,0.24444444444444444,0.6569284689191,45.0,0.0,0.18336284852131332,0.49382702374073223
lvcb-e244c7dcfbd9,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 64, ""compression_quantile"": 0.25, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,25.5202258736845,12.018392576248171,-13.677238709126193,1.0922120286204602,21,0.3333333333333333,2.4582884470921424,21,0,0.26741482796116595,0.6931659338001187,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,45.114406767945646,20.463441245859173,-6.44652656665099,1.5736845015936356,43,0.37209302325581395,2.438362814061783,43,0,0.16354150705999906,0.4660926153806789,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,19.063850523700808,9.103360796393156,-15.854256037092584,0.8447767643180883,21.0,0.2857142857142857,1.9460791856093962,21.0,0.0,0.2728272952546048,0.7042981885915635,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,22.076420141860066,10.48819852901035,-10.915406555698738,0.8540430902535893,46.0,0.34782608695652173,1.5853601481877795,46.0,0.0,0.17813256496541613,0.5069767454611986,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,32.108645759551436,11.530942559711255,-15.225405128389113,0.8689223801216859,114.0,0.2807017543859649,1.364803674103507,114.0,0.0,0.12668407594891945,0.32813690067805745,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-4.533824858384728,-1.8020040015653493,-24.859935758726472,-0.062010389264655096,116.0,0.2672413793103448,1.0008426358053777,116.0,0.0,0.13401581899375423,0.34611190564188427,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-4.453869729281457,-4.453869729281457,-14.11657295354205,-0.32226423846617036,44.0,0.29545454545454547,0.8665844591947396,44.0,0.0,0.15856929925217278,0.4294752740667025
lvcb-68d4d2bf163d,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,True,False,train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,29.282348507320897,13.6824237056987,-15.192770763198082,1.2247174352159593,34,0.35294117647058826,2.213283636405337,34,0,0.3589731914918571,0.7604745251919456,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,25.385080683044748,11.975479763671814,-6.6897078186089365,1.0235279822514904,61,0.3770491803278688,1.645925687756094,61,0,0.19755342395161826,0.39638117993286903,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,16.62806008938351,7.983110422607109,-20.820875230201597,0.7467517181599789,34.0,0.29411764705882354,1.5997406882021368,34.0,0.0,0.37698590302522306,0.7936070789923869,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,1.8794917278408763,0.9353712668858538,-12.509325683346429,0.13753760189260122,63.0,0.31746031746031744,1.07136880237376,63.0,0.0,0.21311234301228177,0.4226774223114888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvcb-2f687b8ce2f6,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.25, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,29.973028599942776,13.98527319030054,-12.36500639312358,1.2867918580826,21,0.3333333333333333,3.0944742573718815,21,0,0.26741482796116595,0.6931659338001187,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,25.341791335618712,11.956148261548694,-8.486876019801326,1.0216111307938047,46,0.2826086956521739,1.8865781834647735,46,0,0.2001341839740575,0.5290998534367538,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,19.714685644118468,9.40074067727914,-15.754623447507843,0.8573891075590704,23.0,0.2608695652173913,2.0296893302406733,23.0,0.0,0.27181622803238104,0.6983369355311265,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,8.333587258785213,4.083421955076605,-14.640644573048501,0.3952192755639877,47.0,0.2553191489361702,1.25723246953731,47.0,0.0,0.21340458179937802,0.5620579468403567,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,27.232439969140465,9.899063652514828,-17.744008839695226,0.7873049328921261,118.0,0.2288135593220339,1.352737021583863,118.0,0.0,0.14154964951275256,0.36664168669397873,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-9.00714977427073,-3.631715354550935,-30.098954840743186,-0.2102627873849826,121.0,0.21487603305785125,0.9523155162479194,121.0,0.0,0.1495346320911605,0.3861910993876154,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-13.947421441503494,-13.947421441503494,-15.163738025693373,-1.3095819563396796,49.0,0.1836734693877551,0.5511312912457617,49.0,0.0,0.21075823230046495,0.5563323172732986
lvcb-1ac281eadf6f,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",False,True,False,train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,30.326494891831636,14.139949436696275,-12.249736414434164,1.2931160738717724,35,0.34285714285714286,2.2880306438961124,35,0,0.3589731914918571,0.7604745251919456,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,25.193833281537103,11.890050174953949,-8.945688722786581,1.040483120636322,64,0.328125,1.6562375218828167,64,0,0.20091937477382701,0.41322161162426857,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,17.21261656639086,8.253015364330007,-19.41710695856128,0.7793031257388966,38.0,0.2631578947368421,1.5914324684868437,38.0,0.0,0.3634517252794052,0.7651157768475859,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2.412715268410892,1.1991676193094492,-14.192548148939121,0.16038959730430394,65.0,0.27692307692307694,1.0845078009080262,65.0,0.0,0.2223996152916939,0.4525220846834454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvcb-41fbd4cd4463,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 192, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",False,True,False,train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.99045896820381,17.4434697568866,-5.72695387960448,1.9207924273244292,25,0.36,3.6225951331597996,25,0,0.38781038653867556,0.821565305035304,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,25.140150151615615,11.866058369648314,-9.808466862612075,1.1197908271612644,51,0.27450980392156865,1.7932530060050795,51,0,0.22555993899609952,0.4638987236286262,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,25.857432357309797,12.168552916313246,-12.88107390796782,1.342986824164376,29.0,0.2413793103448276,2.1820451800510603,29.0,0.0,0.38662881211127537,0.8139067264098637,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,8.415121038870698,4.122582103437433,-15.006003040952676,0.43027688832546707,52.0,0.2692307692307692,1.2429309932474446,52.0,0.0,0.23977694183449824,0.4878801675787825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
