name,base_candidate,month,month_start,month_end,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
R1_relax_frequency_R01242__context_0086,R1_relax_frequency_R01242,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,19,0.754550468836183,1.0342203372582177,1.629169005749976,0.034220337258217715,-0.031030649089116236,0.7894736842105263,1.5023759823702418,0.001830708841088927,0.0069347591858958686,0.0173094799519371,0.4006335952987311,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.15789473684210525,0.05263157894736842,9,10,9.842105263157896
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,2,1.28,1.0139199389058253,25.317242767011866,0.013919938905825324,-0.005322740377946333,1.0,inf,0.006935915987618995,0.006935915987618995,0.0,inf,0.00693591598761894,0.006935915987619051,1.0,0.0,0.0,0,2,2.0
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,21,0.7,0.9672759146102742,0.6669231641190524,-0.03272408538972582,-0.09262721504367855,0.7142857142857143,0.7683530223112546,-0.001493411641653269,0.006934924443284856,0.022564251853998584,0.3073412089245018,-0.02256852529166972,0.006935915987619162,0.7142857142857143,0.2857142857142857,0.0,10,11,19.333333333333332
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,13,0.41935483870967744,0.9629413507339651,0.6408686729535852,-0.03705864926603486,-0.0515580531928056,0.6153846153846154,0.6029288331122752,-0.002810445342375433,0.006934676557201383,0.018402640381698337,0.376830520695172,-0.02256852529166972,0.006935915987619162,0.6153846153846154,0.3076923076923077,0.07692307692307693,6,7,29.53846153846154
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,13,0.41935483870967744,1.022665563147405,1.3022194067328203,0.022665563147405088,-0.0397534565196489,0.7692307692307693,1.501804930457227,0.0017822688071707808,0.006934180785034265,0.015390771119040832,0.45054147913716813,-0.02256852529166972,0.006935915987619051,0.7692307692307693,0.15384615384615385,0.07692307692307693,7,6,20.692307692307693
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,10,0.3333333333333333,0.9962222183871449,0.954964044321506,-0.0037777816128551356,-0.06039733216373866,0.7,0.940353321477491,-0.00030793050659172786,0.006935207741666018,0.017208586419193136,0.40300856634749616,-0.022562115135162934,0.006935915987619051,0.7,0.2,0.1,5,5,24.9
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,17,0.5483870967741935,0.9985335879739843,0.9828582944906405,-0.0014664120260157176,-0.07706096898264436,0.7647058823529411,0.9986478237826131,-7.180381920209626e-06,0.006934771898002716,0.02256852529166972,0.3072762534715732,-0.02256852529166972,0.006935915987619051,0.7647058823529411,0.23529411764705882,0.0,6,11,14.117647058823529
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,19,0.6333333333333333,1.0124480488742347,1.1625541856470016,0.012448048874234674,-0.048524665124724864,0.7894736842105263,1.1525018885310687,0.000724423064760216,0.006934593928506848,0.022563717674289656,0.3073338369416183,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.21052631578947367,0.0,11,8,15.947368421052632
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,0.41935483870967744,1.0455232898707216,1.6896423193289,0.04552328987072163,-0.026271691779518158,0.8461538461538461,2.4447271749257986,0.0034674468634264674,0.0069343385307238025,0.015600457306708873,0.4444958499865088,-0.02256852529166994,0.006935915987619051,0.8461538461538461,0.07692307692307693,0.07692307692307693,8,5,18.153846153846153
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,8,0.25806451612903225,0.9958255647074503,0.9519076846807086,-0.004174435292549683,-0.038804512807452896,0.75,0.9219470175847455,-0.0004403226354530933,0.006934676557201335,0.02256532021341638,0.3073156725282485,-0.02256852529166972,0.006935915987619162,0.75,0.25,0.0,4,4,16.375
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,24,0.8571428571428571,1.0103403904163641,1.1436147508176144,0.010340390416364142,-0.06399632252737963,0.7916666666666666,1.1064445307689508,0.0005004499207497239,0.006570895494728168,0.022567243260368363,0.2911696133602502,-0.02256852529166972,0.006935915987619051,0.75,0.20833333333333334,0.041666666666666664,11,13,12.75
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,15,0.4838709677419355,1.0767189158921042,2.3891206818458666,0.07671891589210422,-0.027023314411974475,0.9333333333333333,4.301588731408172,0.0049674659191651874,0.006934322434224838,0.02256852529166994,0.30725633795772656,-0.02256852529166994,0.006935915987619051,0.9333333333333333,0.06666666666666667,0.0,9,6,18.133333333333333
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,3,0.1,1.0078235186102456,1.099527641542916,0.00782351861024555,-0.010675785323952747,0.6666666666666666,2.3081337617431634,0.0026196815628858005,0.006933437126783659,0.006007829564909917,1.1540668808715817,-0.006007829564909917,0.006933437126783659,0.6666666666666666,0.0,0.3333333333333333,3,0,44.333333333333336
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,14,0.45161290322580644,1.0379755827884647,1.5513901491789412,0.03797558278846469,-0.03450328554927007,0.8571428571428571,1.8435772552736394,0.0027197563744457928,0.006934469985465062,0.02256852529166983,0.30726287587893986,-0.02256852529166994,0.006935915987619051,0.8571428571428571,0.14285714285714285,0.0,7,7,14.571428571428571
R1_relax_frequency_R01242__context_0088,R1_relax_frequency_R01242,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,19,0.754550468836183,1.0342203372582177,1.629169005749976,0.034220337258217715,-0.031030649089116236,0.7894736842105263,1.5023759823702418,0.001830708841088927,0.0069347591858958686,0.0173094799519371,0.4006335952987311,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.15789473684210525,0.05263157894736842,9,10,9.842105263157896
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,2,1.28,1.0139199389058253,25.317242767011866,0.013919938905825324,-0.005322740377946333,1.0,inf,0.006935915987618995,0.006935915987618995,0.0,inf,0.00693591598761894,0.006935915987619051,1.0,0.0,0.0,0,2,2.0
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,21,0.7,0.9672759146102742,0.6669231641190524,-0.03272408538972582,-0.09262721504367855,0.7142857142857143,0.7683530223112546,-0.001493411641653269,0.006934924443284856,0.022564251853998584,0.3073412089245018,-0.02256852529166972,0.006935915987619162,0.7142857142857143,0.2857142857142857,0.0,10,11,19.333333333333332
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,13,0.41935483870967744,0.9629413507339651,0.6408686729535852,-0.03705864926603486,-0.0515580531928056,0.6153846153846154,0.6029288331122752,-0.002810445342375433,0.006934676557201383,0.018402640381698337,0.376830520695172,-0.02256852529166972,0.006935915987619162,0.6153846153846154,0.3076923076923077,0.07692307692307693,6,7,29.53846153846154
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,13,0.41935483870967744,1.022665563147405,1.3022194067328203,0.022665563147405088,-0.0397534565196489,0.7692307692307693,1.501804930457227,0.0017822688071707808,0.006934180785034265,0.015390771119040832,0.45054147913716813,-0.02256852529166972,0.006935915987619051,0.7692307692307693,0.15384615384615385,0.07692307692307693,7,6,20.692307692307693
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,10,0.3333333333333333,0.9962222183871449,0.954964044321506,-0.0037777816128551356,-0.06039733216373866,0.7,0.940353321477491,-0.00030793050659172786,0.006935207741666018,0.017208586419193136,0.40300856634749616,-0.022562115135162934,0.006935915987619051,0.7,0.2,0.1,5,5,24.9
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,17,0.5483870967741935,0.9985335879739843,0.9828582944906405,-0.0014664120260157176,-0.07706096898264436,0.7647058823529411,0.9986478237826131,-7.180381920209626e-06,0.006934771898002716,0.02256852529166972,0.3072762534715732,-0.02256852529166972,0.006935915987619051,0.7647058823529411,0.23529411764705882,0.0,6,11,14.117647058823529
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,19,0.6333333333333333,1.0124480488742347,1.1625541856470016,0.012448048874234674,-0.048524665124724864,0.7894736842105263,1.1525018885310687,0.000724423064760216,0.006934593928506848,0.022563717674289656,0.3073338369416183,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.21052631578947367,0.0,11,8,15.947368421052632
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,0.41935483870967744,1.0455232898707216,1.6896423193289,0.04552328987072163,-0.026271691779518158,0.8461538461538461,2.4447271749257986,0.0034674468634264674,0.0069343385307238025,0.015600457306708873,0.4444958499865088,-0.02256852529166994,0.006935915987619051,0.8461538461538461,0.07692307692307693,0.07692307692307693,8,5,18.153846153846153
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,8,0.25806451612903225,0.9958255647074503,0.9519076846807086,-0.004174435292549683,-0.038804512807452896,0.75,0.9219470175847455,-0.0004403226354530933,0.006934676557201335,0.02256532021341638,0.3073156725282485,-0.02256852529166972,0.006935915987619162,0.75,0.25,0.0,4,4,16.375
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,24,0.8571428571428571,1.0103403904163641,1.1436147508176144,0.010340390416364142,-0.06399632252737963,0.7916666666666666,1.1064445307689508,0.0005004499207497239,0.006570895494728168,0.022567243260368363,0.2911696133602502,-0.02256852529166972,0.006935915987619051,0.75,0.20833333333333334,0.041666666666666664,11,13,12.75
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,15,0.4838709677419355,1.0767189158921042,2.3891206818458666,0.07671891589210422,-0.027023314411974475,0.9333333333333333,4.301588731408172,0.0049674659191651874,0.006934322434224838,0.02256852529166994,0.30725633795772656,-0.02256852529166994,0.006935915987619051,0.9333333333333333,0.06666666666666667,0.0,9,6,18.133333333333333
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,3,0.1,1.0078235186102456,1.099527641542916,0.00782351861024555,-0.010675785323952747,0.6666666666666666,2.3081337617431634,0.0026196815628858005,0.006933437126783659,0.006007829564909917,1.1540668808715817,-0.006007829564909917,0.006933437126783659,0.6666666666666666,0.0,0.3333333333333333,3,0,44.333333333333336
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,14,0.45161290322580644,1.0379755827884647,1.5513901491789412,0.03797558278846469,-0.03450328554927007,0.8571428571428571,1.8435772552736394,0.0027197563744457928,0.006934469985465062,0.02256852529166983,0.30726287587893986,-0.02256852529166994,0.006935915987619051,0.8571428571428571,0.14285714285714285,0.0,7,7,14.571428571428571
R1_relax_frequency_R01242__context_0084,R1_relax_frequency_R01242,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,19,0.754550468836183,1.0342203372582177,1.629169005749976,0.034220337258217715,-0.031030649089116236,0.7894736842105263,1.5023759823702418,0.001830708841088927,0.0069347591858958686,0.0173094799519371,0.4006335952987311,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.15789473684210525,0.05263157894736842,9,10,9.842105263157896
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,2,1.28,1.0139199389058253,25.317242767011866,0.013919938905825324,-0.005322740377946333,1.0,inf,0.006935915987618995,0.006935915987618995,0.0,inf,0.00693591598761894,0.006935915987619051,1.0,0.0,0.0,0,2,2.0
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,21,0.7,0.9672759146102742,0.6669231641190524,-0.03272408538972582,-0.09262721504367855,0.7142857142857143,0.7683530223112546,-0.001493411641653269,0.006934924443284856,0.022564251853998584,0.3073412089245018,-0.02256852529166972,0.006935915987619162,0.7142857142857143,0.2857142857142857,0.0,10,11,19.333333333333332
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,13,0.41935483870967744,0.9629413507339651,0.6408686729535852,-0.03705864926603486,-0.0515580531928056,0.6153846153846154,0.6029288331122752,-0.002810445342375433,0.006934676557201383,0.018402640381698337,0.376830520695172,-0.02256852529166972,0.006935915987619162,0.6153846153846154,0.3076923076923077,0.07692307692307693,6,7,29.53846153846154
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,13,0.41935483870967744,1.022665563147405,1.3022194067328203,0.022665563147405088,-0.0397534565196489,0.7692307692307693,1.501804930457227,0.0017822688071707808,0.006934180785034265,0.015390771119040832,0.45054147913716813,-0.02256852529166972,0.006935915987619051,0.7692307692307693,0.15384615384615385,0.07692307692307693,7,6,20.692307692307693
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,10,0.3333333333333333,0.9962222183871449,0.954964044321506,-0.0037777816128551356,-0.06039733216373866,0.7,0.940353321477491,-0.00030793050659172786,0.006935207741666018,0.017208586419193136,0.40300856634749616,-0.022562115135162934,0.006935915987619051,0.7,0.2,0.1,5,5,24.9
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,17,0.5483870967741935,0.9985335879739843,0.9828582944906405,-0.0014664120260157176,-0.07706096898264436,0.7647058823529411,0.9986478237826131,-7.180381920209626e-06,0.006934771898002716,0.02256852529166972,0.3072762534715732,-0.02256852529166972,0.006935915987619051,0.7647058823529411,0.23529411764705882,0.0,6,11,14.117647058823529
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,19,0.6333333333333333,1.0124480488742347,1.1625541856470016,0.012448048874234674,-0.048524665124724864,0.7894736842105263,1.1525018885310687,0.000724423064760216,0.006934593928506848,0.022563717674289656,0.3073338369416183,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.21052631578947367,0.0,11,8,15.947368421052632
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,0.41935483870967744,1.0455232898707216,1.6896423193289,0.04552328987072163,-0.026271691779518158,0.8461538461538461,2.4447271749257986,0.0034674468634264674,0.0069343385307238025,0.015600457306708873,0.4444958499865088,-0.02256852529166994,0.006935915987619051,0.8461538461538461,0.07692307692307693,0.07692307692307693,8,5,18.153846153846153
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,8,0.25806451612903225,0.9958255647074503,0.9519076846807086,-0.004174435292549683,-0.038804512807452896,0.75,0.9219470175847455,-0.0004403226354530933,0.006934676557201335,0.02256532021341638,0.3073156725282485,-0.02256852529166972,0.006935915987619162,0.75,0.25,0.0,4,4,16.375
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,24,0.8571428571428571,1.0103403904163641,1.1436147508176144,0.010340390416364142,-0.06399632252737963,0.7916666666666666,1.1064445307689508,0.0005004499207497239,0.006570895494728168,0.022567243260368363,0.2911696133602502,-0.02256852529166972,0.006935915987619051,0.75,0.20833333333333334,0.041666666666666664,11,13,12.75
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,15,0.4838709677419355,1.0767189158921042,2.3891206818458666,0.07671891589210422,-0.027023314411974475,0.9333333333333333,4.301588731408172,0.0049674659191651874,0.006934322434224838,0.02256852529166994,0.30725633795772656,-0.02256852529166994,0.006935915987619051,0.9333333333333333,0.06666666666666667,0.0,9,6,18.133333333333333
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,3,0.1,1.0078235186102456,1.099527641542916,0.00782351861024555,-0.010675785323952747,0.6666666666666666,2.3081337617431634,0.0026196815628858005,0.006933437126783659,0.006007829564909917,1.1540668808715817,-0.006007829564909917,0.006933437126783659,0.6666666666666666,0.0,0.3333333333333333,3,0,44.333333333333336
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,14,0.45161290322580644,1.0379755827884647,1.5513901491789412,0.03797558278846469,-0.03450328554927007,0.8571428571428571,1.8435772552736394,0.0027197563744457928,0.006934469985465062,0.02256852529166983,0.30726287587893986,-0.02256852529166994,0.006935915987619051,0.8571428571428571,0.14285714285714285,0.0,7,7,14.571428571428571
R1_relax_frequency_R01242__context_0083,R1_relax_frequency_R01242,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,19,0.754550468836183,1.0342203372582177,1.629169005749976,0.034220337258217715,-0.031030649089116236,0.7894736842105263,1.5023759823702418,0.001830708841088927,0.0069347591858958686,0.0173094799519371,0.4006335952987311,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.15789473684210525,0.05263157894736842,9,10,9.842105263157896
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,2,1.28,1.0139199389058253,25.317242767011866,0.013919938905825324,-0.005322740377946333,1.0,inf,0.006935915987618995,0.006935915987618995,0.0,inf,0.00693591598761894,0.006935915987619051,1.0,0.0,0.0,0,2,2.0
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,21,0.7,0.9672759146102742,0.6669231641190524,-0.03272408538972582,-0.09262721504367855,0.7142857142857143,0.7683530223112546,-0.001493411641653269,0.006934924443284856,0.022564251853998584,0.3073412089245018,-0.02256852529166972,0.006935915987619162,0.7142857142857143,0.2857142857142857,0.0,10,11,19.333333333333332
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,13,0.41935483870967744,0.9629413507339651,0.6408686729535852,-0.03705864926603486,-0.0515580531928056,0.6153846153846154,0.6029288331122752,-0.002810445342375433,0.006934676557201383,0.018402640381698337,0.376830520695172,-0.02256852529166972,0.006935915987619162,0.6153846153846154,0.3076923076923077,0.07692307692307693,6,7,29.53846153846154
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,13,0.41935483870967744,1.022665563147405,1.3022194067328203,0.022665563147405088,-0.0397534565196489,0.7692307692307693,1.501804930457227,0.0017822688071707808,0.006934180785034265,0.015390771119040832,0.45054147913716813,-0.02256852529166972,0.006935915987619051,0.7692307692307693,0.15384615384615385,0.07692307692307693,7,6,20.692307692307693
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,10,0.3333333333333333,0.9962222183871449,0.954964044321506,-0.0037777816128551356,-0.06039733216373866,0.7,0.940353321477491,-0.00030793050659172786,0.006935207741666018,0.017208586419193136,0.40300856634749616,-0.022562115135162934,0.006935915987619051,0.7,0.2,0.1,5,5,24.9
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,17,0.5483870967741935,0.9985335879739843,0.9828582944906405,-0.0014664120260157176,-0.07706096898264436,0.7647058823529411,0.9986478237826131,-7.180381920209626e-06,0.006934771898002716,0.02256852529166972,0.3072762534715732,-0.02256852529166972,0.006935915987619051,0.7647058823529411,0.23529411764705882,0.0,6,11,14.117647058823529
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,19,0.6333333333333333,1.0124480488742347,1.1625541856470016,0.012448048874234674,-0.048524665124724864,0.7894736842105263,1.1525018885310687,0.000724423064760216,0.006934593928506848,0.022563717674289656,0.3073338369416183,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.21052631578947367,0.0,11,8,15.947368421052632
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,0.41935483870967744,1.0455232898707216,1.6896423193289,0.04552328987072163,-0.026271691779518158,0.8461538461538461,2.4447271749257986,0.0034674468634264674,0.0069343385307238025,0.015600457306708873,0.4444958499865088,-0.02256852529166994,0.006935915987619051,0.8461538461538461,0.07692307692307693,0.07692307692307693,8,5,18.153846153846153
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,8,0.25806451612903225,0.9958255647074503,0.9519076846807086,-0.004174435292549683,-0.038804512807452896,0.75,0.9219470175847455,-0.0004403226354530933,0.006934676557201335,0.02256532021341638,0.3073156725282485,-0.02256852529166972,0.006935915987619162,0.75,0.25,0.0,4,4,16.375
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,24,0.8571428571428571,1.0103403904163641,1.1436147508176144,0.010340390416364142,-0.06399632252737963,0.7916666666666666,1.1064445307689508,0.0005004499207497239,0.006570895494728168,0.022567243260368363,0.2911696133602502,-0.02256852529166972,0.006935915987619051,0.75,0.20833333333333334,0.041666666666666664,11,13,12.75
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,15,0.4838709677419355,1.0767189158921042,2.3891206818458666,0.07671891589210422,-0.027023314411974475,0.9333333333333333,4.301588731408172,0.0049674659191651874,0.006934322434224838,0.02256852529166994,0.30725633795772656,-0.02256852529166994,0.006935915987619051,0.9333333333333333,0.06666666666666667,0.0,9,6,18.133333333333333
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,3,0.1,1.0078235186102456,1.099527641542916,0.00782351861024555,-0.010675785323952747,0.6666666666666666,2.3081337617431634,0.0026196815628858005,0.006933437126783659,0.006007829564909917,1.1540668808715817,-0.006007829564909917,0.006933437126783659,0.6666666666666666,0.0,0.3333333333333333,3,0,44.333333333333336
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,14,0.45161290322580644,1.0379755827884647,1.5513901491789412,0.03797558278846469,-0.03450328554927007,0.8571428571428571,1.8435772552736394,0.0027197563744457928,0.006934469985465062,0.02256852529166983,0.30726287587893986,-0.02256852529166994,0.006935915987619051,0.8571428571428571,0.14285714285714285,0.0,7,7,14.571428571428571
R1_relax_frequency_R01242__context_0082,R1_relax_frequency_R01242,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,19,0.754550468836183,1.0342203372582177,1.629169005749976,0.034220337258217715,-0.031030649089116236,0.7894736842105263,1.5023759823702418,0.001830708841088927,0.0069347591858958686,0.0173094799519371,0.4006335952987311,-0.02256852529166972,0.006935915987619051,0.7894736842105263,0.15789473684210525,0.05263157894736842,9,10,9.842105263157896
R1_relax_frequency_R01242__context_0081,R1_relax_frequency_R01242,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,2,1.28,1.0139199389058253,25.317242767011866,0.013919938905825324,-0.005322740377946333,1.0,inf,0.006935915987618995,0.006935915987618995,0.0,inf,0.00693591598761894,0.006935915987619051,1.0,0.0,0.0,0,2,2.0
R1_relax_frequency_R01242__context_0081,R1_relax_frequency_R01242,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,21,0.7,0.9672759146102742,0.6669231641190524,-0.03272408538972582,-0.09262721504367855,0.7142857142857143,0.7683530223112546,-0.001493411641653269,0.006934924443284856,0.022564251853998584,0.3073412089245018,-0.02256852529166972,0.006935915987619162,0.7142857142857143,0.2857142857142857,0.0,10,11,19.333333333333332
R1_relax_frequency_R01242__context_0081,R1_relax_frequency_R01242,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,13,0.41935483870967744,0.9629413507339651,0.6408686729535852,-0.03705864926603486,-0.0515580531928056,0.6153846153846154,0.6029288331122752,-0.002810445342375433,0.006934676557201383,0.018402640381698337,0.376830520695172,-0.02256852529166972,0.006935915987619162,0.6153846153846154,0.3076923076923077,0.07692307692307693,6,7,29.53846153846154
R1_relax_frequency_R01242__context_0081,R1_relax_frequency_R01242,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,13,0.41935483870967744,1.022665563147405,1.3022194067328203,0.022665563147405088,-0.0397534565196489,0.7692307692307693,1.501804930457227,0.0017822688071707808,0.006934180785034265,0.015390771119040832,0.45054147913716813,-0.02256852529166972,0.006935915987619051,0.7692307692307693,0.15384615384615385,0.07692307692307693,7,6,20.692307692307693
R1_relax_frequency_R01242__context_0081,R1_relax_frequency_R01242,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,10,0.3333333333333333,0.9962222183871449,0.954964044321506,-0.0037777816128551356,-0.06039733216373866,0.7,0.940353321477491,-0.00030793050659172786,0.006935207741666018,0.017208586419193136,0.40300856634749616,-0.022562115135162934,0.006935915987619051,0.7,0.2,0.1,5,5,24.9
