ts,keltner_only_atr_k1,keltner_only_fixed1x_k1,keltner_only_atr_k2
2025-07-30 06:15:00+00:00,0.5700004272839003,0.7130085662202895,0.5911674574259456
2025-07-30 06:30:00+00:00,0.569239052562551,0.7125477856480328,0.5903771689373095
2025-07-30 06:45:00+00:00,0.5744291325154577,0.7156909674087842,0.595764340168823
2025-07-30 07:00:00+00:00,0.5704159561630014,0.7132718694044363,0.5915987344911198
2025-07-30 07:15:00+00:00,0.5717216392997552,0.7140617789568764,0.5929540026364724
2025-07-30 07:30:00+00:00,0.5610732090933547,0.7076273073942911,0.5819011640387728
2025-07-30 07:45:00+00:00,0.5598326062615996,0.7068703107398693,0.5806134651322986
2025-07-30 08:00:00+00:00,0.5564250781585522,0.7047886859535671,0.5770765860165822
2025-07-30 08:15:00+00:00,0.5604531204406079,0.7072571248928833,0.5812575135845036
2025-07-30 08:30:00+00:00,0.5631754351132057,0.7089192071120229,0.5840831708068474
2025-07-30 08:45:00+00:00,0.5636347926764738,0.7091989635251454,0.5845599680393039
2025-07-30 09:00:00+00:00,0.560472001247412,0.7072735811524788,0.5812770979682522
2025-07-30 09:15:00+00:00,0.5601216006580413,0.7070596497777382,0.5809133957222741
2025-07-30 09:30:00+00:00,0.5540050424302793,0.7033240788495729,0.5745646483040578
2025-07-30 09:45:00+00:00,0.559658259695319,0.7067963496242112,0.5804324134756751
2025-07-30 10:00:00+00:00,0.5622438210187187,0.7083761505453735,0.5831161226247149
2025-07-30 10:15:00+00:00,0.5632697075940212,0.7090014884100003,0.5841809557907688
2025-07-30 10:30:00+00:00,0.561675384818353,0.7080305690938692,0.5825261039621618
2025-07-30 10:45:00+00:00,0.5544169889165385,0.7036038352626954,0.5749921577128311
2025-07-30 11:00:00+00:00,0.553076900892967,0.7027810222829234,0.5736012107127587
2025-07-30 11:15:00+00:00,0.5502929996534666,0.7010695712849974,0.5707116606199178
2025-07-30 11:30:00+00:00,0.5489046744627568,0.7002138457860344,0.5692706544960497
2025-07-30 11:45:00+00:00,0.5520243331857412,0.7021392281587011,0.5725086841294885
2025-07-30 12:00:00+00:00,0.5433840660781142,0.6968219259901228,0.5635405343275444
2025-07-30 12:15:00+00:00,0.5512347967245361,0.7016927352777316,0.5716890818392805
2025-07-30 12:30:00+00:00,0.5454367374249715,0.6981219054959373,0.5656710041352069
2025-07-30 12:45:00+00:00,0.5489444203322656,0.7002940231512222,0.5693117613829727
2025-07-30 13:00:00+00:00,0.5506240818771906,0.7013307156685172,0.5710551548928491
2025-07-30 13:15:00+00:00,0.5442953898466376,0.6974307771510738,0.5644863149230692
2025-07-30 13:30:00+00:00,0.5464720001178132,0.6987801229672357,0.5667454973470004
2025-07-30 13:45:00+00:00,0.5525631057164543,0.7025484179904194,0.5730676962808202
2025-07-30 14:00:00+00:00,0.5562814851014919,0.7048357237031816,0.5769271835025738
2025-07-30 14:15:00+00:00,0.5527112927660272,0.7026471506111143,0.5732214867663993
2025-07-30 14:30:00+00:00,0.5589718094969383,0.7064977228182102,0.5797195834442689
2025-07-30 14:45:00+00:00,0.5690361197456184,0.712652056174851,0.5901659183859875
2025-07-30 15:00:00+00:00,0.5653426506062302,0.7104141167724362,0.5863321962647927
2025-07-30 15:15:00+00:00,0.5633667899996972,0.7092128698873165,0.584281316693725
2025-07-30 15:30:00+00:00,0.559233086339031,0.7066951880595999,0.5799906778385527
2025-07-30 15:45:00+00:00,0.5606595800718662,0.7075673262090705,0.5814713192365917
2025-07-30 16:00:00+00:00,0.5614370132880143,0.7080420408770894,0.5822782642989931
2025-07-30 16:15:00+00:00,0.5649968287558688,0.7102140499264916,0.585973217045344
2025-07-30 16:30:00+00:00,0.5623723682348505,0.7086179523674613,0.5832491131643021
2025-07-30 16:45:00+00:00,0.5618055514828906,0.7082724054732382,0.5826607782051775
2025-07-30 17:00:00+00:00,0.5602678496945375,0.7073344924746328,0.5810647015616105
2025-07-30 17:15:00+00:00,0.5656017834134026,0.710592506048736,0.5866011119065927
2025-07-30 17:30:00+00:00,0.5633819746644089,0.709243227699865,0.5842970213968455
2025-07-30 17:45:00+00:00,0.5565199381294282,0.7050637557411668,0.5771744696131386
2025-07-30 18:00:00+00:00,0.5530300841992093,0.7029246559197859,0.5735521605812388
2025-07-30 18:15:00+00:00,0.5547961036189272,0.704010660444487,0.575385198726375
2025-07-30 18:30:00+00:00,0.5512850535575035,0.7018551060090955,0.5717408983154182
2025-07-30 18:45:00+00:00,0.5253723905065784,0.6858941304187915,0.5448449442628756
2025-07-30 19:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 19:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 19:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 19:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 20:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 20:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 20:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 20:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 21:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 21:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 21:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 21:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 22:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 22:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 22:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 22:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 23:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5356359571145487
2025-07-30 23:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5324524494234322
2025-07-30 23:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5305498795443375
2025-07-30 23:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5301386537369333
2025-07-31 00:00:00+00:00,0.5159449642881481,0.6799338078621627,0.530633826069674
2025-07-31 00:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5283099224976043
2025-07-31 00:30:00+00:00,0.5159449642881481,0.6799338078621627,0.525716484780243
2025-07-31 00:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5215429833955149
2025-07-31 01:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5245832555676989
2025-07-31 01:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5221200324626103
2025-07-31 01:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5227211729879241
2025-07-31 01:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5230223012983332
2025-07-31 02:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5249513121836378
2025-07-31 02:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5269120272472313
2025-07-31 02:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5232719732789225
2025-07-31 02:45:00+00:00,0.5159449642881481,0.6799338078621627,0.52130118650962
2025-07-31 03:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5199020055806161
2025-07-31 03:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5166977854052023
2025-07-31 03:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5147272779879563
2025-07-31 03:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5132976270893601
2025-07-31 04:00:00+00:00,0.5159449642881481,0.6799338078621627,0.514431509103832
2025-07-31 04:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5167402106940727
2025-07-31 04:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5134097020632425
2025-07-31 04:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5118884466271421
2025-07-31 05:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5130918864480036
2025-07-31 05:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5089028348752557
2025-07-31 05:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5077298721667234
2025-07-31 05:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5093774238528742
2025-07-31 06:00:00+00:00,0.5159449642881481,0.6799338078621627,0.512439438257272
2025-07-31 06:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5093282080472584
2025-07-31 06:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5076337111631734
2025-07-31 06:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5079401531443127
2025-07-31 07:00:00+00:00,0.5159449642881481,0.6799338078621627,0.5064064521952901
2025-07-31 07:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5059294983736069
2025-07-31 07:30:00+00:00,0.5159449642881481,0.6799338078621627,0.5074534355163661
2025-07-31 07:45:00+00:00,0.5159449642881481,0.6799338078621627,0.5070131730148432
2025-07-31 08:00:00+00:00,0.5159449642881481,0.6799338078621627,0.502523984409884
2025-07-31 08:15:00+00:00,0.5159449642881481,0.6799338078621627,0.5016572107141336
2025-07-31 08:30:00+00:00,0.5165882499047761,0.6803507894385041,0.5000412201275136
2025-07-31 08:45:00+00:00,0.5173344885444581,0.680832877588464,0.49946172971145836
2025-07-31 09:00:00+00:00,0.5154072951098154,0.6795887791369547,0.5009543980977169
2025-07-31 09:15:00+00:00,0.5189177356862797,0.6818592588109591,0.49821713526268663
2025-07-31 09:30:00+00:00,0.5178320085455309,0.6811594534319851,0.4990534082768533
2025-07-31 09:45:00+00:00,0.5220497753113257,0.6838809187946617,0.4957924297648821
2025-07-31 10:00:00+00:00,0.5219529707488825,0.6838187138720864,0.4958661846934699
2025-07-31 10:15:00+00:00,0.5208156246085655,0.6830878060318246,0.4967330128698778
2025-07-31 10:30:00+00:00,0.5234745402904574,0.6847984414026499,0.4946985450379872
2025-07-31 10:45:00+00:00,0.5190395946708511,0.6819525661948224,0.4980608771652698
2025-07-31 11:00:00+00:00,0.5164577238637753,0.6802885845159287,0.500048452916215
2025-07-31 11:15:00+00:00,0.5115237157104953,0.6771005822339361,0.5038809727968705
2025-07-31 11:30:00+00:00,0.5102782827983366,0.6762919182404551,0.5048651873133528
2025-07-31 11:45:00+00:00,0.511019830323587,0.676774006390415,0.5042765950189495
2025-07-31 12:00:00+00:00,0.5293746372585503,0.6886984661104103,0.4897431647490328
2025-07-31 12:15:00+00:00,0.5287898095389305,0.6883252552364344,0.49017721543292586
2025-07-31 12:30:00+00:00,0.5238702815573049,0.6851840637138028,0.49383569573315844
2025-07-31 12:45:00+00:00,0.5260517137161548,0.6865836044912129,0.4921859854929927
2025-07-31 13:00:00+00:00,0.5154372234921979,0.6797880564942329,0.5001532124275531
2025-07-31 13:15:00+00:00,0.5211821283793779,0.6835046147809107,0.4956810520552652
2025-07-31 13:30:00+00:00,0.5170727164400934,0.680861037756914,0.4988165009288973
2025-07-31 13:45:00+00:00,0.5226582391012748,0.6844687428720154,0.4944937496341049
2025-07-31 14:00:00+00:00,0.5214236653196089,0.6836756697648164,0.4954308094142652
2025-07-31 14:15:00+00:00,0.5049341579524877,0.6730702607626645,0.5079999966582296
2025-07-31 14:30:00+00:00,0.5129488519017447,0.6783107634514111,0.501531205299071
2025-07-31 14:45:00+00:00,0.5146509570892577,0.6794148456202568,0.5001960938021512
2025-07-31 15:00:00+00:00,0.5217350208513062,0.6840022292795451,0.4946725574689311
2025-07-31 15:15:00+00:00,0.5200181662617716,0.6828981471106994,0.49597845344930147
2025-07-31 15:30:00+00:00,0.5208872222870131,0.6834579634216634,0.4953134876456718
2025-07-31 15:45:00+00:00,0.514629527846422,0.6794303960733389,0.5000872197757738
2025-07-31 16:00:00+00:00,0.5180824983793019,0.6816666771852485,0.4973948657578
2025-07-31 16:15:00+00:00,0.5228528789234248,0.6847455129460651,0.4937206670151354
2025-07-31 16:30:00+00:00,0.5371340327796229,0.6939198215262762,0.4829020351269047
2025-07-31 16:45:00+00:00,0.5337723639913957,0.6917895159746,0.4853266263569926
2025-07-31 17:00:00+00:00,0.5288071368110192,0.6886329318359851,0.4889484258256108
2025-07-31 17:15:00+00:00,0.5147856850808578,0.6796763187136095,0.49934920721509923
2025-07-31 17:30:00+00:00,0.5138012906280941,0.6790387820156625,0.500115252251954
2025-07-31 17:45:00+00:00,0.4992416625638058,0.6696001289509368,0.511484518369853
2025-07-31 18:00:00+00:00,0.4914893707240259,0.6644998353673619,0.517856272781608
2025-07-31 18:15:00+00:00,0.49392781912049,0.6661170016255685,0.5157950927660176
2025-07-31 18:30:00+00:00,0.4914832220565245,0.6644998353673618,0.517843084724321
2025-07-31 18:45:00+00:00,0.4922569508103369,0.6650129746608312,0.5171890731060433
2025-07-31 19:00:00+00:00,0.4821434855621536,0.6583110644946091,0.5257134906163698
2025-07-31 19:15:00+00:00,0.47919492639202266,0.6563362556985298,0.5282927196477096
2025-07-31 19:30:00+00:00,0.47877832636008755,0.6560563615384556,0.528661178466878
2025-07-31 19:45:00+00:00,0.465453032586787,0.64709974841608,0.5404651178973999
2025-07-31 20:00:00+00:00,0.4682485787657145,0.6490058066202252,0.5378627985220087
2025-07-31 20:15:00+00:00,0.46923224234538763,0.6496745801274905,0.5369563380436044
2025-07-31 20:30:00+00:00,0.46675900396129266,0.6479948699231965,0.5392268528971941
2025-07-31 20:45:00+00:00,0.45837720091144224,0.6422869658030492,0.5469951084002453
2025-07-31 21:00:00+00:00,0.45835457301667815,0.6422714129307873,0.5470167710624249
2025-07-31 21:15:00+00:00,0.4621785910515143,0.6448998483430621,0.5433555475118845
2025-07-31 21:30:00+00:00,0.45252126864614106,0.63828987763172,0.5524638669633197
2025-07-31 21:45:00+00:00,0.45715188189490086,0.6414937693176882,0.5479285187642257
2025-07-31 22:00:00+00:00,0.4643823813633859,0.6464706884415222,0.5409760517919225
2025-07-31 22:15:00+00:00,0.46062434402337266,0.6439044645182953,0.5444881822477099
2025-07-31 22:30:00+00:00,0.4544549202124025,0.6396740832630362,0.550338688114378
2025-07-31 22:45:00+00:00,0.4536214616181062,0.6390986269893429,0.5511483999849993
2025-07-31 23:00:00+00:00,0.46228582562179393,0.6450864828102058,0.5427030259389909
2025-07-31 23:15:00+00:00,0.4541968619574101,0.6395496602849404,0.5503212158110454
2025-07-31 23:30:00+00:00,0.4500986775595971,0.6367190375332598,0.5543047712410885
2025-07-31 23:45:00+00:00,0.44756594930069543,0.6349615629676558,0.5568824433194677
2025-08-01 00:00:00+00:00,0.4380218695070755,0.6283217188616647,0.5568824433194677
2025-08-01 00:15:00+00:00,0.4479712400694003,0.6353224312883199,0.5568824433194677
2025-08-01 00:30:00+00:00,0.4446391895119523,0.6330044176181607,0.5568824433194677
2025-08-01 00:45:00+00:00,0.45678053645347655,0.6414830582237765,0.5568824433194677
2025-08-01 01:00:00+00:00,0.44709220336591654,0.6348090457103652,0.5568824433194677
2025-08-01 01:15:00+00:00,0.45654072207585195,0.6413897153914212,0.5568824433194677
2025-08-01 01:30:00+00:00,0.46130403765169126,0.6446722716625861,0.5568824433194677
2025-08-01 01:45:00+00:00,0.4558347007290316,0.6409230012296442,0.5568824433194677
2025-08-01 02:00:00+00:00,0.461383589286606,0.6447500573562158,0.5568824433194677
2025-08-01 02:15:00+00:00,0.45732109133550863,0.6419653295242796,0.5568824433194677
2025-08-01 02:30:00+00:00,0.46346645985756224,0.6461968712577245,0.5568824433194677
2025-08-01 02:45:00+00:00,0.4598496976655182,0.6437232862003064,0.5568824433194677
2025-08-01 03:00:00+00:00,0.45921532554674216,0.6432876863159812,0.5568824433194677
2025-08-01 03:15:00+00:00,0.46331320407089044,0.6461035284253691,0.5568824433194677
2025-08-01 03:30:00+00:00,0.45981082897873293,0.6437077290615805,0.5568824433194677
2025-08-01 03:45:00+00:00,0.45518925394002263,0.6405340727614968,0.5568824433194677
2025-08-01 04:00:00+00:00,0.4444833760482547,0.6331438873668386,0.5659651167295272
2025-08-01 04:15:00+00:00,0.4423015162769235,0.6316193640016801,0.5681765860593678
2025-08-01 04:30:00+00:00,0.4463655914904227,0.6344661780407005,0.564020863118528
2025-08-01 04:45:00+00:00,0.4386904157062176,0.6291147899017769,0.5717407819599827
2025-08-01 05:00:00+00:00,0.44505937383511995,0.6335950218320385,0.5651334007650046
2025-08-01 05:15:00+00:00,0.4434777172281401,0.6324905202103421,0.5667320941110436
2025-08-01 05:30:00+00:00,0.44007554050913655,0.6301103969973907,0.5701929444311676
2025-08-01 05:45:00+00:00,0.4294396572803238,0.6226332313659725,0.5714036782180724
2025-08-01 06:00:00+00:00,0.4294396572803238,0.6226332313659725,0.5769280088798041
2025-08-01 06:15:00+00:00,0.4294396572803238,0.6226332313659725,0.5816311467436435
2025-08-01 06:30:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 06:45:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 07:00:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 07:15:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 07:30:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 07:45:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 08:00:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 08:15:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 08:30:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 08:45:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 09:00:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 09:15:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 09:30:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 09:45:00+00:00,0.4294396572803238,0.6226332313659725,0.5819901190161254
2025-08-01 10:00:00+00:00,0.4240721752470467,0.6176010047076403,0.5819901190161254
2025-08-01 10:15:00+00:00,0.4267794250413006,0.6201492867106104,0.5819901190161254
2025-08-01 10:30:00+00:00,0.4254448782271574,0.6188959218080804,0.5819901190161254
2025-08-01 10:45:00+00:00,0.4252457246809495,0.6187086754812343,0.5804729810134043
2025-08-01 11:00:00+00:00,0.4253618080806908,0.6188178364321699,0.58063222272972
2025-08-01 11:15:00+00:00,0.4239847719374178,0.6175230426330404,0.5787432196885764
2025-08-01 11:30:00+00:00,0.42210348036682416,0.6157520777048582,0.576162526090755
2025-08-01 11:45:00+00:00,0.4190235984059357,0.6128482424958149,0.5719377390287134
2025-08-01 12:00:00+00:00,0.41623934837952564,0.6102163895649197,0.5681186186272963
2025-08-01 12:15:00+00:00,0.418560708653433,0.6124159415197489,0.5713026923501732
2025-08-01 12:30:00+00:00,0.41584634885893706,0.6098490566792889,0.5675794620156569
2025-08-01 12:45:00+00:00,0.42158500912420943,0.6152884557189875,0.5754508074427751
2025-08-01 13:00:00+00:00,0.4197045792819957,0.6135146678368165,0.572871370852345
2025-08-01 13:15:00+00:00,0.4281289019565935,0.621473826778158,0.5844269863262856
2025-08-01 13:30:00+00:00,0.43267499956727934,0.6257390129674578,0.5906634607880389
2025-08-01 13:45:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 14:00:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 14:15:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 14:30:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 14:45:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 15:00:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 15:15:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 15:30:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 15:45:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 16:00:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 16:15:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 16:30:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 16:45:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 17:00:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 17:15:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 17:30:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 17:45:00+00:00,0.44834068264200905,0.6403904366573888,0.6079123536470628
2025-08-01 18:00:00+00:00,0.460844696351278,0.6525216467642793,0.6248667472551627
2025-08-01 18:15:00+00:00,0.45438906614111796,0.6463160944614782,0.6161134542633084
2025-08-01 18:30:00+00:00,0.4546363302439323,0.6465548643929344,0.6164487236433445
2025-08-01 18:45:00+00:00,0.45887901744756004,0.6506510886539105,0.6222014515656621
2025-08-01 19:00:00+00:00,0.46598982999348676,0.6574960445836419,0.6318431168405241
2025-08-01 19:15:00+00:00,0.4684961368525435,0.6598968248570506,0.635241458683322
2025-08-01 19:30:00+00:00,0.4674733708485767,0.6589188047717061,0.6338546737834156
2025-08-01 19:45:00+00:00,0.46378636054964756,0.6553906238985844,0.6288553971272468
2025-08-01 20:00:00+00:00,0.46698472855352285,0.6584590278213787,0.6331921158243047
2025-08-01 20:15:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 20:30:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 20:45:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 21:00:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 21:15:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 21:30:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 21:45:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 22:00:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 22:15:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 22:30:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 22:45:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 23:00:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 23:15:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 23:30:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-01 23:45:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-02 00:00:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-02 00:15:00+00:00,0.46849842513191026,0.6599090193708258,0.6352445613981759
2025-08-02 00:30:00+00:00,0.46717132506574865,0.6585835785225477,0.6334451250410036
2025-08-02 00:45:00+00:00,0.46502594008521553,0.656439547498296,0.6305361629871711
2025-08-02 01:00:00+00:00,0.4653547486863659,0.6567685898779942,0.6309819998660525
2025-08-02 01:15:00+00:00,0.4694958150093376,0.6609117481153601,0.6365969383993385
2025-08-02 01:30:00+00:00,0.4674551663849406,0.6588753106095462,0.6338299900579265
2025-08-02 01:45:00+00:00,0.4663725513475279,0.6577935567960833,0.6323620548894985
2025-08-02 02:00:00+00:00,0.4669465050676838,0.6583674414589854,0.6331402879841361
2025-08-02 02:15:00+00:00,0.4648375782291615,0.6562595228408511,0.6302807601123386
2025-08-02 02:30:00+00:00,0.4626411061343551,0.6540612014365627,0.6273025282173311
2025-08-02 02:45:00+00:00,0.46181762465333154,0.6532358876177152,0.6261859564122391
2025-08-02 03:00:00+00:00,0.46315171679972666,0.6545736422709967,0.6279948734436313
2025-08-02 03:15:00+00:00,0.46349548388703304,0.6549180640769797,0.628460992774849
2025-08-02 03:30:00+00:00,0.46406341942282775,0.6554869584206108,0.629231065716368
2025-08-02 03:45:00+00:00,0.46214908713286296,0.6535700774135583,0.6266353917275672
2025-08-02 04:00:00+00:00,0.46188838829679557,0.6533087070501773,0.6262819059763014
2025-08-02 04:15:00+00:00,0.4603655218722607,0.6517817236233308,0.6242170268603272
2025-08-02 04:30:00+00:00,0.4596679202007076,0.6510815624718503,0.623271137516619
2025-08-02 04:45:00+00:00,0.46131407440340794,0.6527344862459231,0.6255031845169771
2025-08-02 05:00:00+00:00,0.46317522599706357,0.6546013503796588,0.6280267499429961
2025-08-02 05:15:00+00:00,0.45928964293076796,0.6507083998721644,0.6227582252728647
2025-08-02 05:30:00+00:00,0.45867952123917594,0.6500956159861281,0.6219309514431485
2025-08-02 05:45:00+00:00,0.4583075147174624,0.6497218415884777,0.6214265418079258
2025-08-02 06:00:00+00:00,0.4601987427481412,0.6516225062245825,0.623990888359388
2025-08-02 06:15:00+00:00,0.4685143794612678,0.6599696379253165,0.6352661941303505
2025-08-02 06:30:00+00:00,0.46979460402360373,0.6612480718796364,0.637002071236796
2025-08-02 06:45:00+00:00,0.46738074971505833,0.6588395058409383,0.6337290872964993
2025-08-02 07:00:00+00:00,0.4679221717833136,0.6593805539397243,0.634463210200292
2025-08-02 07:15:00+00:00,0.46100973848379506,0.6524752217692437,0.6250905305412078
2025-08-02 07:30:00+00:00,0.45809202954899675,0.6495477885332733,0.621134361996881
2025-08-02 07:45:00+00:00,0.4550369473978044,0.6464768411473021,0.6169919268955824
2025-08-02 08:00:00+00:00,0.45371746485988396,0.6451478227481118,0.6152028192676585
2025-08-02 08:15:00+00:00,0.45546130143798724,0.646905627491308,0.6175673153743325
2025-08-02 08:30:00+00:00,0.45159959401380084,0.6430173260771093,0.6123311640719356
2025-08-02 08:45:00+00:00,0.45461480684968536,0.6460608604813746,0.6164195397263773
2025-08-02 09:00:00+00:00,0.45334823160426346,0.6447848567028771,0.6147021699486043
2025-08-02 09:15:00+00:00,0.45537175707439576,0.6468251034223954,0.617445900729322
2025-08-02 09:30:00+00:00,0.45801244137048597,0.6494841648352262,0.6210264471035997
2025-08-02 09:45:00+00:00,0.45311738590176615,0.6445633160578665,0.6143891625420322
2025-08-02 10:00:00+00:00,0.45673041544727333,0.6482068052167272,0.6192881275029243
2025-08-02 10:15:00+00:00,0.4572008336699319,0.648680096928057,0.6199259751487137
2025-08-02 10:30:00+00:00,0.4616945087256344,0.6531998669144815,0.6260190215426731
2025-08-02 10:45:00+00:00,0.45977763845900427,0.6512773276903883,0.623419906270429
2025-08-02 11:00:00+00:00,0.463176406018841,0.6546902836850974,0.628028349953532
2025-08-02 11:15:00+00:00,0.45594835507442294,0.6474475622535754,0.6182277192456321
2025-08-02 11:30:00+00:00,0.45738934667614944,0.6488981416557846,0.6201815829704878
2025-08-02 11:45:00+00:00,0.45617640478061544,0.6476782490685312,0.6185369355157753
2025-08-02 12:00:00+00:00,0.45606670517790865,0.6475678344450099,0.6183881920573796
2025-08-02 12:15:00+00:00,0.4562343626147701,0.6477365949564361,0.6186155214767137
2025-08-02 12:30:00+00:00,0.4611162598192132,0.6526500861490832,0.6252349645357898
2025-08-02 12:45:00+00:00,0.45966400118250805,0.6511929335310098,0.6232658236567127
2025-08-02 13:00:00+00:00,0.4646091518957677,0.6561593121780777,0.629971033167306
2025-08-02 13:15:00+00:00,0.4672746563349103,0.6588279648672478,0.6335852335733613
2025-08-02 13:30:00+00:00,0.4652471087423255,0.6568013932058069,0.6308360491320202
