label,family,parameter,value,slice,name,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.25,q4,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.25,1.062902139879991,6.290213987999094,25.591371718372468,1.2559137171837247,-2.9545005112935785,88.88888888888889,9,0.09203973474659777,5.533063217899189,0.6827235715222741,0.937500000000001,-1.3554878562995405,0,8,0,1,-1.8741417732092573,False,False,True,True,False,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,full,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.1651156548313202,16.511565483132017,15.339143488484375,1.1533914348848437,-9.84045392612163,81.08108108108108,37,0.09459639404511438,1.9262504650690468,0.426781588140365,1.1250000000000013,-4.425000000000004,3,29,0,5,-2.112653317693825,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,first_half,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0840919614763536,8.409196147635356,16.276214043992976,1.1627621404399298,-5.6164669868068895,77.77777777777779,18,0.09203973474659777,2.258059634034346,0.45930578826405033,1.1250000000000013,-4.425000000000004,1,13,0,4,-2.098252745715061,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,second_half,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0747387640847597,7.473876408475966,14.409624788986886,1.1440962478898689,-9.840453926121617,84.21052631578947,19,0.09715305334363099,1.7181170453351795,0.3959691880231893,1.1250000000000013,-4.425000000000004,2,16,0,1,-2.0865450491093807,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,last_90d,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0758358771553667,7.583587715536666,34.53520467933791,1.345352046793379,-3.5454006135522964,88.88888888888889,9,0.1,5.533063217899189,0.8192682858267291,1.1250000000000013,-1.6265854275594485,0,8,0,1,-1.790374188934904,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.1593573825718144,15.935738257181441,21.73857142612521,1.217385714261252,-5.6164669868068895,83.33333333333334,24,0.08741179148645573,3.28520184477362,0.6257293411980388,1.1250000000000013,-4.425000000000004,1,19,0,4,-1.9982693755002439,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,0.9878667220172979,-1.213327798270214,-4.73093653076091,0.9526906346923909,-9.840453926121617,77.77777777777779,9,0.09782608695652174,0.8898305084745783,-0.10833333333333138,1.1250000000000013,-4.425000000000004,2,7,0,0,-2.3520836181769833,False,False,True,True,False,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,oos_2026_06_01_to_latest,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0173100853694033,1.731008536940326,29.058329226555358,1.2905832922655536,-2.5913969325405684,75.0,4,0.16278083933870283,2.0748987067121965,0.4371036431101389,1.1249999999999931,-1.6265854275594485,0,3,0,1,-1.8725901003658585,False,False,True,True,False,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q1,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.067326838408277,6.732683840827702,27.555386499395684,1.2755538649939568,-4.013471424420578,80.0,10,0.1022663719406642,5.31926323480468,0.6568410772173525,1.1250000000000013,-1.2740472587191156,0,7,0,3,-1.9407992816326607,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-09-05 05:18:45+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q2,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0157075812813616,1.5707581281361627,5.994410141735029,1.0599441014173503,-5.616466986806879,75.0,8,0.08181309755253136,1.3363937519962388,0.2123866770724225,1.1250000000000013,-4.425000000000004,1,6,0,1,-2.2442344411760082,False,False,True,True,False,False,False,2025-09-05 05:18:45+00:00,2025-12-12 00:07:30+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q3,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,0.9989802226399926,-0.10197773600073567,-0.3803843750473157,0.9961961562495268,-9.840453926121617,80.0,10,0.1022663719406642,1.0169491525423768,0.015000000000003552,1.1250000000000013,-4.425000000000004,2,8,0,0,-2.274196462488105,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-03-19 18:56:15+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q4,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_macd0p0_rsi48to78_atr60p0to280p0_x1p5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0758358771553667,7.583587715536666,31.395430129305858,1.3139543012930586,-3.5454006135522964,88.88888888888889,9,0.09203973474659777,5.533063217899189,0.8192682858267291,1.1250000000000013,-1.6265854275594485,0,8,0,1,-1.8290689438555772,False,False,True,True,False,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,full,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.1566495637507062,15.664956375070616,14.55632984886497,1.1455632984886497,-5.889837650485552,86.8421052631579,38,0.09715305334363099,2.5581516185737874,0.38846147446352436,0.7500000000000009,-2.950000000000003,2,32,0,4,-2.019294934231705,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,first_half,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.116765945868879,11.676594586887902,22.906834793077934,1.2290683479307793,-5.889837650485552,88.46153846153845,26,0.13294628352286345,2.8498050523860416,0.43065209140618854,0.7500000000000009,-2.950000000000003,2,23,0,1,-1.8707002901376015,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,second_half,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.0357134975590574,3.5713497559057394,6.77317279007037,1.0677317279007037,-3.927973355216763,83.33333333333334,12,0.061359823164398516,2.0420612768442665,0.297048471087752,0.7500000000000009,-1.9238589211618196,0,9,0,3,-2.1665969748021423,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,last_90d,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.024934346846008,2.4934346846007927,10.511665623264266,1.1051166562326427,-2.799435683074536,85.71428571428571,7,0.07777777777777778,2.662458621899475,0.35549151060212014,0.7500000000000009,-1.496843615494997,0,5,0,2,-2.068722266749233,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.1201100565751245,12.011005657512452,16.28706673916984,1.1628706673916984,-5.889837650485552,86.66666666666667,30,0.10926473935806966,2.4445572704262015,0.38410318184663655,0.7500000000000009,-2.950000000000003,2,26,0,2,-1.98615587273529,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.01505625,1.5056249999999993,6.112474118564126,1.0611247411856413,-2.5445686900958497,100.0,2,0.021739130434782608,inf,0.7499999999999953,0.7499999999999953,0.7499999999999898,0,2,0,0,-2.052395094959883,False,False,True,True,False,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,oos_2026_06_01_to_latest,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.0173045626263104,1.7304562626310416,29.0479155351681,1.290479155351681,-2.799435683074547,83.33333333333334,6,0.24417125900805425,2.1614042751152387,0.28974009570247333,0.7499999999999953,-1.496843615494997,0,4,0,2,-1.6693426317855768,False,False,True,True,False,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,q1,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.052083491060258,5.208349106025789,20.882567602888713,1.2088256760288871,-1.8769761455807998,87.5,8,0.08181309755253136,34.3034964478329,0.6371192970701088,0.7500000000000009,-0.15304562343911296,0,7,0,1,-1.9355181748493513,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-09-05 05:18:45+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,q2,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.0614803438683713,6.148034386837131,24.964999820966447,1.2496499982096645,-5.889837650485541,88.88888888888889,18,0.18407946949319554,2.0338983050847497,0.3388888888888905,0.7500000000000009,-2.950000000000003,2,16,0,0,-1.7710617728809854,False,False,True,True,False,False,False,2025-09-05 05:18:45+00:00,2025-12-12 00:07:30+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,q3,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.0105169182262455,1.0516918226245453,3.9852100441237104,1.039852100441237,-3.927973355216763,80.0,5,0.0511331859703321,1.5593659010029184,0.2152282157676368,0.7500000000000009,-1.9238589211618196,0,4,0,1,-2.2445162526264184,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-03-19 18:56:15+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,q4,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,1.024934346846008,2.4934346846007927,9.635884014858377,1.0963588401485838,-2.799435683074536,85.71428571428571,7,0.07158646035846493,2.662458621899475,0.35549151060212014,0.7500000000000009,-1.496843615494997,0,5,0,2,-2.0868413813014115,False,False,True,True,False,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.25,full,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1p25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.25,1.1987151164742242,19.871511647422423,18.442221201155885,1.1844222120115588,-7.34395981638859,86.8421052631579,38,0.09715305334363099,2.558151618573789,0.48557684307940563,0.937500000000001,-3.687500000000003,2,32,0,4,-1.9965916734371043,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.25,first_half,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1p25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.25,1.1474722532657664,14.74722532657664,29.293557759266562,1.2929355775926656,-7.34395981638859,88.46153846153845,26,0.13294628352286345,2.8498050523860434,0.5383151142577357,0.937500000000001,-3.687500000000003,2,23,0,1,-1.8281959559373988,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.25,second_half,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1p25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.25,1.044657169759546,4.465716975954592,8.501614513412292,1.085016145134123,-4.904023572573413,83.33333333333334,12,0.061359823164398516,2.0420612768442665,0.37131058885969004,0.937500000000001,-2.4048236514522743,0,9,0,3,-2.158570685942731,False,False,True,True,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.25,last_90d,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1p25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.25,1.0311818494573997,3.1181849457399657,13.271051096518383,1.1327105109651838,-3.493108962528746,85.71428571428571,7,0.07777777777777778,2.6624586218994755,0.4443643882526501,0.937500000000001,-1.871054519368746,0,5,0,2,-2.0482370719710845,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
rsi14_30_60__fixed_tp0p9_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp0p9_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.25,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1p25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.25,1.1516703287261345,15.16703287261345,20.665957894203068,1.2066595789420307,-7.34395981638859,86.66666666666667,30,0.10926473935806966,2.4445572704262033,0.4801289773082958,0.937500000000001,-3.687500000000003,2,26,0,2,-1.9593540012185395,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
