name,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold64_ret480p0_atrR1p2_x1,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold64,fixed,ret480p0_atrR1p2,1.0,1.9270944993526968,92.70944993526969,84.52196718831848,1.8452196718831848,-20.539599062963056,75.76374745417516,491,1.255319715571653,1.2278797946242412,0.14717216095241503,1.0500000000000012,-2.9500000000000135,102,370,0,19,-0.8585580277358394,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold64_rsi52to88_atrR1p2_x1,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold64,fixed,rsi52to88_atrR1p2,1.0,1.9070702616058388,90.70702616058388,82.73089127304208,1.8273089127304207,-20.539599062963056,75.71428571428571,490,1.2527630562731364,1.2245685752111908,0.14532965515844037,1.0500000000000012,-2.9500000000000135,102,369,0,19,-0.8705977097489622,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold32_adx28_rsi42to82_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold32,fixed,adx28_rsi42to82,1.0,1.5853678249525327,58.53678249525327,53.774879588456834,1.5377487958845684,-13.919440263964622,78.34549878345499,411,1.0507869716903246,1.2598154860082162,0.12061125730965831,0.7500000000000009,-2.9500000000000135,53,320,0,38,-0.8716450091477908,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold64_macd0p0_atrR1p2_x1,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold64,fixed,macd0p0_atrR1p2,1.0,1.9044176623275153,90.44176623275153,82.49353538688568,1.8249353538688569,-20.539599062963056,75.7201646090535,486,1.24253641907907,1.2260407121447727,0.14611426137373618,1.0500000000000012,-2.9500000000000135,101,366,0,19,-0.872076057875372,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_ema_pullback_f21_s96_touch60p0_fixed_tp120p0_sl280p0_hold32_macd0p0_atr60p0to280p0_x1,ema_pullback_f21_s96_touch60p0,ema_pullback,fixed_tp120p0_sl280p0_hold32,fixed,macd0p0_atr60p0to280p0,1.0,1.6821736864199253,68.21736864199252,62.5259301155946,1.625259301155946,-17.444036149740107,74.58563535911603,362,0.9255106660630109,1.258033359900227,0.15600987166528718,1.0500000000000012,-2.9500000000000135,64,260,0,38,-0.8803907047967539,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_ema_pullback_f21_s96_touch120p0_fixed_tp120p0_sl280p0_hold32_macd0p0_atr60p0to280p0_x1,ema_pullback_f21_s96_touch120p0,ema_pullback,fixed_tp120p0_sl280p0_hold32,fixed,macd0p0_atr60p0to280p0,1.0,1.6821736864199253,68.21736864199252,62.5259301155946,1.625259301155946,-17.444036149740107,74.58563535911603,362,0.9255106660630109,1.258033359900227,0.15600987166528718,1.0500000000000012,-2.9500000000000135,64,260,0,38,-0.8803907047967539,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_ema_pullback_f21_s96_touch200p0_fixed_tp120p0_sl280p0_hold32_macd0p0_atr60p0to280p0_x1,ema_pullback_f21_s96_touch200p0,ema_pullback,fixed_tp120p0_sl280p0_hold32,fixed,macd0p0_atr60p0to280p0,1.0,1.6821736864199253,68.21736864199252,62.5259301155946,1.625259301155946,-17.444036149740107,74.58563535911603,362,0.9255106660630109,1.258033359900227,0.15600987166528718,1.0500000000000012,-2.9500000000000135,64,260,0,38,-0.8803907047967539,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp120p0_sl280p0_hold64_macd0p0_atr60p0to280p0_x1,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold64,fixed,macd0p0_atr60p0to280p0,1.0,1.9855367554245784,98.55367554245784,89.74236634574673,1.8974236634574673,-20.94125420189471,78.35365853658537,328,0.8385842499134464,1.3701605515766238,0.222263041364051,1.0500000000000012,-2.9500000000000135,64,257,0,7,-0.8838874312698324,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_ema_cross_f89_s377_fixed_tp260p0_sl280p0_hold64_rvol1_atr35p0to400p0_x3,ema_cross_f89_s377,ema_cross,fixed_tp260p0_sl280p0_hold64,fixed,rvol1_atr35p0to400p0,3.0,3.7903199836833905,279.03199836833903,247.03956886741585,3.4703956886741585,-19.541936899596777,74.50980392156863,51,0.13038962422434686,2.3262101313618677,2.8862386660124253,7.350000000000007,-8.85000000000004,12,33,0,6,-0.888428705800453,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp90p0_sl280p0_hold64_macd0p0_atr60p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp90p0_sl280p0_hold64,fixed,macd0p0_atr60p0to280p0,1.0,1.516427649012311,51.6427649012311,47.52135066481233,1.4752135066481233,-16.2742231207438,83.33333333333334,306,0.7823377453460811,1.3042906036956705,0.14550444585946776,0.7499999999999898,-2.9500000000000135,48,254,0,4,-0.8930848176229043,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
