label,family,parameter,value,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,reason_counts,raw_trade_events,filter_pass_events,selected_trades,name,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts,first_half_trades,first_half_annual_return_pct,first_half_total_return_pct,first_half_max_drawdown_pct,first_half_win_rate_pct,first_half_trades_per_day,first_half_profit_factor,second_half_trades,second_half_annual_return_pct,second_half_total_return_pct,second_half_max_drawdown_pct,second_half_win_rate_pct,second_half_trades_per_day,second_half_profit_factor,last_90d_trades,last_90d_annual_return_pct,last_90d_total_return_pct,last_90d_max_drawdown_pct,last_90d_win_rate_pct,last_90d_trades_per_day,last_90d_profit_factor,q1_trades,q1_annual_return_pct,q1_total_return_pct,q1_max_drawdown_pct,q1_win_rate_pct,q1_trades_per_day,q1_profit_factor,q2_trades,q2_annual_return_pct,q2_total_return_pct,q2_max_drawdown_pct,q2_win_rate_pct,q2_trades_per_day,q2_profit_factor,q3_trades,q3_annual_return_pct,q3_total_return_pct,q3_max_drawdown_pct,q3_win_rate_pct,q3_trades_per_day,q3_profit_factor,q4_trades,q4_annual_return_pct,q4_total_return_pct,q4_max_drawdown_pct,q4_win_rate_pct,q4_trades_per_day,q4_profit_factor,oos_2026_06_01_to_latest_trades,oos_2026_06_01_to_latest_annual_return_pct,oos_2026_06_01_to_latest_total_return_pct,oos_2026_06_01_to_latest_max_drawdown_pct,oos_2026_06_01_to_latest_win_rate_pct,oos_2026_06_01_to_latest_trades_per_day,oos_2026_06_01_to_latest_profit_factor,stability_pass,ablation_gate_pass,config_signal,config_exit,config_filter,config_exposure,higher_return_than_baseline,lower_dd_than_baseline,return_and_dd_pass,trade_shape_pass,recent_pass,optimization_gate_pass,objective_score
bb_reversion_w48_k1p5__fixed_tp1p2_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl280p0_hold16,fixed,h10p0_macd0p0_atr90p0to280p0,1.25,"{""max_hold"": 12, ""stop_loss"": 3, ""take_profit"": 34}",2291,53,49,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1p25,1.3048657521199971,30.48657521199971,28.20874935108626,1.2820874935108626,-11.24024352521895,77.55102040816327,49,0.12527630562731365,2.426005487946486,0.5546312521737847,1.3125000000000013,-3.687500000000003,3,34,0,12,-1.9972794195404084,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,28,49.796092962159676,24.156407767589315,-7.2840315760628656,82.14285714285714,0.14317292071692986,4.429290331579024,21,9.732390779524302,5.098542683564045,-11.240243525218963,71.42857142857143,0.1073796905376974,1.4161912355349007,11,25.517348271589825,5.7599541705919854,-7.35521867580724,81.81818181818183,0.12222222222222222,2.3225360252908214,12,64.3444527060099,14.225067792673652,-2.8829465065734805,91.66666666666666,0.12271964632879703,76.69097703854706,16,36.535606144663205,8.694536292980581,-7.284031576062855,75.0,0.1636261951050627,2.3714067956496727,10,-2.3160960253599594,-0.6253893472391914,-4.84067582350991,60.0,0.1022663719406642,0.9447674011276543,11,23.26695695246044,5.7599541705919854,-7.35521867580724,81.81818181818183,0.1124930091347306,2.3225360252908214,8,305.6783101979982,9.879489636457105,-2.4720188284518607,100.0,0.32556167867740565,inf,False,False,bb_reversion_w48_k1p5,fixed_tp120p0_sl280p0_hold16,h10p0_macd0p0_atr90p0to280p0,1.25,False,True,False,False,False,False,-597.9329614511582
rsi14_30_60__fixed_tp1p2_sl2p8_hold16__baseline_filter__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl2p8_hold16|baseline_filter|x1.0,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.0,"{""max_hold"": 60, ""stop_loss"": 31, ""take_profit"": 161}",2062,378,252,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1,1.4058918504577163,40.58918504577163,37.45496372041759,1.374549637204176,-24.393139160952614,69.84126984126983,252,0.6442781432261844,1.268653832229343,0.14541290392237533,1.0500000000000012,-2.950000000000003,31,161,0,60,-2.2430212218127408,False,False,False,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,127,85.8425115975974,39.35088893286576,-10.675278139286505,73.22834645669292,0.6493914618232176,1.5893105504590475,125,1.6660122001147082,0.8886173044094114,-24.39313916095267,66.4,0.6391648246291513,1.0290713957506972,59,17.302266931818757,4.01058849588567,-16.921544496210096,67.79661016949152,0.6555555555555556,1.1330043388647801,60,45.379361608533905,10.536280982484403,-10.675278139286505,68.33333333333333,0.6135982316439852,1.3565495752155279,67,137.5676900405077,26.06800924933168,-6.033295960153229,77.61194029850746,0.6851846920024501,1.8303559657278599,63,-4.467469771315235,-1.2161044977226143,-17.185921883199462,65.07936507936508,0.6442781432261844,0.9881313692231691,62,8.193282559686232,2.1306325200381115,-17.514182960775138,67.74193548387096,0.634051506032118,1.074477067024465,24,164.44003907280683,6.761065407008071,-5.660058495508002,75.0,0.976685036032217,1.716905060886099,True,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl280p0_hold16,macd0p0_atr60p0to280p0,1.0,False,False,False,False,True,False,-598.0174528375817
rsi7_30_60__fixed_tp0p9_sl2p8_hold16__min_rvol96_0p75__min_h1_dir_spread_0p0__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp0p9_sl2p8_hold16|min_rvol96_0p75__min_h1_dir_spread_0p0|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol0p75_h10p0_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 11, ""stop_loss"": 5, ""take_profit"": 53}",4337,79,69,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol0p75_h10p0_macd0p0_atr60p0to280p0_x1p5,1.323798769589222,32.379876958922196,29.94505929340039,1.299450592934004,-9.942044600604017,81.15942028985508,69,0.17640949159764574,1.9247281945486292,0.4198105045859509,1.1250000000000013,-4.425000000000004,5,53,0,11,-1.8563253920994742,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,39,50.626953831056795,24.524660090238836,-8.806366420997813,84.61538461538461,0.19941942528429518,2.742038485889097,30,12.102900611695055,6.308161662911527,-9.942044600604005,76.66666666666667,0.1533995579109963,1.357522545073127,14,-1.440288539131429,-0.3568389468247002,-9.942044600604017,71.42857142857143,0.15555555555555556,0.9914513302862873,24,39.47396567330663,9.315906240516192,-8.806366420997813,79.16666666666666,0.24543929265759407,1.8223864745948921,15,62.671786887935156,13.91266319126554,-3.5586605859139975,93.33333333333333,0.1533995579109963,9.18126169311701,15,22.14754715671439,5.501971915734405,-6.800815375163838,80.0,0.1533995579109963,1.7038035513394596,15,2.8842626649894454,0.7641466150235088,-9.942044600604005,73.33333333333333,0.1533995579109963,1.097902045464075,9,-42.220925156944325,-3.6231684474244408,-9.942044600604005,66.66666666666666,0.3662568885120814,0.6337350263706486,False,False,rsi_reversal_w7_lo30_hi60,fixed_tp90p0_sl280p0_hold16,rvol0p75_h10p0_macd0p0_atr60p0to280p0,1.5,False,True,False,False,False,False,-599.2898785172853
rsi7_30_60__trail_act2p4_trail0p5_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|trail_act2p4_trail0p5_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,trail_act240p0_trail50p0_sl280p0_hold16,trailing,h10p0_macd0p0_atr90p0to280p0,1.5,"{""max_hold"": 19, ""stop_loss"": 7, ""trailing_stop"": 21}",4337,72,47,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_trail_act240p0_trail50p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1p5,1.6600566662155025,66.00566662155025,60.5296047938614,1.605296047938614,-14.109858438972578,70.2127659574468,47,0.12016298703028043,2.354041424681795,1.1332903447348013,1.6158693565527436,-4.42500000000002,7,0,21,19,-1.8498886463591522,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,31,140.94263867192868,60.13638477930472,-9.329809998147343,74.19354838709677,0.1585128765080295,3.4321219314395397,16,6.9538964017151095,3.665176936730785,-14.109858438972566,62.5,0.08181309755253136,1.2323002583483977,9,3.5140622716159475,0.8546528738329062,-14.109858438972555,55.55555555555556,0.1,1.1197965602707547,13,68.03987331054202,14.907096943037313,-9.329809998147343,61.53846153846154,0.13294628352286345,2.0459933359999822,18,245.473690181303,39.36161389464819,-5.5827860944350105,83.33333333333334,0.18407946949319554,6.831041509992846,7,10.812271563875676,2.7867073881200133,-6.545419868124725,71.42857142857143,0.07158646035846493,1.4164664005599041,9,3.2298660975913496,0.8546528738329062,-14.109858438972555,55.55555555555556,0.09203973474659777,1.1197965602707547,7,-14.764383926649238,-1.0690003376172652,-14.109858438972555,42.857142857142854,0.28486646884273,0.9580465396481792,False,False,rsi_reversal_w7_lo30_hi60,trail_act240p0_trail50p0_sl280p0_hold16,h10p0_macd0p0_atr90p0to280p0,1.5,False,True,False,False,False,False,-599.570668318399
bb_reversion_w48_k1p5__fixed_tp1p8_sl2p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p8_sl2p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.0,bb_reversion_w48_k1p5,bb_reversion,fixed_tp180p0_sl280p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.0,"{""max_hold"": 24, ""stop_loss"": 7, ""take_profit"": 26}",2291,59,57,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp180p0_sl280p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1,1.1620381419359442,16.203814193594425,15.054626213250977,1.1505462621325098,-8.948502250339319,64.91228070175438,57,0.14572958001544647,1.477809544536125,0.27693666675058964,0.9236634795591061,-2.950000000000003,7,26,0,24,-2.700248308930621,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,29,23.16220902509418,11.800777167441122,-8.948502250339319,68.96551724137932,0.1482862393139631,1.7954038189431147,28,7.4807533727635045,3.938288389139699,-7.301468701335034,60.71428571428571,0.14317292071692986,1.229367689343942,9,11.643868753339603,2.751182389413076,-3.308901709691048,66.66666666666666,0.1,1.576711301658486,17,54.27863151579599,12.308537370500972,-2.397266384919805,76.47058823529412,0.17385283229912912,5.265909146549771,12,-1.6783492120364008,-0.45211184736984045,-8.948502250339319,58.333333333333336,0.12271964632879703,0.9829880457491128,18,16.73728803734924,4.230109233917156,-3.495175365394254,61.111111111111114,0.18407946949319554,1.409453726181096,10,-1.0417961578753188,-0.2799774910745789,-4.483739001890797,60.0,0.1022663719406642,0.9842577061535125,3,-30.50347266086364,-2.418440384362852,-3.3089017096910367,33.33333333333333,0.12208562950402713,0.40898373320959014,False,False,bb_reversion_w48_k1p5,fixed_tp180p0_sl280p0_hold16,macd0p0_rsi48to78_atr60p0to280p0,1.0,False,True,False,False,False,False,-599.6898941490815
rsi14_30_60__trail_act2p4_trail0p5_sl2p8_hold16__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|trail_act2p4_trail0p5_sl2p8_hold16|min_h1_dir_spread_0p0|x1.0,rsi_reversal_w14_lo30_hi60,rsi_reversal,trail_act240p0_trail50p0_sl280p0_hold16,trailing,h10p0_macd0p0_atr60p0to280p0,1.0,"{""max_hold"": 48, ""stop_loss"": 9, ""trailing_stop"": 18}",2062,116,75,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_trail_act240p0_trail50p0_sl280p0_hold16_h10p0_macd0p0_atr60p0to280p0_x1,1.114858620775052,11.485862077505193,10.686532206988698,1.106865322069887,-7.539140119744802,57.333333333333336,75,0.19174944738874536,1.256534142096075,0.16082580422891923,0.16587528021195244,-2.9500000000000135,9,0,18,48,-3.4938820451955253,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,44,16.131458899218032,8.336912207669922,-7.25514296825126,59.09090909090909,0.2249860182694612,1.3042551564416958,31,5.49689574330543,2.9066269341322615,-7.539140119744792,54.83870967741935,0.1585128765080295,1.1820199356886754,14,-3.0093212712200668,-0.7500756449558943,-7.267744719520763,50.0,0.15555555555555556,0.950436084265939,20,5.350256285497745,1.4051350107653349,-7.25514296825126,50.0,0.2045327438813284,1.1364618626984806,24,28.015974726368963,6.835726017394195,-5.829118228083963,66.66666666666666,0.24543929265759407,1.426764765865587,16,14.934869275599706,3.796811459640681,-4.558320740498056,62.5,0.1636261951050627,1.4758706825234291,15,-3.166070648356123,-0.8576222265310851,-7.3682287966823745,46.666666666666664,0.1533995579109963,0.9402086119498082,9,74.50305898969958,3.816833499599581,-6.838193697649109,66.66666666666666,0.3662568885120814,1.7893221796035272,False,False,rsi_reversal_w14_lo30_hi60,trail_act240p0_trail50p0_sl280p0_hold16,h10p0_macd0p0_atr60p0to280p0,1.0,False,True,False,False,False,False,-600.1096861228675
rsi14_30_60__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.25,"{""max_hold"": 6, ""stop_loss"": 11, ""take_profit"": 25}",2062,42,42,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p25,1.0405698057896295,4.056980578962954,3.78347476859191,1.037834747685919,-7.266922002046394,64.28571428571429,42,0.1073796905376974,1.1551746080695093,0.10802672025692085,1.3124999999999876,-2.437500000000002,11,25,0,6,-2.9242510685618597,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,21,10.544118727754203,5.514103971162676,-6.763604871994799,71.42857142857143,0.1073796905376974,1.4545184433176912,21,-2.563702537901713,-1.3809749951512407,-7.2669220020463605,57.14285714285714,0.1073796905376974,0.9349536874758461,9,6.37849519858158,1.5352782420640532,-4.546521376698287,66.66666666666666,0.1,1.263945967254829,10,11.27805893154501,2.9021979356201433,-2.846121770474175,70.0,0.1022663719406642,1.5851478939995487,11,9.81501926460826,2.5382412503731633,-5.672240058831701,72.72727272727273,0.1124930091347306,1.3637599658460957,12,-10.313858584413527,-2.872157626103944,-7.2669220020463605,50.0,0.12271964632879703,0.7418560920711221,9,5.856177033306653,1.5352782420640532,-4.546521376698287,66.66666666666666,0.09203973474659777,1.263945967254829,4,-16.641024599791386,-1.2170676178616224,-4.546521376698287,50.0,0.16278083933870283,0.6920665447531855,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl180p0_hold16,macd0p0_rsi48to78_atr60p0to280p0,1.25,False,True,False,False,False,False,-600.1410903847762
rsi14_30_60__fixed_tp1p2_sl2p8_hold16__min_rvol96_1p0__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl2p8_hold16|min_rvol96_1p0__min_atr_pct96_0p009|x1.0,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold16,fixed,rvol1_macd0p0_atr90p0to280p0,1.0,"{""max_hold"": 4, ""stop_loss"": 8, ""take_profit"": 39}",2062,58,51,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl280p0_hold16_rvol1_macd0p0_atr90p0to280p0_x1,1.1327629412662235,13.276294126622346,12.345608525370588,1.1234560852537059,-9.99574034934766,76.47058823529412,51,0.13038962422434686,1.46843383997804,0.2561401190374558,1.0500000000000012,-2.950000000000003,8,39,0,4,-2.135911751845967,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,21,24.64281042638603,12.518414621991747,-5.465801465364139,85.71428571428571,0.1073796905376974,2.734037267229487,30,1.2616428637901578,0.6735604186893562,-9.995740349347692,70.0,0.1533995579109963,1.0513016066598577,12,32.142493780649886,7.108926591778131,-5.687593633540377,83.33333333333334,0.13333333333333333,2.9731911885028426,7,4.624254332911781,1.2175760292076676,-4.534663788164062,71.42857142857143,0.07158646035846493,1.3248028371401375,14,48.49166945126689,11.164897477413493,-5.465801465364139,92.85714285714286,0.14317292071692986,4.627118644067813,18,-20.661726838628248,-6.008244483315329,-9.995740349347692,61.111111111111114,0.18407946949319554,0.6621779551055116,12,29.243048870216825,7.108926591778131,-5.687593633540377,83.33333333333334,0.12271964632879703,2.9731911885028426,5,70.63136914018932,3.6602424214864593,-2.2202256116936825,80.0,0.20347604917337855,7.221967580355132,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl280p0_hold16,rvol1_macd0p0_atr90p0to280p0,1.0,False,True,False,False,False,False,-600.5275041153736
rsi7_30_60__fixed_tp1p2_sl2p8_hold16__min_rvol96_1p0__min_atr_pct96_0p009__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp1p2_sl2p8_hold16|min_rvol96_1p0__min_atr_pct96_0p009|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold16,fixed,rvol1_macd0p0_atr90p0to280p0,1.5,"{""max_hold"": 4, ""stop_loss"": 10, ""take_profit"": 47}",4337,69,61,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp120p0_sl280p0_hold16_rvol1_macd0p0_atr90p0to280p0_x1p5,1.247133600332655,24.713360033265495,22.903836782338026,1.2290383678233803,-13.147797810738826,78.68852459016394,61,0.1559562172095129,1.468147792378994,0.389445043110442,1.5750000000000017,-4.425000000000004,10,47,0,4,-2.0065225207791126,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,28,45.461623649136016,22.219707303414427,-8.244980741454011,85.71428571428571,0.14317292071692986,2.2921228905765743,33,3.8442492038641474,2.040303306945801,-13.147797810738837,72.72727272727273,0.16873951370209592,1.08829821696927,13,61.34799391249892,12.510824903502439,-6.251133769584671,84.61538461538461,0.14444444444444443,3.2705103073531268,16,31.843452445356935,7.681672326094091,-8.244980741454011,81.25,0.1636261951050627,1.6722514102584631,12,60.4864220573442,13.500937219190522,-8.141348146092364,91.66666666666666,0.12271964632879703,3.9152542372881474,20,-30.571167445898883,-9.306234849435047,-13.147797810738837,65.0,0.2045327438813284,0.6955818452852943,13,55.31916202553624,12.510824903502439,-6.251133769584671,84.61538461538461,0.13294628352286345,3.2705103073531268,6,180.43708770491241,7.183766950668602,-3.3303384175405126,83.33333333333334,0.24417125900805425,9.027459475443887,False,False,rsi_reversal_w7_lo30_hi60,fixed_tp120p0_sl280p0_hold16,rvol1_macd0p0_atr90p0to280p0,1.5,False,True,False,False,False,False,-600.582985483611
rsi14_30_60__trail_act2p4_trail0p5_sl2p8_hold16__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|trail_act2p4_trail0p5_sl2p8_hold16|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,rsi_reversal_w14_lo30_hi60,rsi_reversal,trail_act240p0_trail50p0_sl280p0_hold16,trailing,h10p0_macd0p0_atr90p0to280p0,1.0,"{""max_hold"": 16, ""stop_loss"": 7, ""trailing_stop"": 11}",2062,49,34,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_trail_act240p0_trail50p0_sl280p0_hold16_h10p0_macd0p0_atr90p0to280p0_x1,1.0419656457727806,4.196564577278061,3.9134726981129075,1.039134726981129,-7.102371236250271,61.76470588235294,34,0.08692641614956456,1.175830290501957,0.1427337313079261,0.3026687916709626,-2.9500000000000135,7,0,11,16,-3.229214594813821,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,23,10.928207219812315,5.710242555468081,-7.102371236250271,65.21739130434783,0.11760632773176383,1.3257594942738504,11,-2.6576731129854148,-1.431912311993555,-6.838193697649109,54.54545454545454,0.0562465045673653,0.8642370175881655,7,1.880596498385123,0.460143366122856,-6.838193697649131,57.14285714285714,0.07777777777777778,1.1245498108720569,7,-6.065829102466158,-1.6613139704301894,-7.102371236250271,42.857142857142854,0.07158646035846493,0.775899477462214,16,30.99670800761487,7.49609011826915,-5.82911822808393,75.0,0.1636261951050627,1.6442142560754012,4,-6.8557454943746095,-1.8833893867948426,-3.857144124454004,50.0,0.04090654877626568,0.5318228903011675,7,1.7296091323176777,0.460143366122856,-6.838193697649131,57.14285714285714,0.07158646035846493,1.1245498108720569,6,-0.14992577057010292,-0.01009361225161598,-6.838193697649109,50.0,0.24417125900805425,1.0310241952472177,False,False,rsi_reversal_w14_lo30_hi60,trail_act240p0_trail50p0_sl280p0_hold16,h10p0_macd0p0_atr90p0to280p0,1.0,False,True,False,False,False,False,-600.9436356789845
rsi14_30_60__fixed_tp1p2_sl2p8_hold8__min_atr_pct96_0p009__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl2p8_hold8|min_atr_pct96_0p009__min_h1_dir_spread_0p0|x1.0,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold8,fixed,h10p0_macd0p0_atr90p0to280p0,1.0,"{""max_hold"": 15, ""stop_loss"": 2, ""take_profit"": 21}",2062,49,38,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl280p0_hold8_h10p0_macd0p0_atr90p0to280p0_x1,1.0574091093546942,5.740910935469423,5.35099408189279,1.053509940818928,-6.695614601967803,63.1578947368421,38,0.09715305334363099,1.3408737950944223,0.1543916858659933,1.0499999999999956,-2.950000000000003,2,21,0,15,-3.0413797606588324,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,25,16.413590441045134,8.477756833398864,-6.678020258680107,72.0,0.12783296492583024,1.8999440259818392,13,-4.660341528906331,-2.5229558370502447,-4.6693442363663795,46.15384615384615,0.06647314176143172,0.6908098990408098,8,-8.468835475760939,-2.1568680295297016,-3.9751249351486106,50.0,0.08888888888888889,0.61644444659644,8,5.768709750577594,1.5128107419829284,-2.7481070561192866,50.0,0.08181309755253136,1.5747117444101664,17,28.12980390262714,6.861149879022532,-6.678020258680095,82.35294117647058,0.17385283229912912,2.031652049920957,5,-1.3904480777352846,-0.3741578996377948,-3.444862735573695,40.0,0.0511331859703321,0.8583316053093512,8,-7.821805289711903,-2.1568680295297016,-3.9751249351486106,50.0,0.08181309755253136,0.61644444659644,6,-12.206128994447473,-0.8719776139999191,-3.9626809817278064,50.0,0.24417125900805425,0.7359790949226193,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl280p0_hold8,h10p0_macd0p0_atr90p0to280p0,1.0,False,True,False,False,False,False,-601.4267772080179
bb_reversion_w48_k1p5__trail_act2p4_trail0p5_sl2p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|trail_act2p4_trail0p5_sl2p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.0,bb_reversion_w48_k1p5,bb_reversion,trail_act240p0_trail50p0_sl280p0_hold16,trailing,macd0p0_rsi48to78_atr60p0to280p0,1.0,"{""max_hold"": 31, ""stop_loss"": 8, ""trailing_stop"": 18}",2291,59,57,HYPE_15M_MII_bb_reversion_w48_k1p5_trail_act240p0_trail50p0_sl280p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1,1.1283132143127497,12.831321431274967,11.933444540652506,1.119334445406525,-8.948502250339319,57.89473684210527,57,0.14572958001544647,1.342779233557679,0.22902410344548743,0.3096537837097125,-2.950000000000003,8,0,18,31,-3.5028018918073753,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,29,18.22352305036039,9.377558773074934,-8.948502250339319,58.620689655172406,0.1482862393139631,1.5026463736277929,28,5.97802944341479,3.1576519872467568,-8.177225487354423,57.14285714285714,0.14317292071692986,1.1845022168611947,9,13.88062177272278,3.2546476321136053,-3.3089017096910367,66.66666666666666,0.1,1.678980818053318,17,14.70158863312665,3.7403683620967243,-4.83664250119078,58.82352941176471,0.17385283229912912,1.535319742712488,12,21.853599143634582,5.433941000963172,-8.948502250339319,58.333333333333336,0.12271964632879703,1.482633695165203,18,11.442461714136298,2.942876574231912,-4.4068915908117905,55.55555555555556,0.18407946949319554,1.2793867288850473,10,0.7815383109454066,0.20863552696623877,-4.483739001890797,60.0,0.1022663719406642,1.0480991713033634,3,-24.15669301308433,-1.8430181670995638,-3.3089017096910367,33.33333333333333,0.12208562950402713,0.5575596246774163,False,False,bb_reversion_w48_k1p5,trail_act240p0_trail50p0_sl280p0_hold16,macd0p0_rsi48to78_atr60p0to280p0,1.0,False,True,False,False,False,False,-601.6926993119885
