ts,portfolio_scalar,gross_leverage,gross_return,turnover,net_return_0bps,net_equity_0bps,net_return_2bps,net_equity_2bps,strategy
2022-03-21 00:00:00+00:00,2.2782348131951475,2.827644905160053,0.013222477664334414,0.0,0.013222477664334414,1.0599428313111627,0.013222477664334414,1.0578690710422167,tsmom_1m
2022-03-22 00:00:00+00:00,2.2782348131951475,2.827644905160053,-0.001896895292523513,0.0,-0.001896895292523513,1.0579322307441046,-0.001896895292523513,1.0558624041812505,tsmom_1m
2022-03-23 00:00:00+00:00,2.2782348131951475,2.827644905160053,0.0005040875197155914,0.0,0.0005040875197155914,1.0584655211783276,0.0005040875197155914,1.0563946512417353,tsmom_1m
2022-03-24 00:00:00+00:00,2.2782348131951475,2.827644905160053,-0.00371980962028243,0.0,-0.00371980962028243,1.0545282309499113,-0.00371980962028243,1.0524650642552313,tsmom_1m
2022-03-25 00:00:00+00:00,2.2782348131951475,2.827644905160053,0.011028488677498262,0.0,0.011028488677498262,1.0661580836050448,0.011028488677498262,1.0640721632998327,tsmom_1m
2022-03-28 00:00:00+00:00,2.2782348131951475,2.827644905160053,-0.008300808207946797,0.0,-0.008300808207946797,1.0573081098336872,-0.008300808207946797,1.0552395043528657,tsmom_1m
2022-03-29 00:00:00+00:00,2.2782348131951475,2.827644905160053,-0.008978671245360524,0.0,-0.008978671245360524,1.047814887910437,-0.008978671245360524,1.045764855758164,tsmom_1m
2022-03-30 00:00:00+00:00,2.2782348131951475,2.827644905160053,0.0033837646862495746,0.0,0.0033837646862495746,1.0513604469258748,0.0033837646862495746,1.0493034779471995,tsmom_1m
2022-03-31 00:00:00+00:00,2.2782348131951475,2.827644905160053,-0.00040843204825292886,0.0,-0.00040843204825292886,1.0509310376250849,-0.00040843204825292886,1.0488749087784626,tsmom_1m
2022-04-01 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.00919405747074098,1.5536883092332572,0.00919405747074098,1.0605933579827953,0.008883319808894327,1.0581924000326663,tsmom_1m
2022-04-04 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.006638100705716829,0.0,0.006638100705716829,1.0676336835008995,0.006638100705716829,1.0652167877501073,tsmom_1m
2022-04-05 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.005695077867692352,0.0,0.005695077867692352,1.0737139404626084,0.005695077867692352,1.0712832803023171,tsmom_1m
2022-04-06 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.0035227021620843507,0.0,-0.0035227021620843507,1.0699315660430806,-0.0035227021620843507,1.0675094683745914,tsmom_1m
2022-04-07 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.0008416495736692517,0.0,0.0008416495736692517,1.0708320734894958,0.0008416495736692517,1.0684079372635367,tsmom_1m
2022-04-08 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.0033401775986027287,0.0,0.0033401775986027287,1.0744088427932308,0.0033401775986027287,1.0719766095217538,tsmom_1m
2022-04-11 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.0014761666485395676,0.0,-0.0014761666485395676,1.0728228362926033,-0.0014761666485395676,1.0703941934027632,tsmom_1m
2022-04-12 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.001068093011594332,0.0,-0.001068093011594332,1.0716769617184803,-0.001068093011594332,1.0692509128451384,tsmom_1m
2022-04-13 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.0030152599050097518,0.0,0.0030152599050097518,1.0749083462922726,0.0030152599050097518,1.0724749822510353,tsmom_1m
2022-04-14 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.005563617214488163,0.0,0.005563617214488163,1.0808887248717014,0.005563617214488163,1.078441822524395,tsmom_1m
2022-04-18 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.004192220997558544,0.0,0.004192220997558544,1.0854200492801327,0.004192220997558544,1.082962888977427,tsmom_1m
2022-04-19 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.008379480600918957,0.0,0.008379480600918957,1.094515305526924,0.008379480600918957,1.0920375554971284,tsmom_1m
2022-04-20 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.0048358163989769545,0.0,-0.0048358163989769545,1.0892224304635258,-0.0048358163989769545,1.0867566623779568,tsmom_1m
2022-04-21 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.00018434324901288123,0.0,0.00018434324901288123,1.0894232212652553,0.00018434324901288123,1.086956998631986,tsmom_1m
2022-04-22 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.008004484536200335,0.0,-0.008004484536200335,1.08070294993726,-0.008004484536200335,1.0782564681449216,tsmom_1m
2022-04-25 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.0042493332561609675,0.0,-0.0042493332561609675,1.0761106829520604,-0.0042493332561609675,1.0736745970761628,tsmom_1m
2022-04-26 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.008633224700070505,0.0,-0.008633224700070505,1.0668203776239888,-0.008633224700070505,1.0644053230248465,tsmom_1m
2022-04-27 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.004590798460474212,0.0,0.004590798460474212,1.0717179349711876,0.004590798460474212,1.0692917933431096,tsmom_1m
2022-04-28 00:00:00+00:00,2.1876797781430715,2.29495480609436,0.012961782641320745,0.0,0.012961782641320745,1.0856093098970891,0.012961782641320745,1.083151721148571,tsmom_1m
2022-04-29 00:00:00+00:00,2.1876797781430715,2.29495480609436,-0.009773457979254274,0.0,-0.009773457979254274,1.0749991529249228,-0.009773457979254274,1.0725655833167684,tsmom_1m
2022-05-02 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.00950876563440605,1.3850269586085588,0.00950876563440605,1.0852210679272707,0.009231760242684336,1.0824672516265037,tsmom_1m
2022-05-03 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.005159959453537203,0.0,-0.005159959453537203,1.0796213712186415,-0.005159959453537203,1.076881764498329,tsmom_1m
2022-05-04 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.014868453119726817,0.0,-0.014868453119726817,1.063569071473622,-0.014868453119726817,1.060870198467397,tsmom_1m
2022-05-05 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.027006845052090535,0.0,0.027006845052090535,1.0922927165891059,0.027006845052090535,1.0895209555377865,tsmom_1m
2022-05-06 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.0027315148236280095,0.0,0.0027315148236280095,1.0952763303362099,0.0027315148236280095,1.0924969981784913,tsmom_1m
2022-05-09 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.007076692269087886,0.0,0.007076692269087886,1.1030272638756151,0.007076692269087886,1.1002282632395028,tsmom_1m
2022-05-10 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.001239723686563896,0.0,-0.001239723686563896,1.1016598148496628,-0.001239723686563896,1.0988642842009377,tsmom_1m
2022-05-11 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.002049998688904294,0.0,0.002049998688904294,1.103918216025723,0.002049998688904294,1.1011169545428334,tsmom_1m
2022-05-12 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.004247932642606105,0.0,0.004247932642606105,1.1086075862503462,0.004247932642606105,1.105794425197363,tsmom_1m
2022-05-13 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.0038227873976271797,0.0,-0.0038227873976271797,1.1043696151407145,-0.0038227873976271797,1.1015672082043522,tsmom_1m
2022-05-16 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.003174419959334295,0.0,-0.003174419959334295,1.1008638821919294,-0.003174419959334295,1.09807037127208,tsmom_1m
2022-05-17 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.005793627311139921,0.0,-0.005793627311139921,1.0944858871382146,-0.005793627311139921,1.0917085607795245,tsmom_1m
2022-05-18 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.005508034272555523,0.0,0.005508034272555523,1.1005143529154002,0.005508034272555523,1.0977217289479404,tsmom_1m
2022-05-19 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.009629243926346382,0.0,-0.009629243926346382,1.0899172317667327,-0.009629243926346382,1.08715149865665,tsmom_1m
2022-05-20 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.0005698416447864982,0.0,-0.0005698416447864982,1.0892961515387016,-0.0005698416447864982,1.0865319944585234,tsmom_1m
2022-05-23 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.0062171227191302305,0.0,-0.0062171227191302305,1.0825238636871093,-0.0062171227191302305,1.0797768917107136,tsmom_1m
2022-05-24 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.004462357117151402,0.0,-0.004462357117151402,1.077693255619499,-0.004462357117151402,1.0749585416130527,tsmom_1m
2022-05-25 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.0031751221765326746,0.0,-0.0031751221765326746,1.0742714478640818,-0.0031751221765326746,1.071545416908724,tsmom_1m
2022-05-26 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.004444503822127429,0.0,-0.004444503822127429,1.0694968443080475,-0.004444503822127429,1.06678292920769,tsmom_1m
2022-05-27 00:00:00+00:00,2.218518255707157,2.1411706244529256,-0.007068164585897962,0.0,-0.007068164585897962,1.0619374645883797,-0.007068164585897962,1.0592427318866238,tsmom_1m
2022-05-31 00:00:00+00:00,2.218518255707157,2.1411706244529256,0.0038605344949945307,0.0,0.0038605344949945307,1.0660371108019502,0.0038605344949945307,1.0633319749916443,tsmom_1m
2022-06-01 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.005583067160227151,3.403540334936986,-0.005583067160227151,1.0600853540170483,-0.006263775227214548,1.0566715025083866,tsmom_1m
2022-06-02 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.0028063635127086343,0.0,0.0028063635127086343,1.0630603388749187,0.0028063635127086343,1.0596369068579452,tsmom_1m
2022-06-03 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.00135071739851192,0.0,-0.00135071739851192,1.0616244447795324,-0.00135071739851192,1.058205636851747,tsmom_1m
2022-06-06 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.0004188205713526966,0.0,-0.0004188205713526966,1.0611798146230078,-0.0004188205713526966,1.0577624385623121,tsmom_1m
2022-06-07 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.000416467153472424,0.0,0.000416467153472424,1.061621761159726,0.000416467153472424,1.0582029618741502,tsmom_1m
2022-06-08 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.004441260545985174,0.0,-0.004441260545985174,1.056906822317128,-0.004441260545985174,1.053503206809934,tsmom_1m
2022-06-09 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.006178004280018573,0.0,-0.006178004280018573,1.050377247445272,-0.006178004280018573,1.0469946594892487,tsmom_1m
2022-06-10 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.011191536870590744,0.0,-0.011191536870590744,1.0386219117524587,-0.011191536870590744,1.0352771801542633,tsmom_1m
2022-06-13 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.008435595326080503,0.0,-0.008435595326080503,1.0298605176081148,-0.008435595326080503,1.0265440008121562,tsmom_1m
2022-06-14 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.005860905400083805,0.0,-0.005860905400083805,1.0238246025391324,-0.005860905400083805,1.0205275235343727,tsmom_1m
2022-06-15 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.005930982930255915,0.0,0.005930982930255915,1.0298968887803681,0.005930982930255915,1.0265802548563114,tsmom_1m
2022-06-16 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.0044706888664785074,0.0,0.0044706888664785074,1.0345012373346594,0.0044706888664785074,1.0311697757722442,tsmom_1m
2022-06-17 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.007019338620739257,0.0,-0.007019338620739257,1.0272397228462338,-0.007019338620739257,1.0239316459406271,tsmom_1m
2022-06-21 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.00483178747108031,0.0,0.00483178747108031,1.0322031268688783,0.00483178747108031,1.0288790660387257,tsmom_1m
2022-06-22 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.002042879830122494,0.0,0.002042879830122494,1.034311793817348,0.002042879830122494,1.0309809423303713,tsmom_1m
2022-06-23 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.002922437768894477,0.0,0.002922437768894477,1.037334505668413,0.002922437768894477,1.0339939199752481,tsmom_1m
2022-06-24 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.005627963898889676,0.0,0.005627963898889676,1.0431725868173873,0.005627963898889676,1.0398132004285403,tsmom_1m
2022-06-27 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.00016974061779482494,0.0,-0.00016974061779482494,1.0429955180580344,-0.00016974061779482494,1.0396367018935084,tsmom_1m
2022-06-28 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.0032593599709065165,0.0,-0.0032593599709065165,1.039596020216641,-0.0032593599709065165,1.0362481516430715,tsmom_1m
2022-06-29 00:00:00+00:00,2.0078502618387097,1.8294877927438356,-0.0022030054096081374,0.0,-0.0022030054096081374,1.0373057845602967,-0.0022030054096081374,1.0339652913593054,tsmom_1m
2022-06-30 00:00:00+00:00,2.0078502618387097,1.8294877927438356,0.0022726450146907692,0.0,0.0022726450146907692,1.0396632123802876,0.0022726450146907692,1.0363151274240765,tsmom_1m
2022-07-01 00:00:00+00:00,2.1267603732184046,1.8057068105393463,0.0015660737062627261,2.863396040117376,0.0015660737062627261,1.041291401600565,0.000993394498239251,1.0373445971701016,tsmom_1m
2022-07-05 00:00:00+00:00,2.1267603732184046,1.8057068105393463,0.00579717037056423,0.0,0.00579717037056423,1.047327945261047,0.00579717037056423,1.043358260532881,tsmom_1m
2022-07-06 00:00:00+00:00,2.1267603732184046,1.8057068105393463,0.006158954275838401,0.0,0.006158954275838401,1.0537783901877178,0.006158954275838401,1.0497842563528215,tsmom_1m
2022-07-07 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.004853543506156844,0.0,-0.004853543506156844,1.0486638309250937,-0.004853543506156844,1.0446890827925346,tsmom_1m
2022-07-08 00:00:00+00:00,2.1267603732184046,1.8057068105393463,0.0006665027797731936,0.0,0.0006665027797731936,1.049362768283453,0.0006665027797731936,1.0453853709702146,tsmom_1m
2022-07-11 00:00:00+00:00,2.1267603732184046,1.8057068105393463,0.0027944433960607213,0.0,0.0027944433960607213,1.0522951531413547,0.0027944433960607213,1.0483066412164608,tsmom_1m
2022-07-12 00:00:00+00:00,2.1267603732184046,1.8057068105393463,0.0048290289182528505,0.0,0.0048290289182528505,1.0573767168664117,0.0048290289182528505,1.0533689443020917,tsmom_1m
2022-07-13 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.0019440705818734617,0.0,-0.0019440705818734617,1.0553211018971937,-0.0019440705818734617,1.0513211207256148,tsmom_1m
2022-07-14 00:00:00+00:00,2.1267603732184046,1.8057068105393463,0.008990078502674559,0.0,0.008990078502674559,1.0648085214487786,0.008990078502674559,1.060772580132458,tsmom_1m
2022-07-15 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.0012210314570138083,0.0,-0.0012210314570138083,1.0635083567483932,-0.0012210314570138083,1.0594773434433784,tsmom_1m
2022-07-18 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.004697778178832272,0.0,-0.004697778178832272,1.0585122303970547,-0.004697778178832272,1.054500153898383,tsmom_1m
2022-07-19 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.002151375823842041,0.0,-0.002151375823842041,1.0562349727753373,-0.002151375823842041,1.0522315277610481,tsmom_1m
2022-07-20 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.0011202600365581808,0.0,-0.0011202600365581808,1.055051714946122,-0.0011202600365581808,1.051052754831291,tsmom_1m
2022-07-21 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.0063204358418585006,0.0,-0.0063204358418585006,1.0483833282719623,-0.0063204358418585006,1.044409643327971,tsmom_1m
2022-07-22 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.003258434995395096,0.0,-0.003258434995395096,1.0449672393465321,-0.003258434995395096,1.041006502396623,tsmom_1m
2022-07-25 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.0019296841922052282,0.0,-0.0019296841922052282,1.0429507825833928,-0.0019296841922052282,1.0389976886049654,tsmom_1m
2022-07-26 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-2.3974126726953975e-06,0.0,-2.3974126726953975e-06,1.0429482821999696,-2.3974126726953975e-06,1.03899519769874,tsmom_1m
2022-07-27 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.010861341244913973,0.0,-0.010861341244913973,1.0316204650061989,-0.010861341244913973,1.027710316304707,tsmom_1m
2022-07-28 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.008060850957759609,0.0,-0.008060850957759609,1.0233047261928092,-0.008060850957759609,1.0194260966172226,tsmom_1m
2022-07-29 00:00:00+00:00,2.1267603732184046,1.8057068105393463,-0.006748119506830286,0.0,-0.006748119506830286,1.0163993436085559,-0.006748119506830286,1.0125468874888681,tsmom_1m
2022-08-01 00:00:00+00:00,2.2448036813676264,1.9211119122804476,0.0032433651264496943,2.2029533195135684,0.0032433651264496943,1.0196958977941621,0.0028027744625469804,1.0153848280472533,tsmom_1m
2022-08-02 00:00:00+00:00,2.2448036813676264,1.9211119122804476,-0.0037674604112178356,0.0,-0.0037674604112178356,1.0158542338677414,-0.0037674604112178356,1.011559405905434,tsmom_1m
2022-08-03 00:00:00+00:00,2.2448036813676264,1.9211119122804476,0.0063940051337531886,0.0,0.0063940051337531886,1.0223496110542367,0.0063940051337531886,1.0180273219398897,tsmom_1m
2022-08-04 00:00:00+00:00,2.2448036813676264,1.9211119122804476,-0.0018016056207562907,0.0,-0.0018016056207562907,1.0205077402485834,-0.0018016056207562907,1.0161932381945993,tsmom_1m
2022-08-05 00:00:00+00:00,2.2448036813676264,1.9211119122804476,-0.004346627165492437,0.0,-0.004346627165492437,1.0160719735822237,-0.004346627165492437,1.011776225060073,tsmom_1m
