ts,close,return,sigma_ann,month,return_1m,forecast_1m,return_3m,forecast_3m,return_12m,forecast_12m,forecast_composite,forecast_long_only,symbol,asset_class
2024-01-31 00:00:00+00:00,108.390625,0.004707075095951918,0.04785152983740154,2024-01,-0.002588066139468048,-1.0,0.03746354595079637,1.0,-0.007795179861260104,-1.0,-0.3333333333333333,1.0,ZF=F,bond
2024-02-29 00:00:00+00:00,106.5078125,0.00029349181891547005,0.04914721124410151,2024-02,-0.017370621306040057,-1.0,0.001322071244950429,1.0,-0.0015380108393144853,-1.0,-0.3333333333333333,1.0,ZF=F,bond
2024-03-28 00:00:00+00:00,107.203125,0.001459640928331618,0.04510390050271562,2024-03,0.006528276974987257,1.0,-0.013515456506110746,-1.0,-0.021325155124456208,-1.0,-0.3333333333333333,1.0,ZF=F,bond
2024-04-30 00:00:00+00:00,104.7421875,-0.003345227475468282,0.04683950680737236,2024-04,-0.022955837341495422,-1.0,-0.033660083609629576,-1.0,-0.04556132982131411,-1.0,-1.0,1.0,ZF=F,bond
2024-05-31 00:00:00+00:00,105.4296875,0.0016328954204705148,0.04337828702272307,2024-05,0.006563735362124179,1.0,-0.010122496882564391,-1.0,-0.02794784988835264,-1.0,-0.3333333333333333,1.0,ZF=F,bond
2024-06-28 00:00:00+00:00,106.21875,-0.0005880623346075087,0.042900217604520015,2024-06,0.007484253427195275,1.0,-0.009182334936598147,-1.0,-0.006648644699349782,-1.0,-0.3333333333333333,1.0,ZF=F,bond
2024-07-31 00:00:00+00:00,107.890625,0.0013051044083527419,0.03898963534653591,2024-07,0.015739923506913778,1.0,0.030058924442455393,1.0,0.010019746946537067,1.0,1.0,1.0,ZF=F,bond
2024-08-30 00:00:00+00:00,108.8671875,-0.001576269972057065,0.042491493618386535,2024-08,0.009051412020275151,1.0,0.0326046683957022,1.0,0.02312775330396466,1.0,1.0,1.0,ZF=F,bond
2024-09-30 00:00:00+00:00,109.65625,-0.0025582717453098702,0.03891846874318102,2024-09,0.007247936849659187,1.0,0.032362459546925626,1.0,0.042793462109955493,1.0,1.0,1.0,ZF=F,bond
2024-10-31 00:00:00+00:00,107.234375,-0.0013096623981373456,0.039419675586071776,2024-10,-0.02208606440581362,-1.0,-0.006082548877624938,-1.0,0.026396470500261726,1.0,-0.3333333333333333,1.0,ZF=F,bond
2024-11-29 00:00:00+00:00,107.3984375,0.0016029143897995368,0.03734927414655771,2024-11,0.001529943173539161,1.0,-0.013491209185504172,-1.0,0.009695189129636406,1.0,0.3333333333333333,1.0,ZF=F,bond
2024-12-31 00:00:00+00:00,106.5625,-0.0008789920890711622,0.03587711925016503,2024-12,-0.007783516403578994,-1.0,-0.028213166144200663,-1.0,-0.019410496046010084,-1.0,-1.0,1.0,ZF=F,bond
2025-01-31 00:00:00+00:00,106.390625,-0.0021250091595221843,0.03564328362110133,2025-01,-0.001612903225806428,-1.0,-0.007868279178201987,-1.0,-0.018451780308490706,-1.0,-1.0,1.0,ZF=F,bond
2025-02-28 00:00:00+00:00,107.7421875,0.0029818181818181966,0.03582139691669644,2025-02,0.012703774416213731,1.0,0.003200698334181906,1.0,0.011589525416269453,1.0,1.0,1.0,ZF=F,bond
2025-03-31 00:00:00+00:00,108.0,-0.00014465499783022917,0.03554554675482584,2025-03,0.002392864911899162,1.0,0.013489736070381175,1.0,0.007433318758198526,1.0,1.0,1.0,ZF=F,bond
2025-04-30 00:00:00+00:00,109.1953125,0.0009309653394442563,0.04313278058697281,2025-04,0.01106770833333326,1.0,0.026362167719195195,1.0,0.04251510405012304,1.0,1.0,1.0,ZF=F,bond
2025-05-30 00:00:00+00:00,108.0859375,0.001012951305983556,0.042015570615514905,2025-05,-0.010159547828575533,-1.0,0.0031904865491987344,1.0,0.02519451648758797,1.0,0.3333333333333333,1.0,ZF=F,bond
2025-06-30 00:00:00+00:00,108.859375,0.00021534706769066325,0.039861456504747345,2025-06,0.00715576436573917,1.0,0.007957175925925819,1.0,0.024860253015592804,1.0,1.0,1.0,ZF=F,bond
2025-07-31 00:00:00+00:00,108.171875,-0.00014442518775270585,0.03687770581898877,2025-07,-0.006315487297258504,-1.0,-0.009372540602418211,-1.0,0.0026068066618392116,1.0,-0.3333333333333333,1.0,ZF=F,bond
2025-08-29 00:00:00+00:00,109.296875,7.148473800833166e-05,0.036258227322552204,2025-08,0.010400115556839618,1.0,0.011203469461510629,1.0,0.00394689630426992,1.0,1.0,1.0,ZF=F,bond
2025-09-30 00:00:00+00:00,109.1640625,0.0010746525290155073,0.03254975140604014,2025-09,-0.0012151536812008423,-1.0,0.002798909143103101,1.0,-0.004488458250213712,-1.0,-0.3333333333333333,1.0,ZF=F,bond
2025-10-31 00:00:00+00:00,109.2109375,0.0,0.030661966314119795,2025-10,0.00042939955628717996,1.0,0.009605662285136596,1.0,0.0184321725193064,1.0,1.0,1.0,ZF=F,bond
2025-11-28 00:00:00+00:00,109.671875,-0.000996299459151695,0.028622584287557252,2025-11,0.004220616639244668,1.0,0.003431022158684849,1.0,0.02116825489197649,1.0,1.0,1.0,ZF=F,bond
2025-12-31 00:00:00+00:00,109.34375,-0.0011418783899515006,0.026344446941616095,2025-12,-0.0029918791850690463,-1.0,0.0016460316324340418,1.0,0.026099706744868056,1.0,0.3333333333333333,1.0,ZF=F,bond
2026-01-30 00:00:00+00:00,108.9296875,0.00043050871780159206,0.02449748621677207,2026-01,-0.0037867962274935607,-1.0,-0.002575291508691624,-1.0,0.023865472169187774,1.0,-0.3333333333333333,1.0,ZF=F,bond
2026-02-27 00:00:00+00:00,110.0703125,0.002847177735070039,0.024340930598721517,2026-02,0.010471204188481575,1.0,0.0036329961532981514,1.0,0.021608295265027833,1.0,1.0,1.0,ZF=F,bond
2026-03-31 00:00:00+00:00,108.25,0.0022423146473780076,0.03094492254584006,2026-03,-0.01653772446589541,-1.0,-0.010002857959417022,-1.0,0.0023148148148148806,1.0,-0.3333333333333333,1.0,ZF=F,bond
2026-04-30 00:00:00+00:00,107.8359375,0.001596400841738621,0.029646584698947064,2026-04,-0.003825057736720594,-1.0,-0.010040880728681034,-1.0,-0.012449023395578407,-1.0,-1.0,1.0,ZF=F,bond
2026-05-29 00:00:00+00:00,107.3203125,0.0003641130206815113,0.031381742049113315,2026-05,-0.004781569224081683,-1.0,-0.024984030094399867,-1.0,-0.007083483917600275,-1.0,-1.0,1.0,ZF=F,bond
2026-06-30 00:00:00+00:00,107.2265625,-0.0010189970157944428,0.0303799664158315,2026-06,-0.0008735531775496685,-1.0,-0.009454387990762148,-1.0,-0.014999282330988906,-1.0,-1.0,1.0,ZF=F,bond
2026-07-31 00:00:00+00:00,105.9765625,-0.0033063923585598953,0.029354090540353185,2026-07,-0.011657559198542833,-1.0,-0.017242628414112837,-1.0,-0.02029466994077711,-1.0,-1.0,1.0,ZF=F,bond
2020-01-31 00:00:00+00:00,131.65625,0.002617801047120505,,2020-01,,,,,,,,1.0,ZN=F,bond
2020-02-28 00:00:00+00:00,134.84375,0.01053864168618257,,2020-02,0.024210776169000692,1.0,,,,,,1.0,ZN=F,bond
2020-03-31 00:00:00+00:00,138.6875,-0.0010129431626336727,0.09679181346080559,2020-03,0.02850521436848208,1.0,,,,,,1.0,ZN=F,bond
2020-04-30 00:00:00+00:00,139.0625,0.0006746120980436476,0.08439345274280464,2020-04,0.002703920684993255,1.0,0.05625445051032529,1.0,,,,1.0,ZN=F,bond
2020-05-29 00:00:00+00:00,139.375,0.0030360958056898646,0.07395168845338056,2020-05,0.0022471910112360494,1.0,0.03360370799536505,1.0,,,,1.0,ZN=F,bond
2020-06-30 00:00:00+00:00,139.171875,-0.001121453403611028,0.06545786744757622,2020-06,-0.0014573991031390232,-1.0,0.0034925642181162786,1.0,,,,1.0,ZN=F,bond
2020-07-31 00:00:00+00:00,140.078125,0.00044637875237141245,0.05550116817748173,2020-07,0.006511732345346299,1.0,0.007303370786516883,1.0,,,,1.0,ZN=F,bond
2020-08-31 00:00:00+00:00,139.40625,0.001122082585278239,0.048671434582655444,2020-08,-0.004796430563301701,-1.0,0.00022421524663673864,1.0,,,,1.0,ZN=F,bond
2020-09-30 00:00:00+00:00,139.53125,-0.0017885088307623143,0.042745537939169846,2020-09,0.0008966599417170595,1.0,0.0025822386886718007,1.0,,,,1.0,ZN=F,bond
2020-10-30 00:00:00+00:00,138.21875,-0.0013547076089410748,0.03817386781497713,2020-10,-0.009406494960806255,-1.0,-0.013273842721695517,-1.0,,,,1.0,ZN=F,bond
2020-11-30 00:00:00+00:00,138.53125,-0.0001127777151235243,0.03862915339182457,2020-11,0.002260908885372004,1.0,-0.00627661959201975,-1.0,,,,1.0,ZN=F,bond
2020-12-31 00:00:00+00:00,138.078125,0.0007927519818800022,0.03520841008511513,2020-12,-0.003270922625761341,-1.0,-0.010414333706606937,-1.0,,,,1.0,ZN=F,bond
2021-01-29 00:00:00+00:00,137.03125,-0.0015938069216757667,0.03365552374569101,2021-01,-0.00758175851533327,-1.0,-0.008591453764413282,-1.0,0.040826014716354164,1.0,-0.3333333333333333,1.0,ZN=F,bond
2021-02-26 00:00:00+00:00,133.796875,0.0009351256575103051,0.039433033203413764,2021-02,-0.023603192702394526,-1.0,-0.034175501917437456,-1.0,-0.0077636152954808635,-1.0,-1.0,1.0,ZN=F,bond
2021-03-31 00:00:00+00:00,130.9375,-0.0019056693663649371,0.04302647254871997,2021-03,-0.0213710148312507,-1.0,-0.051714382709064144,-1.0,-0.055881027489860347,-1.0,-1.0,1.0,ZN=F,bond
2021-04-30 00:00:00+00:00,132.03125,0.0003551556765715169,0.04115545603288049,2021-04,0.00835322195704058,1.0,-0.036488027366020526,-1.0,-0.050561797752809,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2021-05-28 00:00:00+00:00,132.859375,0.0012953367875647714,0.03807886530401213,2021-05,0.006272189349112445,1.0,-0.007006890108606778,-1.0,-0.04674887892376678,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2021-06-30 00:00:00+00:00,132.5,0.0017720023626697223,0.038231123931567926,2021-06,-0.0027049276725861215,-1.0,0.01193317422434359,1.0,-0.04793982261142926,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2021-07-30 00:00:00+00:00,134.453125,0.0017462165308497202,0.03973514756932718,2021-07,0.01474056603773577,1.0,0.01834319526627226,1.0,-0.04015616285554935,-1.0,0.3333333333333333,1.0,ZN=F,bond
2021-08-31 00:00:00+00:00,134.046875,-0.0005824790307549232,0.037615704606601484,2021-08,-0.0030214991284137627,-1.0,0.00893802187463244,1.0,-0.03844429500112079,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2021-09-30 00:00:00+00:00,131.609375,0.001069645828381205,0.038485212938701496,2021-09,-0.018183937521855653,-1.0,-0.006721698113207553,-1.0,-0.05677491601343787,-1.0,-1.0,1.0,ZN=F,bond
2021-10-29 00:00:00+00:00,130.703125,-0.00035850860420649777,0.038336924597753695,2021-10,-0.006885907633859656,-1.0,-0.027890761185357382,-1.0,-0.054374858693194694,-1.0,-1.0,1.0,ZN=F,bond
2021-11-30 00:00:00+00:00,131.546875,0.0038154286395613024,0.04733907676017848,2021-11,0.006455469216975596,1.0,-0.01865019233010845,-1.0,-0.050417324610873004,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2021-12-31 00:00:00+00:00,130.46875,0.00047927150730897594,0.04672774648793889,2021-12,-0.008195747713505175,-1.0,-0.008666745815030241,-1.0,-0.05510919995473573,-1.0,-1.0,1.0,ZN=F,bond
2022-01-31 00:00:00+00:00,127.96875,0.00012211503236048138,0.048351660138632506,2022-01,-0.019161676646706538,-1.0,-0.02092050209205021,-1.0,-0.06613454960091225,-1.0,-1.0,1.0,ZN=F,bond
2022-02-28 00:00:00+00:00,127.453125,0.009529702970296983,0.049295334627026684,2022-02,-0.004029304029304015,-1.0,-0.031120085520845664,-1.0,-0.047413289734905995,-1.0,-1.0,1.0,ZN=F,bond
2022-03-31 00:00:00+00:00,122.875,0.0020387359836901986,0.06731613720642218,2022-03,-0.03592006865269093,-1.0,-0.05820359281437126,-1.0,-0.06157517899761333,-1.0,-1.0,1.0,ZN=F,bond
2022-04-29 00:00:00+00:00,119.15625,-0.0017017934284592195,0.067978524995971,2022-04,-0.030264496439471045,-1.0,-0.06886446886446884,-1.0,-0.09751479289940823,-1.0,-1.0,1.0,ZN=F,bond
2022-05-31 00:00:00+00:00,119.84375,-0.005317079496822696,0.07016645557467,2022-05,0.005769735116706087,1.0,-0.05970332229986519,-1.0,-0.09796542396801133,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2022-06-30 00:00:00+00:00,118.53125,0.008642467756947214,0.07630086775967881,2022-06,-0.010951760104302433,-1.0,-0.035350966429298025,-1.0,-0.10542452830188676,-1.0,-1.0,1.0,ZN=F,bond
2022-07-29 00:00:00+00:00,121.140625,0.0012914890869171192,0.07839752586056374,2022-07,0.022014236751911387,1.0,0.01665355363231047,1.0,-0.09901220220801854,-1.0,0.3333333333333333,1.0,ZN=F,bond
2022-08-31 00:00:00+00:00,116.875,-0.0010683760683760646,0.07607289980311234,2022-08,-0.035212175931897294,-1.0,-0.024771838331160367,-1.0,-0.12810350856743213,-1.0,-1.0,1.0,ZN=F,bond
2022-09-30 00:00:00+00:00,112.0625,-0.0034736695845490884,0.08473752625031018,2022-09,-0.04117647058823526,-1.0,-0.05457421566042708,-1.0,-0.14852190430962842,-1.0,-1.0,1.0,ZN=F,bond
2022-10-31 00:00:00+00:00,110.59375,-0.003659909909909942,0.08401004594629741,2022-10,-0.013106525376464062,-1.0,-0.08706307235908683,-1.0,-0.15385534967124925,-1.0,-1.0,1.0,ZN=F,bond
2022-11-30 00:00:00+00:00,113.21875,0.004435819240365957,0.08372192625299366,2022-11,0.02373551850805322,1.0,-0.03128342245989302,-1.0,-0.13932771112958786,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2022-12-30 00:00:00+00:00,112.296875,-0.001250694830461363,0.08080907838211683,2022-12,-0.008142423406017119,-1.0,0.0020914668153932947,1.0,-0.13928143712574848,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2023-01-31 00:00:00+00:00,114.515625,0.002050861361772016,0.0792288720959072,2023-01,0.019757896201474834,1.0,0.03546199491381752,1.0,-0.10512820512820509,-1.0,0.3333333333333333,1.0,ZN=F,bond
2023-02-28 00:00:00+00:00,111.171875,0.00028117531280758,0.07700534919169186,2023-02,-0.02919907217901485,-1.0,-0.01807894010488542,-1.0,-0.12774304278533777,-1.0,-1.0,1.0,ZN=F,bond
2023-03-31 00:00:00+00:00,114.921875,0.0030001363698350936,0.0961933093965548,2023-03,0.03373155305692199,1.0,0.023375539167942216,1.0,-0.0647253306205493,-1.0,0.3333333333333333,1.0,ZN=F,bond
2023-04-28 00:00:00+00:00,115.203125,0.004085523627944898,0.09020792382306698,2023-04,0.002447314751869545,1.0,0.00600354755082555,1.0,-0.03317597692105956,-1.0,0.3333333333333333,1.0,ZN=F,bond
2023-05-31 00:00:00+00:00,113.625,0.004003865801463391,0.08556721871923456,2023-05,-0.013698630136986356,-1.0,0.022066057624736457,1.0,-0.051890482398956994,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2023-06-30 00:00:00+00:00,112.265625,0.0012541806020067714,0.08064427261172083,2023-06,-0.011963696369637011,-1.0,-0.023113528212100665,-1.0,-0.05286053255997891,-1.0,-1.0,1.0,ZN=F,bond
2023-07-31 00:00:00+00:00,111.40625,0.0005613247263542842,0.07970425146250319,2023-07,-0.0076548364648573175,-1.0,-0.03295809032958086,-1.0,-0.08035599122920156,-1.0,-1.0,1.0,ZN=F,bond
2023-08-31 00:00:00+00:00,110.5625,0.0018405776582188782,0.07451638856502561,2023-08,-0.007573632538569464,-1.0,-0.026952695269526927,-1.0,-0.054010695187165725,-1.0,-1.0,1.0,ZN=F,bond
2023-09-29 00:00:00+00:00,108.0625,0.0018832391713747842,0.06886720179496009,2023-09,-0.022611644997173497,-1.0,-0.03743910925539318,-1.0,-0.03569436698271056,-1.0,-1.0,1.0,ZN=F,bond
2023-10-31 00:00:00+00:00,106.171875,-0.00044130626654903526,0.07238603795341685,2023-10,-0.017495662232504317,-1.0,-0.046984572230014066,-1.0,-0.03998304605820857,-1.0,-1.0,1.0,ZN=F,bond
2023-11-30 00:00:00+00:00,109.46875,-0.004263786242183043,0.07569982469570657,2023-11,0.031052244297277376,1.0,-0.009892594686263467,-1.0,-0.03312172232956112,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2023-12-29 00:00:00+00:00,112.890625,0.0,0.07591895095839078,2023-12,0.03125892092492144,1.0,0.044679005205320976,1.0,0.00528732433560597,1.0,1.0,1.0,ZN=F,bond
2024-01-31 00:00:00+00:00,112.328125,0.00629899216125418,0.06941383300989654,2024-01,-0.004982698961937704,-1.0,0.0579838116261957,1.0,-0.019102196752626588,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2024-02-29 00:00:00+00:00,109.921875,0.0009960159362549792,0.07037923385662335,2024-02,-0.02142161635832518,-1.0,0.00413930916357419,1.0,-0.01124385101897396,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2024-03-28 00:00:00+00:00,110.796875,-0.0007046223224351778,0.06537416363911723,2024-03,0.007960199004975133,1.0,-0.018546712802768206,-1.0,-0.03589394969408566,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2024-04-30 00:00:00+00:00,107.4375,-0.004776378636560996,0.0673342156558028,2024-04,-0.030320124100973067,-1.0,-0.043538739741271426,-1.0,-0.06740811067408115,-1.0,-1.0,1.0,ZN=F,bond
2024-05-31 00:00:00+00:00,108.484375,0.002309802223184665,0.06293282334218261,2024-05,0.0097440372309483,1.0,-0.013077469793887686,-1.0,-0.045242024202420295,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2024-06-28 00:00:00+00:00,109.984375,-0.0024092970521542023,0.06263983219108125,2024-06,0.013826875990206045,1.0,-0.007333239317444673,-1.0,-0.020320111343075875,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2024-07-31 00:00:00+00:00,111.8125,0.0022408963585434094,0.0586396587604199,2024-07,0.016621679215797602,1.0,0.04072134962187324,1.0,0.0036465638148668322,1.0,1.0,1.0,ZN=F,bond
2024-08-30 00:00:00+00:00,113.046875,-0.002344180915609506,0.0615066876673211,2024-08,0.011039686975964136,1.0,0.04205674780354318,1.0,0.022470322215941252,1.0,1.0,1.0,ZN=F,bond
2024-09-30 00:00:00+00:00,114.28125,-0.003949339507013483,0.056191936689656496,2024-09,0.010919143054595626,1.0,0.03906804943884068,1.0,0.057547715442452185,1.0,1.0,1.0,ZN=F,bond
2024-10-31 00:00:00+00:00,110.46875,-0.0021171489061396764,0.05583654645710055,2024-10,-0.03336067815149024,-1.0,-0.012017887087758528,-1.0,0.04047093451066952,1.0,-0.3333333333333333,1.0,ZN=F,bond
2024-11-29 00:00:00+00:00,111.015625,0.0025398617186398464,0.05592148497807378,2024-11,0.004950495049504955,1.0,-0.017968210089841063,-1.0,0.014130745075649376,1.0,0.3333333333333333,1.0,ZN=F,bond
2024-12-31 00:00:00+00:00,108.75,-0.0020074562661313022,0.05379212143946285,2024-12,-0.020408163265306145,-1.0,-0.048400328137817916,-1.0,-0.03667820069204153,-1.0,-1.0,1.0,ZN=F,bond
2025-01-31 00:00:00+00:00,108.84375,-0.0035760263195536712,0.05338681822734807,2025-01,0.0008620689655172153,1.0,-0.014710042432814707,-1.0,-0.03101961329809433,-1.0,-0.3333333333333333,1.0,ZN=F,bond
2025-02-28 00:00:00+00:00,111.0625,0.004096623816923328,0.054621094816742606,2025-02,0.020384725811082305,1.0,0.000422237860661534,1.0,0.01037668798862823,1.0,1.0,1.0,ZN=F,bond
2025-03-31 00:00:00+00:00,111.21875,0.000140508641281345,0.053501586384519614,2025-03,0.0014068655036578726,1.0,0.022701149425287337,1.0,0.0038076434917500013,1.0,1.0,1.0,ZN=F,bond
2025-04-30 00:00:00+00:00,112.21875,0.0005572582892170441,0.06348714023554136,2025-04,0.008991289688114579,1.0,0.03100775193798455,1.0,0.04450261780104703,1.0,1.0,1.0,ZN=F,bond
2025-05-30 00:00:00+00:00,110.71875,0.0007061149555147583,0.06155777394957714,2025-05,-0.013366750208855471,-1.0,-0.003095104108047253,-1.0,0.020596284027077694,1.0,-0.3333333333333333,1.0,ZN=F,bond
2025-06-30 00:00:00+00:00,112.125,0.0027948574622693734,0.058448609747922875,2025-06,0.012701100762066098,1.0,0.008148356279853886,1.0,0.019462991902258864,1.0,1.0,1.0,ZN=F,bond
2025-07-31 00:00:00+00:00,111.0625,0.0005630630630630851,0.055182628671546996,2025-07,-0.009476031215161607,-1.0,-0.010303536619326148,-1.0,-0.006707657909446607,-1.0,-1.0,1.0,ZN=F,bond
2025-08-29 00:00:00+00:00,112.453125,-0.0006942515967787166,0.05292382132391804,2025-08,0.012521102982554932,1.0,0.01566469093988143,1.0,-0.005252246026261176,-1.0,0.3333333333333333,1.0,ZN=F,bond
2025-09-30 00:00:00+00:00,112.5,-0.00013886960144426919,0.04846926947861245,2025-09,0.00041684035014588616,1.0,0.0033444816053511683,1.0,-0.015586546349466768,-1.0,0.3333333333333333,1.0,ZN=F,bond
2025-10-31 00:00:00+00:00,112.671875,-0.00027727713849989843,0.045598135660515744,2025-10,0.0015277777777777946,1.0,0.01449071468767582,1.0,0.019943422913719866,1.0,1.0,1.0,ZN=F,bond
2025-11-28 00:00:00+00:00,113.421875,-0.001787678767876777,0.04246972354247447,2025-11,0.006656497018443952,1.0,0.008614700569681721,1.0,0.021674876847290747,1.0,1.0,1.0,ZN=F,bond
2025-12-31 00:00:00+00:00,112.4375,-0.0018033014287696103,0.039442472435939305,2025-12,-0.008678881388621051,-1.0,-0.0005555555555555314,-1.0,0.03390804597701158,1.0,-0.3333333333333333,1.0,ZN=F,bond
2026-01-30 00:00:00+00:00,111.828125,-0.0002793686269032536,0.03715317445335941,2026-01,-0.005419677598665906,-1.0,-0.007488559145749529,-1.0,0.027418891759977138,1.0,-0.3333333333333333,1.0,ZN=F,bond
2026-02-27 00:00:00+00:00,113.859375,0.0038572806171648377,0.03673375262914668,2026-02,0.018164035210283647,1.0,0.0038572806171648377,1.0,0.025182892515475563,1.0,1.0,1.0,ZN=F,bond
2026-03-31 00:00:00+00:00,111.046875,0.002115059221658111,0.04506532694787838,2026-03,-0.024701523260601044,-1.0,-0.012367982212340145,-1.0,-0.0015453779151447522,-1.0,-1.0,1.0,ZN=F,bond
2026-04-30 00:00:00+00:00,110.59375,0.002123743451791116,0.04232930509283161,2026-04,-0.004080484029829745,-1.0,-0.01103814447394158,-1.0,-0.014480646059593427,-1.0,-1.0,1.0,ZN=F,bond
2026-05-29 00:00:00+00:00,110.078125,0.0002839698991907724,0.04606590865215572,2026-05,-0.004662333992653256,-1.0,-0.03320982571703035,-1.0,-0.005786057013830059,-1.0,-1.0,1.0,ZN=F,bond
2026-06-30 00:00:00+00:00,109.890625,-0.0026942711287577525,0.045526982718631925,2026-06,-0.001703335699077324,-1.0,-0.010412269593358614,-1.0,-0.019927536231884035,-1.0,-1.0,1.0,ZN=F,bond
2026-07-31 00:00:00+00:00,108.0,-0.0050381459622859115,0.04317225638820092,2026-07,-0.017204606853405413,-1.0,-0.023452952811528704,-1.0,-0.02757456387169388,-1.0,-1.0,1.0,ZN=F,bond
2020-01-31 00:00:00+00:00,163.53125,0.0038365624400538145,,2020-01,,,,,,,,1.0,ZB=F,bond
2020-02-28 00:00:00+00:00,171.375,0.017062314540059242,,2020-02,0.04796483852474687,1.0,,,,,,1.0,ZB=F,bond
2020-03-31 00:00:00+00:00,179.0625,-0.009164793359847878,0.208181469426693,2020-03,0.0448577680525164,1.0,,,,,,1.0,ZB=F,bond
2020-04-30 00:00:00+00:00,181.03125,-0.0018952446588559324,0.1856973809389526,2020-04,0.01099476439790581,1.0,0.10701318555321992,1.0,,,,1.0,ZB=F,bond
2020-05-29 00:00:00+00:00,180.0,0.007521427322022101,0.16673185662231263,2020-05,-0.005696530295183799,-1.0,0.05032822757111588,1.0,,,,1.0,ZB=F,bond
2020-06-30 00:00:00+00:00,178.5625,-0.0026182579856868227,0.15086828895357648,2020-06,-0.007986111111111138,-1.0,-0.002792321116928398,-1.0,,,,1.0,ZB=F,bond
2020-07-31 00:00:00+00:00,182.28125,-0.00017140898183065634,0.12901623963418787,2020-07,0.020826041302065113,1.0,0.0069048852062834065,1.0,,,,1.0,ZB=F,bond
2020-08-31 00:00:00+00:00,177.375,0.005313496280552554,0.11535669078237823,2020-08,-0.026915823761357816,-1.0,-0.014583333333333282,-1.0,,,,1.0,ZB=F,bond
2020-09-30 00:00:00+00:00,176.28125,-0.005290072297654769,0.10424799297703015,2020-09,-0.006166314305849241,-1.0,-0.012775638781939103,-1.0,,,,1.0,ZB=F,bond
2020-10-30 00:00:00+00:00,172.46875,-0.002169589585970022,0.09384997814858173,2020-10,-0.02162737103350465,-1.0,-0.05383164752271563,-1.0,,,,1.0,ZB=F,bond
2020-11-30 00:00:00+00:00,173.78125,-0.0005391804457225424,0.09507266777178879,2020-11,0.007610074288820545,1.0,-0.020260747004933077,-1.0,,,,1.0,ZB=F,bond
2020-12-31 00:00:00+00:00,173.1875,0.0019887904538058443,0.0882841521939044,2020-12,-0.0034166516813523007,-1.0,-0.017550079773089866,-1.0,,,,1.0,ZB=F,bond
2021-01-29 00:00:00+00:00,168.71875,-0.004976041282712895,0.0850946618265301,2021-01,-0.025802959220498023,-1.0,-0.021743069396629844,-1.0,0.03172176571756169,1.0,-0.3333333333333333,1.0,ZB=F,bond
2021-02-26 00:00:00+00:00,160.75,0.006653620352250478,0.08535038945375036,2021-02,-0.047230968697906994,-1.0,-0.0749865132170473,-1.0,-0.061998541210795066,-1.0,-1.0,1.0,ZB=F,bond
2021-03-31 00:00:00+00:00,154.59375,-0.0028220116911913395,0.08592579722441641,2021-03,-0.03829704510108867,-1.0,-0.1073619631901841,-1.0,-0.13664921465968582,-1.0,-1.0,1.0,ZB=F,bond
2021-04-30 00:00:00+00:00,157.25,0.00039761431411533543,0.08353883593605325,2021-04,0.01718213058419238,1.0,-0.06797555102796815,-1.0,-0.1313654410495425,-1.0,-0.3333333333333333,1.0,ZB=F,bond
2021-05-28 00:00:00+00:00,158.125,0.002178649237472685,0.07770406935177049,2021-05,0.00556438791732905,1.0,-0.016329704510108844,-1.0,-0.12152777777777779,-1.0,-0.3333333333333333,1.0,ZB=F,bond
2021-06-30 00:00:00+00:00,160.75,0.00409916064805782,0.08130209294361612,2021-06,0.016600790513833896,1.0,0.0398221144127755,1.0,-0.09975498774938751,-1.0,0.3333333333333333,1.0,ZB=F,bond
2021-07-30 00:00:00+00:00,164.71875,0.0034266133637921303,0.08539628054059724,2021-07,0.02468895800933124,1.0,0.04749602543720188,1.0,-0.09634836276358649,-1.0,0.3333333333333333,1.0,ZB=F,bond
2021-08-31 00:00:00+00:00,164.53125,-0.0030297292179511937,0.0800483618036037,2021-08,-0.0011383039271485318,-1.0,0.04051383399209496,1.0,-0.07241014799154333,-1.0,-0.3333333333333333,1.0,ZB=F,bond
2021-09-30 00:00:00+00:00,159.21875,0.0007857002553526282,0.08241212014864926,2021-09,-0.03228869895536557,-1.0,-0.009525660964230132,-1.0,-0.0967913490515866,-1.0,-1.0,1.0,ZB=F,bond
2021-10-29 00:00:00+00:00,160.84375,0.0021417445482865283,0.08213783922315386,2021-10,0.010206084396467086,1.0,-0.02352494782773662,-1.0,-0.06740351512955245,-1.0,-0.3333333333333333,1.0,ZB=F,bond
2021-11-30 00:00:00+00:00,163.6875,0.01041666666666674,0.090800845748554,2021-11,0.0176802020594522,1.0,-0.00512820512820511,-1.0,-0.05808307858298867,-1.0,-0.3333333333333333,1.0,ZB=F,bond
