surface,month,strategy,label,cost_bps_one_way,net_return,gross_return,max_drawdown,turnover
24_yahoo_continuous_futures,2025-10,always_long,Always-long control,2.0,0.03532005442763442,0.03539168612061849,-0.028498682532878017,0.35016459117993537
24_yahoo_continuous_futures,2025-11,always_long,Always-long control,0.0,0.02507031554959993,0.02507031554959993,-0.04791177960467552,0.29406857367143735
24_yahoo_continuous_futures,2025-11,always_long,Always-long control,2.0,0.025010135688652513,0.02507031554959993,-0.04791177960467574,0.29406857367143735
24_yahoo_continuous_futures,2025-12,always_long,Always-long control,0.0,0.007902679473468455,0.007902679473468455,-0.02882263604592805,0.3339134236840857
24_yahoo_continuous_futures,2025-12,always_long,Always-long control,2.0,0.007834579387745011,0.007902679473468455,-0.02882263604592794,0.3339134236840857
24_yahoo_continuous_futures,2026-01,always_long,Always-long control,0.0,0.07710545233206911,0.07710545233206911,-0.034641590955841295,0.4543032557577967
24_yahoo_continuous_futures,2026-01,always_long,Always-long control,2.0,0.07700727687893782,0.07710545233206911,-0.034641590955841295,0.4543032557577967
24_yahoo_continuous_futures,2026-02,always_long,Always-long control,0.0,0.06033209123250738,0.06033209123250738,-0.013544126952657831,0.43822390320862536
24_yahoo_continuous_futures,2026-02,always_long,Always-long control,2.0,0.06023718045589721,0.06033209123250738,-0.013544126952657942,0.43822390320862536
24_yahoo_continuous_futures,2026-03,always_long,Always-long control,0.0,-0.0874848922419591,-0.0874848922419591,-0.0999772467225083,0.11023998479617513
24_yahoo_continuous_futures,2026-03,always_long,Always-long control,2.0,-0.08750547300847933,-0.0874848922419591,-0.0999772467225084,0.11023998479617513
24_yahoo_continuous_futures,2026-04,always_long,Always-long control,0.0,0.08080593428258886,0.08080593428258886,-0.02284650142319078,0.8284655388794632
24_yahoo_continuous_futures,2026-04,always_long,Always-long control,2.0,0.08062731706348214,0.08080593428258886,-0.022846501423190335,0.8284655388794632
24_yahoo_continuous_futures,2026-05,always_long,Always-long control,0.0,0.0030429302073122777,0.0030429302073122777,-0.0502554227371822,0.2213736510302472
24_yahoo_continuous_futures,2026-05,always_long,Always-long control,2.0,0.0029986085524593697,0.0030429302073122777,-0.05025542273718231,0.2213736510302472
24_yahoo_continuous_futures,2026-06,always_long,Always-long control,0.0,-0.059265428369994155,-0.059265428369994155,-0.07168847831874159,0.3010738264889355
24_yahoo_continuous_futures,2026-06,always_long,Always-long control,2.0,-0.059322437176653864,-0.059265428369994155,-0.07168847831874148,0.3010738264889355
24_yahoo_continuous_futures,2026-07,always_long,Always-long control,0.0,-0.010401326762131569,-0.010401326762131569,-0.04025992157093328,0.15919236916426552
24_yahoo_continuous_futures,2026-07,always_long,Always-long control,2.0,-0.010433138770553407,-0.010401326762131569,-0.04025992157093328,0.15919236916426552
30_etf_fx_proxies,2013-01,mop_tsmom,MOP 12M TSMOM,0.0,0.03681735341442782,0.03681735341442782,-0.022338293877755988,1.4407760256552369
30_etf_fx_proxies,2013-01,mop_tsmom,MOP 12M TSMOM,2.0,0.03652467243040469,0.03681735341442782,-0.022338293877755988,1.4407760256552369
30_etf_fx_proxies,2013-01,mop_tsmom,MOP 12M TSMOM,10.0,0.03535394849431017,0.03681735341442782,-0.022338293877755988,1.4407760256552369
30_etf_fx_proxies,2013-02,mop_tsmom,MOP 12M TSMOM,0.0,-0.022860742380198862,-0.022860742380198862,-0.04421977053193271,0.9410455422783603
30_etf_fx_proxies,2013-02,mop_tsmom,MOP 12M TSMOM,2.0,-0.023043213202566082,-0.022860742380198862,-0.04421977053193238,0.9410455422783603
30_etf_fx_proxies,2013-02,mop_tsmom,MOP 12M TSMOM,10.0,-0.023773096492036405,-0.022860742380198862,-0.04421977053193238,0.9410455422783603
30_etf_fx_proxies,2013-03,mop_tsmom,MOP 12M TSMOM,0.0,0.015145407042233439,0.015145407042233439,-0.012762664548937597,3.5621779962057376
30_etf_fx_proxies,2013-03,mop_tsmom,MOP 12M TSMOM,2.0,0.01443008468475293,0.015145407042233439,-0.012762664548937597,3.5621779962057376
30_etf_fx_proxies,2013-03,mop_tsmom,MOP 12M TSMOM,10.0,0.0115687952548309,0.015145407042233439,-0.012762664548937375,3.5621779962057376
30_etf_fx_proxies,2013-04,mop_tsmom,MOP 12M TSMOM,0.0,0.049233703192608225,0.049233703192608225,-0.013168342977699532,1.2436260294050836
30_etf_fx_proxies,2013-04,mop_tsmom,MOP 12M TSMOM,2.0,0.04896939054793714,0.049233703192608225,-0.013168342977699754,1.2436260294050836
30_etf_fx_proxies,2013-04,mop_tsmom,MOP 12M TSMOM,10.0,0.04791213996925414,0.049233703192608225,-0.013168342977699532,1.2436260294050836
30_etf_fx_proxies,2013-05,mop_tsmom,MOP 12M TSMOM,0.0,-0.029219758115902383,-0.029219758115902383,-0.06378632092822212,0.933790395605533
30_etf_fx_proxies,2013-05,mop_tsmom,MOP 12M TSMOM,2.0,-0.029401285878946748,-0.029219758115902383,-0.06378632092822212,0.933790395605533
30_etf_fx_proxies,2013-05,mop_tsmom,MOP 12M TSMOM,10.0,-0.030127396931123762,-0.029219758115902383,-0.063786320928222,0.933790395605533
30_etf_fx_proxies,2013-06,mop_tsmom,MOP 12M TSMOM,0.0,-0.008095560979649474,-0.008095560979649474,-0.04602399330314033,3.2599046824741706
30_etf_fx_proxies,2013-06,mop_tsmom,MOP 12M TSMOM,2.0,-0.00873682783771168,-0.008095560979649474,-0.04602399330314022,3.2599046824741706
30_etf_fx_proxies,2013-06,mop_tsmom,MOP 12M TSMOM,10.0,-0.01130189526995995,-0.008095560979649474,-0.04602399330314033,3.2599046824741706
30_etf_fx_proxies,2013-07,mop_tsmom,MOP 12M TSMOM,0.0,0.049058281466454856,0.049058281466454856,-0.007712509833737502,2.734116097861358
30_etf_fx_proxies,2013-07,mop_tsmom,MOP 12M TSMOM,2.0,0.04848772176751681,0.049058281466454856,-0.007712509833737391,2.734116097861358
30_etf_fx_proxies,2013-07,mop_tsmom,MOP 12M TSMOM,10.0,0.04620548297176241,0.049058281466454856,-0.007712509833737613,2.734116097861358
30_etf_fx_proxies,2013-08,mop_tsmom,MOP 12M TSMOM,0.0,-0.02756034948382513,-0.02756034948382513,-0.05252284511756733,0.8935784472238094
30_etf_fx_proxies,2013-08,mop_tsmom,MOP 12M TSMOM,2.0,-0.027730702027486287,-0.02756034948382513,-0.052522845117566996,0.8935784472238094
30_etf_fx_proxies,2013-08,mop_tsmom,MOP 12M TSMOM,10.0,-0.028412112202133577,-0.02756034948382513,-0.05252284511756744,0.8935784472238094
30_etf_fx_proxies,2013-09,mop_tsmom,MOP 12M TSMOM,0.0,0.046488512559714534,0.046488512559714534,-0.01138314517262251,0.35970818913988495
30_etf_fx_proxies,2013-09,mop_tsmom,MOP 12M TSMOM,2.0,0.04641375246594226,0.046488512559714534,-0.01138314517262251,0.35970818913988495
30_etf_fx_proxies,2013-09,mop_tsmom,MOP 12M TSMOM,10.0,0.04611471209085516,0.046488512559714534,-0.011383145172622733,0.35970818913988495
30_etf_fx_proxies,2013-10,mop_tsmom,MOP 12M TSMOM,0.0,0.035806228486246594,0.035806228486246594,-0.03165655123563116,0.7747510347996759
30_etf_fx_proxies,2013-10,mop_tsmom,MOP 12M TSMOM,2.0,0.03564703972364103,0.035806228486246594,-0.03165655123563116,0.7747510347996759
30_etf_fx_proxies,2013-10,mop_tsmom,MOP 12M TSMOM,10.0,0.035010284673221426,0.035806228486246594,-0.03165655123563116,0.7747510347996759
30_etf_fx_proxies,2013-11,mop_tsmom,MOP 12M TSMOM,0.0,0.036608252823805865,0.036608252823805865,-0.015087258938007664,0.35412413110766194
30_etf_fx_proxies,2013-11,mop_tsmom,MOP 12M TSMOM,2.0,0.036535050226413235,0.036608252823805865,-0.015087258938007664,0.35412413110766194
30_etf_fx_proxies,2013-11,mop_tsmom,MOP 12M TSMOM,10.0,0.03624223983684316,0.036608252823805865,-0.015087258938007664,0.35412413110766194
30_etf_fx_proxies,2013-12,mop_tsmom,MOP 12M TSMOM,0.0,0.055768316296854525,0.055768316296854525,-0.018535116309231547,0.6554448766991083
30_etf_fx_proxies,2013-12,mop_tsmom,MOP 12M TSMOM,2.0,0.055629620498261145,0.055768316296854525,-0.018535116309231547,0.6554448766991083
30_etf_fx_proxies,2013-12,mop_tsmom,MOP 12M TSMOM,10.0,0.055074837303886515,0.055768316296854525,-0.01853511630923166,0.6554448766991083
30_etf_fx_proxies,2014-01,mop_tsmom,MOP 12M TSMOM,0.0,-0.0379822187029738,-0.0379822187029738,-0.038334983472096296,0.5266023808528848
30_etf_fx_proxies,2014-01,mop_tsmom,MOP 12M TSMOM,2.0,-0.03808523055492585,-0.0379822187029738,-0.038334983472096296,0.5266023808528848
30_etf_fx_proxies,2014-01,mop_tsmom,MOP 12M TSMOM,10.0,-0.03849727796273472,-0.0379822187029738,-0.038334983472096296,0.5266023808528848
30_etf_fx_proxies,2014-02,mop_tsmom,MOP 12M TSMOM,0.0,-0.049121352463812995,-0.049121352463812995,-0.02765716776145344,2.1427800950594027
30_etf_fx_proxies,2014-02,mop_tsmom,MOP 12M TSMOM,2.0,-0.04953873767486161,-0.049121352463812995,-0.02765716776145344,2.1427800950594027
30_etf_fx_proxies,2014-02,mop_tsmom,MOP 12M TSMOM,10.0,-0.05120827851905618,-0.049121352463812995,-0.027657167761453327,2.1427800950594027
30_etf_fx_proxies,2014-03,mop_tsmom,MOP 12M TSMOM,0.0,-0.02400521475491657,-0.02400521475491657,-0.040486307398789556,2.3423269007759377
30_etf_fx_proxies,2014-03,mop_tsmom,MOP 12M TSMOM,2.0,-0.024471870731421208,-0.02400521475491657,-0.040486307398789556,2.3423269007759377
30_etf_fx_proxies,2014-03,mop_tsmom,MOP 12M TSMOM,10.0,-0.026338494637438647,-0.02400521475491657,-0.040486307398789445,2.3423269007759377
30_etf_fx_proxies,2014-04,mop_tsmom,MOP 12M TSMOM,0.0,0.013154351802691089,0.013154351802691089,-0.029391246190527687,0.69603095439595
30_etf_fx_proxies,2014-04,mop_tsmom,MOP 12M TSMOM,2.0,0.01301457360781666,0.013154351802691089,-0.029391246190527576,0.69603095439595
30_etf_fx_proxies,2014-04,mop_tsmom,MOP 12M TSMOM,10.0,0.012455460828317833,0.013154351802691089,-0.029391246190527465,0.69603095439595
30_etf_fx_proxies,2014-05,mop_tsmom,MOP 12M TSMOM,0.0,-0.01156428972895751,-0.01156428972895751,-0.022839418351254692,0.9447527133932239
30_etf_fx_proxies,2014-05,mop_tsmom,MOP 12M TSMOM,2.0,-0.011751733077485782,-0.01156428972895751,-0.022839418351254803,0.9447527133932239
30_etf_fx_proxies,2014-05,mop_tsmom,MOP 12M TSMOM,10.0,-0.012501506471597978,-0.01156428972895751,-0.022839418351254914,0.9447527133932239
30_etf_fx_proxies,2014-06,mop_tsmom,MOP 12M TSMOM,0.0,0.023526814143063346,0.023526814143063346,-0.010564298087977098,2.312926424140735
30_etf_fx_proxies,2014-06,mop_tsmom,MOP 12M TSMOM,2.0,0.02305167694252086,0.023526814143063346,-0.010564298087977098,2.312926424140735
30_etf_fx_proxies,2014-06,mop_tsmom,MOP 12M TSMOM,10.0,0.02115112814035358,0.023526814143063346,-0.010564298087977098,2.312926424140735
30_etf_fx_proxies,2014-07,mop_tsmom,MOP 12M TSMOM,0.0,-0.054531665781963556,-0.054531665781963556,-0.05921798172778603,1.0065216225279103
30_etf_fx_proxies,2014-07,mop_tsmom,MOP 12M TSMOM,2.0,-0.054721049270658906,-0.054531665781963556,-0.05921798172778603,1.0065216225279103
30_etf_fx_proxies,2014-07,mop_tsmom,MOP 12M TSMOM,10.0,-0.05547858322544019,-0.054531665781963556,-0.05921798172778614,1.0065216225279103
30_etf_fx_proxies,2014-08,mop_tsmom,MOP 12M TSMOM,0.0,0.027456839586156523,0.027456839586156523,-0.022217306720077823,1.0814789899563966
30_etf_fx_proxies,2014-08,mop_tsmom,MOP 12M TSMOM,2.0,0.027235234311397072,0.027456839586156523,-0.022217306720077823,1.0814789899563966
30_etf_fx_proxies,2014-08,mop_tsmom,MOP 12M TSMOM,10.0,0.026348813212358824,0.027456839586156523,-0.022217306720077712,1.0814789899563966
30_etf_fx_proxies,2014-09,mop_tsmom,MOP 12M TSMOM,0.0,-0.03117126391017455,-0.03117126391017455,-0.04267035233202954,1.063527829284494
30_etf_fx_proxies,2014-09,mop_tsmom,MOP 12M TSMOM,2.0,-0.031377385152818627,-0.03117126391017455,-0.042670352332029426,1.063527829284494
30_etf_fx_proxies,2014-09,mop_tsmom,MOP 12M TSMOM,10.0,-0.03220187012339637,-0.03117126391017455,-0.042670352332029426,1.063527829284494
30_etf_fx_proxies,2014-10,mop_tsmom,MOP 12M TSMOM,0.0,0.02895321392060546,0.02895321392060546,-0.06091087466242251,2.7064508520269737
30_etf_fx_proxies,2014-10,mop_tsmom,MOP 12M TSMOM,2.0,0.028392025344165628,0.02895321392060546,-0.06091087466242262,2.7064508520269737
30_etf_fx_proxies,2014-10,mop_tsmom,MOP 12M TSMOM,10.0,0.026147271038405417,0.02895321392060546,-0.06091087466242262,2.7064508520269737
30_etf_fx_proxies,2014-11,mop_tsmom,MOP 12M TSMOM,0.0,0.06937602412403265,0.06937602412403265,-0.010534659309078598,1.3165654296979017
