ts,close,return,sigma_ann,month,return_12m,forecast_12m,forecast_always_long,symbol,asset_class,surface
2024-04-30 00:00:00+00:00,1.250499963760376,-0.0047752024945053595,0.07023057784419803,2024-04,-0.005171046841570215,-1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-05-31 00:00:00+00:00,1.2732000350952148,-0.0005494912713985833,0.0634602860866058,2024-05,0.02446092519377263,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-06-28 00:00:00+00:00,1.264299988746643,-0.0002372685217916226,0.06119895616317735,2024-06,-0.004253021495789655,-1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-07-31 00:00:00+00:00,1.2857999801635742,0.0017919938536858915,0.05794728715504993,2024-07,0.0014798330271470483,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-08-30 00:00:00+00:00,1.3125,-0.0036437881895291513,0.06432854027207703,2024-08,0.03632057161725166,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-09-30 00:00:00+00:00,1.3375999927520752,-0.0007470840434371517,0.06350723250780244,2024-09,0.09576469627754913,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-10-31 00:00:00+00:00,1.2882000207901,-0.007855840497535294,0.06473686050173108,2024-10,0.06007247909422908,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-11-29 00:00:00+00:00,1.2724000215530396,0.004103557802771052,0.07104829784104677,2024-11,0.00784156316468021,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2024-12-31 00:00:00+00:00,1.2508000135421753,-0.0027108660476122814,0.07096746742735602,2024-12,-0.018749534156074055,-1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-01-31 00:00:00+00:00,1.2400000095367432,-0.004735552775057994,0.0796833398141213,2025-01,-0.02454368591164069,-1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-02-28 00:00:00+00:00,1.257200002670288,-0.0028553309991332654,0.0768029770697509,2025-02,-0.003329619265521777,-1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-03-31 00:00:00+00:00,1.291100025177002,-0.002241116167423285,0.07383342849607512,2025-03,0.022815503723696562,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-04-30 00:00:00+00:00,1.3339999914169312,-0.0046261425039395565,0.08524583501812584,2025-04,0.06677331473522186,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-05-30 00:00:00+00:00,1.347000002861023,-0.002148310520283747,0.08261563352699369,2025-05,0.057964157816166706,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-06-30 00:00:00+00:00,1.371899962425232,0.0016061966203986255,0.08176517786870138,2025-06,0.08510636291728324,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-07-31 00:00:00+00:00,1.3220000267028809,-0.0015859759964477194,0.07756315154924276,2025-07,0.0281537152728073,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-08-29 00:00:00+00:00,1.3513000011444092,-0.0003698504019499227,0.07156102505678519,2025-08,0.02956190563383565,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-09-30 00:00:00+00:00,1.3450000286102295,0.0008930495339545264,0.07228361322379834,2025-09,0.0055323234885258366,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-10-31 00:00:00+00:00,1.3140000104904175,-0.0004563976559315286,0.06785592639022439,2025-10,0.02002793765248767,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-11-28 00:00:00+00:00,1.3235000371932983,7.557548162040462e-05,0.06749315180132363,2025-11,0.040160338552877484,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2025-12-31 00:00:00+00:00,1.3459999561309814,-0.00037139469375702117,0.06236466734783489,2025-12,0.07611124205156239,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2026-01-30 00:00:00+00:00,1.3697999715805054,-0.007031576418596974,0.06415109529471934,2026-01,0.10467738793990389,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2026-02-27 00:00:00+00:00,1.3480000495910645,-0.0005190160332820826,0.06328339300474387,2026-02,0.07222402698688946,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2026-03-31 00:00:00+00:00,1.3228000402450562,0.0032612803538396573,0.07029228134384091,2026-03,0.024552718185957945,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2026-04-30 00:00:00+00:00,1.3601000308990479,0.009650368388645525,0.07003736262696296,2026-04,0.019565247113978,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2026-05-29 00:00:00+00:00,1.3460999727249146,0.001562493209106064,0.06633367155332229,2026-05,-0.0006681738190027486,-1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2026-06-30 00:00:00+00:00,1.3255000114440918,-0.0001508887237925416,0.06430720893241501,2026-06,-0.033821672317210894,-1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2026-07-31 00:00:00+00:00,1.3481999635696411,0.000519478267593021,0.06505381233396507,2026-07,0.019818408727346082,1.0,1.0,6B=F,fx,24_yahoo_continuous_futures
2020-01-31 00:00:00+00:00,0.7557500004768372,-0.0009914147250968952,,2020-01,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-02-28 00:00:00+00:00,0.746150016784668,-0.0026732263246109778,,2020-02,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-03-31 00:00:00+00:00,0.7099999785423279,0.005025115876595487,0.09855111116508249,2020-03,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-04-30 00:00:00+00:00,0.7182000279426575,-0.001876152559392219,0.09956357773642469,2020-04,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-05-29 00:00:00+00:00,0.725600004196167,-0.0014449809714642825,0.10219851183449963,2020-05,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-06-30 00:00:00+00:00,0.7361500263214111,0.0075965328469238536,0.09933762379523173,2020-06,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-07-31 00:00:00+00:00,0.7471500039100647,0.004233852409129213,0.09000494466129333,2020-07,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-08-31 00:00:00+00:00,0.7677000164985657,0.005171849064419698,0.08052682548790915,2020-08,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-09-30 00:00:00+00:00,0.7512000203132629,0.005420620199428905,0.07890414677379953,2020-09,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-10-30 00:00:00+00:00,0.7508999705314636,0.0005329076002551503,0.0731042109058099,2020-10,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-11-30 00:00:00+00:00,0.7715499997138977,0.0020130114620509065,0.06834502684372908,2020-11,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-12-31 00:00:00+00:00,0.7833499908447266,-0.00025529089621711964,0.06353789434750036,2020-12,,,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-01-29 00:00:00+00:00,0.7811499834060669,-0.0005757613471504275,0.06769340130442843,2021-01,0.033608975075360537,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-02-26 00:00:00+00:00,0.7869499921798706,-0.010312507050948883,0.06595921239149596,2021-02,0.05468066002466787,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-03-31 00:00:00+00:00,0.7957000136375427,0.005052429049242413,0.06278399570170166,2021-03,0.12070427842992637,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-04-30 00:00:00+00:00,0.8143500089645386,0.0,0.0589783889686286,2021-04,0.13387632592734722,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-05-28 00:00:00+00:00,0.8274000287055969,-0.001628941871753442,0.05926329846307912,2021-05,0.14029771764156185,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-06-30 00:00:00+00:00,0.8062000274658203,-0.0009293582818734603,0.06051852908000708,2021-06,0.09515723512835228,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-07-30 00:00:00+00:00,0.8013499975204468,-0.0032960478118201353,0.07350572518202483,2021-07,0.07254231857958504,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-08-31 00:00:00+00:00,0.7932000160217285,0.0,0.07935224662481755,2021-08,0.033216098704109465,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-09-30 00:00:00+00:00,0.7900000214576721,0.007010858606234516,0.07826814018694223,2021-09,0.05165069235252284,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-10-29 00:00:00+00:00,0.8080999851226807,-0.002160884632018134,0.07073355044793456,2021-10,0.07617527878011865,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-11-30 00:00:00+00:00,0.7821499705314636,-0.0010855962291498322,0.06720261544967789,2021-11,0.013738540368733787,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2021-12-31 00:00:00+00:00,0.7906500101089478,0.007518350407719421,0.06864477715314934,2021-12,0.009318975361637838,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-01-31 00:00:00+00:00,0.7875499725341797,0.006968355124478798,0.07374023319934132,2022-01,0.008193034966482049,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-02-28 00:00:00+00:00,0.7882500290870667,0.002161393058065064,0.07160923069960405,2022-02,0.001651994307281024,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-03-31 00:00:00+00:00,0.8010500073432922,-0.0004367338053162806,0.07130977199531406,2022-03,0.0067236315370813315,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-04-29 00:00:00+00:00,0.77920001745224,-0.002049138717446608,0.07143069268734914,2022-04,-0.04316324814313255,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-05-31 00:00:00+00:00,0.7907500267028809,0.006363417136872718,0.07715506114743899,2022-05,-0.04429538401159128,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-06-30 00:00:00+00:00,0.7769500017166138,0.0018051626360231499,0.07712186222303667,2022-06,-0.03628135047470793,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-07-29 00:00:00+00:00,0.7805500030517578,0.0009617918021522787,0.07701051376767348,2022-07,-0.025956192092155383,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-08-31 00:00:00+00:00,0.761900007724762,-0.0014416824414562601,0.07676215939585533,2022-08,-0.03946042317794041,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-09-30 00:00:00+00:00,0.7238500118255615,-0.007336798772857089,0.08191635423661967,2022-09,-0.08373418713337955,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-10-31 00:00:00+00:00,0.7339000105857849,-0.0014966036706404173,0.09094225817136001,2022-10,-0.09182028944800835,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-11-30 00:00:00+00:00,0.7442499995231628,0.011003155487513627,0.09785375673071395,2022-11,-0.04845614324136338,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2022-12-30 00:00:00+00:00,0.7388499975204468,0.00013538625585840514,0.09030513226451505,2022-12,-0.0655157300021576,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-01-31 00:00:00+00:00,0.7516499757766724,0.005888196924647593,0.09019987904254,2023-01,-0.04558440481178383,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-02-28 00:00:00+00:00,0.7338500022888184,-0.0034627999516299024,0.08271807985378676,2023-02,-0.0690136692557477,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-03-31 00:00:00+00:00,0.7391499876976013,-0.001013657592056072,0.0773467175136453,2023-03,-0.0772736022448639,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-04-28 00:00:00+00:00,0.7389500141143799,0.004895629662856615,0.07478474674658732,2023-04,-0.05165554727458299,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-05-31 00:00:00+00:00,0.7369499802589417,0.0019033293758969894,0.07342352283965077,2023-05,-0.06803673048012959,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-06-30 00:00:00+00:00,0.7555500268936157,0.000529705039301609,0.07077817044929195,2023-06,-0.027543567508483635,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-07-31 00:00:00+00:00,0.7591000199317932,0.004898090970701263,0.06743017523279879,2023-07,-0.027480600904619124,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-08-31 00:00:00+00:00,0.7398499846458435,0.0008793136563820525,0.0603539079336471,2023-08,-0.028940835877880766,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-09-29 00:00:00+00:00,0.7377499938011169,-0.004184353227026261,0.05775294830631521,2023-09,0.019202848309001874,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-10-31 00:00:00+00:00,0.7213000059127808,-0.0031785026564677965,0.05811327802364204,2023-10,-0.017168557693502562,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-11-30 00:00:00+00:00,0.7372499704360962,0.0012222048368033533,0.05970773955078495,2023-11,-0.00940548080826542,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2023-12-29 00:00:00+00:00,0.7555500268936157,-0.0007273800530427366,0.05754222437891643,2023-12,0.022602733205946635,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-01-31 00:00:00+00:00,0.7463499903678894,-0.0002679434486030363,0.05450265315893739,2024-01,-0.007051134942572923,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-02-29 00:00:00+00:00,0.7366999983787537,0.00013578142330494813,0.054848346917848116,2024-02,0.003883622104035478,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-03-28 00:00:00+00:00,0.7387499809265137,0.002714590068098488,0.0555078600690236,2024-03,-0.000541171315355915,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-04-30 00:00:00+00:00,0.7268499732017517,-0.007374533541238071,0.056310253963975064,2024-04,-0.016374640613722513,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-05-31 00:00:00+00:00,0.7339000105857849,0.0032809035200065395,0.0540402914060631,2024-05,-0.004138638652361526,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-06-28 00:00:00+00:00,0.73089998960495,0.0004106079624821568,0.04971617122146551,2024-06,-0.03262528808318943,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-07-31 00:00:00+00:00,0.7253000140190125,0.004014402475407852,0.045470313084807014,2024-07,-0.04452641947739344,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-08-30 00:00:00+00:00,0.7418500185012817,-0.0009426933320019204,0.045602794270926415,2024-08,0.0027032964748869848,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-09-30 00:00:00+00:00,0.7397000193595886,-0.0009454307574612297,0.04394797882060752,2024-09,0.0026432064721879645,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-10-31 00:00:00+00:00,0.7193999886512756,-0.0007639858968931934,0.04212904931536512,2024-10,-0.0026341567252599063,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-11-29 00:00:00+00:00,0.7146999835968018,0.0022436789279822733,0.04646104712061117,2024-11,-0.030586622914282047,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2024-12-31 00:00:00+00:00,0.6955999732017517,-0.001793827376019408,0.047857771631928454,2024-12,-0.07934623990200085,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-01-31 00:00:00+00:00,0.6895999908447266,-0.0067694153568109705,0.05194818291666352,2025-01,-0.076036712340801,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-02-28 00:00:00+00:00,0.6920499801635742,-0.0013709067930457453,0.062418581771088985,2025-02,-0.060608142138509846,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-03-31 00:00:00+00:00,0.696150004863739,-0.00421972909429591,0.06222910195272113,2025-03,-0.05766494370578157,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-04-30 00:00:00+00:00,0.7261499762535095,0.00442630146635925,0.07146236490174424,2025-04,-0.0009630556153957803,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-05-30 00:00:00+00:00,0.7295500040054321,0.005859630365742996,0.07197315343517044,2025-05,-0.005927246924115281,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-06-30 00:00:00+00:00,0.7344499826431274,0.00644056896035039,0.06844452589710937,2025-06,0.004857016128973157,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-07-31 00:00:00+00:00,0.7228500247001648,-0.0022773992761717654,0.06259963134317986,2025-07,-0.003377897796074558,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-08-29 00:00:00+00:00,0.7289999723434448,0.0011672900126307173,0.05609980323440232,2025-08,-0.017321622750373633,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-09-30 00:00:00+00:00,0.7189499735832214,-0.0003476661284679272,0.05145882444319634,2025-09,-0.028051974088539322,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-10-31 00:00:00+00:00,0.7141500115394592,-0.0023050793600303265,0.046364955904054116,2025-10,-0.007297716422902667,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-11-28 00:00:00+00:00,0.7162500023841858,0.00455820878428681,0.044844427844739486,2025-11,0.0021687684664317697,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2025-12-31 00:00:00+00:00,0.729449987411499,-0.001983858549833406,0.04250458552419281,2025-12,0.04866304702966029,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2026-01-30 00:00:00+00:00,0.7364000082015991,-0.006877965863540614,0.048633463391518604,2026-01,0.06786545530481347,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2026-02-27 00:00:00+00:00,0.7340499758720398,0.003485914155951786,0.04803545676053806,2026-02,0.060689252094969115,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2026-03-31 00:00:00+00:00,0.7180500030517578,-0.0005567635404254423,0.04850152841680023,2026-03,0.03145873451843961,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2026-04-30 00:00:00+00:00,0.7365999817848206,0.007316230827987491,0.047661913821430306,2026-04,0.014390974141769819,1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2026-05-29 00:00:00+00:00,0.725350022315979,-0.0009641166994962536,0.04322975822634356,2026-05,-0.005756948346780977,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2026-06-30 00:00:00+00:00,0.7044500112533569,-7.098409592443122e-05,0.04169654313856738,2026-06,-0.04084685424296297,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2026-07-31 00:00:00+00:00,0.7138000130653381,-0.001887695731018879,0.041875612058606924,2026-07,-0.012519902228101287,-1.0,1.0,6C=F,fx,24_yahoo_continuous_futures
2020-01-31 00:00:00+00:00,1.1099499464035034,0.005389469392312218,,2020-01,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-02-28 00:00:00+00:00,1.103950023651123,0.00377344338279495,,2020-02,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-03-31 00:00:00+00:00,1.1022000312805176,-0.001042291177929533,0.09032462637457402,2020-03,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-04-30 00:00:00+00:00,1.0956000089645386,0.007494580250010152,0.08723301827747214,2020-04,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-05-29 00:00:00+00:00,1.1101000308990479,0.0007663569822149441,0.08541127726106208,2020-05,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-06-30 00:00:00+00:00,1.1238000392913818,-4.4444270014487586e-05,0.0815369282013717,2020-06,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-07-31 00:00:00+00:00,1.1792500019073486,-0.004053850926818203,0.0777542349445908,2020-07,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-08-31 00:00:00+00:00,1.1939500570297241,0.0037832875484951067,0.07381887081482444,2020-08,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-09-30 00:00:00+00:00,1.1721999645233154,-0.0017033668551490466,0.07187241059385265,2020-09,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-10-30 00:00:00+00:00,1.1648000478744507,-0.002312609126275067,0.06909034823499953,2020-10,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-11-30 00:00:00+00:00,1.1950500011444092,-0.0008361244847727711,0.06495958976868081,2020-11,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2020-12-31 00:00:00+00:00,1.223099946975708,-0.005084006987612688,0.06343647897306463,2020-12,,,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-01-29 00:00:00+00:00,1.2136000394821167,-4.115576385976816e-05,0.060807336099927785,2021-01,0.09338267316869886,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-02-26 00:00:00+00:00,1.208150029182434,-0.008778756422713974,0.06277151782203859,2021-02,0.09438833579321604,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-03-31 00:00:00+00:00,1.1728500127792358,0.0005545540655127468,0.06286094901390728,2021-03,0.06409905597320509,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-04-30 00:00:00+00:00,1.2026000022888184,-0.008492076744871957,0.060807006341600515,2021-04,0.09766337390358948,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-05-28 00:00:00+00:00,1.2204500436782837,0.00016392803617826246,0.06279662045903758,2021-05,0.09940546771254977,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-06-30 00:00:00+00:00,1.1851999759674072,-0.004619197069856473,0.06238754931415212,2021-06,0.05463599797944618,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-07-30 00:00:00+00:00,1.1859500408172607,-0.00294252357476521,0.057277150893174124,2021-07,0.005681610259974823,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-08-31 00:00:00+00:00,1.1815500259399414,0.0007199809297435689,0.053846351149837754,2021-08,-0.01038572008667693,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-09-30 00:00:00+00:00,1.158750057220459,-0.0015079640636138647,0.050778472777568376,2021-09,-0.011474072436374771,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-10-29 00:00:00+00:00,1.1562000513076782,-0.01082251303005477,0.05348733124375038,2021-10,-0.007383238507300827,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-11-30 00:00:00+00:00,1.1326500177383423,0.0044785946581633596,0.06239879268410492,2021-11,-0.052215374541911386,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2021-12-31 00:00:00+00:00,1.138949990272522,0.005074073968877046,0.06052058952057006,2021-12,-0.06880055625156312,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-01-31 00:00:00+00:00,1.1246999502182007,0.008835184622820291,0.06715201630225229,2022-01,-0.07325320234980592,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-02-28 00:00:00+00:00,1.1226500272750854,-0.003638753160223218,0.07176358970212025,2022-02,-0.07076935797883255,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-03-31 00:00:00+00:00,1.1074999570846558,-0.008371814712572534,0.08520552649138019,2022-03,-0.05571902202543677,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-04-29 00:00:00+00:00,1.0576000213623047,0.006136191075094999,0.08189158840482164,2022-04,-0.12057207770708966,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-05-31 00:00:00+00:00,1.0742000341415405,0.00032592863295244356,0.09468424145396274,2022-05,-0.11983285206493499,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-06-30 00:00:00+00:00,1.049049973487854,0.003539501684963753,0.09607682436410117,2022-06,-0.11487513098236624,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-07-29 00:00:00+00:00,1.0230499505996704,0.004220857408247847,0.0981687929940228,2022-07,-0.13735830735781485,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-08-31 00:00:00+00:00,1.0055999755859375,0.0022924590288595503,0.09390960761610812,2022-08,-0.14891460072884588,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-09-30 00:00:00+00:00,0.9817500114440918,0.0015813291154826992,0.10171563481717336,2022-09,-0.15275084102342518,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-10-31 00:00:00+00:00,0.9897500276565552,-0.006873314050039991,0.11083589321950474,2022-10,-0.14396299625040299,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-11-30 00:00:00+00:00,1.0428500175476074,0.008364015529713775,0.1217088725237349,2022-11,-0.07928309608827455,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2022-12-30 00:00:00+00:00,1.0712000131607056,0.002058005076598368,0.10818424859194468,2022-12,-0.05948459343294388,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-01-31 00:00:00+00:00,1.0872999429702759,0.0014736187006945123,0.10110384122416759,2023-01,-0.03325331991049607,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-02-28 00:00:00+00:00,1.0592000484466553,-0.0024486293064889253,0.09637937407866987,2023-02,-0.056518039715758084,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-03-31 00:00:00+00:00,1.0864499807357788,-0.004626718213715186,0.09757296427348744,2023-03,-0.019006751390120313,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-04-28 00:00:00+00:00,1.1026500463485718,-0.000860799933633416,0.09243137574765814,2023-04,0.04259646754567736,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-05-31 00:00:00+00:00,1.0685499906539917,-0.004332833406682113,0.08365677450361715,2023-05,-0.005259768486289507,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-06-30 00:00:00+00:00,1.0918500423431396,0.003953839464099218,0.0809111763937398,2023-06,0.04079888464510906,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-07-31 00:00:00+00:00,1.100600004196167,-0.002311567682920068,0.08320051341945903,2023-07,0.0758028027380675,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-08-31 00:00:00+00:00,1.0852500200271606,-0.0074084532994754815,0.07606554342923762,2023-08,0.07920649003080293,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-09-29 00:00:00+00:00,1.05840003490448,0.0021778468032529474,0.0719927392579474,2023-09,0.07807488929655415,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-10-31 00:00:00+00:00,1.058750033378601,-0.0034355704861402936,0.07135828734833857,2023-10,0.06971457822074334,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-11-30 00:00:00+00:00,1.0896999835968018,-0.008597515622529195,0.08021691167543206,2023-11,0.04492493192776448,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2023-12-29 00:00:00+00:00,1.104599952697754,-0.0022582035932270372,0.07876387815385288,2023-12,0.03117992823627569,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2024-01-31 00:00:00+00:00,1.0847500562667847,-0.0005987922014235592,0.07363486126987488,2024-01,-0.0023451548213324624,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2024-02-29 00:00:00+00:00,1.080899953842163,-0.003043784069122424,0.06740947919266205,2024-02,0.020487069866859775,1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
2024-03-28 00:00:00+00:00,1.079300045967102,-0.003278324330298843,0.06322010462333358,2024-03,-0.006581006853011884,-1.0,1.0,6E=F,fx,24_yahoo_continuous_futures
