month,strategy,label,cost_bps_one_way,net_return,gross_return,max_drawdown,turnover
2024-01,long_only,Long-only RP,2.0,-0.01411830265669567,-0.01409313575615423,-0.01943570246496462,0.1263190811754658
2024-02,long_only,Long-only RP,0.0,-0.01225454657827163,-0.01225454657827163,-0.034400645222245285,0.2643758860083854
2024-02,long_only,Long-only RP,2.0,-0.01230644293630101,-0.01225454657827163,-0.034400645222245285,0.2643758860083854
2024-03,long_only,Long-only RP,0.0,0.026152572577985866,0.026152572577985866,-0.01369118968527272,0.06806047454703296
2024-03,long_only,Long-only RP,2.0,0.02613873984331061,0.026152572577985866,-0.013691189685273275,0.06806047454703296
2024-04,long_only,Long-only RP,0.0,-0.04436442444087896,-0.04436442444087896,-0.04121665521747664,0.24802377726452493
2024-04,long_only,Long-only RP,2.0,-0.044412316513938954,-0.04436442444087896,-0.04121665521747675,0.24802377726452493
2024-05,long_only,Long-only RP,0.0,0.03914168558539899,0.03914168558539899,-0.024948288709231714,0.08364007731751069
2024-05,long_only,Long-only RP,2.0,0.03912439999395412,0.03914168558539899,-0.02494828870923238,0.08364007731751069
2024-06,long_only,Long-only RP,0.0,0.008333285647829314,0.008333285647829314,-0.016425681406632253,0.09580774211740756
2024-06,long_only,Long-only RP,2.0,0.008314100480355968,0.008333285647829314,-0.016425681406632364,0.09580774211740756
2024-07,long_only,Long-only RP,0.0,0.018333946527935296,0.018333946527935296,-0.028239901570579207,0.07709109631254515
2024-07,long_only,Long-only RP,2.0,0.01831816105882811,0.018333946527935296,-0.028239901570579207,0.07709109631254515
2024-08,long_only,Long-only RP,0.0,0.03217940636122796,0.03217940636122796,-0.018523945529461905,0.21215867657509518
2024-08,long_only,Long-only RP,2.0,0.03213540763516343,0.03217940636122796,-0.018523945529461794,0.21215867657509518
2024-09,long_only,Long-only RP,0.0,0.033577886655451916,0.033577886655451916,-0.007881299856155488,0.3239504744337356
2024-09,long_only,Long-only RP,2.0,0.033510514983912554,0.033577886655451916,-0.007881299856155488,0.3239504744337356
2024-10,long_only,Long-only RP,0.0,-0.053311031049065205,-0.053311031049065205,-0.05516689014285381,0.24210088786137257
2024-10,long_only,Long-only RP,2.0,-0.053356780036020846,-0.053311031049065205,-0.05516689014285392,0.24210088786137257
2024-11,long_only,Long-only RP,0.0,0.009222197377235286,0.009222197377235286,-0.037780024965718306,0.2408503070040607
2024-11,long_only,Long-only RP,2.0,0.009173387901184382,0.009222197377235286,-0.037780024965718195,0.2408503070040607
2024-12,long_only,Long-only RP,0.0,-0.037975684987632596,-0.037975684987632596,-0.04751596204131414,0.22141154256373746
2024-12,long_only,Long-only RP,2.0,-0.03801845772931245,-0.037975684987632596,-0.04751596204131425,0.22141154256373746
2025-01,long_only,Long-only RP,0.0,0.01345997438019042,0.01345997438019042,-0.018857480190154763,0.0941899404109407
2025-01,long_only,Long-only RP,2.0,0.013440789491993899,0.01345997438019042,-0.018857480190154874,0.0941899404109407
2025-02,long_only,Long-only RP,0.0,0.011606487129934617,0.011606487129934617,-0.015855664811819548,0.1302136631478874
2025-02,long_only,Long-only RP,2.0,0.011580101787186381,0.011606487129934617,-0.015855664811819437,0.1302136631478874
2025-03,long_only,Long-only RP,0.0,0.009020231249475819,0.009020231249475819,-0.010429649042519196,0.10546232259826013
2025-03,long_only,Long-only RP,2.0,0.008998951520757803,0.009020231249475819,-0.010429649042518974,0.10546232259826013
2025-04,long_only,Long-only RP,0.0,0.030110705384202907,0.030110705384202907,-0.05185608803101882,0.26239204949378037
2025-04,long_only,Long-only RP,2.0,0.0300570391401771,0.030110705384202907,-0.05185608803101871,0.26239204949378037
2025-05,long_only,Long-only RP,0.0,-0.0012245381911124564,-0.0012245381911124564,-0.012039480145580872,0.9323179169945831
2025-05,long_only,Long-only RP,2.0,-0.001411785367048779,-0.0012245381911124564,-0.012039480145580872,0.9323179169945831
2025-06,long_only,Long-only RP,0.0,0.03212680136159096,0.03212680136159096,-0.005066634896428557,0.22273595572753022
2025-06,long_only,Long-only RP,2.0,0.032080993354061116,0.03212680136159096,-0.005066634896428779,0.22273595572753022
2025-07,long_only,Long-only RP,0.0,-0.027418754612786422,-0.027418754612786422,-0.03132125827164889,0.3588778448101812
2025-07,long_only,Long-only RP,2.0,-0.02748851693328369,-0.027418754612786422,-0.03132125827164911,0.3588778448101812
2025-08,long_only,Long-only RP,0.0,0.03652068191571689,0.03652068191571689,-0.01479012383238787,0.31890823813988767
2025-08,long_only,Long-only RP,2.0,0.03645513824047808,0.03652068191571689,-0.014790123832387425,0.31890823813988767
2025-09,long_only,Long-only RP,0.0,0.02607863343422978,0.02607863343422978,-0.021531580266232364,0.1664549964601216
2025-09,long_only,Long-only RP,2.0,0.026044207258194785,0.02607863343422978,-0.021531580266232253,0.1664549964601216
2025-10,long_only,Long-only RP,0.0,0.019602095956797294,0.019602095956797294,-0.015832450910278295,0.27503277129446524
2025-10,long_only,Long-only RP,2.0,0.019546434669484025,0.019602095956797294,-0.015832450910278295,0.27503277129446524
2025-11,long_only,Long-only RP,0.0,0.012113615362213004,0.012113615362213004,-0.029928403714363783,0.150271780816857
2025-11,long_only,Long-only RP,2.0,0.012083206618263898,0.012113615362213004,-0.029928403714363783,0.150271780816857
2025-12,long_only,Long-only RP,0.0,0.004197595638299578,0.004197595638299578,-0.014138407505420725,0.09743431596025641
2025-12,long_only,Long-only RP,2.0,0.004177874310811847,0.004197595638299578,-0.014138407505420614,0.09743431596025641
2026-01,long_only,Long-only RP,0.0,0.03382159483286129,0.03382159483286129,-0.015335112447299126,0.07043814137729382
2026-01,long_only,Long-only RP,2.0,0.03380700730104369,0.03382159483286129,-0.015335112447299237,0.07043814137729382
2026-02,long_only,Long-only RP,0.0,0.0305188349636194,0.0305188349636194,-0.007503331367202715,0.18284937104277424
2026-02,long_only,Long-only RP,2.0,0.030480800576656808,0.0305188349636194,-0.007503331367202715,0.18284937104277424
2026-03,long_only,Long-only RP,0.0,-0.05321251203602573,-0.05321251203602573,-0.06032118034358469,0.07225959856749489
2026-03,long_only,Long-only RP,2.0,-0.05322636318592977,-0.05321251203602573,-0.060321180343584246,0.07225959856749489
2026-04,long_only,Long-only RP,0.0,0.04354072052471558,0.04354072052471558,-0.014238723747482696,0.4834312142577894
2026-04,long_only,Long-only RP,2.0,0.04344006795722044,0.04354072052471558,-0.014238723747482585,0.4834312142577894
2026-05,long_only,Long-only RP,0.0,0.003342396838729167,0.003342396838729167,-0.028967774357307685,0.10919266793042742
2026-05,long_only,Long-only RP,2.0,0.003320504862143414,0.003342396838729167,-0.028967774357307685,0.10919266793042742
2026-06,long_only,Long-only RP,0.0,-0.022130437879290588,-0.022130437879290588,-0.03083829905911739,0.16459440001476824
2026-06,long_only,Long-only RP,2.0,-0.022162721281776432,-0.022130437879290588,-0.030838299059117502,0.16459440001476824
2026-07,long_only,Long-only RP,0.0,-0.011392109823364138,-0.011392109823364138,-0.020584997799078075,0.0650622405830441
2026-07,long_only,Long-only RP,2.0,-0.011405046706215671,-0.011392109823364138,-0.020584997799078075,0.0650622405830441
