day,net_return,gross_return,cost,funding,long_return,short_return,turnover,equity,variant
2024-07-08,0.0341353198172665,0.03367411315059984,0.0,0.00046120666666666656,0.06461328898450266,-0.03093917583390282,0.0,0.0242147041258291,all_listed_momentum
2024-07-09,0.005632102315481031,0.005382415648814364,0.0,0.0002496866666666667,0.022739415376589186,-0.017356999727774824,0.0,0.024351083817004873,all_listed_momentum
2024-07-10,-0.028587989794178387,-0.028816203127511722,0.0,0.00022821333333333333,-0.01811810398733667,-0.010698099140175055,0.0,0.023654935281367154,all_listed_momentum
2024-07-11,0.0225794431084275,0.022380326441760835,0.0,0.00019911666666666664,-0.023673033173690218,0.04605335961545105,0.0,0.024189050546786314,all_listed_momentum
2024-07-12,-0.005257716819945889,-0.005489040153279222,0.0,0.00023132333333333334,0.0064781752731860225,-0.011967215426465245,0.0,0.024061871368867956,all_listed_momentum
2024-07-13,-0.0298056093579717,-0.030134822691305036,0.0,0.00032921333333333334,-0.009854875623838428,-0.020279947067466608,0.0,0.023344692630425712,all_listed_momentum
2024-07-14,-0.013818304320075338,-0.01442570765340867,0.0,0.0006074033333333333,0.019839015424166623,-0.03426472307757529,0.0,0.023022108563399868,all_listed_momentum
2024-07-15,0.01918928924766015,0.018773272580993483,0.0,0.0004160166666666667,0.07933692007329718,-0.060563647492303696,0.0,0.023463886463713984,all_listed_momentum
2024-07-16,-0.03512565815835152,-0.03551912815835152,0.0,0.00039347,-0.03994097921835038,0.004421851059998852,0.0,0.022639702008723193,all_listed_momentum
2024-07-17,-0.025489546293140684,-0.025199676293140683,0.0,-0.00028987000000000007,-0.024258707106945627,-0.0009409691861950549,0.0,0.022062626276308932,all_listed_momentum
2024-07-18,-0.049649356399524974,-0.04752585306619164,0.0,-0.0021235033333333333,0.012230077753877744,-0.059755930820069386,0.0,0.020967231081206947,all_listed_momentum
2024-07-19,0.0248704498485459,0.024879123181879233,0.0,-8.673333333333324e-06,0.03342433729272343,-0.00854521411084419,0.0,0.021488695550274977,all_listed_momentum
2024-07-20,-0.027838124171038647,-0.027837937504371982,0.0,-1.866666666667236e-07,-0.01908885509245295,-0.008749082411919035,0.0,0.02089049057527278,all_listed_momentum
2024-07-21,-0.009204944166947527,-0.009549550833614194,0.0,0.00034460666666666665,-0.009899446617520253,0.00034989578390605923,0.0,0.020698194775907248,all_listed_momentum
2024-07-22,-0.011882610862046327,-0.012445907528712993,0.0,0.0005632966666666667,-0.04611056780460002,0.03366466027588703,0.0,0.0204522461818383,all_listed_momentum
2024-07-23,0.002222667607180133,0.004926737607180133,0.0,-0.00270407,-0.01237874847925994,0.017305486086440076,0.0,0.020497704726920748,all_listed_momentum
2024-07-24,0.008042504508767347,0.007814881175434014,0.0,0.0002276233333333333,-0.007055657569611425,0.014870538745045438,0.0,0.020662557609606388,all_listed_momentum
2024-07-25,0.015673534436164153,0.015902307769497488,0.0,-0.00022877333333333336,-0.019496969444147617,0.03539927721364511,0.0,0.020986412917839783,all_listed_momentum
2024-07-26,-0.031330139136410654,-0.03012523580307732,0.0,-0.0012049033333333334,0.03183886605869635,-0.06196410186177366,0.0,0.020328905681149697,all_listed_momentum
2024-07-27,0.01658082390063179,0.01651010390063179,0.0,7.072000000000003e-05,0.002771762861118984,0.013738341039512804,0.0,0.020665975686341393,all_listed_momentum
2024-07-28,-0.02072403048732613,-0.019472790487326128,0.0,-0.00125124,-0.0201516892033613,0.0006788987160351763,0.0,0.020237693376167314,all_listed_momentum
2024-07-29,-0.06123480934335832,-0.05869713601002499,0.0,-0.0025376733333333334,0.002266876202772253,-0.060964012212797236,0.0,0.018998442080728362,all_listed_momentum
2024-07-30,-0.008650959568704753,-0.0035435462353714184,0.0,-0.005107413333333334,0.001427540986561171,-0.004971087221932589,0.0,0.018834087326419603,all_listed_momentum
2024-07-31,0.04095134083460135,0.043276454167934686,0.0,-0.0023251133333333333,0.020895971662630387,0.022380482505304295,0.0,0.019605368455832457,all_listed_momentum
2024-08-01,0.008704406501911573,0.014426336501911571,0.0056,-0.00012192999999999998,-0.011648227201820533,0.027331448216190234,4.0,0.019776021552491776,all_listed_momentum
2024-08-02,0.0695875033627609,0.06939065669609423,0.0,0.00019684666666666667,-0.03137505970194502,0.10076571639803925,0.0,0.02115218551877783,all_listed_momentum
2024-08-03,0.028142455375033668,0.027852138708367002,0.0,0.00029031666666666663,-0.029620207008616783,0.057472345716983786,0.0,0.021747459955824465,all_listed_momentum
2024-08-04,0.010553916643878586,0.010204096643878585,0.0,0.00034981999999999987,-0.034674903887076204,0.044879000530954796,0.0,0.021976980835414325,all_listed_momentum
2024-08-05,0.044822071370906436,0.04329235137090644,0.0,0.0015297200000000003,-0.07312389919278069,0.11641625056368712,0.0,0.02296203463893631,all_listed_momentum
2024-08-06,-0.05310020242026452,-0.05279187575359785,0.0,-0.0003083266666666667,0.03611149435891118,-0.08890337011250904,0.0,0.021742745951627666,all_listed_momentum
2024-08-07,0.003625114207398505,0.0032187675407318386,0.0,0.0004063466666666666,-0.048070792578213374,0.05128956011894521,0.0,0.021821565888884766,all_listed_momentum
2024-08-08,-0.07521016755806395,-0.07611979755806395,0.0,0.0009096299999999999,0.11266151840643213,-0.18878131596449604,0.0,0.02018036226200241,all_listed_momentum
2024-08-09,0.05715537171927178,0.05767977171927178,0.0,-0.0005243999999999998,0.04261210371588953,0.015067668003382256,0.0,0.021333778368516725,all_listed_momentum
2024-08-10,-0.14168698038484023,-0.1402684170515069,0.0,-0.001418563333333333,-0.004121490941013809,-0.1361469261104931,0.0,0.018311059731282168,all_listed_momentum
2024-08-11,0.037191349364098035,0.04056465936409803,0.0,-0.0033733099999999996,-0.045075325341633235,0.08563998470573127,0.0,0.018992072750975152,all_listed_momentum
2024-08-12,-0.03308944665918298,-0.03278573665918298,0.0,-0.0003037099999999999,0.056933192690744594,-0.08971892934992756,0.0,0.018363635572734436,all_listed_momentum
2024-08-13,0.01071562026684031,0.011275873600173644,0.0,-0.0005602533333333332,0.001989156326074734,0.00928671727409891,0.0,0.0185604133182505,all_listed_momentum
2024-08-14,0.004373856058627513,0.005927029391960846,0.0,-0.0015531733333333333,-0.012718559622715987,0.018645589014676833,0.0,0.01864159389449316,all_listed_momentum
2024-08-15,0.048886765653525704,0.04892355898685904,0.0,-3.67933333333334e-05,-0.01828195158438961,0.06720551057124864,0.0,0.019552921126621443,all_listed_momentum
2024-08-16,0.043720480311499645,0.04304347697816631,0.0,0.0006770033333333333,0.0025896893047373526,0.040453787673428956,0.0,0.0204077842297702,all_listed_momentum
2024-08-17,-0.009608397543989577,-0.00920937087732291,0.0,-0.0003990266666666665,0.012175775969867037,-0.02138514684718995,0.0,0.020211698125898608,all_listed_momentum
2024-08-18,0.03803875682718279,0.038385036827182785,0.0,-0.00034628,0.010373590039107577,0.02801144678807521,0.0,0.020980525995974088,all_listed_momentum
2024-08-19,0.0028668826855923163,0.0028295560189256497,0.0,3.73266666666666e-05,0.009461375722132199,-0.00663181970320655,0.0,0.021040674702686564,all_listed_momentum
2024-08-20,0.041973306394929084,0.04052689639492908,0.0,0.0014464099999999998,0.02870917223357668,0.011817724161352405,0.0,0.021923821388738458,all_listed_momentum
2024-08-21,-0.0010357196213855225,-0.002116402954718856,0.0,0.0010806833333333334,0.030008538606514014,-0.03212494156123287,0.0,0.02190111445675039,all_listed_momentum
2024-08-22,-0.03243700726163865,-0.03401747726163865,0.0,0.0015804699999999998,-0.016138635734925983,-0.01787884152671267,0.0,0.021190707848078798,all_listed_momentum
2024-08-23,-0.1002494179611598,-0.1007380879611598,0.0,0.00048867,0.017321493020236074,-0.11805958098139585,0.0,0.019066351720123918,all_listed_momentum
2024-08-24,-0.0186407358883639,-0.019126612555030564,0.0,0.00048587666666666664,0.0044873340827264645,-0.023613946637757028,0.0,0.018710940893354434,all_listed_momentum
2024-08-25,-0.009748039852410613,-0.009798763185743947,0.0,5.072333333333335e-05,-0.043284508074879234,0.033485744889135284,0.0,0.018528545895849916,all_listed_momentum
2024-08-26,0.03397975327394173,0.03426991327394173,0.0,-0.00029016,-0.04839820916990193,0.08266812244384365,0.0,0.0191581413139158,all_listed_momentum
2024-08-27,0.02667067315410967,0.027229836487443003,0.0,-0.0005591633333333333,-0.04498722403128877,0.07221706051873178,0.0,0.019669101839139495,all_listed_momentum
2024-08-28,-0.012753757340507555,-0.012257247340507555,0.0,-0.0004965099999999999,-0.034583796916906086,0.02232654957639853,0.0,0.01941824688717738,all_listed_momentum
2024-08-29,0.002903951468358718,0.003454714801692051,0.0,-0.0005507633333333333,0.010784664303483458,-0.007329949501791406,0.0,0.01947463653373835,all_listed_momentum
2024-08-30,-0.033495460652505304,-0.033261790652505306,0.0,-0.00023366999999999998,-0.025647869704182646,-0.007613920948322657,0.0,0.018822324612000674,all_listed_momentum
2024-08-31,0.07599356607546169,0.07503940940879503,0.0,0.0009541566666666665,0.046375488764306416,0.028663920644488597,0.0,0.020252700181096536,all_listed_momentum
2024-09-01,-0.012259033382489782,-0.008635863382489783,0.005599999999999999,0.00197683,-0.027516373313461573,0.01884536178975941,3.9999999999999996,0.020004421653490916,all_listed_momentum
2024-09-02,-0.1708672078324501,-0.17227980783245012,0.0,0.0014126000000000004,0.036503240913919946,-0.20878304874637005,0.0,0.016586321981255918,all_listed_momentum
2024-09-03,0.02032916726988946,0.019228553936556127,0.0,0.0011006133333333334,-0.048517791219344,0.06774634515590013,0.0,0.016923508095205115,all_listed_momentum
2024-09-04,0.026542230906479232,0.02573370090647923,0.0,0.00080853,0.04557014553915865,-0.019836444632679414,0.0,0.01737269575481572,all_listed_momentum
2024-09-05,-0.01553070493095997,-0.016014038264293304,0.0,0.0004833333333333333,-0.01612478765722521,0.0001107493929319095,0.0,0.017102885543192337,all_listed_momentum
2024-09-06,-0.01245940677428632,-0.01260938677428632,0.0,0.00014997999999999997,-0.00935029838507162,-0.003259088389214699,0.0,0.01688979373519564,all_listed_momentum
2024-09-07,-0.0280363281822406,-0.028124341515573935,0.0,8.801333333333333e-05,0.0038152057147271164,-0.03193954723030105,0.0,0.016416265935105347,all_listed_momentum
2024-09-08,-0.12573973782618636,-0.1264964711595197,0.0,0.0007567333333333334,0.005558574441394107,-0.1320550456009138,0.0,0.014352088960340246,all_listed_momentum
2024-09-09,-0.00012414156977095804,-6.939823643762472e-05,0.0,-5.4743333333333335e-05,0.04032631334298261,-0.040395711579420235,0.0,0.014350307269487217,all_listed_momentum
2024-09-10,-0.07019326314640738,-0.06980498314640737,0.0,-0.00038827999999999996,0.02168231379721023,-0.0914872969436176,0.0,0.013343012375088299,all_listed_momentum
2024-09-11,0.10072142634643581,0.10189583634643581,0.0,-0.0011744099999999996,-0.0016095134721747135,0.10350534981861054,0.0,0.014686939613265336,all_listed_momentum
2024-09-12,-0.045374586608072594,-0.03895671327473926,0.0,-0.006417873333333333,-0.01301605419829325,-0.02594065907644601,0.0,0.014020525799775696,all_listed_momentum
2024-09-13,-0.09219578722174429,-0.08265899722174429,0.0,-0.00953679,-0.008506249159458709,-0.07415274806228558,0.0,0.0127278923864026,all_listed_momentum
2024-09-14,-0.016337030538705888,-0.014165790538705886,0.0,-0.00217124,-0.012802414668981538,-0.001363375869724348,0.0,0.01251995641979258,all_listed_momentum
2024-09-15,0.003952636130275203,0.005482906130275203,0.0,-0.0015302699999999998,0.011183527864145447,-0.005700621733870245,0.0,0.012569443251886924,all_listed_momentum
2024-09-16,-0.017028499198658884,-0.016448479198658883,0.0,-0.00058002,-0.007097784146404606,-0.009350695052254276,0.0,0.012355404497544579,all_listed_momentum
2024-09-17,-0.03419060489659687,-0.03283611489659687,0.0,-0.0013544899999999999,0.0029476923761755365,-0.03578380727277242,0.0,0.011932965744031396,all_listed_momentum
2024-09-18,-0.10796435239762513,-0.1078852490642918,0.0,-7.910333333333331e-05,0.0016201008331855338,-0.10950534989747732,0.0,0.010644630825294,all_listed_momentum
2024-09-19,-0.20627219896732385,-0.20518281896732385,0.0,-0.0010893799999999998,0.02485583980206448,-0.2300386587693883,0.0,0.008448939417765247,all_listed_momentum
2024-09-20,-0.005036352646870485,-0.005334989313537152,0.0,0.0002986366666666667,0.007955496523779212,-0.013290485837316363,0.0,0.008406387579365336,all_listed_momentum
2024-09-21,-0.013390038895940757,-0.013396885562607423,0.0,6.846666666666663e-06,0.0023240405752224707,-0.015720926137829896,0.0,0.008293825722703282,all_listed_momentum
2024-09-22,0.049777493631364605,0.049136380298031274,0.0,0.0006411133333333334,0.0158271602194201,0.03330922007861118,0.0,0.008706671579794793,all_listed_momentum
2024-09-23,-0.03846354853306602,-0.03674099519973269,0.0,-0.001722553333333333,0.02149354624537314,-0.05823454144510583,0.0,0.00837178209492389,all_listed_momentum
2024-09-24,-0.08304537398198437,-0.08243942731531771,0.0,-0.0006059466666666665,-0.013760288836851393,-0.06867913847846632,0.0,0.007676544319955254,all_listed_momentum
2024-09-25,0.02635240488099428,0.02585280488099428,0.0,0.0004996,-0.004798563186541297,0.03065136806753558,0.0,0.007878839723961611,all_listed_momentum
2024-09-26,-0.10732553153061355,-0.10690786819728022,0.0,-0.00041766333333333324,0.007081393116627366,-0.11398926131390759,0.0,0.0070332390627429195,all_listed_momentum
2024-09-27,-0.07039821986656213,-0.06712327319989546,0.0,-0.0032749466666666667,0.015030661656534031,-0.08215393485642948,0.0,0.00653811155282985,all_listed_momentum
2024-09-28,-0.006523558553035817,-0.0061335685530358175,0.0,-0.0003899900000000001,-0.012753288853670736,0.006619720300634919,0.0,0.006495459799288684,all_listed_momentum
2024-09-29,-0.004468706799975694,-0.004707776799975694,0.0,0.00023907000000000005,-0.002130636072580979,-0.002577140727394716,0.0,0.006466433493914634,all_listed_momentum
2024-09-30,0.04691446831358192,0.04687846831358192,0.0,3.600000000000001e-05,-0.010893350499242374,0.0577718188128243,0.0,0.006769802783166776,all_listed_momentum
2024-10-01,0.04754819899292697,0.053076392326260304,0.005599999999999999,7.180666666666664e-05,-0.05220326897129745,0.10527975960207969,3.9999999999999996,0.0070916947130436605,all_listed_momentum
2024-10-02,-0.029487147641156716,-0.03179990430782338,0.0,0.0023127566666666663,0.016918108472033087,-0.04871801277985647,0.0,0.006882580864014132,all_listed_momentum
2024-10-03,0.03419748698073017,0.03136677364739684,0.0,0.0028307133333333335,0.021364900092324196,0.010001873555072647,0.0,0.007117947833505079,all_listed_momentum
2024-10-04,0.049902334614941604,0.04112796461494161,0.0,0.00877437,0.08544473242758872,-0.04431676781264711,0.0,0.007473150048064348,all_listed_momentum
2024-10-05,-0.017634767877978994,-0.018814137877978993,0.0,0.00117937,-0.0198558691557091,0.0010417312777301069,0.0,0.0073413627816494255,all_listed_momentum
2024-10-06,0.03869116204905649,0.03796784871572315,0.0,0.0007233133333333333,0.05400204302578807,-0.01603419431006492,0.0,0.007625408638695135,all_listed_momentum
2024-10-07,0.03155253178103793,0.0307068584477046,0.0,0.0008456733333333333,0.037684642950246726,-0.006977784502542124,0.0,0.007866009587110964,all_listed_momentum
2024-10-08,-0.023557918589942616,-0.023792305256609282,0.0,0.00023438666666666664,-0.020959995938409765,-0.0028323093181995187,0.0,0.007680702773630096,all_listed_momentum
2024-10-09,0.014982010804346553,0.01484822747101322,0.0,0.00013378333333333332,-0.010755065129200766,0.025603292600213986,0.0,0.007795775145569597,all_listed_momentum
2024-10-10,0.015505567774169388,0.015335564440836055,0.0,0.00017000333333333333,-0.004483631445126309,0.019819195885962367,0.0,0.00791665306544141,all_listed_momentum
2024-10-11,0.06428481800090828,0.06356584466757495,0.0,0.0007189733333333333,0.09700944562007259,-0.033443600952497654,0.0,0.008425573666929644,all_listed_momentum
2024-10-12,-0.04081007214083051,-0.04101054214083051,0.0,0.00020047,0.021759500441110635,-0.06277004258194115,0.0,0.008081725397754364,all_listed_momentum
2024-10-13,0.04247756336028702,0.04245347002695368,0.0,2.4093333333333362e-05,0.018800768669425445,0.023652701357528245,0.0,0.008425017400397914,all_listed_momentum
2024-10-14,0.1406997599849122,0.12810368331824554,0.0,0.012596076666666664,0.1930015987388222,-0.06489791542057666,0.0,0.00961041532650261,all_listed_momentum
2024-10-15,-0.19565387089599234,-0.20669194089599235,0.0,0.01103807,-0.2687462062130539,0.06205426531706151,0.0,0.007730100366954203,all_listed_momentum
2024-10-16,-0.14324155393250992,-0.15099824393250993,0.0,0.007756689999999999,-0.17113655455007318,0.02013831061756325,0.0,0.006622828778337418,all_listed_momentum
2024-10-17,0.005792813964962649,0.006879480631629315,0.0,-0.0010866666666666668,-0.02164992824283485,0.02852940887446416,0.0,0.006661193593372127,all_listed_momentum
2024-10-18,0.034023734631760796,0.0347216846317608,0.0,-0.0006979499999999999,0.06169484075085581,-0.02697315611909501,0.0,0.006887832276523806,all_listed_momentum
2024-10-19,-0.062401141696188926,-0.06202106169618893,0.0,-0.00038008,-0.020256418774743563,-0.04176464292144536,0.0,0.00645802367865686,all_listed_momentum
2024-10-20,0.01993955071726674,0.020710414050600073,0.0,-0.0007708633333333334,0.018586776280517192,0.0021236377700828805,0.0,0.006586793769330749,all_listed_momentum
2024-10-21,-0.011141707695875306,-0.010628344362541974,0.0,-0.0005133633333333333,-0.06374966942026002,0.05312132505771805,0.0,0.006513405638499853,all_listed_momentum
2024-10-22,-0.00517886323929688,-0.00453085323929688,0.0,-0.0006480100000000001,0.010370062411791761,-0.014900915651088642,0.0,0.006479673601475997,all_listed_momentum
2024-10-23,-0.06271073492285463,-0.06248740158952129,0.0,-0.00022333333333333336,-0.10643887336486016,0.04395147177533887,0.0,0.006073328507867216,all_listed_momentum
2024-10-24,-0.01862851324937235,-0.018367843249372347,0.0,-0.00026067000000000006,-0.007593055967583825,-0.010774787281788526,0.0,0.005960191427290621,all_listed_momentum
2024-10-25,-0.027397635853084724,-0.027254405853084723,0.0,-0.00014322999999999994,-0.12524832160021965,0.09799391574713492,0.0,0.005796896272951035,all_listed_momentum
2024-10-26,0.0350802826610071,0.03508553599434043,0.0,-5.253333333333333e-06,0.06297271647420422,-0.027887180479863785,0.0,0.006000253032762696,all_listed_momentum
2024-10-27,-0.007393481947749746,-0.007480141947749746,0.0,8.666e-05,0.0035421055016352874,-0.011022247449385033,0.0,0.005955890270283035,all_listed_momentum
2024-10-28,-0.029462877550077256,-0.029386494216743924,0.0,-7.638333333333334e-05,-0.023906980315254324,-0.005479513901489597,0.0,0.005780412604547989,all_listed_momentum
2024-10-29,0.02217688431852075,0.02186813431852075,0.0,0.00030875000000000005,0.059753433487873014,-0.03788529916935227,0.0,0.0059086041461923694,all_listed_momentum
2024-10-30,0.007596486858634195,0.007492603525300862,0.0,0.0001038833333333333,0.003713520737748702,0.0037790827875521602,0.0,0.0059534887799417915,all_listed_momentum
2024-10-31,0.002328340809127914,0.002239894142461247,0.0,8.84466666666668e-05,-0.04168061075508759,0.04392050489754884,0.0,0.005967350530824815,all_listed_momentum
2024-11-01,0.00561070518831255,0.01095060518831255,0.0056,0.00026009999999999987,-0.006091952245087368,0.0165581993784909,4.0,0.006000831575408594,all_listed_momentum
2024-11-02,-0.023253818005767507,-0.02338583133910084,0.0,0.00013201333333333332,-0.04904414820654508,0.025658316867444242,0.0,0.005861289330070779,all_listed_momentum
2024-11-03,0.00703796963571254,0.006807276302379206,0.0,0.00023069333333333334,-0.04822164252165021,0.05502891882402942,0.0,0.0059025409064019435,all_listed_momentum
2024-11-04,-0.061134412818482704,-0.06130134615181604,0.0,0.0001669333333333333,-0.07992974205954875,0.01862839590773272,0.0,0.005541692533951986,all_listed_momentum
2024-11-05,0.026242718548687836,0.026163288548687838,0.0,7.943000000000002e-05,0.08420662947579408,-0.05804334092710624,0.0,0.005687121611403852,all_listed_momentum
2024-11-06,0.13454220910142686,0.13461641576809352,0.0,-7.420666666666663e-05,0.19277025348996732,-0.05815383772187384,0.0,0.006452279516430592,all_listed_momentum
2024-11-07,0.011306594551775927,0.01134725788510926,0.0,-4.0663333333333294e-05,-0.007270956560830618,0.01861821444593988,0.0,0.006525232824857601,all_listed_momentum
2024-11-08,-0.013530911052475439,-0.01348259105247544,0.0,-4.832000000000001e-05,-0.05486177982346585,0.04137918877099041,0.0,0.006436940479907761,all_listed_momentum
2024-11-09,-0.32642228994324596,-0.3269258432765793,0.0,0.0005035533333333333,5.769357113893925e-05,-0.32698353684771825,0.0,0.004335779628227893,all_listed_momentum
2024-11-10,0.08884305332613113,0.08930202332613113,0.0,-0.00045896999999999984,0.07913681444290395,0.010165208883227176,0.0,0.004720983528948897,all_listed_momentum
2024-11-11,0.017346080900879093,0.01774129756754576,0.0,-0.0003952166666666668,0.05583246826601951,-0.038091170698473745,0.0,0.0048028740911737625,all_listed_momentum
2024-11-12,0.02542205277503355,0.025552016108366882,0.0,-0.00012996333333333324,-0.03898484432243099,0.06453686043079787,0.0,0.004924973009791423,all_listed_momentum
2024-11-13,0.09357398296902736,0.09299261630236069,0.0,0.0005813666666666668,0.08005177687236083,0.012940839429999868,0.0,0.005385822350332565,all_listed_momentum
2024-11-14,-0.05743766713467341,-0.05725045046800674,0.0,-0.00018721666666666686,-0.09043086716028573,0.033180416692279,0.0,0.0050764732789276784,all_listed_momentum
2024-11-15,0.09880873760777545,0.09860878094110878,0.0,0.00019995666666666664,0.10898296080396704,-0.010374179862858266,0.0,0.005578073195118128,all_listed_momentum
2024-11-16,-0.06644242659634915,-0.06599781992968248,0.0,-0.0004446066666666666,-0.038219792186389934,-0.027778027743292556,0.0,0.0052074524763024285,all_listed_momentum
2024-11-17,0.08974135132776974,0.09089402799443641,0.0,-0.0011526766666666668,0.06147652307336085,0.029417504921075567,0.0,0.00567477629850095,all_listed_momentum
2024-11-18,-0.12199419762738553,-0.1217975542940522,0.0,-0.00019664333333333314,-0.06255170832976523,-0.05924584596428698,0.0,0.004982486517250422,all_listed_momentum
2024-11-19,0.04182361553353545,0.04238817220020212,0.0,-0.0005645566666666667,-0.02062346995666064,0.06301164215686275,0.0,0.005190872117748927,all_listed_momentum
2024-11-20,-0.043421742122673426,-0.04311170545600676,0.0,-0.0003100366666666666,-0.10358611160753606,0.060474406151529284,0.0,0.004965475407260257,all_listed_momentum
2024-11-21,-0.0018251411882924205,-0.0019130478549590872,0.0,8.790666666666672e-05,0.03330050117384024,-0.03521354902879932,0.0,0.004956412713575014,all_listed_momentum
2024-11-22,-0.048077313991597,-0.04815569732493034,0.0,7.838333333333301e-05,-0.04063917659910188,-0.00751652072582846,0.0,0.004718121703272525,all_listed_momentum
2024-11-23,-0.09199985131726478,-0.09198213465059811,0.0,-1.771666666666678e-05,-0.007924095424275449,-0.08405803922632267,0.0,0.004284055208074693,all_listed_momentum
2024-11-24,-0.06250477736666714,-0.062288390700000466,0.0,-0.00021638666666666658,-0.03255054172590022,-0.029737848974100256,0.0,0.004016281291067473,all_listed_momentum
2024-11-25,0.0012301500250145217,0.0015632933583478552,0.0,-0.0003331433333333335,-0.06035513946343606,0.061918432821783914,0.0,0.004021221919598145,all_listed_momentum
2024-11-26,-0.006861752190304017,-0.006618648856970683,0.0,-0.00024310333333333337,-0.013489687679870355,0.006871038822899671,0.0,0.003993629291283644,all_listed_momentum
2024-11-27,-0.011753921295363989,-0.011729427962030655,0.0,-2.4493333333333318e-05,0.034558619677658976,-0.04628804763968963,0.0,0.003946688486911036,all_listed_momentum
2024-11-28,-0.01509349055296487,-0.015234023886298203,0.0,0.00014053333333333338,-0.010180037624143101,-0.005053986262155104,0.0,0.0038871191815183495,all_listed_momentum
2024-11-29,0.0463864650814481,0.046612881748114766,0.0,-0.00022641666666666676,0.06048153724053096,-0.013868655492416188,0.0,0.004067428899699277,all_listed_momentum
2024-11-30,-0.036921366719836764,-0.03776212338650343,0.0,0.0008407566666666668,-0.005792131096336509,-0.031969992290166914,0.0,0.003917253865686618,all_listed_momentum
2024-12-01,0.1299272963088275,0.1347002863088275,0.0056,0.0008270099999999999,0.11332378760225392,0.021511459762171576,4.0,0.004426212069410583,all_listed_momentum
2024-12-02,0.10534342699868861,0.10340614366535528,0.0,0.0019372833333333333,0.061909350137946816,0.04149679352740846,0.0,0.004892484417425251,all_listed_momentum
2024-12-03,-0.09219577200935147,-0.0987144353426848,0.0,0.006518663333333333,-0.04466541975469366,-0.054049015587991134,0.0,0.0044414180395170085,all_listed_momentum
2024-12-04,-0.03642991146717975,-0.037711824800513084,0.0,0.0012819133333333331,-0.0501194912920746,0.012407666491561517,0.0,0.004279617573548669,all_listed_momentum
2024-12-05,-0.05146777191957442,-0.05164820191957442,0.0,0.0001804300000000001,-0.04851665762945079,-0.003131544290123633,0.0,0.0040593551923702636,all_listed_momentum
2024-12-06,0.06579290843360998,0.06545085843360998,0.0,0.0003420500000000001,0.0807489803273227,-0.015298121893712711,0.0,0.00432643197684138,all_listed_momentum
2024-12-07,0.01963828655710443,0.018945733223771098,0.0,0.0006925533333333333,0.03791314330199599,-0.01896741007822489,0.0,0.004411395687772411,all_listed_momentum
2024-12-08,-0.015909327623968246,-0.01696904429063491,0.0,0.0010597166666666666,-0.016329358488986718,-0.0006396858016481932,0.0,0.0043412133484966794,all_listed_momentum
2024-12-09,-0.11518513667063582,-0.11528519000396915,0.0,0.00010005333333333324,-0.16112320380912637,0.045838013805157216,0.0,0.003841170095633701,all_listed_momentum
2024-12-10,0.05696343698164841,0.05687758364831508,0.0,8.585333333333334e-05,0.05098290960588292,0.0058946740424321575,0.0,0.004059976346312124,all_listed_momentum
2024-12-11,0.004986117773129706,0.004654847773129706,0.0,0.00033126999999999994,0.02526125189746764,-0.020606404124337934,0.0,0.004080219866530957,all_listed_momentum
2024-12-12,-0.020746070657371423,-0.020956250657371424,0.0,0.00021017999999999997,-0.033381063489527366,0.012424812832155943,0.0,0.0039955713368822945,all_listed_momentum
2024-12-13,0.03030401515154491,0.030124118484878244,0.0,0.00017989666666666667,0.029584723136177216,0.0005393953487010288,0.0,0.004116653191214254,all_listed_momentum
2024-12-14,0.0035750912208991252,0.003288967887565792,0.0,0.0002861233333333333,-0.026427799921507678,0.02971676780907347,0.0,0.00413137060189765,all_listed_momentum
2024-12-15,0.0020058893050000125,0.001849582638333346,0.0,0.00015630666666666663,0.020463622519435083,-0.018614039881101736,0.0,0.0041396576740029885,all_listed_momentum
2024-12-16,0.0038394194181413906,0.0035685094181413905,0.0,0.00027090999999999997,-0.018363802003827995,0.021932311421969386,0.0,0.004155551556061014,all_listed_momentum
2024-12-17,0.016825819284015404,0.016786869284015404,0.0,3.894999999999997e-05,0.018700025011247384,-0.0019131557272319783,0.0,0.004225472115568705,all_listed_momentum
2024-12-18,-0.03347348002134523,-0.03376424002134523,0.0,0.00029076,-0.09602628743944056,0.06226204741809533,0.0,0.004084030859127464,all_listed_momentum
2024-12-19,-0.05186110084551672,-0.05215715084551672,0.0,0.00029605,-0.06409518856919805,0.011938037723681329,0.0,0.0038722285228860523,all_listed_momentum
2024-12-20,0.021223725485037974,0.020546205485037973,0.0,0.00067752,0.02643146946796926,-0.005885263982931284,0.0,0.00395441163807112,all_listed_momentum
2024-12-21,-0.01667172986942485,-0.017109166536091517,0.0,0.00043743666666666667,-0.041523794964579176,0.024414628428487663,0.0,0.003888484755448688,all_listed_momentum
2024-12-22,-0.00898567495295967,-0.00930723495295967,0.0,0.00032156000000000003,0.014730179504970539,-0.02403741445793021,0.0,0.0038535440953766874,all_listed_momentum
2024-12-23,0.044240531916795424,0.044005121916795426,0.0,0.00023541,0.049818133609661475,-0.005813011692866039,0.0,0.004024026935920978,all_listed_momentum
2024-12-24,0.05481775248669409,0.05406427915336076,0.0,0.0007534733333333333,0.05523006527535042,-0.0011657861219896608,0.0,0.004244615048494085,all_listed_momentum
2024-12-25,-0.03163540989643044,-0.03229723989643044,0.0,0.00066183,-0.03291297068286399,0.0006157307864335469,0.0,0.004110334911582417,all_listed_momentum
