ts,month,close,return_1m,return_3m,return_12m,forecast_1m,forecast_3m,forecast_12m,forecast_composite,sigma_ann,target_tsmom_1m,target_tsmom_3m,target_tsmom_12m,target_composite_1_3_12m,common_valid,applied_next_month_in_sample
1995-04-28 00:00:00+00:00,1995-04,388.5,-0.01470961197058085,0.02859412231930114,0.02832186341979881,-1.0,1.0,1.0,0.3333333333333333,0.08406179117894669,-1.1896011088691274,1.1896011088691274,1.1896011088691274,0.39653370295637574,True,True
1995-05-31 00:00:00+00:00,1995-05,387.6,-0.0023166023166022454,0.024583663758921626,-0.006153846153846065,-1.0,1.0,-1.0,-0.3333333333333333,0.08085467754216563,-1.2367868259427552,1.2367868259427552,-1.2367868259427552,-0.4122622753142517,True,True
1995-06-30 00:00:00+00:00,1995-06,385.6,-0.00515995872033026,-0.022064417955871107,-0.004389362251484563,-1.0,-1.0,-1.0,-1.0,0.07292918274240609,-1.3711932074326272,-1.3711932074326272,-1.3711932074326272,-1.3711932074326272,True,True
1995-07-31 00:00:00+00:00,1995-07,388.4,0.007261410788381717,-0.0002574002574002865,-0.0020554984583761593,1.0,-1.0,-1.0,-0.3333333333333333,0.08031281203039396,1.2451313491819405,-1.2451313491819405,-1.2451313491819405,-0.41504378306064676,True,True
1995-08-31 00:00:00+00:00,1995-08,386.9,-0.0038619979402677584,-0.001805985552115752,-0.009979529170931478,-1.0,-1.0,-1.0,-1.0,0.07022102314847108,-1.4240749495854834,-1.4240749495854834,-1.4240749495854834,-1.4240749495854834,True,True
1995-09-29 00:00:00+00:00,1995-09,386.5,-0.0010338588782630165,0.002334024896265552,-0.02791750503018109,-1.0,1.0,-1.0,-0.3333333333333333,0.06531452219062121,-1.5310530743553297,1.5310530743553297,-1.5310530743553297,-0.5103510247851099,True,True
1995-10-31 00:00:00+00:00,1995-10,384.3,-0.005692108667529117,-0.010556127703398421,-0.001558846453624252,-1.0,-1.0,-1.0,-1.0,0.057049855997557034,-1.7528528030689887,-1.7528528030689887,-1.7528528030689887,-1.7528528030689887,True,True
1995-11-30 00:00:00+00:00,1995-11,388.6,0.011189175123601292,0.00439390023261832,0.010663198959687925,1.0,1.0,1.0,1.0,0.06381052494948583,1.5671395914570951,1.5671395914570951,1.5671395914570951,1.5671395914570951,True,True
1995-12-29 00:00:00+00:00,1995-12,388.1,-0.001286670097786935,0.00413971539456659,0.0096253902185226,-1.0,1.0,1.0,0.3333333333333333,0.057708129278491005,-1.7328581128910732,1.7328581128910732,1.7328581128910732,0.577619370963691,True,True
1996-01-31 00:00:00+00:00,1996-01,408.5,0.052563772223653604,0.06297163674212847,0.08154620068837715,1.0,1.0,1.0,1.0,0.06794902616369199,1.4716914376240788,1.4716914376240788,1.4716914376240788,1.4716914376240788,True,True
1996-02-29 00:00:00+00:00,1996-02,401.2,-0.01787025703794376,0.03242408646423045,0.0605339677504626,-1.0,1.0,1.0,0.3333333333333333,0.08280318491653742,-1.2076830148598312,1.2076830148598312,1.2076830148598312,0.402561004953277,True,True
1996-03-29 00:00:00+00:00,1996-03,398.4,-0.006979062811565351,0.026539551661942662,0.010398173979203618,-1.0,1.0,1.0,0.3333333333333333,0.07952006700270864,-1.2575442120363627,1.2575442120363627,1.2575442120363627,0.4191814040121209,True,True
1996-04-30 00:00:00+00:00,1996-04,393.5,-0.012299196787148525,-0.0367197062423501,0.01287001287001277,-1.0,-1.0,1.0,-0.3333333333333333,0.0753645070642933,-1.3268845494430186,-1.3268845494430186,1.3268845494430186,-0.4422948498143395,True,True
1996-05-31 00:00:00+00:00,1996-05,394.4,0.00228716645489202,-0.016949152542372947,0.01754385964912264,1.0,-1.0,1.0,0.3333333333333333,0.06751949331770785,1.481053768123786,-1.481053768123786,1.481053768123786,0.49368458937459536,True,True
1996-06-28 00:00:00+00:00,1996-06,381.6,-0.03245436105476662,-0.04216867469879504,-0.010373443983402453,-1.0,-1.0,-1.0,-1.0,0.061371257304007235,-1.6294272660024274,-1.6294272660024274,-1.6294272660024274,-1.6294272660024274,True,True
1996-07-31 00:00:00+00:00,1996-07,393.1,0.030136268343815553,-0.0010165184243964287,0.012100926879505813,1.0,-1.0,1.0,0.3333333333333333,0.06172588816657372,1.6200657936284306,-1.6200657936284306,1.6200657936284306,0.5400219312094768,True,True
1996-08-30 00:00:00+00:00,1996-08,391.3,-0.004578987534978429,-0.007860040567951199,0.011372447660894291,-1.0,-1.0,1.0,-0.3333333333333333,0.05625221978684532,-1.7777076243200127,-1.7777076243200127,1.7777076243200127,-0.5925692081066709,True,True
1996-09-30 00:00:00+00:00,1996-09,380.5,-0.02760030667007418,-0.002882599580712797,-0.015523932729624823,-1.0,-1.0,-1.0,-1.0,0.0516279997661286,-1.936933455740942,-1.936933455740942,-1.936933455740942,-1.936933455740942,True,True
1996-10-31 00:00:00+00:00,1996-10,379.1,-0.0036793692509854425,-0.03561434749427628,-0.013531095498308554,-1.0,-1.0,-1.0,-1.0,0.05038190613712515,-1.9848395518785769,-1.9848395518785769,-1.9848395518785769,-1.9848395518785769,True,True
1996-11-27 00:00:00+00:00,1996-11,375.0,-0.010815088367185477,-0.0416560184002045,-0.03499742665980443,-1.0,-1.0,-1.0,-1.0,0.05106562651844837,-1.9582644298679703,-1.9582644298679703,-1.9582644298679703,-1.9582644298679703,True,True
1996-12-31 00:00:00+00:00,1996-12,369.2,-0.01546666666666674,-0.029697766097240508,-0.048698788971914486,-1.0,-1.0,-1.0,-1.0,0.05095998338438138,-1.9623240307148293,-1.9623240307148293,-1.9623240307148293,-1.9623240307148293,True,True
1997-01-31 00:00:00+00:00,1997-01,346.0,-0.06283856988082337,-0.08731205486678983,-0.15299877600979195,-1.0,-1.0,-1.0,-1.0,0.07836507551776609,-1.276078652885737,-1.276078652885737,-1.276078652885737,-1.276078652885737,True,True
1997-02-28 00:00:00+00:00,1997-02,365.1,0.05520231213872839,-0.02639999999999998,-0.08998005982053825,1.0,-1.0,-1.0,-0.3333333333333333,0.08771055675284448,1.1401136157621867,-1.1401136157621867,-1.1401136157621867,-0.3800378719207289,True,True
1997-03-31 00:00:00+00:00,1997-03,354.0,-0.030402629416598215,-0.041170097508125614,-0.11144578313253006,-1.0,-1.0,-1.0,-1.0,0.09836099588580045,-1.0166631508703152,-1.0166631508703152,-1.0166631508703152,-1.0166631508703152,True,True
1997-04-30 00:00:00+00:00,1997-04,341.2,-0.0361581920903955,-0.01387283236994219,-0.13290978398983488,-1.0,-1.0,-1.0,-1.0,0.09072666378006523,-1.1022118066901998,-1.1022118066901998,-1.1022118066901998,-1.1022118066901998,True,True
1997-05-30 00:00:00+00:00,1997-05,347.5,0.018464243845252026,-0.048205970966858414,-0.11891480730223114,1.0,-1.0,-1.0,-0.3333333333333333,0.09204082248046301,1.0864744284659824,-1.0864744284659824,-1.0864744284659824,-0.36215814282199416,True,True
1997-06-30 00:00:00+00:00,1997-06,335.3,-0.03510791366906474,-0.05282485875706211,-0.12133123689727465,-1.0,-1.0,-1.0,-1.0,0.09059666978998715,-1.1037933318278783,-1.1037933318278783,-1.1037933318278783,-1.1037933318278783,True,True
1997-07-31 00:00:00+00:00,1997-07,328.6,-0.01998210557709512,-0.03692848769050405,-0.16408038667005853,-1.0,-1.0,-1.0,-1.0,0.11872172527634935,-0.842305818646329,-0.842305818646329,-0.842305818646329,-0.842305818646329,True,True
1997-08-29 00:00:00+00:00,1997-08,327.4,-0.0036518563603166188,-0.057841726618705125,-0.16330181446460523,-1.0,-1.0,-1.0,-1.0,0.11759070740129222,-0.8504073341334546,-0.8504073341334546,-0.8504073341334546,-0.8504073341334546,True,True
1997-09-30 00:00:00+00:00,1997-09,336.9,0.029016493585827696,0.004771846107962885,-0.11458607095926421,1.0,1.0,-1.0,0.3333333333333333,0.10533751436029197,0.9493294065964405,0.9493294065964405,-0.9493294065964405,0.3164431355321468,True,True
1997-10-31 00:00:00+00:00,1997-10,312.1,-0.07361234787770843,-0.05021302495435176,-0.17673437087839616,-1.0,-1.0,-1.0,-1.0,0.1494053420982886,-0.6693201099476983,-0.6693201099476983,-0.6693201099476983,-0.6693201099476983,True,True
1997-11-26 00:00:00+00:00,1997-11,298.6,-0.04325536686959308,-0.08796579108124603,-0.20373333333333332,-1.0,-1.0,-1.0,-1.0,0.14132520162599482,-0.7075878813507129,-0.7075878813507129,-0.7075878813507129,-0.7075878813507129,True,True
1997-12-31 00:00:00+00:00,1997-12,289.9,-0.029135967849966637,-0.13950727218759273,-0.21478873239436624,-1.0,-1.0,-1.0,-1.0,0.14658293536716285,-0.6822076509077861,-0.6822076509077861,-0.6822076509077861,-0.6822076509077861,True,True
1998-01-30 00:00:00+00:00,1998-01,304.6,0.050707140393239314,-0.02403075937199617,-0.11965317919075136,1.0,-1.0,-1.0,-0.3333333333333333,0.16888614967082216,0.5921148667010948,-0.5921148667010948,-0.5921148667010948,-0.19737162223369825,True,True
1998-02-27 00:00:00+00:00,1998-02,300.1,-0.014773473407747817,0.005023442732752903,-0.178033415502602,-1.0,1.0,-1.0,-0.3333333333333333,0.1591199654911539,-0.6284566471047871,0.6284566471047871,-0.6284566471047871,-0.20948554903492903,True,True
1998-03-31 00:00:00+00:00,1998-03,303.3,0.010663112295901334,0.04622283546050365,-0.14322033898305087,1.0,1.0,-1.0,0.3333333333333333,0.149306925167779,0.6697612979949064,0.6697612979949064,-0.6697612979949064,0.2232537659983021,True,True
1998-04-30 00:00:00+00:00,1998-04,307.9,0.015166501813385969,0.010833880499014903,-0.09759671746776089,1.0,1.0,-1.0,0.3333333333333333,0.1392446850067707,0.7181602658308829,0.7181602658308829,-0.7181602658308829,0.23938675527696096,True,True
1998-05-29 00:00:00+00:00,1998-05,295.1,-0.04157193894121458,-0.016661112962345848,-0.15079136690647477,-1.0,-1.0,-1.0,-1.0,0.1322183034527102,-0.7563249367797739,-0.7563249367797739,-0.7563249367797739,-0.7563249367797739,True,True
1998-06-30 00:00:00+00:00,1998-06,298.1,0.0101660454083361,-0.017144741180349476,-0.11094542201014013,1.0,-1.0,-1.0,-0.3333333333333333,0.14254044138213165,0.7015552851552741,-0.7015552851552741,-0.7015552851552741,-0.2338517617184247,True,True
1998-07-31 00:00:00+00:00,1998-07,290.5,-0.02549480040254959,-0.05651185449821361,-0.11594643944004879,-1.0,-1.0,-1.0,-1.0,0.1333962502037927,-0.7496462595254932,-0.7496462595254932,-0.7496462595254932,-0.7496462595254932,True,True
1998-08-31 00:00:00+00:00,1998-08,278.9,-0.03993115318416529,-0.05489664520501536,-0.14813683567501523,-1.0,-1.0,-1.0,-1.0,0.13121250578812493,-0.762122477574468,-0.762122477574468,-0.762122477574468,-0.762122477574468,True,True
1998-09-30 00:00:00+00:00,1998-09,299.0,0.0720688418788098,0.0030191211003018914,-0.11249628970020775,1.0,1.0,-1.0,0.3333333333333333,0.1360450507589081,0.7350506280247913,0.7350506280247913,-0.7350506280247913,0.24501687600826375,True,True
1998-10-30 00:00:00+00:00,1998-10,293.7,-0.01772575250836128,0.011015490533562877,-0.05895546299263066,-1.0,1.0,-1.0,-0.3333333333333333,0.12893944968980275,-0.7755578315292636,0.7755578315292636,-0.7755578315292636,-0.2585192771764212,True,True
1998-11-30 00:00:00+00:00,1998-11,295.1,0.004766768811712785,0.05808533524560788,-0.011721366376423292,1.0,1.0,-1.0,0.3333333333333333,0.12179198462210167,0.8210720952637547,0.8210720952637547,-0.8210720952637547,0.27369069842125154,True,True
1998-12-31 00:00:00+00:00,1998-12,289.2,-0.01999322263639458,-0.03277591973244154,-0.002414625733011322,-1.0,-1.0,-1.0,-1.0,0.11404463373960866,-0.8768496747363324,-0.8768496747363324,-0.8768496747363324,-0.8768496747363324,True,True
1999-01-29 00:00:00+00:00,1999-01,288.2,-0.003457814661134151,-0.01872659176029967,-0.05384110308601453,-1.0,-1.0,-1.0,-1.0,0.10845414322760666,-0.9220486836555021,-0.9220486836555021,-0.9220486836555021,-0.9220486836555021,True,True
1999-02-26 00:00:00+00:00,1999-02,288.3,0.000346981263011914,-0.023043036258895366,-0.03932022659113632,1.0,-1.0,-1.0,-0.3333333333333333,0.10290814591136133,0.9717403720997343,-0.9717403720997343,-0.9717403720997343,-0.32391345736657806,True,True
1999-03-31 00:00:00+00:00,1999-03,281.9,-0.022199098161637343,-0.025242047026279413,-0.07055720408836141,-1.0,-1.0,-1.0,-1.0,0.10368045751192471,-0.9645019167522346,-0.9645019167522346,-0.9645019167522346,-0.9645019167522346,True,True
1999-04-30 00:00:00+00:00,1999-04,287.8,0.02092940759134465,-0.001387925052047101,-0.06528093536862611,1.0,-1.0,-1.0,-0.3333333333333333,0.0962945424137743,1.0384804527166605,-1.0384804527166605,-1.0384804527166605,-0.34616015090555347,True,True
1999-05-28 00:00:00+00:00,1999-05,272.0,-0.054899235580264105,-0.0565383281304197,-0.07827854964418846,-1.0,-1.0,-1.0,-1.0,0.10458130134127198,-0.9561938770839906,-0.9561938770839906,-0.9561938770839906,-0.9561938770839906,True,True
1999-06-30 00:00:00+00:00,1999-06,263.6,-0.03088235294117636,-0.06491663710535633,-0.11573297551157324,-1.0,-1.0,-1.0,-1.0,0.09961415142683192,-1.0038734313111275,-1.0038734313111275,-1.0038734313111275,-1.0038734313111275,True,True
1999-07-30 00:00:00+00:00,1999-07,258.8,-0.018209408194233778,-0.10076441973592776,-0.10912220309810672,-1.0,-1.0,-1.0,-1.0,0.10294246093265065,-0.9714164504521052,-0.9714164504521052,-0.9714164504521052,-0.9714164504521052,True,True
1999-08-31 00:00:00+00:00,1999-08,257.3,-0.005795981452859311,-0.05404411764705874,-0.07744711366081025,-1.0,-1.0,-1.0,-1.0,0.09551406932565562,-1.0469661768786083,-1.0469661768786083,-1.0469661768786083,-1.0469661768786083,True,True
1999-09-30 00:00:00+00:00,1999-09,299.5,0.16401088223863192,0.13619119878603936,0.0016722408026756952,1.0,1.0,1.0,1.0,0.24227081373022613,0.412761233845329,0.412761233845329,0.412761233845329,0.412761233845329,True,True
1999-10-29 00:00:00+00:00,1999-10,300.2,0.002337228714524242,0.15996908809891797,0.02213142662580858,1.0,1.0,1.0,1.0,0.2490345949316007,0.40155063607715136,0.40155063607715136,0.40155063607715136,0.40155063607715136,True,True
1999-11-30 00:00:00+00:00,1999-11,293.0,-0.02398401065956024,0.13874854255732605,-0.007116231785835425,-1.0,1.0,-1.0,-0.3333333333333333,0.23341159569677092,-0.4284277295713781,0.4284277295713781,-0.4284277295713781,-0.14280924319045935,True,True
1999-12-30 00:00:00+00:00,1999-12,289.6,-0.011604095563139905,-0.033055091819699456,0.0013831258644538824,-1.0,-1.0,1.0,-0.3333333333333333,0.21204659207908524,-0.4715944690245427,-0.4715944690245427,0.4715944690245427,-0.1571981563415142,True,True
2000-01-31 00:00:00+00:00,2000-01,286.2,-0.01174033149171283,-0.046635576282478386,-0.006939625260235949,-1.0,-1.0,-1.0,-1.0,0.194699313792105,-0.5136124932971129,-0.5136124932971129,-0.5136124932971129,-0.5136124932971129,True,True
2000-02-29 00:00:00+00:00,2000-02,294.2,0.02795248078266943,0.004095563139931757,0.020464793617759103,1.0,1.0,1.0,1.0,0.25071704389948696,0.39885601092237766,0.39885601092237766,0.39885601092237766,0.39885601092237766,True,True
2000-03-31 00:00:00+00:00,2000-03,281.4,-0.04350781781101298,-0.028314917127072015,-0.0017736786094360024,-1.0,-1.0,-1.0,-1.0,0.22115824367056097,-0.45216492200471975,-0.45216492200471975,-0.45216492200471975,-0.45216492200471975,True,True
2000-04-28 00:00:00+00:00,2000-04,274.7,-0.023809523809523725,-0.040181691125087404,-0.045517720639332904,-1.0,-1.0,-1.0,-1.0,0.19694108496462706,-0.5077660662728714,-0.5077660662728714,-0.5077660662728714,-0.5077660662728714,True,True
2000-05-31 00:00:00+00:00,2000-05,274.8,0.0003640334910812726,-0.06594153636981637,0.010294117647058787,1.0,-1.0,1.0,0.3333333333333333,0.17532210583511845,0.5703787296169311,-0.5703787296169311,0.5703787296169311,0.1901262432056437,True,True
2000-06-30 00:00:00+00:00,2000-06,291.5,0.0607714701601163,0.03589196872778966,0.10584218512898325,1.0,1.0,1.0,1.0,0.1792664800515023,0.5578287696130952,0.5578287696130952,0.5578287696130952,0.5578287696130952,True,True
2000-07-31 00:00:00+00:00,2000-07,283.2,-0.02847341337907383,0.030942846741900176,0.09428129829984533,-1.0,1.0,1.0,0.3333333333333333,0.16847712881075752,-0.5935523753632181,0.5935523753632181,0.5935523753632181,0.19785079178773937,True,True
2000-08-31 00:00:00+00:00,2000-08,282.1,-0.003884180790960312,0.026564774381368395,0.09638554216867479,-1.0,1.0,1.0,0.3333333333333333,0.1469931254584646,-0.680303923657006,0.680303923657006,0.680303923657006,0.2267679745523353,True,True
2000-09-29 00:00:00+00:00,2000-09,276.9,-0.018433179723502446,-0.05008576329331049,-0.07545909849749588,-1.0,-1.0,-1.0,-1.0,0.1366400688281314,-0.7318497484495708,-0.7318497484495708,-0.7318497484495708,-0.7318497484495708,True,True
2000-10-31 00:00:00+00:00,2000-10,266.4,-0.037919826652221045,-0.05932203389830515,-0.11259160559626924,-1.0,-1.0,-1.0,-1.0,0.13177052555735805,-0.7588950531769054,-0.7588950531769054,-0.7588950531769054,-0.7588950531769054,True,True
2000-11-30 00:00:00+00:00,2000-11,273.3,0.025900900900901025,-0.031194611839773123,-0.06723549488054603,1.0,-1.0,-1.0,-0.3333333333333333,0.11971724318135205,0.8353015600978746,-0.8353015600978746,-0.8353015600978746,-0.27843385336595816,True,True
2000-12-29 00:00:00+00:00,2000-12,273.6,0.001097694840834329,-0.011917659804983605,-0.05524861878453036,1.0,-1.0,-1.0,-0.3333333333333333,0.11599414240670268,0.8621124991758338,-0.8621124991758338,-0.8621124991758338,-0.2873708330586112,True,True
2001-01-31 00:00:00+00:00,2001-01,268.0,-0.020467836257309968,0.006006006006006093,-0.06359189378057295,-1.0,1.0,-1.0,-0.3333333333333333,0.1102581659851084,-0.9069623016721149,0.9069623016721149,-0.9069623016721149,-0.3023207672240383,True,True
2001-02-28 00:00:00+00:00,2001-02,267.8,-0.0007462686567163423,-0.02012440541529459,-0.08973487423521409,-1.0,-1.0,-1.0,-1.0,0.11745309972827299,-0.8514036686247479,-0.8514036686247479,-0.8514036686247479,-0.8514036686247479,True,True
2001-03-30 00:00:00+00:00,2001-03,259.2,-0.03211351755041081,-0.052631578947368585,-0.0788912579957356,-1.0,-1.0,-1.0,-1.0,0.12550440315629124,-0.7967847938806539,-0.7967847938806539,-0.7967847938806539,-0.7967847938806539,True,True
2001-04-30 00:00:00+00:00,2001-04,264.4,0.020061728395061706,-0.013432835820895606,-0.03749544958136153,1.0,-1.0,-1.0,-0.3333333333333333,0.12151240109862872,0.8229612705853157,-0.8229612705853157,-0.8229612705853157,-0.27432042352843855,True,True
2001-05-31 00:00:00+00:00,2001-05,266.9,0.009455370650529593,-0.003360716952950038,-0.028748180494905462,1.0,-1.0,-1.0,-0.3333333333333333,0.16503165993899685,0.6059443384194555,-0.6059443384194555,-0.6059443384194555,-0.2019814461398185,True,True
2001-06-29 00:00:00+00:00,2001-06,271.3,0.016485575121768514,0.04668209876543217,-0.06929674099485417,1.0,1.0,-1.0,0.3333333333333333,0.16448739042583654,0.6079493372781523,0.6079493372781523,-0.6079493372781523,0.2026497790927174,True,True
2001-07-31 00:00:00+00:00,2001-07,269.2,-0.007740508661997825,0.018154311649016597,-0.04943502824858759,-1.0,1.0,-1.0,-0.3333333333333333,0.14612113429179305,-0.6843636992326342,0.6843636992326342,-0.6843636992326342,-0.2281212330775447,True,True
2001-08-31 00:00:00+00:00,2001-08,276.5,0.027117384843982295,0.03596852753840407,-0.01985111662531025,1.0,1.0,-1.0,0.3333333333333333,0.1356475942169872,0.7372043756267148,0.7372043756267148,-0.7372043756267148,0.24573479187557157,True,True
2001-09-28 00:00:00+00:00,2001-09,294.0,0.06329113924050622,0.08367121267969035,0.06175514626218859,1.0,1.0,1.0,1.0,0.15672873658042483,0.6380450846592854,0.6380450846592854,0.6380450846592854,0.6380450846592854,True,True
2001-10-31 00:00:00+00:00,2001-10,280.5,-0.04591836734693877,0.04197622585438343,0.052927927927928,-1.0,1.0,1.0,0.3333333333333333,0.1474428094897586,-0.6782290729948822,0.6782290729948822,0.6782290729948822,0.22607635766496073,True,True
2001-11-30 00:00:00+00:00,2001-11,274.9,-0.019964349376114132,-0.005786618444846403,0.0058543724844490885,-1.0,-1.0,1.0,-0.3333333333333333,0.13179930396676393,-0.7587293482613322,-0.7587293482613322,0.7587293482613322,-0.2529097827537774,True,True
2001-12-31 00:00:00+00:00,2001-12,279.0,0.014914514368861598,-0.05102040816326525,0.019736842105263053,1.0,-1.0,1.0,0.3333333333333333,0.12494314258202802,0.8003640530679603,-0.8003640530679603,0.8003640530679603,0.2667880176893201,True,True
2002-01-31 00:00:00+00:00,2002-01,282.9,0.013978494623655857,0.00855614973262031,0.055597014925373056,1.0,1.0,1.0,1.0,0.12288603211558757,0.8137621361713365,0.8137621361713365,0.8137621361713365,0.8137621361713365,True,True
2002-02-28 00:00:00+00:00,2002-02,297.1,0.05019441498762833,0.08075663877773742,0.10941000746826002,1.0,1.0,1.0,1.0,0.1386181924580223,0.7214060306715007,0.7214060306715007,0.7214060306715007,0.7214060306715007,True,True
2002-03-28 00:00:00+00:00,2002-03,303.7,0.022214742510938912,0.08853046594982072,0.17168209876543217,1.0,1.0,1.0,1.0,0.1333323775660672,0.7500053762294102,0.7500053762294102,0.7500053762294102,0.7500053762294102,True,True
2002-04-30 00:00:00+00:00,2002-04,309.2,0.018109976950938522,0.09296571226581829,0.16944024205748875,1.0,1.0,1.0,1.0,0.1261694383927032,0.7925849656931131,0.7925849656931131,0.7925849656931131,0.7925849656931131,True,True
2002-05-31 00:00:00+00:00,2002-05,327.5,0.05918499353169482,0.10232245035341636,0.22705133008617473,1.0,1.0,1.0,1.0,0.12610674183101833,0.7929790156183634,0.7929790156183634,0.7929790156183634,0.7929790156183634,True,True
2002-06-28 00:00:00+00:00,2002-06,313.9,-0.04152671755725201,0.033585775436285825,0.15702174714338368,-1.0,1.0,1.0,0.3333333333333333,0.12689731484831882,-0.788038739192635,0.788038739192635,0.788038739192635,0.26267957973087835,True,True
2002-07-31 00:00:00+00:00,2002-07,305.2,-0.027715833067855966,-0.012936610608020649,0.13372956909361067,-1.0,-1.0,1.0,-0.3333333333333333,0.1480978713502571,-0.6752291514271411,-0.6752291514271411,0.6752291514271411,-0.22507638380904701,True,True
2002-08-30 00:00:00+00:00,2002-08,313.9,0.028505897771952782,-0.04152671755725201,0.135262206148282,1.0,-1.0,1.0,0.3333333333333333,0.15676922978014446,0.6378802788037009,-0.6378802788037009,0.6378802788037009,0.21262675960123364,True,True
2002-09-30 00:00:00+00:00,2002-09,325.2,0.035998725708824564,0.035998725708824564,0.10612244897959178,1.0,1.0,1.0,1.0,0.14393515099023171,0.6947573216968147,0.6947573216968147,0.6947573216968147,0.6947573216968147,True,True
2002-10-31 00:00:00+00:00,2002-10,318.4,-0.02091020910209107,0.04325032765399728,0.13511586452762914,-1.0,1.0,1.0,0.3333333333333333,0.13497161297365912,-0.7408965322175995,0.7408965322175995,0.7408965322175995,0.2469655107391998,True,True
2002-11-27 00:00:00+00:00,2002-11,317.8,-0.0018844221105526193,0.012424338961452897,0.15605674790833035,-1.0,1.0,1.0,0.3333333333333333,0.1283347160736859,-0.779212383518915,0.779212383518915,0.779212383518915,0.25973746117297164,True,True
2002-12-31 00:00:00+00:00,2002-12,348.2,0.0956576463184391,0.07072570725707261,0.2480286738351254,1.0,1.0,1.0,1.0,0.1364113905313825,0.7330766119343548,0.7330766119343548,0.7330766119343548,0.7330766119343548,True,True
2003-01-31 00:00:00+00:00,2003-01,369.1,0.060022975301550874,0.1592336683417086,0.30470130788264416,1.0,1.0,1.0,1.0,0.14023949237897132,0.7130659010784813,0.7130659010784813,0.7130659010784813,0.7130659010784813,True,True
2003-02-28 00:00:00+00:00,2003-02,350.3,-0.05093470604172312,0.10226557583385776,0.17906428811847852,-1.0,1.0,1.0,0.3333333333333333,0.1701526859920414,-0.5877074429767,0.5877074429767,0.5877074429767,0.1959024809922333,True,True
2003-03-31 00:00:00+00:00,2003-03,335.9,-0.04110762203825302,-0.03532452613440551,0.10602568324003947,-1.0,-1.0,1.0,-0.3333333333333333,0.17359576672994534,-0.5760509134739745,-0.5760509134739745,0.5760509134739745,-0.1920169711579915,True,True
2003-04-30 00:00:00+00:00,2003-04,339.4,0.01041976778803222,-0.08046599837442436,0.09767141009055624,1.0,-1.0,1.0,0.3333333333333333,0.1628074003668811,0.6142226936530729,-0.6142226936530729,0.6142226936530729,0.20474089788435765,True,True
2003-05-30 00:00:00+00:00,2003-05,365.6,0.07719505008839134,0.04367684841564379,0.11633587786259558,1.0,1.0,1.0,1.0,0.16285876105247776,0.614028986550973,0.614028986550973,0.614028986550973,0.614028986550973,True,True
2003-06-30 00:00:00+00:00,2003-06,346.3,-0.05278993435448576,0.030961595713009826,0.10321758521822244,-1.0,1.0,1.0,0.3333333333333333,0.17370441555763314,-0.575690604519038,0.575690604519038,0.575690604519038,0.19189686817301266,True,True
2003-07-31 00:00:00+00:00,2003-07,354.0,0.022235056309558132,0.0430170889805539,0.15989515072083882,1.0,1.0,1.0,1.0,0.16736827580954117,0.5974847952296304,0.5974847952296304,0.5974847952296304,0.5974847952296304,True,True
2003-08-29 00:00:00+00:00,2003-08,376.8,0.06440677966101704,0.03063457330415753,0.20038228735266017,1.0,1.0,1.0,1.0,0.16871014162718787,0.5927325947065939,0.5927325947065939,0.5927325947065939,0.5927325947065939,True,True
2003-09-30 00:00:00+00:00,2003-09,386.1,0.02468152866242046,0.11492925209356053,0.18726937269372712,1.0,1.0,1.0,1.0,0.1595024834997887,0.6269494857121298,0.6269494857121298,0.6269494857121298,0.6269494857121298,True,True
2003-10-31 00:00:00+00:00,2003-10,384.6,-0.0038850038850039015,0.08644067796610178,0.2079145728643217,-1.0,1.0,1.0,0.3333333333333333,0.16684618215419736,-0.5993544395734578,0.5993544395734578,0.5993544395734578,0.19978481319115257,True,True
2003-11-26 00:00:00+00:00,2003-11,398.0,0.03484139365574612,0.056263269639065694,0.2523599748269352,1.0,1.0,1.0,1.0,0.16367788441371733,0.6109560882839669,0.6109560882839669,0.6109560882839669,0.6109560882839669,True,True
2003-12-31 00:00:00+00:00,2003-12,416.1,0.0454773869346734,0.07770007770007759,0.19500287191269394,1.0,1.0,1.0,1.0,0.14794586686138061,0.6759229042450778,0.6759229042450778,0.6759229042450778,0.6759229042450778,True,True
2004-01-30 00:00:00+00:00,2004-01,402.9,-0.03172314347512628,0.04758190327613088,0.09157409916011905,-1.0,1.0,1.0,0.3333333333333333,0.1729811778121044,-0.5780975783886846,0.5780975783886846,0.5780975783886846,0.19269919279622819,True,True
2004-02-27 00:00:00+00:00,2004-02,396.8,-0.015140233308513218,-0.0030150753768843908,0.1327433628318584,-1.0,-1.0,1.0,-0.3333333333333333,0.17750784494403435,-0.563355383146748,-0.563355383146748,0.563355383146748,-0.18778512771558264,True,True
2004-03-31 00:00:00+00:00,2004-03,428.3,0.07938508064516125,0.029319875030040743,0.2750818696040489,1.0,1.0,1.0,1.0,0.17103830490132496,0.5846643537404781,0.5846643537404781,0.5846643537404781,0.5846643537404781,True,True
2004-04-30 00:00:00+00:00,2004-04,387.8,-0.0945598879290217,-0.03747828245222129,0.14260459634649392,-1.0,-1.0,1.0,-0.3333333333333333,0.184572010026497,-0.5417939588220558,-0.5417939588220558,0.5417939588220558,-0.18059798627401863,True,True
2004-05-28 00:00:00+00:00,2004-05,394.9,0.018308406395048937,-0.004788306451612989,0.08014223194748338,1.0,-1.0,1.0,0.3333333333333333,0.1839670992517833,0.5435754567349935,-0.5435754567349935,0.5435754567349935,0.1811918189116645,True,True
