month,strategy,label,cost_bps_one_way,observations,start_ts,end_ts,gross_return,net_return,max_drawdown,turnover,average_abs_position
2003-06,tsmom_3m,3M,2.0,21,2003-06-02T00:00:00+00:00,2003-06-30T00:00:00+00:00,-0.032399505443021615,-0.03263659952670861,-0.042307260792616264,1.228251680204046,0.6140289865509732
2003-07,tsmom_3m,3M,2.0,22,2003-07-01T00:00:00+00:00,2003-07-31T00:00:00+00:00,0.012985192982425176,0.012977494845803905,-0.017264995758949242,0.03833838203193507,0.5756906045190378
2003-08,tsmom_3m,3M,2.0,21,2003-08-01T00:00:00+00:00,2003-08-29T00:00:00+00:00,0.038320991853987296,0.03831641186983825,-0.012410717960115392,0.02179419071059241,0.5974847952296306
2003-09,tsmom_3m,3M,2.0,21,2003-09-02T00:00:00+00:00,2003-09-30T00:00:00+00:00,0.014726863234493459,0.014725894989596089,-0.012735596284942918,0.004752200523036487,0.5927325947065937
2003-10,tsmom_3m,3M,2.0,23,2003-10-01T00:00:00+00:00,2003-10-31T00:00:00+00:00,-0.0020729362508138394,-0.0020797776631278353,-0.024725920096376197,0.03421689100553593,0.6269494857121298
2003-11,tsmom_3m,3M,2.0,18,2003-11-03T00:00:00+00:00,2003-11-26T00:00:00+00:00,0.020974925642396558,0.02096922423500014,-0.009788451902581596,0.02759504613867203,0.5993544395734579
2003-12,tsmom_3m,3M,2.0,21,2003-12-01T00:00:00+00:00,2003-12-31T00:00:00+00:00,0.027627900497936064,0.027625537104545073,-0.005233851001637202,0.01160164871050906,0.6109560882839669
2004-01,tsmom_3m,3M,2.0,19,2004-01-05T00:00:00+00:00,2004-01-30T00:00:00+00:00,-0.02114270137562746,-0.02115524278270653,-0.04351653613831452,0.06496681596111098,0.6759229042450777
2004-02,tsmom_3m,3M,2.0,19,2004-02-02T00:00:00+00:00,2004-02-27T00:00:00+00:00,-0.008473771109202777,-0.008493271110358913,-0.029262213240610846,0.09782532585639325,0.5780975783886845
2004-03,tsmom_3m,3M,2.0,23,2004-03-01T00:00:00+00:00,2004-03-31T00:00:00+00:00,-0.04312244748299554,-0.04334176547886115,-0.04859229348625527,1.1414529615354327,0.5633553831467479
2004-04,tsmom_3m,3M,2.0,21,2004-04-01T00:00:00+00:00,2004-04-30T00:00:00+00:00,-0.05600216751151754,-0.05621876530336645,-0.05878216899686817,1.148019736887226,0.5846643537404782
2004-05,tsmom_3m,3M,2.0,20,2004-05-03T00:00:00+00:00,2004-05-28T00:00:00+00:00,-0.010851701887328535,-0.011074331027832285,-0.029974776638751588,1.126458312562534,0.5417939588220559
2004-06,tsmom_3m,3M,2.0,21,2004-06-01T00:00:00+00:00,2004-06-30T00:00:00+00:00,0.001738042053998523,0.001737684987703103,-0.026705844595724115,0.0017814979129376907,0.5435754567349935
2004-07,tsmom_3m,3M,2.0,21,2004-07-01T00:00:00+00:00,2004-07-30T00:00:00+00:00,-0.001874607069873635,-0.0018781909253402507,-0.02168921364570331,0.017865730113234113,0.5614411868482276
2004-08,tsmom_3m,3M,2.0,22,2004-08-02T00:00:00+00:00,2004-08-31T00:00:00+00:00,0.0279435288884764,0.027707250170778908,-0.014915239580748807,1.1504823457384816,0.5890411588902539
2004-09,tsmom_3m,3M,2.0,21,2004-09-01T00:00:00+00:00,2004-09-30T00:00:00+00:00,0.01186909340946829,0.011865163238642173,-0.016942841050425983,0.019374510658040522,0.6084156695482946
2004-10,tsmom_3m,3M,2.0,21,2004-10-01T00:00:00+00:00,2004-10-29T00:00:00+00:00,0.014612702566030755,0.014598541508029417,-0.015847354772623334,0.06987561070969794,0.6782912802579925
2004-11,tsmom_3m,3M,2.0,20,2004-11-01T00:00:00+00:00,2004-11-30T00:00:00+00:00,0.03907310569182432,0.039066917769002174,-0.012235551463358862,0.02971725171636852,0.708008531974361
2004-12,tsmom_3m,3M,2.0,21,2004-12-01T00:00:00+00:00,2004-12-30T00:00:00+00:00,-0.02347292962371561,-0.02347577776308729,-0.03564769009695423,0.014645787006287159,0.7226543189806482
2005-01,tsmom_3m,3M,2.0,20,2005-01-03T00:00:00+00:00,2005-01-31T00:00:00+00:00,-0.022087752441868447,-0.02209665461156185,-0.016125927430774456,0.04490401155860679,0.6777503074220413
2005-02,tsmom_3m,3M,2.0,19,2005-02-01T00:00:00+00:00,2005-02-28T00:00:00+00:00,-0.0225316069446303,-0.022802621490268238,-0.038554381208111166,1.3890988142486953,0.7113485068266541
2005-03,tsmom_3m,3M,2.0,22,2005-03-01T00:00:00+00:00,2005-03-31T00:00:00+00:00,0.01040470629512713,0.010396389725499944,-0.027287237530050246,0.04141658669231707,0.7527650935189709
2005-04,tsmom_3m,3M,2.0,21,2005-04-01T00:00:00+00:00,2005-04-29T00:00:00+00:00,-0.00932428853832501,-0.009326423421319063,-0.02359975926805724,0.010828321651528916,0.7635934151705002
2005-05,tsmom_3m,3M,2.0,21,2005-05-02T00:00:00+00:00,2005-05-31T00:00:00+00:00,-0.03232963488393792,-0.032639019725119955,-0.026266199518055977,1.5818103358444142,0.8182169206739142
2005-06,tsmom_3m,3M,2.0,22,2005-06-01T00:00:00+00:00,2005-06-30T00:00:00+00:00,-0.036883062143291956,-0.03720669861808257,-0.050648719712195533,1.6843200942501846,0.8661031735762702
2005-07,tsmom_3m,3M,2.0,20,2005-07-01T00:00:00+00:00,2005-07-29T00:00:00+00:00,-0.002596116915023594,-0.002952822314898129,-0.01789014151147572,1.7578885704621525,0.8917853968858823
2005-08,tsmom_3m,3M,2.0,23,2005-08-01T00:00:00+00:00,2005-08-31T00:00:00+00:00,-0.005620170249442391,-0.005972838458383811,-0.027387426654586156,1.7665443433167245,0.8747589464308421
2005-09,tsmom_3m,3M,2.0,21,2005-09-01T00:00:00+00:00,2005-09-30T00:00:00+00:00,0.06570846759889815,0.06534321860836911,-0.01635884941853183,1.7421436042991014,0.8673846578682594
2005-10,tsmom_3m,3M,2.0,21,2005-10-03T00:00:00+00:00,2005-10-31T00:00:00+00:00,-0.007300237486510985,-0.007311197846578188,-0.025865264775712826,0.05493840500090952,0.8124462528673497
2005-11,tsmom_3m,3M,2.0,20,2005-11-01T00:00:00+00:00,2005-11-30T00:00:00+00:00,0.05171901459656025,0.051716896375039845,-0.011422165541093876,0.009957826179076035,0.8024884266882738
2005-12,tsmom_3m,3M,2.0,21,2005-12-01T00:00:00+00:00,2005-12-30T00:00:00+00:00,0.03307261427063368,0.033059526805106376,-0.050491375770412183,0.06432026141839542,0.7381681652698782
2006-01,tsmom_3m,3M,2.0,20,2006-01-03T00:00:00+00:00,2006-01-31T00:00:00+00:00,0.06563244089741205,0.0656122096941214,-0.014760329065723221,0.09664896470575146,0.6415192005641266
2006-02,tsmom_3m,3M,2.0,19,2006-02-01T00:00:00+00:00,2006-02-28T00:00:00+00:00,-0.008493966948053822,-0.008509377828780584,-0.032645501825427914,0.077783296325734,0.5637359042383927
2006-03,tsmom_3m,3M,2.0,23,2006-03-01T00:00:00+00:00,2006-03-31T00:00:00+00:00,0.019966614072467692,0.019954867308078716,-0.026642576421448183,0.05764090237713737,0.5060950018612557
2006-04,tsmom_3m,3M,2.0,19,2006-04-03T00:00:00+00:00,2006-04-28T00:00:00+00:00,0.06048606541954693,0.06048181768836147,-0.0069957596677378,0.0201693474296315,0.526264349290887
2006-05,tsmom_3m,3M,2.0,22,2006-05-01T00:00:00+00:00,2006-05-31T00:00:00+00:00,-0.005567525452797928,-0.005568384076138577,-0.059933494771579277,0.004325198470651936,0.5305895477615388
2006-06,tsmom_3m,3M,2.0,22,2006-06-01T00:00:00+00:00,2006-06-30T00:00:00+00:00,-0.018917632986609645,-0.01894104860516399,-0.05362651618731629,0.1183845434028461,0.4122050043586929
2006-07,tsmom_3m,3M,2.0,19,2006-07-05T00:00:00+00:00,2006-07-31T00:00:00+00:00,0.019507252418340837,0.01949887952934981,-0.031300930852895426,0.04141238127656305,0.37079262308212974
2006-08,tsmom_3m,3M,2.0,23,2006-08-01T00:00:00+00:00,2006-08-31T00:00:00+00:00,0.006420419022738821,0.006275605944467522,-0.00822554239915907,0.7150420498369003,0.3442494267547706
2006-09,tsmom_3m,3M,2.0,20,2006-09-01T00:00:00+00:00,2006-09-29T00:00:00+00:00,0.01765361870669313,0.017645418667710855,-0.01775299083850146,0.04031340635945718,0.3845628331142278
2006-10,tsmom_3m,3M,2.0,22,2006-10-02T00:00:00+00:00,2006-10-31T00:00:00+00:00,-0.00296506141217745,-0.002968609930043775,-0.02781365492516541,0.017806028267077445,0.4023688613813052
2006-11,tsmom_3m,3M,2.0,21,2006-11-01T00:00:00+00:00,2006-11-30T00:00:00+00:00,-0.03038797054448028,-0.030390501037464213,-0.022290635679851234,0.01293905514916005,0.4153079165304653
2006-12,tsmom_3m,3M,2.0,20,2006-12-01T00:00:00+00:00,2006-12-29T00:00:00+00:00,-0.009575078017494465,-0.00974737073096088,-0.023228897070312726,0.8689445275921175,0.4536366110616522
2007-01,tsmom_3m,3M,2.0,21,2007-01-02T00:00:00+00:00,2007-01-31T00:00:00+00:00,0.015580094181897541,0.015570911304338741,-0.02750763901787734,0.04534437512551753,0.4989809861871699
2007-02,tsmom_3m,3M,2.0,19,2007-02-01T00:00:00+00:00,2007-02-28T00:00:00+00:00,0.011435930112531967,0.011432564233685438,-0.013038295898906815,0.016703046912046215,0.515684033099216
2007-03,tsmom_3m,3M,2.0,22,2007-03-01T00:00:00+00:00,2007-03-30T00:00:00+00:00,-0.0021553619134335733,-0.002156659456231891,-0.020260539867290372,0.006464332492640779,0.5221483655918567
2007-04,tsmom_3m,3M,2.0,20,2007-04-02T00:00:00+00:00,2007-04-30T00:00:00+00:00,0.011592526944363746,0.011587599844814278,-0.013410379161593489,0.02439896326431512,0.5465473288561717
2007-05,tsmom_3m,3M,2.0,22,2007-05-01T00:00:00+00:00,2007-05-31T00:00:00+00:00,-0.014472712610648086,-0.014483610138478098,-0.03227296490205056,0.0549906857972553,0.601538014653427
2007-06,tsmom_3m,3M,2.0,21,2007-06-01T00:00:00+00:00,2007-06-29T00:00:00+00:00,0.013649758373012633,0.013397807640624704,-0.013690947752733051,1.2310464591034864,0.629508444450059
2007-07,tsmom_3m,3M,2.0,21,2007-07-02T00:00:00+00:00,2007-07-31T00:00:00+00:00,-0.02733998923841674,-0.027343010889960495,-0.033028609985934154,0.015411382420140063,0.6449198268701991
2007-08,tsmom_3m,3M,2.0,23,2007-08-01T00:00:00+00:00,2007-08-31T00:00:00+00:00,-0.004153286558723157,-0.0041584610642405595,-0.02376110637217166,0.02606263589612623,0.6709824627663253
2007-09,tsmom_3m,3M,2.0,19,2007-09-04T00:00:00+00:00,2007-09-28T00:00:00+00:00,0.06325848245511767,0.06298125392291865,-0.004094637220585673,1.3151339330983358,0.6441514703320105
2007-10,tsmom_3m,3M,2.0,23,2007-10-01T00:00:00+00:00,2007-10-31T00:00:00+00:00,0.040779553415122516,0.04077426787076721,-0.016173001980434587,0.02548753424589223,0.6696390045779027
2007-11,tsmom_3m,3M,2.0,21,2007-11-01T00:00:00+00:00,2007-11-30T00:00:00+00:00,-0.0045251477016724495,-0.004527389869313114,-0.04638487093374244,0.0112412858850931,0.6583977186928095
2007-12,tsmom_3m,3M,2.0,20,2007-12-03T00:00:00+00:00,2007-12-31T00:00:00+00:00,0.03252695397401184,0.03250014766796672,-0.013519790245754337,0.13022633564539687,0.5281713830474127
2008-01,tsmom_3m,3M,2.0,22,2008-01-02T00:00:00+00:00,2008-01-31T00:00:00+00:00,0.05820133213575973,0.05819680161975738,-0.02295689035033044,0.021710127614137376,0.54988151066155
2008-02,tsmom_3m,3M,2.0,21,2008-02-01T00:00:00+00:00,2008-02-29T00:00:00+00:00,0.02540742182840816,0.025399342223928256,-0.012446203672031086,0.039069517903238205,0.5108119927583118
2008-03,tsmom_3m,3M,2.0,20,2008-03-03T00:00:00+00:00,2008-03-31T00:00:00+00:00,-0.028366825022189013,-0.028370270283650245,-0.04770448237557412,0.017819689239031655,0.5286316819973434
2008-04,tsmom_3m,3M,2.0,22,2008-04-01T00:00:00+00:00,2008-04-30T00:00:00+00:00,-0.026937667843567326,-0.026954581101743758,-0.03978832687492784,0.08551872854584275,0.4431129534515007
2008-05,tsmom_3m,3M,2.0,21,2008-05-01T00:00:00+00:00,2008-05-30T00:00:00+00:00,-0.013459015761661752,-0.013630397346379497,-0.03771808800273113,0.874801532935227,0.4316885794837262
2008-06,tsmom_3m,3M,2.0,21,2008-06-02T00:00:00+00:00,2008-06-30T00:00:00+00:00,-0.019994851437778127,-0.019997103150835693,-0.029794613484875665,0.011460232941787607,0.4431488124255138
2008-07,tsmom_3m,3M,2.0,22,2008-07-01T00:00:00+00:00,2008-07-31T00:00:00+00:00,-0.0024018216693247885,-0.002575494872079531,-0.026482684943706536,0.8756083700233037,0.4324595575977899
2008-08,tsmom_3m,3M,2.0,21,2008-08-01T00:00:00+00:00,2008-08-29T00:00:00+00:00,-0.04338401208392817,-0.043388182356416394,-0.06374859529546018,0.021747609523172007,0.45420716712096204
2008-09,tsmom_3m,3M,2.0,21,2008-09-02T00:00:00+00:00,2008-09-30T00:00:00+00:00,-0.0239968503587058,-0.024165966559943963,-0.08805904565326117,0.8781176450262533,0.42391047790529146
2008-10,tsmom_3m,3M,2.0,23,2008-10-01T00:00:00+00:00,2008-10-31T00:00:00+00:00,0.04970488658223493,0.04967593758131339,-0.02448645204495392,0.13752739032828448,0.2863830875770069
2008-11,tsmom_3m,3M,2.0,19,2008-11-03T00:00:00+00:00,2008-11-28T00:00:00+00:00,-0.03262676775285234,-0.03263316325885535,-0.037175770005657416,0.033074549072515946,0.2533085385044911
2008-12,tsmom_3m,3M,2.0,22,2008-12-01T00:00:00+00:00,2008-12-31T00:00:00+00:00,-0.01929468409141455,-0.019296085521278372,-0.03719441402523349,0.007249236487185118,0.24605930201730597
2009-01,tsmom_3m,3M,2.0,20,2009-01-02T00:00:00+00:00,2009-01-30T00:00:00+00:00,0.014949430632668514,0.014846314094822288,-0.019990377938406634,0.5074153726546922,0.2613560706373864
2009-02,tsmom_3m,3M,2.0,19,2009-02-02T00:00:00+00:00,2009-02-27T00:00:00+00:00,0.004248663738616987,0.004246164849822209,-0.014624143363427211,0.012349374533248081,0.2737054451706344
2009-03,tsmom_3m,3M,2.0,22,2009-03-02T00:00:00+00:00,2009-03-31T00:00:00+00:00,-0.005959439311514658,-0.005962936357938098,-0.013350595451479763,0.01750627202641364,0.291211717197048
2009-04,tsmom_3m,3M,2.0,21,2009-04-01T00:00:00+00:00,2009-04-30T00:00:00+00:00,-0.01064482930190902,-0.010649597635611241,-0.020599329099307395,0.02415349942120304,0.3153652166182511
2009-05,tsmom_3m,3M,2.0,20,2009-05-01T00:00:00+00:00,2009-05-29T00:00:00+00:00,-0.03358698846903063,-0.033714496741620636,-0.03482410212671849,0.6605442224127516,0.3451790057945005
2009-06,tsmom_3m,3M,2.0,22,2009-06-01T00:00:00+00:00,2009-06-30T00:00:00+00:00,-0.02061340851373572,-0.020757201453291074,-0.023874337627735498,0.7327032801227065,0.387524274328206
2009-07,tsmom_3m,3M,2.0,22,2009-07-01T00:00:00+00:00,2009-07-31T00:00:00+00:00,0.011726132813431933,0.011718736107182437,-0.014618970754136096,0.036767188253677696,0.42429146258188377
2009-08,tsmom_3m,3M,2.0,21,2009-08-03T00:00:00+00:00,2009-08-31T00:00:00+00:00,-0.0002520170022760615,-0.0002619259023132203,-0.01580826678647773,0.0496728164207349,0.47396427900261867
2009-09,tsmom_3m,3M,2.0,21,2009-09-01T00:00:00+00:00,2009-09-30T00:00:00+00:00,-0.029929650326291135,-0.030123432966096098,-0.03247186542669822,0.9959602076831725,0.5219959286805538
2009-10,tsmom_3m,3M,2.0,22,2009-10-01T00:00:00+00:00,2009-10-30T00:00:00+00:00,0.020910614848308917,0.020688486280266538,-0.018871454020156442,1.0822702033791383,0.560274274698584
2009-11,tsmom_3m,3M,2.0,21,2009-11-02T00:00:00+00:00,2009-11-30T00:00:00+00:00,0.07158056804943946,0.07157856608395519,-0.007037589204721639,0.009413471721314792,0.5696877464198989
2009-12,tsmom_3m,3M,2.0,22,2009-12-01T00:00:00+00:00,2009-12-31T00:00:00+00:00,-0.04051298167907347,-0.04051502132790341,-0.06412034490265683,0.01073031042055228,0.5804180568404511
2010-01,tsmom_3m,3M,2.0,20,2010-01-04T00:00:00+00:00,2010-01-29T00:00:00+00:00,-0.006948379023632323,-0.006962895080634857,-0.031032683684435125,0.07390465003300306,0.5065134068074483
2010-02,tsmom_3m,3M,2.0,20,2010-02-01T00:00:00+00:00,2010-02-26T00:00:00+00:00,0.017752654062346718,0.017749938362978446,-0.02445755205247424,0.0135045899367916,0.52001799674424
2010-03,tsmom_3m,3M,2.0,23,2010-03-01T00:00:00+00:00,2010-03-31T00:00:00+00:00,0.0009685994110157914,0.0007631784877493164,-0.012346788055112246,1.0262966428632962,0.5062786461190566
2010-04,tsmom_3m,3M,2.0,21,2010-04-01T00:00:00+00:00,2010-04-30T00:00:00+00:00,0.03171252680751668,0.031496969448994605,-0.012865330818810916,1.0512511860356604,0.5449725399166038
2010-05,tsmom_3m,3M,2.0,21,2010-05-03T00:00:00+00:00,2010-05-31T00:00:00+00:00,0.019568553309156522,0.01955924575823631,-0.028454872288022237,0.04572000973916579,0.5906925496557699
2010-06,tsmom_3m,3M,2.0,22,2010-06-01T00:00:00+00:00,2010-06-30T00:00:00+00:00,0.012035901248778291,0.012034598815859443,-0.011798886060710556,0.006461880421304578,0.5842306692344651
2010-07,tsmom_3m,3M,2.0,22,2010-07-01T00:00:00+00:00,2010-07-30T00:00:00+00:00,-0.0291169882391783,-0.029121492921289738,-0.025130714117882258,0.022713906989922927,0.6069445762243879
2010-08,tsmom_3m,3M,2.0,22,2010-08-02T00:00:00+00:00,2010-08-31T00:00:00+00:00,0.03348642450115924,0.033485541612509495,-0.003695477627336685,0.004272932391478523,0.6026716438329095
2010-09,tsmom_3m,3M,2.0,22,2010-09-01T00:00:00+00:00,2010-09-30T00:00:00+00:00,0.03313855068707339,0.03312140842693756,-0.0061110921209976965,0.08281182767984518,0.6854834715127545
2010-10,tsmom_3m,3M,2.0,21,2010-10-01T00:00:00+00:00,2010-10-29T00:00:00+00:00,0.02844331960008506,0.028429302255462252,-0.0309363769672083,0.06853279359164655,0.7540162651044011
2010-11,tsmom_3m,3M,2.0,22,2010-11-01T00:00:00+00:00,2010-11-30T00:00:00+00:00,0.014639758320976082,0.014625502614944885,-0.035489476981009904,0.06999198479643343,0.6840242803079678
2010-12,tsmom_3m,3M,2.0,22,2010-12-01T00:00:00+00:00,2010-12-31T00:00:00+00:00,0.015606697258273794,0.015596021920124992,-0.024122895658409305,0.05254928273003012,0.6314749975779376
2011-01,tsmom_3m,3M,2.0,21,2011-01-03T00:00:00+00:00,2011-01-31T00:00:00+00:00,-0.04088468730464734,-0.04088903574030689,-0.04600912824714343,0.022593898025350723,0.6540688956032883
2011-02,tsmom_3m,3M,2.0,20,2011-02-01T00:00:00+00:00,2011-02-28T00:00:00+00:00,-0.03636808751895804,-0.03661752722054379,-0.03518244547075777,1.2883572257296083,0.6342883301263201
2011-03,tsmom_3m,3M,2.0,23,2011-03-01T00:00:00+00:00,2011-03-31T00:00:00+00:00,0.009976664717356032,0.009712729027549827,-0.01870483466556383,1.3203528649125222,0.6860645347862024
2011-04,tsmom_3m,3M,2.0,20,2011-04-01T00:00:00+00:00,2011-04-29T00:00:00+00:00,0.06394196898819549,0.06393778085473811,-0.010292164895542855,0.01965500185632385,0.7057195366425261
2011-05,tsmom_3m,3M,2.0,22,2011-05-02T00:00:00+00:00,2011-05-31T00:00:00+00:00,-0.013141791143479575,-0.013149241390208122,-0.03429297059402825,0.0374279797733893,0.7431475164159153
2011-06,tsmom_3m,3M,2.0,22,2011-06-01T00:00:00+00:00,2011-06-30T00:00:00+00:00,-0.016008105408676032,-0.016016087176139115,-0.023149990274201948,0.040669410975057496,0.7024781054408576
2011-07,tsmom_3m,3M,2.0,21,2011-07-01T00:00:00+00:00,2011-07-29T00:00:00+00:00,0.06367323494862265,0.06366190847195696,-0.007855934675809029,0.052891182324424024,0.7553692877652819
2011-08,tsmom_3m,3M,2.0,23,2011-08-01T00:00:00+00:00,2011-08-31T00:00:00+00:00,0.0937603213574747,0.09375475390067889,-0.06067629155703824,0.025365560601515846,0.7807348483667979
2011-09,tsmom_3m,3M,2.0,22,2011-09-01T00:00:00+00:00,2011-09-30T00:00:00+00:00,-0.04994036259926493,-0.050002440596142894,-0.07145683413081316,0.3268114771536668,0.4539233712131309
2011-10,tsmom_3m,3M,2.0,21,2011-10-03T00:00:00+00:00,2011-10-31T00:00:00+00:00,0.021024537544981126,0.02101232060311542,-0.01445817888624501,0.06036570139207237,0.39355766982105855
2011-11,tsmom_3m,3M,2.0,22,2011-11-01T00:00:00+00:00,2011-11-30T00:00:00+00:00,0.010349417439453168,0.01034585907373331,-0.027483990692799387,0.01762903917374775,0.41118670899480636
2011-12,tsmom_3m,3M,2.0,21,2011-12-01T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.04803558131661556,0.04785981227592462,-0.01184025489480478,0.8393630647326367,0.4281763557378305
2012-01,tsmom_3m,3M,2.0,21,2012-01-03T00:00:00+00:00,2012-01-31T00:00:00+00:00,-0.044510812335596284,-0.044510916377989096,-0.03427963235295406,0.0005386776353183964,0.427637678102512
2012-02,tsmom_3m,3M,2.0,21,2012-02-01T00:00:00+00:00,2012-02-29T00:00:00+00:00,-0.010755221244580282,-0.010931699199760558,-0.022677517082192233,0.8934401420364484,0.4658024639339364
2012-03,tsmom_3m,3M,2.0,22,2012-03-01T00:00:00+00:00,2012-03-30T00:00:00+00:00,0.007951061038466989,0.00775077632757748,-0.015309902797666641,0.9871486879200397,0.5213462239861035
2012-04,tsmom_3m,3M,2.0,20,2012-04-02T00:00:00+00:00,2012-04-30T00:00:00+00:00,-0.0014209643241557268,-0.0016246627481696363,-0.016824428850287565,1.0224513787009135,0.5011051547148101
2012-05,tsmom_3m,3M,2.0,23,2012-05-01T00:00:00+00:00,2012-05-31T00:00:00+00:00,0.03527746736412363,0.035058749676317946,-0.018609858430891024,1.056923631884561,0.555818477169751
2012-06,tsmom_3m,3M,2.0,21,2012-06-01T00:00:00+00:00,2012-06-29T00:00:00+00:00,-0.015234716842024376,-0.015239662528129583,-0.016971179470483433,0.024509883379851383,0.5803283605496022
2012-07,tsmom_3m,3M,2.0,22,2012-07-02T00:00:00+00:00,2012-07-31T00:00:00+00:00,-0.006639566901435301,-0.0066439101298237935,-0.01994837977023245,0.021871988329584924,0.5584563722200175
2012-08,tsmom_3m,3M,2.0,23,2012-08-01T00:00:00+00:00,2012-08-31T00:00:00+00:00,-0.027350983496037262,-0.02735702313368238,-0.036587538043781676,0.031211680199832892,0.58966805241985
2012-09,tsmom_3m,3M,2.0,20,2012-09-03T00:00:00+00:00,2012-09-28T00:00:00+00:00,0.032520164995404555,0.032260612231354235,-0.00648486663899106,1.257385675914315,0.6677176234944648
2012-10,tsmom_3m,3M,2.0,23,2012-10-01T00:00:00+00:00,2012-10-31T00:00:00+00:00,-0.02069685189573056,-0.020698628926225315,-0.03416447886720997,0.0090836619491379,0.6768012854436026
2012-11,tsmom_3m,3M,2.0,22,2012-11-01T00:00:00+00:00,2012-11-30T00:00:00+00:00,-0.0014421552294122675,-0.001457945523496873,-0.016994337862187736,0.07894044143044732,0.7557417268740498
2012-12,tsmom_3m,3M,2.0,20,2012-12-03T00:00:00+00:00,2012-12-31T00:00:00+00:00,-0.018067242051520438,-0.018068670086844096,-0.031050830433584586,0.007276078689636534,0.7630178055636866
2013-01,tsmom_3m,3M,2.0,22,2013-01-02T00:00:00+00:00,2013-01-31T00:00:00+00:00,0.004836872380065804,0.004517770520003683,-0.021714031409831858,1.579704360905803,0.8166865553421164
2013-02,tsmom_3m,3M,2.0,20,2013-02-01T00:00:00+00:00,2013-02-28T00:00:00+00:00,0.04508214384046161,0.045073763556048974,-0.027048687383449788,0.04002168314692878,0.8567082384890453
2013-03,tsmom_3m,3M,2.0,20,2013-03-01T00:00:00+00:00,2013-03-28T00:00:00+00:00,-0.009437150178030707,-0.009449246171789882,-0.02038501207789234,0.06115462261754889,0.7955536158714963
2013-04,tsmom_3m,3M,2.0,22,2013-04-01T00:00:00+00:00,2013-04-30T00:00:00+00:00,0.06033048909455885,0.06031174820594276,-0.07603952270014569,0.08824571963781414,0.8837993355093103
2013-05,tsmom_3m,3M,2.0,23,2013-05-01T00:00:00+00:00,2013-05-31T00:00:00+00:00,0.025940867325058292,0.02584811036035073,-0.017544544168869414,0.4545549636105412,0.42924437189876946
2013-06,tsmom_3m,3M,2.0,20,2013-06-03T00:00:00+00:00,2013-06-28T00:00:00+00:00,0.05182167329577059,0.051816915638528416,-0.012723085129389466,0.022443971326406964,0.4516883432251764
2013-07,tsmom_3m,3M,2.0,23,2013-07-01T00:00:00+00:00,2013-07-31T00:00:00+00:00,-0.02854517453070249,-0.028554715746855197,-0.03917243393198733,0.04880799762565019,0.4028803455995261
2013-08,tsmom_3m,3M,2.0,22,2013-08-01T00:00:00+00:00,2013-08-30T00:00:00+00:00,-0.02299623858916544,-0.022999903055323956,-0.04230799986395539,0.01883850775851348,0.42171885335803966
2013-09,tsmom_3m,3M,2.0,21,2013-09-02T00:00:00+00:00,2013-09-30T00:00:00+00:00,-0.021554194449254882,-0.02172644460165518,-0.03351753019723569,0.8793281579654197,0.4576093046073803
2013-10,tsmom_3m,3M,2.0,23,2013-10-01T00:00:00+00:00,2013-10-31T00:00:00+00:00,-0.0013296588587345948,-0.0013342099901447746,-0.016710301989666276,0.02248288299832707,0.43512642160905324
2013-11,tsmom_3m,3M,2.0,21,2013-11-01T00:00:00+00:00,2013-11-29T00:00:00+00:00,-0.02515397140078779,-0.025158614633091658,-0.028189538497858435,0.02375820361603148,0.4588846252250847
2013-12,tsmom_3m,3M,2.0,21,2013-12-02T00:00:00+00:00,2013-12-31T00:00:00+00:00,0.018120302502533603,0.017927397794855304,-0.01737741876123844,0.9595679615539447,0.5006833363288601
2014-01,tsmom_3m,3M,2.0,22,2014-01-02T00:00:00+00:00,2014-01-31T00:00:00+00:00,-0.01722943715317271,-0.01722956237821882,-0.019396020044020412,0.000632178867069455,0.5000511574617905
2014-02,tsmom_3m,3M,2.0,20,2014-02-03T00:00:00+00:00,2014-02-28T00:00:00+00:00,-0.03376542934643234,-0.03377131626611063,-0.03545845251535762,0.030298289874409523,0.5303494473362
2014-03,tsmom_3m,3M,2.0,21,2014-03-03T00:00:00+00:00,2014-03-31T00:00:00+00:00,-0.01839772712272869,-0.018614471338568972,-0.04230616352643035,1.1157265393762654,0.5853770920400653
2014-04,tsmom_3m,3M,2.0,21,2014-04-01T00:00:00+00:00,2014-04-30T00:00:00+00:00,0.003326172474128253,0.0033238180534529427,-0.019610489164984313,0.011704168946030546,0.5970812609860958
2014-05,tsmom_3m,3M,2.0,22,2014-05-01T00:00:00+00:00,2014-05-30T00:00:00+00:00,-0.021000544477570715,-0.021011356862424058,-0.0299675622662251,0.05503755101026497,0.6521188119963609
2014-06,tsmom_3m,3M,2.0,21,2014-06-02T00:00:00+00:00,2014-06-30T00:00:00+00:00,-0.0424901822121887,-0.04274836263123727,-0.045807508267188934,1.3528738765264405,0.7007550645300799
2014-07,tsmom_3m,3M,2.0,23,2014-07-01T00:00:00+00:00,2014-07-31T00:00:00+00:00,-0.023918110364747447,-0.02419414941166309,-0.03001264542099147,1.4134845554768014,0.7127294909467214
2014-08,tsmom_3m,3M,2.0,21,2014-08-01T00:00:00+00:00,2014-08-29T00:00:00+00:00,-0.0032362156396331665,-0.003528755382378179,-0.014511497223129055,1.4576518152122375,0.7449223242655162
