entry_ts,exit_ts,direction,entry_price,exit_price,entry_atr,allocation,remaining_allocation_at_exit,mfe_atr,exit_reason,entry_bar,exit_bar,hold_bars,raw_price_return,trade_return,entry_equity,exit_equity,profit_partial_taken,profit_partial_ts,profit_partial_price,profit_partial_allocation,stop_partial_taken,stop_partial_ts,stop_partial_price,stop_partial_allocation,signal_ts,signal_adx28,signal_volume_surge,signal_volume_multiple,baseline_short_signal,bypass_entry,variant
2025-07-31 12:30:00+00:00,2025-07-31 18:00:00+00:00,-1,44.264,42.776864583333335,0.29742708333333334,2.678814555388225,0.6697036388470563,4.179175568241523,take_profit,5960,5982,22,0.033596950494005684,0.07808221862912701,0.5597887635172496,0.6034983121363322,True,2025-07-31 18:00:00+00:00,42.95532083333334,2.009110916541169,False,,,0.0,2025-07-31 12:00:00+00:00,14.453734157020417,3.5985583651276887,4.598558365127689,False,True,short_vol2x_bypass_no_adx
2025-07-31 18:15:00+00:00,2025-07-31 19:00:00+00:00,-1,42.732,42.774,0.29794494047619047,2.5816045030691392,2.5816045030691392,0.6477706910932457,indicator_exit,5983,5986,3,-0.0009828699803426932,-0.004780959324548473,0.6021740172701573,0.5992950477872887,False,,,0.0,False,,,0.0,2025-07-31 17:45:00+00:00,11.96598517848394,1.884445192490913,2.884445192490913,False,True,short_vol2x_bypass_no_adx
2025-07-31 19:45:00+00:00,2025-07-31 23:45:00+00:00,-1,42.191,40.69829910714286,0.2985401785714285,2.5438384998429866,0.6359596249607467,4.592346687003732,take_profit,5989,6005,16,0.03537960448572308,0.08030376047386856,0.5979992144442612,0.6460208001245547,True,2025-07-31 23:30:00+00:00,40.87742321428572,1.90787887488224,False,,,0.0,2025-07-31 19:15:00+00:00,14.421660682170346,1.7915221510374981,2.791522151037498,False,True,short_vol2x_bypass_no_adx
2025-08-01 00:00:00+00:00,2025-08-01 08:30:00+00:00,-1,40.824,39.30677529761905,0.30344494047619053,2.4216320721869398,0.6054080180467349,4.537890787828245,take_profit,6006,6040,34,0.03716501818491458,0.07717561625585656,0.6446910391390054,0.6944454673791867,True,2025-08-01 08:00:00+00:00,39.48884226190476,1.8162240541402048,False,,,0.0,2025-07-31 23:30:00+00:00,24.751355158143934,1.2030428148147934,2.2030428148147934,False,True,short_vol2x_bypass_no_adx
2025-08-01 08:45:00+00:00,2025-08-01 13:45:00+00:00,-1,39.684,38.1551681547619,0.305766369047619,2.3361365810925903,0.5840341452731477,1.5927193089183431,take_profit,6041,6061,20,0.03852514477467228,0.08011536703090227,0.693066495838256,0.7485917725291591,True,2025-08-01 13:45:00+00:00,38.33862797619047,1.7521024358194426,False,,,0.0,2025-08-01 08:15:00+00:00,36.116564145085654,0.5467730849343364,1.5467730849343364,True,False,short_vol2x_bypass_no_adx
2025-08-01 14:00:00+00:00,2025-08-01 22:15:00+00:00,-1,38.401,36.85419940476191,0.309360119047619,2.2343474722208865,0.5585868680552215,4.690326615036801,take_profit,6062,6095,33,0.04028021653701974,0.07665381888355705,0.7471700505146847,0.8044434882420555,True,2025-08-01 22:00:00+00:00,37.039815476190476,1.675760604165665,False,,,0.0,2025-08-01 13:30:00+00:00,35.243891049886656,1.317909384290246,2.317909384290246,False,True,short_vol2x_bypass_no_adx
2025-08-01 22:30:00+00:00,2025-08-02 08:30:00+00:00,-1,36.851,38.66773928571428,0.3187261904761904,2.0811531020057523,2.0811531020057523,1.656594330108688,stop_loss,6096,6136,40,-0.049299592567753514,-0.10066032866936292,0.8030204436902537,0.7221881419001751,False,,,0.0,False,,,0.0,2025-08-01 22:00:00+00:00,37.75174842903736,0.7513046427278964,1.7513046427278964,True,False,short_vol2x_bypass_no_adx
2025-08-02 18:45:00+00:00,2025-08-03 03:15:00+00:00,-1,35.86,37.423,0.33079166666666654,1.9513188058949498,1.9513188058949498,1.109459629676274,indicator_exit,6177,6211,34,-0.04358616843279428,-0.08597230402247891,0.7209903054928936,0.6590051077517985,False,,,0.0,False,,,0.0,2025-08-02 18:15:00+00:00,26.512586111755734,1.3709492985969254,2.3709492985969254,False,True,short_vol2x_bypass_no_adx
2025-08-03 12:30:00+00:00,2025-08-03 13:15:00+00:00,-1,38.143,38.14,0.34602083333333317,1.9841984466253244,1.9841984466253244,0.3381299295562571,indicator_exit,6248,6251,3,7.865139081875139e-05,-0.0018593829559756525,0.6578936503773472,0.6566703741369909,False,,,0.0,False,,,0.0,2025-08-03 12:00:00+00:00,14.134194413226673,2.6169836883518593,3.6169836883518593,False,True,short_vol2x_bypass_no_adx
2025-08-04 01:15:00+00:00,2025-08-04 02:00:00+00:00,-1,38.744,38.602,0.3463824404761903,2.0133584111286305,2.0133584111286305,0.6466840515704317,indicator_exit,6299,6302,3,0.0036650836258518282,0.005655015074214731,0.6555465782390494,0.6592537040208412,False,,,0.0,False,,,0.0,2025-08-04 00:45:00+00:00,6.491302450908328,1.4326130120060645,2.4326130120060645,False,True,short_vol2x_bypass_no_adx
2025-08-04 05:00:00+00:00,2025-08-04 05:45:00+00:00,-1,37.777,37.601,0.34681249999999986,1.960673274463868,1.960673274463868,0.5709136781402068,indicator_exit,6314,6317,3,0.004658919448341625,0.007479365965721518,0.6581550100700609,0.663077592252548,False,,,0.0,False,,,0.0,2025-08-04 04:30:00+00:00,7.195786632060983,1.8564220057281364,2.8564220057281364,False,True,short_vol2x_bypass_no_adx
2025-08-04 14:15:00+00:00,2025-08-06 03:00:00+00:00,-1,38.84,37.12085565476191,0.3438288690476189,2.033337113129889,0.5083342782824722,4.769814717835306,take_profit,6351,6498,147,0.04426221280221654,0.06975614798015184,0.6619315710169179,0.7081053676375084,True,2025-08-06 01:45:00+00:00,37.32715297619048,1.5250028348474167,False,,,0.0,2025-08-04 13:45:00+00:00,12.753475943748432,1.97050885624328,2.97050885624328,False,True,short_vol2x_bypass_no_adx
2025-08-06 14:30:00+00:00,2025-08-06 15:15:00+00:00,-1,38.121,38.405,0.32154315476190465,2.134015263077515,2.134015263077515,0.22703017905654135,indicator_exit,6544,6547,3,-0.007449961963222451,-0.01772619021218924,0.7068209261244637,0.6942916839420257,False,,,0.0,False,,,0.0,2025-08-06 14:00:00+00:00,12.96691118068581,1.3171865420371396,2.3171865420371396,False,True,short_vol2x_bypass_no_adx
2025-08-06 18:45:00+00:00,2025-08-06 19:30:00+00:00,-1,38.492,38.363,0.32311904761904753,2.144274703411687,2.144274703411687,0.40232849458402553,indicator_exit,6561,6564,3,0.0033513457341785013,0.0052922770840073685,0.6930262446615596,0.6966939315747976,False,,,0.0,False,,,0.0,2025-08-06 18:15:00+00:00,19.7205831009282,1.6432081492948276,2.6432081492948276,False,True,short_vol2x_bypass_no_adx
2025-08-07 11:00:00+00:00,2025-08-07 11:45:00+00:00,-1,39.068,39.292,0.3155029761904761,2.2288981501570624,2.2288981501570624,0.1870029903121354,indicator_exit,6626,6629,3,-0.005733592710146507,-0.014720968481753416,0.6953740007317818,0.6851374219839784,False,,,0.0,False,,,0.0,2025-08-07 10:30:00+00:00,12.06159933591706,1.539457434066477,2.539457434066477,False,True,short_vol2x_bypass_no_adx
2025-08-07 12:00:00+00:00,2025-08-07 12:45:00+00:00,-1,39.183,39.218,0.3157961309523809,2.2333839172537284,2.2333839172537284,0.5889875833470771,indicator_exit,6630,6633,3,-0.000893244519306835,-0.004074547971611997,0.6838367733195159,0.6810504475818732,False,,,0.0,False,,,0.0,2025-08-07 11:30:00+00:00,16.90489019796846,1.1468351878887808,2.146835187888781,False,True,short_vol2x_bypass_no_adx
2025-08-09 14:00:00+00:00,2025-08-10 15:45:00+00:00,1,43.63,45.04446428571429,0.28289285714285706,3.0,3.0,4.623658628960991,take_profit,6830,6933,103,0.03241953439638534,0.09066597058554415,0.6793137689405393,0.7409044111336573,False,,,0.0,False,,,0.0,2025-08-09 13:30:00+00:00,28.003741167679948,0.8140893545511181,1.814089354551118,False,False,short_vol2x_bypass_no_adx
2025-08-18 02:45:00+00:00,2025-08-19 00:15:00+00:00,-1,44.737,42.8788005952381,0.37163988095238104,2.1667911364528187,0.5416977841132047,4.835326056490308,take_profit,7649,7735,86,0.04153607539088233,0.08271457748092748,0.7395398337893045,0.8007105586715022,True,2025-08-18 06:15:00+00:00,43.10178452380953,1.625093352339614,False,,,0.0,2025-08-18 02:15:00+00:00,30.250869020240515,1.8326684530177801,2.83266845301778,False,True,short_vol2x_bypass_no_adx
2025-08-19 01:00:00+00:00,2025-08-19 23:00:00+00:00,-1,43.316,41.44669940476191,0.3738601190476191,2.085507280065596,0.5213768200163988,4.6113503745512245,take_profit,7738,7826,88,0.04315496803116847,0.08342055739553622,0.7992911541270676,0.8659684677256692,True,2025-08-19 04:00:00+00:00,41.671015476190476,1.564130460049197,False,,,0.0,2025-08-19 00:30:00+00:00,16.77446815569574,2.6894542933787626,3.6894542933787626,False,True,short_vol2x_bypass_no_adx
2025-08-19 23:30:00+00:00,2025-08-20 00:15:00+00:00,-1,41.226,41.563,0.3757113095238096,1.975101577167119,1.975101577167119,0.763884378044817,indicator_exit,7828,7831,3,-0.008174453015087568,-0.017763640437925332,0.8645146483922445,0.8491577210248852,False,,,0.0,False,,,0.0,2025-08-19 23:00:00+00:00,12.185928194801757,1.4937871716292914,2.4937871716292914,False,True,short_vol2x_bypass_no_adx
2025-08-20 14:00:00+00:00,2025-08-20 14:45:00+00:00,-1,41.037,41.566,0.37011755952380954,1.995760484723724,1.995760484723724,1.1915133142220806,indicator_exit,7886,7889,3,-0.012890805858128074,-0.02775857429344053,0.8477172129137036,0.8241857916792102,False,,,0.0,False,,,0.0,2025-08-20 13:30:00+00:00,8.114614782852774,1.0014201397969065,2.0014201397969065,False,True,short_vol2x_bypass_no_adx
2025-08-20 15:00:00+00:00,2025-08-20 15:45:00+00:00,-1,41.647,42.537,0.3701979166666667,2.0249870846112716,2.0249870846112716,0.23771068403725745,indicator_exit,7890,7893,3,-0.021370086680913447,-0.04506596961992304,0.8227671709332604,0.785688370603712,False,,,0.0,False,,,0.0,2025-08-20 14:30:00+00:00,9.254316430613883,2.1283326338113975,3.1283326338113975,False,True,short_vol2x_bypass_no_adx
2025-08-20 16:00:00+00:00,2025-08-20 16:45:00+00:00,-1,41.974,42.058,0.3712425595238096,2.0351438180178367,2.0351438180178367,0.10505261048199706,indicator_exit,7894,7897,3,-0.0020012388621528654,-0.006326523067155421,0.7843292300979378,0.7793671531314789,False,,,0.0,False,,,0.0,2025-08-20 15:30:00+00:00,9.209366346688778,1.0520301164791586,2.0520301164791586,False,True,short_vol2x_bypass_no_adx
2025-08-20 21:15:00+00:00,2025-08-20 22:00:00+00:00,-1,42.935,43.051,0.36634970238095244,2.1095417710927054,2.1095417710927054,0.7806748528557595,indicator_exit,7915,7918,3,-0.0027017584721089616,-0.007749716079483493,0.7779696617016126,0.7719406177049734,False,,,0.0,False,,,0.0,2025-08-20 20:45:00+00:00,9.011773379879292,1.2237230408434003,2.2237230408434003,False,True,short_vol2x_bypass_no_adx
2025-08-21 14:45:00+00:00,2025-08-22 14:00:00+00:00,-1,41.669,43.641513839285714,0.34605505952380955,2.1674065422771114,2.1674065422771114,3.623700811441883,stop_loss,7985,8078,93,-0.047337681232708206,-0.10929941566857038,0.7705184749316697,0.6863012558598002,False,,,0.0,False,,,0.0,2025-08-21 14:15:00+00:00,16.041351574786113,1.000473729060499,2.000473729060499,False,True,short_vol2x_bypass_no_adx
2025-08-22 14:30:00+00:00,2025-08-22 15:15:00+00:00,-1,43.227,43.843,0.31914880952380953,2.438003767461812,2.438003767461812,0.012533338306873334,indicator_exit,8080,8083,3,-0.014250352788766518,-0.036230385798680986,0.6848790315695102,0.6600656000303199,False,,,0.0,False,,,0.0,2025-08-22 14:00:00+00:00,15.137534059302213,10.044384891406416,11.044384891406416,False,True,short_vol2x_bypass_no_adx
2025-08-22 15:30:00+00:00,2025-08-23 05:45:00+00:00,-1,43.85,44.388,0.3178764880952381,2.4830398898943415,2.4830398898943415,1.2363292496243228,indicator_exit,8084,8141,57,-0.012269099201824396,-0.037122551268594206,0.658672476197721,0.6342208734308592,False,,,0.0,False,,,0.0,2025-08-22 15:00:00+00:00,18.874827800752655,2.1779666368427844,3.1779666368427844,False,True,short_vol2x_bypass_no_adx
2025-08-26 21:15:00+00:00,2025-08-27 03:45:00+00:00,1,48.892,50.617126488095245,0.3450252976190478,2.834111025330267,2.834111025330267,3.993910039377718,take_profit,8491,8517,26,0.03528443279258853,0.09699008813869803,0.6326930389164569,0.6940579925257048,False,,,0.0,False,,,0.0,2025-08-26 20:45:00+00:00,33.1311429842702,0.4542202919759244,1.4542202919759244,False,False,short_vol2x_bypass_no_adx
2025-08-27 04:15:00+00:00,2025-08-27 08:45:00+00:00,1,50.696,48.31168303571428,0.35323214285714305,2.870406956170061,2.870406956170061,1.4806127091653691,stop_loss,8519,8537,18,-0.04703165859802971,-0.13334219633183997,0.6923645979694332,0.6000431818137776,False,,,0.0,False,,,0.0,2025-08-27 03:45:00+00:00,35.523743966833074,5.641913511831539,6.641913511831539,False,False,short_vol2x_bypass_no_adx
2025-08-27 09:00:00+00:00,2025-08-27 14:30:00+00:00,1,48.949,50.74155208333333,0.35851041666666683,2.7306877415230835,2.7306877415230835,4.158874974576515,take_profit,8538,8560,22,0.036620811116331975,0.09869185344999187,0.5986504308369587,0.6577323514248943,False,,,0.0,False,,,0.0,2025-08-27 08:30:00+00:00,34.88687150709934,0.6802929811940934,1.6802929811940934,False,False,short_vol2x_bypass_no_adx
2025-08-29 07:30:00+00:00,2025-09-01 22:30:00+00:00,-1,44.452,42.56399404761905,0.37760119047619056,2.1189975566309873,0.5297493891577467,4.854327915885046,take_profit,8724,9072,348,0.04247291353327076,0.06854762649061397,0.6565476781661458,0.7015524631823585,True,2025-09-01 21:45:00+00:00,42.79055476190476,1.5892481674732406,False,,,0.0,2025-08-29 07:00:00+00:00,32.288432717229114,1.8327650235840074,2.8327650235840074,False,True,short_vol2x_bypass_no_adx
2025-09-02 03:30:00+00:00,2025-09-02 04:15:00+00:00,-1,43.855,44.085,0.33068452380952384,2.387139231392313,2.387139231392313,0.29635496354963237,indicator_exit,9092,9095,3,-0.00524455592292794,-0.014410599567274085,0.7001289652857774,0.6900396871215941,False,,,0.0,False,,,0.0,2025-09-02 03:00:00+00:00,21.61017580822023,1.2586131886162533,2.2586131886162533,False,True,short_vol2x_bypass_no_adx
2025-09-02 04:45:00+00:00,2025-09-02 05:30:00+00:00,-1,44.34,44.364,0.329452380952381,2.4225655850256556,2.4225655850256556,0.42191226421913136,indicator_exit,9097,9100,3,-0.0005412719891744189,-0.003374475033020796,0.6886187706830199,0.6862950438340806,False,,,0.0,False,,,0.0,2025-09-02 04:15:00+00:00,19.521418719243893,1.0951246944637765,2.0951246944637765,False,True,short_vol2x_bypass_no_adx
2025-09-02 13:15:00+00:00,2025-09-02 14:00:00+00:00,-1,43.557,44.526,0.32405208333333335,2.419444405156064,2.419444405156064,0.1944131923237722,indicator_exit,9131,9134,3,-0.022246711206005854,-0.0546069110626064,0.6848836590356034,0.6474842779784138,False,,,0.0,False,,,0.0,2025-09-02 12:45:00+00:00,18.59750600990763,2.4286226515934537,3.4286226515934537,False,True,short_vol2x_bypass_no_adx
2025-09-02 14:15:00+00:00,2025-09-02 15:00:00+00:00,-1,44.615,44.618,0.32404315476190476,2.4782810196687133,2.4782810196687133,0.6326317868082478,indicator_exit,9135,9138,3,-6.724195898244467e-05,-0.0026236745236277725,0.6461203271812631,0.6444251177396396,False,,,0.0,False,,,0.0,2025-09-02 13:45:00+00:00,17.76547625048925,1.7961288504930715,2.7961288504930715,False,True,short_vol2x_bypass_no_adx
2025-09-03 01:15:00+00:00,2025-09-03 02:00:00+00:00,-1,44.634,45.199,0.30917857142857147,2.598537137576527,2.598537137576527,0.2878595356358971,indicator_exit,9179,9182,3,-0.012658511448671472,-0.03486082022512904,0.643001739528931,0.6205861714827677,False,,,0.0,False,,,0.0,2025-09-03 00:45:00+00:00,16.996963704389415,1.2538395386106473,2.2538395386106473,False,True,short_vol2x_bypass_no_adx
2025-09-08 06:45:00+00:00,2025-09-08 09:15:00+00:00,1,49.929,51.11623958333333,0.23744791666666668,3.0,3.0,4.914762009212523,take_profit,9681,9691,10,0.023778557217916108,0.06900709054735521,0.6190036767454866,0.6617193195158082,False,,,0.0,False,,,0.0,2025-09-08 06:15:00+00:00,28.25829158127109,2.538037846574419,3.538037846574419,False,False,short_vol2x_bypass_no_adx
2025-09-08 09:30:00+00:00,2025-09-09 04:15:00+00:00,1,50.95,52.144776785714285,0.2389553571428571,3.0,3.0,4.281134401972857,take_profit,9692,9767,75,0.023449985980653176,0.061443411953089555,0.6600319352510429,0.7005865493508676,False,,,0.0,False,,,0.0,2025-09-08 09:00:00+00:00,38.2699950847495,2.2523062210538827,3.2523062210538827,False,False,short_vol2x_bypass_no_adx
2025-09-09 07:15:00+00:00,2025-09-09 12:30:00+00:00,1,54.998,53.28973772321428,0.2530758928571428,3.0,3.0,1.4264495757554543,stop_loss,9779,9800,21,-0.0310604435940528,-0.09743942447953813,0.6988000536500228,0.6307093785960942,False,,,0.0,False,,,0.0,2025-09-09 06:45:00+00:00,28.41919537117541,2.026430376832136,3.026430376832136,False,False,short_vol2x_bypass_no_adx
2025-09-09 13:00:00+00:00,2025-09-10 06:15:00+00:00,1,53.769,55.07030952380952,0.26026190476190475,3.0,3.0,4.726008599396228,take_profit,9802,9871,69,0.024201854671084044,0.06306063198628498,0.6291010696806741,0.6687725807179853,False,,,0.0,False,,,0.0,2025-09-09 12:30:00+00:00,30.50810435797873,1.9267129393124138,2.926712939312414,False,False,short_vol2x_bypass_no_adx
2025-09-14 17:00:00+00:00,2025-09-14 17:45:00+00:00,-1,54.813,54.73,0.35413988095238086,2.7860008235917006,2.7860008235917006,1.4485801447168425,indicator_exit,10298,10301,3,0.001514239322788491,0.001613288799795498,0.6671888599014107,0.668265228216438,False,,,0.0,False,,,0.0,2025-09-14 16:30:00+00:00,17.54420005946106,1.4320042169257134,2.4320042169257134,False,True,short_vol2x_bypass_no_adx
2025-09-15 07:00:00+00:00,2025-09-17 17:30:00+00:00,-1,53.564,55.58099419642857,0.3538586309523809,2.724681315261593,2.724681315261593,4.2672408355166,stop_loss,10354,10588,234,-0.03765577993481761,-0.11146808876421366,0.6667175399026217,0.5923998099840981,False,,,0.0,False,,,0.0,2025-09-15 06:30:00+00:00,11.318642747991992,1.1288470911981578,2.128847091198158,False,True,short_vol2x_bypass_no_adx
2025-09-20 14:30:00+00:00,2025-09-20 16:30:00+00:00,-1,55.146,55.561,0.3082232142857143,3.0,3.0,0.1297760783291302,indicator_exit,10864,10872,8,-0.007525477822507565,-0.024785133424144457,0.5908891904686386,0.5762439230439887,False,,,0.0,False,,,0.0,2025-09-20 14:00:00+00:00,21.57993253085971,1.9953272398382063,2.9953272398382063,False,True,short_vol2x_bypass_no_adx
2025-09-20 17:45:00+00:00,2025-09-21 08:30:00+00:00,-1,54.84,53.310029761904765,0.30599404761904775,3.0,0.75,4.924932402202049,take_profit,10877,10936,59,0.027898800840540416,0.07793067066121995,0.5747745010402265,0.6195670633852595,True,2025-09-21 08:15:00+00:00,53.49362619047619,2.25,False,,,0.0,2025-09-20 17:15:00+00:00,20.83597044718746,1.727430084691854,2.727430084691854,False,True,short_vol2x_bypass_no_adx
2025-09-21 09:00:00+00:00,2025-09-21 15:45:00+00:00,-1,53.283,51.785552083333336,0.29948958333333336,3.0,0.75,4.868282842335913,take_profit,10938,10965,27,0.028103671277267872,0.07707276486528047,0.617987167373627,0.6656171470143754,True,2025-09-21 15:30:00+00:00,51.965245833333334,2.25,False,,,0.0,2025-09-21 08:30:00+00:00,27.389396155776677,1.4399615898848075,2.4399615898848075,False,True,short_vol2x_bypass_no_adx
2025-09-21 16:00:00+00:00,2025-09-22 00:15:00+00:00,-1,52.05,50.555163690476185,0.2989672619047618,3.0,0.75,4.732959692592554,take_profit,10966,10999,33,0.028719237454828295,0.07804724593122891,0.6639198232894886,0.7157369370163814,True,2025-09-21 17:15:00+00:00,50.734544047619046,2.25,False,,,0.0,2025-09-21 15:30:00+00:00,42.79715403702475,3.857799940356676,4.857799940356676,True,False,short_vol2x_bypass_no_adx
2025-09-22 00:45:00+00:00,2025-09-22 06:00:00+00:00,-1,49.897,48.37589880952381,0.30422023809523796,2.9522887945371665,0.7380721986342915,4.493455164452438,take_profit,11001,11022,21,0.03048482254396434,0.07822261237847639,0.7139408341982401,0.7697871513328951,True,2025-09-22 05:45:00+00:00,48.55843095238095,2.214216595902875,False,,,0.0,2025-09-22 00:15:00+00:00,34.58571573839754,2.197696614381678,3.197696614381678,False,True,short_vol2x_bypass_no_adx
2025-09-22 06:15:00+00:00,2025-09-22 20:15:00+00:00,-1,48.458,46.882642857142855,0.3150714285714285,2.768400816141465,0.6921002040353663,4.576739968261167,take_profit,11023,11079,56,0.03250974334180412,0.07469944298689035,0.7679757338615907,0.8253430934084999,True,2025-09-22 19:45:00+00:00,47.071685714285714,2.0763006121060985,False,,,0.0,2025-09-22 05:45:00+00:00,37.44691728312057,2.12313147682509,3.12313147682509,True,False,short_vol2x_bypass_no_adx
2025-09-23 03:30:00+00:00,2025-09-23 06:15:00+00:00,-1,46.467,48.3145125,0.3241249999999999,2.580504435017355,2.580504435017355,1.5858079444658573,stop_loss,11108,11119,11,-0.03975966815159149,-0.10063584799875314,0.8235327621224909,0.7406558442515386,False,,,0.0,False,,,0.0,2025-09-23 03:00:00+00:00,32.0354116862595,1.0873386941228387,2.0873386941228387,False,True,short_vol2x_bypass_no_adx
2025-09-23 18:00:00+00:00,2025-09-23 19:30:00+00:00,-1,46.563,44.89783630952381,0.333032738095238,2.516671498404812,0.629167874601203,4.597145640264901,take_profit,11166,11172,6,0.03576152074557459,0.0827233143646322,0.739071454916187,0.8002098952191449,True,2025-09-23 18:45:00+00:00,45.097655952380954,1.8875036238036091,False,,,0.0,2025-09-23 17:30:00+00:00,14.128886296429513,1.0833637637541162,2.0833637637541162,False,True,short_vol2x_bypass_no_adx
2025-09-23 20:00:00+00:00,2025-09-24 14:45:00+00:00,-1,44.58,46.50681205357142,0.33803720238095225,2.3738215626802144,2.3738215626802144,3.86348008681067,stop_loss,11174,11249,75,-0.043221445795680324,-0.10824601749822294,0.7985952730407948,0.7121505151412229,False,,,0.0,False,,,0.0,2025-09-23 19:30:00+00:00,19.704552095820226,1.450332130436672,2.450332130436672,False,True,short_vol2x_bypass_no_adx
2025-09-24 15:15:00+00:00,2025-09-25 02:15:00+00:00,-1,45.988,44.16336458333333,0.3649270833333332,2.26835452287843,0.5670886307196075,4.515970656238395,take_profit,11251,11295,44,0.039676337667797434,0.0804918940713697,0.7107774167755306,0.7679892373149484,True,2025-09-25 02:00:00+00:00,44.38232083333333,1.7012658921588224,False,,,0.0,2025-09-24 14:45:00+00:00,21.59418739001848,2.0199518782669683,3.0199518782669683,False,True,short_vol2x_bypass_no_adx
2025-09-25 03:45:00+00:00,2025-09-25 04:30:00+00:00,-1,43.12,43.361,0.36095684523809507,2.150284750765781,2.150284750765781,0.7701751709865033,indicator_exit,11301,11304,3,-0.0055890538033394055,-0.014510699360091195,0.7665855511010604,0.7554618586352431,False,,,0.0,False,,,0.0,2025-09-25 03:15:00+00:00,14.32191951775842,1.60254242038781,2.60254242038781,False,True,short_vol2x_bypass_no_adx
2025-09-25 04:45:00+00:00,2025-09-25 05:30:00+00:00,-1,42.944,43.4,0.36365029761904744,2.125646548513953,2.125646548513953,0.9707128037876572,indicator_exit,11305,11308,3,-0.010618479880774911,-0.024145780464303823,0.7540968904767524,0.7358886325104866,False,,,0.0,False,,,0.0,2025-09-25 04:15:00+00:00,16.180495415313924,1.958863998170492,2.958863998170492,False,True,short_vol2x_bypass_no_adx
2025-09-25 08:15:00+00:00,2025-09-25 10:45:00+00:00,-1,42.684,42.72,0.36846577380952367,2.0851651757407854,2.0851651757407854,0.25239793383922887,indicator_exit,11319,11329,10,-0.0008434073657577201,-0.0048838896103826634,0.7345843505632124,0.730996721685547,False,,,0.0,False,,,0.0,2025-09-25 07:45:00+00:00,22.43450684229244,1.1979501642521293,2.1979501642521293,False,True,short_vol2x_bypass_no_adx
2025-09-25 11:45:00+00:00,2025-09-25 23:30:00+00:00,-1,42.122,40.269924107142856,0.3704151785714284,2.0468815638822275,0.5117203909705568,4.35187350101841,take_profit,11333,11380,47,0.043969324648809316,0.071634506623665,0.7297248975296019,0.7819983805351395,True,2025-09-25 23:30:00+00:00,40.492173214285714,1.5351611729116708,False,,,0.0,2025-09-25 11:15:00+00:00,21.624674116783275,1.0448514518681522,2.044851451868152,False,True,short_vol2x_bypass_no_adx
2025-09-26 00:00:00+00:00,2025-09-26 00:45:00+00:00,-1,40.413,41.009,0.39501785714285687,1.8415218118529915,1.8415218118529915,0.08100899597666489,indicator_exit,11382,11385,3,-0.01474772969094107,-0.029488136866726355,0.7807743235217387,0.757750743407704,False,,,0.0,False,,,0.0,2025-09-25 23:30:00+00:00,14.246277535409165,2.7779112941765858,3.7779112941765858,False,True,short_vol2x_bypass_no_adx
2025-09-26 01:15:00+00:00,2025-09-26 02:00:00+00:00,-1,42.441,42.295,0.3981622023809521,1.9186602732046432,1.9186602732046432,0.9518733765627173,indicator_exit,11387,11390,3,0.003440069743879781,0.004801433089505203,0.7565149570965914,0.7601473130443006,False,,,0.0,False,,,0.0,2025-09-26 00:45:00+00:00,13.255988012554193,1.1135901545002014,2.1135901545002014,False,True,short_vol2x_bypass_no_adx
2025-09-26 13:00:00+00:00,2025-09-26 13:45:00+00:00,-1,42.508,43.147,0.4084419642857141,1.8733236711807726,1.8733236711807726,0.6977735514968779,indicator_exit,11434,11437,3,-0.015032464477274798,-0.02944101603669924,0.7589369113824568,0.7365930376036028,False,,,0.0,False,,,0.0,2025-09-26 12:30:00+00:00,10.504387272081237,2.090923061773462,3.090923061773462,False,True,short_vol2x_bypass_no_adx
2025-09-26 16:00:00+00:00,2025-09-26 16:45:00+00:00,-1,44.275,44.474,0.4085624999999999,1.9506195502524097,1.9506195502524097,0.4063025852837616,indicator_exit,11446,11449,3,-0.004494635798983682,-0.010703603631480041,0.7353717467408328,0.7275006190419299,False,,,0.0,False,,,0.0,2025-09-26 15:30:00+00:00,12.969244074152314,2.1107538871999307,3.1107538871999307,False,True,short_vol2x_bypass_no_adx
2025-09-27 14:00:00+00:00,2025-09-27 14:45:00+00:00,-1,45.07,44.934,0.42884226190476177,1.8917445225586615,1.8917445225586615,0.49202240250952195,indicator_exit,11534,11537,3,0.0030175282893277755,0.0037522248982546635,0.7263308105273839,0.7290561670790143,False,,,0.0,False,,,0.0,2025-09-27 13:30:00+00:00,14.410423776183707,1.9171973545328296,2.9171973545328296,False,True,short_vol2x_bypass_no_adx
2025-09-28 16:30:00+00:00,2025-09-28 17:15:00+00:00,-1,45.302,45.904,0.4363482142857143,1.8687735466841273,1.8687735466841273,1.0060772237114035,indicator_exit,11640,11643,3,-0.01328859652995451,-0.026552374729811423,0.7278980923317928,0.7085706694190842,False,,,0.0,False,,,0.0,2025-09-28 16:00:00+00:00,17.62213565800371,2.3496732452369047,3.3496732452369047,False,True,short_vol2x_bypass_no_adx
2025-09-28 17:30:00+00:00,2025-09-28 18:15:00+00:00,-1,45.397,45.658,0.4370267857142857,1.8697847059063881,1.8697847059063881,0.32263468649763627,indicator_exit,11644,11647,3,-0.005749278586690831,-0.01248215244215567,0.7074445260084606,0.6986140955904545,False,,,0.0,False,,,0.0,2025-09-28 17:00:00+00:00,18.58067736508322,1.6998298972890673,2.6998298972890673,False,True,short_vol2x_bypass_no_adx
