variant,entry_ts,exit_ts,direction,entry_price,exit_price,entry_atr,allocation,remaining_allocation_at_exit,mfe_atr,exit_reason,entry_bar,exit_bar,hold_bars,raw_price_return,trade_return,entry_equity,exit_equity,stage_mode,satellite_allocation,satellite_entry_bar,satellite_entry_ts,satellite_entry_price,satellite_entry_atr,early_signal_bar,early_signal_ts,confirmation_signal_bar,confirmation_signal_ts,add_bar,add_ts,add_price,add_allocation,profit_partial_taken,profit_partial_ts,profit_partial_price,profit_partial_allocation
early_short_primary,2025-12-03 06:45:00+00:00,2025-12-04 01:15:00+00:00,1,34.198,35.613238095238096,0.2830476190476191,2.4164131897711973,2.4164131897711973,4.599932705248988,take_profit,17937,18011,74,0.041383650951462014,0.09516469414704365,3.5224950721165533,3.8577122382889932,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2025-12-05 12:00:00+00:00,2025-12-05 19:00:00+00:00,-1,31.913,30.50202529761905,0.28219494047619054,2.03559283887468,0.5088982097186698,4.808732565191021,take_profit,18150,18178,28,0.04421316398899977,0.08219221044711755,3.851037416593298,4.167562694377658,base,0.0,,,,,,,,,,,,0.0,True,2025-12-05 18:45:00+00:00,30.671342261904762,1.52669462915601
early_short_primary,2025-12-05 19:15:00+00:00,2025-12-06 08:30:00+00:00,-1,30.812,30.818,0.28041369047619064,1.977849223617316,1.977849223617316,0.7381950561988581,indicator_exit,18179,18232,53,-0.00019472932623654238,-0.003912017516153443,4.160556305334124,4.144280136190714,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2025-12-29 01:30:00+00:00,2025-12-30 08:00:00+00:00,1,25.787,26.52203720238095,0.14700744047619052,3.0,3.0,4.4351496624118125,take_profit,20412,20534,122,0.028504176615385735,0.07713797179567061,4.133712221843427,4.452578398623404,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-01 21:00:00+00:00,2026-01-01 22:00:00+00:00,-1,24.089,24.091,0.14608333333333332,0.7420456360524814,0.7420456360524814,0.13006274957215075,satellite_timeout,20778,20782,4,-8.302544729965611e-05,-0.0007144470714307571,4.449769984709007,4.446590859574891,satellite,0.7420456360524814,20778.0,2026-01-01 21:00:00+00:00,24.089,0.14608333333333332,20776.0,2026-01-01 20:30:00+00:00,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-04 22:30:00+00:00,2026-01-05 01:30:00+00:00,1,26.428,27.224822916666668,0.15936458333333328,3.0,3.0,3.7398522779266634,take_profit,21072,21084,12,0.030150708213510846,0.0888621740039055,4.435252052882975,4.82937819255744,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-05 01:45:00+00:00,2026-01-05 10:15:00+00:00,1,27.136,26.05378013392857,0.160328869047619,3.0,3.0,1.634141134758359,stop_loss,21085,21119,34,-0.039881333507938876,-0.1202392124650411,4.817063278166419,4.237863383205419,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-10 09:30:00+00:00,2026-01-12 11:00:00+00:00,-1,24.58,23.634828869047617,0.1890342261904762,2.3405285324054756,0.5851321331013688,4.385449221056263,take_profit,21596,21794,198,0.03845285317137437,0.07788467152394674,4.229432369065315,4.558840319862715,base,0.0,,,,,,,,,,,,0.0,True,2026-01-12 11:00:00+00:00,23.748249404761903,1.7553963993041068
early_short_primary,2026-01-12 14:45:00+00:00,2026-01-12 15:45:00+00:00,-1,23.458,23.531,0.17047916666666674,0.6192017597458142,0.6192017597458142,1.1497005988023827,satellite_timeout,21809,21813,4,-0.003111944752323348,-0.002461829672440352,4.556440904206525,4.545223722787829,satellite,0.6192017597458142,21809.0,2026-01-12 14:45:00+00:00,23.458,0.17047916666666674,21807.0,2026-01-12 14:15:00+00:00,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-12 16:30:00+00:00,2026-01-13 18:45:00+00:00,-1,23.771,24.737328125,0.16953125000000008,2.5238886635944686,2.5238886635944686,3.008294930875584,stop_loss,21816,21921,105,-0.04065155546674526,-0.10187789712148598,4.5354728299545,4.0734083955871006,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-14 04:15:00+00:00,2026-01-14 14:45:00+00:00,1,25.815,26.570572916666666,0.15111458333333333,3.0,3.0,4.605776521679176,take_profit,21959,22001,42,0.029268755245658085,0.0847423978516526,4.063021204178353,4.407331363542536,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-19 02:30:00+00:00,2026-01-20 05:30:00+00:00,-1,23.941,23.161215773809523,0.15595684523809533,2.7631874660076505,0.6907968665019126,4.828258733051532,take_profit,22432,22540,108,0.03257107999626063,0.0780164074402907,4.3969798231775945,4.7400163925693555,base,0.0,,,,,,,,,,,,0.0,True,2026-01-20 05:15:00+00:00,23.25478988095238,2.072390599505738
early_short_primary,2026-01-20 13:30:00+00:00,2026-01-20 17:15:00+00:00,-1,22.15650968776527,21.391293913955746,0.15304315476190483,2.6057356215664336,0.6514339053916083,3.8127134053989984,take_profit,22572,22587,15,0.03453683746190728,0.08016390838270215,4.7373742696945715,5.117140706624937,confirmed,0.6557740723344291,22572.0,2026-01-20 13:30:00+00:00,22.161,0.15207142857142864,22570.0,2026-01-20 13:00:00+00:00,22575.0,2026-01-20 14:15:00+00:00,22577.0,2026-01-20 14:45:00+00:00,22.155,1.9499615492320044,True,2026-01-20 17:15:00+00:00,21.483119806812887,1.9543017161748253
early_short_primary,2026-01-20 17:45:00+00:00,2026-01-21 10:45:00+00:00,-1,21.434,20.66304761904762,0.15419047619047627,2.502177887584928,0.625544471896232,4.040457072266837,take_profit,22589,22657,68,0.03596866571579638,0.07801253252220675,5.106257309749726,5.504609374193332,base,0.0,,,,,,,,,,,,0.0,True,2026-01-21 10:45:00+00:00,20.755561904761905,1.876633415688696
early_short_primary,2026-01-26 22:00:00+00:00,2026-01-27 02:00:00+00:00,1,24.804,25.634877976190474,0.1661755952380952,2.985275902211875,2.985275902211875,4.525333572132191,take_profit,23182,23198,16,0.03349774133972239,0.09881911859674375,5.490641513134843,6.03322186799352,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-27 02:30:00+00:00,2026-01-27 03:15:00+00:00,1,25.569,26.415875,0.16937499999999997,3.0,3.0,2.4738007380073834,take_profit,23200,23203,3,0.033121162345027155,0.09854798782313856,6.017837152230136,6.610882894629743,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-27 03:30:00+00:00,2026-01-27 05:30:00+00:00,1,26.253,27.105462797619047,0.17049255952380948,3.0,3.0,4.088154943222976,take_profit,23204,23212,8,0.032471062264085804,0.0953983656738282,6.5940251432484365,7.223084365126469,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-27 05:45:00+00:00,2026-01-27 07:30:00+00:00,1,26.911,27.777830357142857,0.1733660714285714,3.0,3.0,3.6916104444558724,take_profit,23213,23220,7,0.03221100505900387,0.09503133040463685,7.204665499995396,7.889334447580346,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-27 07:45:00+00:00,2026-01-27 16:45:00+00:00,1,27.686,28.562815476190476,0.17536309523809518,3.0,3.0,3.7636197006211622,take_profit,23221,23257,36,0.0316699948056951,0.08710392478468632,7.869216644739016,8.554656299476765,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-27 17:00:00+00:00,2026-01-27 20:15:00+00:00,1,28.496,29.411997023809523,0.18319940476190474,3.0,3.0,3.493461132320692,take_profit,23258,23271,13,0.03214475799443872,0.09286463119369914,8.532841925913099,9.325241144397152,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-27 20:30:00+00:00,2026-01-27 22:30:00+00:00,1,29.263,30.19797767857143,0.1869955357142857,3.0,3.0,3.631102728770255,take_profit,23272,23280,8,0.03195084846295426,0.09516201508940414,9.301461779478938,10.186607625691229,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-27 23:00:00+00:00,2026-01-28 00:45:00+00:00,1,30.485,31.43218005952381,0.18943601190476192,3.0,3.0,4.0858123659672785,take_profit,23282,23289,7,0.031070364425908048,0.09261593463143702,10.160631776245715,11.10166818464859,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-28 01:00:00+00:00,2026-01-28 01:00:00+00:00,1,31.475,32.4364880952381,0.19229761904761902,3.0,3.0,0.0,take_profit,23290,23290,0,0.030547675781988692,0.08909302734596602,11.073358930777735,12.059918000809212,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-28 01:15:00+00:00,2026-01-28 02:15:00+00:00,1,31.994,32.96456547619048,0.19411309523809525,3.0,3.0,4.662230535708815,take_profit,23291,23295,4,0.030335859104534624,0.08858555636443644,12.029165209907148,13.094775502626495,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-28 02:30:00+00:00,2026-01-28 08:00:00+00:00,1,33.391,34.382488095238095,0.19829761904761908,3.0,3.0,4.488203157831545,take_profit,23296,23318,22,0.029693273493998307,0.08009614983733249,13.061383825094797,14.1075503810325,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-28 08:30:00+00:00,2026-01-28 10:15:00+00:00,1,33.721,34.79614880952381,0.21502976190476192,3.0,3.0,4.813287197231851,take_profit,23320,23327,7,0.03188365735072529,0.09463191255926073,14.071576127560865,15.403196289235186,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-28 10:30:00+00:00,2026-01-28 16:00:00+00:00,1,34.365,32.887302455357144,0.21891815476190477,3.0,3.0,2.0784023165865615,stop_loss,23328,23350,22,-0.04300007404751516,-0.13106465335899586,15.363918138697636,13.350251533613243,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-01-28 16:30:00+00:00,2026-01-28 23:45:00+00:00,1,33.142,34.28429166666667,0.22845833333333335,2.901360569031552,2.901360569031552,4.416560277220501,take_profit,23352,23381,29,0.03446658821636195,0.09661114783171931,13.317327724234906,14.603930041724418,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-02-03 04:30:00+00:00,2026-02-03 14:30:00+00:00,1,37.494,35.89,0.4845178571428572,1.5476828953672646,1.5476828953672646,1.4096487671838716,indicator_exit,23880,23920,40,-0.04278017816183921,-0.06804154913051741,14.584718126903308,13.592351311916868,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-02-23 03:30:00+00:00,2026-02-23 03:30:00+00:00,-1,26.929,27.286580357142856,0.17879017857142865,0.6777805188643907,0.6777805188643907,0.0,satellite_stop,25796,25796,0,-0.013278634822788016,-0.009576113441034706,13.584520575630807,13.454433665556495,satellite,0.6777805188643907,25796.0,2026-02-23 03:30:00+00:00,26.929,0.17879017857142865,25794.0,2026-02-23 03:00:00+00:00,,,,,,0.0,False,,,0.0
early_short_primary,2026-02-23 03:45:00+00:00,2026-02-23 16:00:00+00:00,-1,27.238,26.341831845238094,0.17923363095238104,2.735446452737763,0.6838616131844408,4.948848021918718,take_profit,25797,25846,49,0.03290139344892817,0.07878384334478139,13.42315036513906,14.48067774069962,base,0.0,,,,,,,,,,,,0.0,True,2026-02-23 15:00:00+00:00,26.449372023809524,2.051584839553322
early_short_primary,2026-02-23 16:30:00+00:00,2026-02-25 01:00:00+00:00,-1,26.446098221638135,27.470639293066707,0.17974404761904772,2.6453615922111453,0.6613403980527863,4.634914105215969,stop_loss,25848,25978,130,-0.038740727000336594,0.029083054008413933,14.472483168236597,14.893387177854283,confirmed,0.6657612066605268,25848.0,2026-02-23 16:30:00+00:00,26.536,0.17936160714285723,25846.0,2026-02-23 16:00:00+00:00,25848.0,2026-02-23 16:30:00+00:00,25850.0,2026-02-23 17:00:00+00:00,26.416,1.9796003855506186,True,2026-02-23 17:45:00+00:00,25.655224412114325,1.984021194158359
early_short_primary,2026-02-26 00:00:00+00:00,2026-02-26 09:15:00+00:00,1,27.883,28.805098214285714,0.18441964285714293,3.0,3.0,4.365044783345434,take_profit,26070,26107,37,0.03307026554838832,0.09552478408671394,14.855409040550754,16.27446878166918,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-02-28 21:30:00+00:00,2026-03-01 05:45:00+00:00,1,30.367,31.431166666666666,0.21283333333333335,2.8535943617854347,2.8535943617854347,4.853563038371171,take_profit,26348,26381,33,0.03504352312268799,0.09668448827431764,16.23499415916622,17.80466626158174,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-03-01 06:15:00+00:00,2026-03-01 23:00:00+00:00,1,30.93,32.052715773809524,0.22454315476190473,2.7549270012525438,2.7549270012525438,4.742963556957585,take_profit,26383,26450,67,0.036298602451003026,0.09408853386510452,17.762973289124265,19.43426540298298,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-03-09 15:30:00+00:00,2026-03-09 16:15:00+00:00,1,32.414,33.61234821428572,0.23966964285714284,2.7048899154341917,2.7048899154341917,0.8469992176731191,take_profit,27188,27191,3,0.03697008126999801,0.0983127653402085,19.38958298675594,21.295826508977378,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-03-09 16:30:00+00:00,2026-03-09 19:15:00+00:00,1,33.566,34.76408779761905,0.23961755952380953,2.8016310713376353,2.8016310713376353,4.048117349695381,take_profit,27192,27203,11,0.03569349334502303,0.09784573871484947,21.245112917125617,23.323856684582164,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-03-09 19:45:00+00:00,2026-03-11 12:15:00+00:00,1,34.288,35.49701785714285,0.24180357142857142,2.8360209733402257,2.8360209733402257,4.449892917805187,take_profit,27205,27367,162,0.035260670121991744,0.08936675213672429,23.267631779856007,25.346984461934966,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-03-16 12:30:00+00:00,2026-03-16 20:30:00+00:00,1,39.361,40.68405059523809,0.26461011904761905,2.975018502063908,2.975018502063908,1.7346275405189695,take_profit,27848,27880,32,0.0336132363313455,0.09690119861048951,25.28288787635105,27.73283001590408,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-03-16 21:00:00+00:00,2026-03-17 11:45:00+00:00,1,40.417,41.702096726190476,0.25701934523809516,3.0,3.0,4.4860436436482765,take_profit,27882,27941,59,0.03179594542371955,0.08918142837955334,27.662111299363524,30.129057897034947,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-04-06 04:30:00+00:00,2026-04-07 21:45:00+00:00,1,36.962,37.86834672619048,0.18126934523809515,3.0,3.0,4.457455279814143,take_profit,29832,29997,165,0.024521041236688523,0.06542494013890288,30.052228799397508,32.0183940696387,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-04-07 23:30:00+00:00,2026-04-08 18:30:00+00:00,1,39.156,37.98521651785714,0.17344940476190462,3.0,3.0,3.678306079376783,stop_loss,30004,30080,76,-0.029900487336368853,-0.09344292621468797,31.936747164761123,28.952484055907203,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-04-10 14:30:00+00:00,2026-04-11 19:15:00+00:00,1,41.924,42.88905208333333,0.19301041666666655,3.0,3.0,4.595606886502245,take_profit,30256,30371,115,0.02301908413637377,0.06363959086919069,28.87865522156464,30.716481024717428,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-04-13 19:30:00+00:00,2026-04-14 01:45:00+00:00,1,43.743,44.88845386904762,0.22909077380952392,3.0,3.0,4.740478989795313,take_profit,30564,30589,25,0.02618599247988529,0.07680413873778114,30.638153998104396,32.99129102844431,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-04-14 03:30:00+00:00,2026-04-16 05:30:00+00:00,1,44.345,45.529330357142854,0.23686607142857158,3.0,3.0,4.614421953334099,take_profit,30596,30796,200,0.02670719037417646,0.0732440707493498,32.90716323632177,35.31741782856333,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-04-19 12:00:00+00:00,2026-04-19 17:30:00+00:00,-1,43.384,42.14664880952381,0.24747023809523802,3.0,0.75,4.56620565243537,take_profit,31110,31132,22,0.02852091071538332,0.07646934774589553,35.22735841310049,37.92117153376117,base,0.0,,,,,,,,,,,,0.0,True,2026-04-19 17:15:00+00:00,42.29513095238095,2.25
early_short_primary,2026-04-19 22:15:00+00:00,2026-04-21 15:15:00+00:00,-1,41.076,39.82492113095238,0.2502157738095237,2.9549216212197815,0.7387304053049455,4.512105623122893,take_profit,31151,31315,164,0.03045766065458222,0.07097832381062452,37.82592555754414,40.51074635020409,base,0.0,,,,,,,,,,,,0.0,True,2026-04-21 15:00:00+00:00,39.975050595238095,2.216191215914836
early_short_primary,2026-04-27 02:30:00+00:00,2026-04-27 15:15:00+00:00,1,42.874,41.62334151785715,0.1852827380952379,3.0,3.0,3.918335876636414,stop_loss,31840,31891,51,-0.029170557497384286,-0.09031116305710929,40.40744394701107,36.75820068799155,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-05 08:30:00+00:00,2026-05-05 11:45:00+00:00,1,43.0,43.88235119047619,0.1764702380952381,3.0,3.0,4.862009646844521,take_profit,32632,32645,13,0.020519795127353246,0.05928014967496731,36.66446727623717,38.83794238412545,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-05 16:45:00+00:00,2026-05-06 12:00:00+00:00,1,43.835,44.72528273809524,0.1780565476190476,3.0,3.0,4.644591906664205,take_profit,32665,32742,77,0.02030986057021189,0.0575637460943923,38.738905631045924,40.96886215876608,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-12 17:15:00+00:00,2026-05-12 18:15:00+00:00,-1,40.101,40.222,0.183186011904762,0.75,0.75,0.21835728385634084,satellite_timeout,33339,33343,4,-0.0030173811126905647,-0.0029131410116434164,40.94274450913987,40.823472520981056,satellite,0.75,33339.0,2026-05-12 17:15:00+00:00,40.101,0.183186011904762,33337.0,2026-05-12 16:45:00+00:00,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-14 17:15:00+00:00,2026-05-15 00:30:00+00:00,-1,43.816,44.85397678571429,0.18210119047619044,3.0,3.0,3.0367731180335618,stop_loss,33531,33560,29,-0.023689446451394147,-0.07647015097212129,40.71937266605255,37.60555609078944,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-15 00:45:00+00:00,2026-05-15 01:30:00+00:00,1,45.067,46.0292619047619,0.19245238095238096,3.0,3.0,3.7671656563157314,take_profit,33561,33564,3,0.021351807414780266,0.06232029170173403,37.50966192275793,39.84727499541763,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-15 01:45:00+00:00,2026-05-15 11:00:00+00:00,1,46.288,44.974,0.19466666666666663,3.0,3.0,3.621575342465782,stop_loss,33565,33602,37,-0.028387487037677128,-0.09034513595688087,39.74566444417931,36.15483698627337,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-17 13:30:00+00:00,2026-05-17 18:00:00+00:00,1,42.751,44.050516369047614,0.2599032738095238,3.0,3.0,4.901823595087461,take_profit,33804,33822,18,0.030397332671694643,0.09001395117158006,36.062642151958364,39.30878306174291,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-17 18:30:00+00:00,2026-05-17 19:00:00+00:00,1,44.273,45.59842410714286,0.2650848214285715,3.0,3.0,4.938042068744832,take_profit,33824,33826,2,0.029937526418875038,0.08841986170190008,39.208545664935464,42.67535985016169,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-17 19:15:00+00:00,2026-05-17 20:00:00+00:00,1,45.77,47.10728422619048,0.26745684523809526,3.0,3.0,4.972764854143129,take_profit,33827,33830,3,0.029217483639730757,0.08665059372543715,42.566537682543775,46.25495344557239,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-17 20:15:00+00:00,2026-05-17 23:30:00+00:00,1,46.719,44.89531473214286,0.27017559523809526,3.0,3.0,2.0579208847861192,stop_loss,33831,33844,13,-0.03903519484272233,-0.11697220104172545,46.137003314286176,40.74025648714474,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-17 23:45:00+00:00,2026-05-18 00:30:00+00:00,1,45.311,46.68992113095238,0.2757842261904762,3.0,3.0,3.945113232286718,take_profit,33845,33848,3,0.030432370306379797,0.09026595249882763,40.63636883310252,44.30444937191619,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-18 00:45:00+00:00,2026-05-18 15:00:00+00:00,1,46.308,44.428285714285714,0.27847619047619054,3.0,3.0,2.484952120383037,stop_loss,33849,33906,57,-0.040591567023285036,-0.1239638194629078,44.1914730260178,38.71332924202057,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-20 17:30:00+00:00,2026-05-20 22:15:00+00:00,1,51.947,53.81175446428572,0.3729508928571427,2.785728684119176,2.785728684119176,3.2846147400677372,take_profit,34108,34127,19,0.03589725035681979,0.09811708826080334,38.621661135052406,42.41110606941918,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-20 22:30:00+00:00,2026-05-21 00:30:00+00:00,1,53.799,55.725212797619044,0.3852425595238094,2.792993591699726,2.792993591699726,4.392038102154257,take_profit,34128,34136,8,0.03580387735123414,0.09994970904688905,42.31042021407072,46.5393344041187,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-21 00:45:00+00:00,2026-05-21 07:30:00+00:00,1,55.944,57.91014583333334,0.3932291666666666,2.8453637086092725,2.8453637086092725,4.071417218543045,take_profit,34137,34164,27,0.03514489191572534,0.09790530715224932,46.426776270952836,50.97220406184923,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-21 07:45:00+00:00,2026-05-21 14:00:00+00:00,1,57.827,59.87109226190476,0.4088184523809522,2.828981894687799,2.828981894687799,4.823657025545458,take_profit,34165,34190,25,0.03534840579495313,0.09704361474000112,50.84963453578942,55.78426687935042,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-21 14:15:00+00:00,2026-05-21 14:30:00+00:00,1,59.274,61.40538392857143,0.4262767857142857,2.7810099909934443,2.7810099909934443,2.976939027710865,take_profit,34191,34192,1,0.03595815920254131,0.09909099766949558,55.65240076634846,61.167052680988526,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-21 14:45:00+00:00,2026-05-21 15:00:00+00:00,1,60.257,62.41095833333333,0.4307916666666665,2.7975007254086477,2.7975007254086477,2.2725602089176893,take_profit,34193,34194,1,0.03574619269683743,0.09889799017744716,61.02160503787928,67.05651913352753,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-21 15:15:00+00:00,2026-05-21 16:45:00+00:00,1,61.872,58.94830580357143,0.4331398809523809,2.8569061737726327,2.8569061737726327,1.7984952073384493,stop_loss,34195,34201,6,-0.047253914475506975,-0.13378923865067338,66.89368107754889,57.94402641564267,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-21 17:00:00+00:00,2026-05-22 11:45:00+00:00,1,58.713,60.90840922619048,0.4390818452380951,2.6743533414897844,2.6743533414897844,4.047081470736761,take_profit,34202,34277,75,0.0373922168206442,0.09198626904799778,57.812308035078225,63.13024655627865,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-24 06:30:00+00:00,2026-05-24 09:30:00+00:00,1,60.995,63.675952380952374,0.536190476190476,2.2751243339254006,2.2751243339254006,4.891918294849034,take_profit,34448,34460,12,0.043953641789529874,0.10018482469632262,63.008161770153784,69.32062341153417,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-05-24 09:45:00+00:00,2026-05-24 19:00:00+00:00,1,63.925,64.012,0.545596726190476,2.34330584959129,2.34330584959129,1.0154019872300195,indicator_exit,34461,34498,37,0.001360969886585961,-0.0002613516652535397,69.18254990254724,69.16446892792372,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-06-01 01:15:00+00:00,2026-06-01 23:15:00+00:00,1,72.639,75.53341220238094,0.5788824404761904,2.509628723242907,2.509628723242907,4.076820844761945,take_profit,35195,35283,88,0.03984653151035866,0.09120774364472095,69.01692836075176,75.31180666982529,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-06-05 06:30:00+00:00,2026-06-05 07:30:00+00:00,-1,60.857,61.327,0.7708437499999996,0.3552684963716708,0.3552684963716708,2.4933717111930895,satellite_timeout,35600,35604,4,-0.007723022823997283,-0.0036333098341514436,75.28906414435787,75.01551564719811,satellite,0.3552684963716708,35600.0,2026-06-05 06:30:00+00:00,60.857,0.7708437499999996,35598.0,2026-06-05 06:00:00+00:00,,,,,,0.0,False,,,0.0
early_short_primary,2026-06-15 04:45:00+00:00,2026-06-15 10:30:00+00:00,1,64.8,67.42456845238095,0.5249136904761903,2.4689773262044223,2.4689773262044223,4.762687743449889,take_profit,36553,36576,23,0.04050259957378022,0.10023153537249385,74.85808578103861,82.36122665391795,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-06-15 10:45:00+00:00,2026-06-16 03:45:00+00:00,1,67.19,69.78318452380952,0.5186369047619046,2.5910227129265135,2.5910227129265135,4.608233579323091,take_profit,36577,36645,68,0.03859479868744642,0.09703893553422605,82.17983681633189,90.15448070336514,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-06-16 09:00:00+00:00,2026-06-16 10:45:00+00:00,1,73.741,76.31054613095237,0.5139092261904759,2.869806426579645,2.869806426579645,3.572615369468968,take_profit,36666,36673,7,0.03484555580955462,0.0991539745651151,89.93456368147379,98.85193312127136,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-06-16 11:00:00+00:00,2026-06-17 11:00:00+00:00,1,75.359,71.86430803571429,0.5177321428571426,2.911119235677578,2.911119235677578,3.152209153933719,stop_loss,36674,36770,96,-0.04637391637741617,-0.141568907263673,98.60732882187709,84.64759703237426,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-07-03 09:45:00+00:00,2026-07-03 14:45:00+00:00,1,67.699,69.9796324404762,0.456126488095238,2.9684309842520977,2.9684309842520977,4.9306498497636255,take_profit,38301,38321,20,0.03368783055105973,0.09968561124000574,84.43401706506688,92.85087366564716,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-07-03 15:15:00+00:00,2026-07-06 01:00:00+00:00,1,70.44,72.68158482142857,0.4483169642857141,3.0,3.0,4.8157892116348,take_profit,38323,38554,231,0.031822612456396504,0.085985330005663,92.61410393779975,100.57755822807025,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-07-06 01:15:00+00:00,2026-07-06 11:30:00+00:00,1,72.419,70.732,0.43070238095238056,3.0,3.0,0.04643577766106491,indicator_exit,38555,38596,41,-0.023294991645838814,-0.07234663446836909,100.32108545458865,93.06319255573551,base,0.0,,,,,,,,,,,,0.0,False,,,0.0
early_short_primary,2026-07-13 13:00:00+00:00,2026-07-13 14:00:00+00:00,-1,64.36,63.956,0.3431383928571428,0.75,0.75,2.992961502933795,satellite_timeout,39274,39278,4,0.006277190801740162,0.00407135127603242,93.00386477048123,93.38251617399047,satellite,0.75,39274.0,2026-07-13 13:00:00+00:00,64.36,0.3431383928571428,39272.0,2026-07-13 12:30:00+00:00,,,,,,0.0,False,,,0.0
