name,base_name,month,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2026_04,3,0.1,0.9745224234498641,0.7303661046517058,-0.02547757655013594,-0.026141006019636648,0.0,0.0,-0.008565687019304909,0.0,0.008565687019304909,0.0,-0.008566417565905579,-0.00856422592610357,0.0,1.0,0.0,1,2,11.333333333333334
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2026_05,2,0.06451612903225806,0.9829427212434027,0.8165174194083016,-0.01705727875659735,-0.017181502977202,0.0,0.0,-0.00856532174600452,0.0,0.00856532174600452,0.0,-0.008566417565905357,-0.00856422592610368,0.0,1.0,0.0,1,1,16.5
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2026_06,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_05,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_06,3,0.1,0.9753451995904819,0.7379091935932345,-0.024654800409518063,-0.026790971931213825,0.0,0.0,-0.008279958923270478,0.0,0.008279958923270478,0.0,-0.013292344850161158,-0.004621235037685727,0.0,0.0,1.0,3,0,21.0
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_07,6,0.1935483870967742,0.9845747320683164,0.8326342576046885,-0.01542526793168364,-0.027834148687492455,0.5,0.369530600827406,-0.0025607586484910658,0.0030018227155600027,0.008123340012542134,0.369530600827406,-0.016563019759851808,0.005885015861907594,0.0,0.16666666666666666,0.8333333333333334,5,1,20.166666666666668
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_08,4,0.12903225806451613,0.9871513949053143,0.858673485337219,-0.012848605094685661,-0.03942830802352859,0.25,0.5802065819100771,-0.003153091423191842,0.017431854033578376,0.010014739908781914,1.7406197457302315,-0.014628993619878718,0.017431854033578376,0.25,0.0,0.75,1,3,19.25
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_09,7,0.23333333333333334,0.9861518315252944,0.8438506519676672,-0.013848168474705602,-0.02453647741046938,0.42857142857142855,0.44588171267868837,-0.0019744171239940477,0.0037070877960676193,0.006235545814040299,0.5945089502382511,-0.009974291362123524,0.0068866956890110236,0.0,0.0,1.0,4,3,21.0
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_10,4,0.12903225806451613,0.9727377997967697,0.7220434451911636,-0.027262200203230336,-0.030715224733374624,0.25,0.22031209749140224,-0.006844722363071404,0.007736301336484772,0.011705063596256796,0.6609362924742067,-0.016563019759851697,0.007736301336484772,0.0,0.25,0.75,3,1,17.5
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_11,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2025_12,2,0.06451612903225806,0.980362144803533,0.7916148129937454,-0.01963785519646699,-0.021484097283320902,0.0,0.0,-0.009844789296734213,0.0,0.009844789296734213,0.0,-0.016567621980627976,-0.0031219566128404498,0.0,0.5,0.5,0,2,15.5
HYPE_5M_MA_PBS_R00199__nb_0003,HYPE_5M_MA_PBS_R00199,2026_01,5,0.16129032258064516,1.0061049650622504,1.0743454554539564,0.006104965062250445,-0.01917181751078101,0.2,1.559613598534746,0.0012509640303249626,0.017431854033578376,0.002794258470488391,6.238454394138984,-0.003884950671042157,0.017431854033578376,0.2,0.0,0.8,4,1,17.6
