candidate,config,signal_ts,entry_ts,exit_ts,side,entry_price,exit_price,reason,bars_held,net_ret_1x,mae_1x,mfe_1x,side_label
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-06-09 00:35:00+00:00,2025-06-09 00:40:00+00:00,2025-06-09 02:35:00+00:00,-1,34.79662311800001,35.3440357984488,stop_market,24,-0.016567621980627976,-0.0174098990382512,0.0011961826829820499,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-06-12 11:50:00+00:00,2025-06-12 11:55:00+00:00,2025-06-12 12:40:00+00:00,-1,40.429572471,41.06560144888954,stop_market,10,-0.016567621980627976,-0.019718044485658406,0.0019681749307904894,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-06-12 15:25:00+00:00,2025-06-12 15:30:00+00:00,2025-06-12 15:50:00+00:00,1,42.986074620000004,42.30946417660049,stop_market,5,-0.016563019759851697,-0.02335405805080505,0.002929445898774974,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-06-16 07:10:00+00:00,2025-06-16 07:15:00+00:00,2025-06-16 10:45:00+00:00,1,44.636843997,43.934250073834164,stop_market,43,-0.016563019759851808,-0.021402793829011682,0.005626652346139904,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-06-18 11:45:00+00:00,2025-06-18 11:50:00+00:00,2025-06-18 13:15:00+00:00,-1,38.930183044,37.9079879333088,target_limit,18,0.025438701196664443,-0.010993007565628614,0.035170218502505235,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-06-18 13:35:00+00:00,2025-06-18 13:40:00+00:00,2025-06-18 13:50:00+00:00,-1,37.990192737,38.58784593933531,stop_market,3,-0.016567621980627976,-0.020362105859170324,0.0033743639545988913,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-06-21 16:55:00+00:00,2025-06-21 17:00:00+00:00,2025-06-21 17:05:00+00:00,-1,32.706867834,33.22140495242609,stop_market,2,-0.016567621980627976,-0.01695957073927913,-0.0009824287107857987,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-07-10 21:45:00+00:00,2025-07-10 21:50:00+00:00,2025-07-11 01:35:00+00:00,1,43.98714762,43.994611512,time_open,46,-0.0006597095093845973,-0.01414930092014423,0.002679245788294926,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-07-11 05:45:00+00:00,2025-07-11 05:50:00+00:00,2025-07-11 09:35:00+00:00,1,45.61489231800001,45.924120768,time_open,46,0.00594697803834607,-0.012425921014852086,0.01624705538782001,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-07-21 17:40:00+00:00,2025-07-21 17:45:00+00:00,2025-07-21 17:55:00+00:00,-1,45.210437093,45.92167756220917,stop_market,3,-0.016567621980627976,-0.019714693849943968,0.009498627321753883,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-07-29 14:45:00+00:00,2025-07-29 14:50:00+00:00,2025-07-29 15:00:00+00:00,-1,43.019790182,43.69656788471022,stop_market,3,-0.016567621980627976,-0.01643542326914217,0.013291328934450397,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-07-31 20:30:00+00:00,2025-07-31 20:35:00+00:00,2025-08-01 00:10:00+00:00,-1,41.539380368,40.44867520832169,target_limit,44,0.025438701196664776,-0.005894271983540437,0.028632597729268072,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-08-01 07:00:00+00:00,2025-08-01 07:05:00+00:00,2025-08-01 10:50:00+00:00,-1,39.832214125,39.531560912,time_open,46,0.0067217987221642505,-0.011405410497614692,0.015771509036092257,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-08-01 19:35:00+00:00,2025-08-01 19:40:00+00:00,2025-08-01 22:35:00+00:00,-1,37.407818296,36.42559612353864,target_limit,36,0.025438701196664554,-0.015202524629263319,0.027796817439930344,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-08-15 04:05:00+00:00,2025-08-15 04:10:00+00:00,2025-08-15 04:50:00+00:00,1,49.32286671000001,48.546513739662466,stop_market,9,-0.016563019759851808,-0.018111660050478054,0.0025775730098474003,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-08-25 20:35:00+00:00,2025-08-25 20:40:00+00:00,2025-08-26 00:25:00+00:00,-1,43.504269777000005,42.846685488,time_open,46,0.014292341691536793,-0.010522409935422654,0.022118973193494207,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-09-09 07:30:00+00:00,2025-09-09 07:35:00+00:00,2025-09-09 11:20:00+00:00,1,54.75068451600001,54.919494920000005,time_open,46,0.0022526553726294396,-0.013742065752499715,0.011110646184199213,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-09-22 01:15:00+00:00,2025-09-22 01:20:00+00:00,2025-09-22 05:05:00+00:00,-1,49.744566746000004,50.19174588,time_open,46,-0.009822557283359262,-0.012927249010727076,0.015410059754146777,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-09-25 04:10:00+00:00,2025-09-25 04:15:00+00:00,2025-09-25 04:20:00+00:00,-1,42.891927526,43.56669372204727,stop_market,2,-0.016567621980627976,-0.02207543823532611,-2.50040989495659e-05,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-09-25 12:35:00+00:00,2025-09-25 12:40:00+00:00,2025-09-25 13:15:00+00:00,-1,41.210733385000005,41.85905141140855,stop_market,8,-0.016567621980628198,-0.017188607276418036,0.01115567104096582,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-01 09:20:00+00:00,2025-10-01 09:25:00+00:00,2025-10-01 13:10:00+00:00,1,46.70005545,47.590560592,time_open,46,0.018231380313016517,-0.0055978553706681625,0.0211765176822718,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-11 13:45:00+00:00,2025-10-11 13:50:00+00:00,2025-10-11 15:35:00+00:00,-1,38.847272103,37.82725399616252,target_limit,22,0.025438701196664665,-0.005118412362323147,0.036122796454776784,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-13 07:45:00+00:00,2025-10-13 07:50:00+00:00,2025-10-13 10:30:00+00:00,1,41.948962992000006,41.28867691793822,stop_market,33,-0.016563019759851808,-0.018888610050637702,0.015543578708354211,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-14 06:20:00+00:00,2025-10-14 06:25:00+00:00,2025-10-14 06:45:00+00:00,-1,39.814233439,38.768825696856425,target_limit,5,0.025438701196664665,-0.00626097658295001,0.03300913581605325,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-14 16:40:00+00:00,2025-10-14 16:45:00+00:00,2025-10-14 17:00:00+00:00,1,40.33523331600001,39.7003477085139,stop_market,4,-0.01656301975985192,-0.019609624432441422,0.0019775932216647973,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-15 08:50:00+00:00,2025-10-15 08:55:00+00:00,2025-10-15 10:30:00+00:00,1,40.88782561200001,40.24424207799419,stop_market,20,-0.01656301975985192,-0.016796691951404222,0.004773410791076849,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-17 08:10:00+00:00,2025-10-17 08:15:00+00:00,2025-10-17 08:30:00+00:00,-1,33.605902134000004,34.13458265865001,stop_market,4,-0.016567621980627976,-0.018628660255454635,0.009727521454312216,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-21 05:35:00+00:00,2025-10-21 05:40:00+00:00,2025-10-21 09:25:00+00:00,-1,35.865475008000004,35.651585496,time_open,46,0.005136810648672664,-0.007371908968815803,0.013535998279451622,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-25 19:00:00+00:00,2025-10-25 19:05:00+00:00,2025-10-25 21:55:00+00:00,1,42.871952298000004,43.998235526235256,target_limit,35,0.025430647867326617,-0.004892001103244851,0.028131392142276335,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-10-30 13:55:00+00:00,2025-10-30 14:00:00+00:00,2025-10-30 14:05:00+00:00,-1,46.13044886,46.85616274824498,stop_market,2,-0.016567621980627976,-0.026244696991140085,-0.0009657642858669213,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-02 11:05:00+00:00,2025-11-02 11:10:00+00:00,2025-11-02 11:15:00+00:00,-1,41.808091731000005,42.46580726509955,stop_market,2,-0.016567621980627976,-0.019978057656801176,-0.00035658812403860374,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-04 06:15:00+00:00,2025-11-04 06:20:00+00:00,2025-11-04 06:35:00+00:00,-1,38.12904359,37.127884106907445,target_limit,4,0.025438701196664554,-0.002826376930840772,0.028562048440302967,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-04 07:00:00+00:00,2025-11-04 07:05:00+00:00,2025-11-04 07:40:00+00:00,-1,37.462759281000004,38.05211501835061,stop_market,8,-0.016567621980627976,-0.0186258324070301,0.0030099032522996616,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-07 20:05:00+00:00,2025-11-07 20:10:00+00:00,2025-11-07 23:25:00+00:00,1,43.090186212,42.41193702882141,stop_market,40,-0.016563019759851697,-0.01982015210839562,0.00691140638229748,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-12 15:35:00+00:00,2025-11-12 15:40:00+00:00,2025-11-12 16:10:00+00:00,-1,39.017089692999996,37.992612662606696,target_limit,7,0.025438701196664554,-0.0028215632028228002,0.040164187163378884,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-20 17:20:00+00:00,2025-11-20 17:25:00+00:00,2025-11-20 21:10:00+00:00,-1,37.716486739,37.808016048,time_open,46,-0.0032571007787568535,-0.01564707850222226,0.009822938747285459,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-21 08:10:00+00:00,2025-11-21 08:15:00+00:00,2025-11-21 09:40:00+00:00,-1,34.395054464000005,33.49193884121135,target_limit,18,0.025438701196664554,-0.0117519172645897,0.030005897071051835,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-22 21:10:00+00:00,2025-11-22 21:15:00+00:00,2025-11-22 22:40:00+00:00,-1,29.956821803,30.42809581327671,stop_market,18,-0.016567621980627976,-0.018446554031423604,0.0117776780634542,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-23 02:00:00+00:00,2025-11-23 02:05:00+00:00,2025-11-23 02:10:00+00:00,1,31.277524812000003,30.785209565293567,stop_market,2,-0.016563019759851808,-0.0182077832201505,0.00027096734958864666,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-11-25 09:45:00+00:00,2025-11-25 09:50:00+00:00,2025-11-25 10:10:00+00:00,1,34.03848414600001,33.502710780921525,stop_market,5,-0.016563019759851697,-0.0410593662885176,0.013441134806050359,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-12-01 01:20:00+00:00,2025-12-01 01:25:00+00:00,2025-12-01 01:35:00+00:00,-1,30.751967695,31.235750762336977,stop_market,3,-0.016567621980627976,-0.019146220563063934,-1.0505018839257474e-06,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-12-01 13:15:00+00:00,2025-12-01 13:20:00+00:00,2025-12-01 13:45:00+00:00,-1,29.972804635,29.18580462739737,target_limit,6,0.025438701196664665,-0.006226441927390095,0.02795216013991808,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-12-07 10:15:00+00:00,2025-12-07 10:20:00+00:00,2025-12-07 11:25:00+00:00,-1,29.323502085,29.784812851336753,stop_market,14,-0.016567621980627976,-0.021779705403639063,0.003529663158922225,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-12-09 16:45:00+00:00,2025-12-09 16:50:00+00:00,2025-12-09 17:20:00+00:00,1,29.041127730000003,28.584013874317193,stop_market,7,-0.016563019759851808,-0.019736491207330023,0.0025092782442026618,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-12-15 16:30:00+00:00,2025-12-15 16:35:00+00:00,2025-12-15 20:20:00+00:00,-1,27.661287556999998,27.190819728,time_open,46,0.016185898120823834,-0.00908065137031479,0.0204722052736368,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-12-16 04:20:00+00:00,2025-12-16 04:25:00+00:00,2025-12-16 08:10:00+00:00,-1,26.391651340000003,26.326048087999997,time_open,46,0.0016574658813436512,-0.012856044980664299,0.01355168478820934,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2025-12-29 01:15:00+00:00,2025-12-29 01:20:00+00:00,2025-12-29 05:05:00+00:00,1,25.908770313,26.142899904,time_open,46,0.008203622735712525,-0.007507638352245453,0.015138877000395068,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-01 16:35:00+00:00,2026-01-01 16:40:00+00:00,2026-01-01 20:25:00+00:00,-1,24.364828456999998,24.252595623999998,time_open,46,0.0037789335706275243,-0.012159933538228545,0.014727313087111282,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-12 14:50:00+00:00,2026-01-12 14:55:00+00:00,2026-01-12 16:25:00+00:00,-1,23.368898238,23.73653251044701,stop_market,19,-0.016567621980627976,-0.018391621872802646,0.004574380739361228,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-22 15:20:00+00:00,2026-01-22 15:25:00+00:00,2026-01-22 17:45:00+00:00,-1,21.291130078000002,21.626077367173963,stop_market,29,-0.016567621980628198,-0.020088108444290334,0.008930013451773688,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-23 17:20:00+00:00,2026-01-23 17:25:00+00:00,2026-01-23 21:10:00+00:00,1,22.585207953,22.658980392,time_open,46,0.002435728051095597,-0.014238220237138848,0.022926158044571876,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-27 04:05:00+00:00,2026-01-27 04:10:00+00:00,2026-01-27 05:35:00+00:00,1,26.468370120000003,27.16371707172419,target_limit,18,0.025430647867326395,-0.001939882539731556,0.035575665435042536,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-27 06:00:00+00:00,2026-01-27 06:05:00+00:00,2026-01-27 07:40:00+00:00,1,27.086032161000002,27.79760562820126,target_limit,20,0.025430647867326395,-0.004956934622408996,0.026322343367315648,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-28 03:00:00+00:00,2026-01-28 03:05:00+00:00,2026-01-28 03:35:00+00:00,1,33.017389686,33.88478504007591,target_limit,7,0.025430647867326395,-0.01111779954685012,0.02688311591077608,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-30 02:40:00+00:00,2026-01-30 02:45:00+00:00,2026-01-30 03:25:00+00:00,-1,28.552330441,29.00150930777579,stop_market,9,-0.016567621980627976,-0.019665964112098214,0.014476241855427396,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-31 15:00:00+00:00,2026-01-31 15:05:00+00:00,2026-01-31 16:05:00+00:00,-1,29.017830423,28.25590530315835,target_limit,13,0.025438701196664554,-0.012861132040610028,0.02714987342318853,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-31 17:20:00+00:00,2026-01-31 17:25:00+00:00,2026-01-31 17:45:00+00:00,-1,28.122791831,28.565213292579923,stop_market,5,-0.016567621980627976,-0.018556820598128368,0.008917743035865677,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-01-31 23:20:00+00:00,2026-01-31 23:25:00+00:00,2026-02-01 00:05:00+00:00,1,30.84305913,31.653332941748193,target_limit,9,0.025430647867326617,-0.008068218923475439,0.02778391295066074,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-02-03 03:20:00+00:00,2026-02-03 03:25:00+00:00,2026-02-03 03:35:00+00:00,1,36.376990674000005,37.33264564872593,target_limit,3,0.025430647867326395,-0.004317971380496625,0.05110398885547984,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-02-06 08:55:00+00:00,2026-02-06 09:00:00+00:00,2026-02-06 09:20:00+00:00,-1,32.443151106,32.953539491933746,stop_market,5,-0.016567621980627976,-0.019027184244525333,0.007494682165908095,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-02-23 16:00:00+00:00,2026-02-23 16:05:00+00:00,2026-02-23 16:35:00+00:00,-1,26.267784392,26.681023292071238,stop_market,7,-0.016567621980627976,-0.018734272924057396,0.0006009030592167841,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-02-25 13:20:00+00:00,2026-02-25 13:25:00+00:00,2026-02-25 14:35:00+00:00,1,27.492467799000003,28.214718681571913,target_limit,15,0.025430647867326395,-0.0023231039935713996,0.028318018109247944,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-03-09 13:25:00+00:00,2026-03-09 13:30:00+00:00,2026-03-09 14:15:00+00:00,1,32.178490512,33.023847259966054,target_limit,10,0.025430647867326617,-0.00263634762564026,0.027891596955590403,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-03-11 13:35:00+00:00,2026-03-11 13:40:00+00:00,2026-03-11 17:25:00+00:00,1,36.084677358,36.682681672,time_open,46,0.015736056051755706,-0.010409966365761096,0.025365964420825504,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-03-12 06:20:00+00:00,2026-03-12 06:25:00+00:00,2026-03-12 06:50:00+00:00,1,37.39007655,36.80154836972586,stop_market,6,-0.016563019759851808,-0.01713237380778522,0.0002654033079265705,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-05-14 14:05:00+00:00,2026-05-14 14:10:00+00:00,2026-05-14 15:45:00+00:00,1,41.526510186,42.61744748749103,target_limit,20,0.025430647867326395,-0.00683249379443042,0.02842737828708719,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-05-16 10:40:00+00:00,2026-05-16 10:45:00+00:00,2026-05-16 14:30:00+00:00,-1,40.807166877,41.063156463999995,time_open,46,-0.007105076504650567,-0.012589805066822073,0.005248266257874112,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-05-20 11:55:00+00:00,2026-05-20 12:00:00+00:00,2026-05-20 13:45:00+00:00,1,49.783360290000005,51.091212177641594,target_limit,22,0.025430647867326395,-0.006006093636434577,0.03629003143773124,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-05-20 14:15:00+00:00,2026-05-20 14:20:00+00:00,2026-05-20 18:05:00+00:00,1,51.19987858500001,51.95371216,time_open,46,0.013887919102361602,-0.008205277148728889,0.02400633456502166,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-05-29 07:55:00+00:00,2026-05-29 08:00:00+00:00,2026-05-29 11:45:00+00:00,1,62.91743805000001,62.144401792000004,time_open,46,-0.013110746241685792,-0.014614827078759622,0.010832639902762065,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-06-04 08:30:00+00:00,2026-06-04 08:35:00+00:00,2026-06-04 09:25:00+00:00,-1,68.202739852,66.41193123613341,target_limit,11,0.025438701196664554,-0.010535371263268771,0.029041939609731338,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-06-09 14:50:00+00:00,2026-06-09 14:55:00+00:00,2026-06-09 18:40:00+00:00,-1,59.61596336,59.037410007999995,time_open,46,0.008879373221930017,-0.015159648902409522,0.019490809080502602,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-06-10 01:05:00+00:00,2026-06-10 01:10:00+00:00,2026-06-10 04:55:00+00:00,-1,56.630170557,55.261407136,time_open,46,0.02335091524024041,-0.015650876114997617,0.023965503611435568,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-06-14 22:10:00+00:00,2026-06-14 22:15:00+00:00,2026-06-15 02:00:00+00:00,1,62.909429466000006,63.574779312000004,time_open,46,0.009742605256230299,-0.006843418802932503,0.02134132427199309,long
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-06-18 16:25:00+00:00,2026-06-18 16:30:00+00:00,2026-06-18 19:30:00+00:00,-1,67.32967765400001,68.38889306100495,stop_market,37,-0.016567621980628198,-0.018554096825134994,0.011936454799769347,short
HYPE_5M_MA_PBS_R03072__nb_0370,HYPE_5M_MA_PBS_R03072__nb_0370,2026-06-23 06:55:00+00:00,2026-06-23 07:00:00+00:00,2026-06-23 09:40:00+00:00,-1,64.25098464,62.5639377981736,target_limit,33,0.025438701196664665,-0.0067649976097932255,0.026567447169320135,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-01 21:15:00+00:00,2025-06-01 21:20:00+00:00,2025-06-02 00:10:00+00:00,1,33.716138640000004,34.33209041521178,target_limit,35,0.017431854033578154,-0.005579506605280519,0.018710961143443505,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-03 11:20:00+00:00,2025-06-03 11:25:00+00:00,2025-06-03 14:55:00+00:00,1,37.532228916,38.217895898073635,target_limit,43,0.017431854033578154,-0.011504567986332941,0.018804401027702644,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-05 21:10:00+00:00,2025-06-05 21:15:00+00:00,2025-06-05 21:15:00+00:00,-1,32.912646796000004,33.430421182961794,stop_market,1,-0.016567621980627976,-0.018108565043682315,-0.0005880172482011226,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-06 14:50:00+00:00,2025-06-06 14:55:00+00:00,2025-06-06 15:35:00+00:00,1,35.37591767400001,34.81909280560569,stop_market,9,-0.016563019759851697,-0.01782530998086064,0.0010482364398773925,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-09 00:35:00+00:00,2025-06-09 00:40:00+00:00,2025-06-09 02:35:00+00:00,-1,34.79662311800001,35.3440357984488,stop_market,24,-0.016567621980627976,-0.0174098990382512,0.0011961826829820499,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-09 12:15:00+00:00,2025-06-09 12:20:00+00:00,2025-06-09 13:10:00+00:00,1,37.223898432,36.63798593252707,stop_market,11,-0.016563019759851808,-0.018223070959620627,0.004032397849843772,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-10 10:40:00+00:00,2025-06-10 10:45:00+00:00,2025-06-10 11:20:00+00:00,1,40.594511223000005,41.33612228109421,target_limit,8,0.017431854033578154,-0.004097701665248935,0.019620602712139945,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-10 19:50:00+00:00,2025-06-10 19:55:00+00:00,2025-06-10 20:30:00+00:00,1,41.05600587600001,41.8060478654592,target_limit,8,0.017431854033578376,-0.00611433596279222,0.01975336145579787,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-16 23:10:00+00:00,2025-06-16 23:15:00+00:00,2025-06-16 23:50:00+00:00,-1,43.222572363,42.43336069502603,target_limit,8,0.017437496781942268,-0.005815256977417264,0.025347227226527602,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-23 16:50:00+00:00,2025-06-23 16:55:00+00:00,2025-06-23 17:00:00+00:00,-1,34.025451474,34.56073225488784,stop_market,2,-0.016567621980627976,-0.026381944263034432,0.0012182490519390132,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-06-26 08:00:00+00:00,2025-06-26 08:05:00+00:00,2025-06-26 09:10:00+00:00,1,37.870591590000004,37.27449999536089,stop_market,14,-0.016563019759851697,-0.016669796605960255,0.0011198243338557123,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-07-04 14:15:00+00:00,2025-07-04 14:20:00+00:00,2025-07-04 18:05:00+00:00,-1,38.150021057000004,38.46984128,time_open,46,-0.00921602415451207,-0.011554339120368311,0.01585899667253232,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-07-06 14:20:00+00:00,2025-07-06 14:25:00+00:00,2025-07-06 18:10:00+00:00,1,39.486323412000004,39.417403447999995,time_open,46,-0.0025740124182483805,-0.012199081124925642,0.0024990067312777864,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2025-07-09 17:20:00+00:00,2025-07-09 17:25:00+00:00,2025-07-09 19:25:00+00:00,1,39.80666677200001,40.53388489520432,target_limit,25,0.017431854033578154,-0.005254724235608924,0.020432085727210225,long
