name,signals,trade_count,cfg_name,cfg_side_mode,cfg_trigger_style,cfg_fast_ma,cfg_slow_ma,cfg_structure_window,cfg_platform_window,cfg_structure_margin_bps,cfg_slope_lookback,cfg_min_slow_slope_bps,cfg_min_fast_slope_bps,cfg_pullback_touch_bps,cfg_reclaim_bps,cfg_min_body_atr,cfg_max_dist_slow_bps,cfg_min_atr_bps,cfg_max_atr_bps,cfg_min_rvol60,cfg_min_adx14,cfg_close_pos,cfg_require_body_dir,cfg_tp_bps,cfg_sl_bps,cfg_max_hold_bars,cfg_cooldown_bars,reason_target_limit,reason_stop_market,reason_time_open,full_trades,full_trades_per_day,full_equity_multiple,full_annualized_multiple,full_total_return,full_max_dd,full_win_rate,full_profit_factor,full_avg_trade,full_avg_win,full_avg_loss_abs,full_payoff_ratio,full_worst_trade,full_best_trade,full_target_rate,full_stop_rate,full_time_rate,full_long_trades,full_short_trades,full_avg_bars_held,train_first_60pct_trades,train_first_60pct_trades_per_day,train_first_60pct_equity_multiple,train_first_60pct_annualized_multiple,train_first_60pct_total_return,train_first_60pct_max_dd,train_first_60pct_win_rate,train_first_60pct_profit_factor,train_first_60pct_avg_trade,train_first_60pct_avg_win,train_first_60pct_avg_loss_abs,train_first_60pct_payoff_ratio,train_first_60pct_worst_trade,train_first_60pct_best_trade,train_first_60pct_target_rate,train_first_60pct_stop_rate,train_first_60pct_time_rate,train_first_60pct_long_trades,train_first_60pct_short_trades,train_first_60pct_avg_bars_held,val_next_20pct_trades,val_next_20pct_trades_per_day,val_next_20pct_equity_multiple,val_next_20pct_annualized_multiple,val_next_20pct_total_return,val_next_20pct_max_dd,val_next_20pct_win_rate,val_next_20pct_profit_factor,val_next_20pct_avg_trade,val_next_20pct_avg_win,val_next_20pct_avg_loss_abs,val_next_20pct_payoff_ratio,val_next_20pct_worst_trade,val_next_20pct_best_trade,val_next_20pct_target_rate,val_next_20pct_stop_rate,val_next_20pct_time_rate,val_next_20pct_long_trades,val_next_20pct_short_trades,val_next_20pct_avg_bars_held,fwd_last_20pct_trades,fwd_last_20pct_trades_per_day,fwd_last_20pct_equity_multiple,fwd_last_20pct_annualized_multiple,fwd_last_20pct_total_return,fwd_last_20pct_max_dd,fwd_last_20pct_win_rate,fwd_last_20pct_profit_factor,fwd_last_20pct_avg_trade,fwd_last_20pct_avg_win,fwd_last_20pct_avg_loss_abs,fwd_last_20pct_payoff_ratio,fwd_last_20pct_worst_trade,fwd_last_20pct_best_trade,fwd_last_20pct_target_rate,fwd_last_20pct_stop_rate,fwd_last_20pct_time_rate,fwd_last_20pct_long_trades,fwd_last_20pct_short_trades,fwd_last_20pct_avg_bars_held,recent_30d_trades,recent_30d_trades_per_day,recent_30d_equity_multiple,recent_30d_annualized_multiple,recent_30d_total_return,recent_30d_max_dd,recent_30d_win_rate,recent_30d_profit_factor,recent_30d_avg_trade,recent_30d_avg_win,recent_30d_avg_loss_abs,recent_30d_payoff_ratio,recent_30d_worst_trade,recent_30d_best_trade,recent_30d_target_rate,recent_30d_stop_rate,recent_30d_time_rate,recent_30d_long_trades,recent_30d_short_trades,recent_30d_avg_bars_held,recent_14d_trades,recent_14d_trades_per_day,recent_14d_equity_multiple,recent_14d_annualized_multiple,recent_14d_total_return,recent_14d_max_dd,recent_14d_win_rate,recent_14d_profit_factor,recent_14d_avg_trade,recent_14d_avg_win,recent_14d_avg_loss_abs,recent_14d_payoff_ratio,recent_14d_worst_trade,recent_14d_best_trade,recent_14d_target_rate,recent_14d_stop_rate,recent_14d_time_rate,recent_14d_long_trades,recent_14d_short_trades,recent_14d_avg_bars_held,paper_candidate_pass,frequency_fit,score,base_name,robust_pass,monthly_pass,negative_months,worst_month_return,reason_gap_stop_market
HYPE_5M_MA_PBS_R00199__nb_0203,45,39,HYPE_5M_MA_PBS_R00199__nb_0203,both,engulf_reclaim,89,610,60,21,5.0,35,-2.0,5.0,35.0,18.0,0.35,120.0,15.0,9749.0,1.0,0.0,0.6000000000000001,True,220.0,140.0,25,13,6.0,6.0,27.0,39,0.09955505131977806,1.1109400832985779,1.1030638205375183,0.11094008329857785,-0.0655570210801456,0.6410256410256411,1.865795978568066,0.002762313668359236,0.00928637418516077,0.008887794397357788,1.0448457479981168,-0.014567320876947322,0.021438098989303465,0.15384615384615385,0.15384615384615385,0.6923076923076923,20,19,22.794871794871796,28,0.11912570243392247,1.0269833217748954,1.042242927919076,0.026983321774895375,-0.0655570210801456,0.5714285714285714,1.2462660269089996,0.001017367159780936,0.009009942427193576,0.009639399863435918,0.9346995201817496,-0.014567320876947322,0.021438098989303465,0.14285714285714285,0.21428571428571427,0.6428571428571429,13,15,22.607142857142858,4,0.051053872471681055,1.053562940065459,1.2753809833266572,0.05356294006545892,-0.007466280648584789,1.0,inf,0.013168363933963562,0.013168363933963562,0.0,inf,0.0005328077800062654,0.021431250950452386,0.5,0.0,0.5,3,1,18.5,7,0.08934427682544184,1.0267548438180083,1.1309838253370081,0.0267548438180083,-0.019526526248283327,0.7142857142857143,4.03443537247397,0.003795785265184253,0.007065364011613559,0.004378161600889012,1.6137741489895883,-0.006659638880054346,0.009666897729457325,0.0,0.0,1.0,4,3,26.0,2,0.06666666666666667,1.0192149697555908,1.2607705013840096,0.019214969755590783,-0.004928001646626767,1.0,inf,0.009561776616982912,0.009561776616982912,0.0,inf,0.009456655504508499,0.009666897729457325,0.0,0.0,1.0,2,0,26.0,2,0.14285714285714285,1.0192149697555908,1.6430419611496434,0.019214969755590783,-0.004928001646626767,1.0,inf,0.009561776616982912,0.009561776616982912,0.0,inf,0.009456655504508499,0.009666897729457325,0.0,0.0,1.0,2,0,26.0,False,0.2888302933814125,21.531694849088723,HYPE_5M_MA_PBS_R00199,False,False,3,-0.028454272841207273,
HYPE_5M_MA_PBS_R00199__nb_0247,1036,715,HYPE_5M_MA_PBS_R00199__nb_0247,both,engulf_reclaim,21,144,65,10,5.0,20,8.0,20.0,65.0,18.0,0.0,370.0,15.0,9749.0,0.75,12.0,0.6000000000000001,True,200.0,240.0,20,1,83.0,71.0,561.0,715,1.8251759408625978,0.08851917763519769,0.10429123633616028,-0.9114808223648023,-0.9144220630636514,0.38181818181818183,0.5269167901878764,-0.0033048925360949096,0.009640626104751785,0.011300654049559043,0.8531033745898953,-0.024568826395350598,0.019437797885622922,0.11608391608391608,0.0993006993006993,0.7846153846153846,370,345,18.858741258741258,446,1.8975022601974794,0.22798853507178177,0.1005142134257289,-0.7720114649282183,-0.7955411934537764,0.38789237668161436,0.5299242649884721,-0.0032316266092000875,0.009391952844125665,0.011231184284750837,0.8362388690280514,-0.024568826395350598,0.019437797885622922,0.10538116591928251,0.09192825112107623,0.8026905829596412,229,217,19.02914798206278,133,1.697541259683395,0.44143709350667554,0.022101886055566403,-0.5585629064933244,-0.5604404606306341,0.2781954887218045,0.35014900835278007,-0.00603862084083773,0.011695715438354607,0.012873729615109774,0.9084947243747807,-0.024568826395350376,0.01943779788562281,0.12030075187969924,0.16541353383458646,0.7142857142857143,69,64,18.37593984962406,136,1.7358316640371558,0.8795398858092234,0.5497019892453353,-0.12046011419077662,-0.14036166933247485,0.4632352941176471,0.8288980935824808,-0.0008717362042147274,0.009116533545148832,0.009491749823528484,0.9604692195479538,-0.024568826395350376,0.01943779788562281,0.14705882352941177,0.058823529411764705,0.7941176470588235,72,64,18.772058823529413,54,1.8,0.8834540175403036,0.22120227634987183,-0.11654598245969638,-0.12258377695579703,0.3888888888888889,0.6857616916567456,-0.0021933038337839275,0.012307996253567002,0.011421403889370883,1.0776255154606003,-0.024568826395350376,0.01943779788562281,0.2222222222222222,0.09259259259259259,0.6851851851851852,30,24,18.037037037037038,23,1.6428571428571428,0.9359354240384328,0.1777565781018617,-0.06406457596156723,-0.06531057237852778,0.34782608695652173,0.6261923283134359,-0.002776946594155444,0.013374110557865115,0.01139084374189974,1.1741106155876921,-0.024568826395350376,0.01943779788562281,0.21739130434782608,0.08695652173913043,0.6956521739130435,13,10,18.52173913043478,False,0.679695078768374,19.667641384493812,HYPE_5M_MA_PBS_R00199,False,False,13,-0.28266661101166257,
HYPE_5M_MA_PBS_R03072__nb_0244,52,49,HYPE_5M_MA_PBS_R03072__nb_0244,both,reclaim,34,233,36,8,35.0,10,20.0,35.0,35.0,10.0,1.15,710.0,55.0,260.0,1.75,26.0,0.5,False,220.0,80.0,65,0,9.0,37.0,3.0,49,0.12508198755561858,0.8950996563655308,0.9018332916705126,-0.1049003436344692,-0.19080137195993818,0.22448979591836735,0.6632888948161204,-0.002189710646992383,0.01921477975409366,0.008385747342043606,2.291361636637507,-0.008566417565905579,0.021438098989303465,0.1836734693877551,0.7551020408163265,0.061224489795918366,33,16,15.244897959183673,29,0.12338019180656255,0.9215323709809908,0.8807469748438843,-0.07846762901900917,-0.11810380718337543,0.20689655172413793,0.5805863684713033,-0.0027505759680277416,0.018403256745681783,0.008268967110734573,2.225581079139996,-0.008566417565905579,0.021438098989303465,0.1724137931034483,0.7586206896551724,0.06896551724137931,19,10,18.103448275862068,11,0.1403981492971229,0.9097196190886442,0.6433287140758753,-0.09028038091135582,-0.09266242541612535,0.0,0.0,-0.008564823646049602,0.0,0.008564823646049602,0.0,-0.008566417565905579,-0.00856422592610357,0.0,1.0,0.0,8,3,3.0,9,0.11487121306128237,1.0677098127849523,1.3572032813952661,0.06770981278495225,-0.030323943338222747,0.5555555555555556,2.9464594965722397,0.007409326830747044,0.020188607364187913,0.008564773836054045,2.3571675972577917,-0.008566417565905579,0.021438098989303465,0.4444444444444444,0.4444444444444444,0.1111111111111111,6,3,21.0,4,0.13333333333333333,1.025532445124259,1.3592802413882668,0.025532445124258896,-0.013499065442214908,0.5,2.5024950148400906,0.0064346766119366475,0.02143467496987787,0.008565321746004575,2.5024950148400906,-0.008566417565905579,0.021438098989303354,0.5,0.5,0.0,2,2,20.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False,0.29354819745553784,18.548572929248493,HYPE_5M_MA_PBS_R03072,False,False,7,-0.05843735838278841,
HYPE_5M_MA_PBS_R00199__nb_0116,58,52,HYPE_5M_MA_PBS_R00199__nb_0116,both,engulf_reclaim,89,610,80,8,5.0,50,-17.0,-5.0,65.0,18.0,0.15,240.0,5.0,9999.0,0.75,24.0,0.66,True,220.0,80.0,25,0,6.0,29.0,17.0,52,0.13274006842637076,0.9385411116422696,0.9425757173762384,-0.06145888835773039,-0.08300071788192687,0.34615384615384615,0.7652181342251676,-0.001165681523045427,0.010975680467278799,0.007593461400275899,1.4454120313142054,-0.008566417565905801,0.021438098989303465,0.11538461538461539,0.5576923076923077,0.3269230769230769,21,31,14.73076923076923,29,0.12338019180656255,0.9944372645022492,0.9913691042779007,-0.00556273549775077,-0.059719586766581956,0.3793103448275862,0.975263163885331,-0.00012535560426835387,0.01302946959241829,0.008164415446687969,1.5958851772669054,-0.008566417565905579,0.021438098989303465,0.1724137931034483,0.5862068965517241,0.2413793103448276,14,15,12.862068965517242,7,0.08934427682544184,1.006979788943571,1.0329571878718562,0.006979788943570986,-0.0166301248081846,0.5714285714285714,1.382257223505848,0.0010376078778480788,0.006566054395372975,0.006333654145518448,1.0366929176293858,-0.008566417565905357,0.021438098989303465,0.14285714285714285,0.2857142857142857,0.5714285714285714,2,5,19.714285714285715,16,0.20421548988672422,0.9372493695121904,0.7392524524849812,-0.0627506304878096,-0.06409016112957389,0.1875,0.3033474342684448,-0.004015211363719781,0.009324621770975108,0.007093634394803218,1.314505548496594,-0.008566417565905801,0.017926862198204125,0.0,0.625,0.375,5,11,15.9375,1,0.03333333333333333,0.9914335824340944,0.9005537530571119,-0.008566417565905593,-0.009458530430994205,0.0,0.0,-0.008566417565905579,0.0,0.008566417565905579,0.0,-0.008566417565905579,-0.008566417565905579,0.0,1.0,0.0,0,1,9.0,1,0.07142857142857142,0.9914335824340944,0.7989519446935179,-0.008566417565905593,-0.009458530430994205,0.0,0.0,-0.008566417565905579,0.0,0.008566417565905579,0.0,-0.008566417565905579,-0.008566417565905579,0.0,1.0,0.0,0,1,9.0,False,0.2949724199696568,18.343521037244336,HYPE_5M_MA_PBS_R00199,False,False,7,-0.05150298498166883,
HYPE_5M_MA_PBS_R00199__nb_0212,2376,1610,HYPE_5M_MA_PBS_R00199__nb_0212,both,engulf_reclaim,13,89,65,13,5.0,25,13.0,-40.0,45.0,0.0,0.15,370.0,0.0,9749.0,0.5,6.0,0.54,True,100.0,240.0,10,3,358.0,48.0,1204.0,1610,4.109836733970325,0.03817167890312767,0.04760539701350215,-0.9618283210968723,-0.9632958968327063,0.4142857142857143,0.5664918810428932,-0.0019879171703396275,0.006270393289603517,0.007829161154201852,0.8009023145778835,-0.024568826395350376,0.00943629236721998,0.22236024844720498,0.02981366459627329,0.7478260869565218,846,764,9.588198757763974,975,4.148127138324086,0.14822716621546786,0.051482710523676464,-0.8517728337845322,-0.8577693166369751,0.4297435897435897,0.5811312289741166,-0.0019166388414626348,0.006187669510543204,0.008024022293783581,0.7711431105241261,-0.024568826395350376,0.00943629236721998,0.2235897435897436,0.03282051282051282,0.7435897435897436,511,464,9.592820512820513,299,3.8162769672581587,0.44389948647341565,0.02268253226703254,-0.5561005135265844,-0.5745625916596008,0.36789297658862874,0.490672439823963,-0.0026701219377913764,0.006992042934053477,0.008293604138336,0.8430644647884455,-0.024568826395350376,0.00943629236721998,0.23411371237458195,0.033444816053511704,0.7324414715719063,151,148,9.511705685618729,336,4.2885252876212085,0.5801346604567099,0.07899601930632777,-0.4198653395432901,-0.43477396807589064,0.4107142857142857,0.606028753415772,-0.0015876705786342547,0.005946333887696097,0.006838643388500863,0.8695195157704555,-0.024568826395350376,0.00943629236721987,0.20833333333333334,0.017857142857142856,0.7738095238095238,184,152,9.642857142857142,133,4.433333333333334,0.8206821492782735,0.09017382013776487,-0.17931785072172646,-0.20258849908866405,0.48120300751879697,0.6966502655845679,-0.0014410902389815378,0.00687755435641055,0.0091569345013742,0.7510760675833622,-0.024568826395350376,0.00943629236721987,0.3082706766917293,0.022556390977443608,0.6691729323308271,72,61,9.030075187969924,55,3.9285714285714284,0.9394680801417752,0.19611531201530324,-0.060531919858224814,-0.08467490178942494,0.4727272727272727,0.7486597866836044,-0.001095927744742844,0.006905478701642685,0.008269602489778146,0.8350436082240204,-0.018892361362937024,0.00943629236721987,0.3090909090909091,0.0,0.6909090909090909,32,23,9.290909090909091,False,0.9990156596277272,18.091228477540938,HYPE_5M_MA_PBS_R00199,False,False,14,-0.33460879085197437,
HYPE_5M_MA_PBS_R03072__nb_0125,67,59,HYPE_5M_MA_PBS_R03072__nb_0125,both,reclaim,55,377,36,5,35.0,15,10.0,65.0,5.0,10.0,1.0,650.0,35.0,260.0,1.0,20.0,0.62,False,180.0,240.0,40,0,22.0,15.0,22.0,59,0.15060892379145913,0.9415467442250228,0.9453898254757903,-0.058453255774977175,-0.14575661263833384,0.5423728813559322,0.9009826062317774,-0.0008625893193704532,0.014471415913142428,0.01903622515049683,0.7602040740080622,-0.024568826395350376,0.017437496781942268,0.3728813559322034,0.2542372881355932,0.3728813559322034,35,24,25.847457627118644,46,0.19570651114144405,1.0165490152081627,1.025833966696473,0.016549015208162654,-0.09731445147883444,0.5869565217391305,1.0644707965557179,0.0005099954781640505,0.014346009302544238,0.01915170837753411,0.7490720420206902,-0.024568826395350376,0.017437496781942268,0.391304347826087,0.21739130434782608,0.391304347826087,27,19,26.5,7,0.08934427682544184,0.9475432106696301,0.7778717567922098,-0.0524567893303699,-0.07580687674967301,0.2857142857142857,0.3068178236010811,-0.007565901872135845,0.011720926601382391,0.015280633261543141,0.7670445590027029,-0.024568826395350376,0.017431854033578154,0.14285714285714285,0.2857142857142857,0.5714285714285714,4,3,28.0,6,0.07658080870752158,0.9774949847593822,0.8993223604076686,-0.022505015240617765,-0.04749385689582042,0.5,0.7097226690994953,-0.0035652081222420206,0.01743373494969949,0.024564151194183526,0.7097226690994953,-0.024568826395350376,0.017437496781942157,0.5,0.5,0.0,4,2,18.333333333333332,4,0.13333333333333333,0.9849392715130867,0.83130444431449,-0.01506072848691331,-0.0402398771061665,0.5,0.709727184977896,-0.0035653222933575562,0.017434675407760156,0.024565319994475268,0.709727184977896,-0.024568826395350376,0.017437496781942157,0.5,0.5,0.0,2,2,16.25,1,0.07142857142857142,0.9754381864063998,0.5226720524644263,-0.024561813593600212,-0.02673105037732937,0.0,0.0,-0.02456181359360016,0.0,0.02456181359360016,0.0,-0.02456181359360016,-0.02456181359360016,0.0,1.0,0.0,1,0,13.0,False,0.2983114278802516,16.687888108238184,HYPE_5M_MA_PBS_R03072,False,False,8,-0.0483166512501263,
HYPE_5M_MA_PBS_R00199__nb_0326,59,48,HYPE_5M_MA_PBS_R00199__nb_0326,both,engulf_reclaim,55,377,70,18,5.0,50,3.0,-40.0,45.0,3.0,0.15,60.0,15.0,9939.0,0.5,0.0,0.6000000000000001,True,220.0,160.0,30,8,7.0,11.0,30.0,48,0.12252929393203453,0.9699972987232203,0.9719976533511959,-0.03000270127677973,-0.08179960031314215,0.4583333333333333,0.9047845946812065,-0.0005510308754158246,0.011424375455379592,0.010684067001473483,1.069290884623244,-0.016567621980627976,0.021438098989303465,0.14583333333333334,0.22916666666666666,0.625,23,25,26.3125,26,0.1106167236886423,1.0099304386407646,1.0154738090136535,0.009930438640764594,-0.055619333250144565,0.5,1.0821684783317285,0.00047057591265123,0.012395079711162367,0.011453927885859907,1.0821684783317285,-0.016567621980627976,0.021438098989303354,0.15384615384615385,0.23076923076923078,0.6153846153846154,14,12,26.807692307692307,9,0.11487121306128237,1.0172721309715522,1.0831058782423497,0.017272130971552224,-0.029480908841621467,0.6666666666666666,1.5312137096472644,0.001985458651850249,0.008584571856220349,0.01121276775688995,0.7656068548236322,-0.016563019759851808,0.021438098989303354,0.2222222222222222,0.2222222222222222,0.5555555555555556,4,5,24.555555555555557,13,0.16592508553296342,0.9441519974903491,0.7649780775257432,-0.05584800250965094,-0.06753149120746549,0.23076923076923078,0.40623899993596074,-0.004350275662734138,0.012897597545306047,0.009524637625146194,1.354129999786536,-0.016567621980627976,0.021438098989303465,0.07692307692307693,0.23076923076923078,0.6923076923076923,5,8,26.53846153846154,2,0.06666666666666667,0.9751351925810237,0.7359771144649727,-0.024864807418976342,-0.03178423677333453,0.0,0.0,-0.012502312954209952,0.0,0.012502312954209952,0.0,-0.016563019759851808,-0.008441606148568094,0.0,0.5,0.5,1,1,19.5,1,0.07142857142857142,0.9834369802401481,0.646788487126176,-0.01656301975985186,-0.023541357492924297,0.0,0.0,-0.016563019759851808,0.0,0.016563019759851808,0.0,-0.016563019759851808,-0.016563019759851808,0.0,1.0,0.0,1,0,8.0,False,0.2930743628049657,16.068888910699933,HYPE_5M_MA_PBS_R00199,False,False,7,-0.06205232894428203,
HYPE_5M_MA_PBS_R00199__nb_0190,86,76,HYPE_5M_MA_PBS_R00199__nb_0190,both,engulf_reclaim,89,610,80,18,5.0,25,3.0,-10.0,20.0,18.0,0.35,180.0,0.0,9939.0,1.0,0.0,0.54,True,140.0,80.0,20,5,13.0,40.0,23.0,76,0.194004715392388,0.8710306724599461,0.8792024824872976,-0.12896932754005386,-0.13985447276967977,0.40789473684210525,0.627073716471259,-0.0017787947571420262,0.007332859163435394,0.008055711902428693,0.9102682981034405,-0.008566417565905801,0.013436894574581068,0.17105263157894737,0.5263157894736842,0.3026315789473684,28,48,11.460526315789474,59,0.2510148729857652,0.8749513743779842,0.8125419251070025,-0.1250486256220158,-0.13571388123335004,0.3898305084745763,0.5510755208285543,-0.0022269141048427295,0.007012380509142568,0.00812979677488889,0.8625529891229545,-0.008566417565905579,0.013436894574581068,0.15254237288135594,0.559322033898305,0.288135593220339,22,37,11.152542372881356,9,0.11487121306128237,1.0118244824561649,1.0563300491818428,0.011824482456164853,-0.02494854070574004,0.5555555555555556,1.4132747922442632,0.0013490260519188355,0.008303869939000577,0.007344528806933339,1.1306198337954105,-0.008566417565905801,0.013432457116704145,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,6,12.777777777777779,8,0.10210774494336211,0.983885017656194,0.9270593917488852,-0.01611498234380604,-0.03189512367679426,0.375,0.6059518825970517,-0.0019927129780428093,0.008171510887071737,0.008091247297111538,1.0099198043284194,-0.008566417565905579,0.013436894574580957,0.125,0.5,0.375,3,5,12.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False,0.30651212407163325,15.992017148537713,HYPE_5M_MA_PBS_R00199,False,False,10,-0.04210027718147502,
HYPE_5M_MA_PBS_R03072__nb_0398,53,51,HYPE_5M_MA_PBS_R03072__nb_0398,both,reclaim,21,144,26,13,35.0,20,-5.0,5.0,35.0,10.0,1.35,590.0,25.0,510.0,1.75,44.0,0.62,False,200.0,180.0,40,4,13.0,18.0,20.0,51,0.1301873748027867,0.8961642957698158,0.9028333581426939,-0.10383570423018418,-0.11514908273110824,0.47058823529411764,0.7424997320993968,-0.0020313424086603337,0.012446885255207272,0.014900878109875988,0.8353121986118213,-0.018567923084308633,0.019437797885622922,0.2549019607843137,0.35294117647058826,0.39215686274509803,20,31,27.137254901960784,31,0.13188917055184274,0.9624467734544705,0.9422544955012688,-0.037553226545529506,-0.09249459985326158,0.5161290322580645,0.8494091412334316,-0.0011166633414137095,0.012203440578591141,0.015324774189418883,0.7963210699063421,-0.018567923084308633,0.019437797885622922,0.25806451612903225,0.3548387096774194,0.3870967741935484,11,20,28.580645161290324,12,0.15316161741504317,0.9505864912311742,0.7895873296163469,-0.049413508768825776,-0.05153744398202997,0.4166666666666667,0.5476009336191248,-0.00409780114919158,0.011904320243810437,0.015527887858478733,0.7666413070667747,-0.018567923084308633,0.01943779788562281,0.25,0.4166666666666667,0.3333333333333333,6,6,23.083333333333332,8,0.10210774494336211,0.9795334651268632,0.9080989229516266,-0.020466534873136766,-0.045732988295160815,0.375,0.6893153316030576,-0.0024760356834441365,0.014649531882821372,0.01275137622320344,1.148858886005096,-0.018567923084308633,0.019437797885622922,0.25,0.25,0.5,3,5,27.625,3,0.1,0.9543075484932263,0.5658557999679348,-0.0456924515067737,-0.045732988295160815,0.0,0.0,-0.015459089598012754,0.0,0.015459089598012754,0.0,-0.018567923084308633,-0.009246627491440704,0.0,0.6666666666666666,0.3333333333333333,1,2,20.666666666666668,3,0.21428571428571427,0.9543075484932263,0.2951778713551775,-0.0456924515067737,-0.045732988295160815,0.0,0.0,-0.015459089598012754,0.0,0.015459089598012754,0.0,-0.018567923084308633,-0.009246627491440704,0.0,0.6666666666666666,0.3333333333333333,1,2,20.666666666666668,False,0.29449722631644715,13.659092142876446,HYPE_5M_MA_PBS_R03072,False,False,6,-0.058844589770336686,
HYPE_5M_MA_PBS_R03072__nb_0071,51,49,HYPE_5M_MA_PBS_R03072__nb_0071,both,reclaim,34,233,16,10,35.0,20,10.0,50.0,50.0,15.0,1.0,770.0,40.0,510.0,1.75,38.0,0.62,False,100.0,160.0,55,12,29.0,19.0,1.0,49,0.12508198755561858,0.9498919696140642,0.9532000992058074,-0.05010803038593581,-0.07296464480545439,0.5918367346938775,0.8521592240997465,-0.0009687349543227433,0.009434732010548884,0.016053762053386607,0.5876960166205147,-0.016567621980628198,0.00943629236721987,0.5918367346938775,0.3877551020408163,0.02040816326530612,20,29,18.632653061224488,33,0.1403981492971229,1.0071254239683678,1.0110943979833673,0.0071254239683677945,-0.06008676969497251,0.6363636363636364,1.050784299845508,0.00029016005508794037,0.009434445414425655,0.015712339323753054,0.6004481713402903,-0.016567621980627976,0.00943629236721987,0.6363636363636364,0.3333333333333333,0.030303030303030304,15,18,20.242424242424242,13,0.16592508553296342,0.9660969344416169,0.8514686615241976,-0.03390306555838307,-0.05619114843561224,0.5384615384615384,0.6644858118826745,-0.0025653034774197263,0.00943536889082274,0.016566087907035936,0.5695592673280067,-0.016567621980628198,0.00943629236721987,0.5384615384615384,0.46153846153846156,0.0,4,9,14.538461538461538,3,0.03829040435376079,0.9762700194667773,0.8940804806607815,-0.023729980533222728,-0.033388014382757625,0.3333333333333333,0.2848206938198326,-0.00789811645775334,0.009436292367219759,0.016565320870239892,0.5696413876396652,-0.016567621980627976,0.009436292367219759,0.3333333333333333,0.6666666666666666,0.0,1,2,18.666666666666668,2,0.06666666666666667,0.967143768109759,0.6658147078250658,-0.032856231890241006,-0.033388014382757625,0.0,0.0,-0.016565320870239892,0.0,0.016565320870239892,0.0,-0.016567621980627976,-0.016563019759851808,0.0,1.0,0.0,1,1,17.5,1,0.07142857142857142,0.983432378019372,0.6467095248083273,-0.016567621980628,-0.01710836073989941,0.0,0.0,-0.016567621980627976,0.0,0.016567621980627976,0.0,-0.016567621980627976,-0.016567621980627976,0.0,1.0,0.0,0,1,2.0,False,0.29354819745553784,13.626106212980204,HYPE_5M_MA_PBS_R03072,False,False,8,-0.030844710886384852,
HYPE_5M_MA_PBS_R00199__nb_0283,43,41,HYPE_5M_MA_PBS_R00199__nb_0283,both,engulf_reclaim,89,610,40,5,5.0,50,-17.0,-5.0,20.0,0.0,0.15,180.0,15.0,9999.0,0.5,24.0,0.66,True,140.0,200.0,40,3,10.0,8.0,23.0,41,0.10466043856694617,0.8760307999451424,0.8839072841004153,-0.12396920005485756,-0.16509443929489553,0.4146341463414634,0.5607762035009395,-0.0031440404299028176,0.009681146051349962,0.012228547520790204,0.7916840520013264,-0.020568224187989287,0.013436894574581068,0.24390243902439024,0.1951219512195122,0.5609756097560976,17,24,32.707317073170735,20,0.08508978745280177,0.9029976102770291,0.8533733854419291,-0.09700238972297093,-0.12803762391020845,0.4,0.42068965522443674,-0.004998391820211406,0.009074461342201814,0.014380293928486887,0.6310344828366551,-0.020568224187989287,0.013436894574581068,0.25,0.3,0.45,7,13,31.6,10,0.12763468117920262,1.0205168470633095,1.0993055206537061,0.020516847063309473,-0.03809898652283161,0.5,1.6709947030662664,0.0020775741198145363,0.010347668419954126,0.0061925201803250535,1.6709947030662666,-0.014879077795217598,0.013436894574581068,0.3,0.0,0.7,4,6,34.0,11,0.1403981492971229,0.9506323647929373,0.7897649808752057,-0.049367635207062666,-0.06418482341881482,0.36363636363636365,0.4473754095007856,-0.00451941476544843,0.010061362508891057,0.012851287493642423,0.7829069666263748,-0.020568224187989065,0.013432457116704145,0.18181818181818182,0.18181818181818182,0.6363636363636364,6,5,33.54545454545455,3,0.1,0.996077958199403,0.9532817774293912,-0.003922041800596965,-0.025389086700111307,0.6666666666666666,0.823958362011668,-0.0012066138375898092,0.008471287581978251,0.02056241667672593,0.411979181005834,-0.02056241667672593,0.013432457116704145,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0,20.666666666666668,3,0.21428571428571427,0.996077958199403,0.902556078921689,-0.003922041800596965,-0.025389086700111307,0.6666666666666666,0.823958362011668,-0.0012066138375898092,0.008471287581978251,0.02056241667672593,0.411979181005834,-0.02056241667672593,0.013432457116704145,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0,20.666666666666668,False,0.2897702349891152,12.46251341652728,HYPE_5M_MA_PBS_R00199,False,False,8,-0.06815157373655045,
