name,fast_ema,slow_ema,overlay_filter,exit_model,exposure,month,trades,total_return,final_equity,annualized_multiple,max_dd,win_rate,profit_factor,avg_trade,median_trade,worst_trade,trades_per_day,avg_mfe_capture,avg_giveback,long_trades,short_trades,armed_trades,partial_trades
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,3.0,2026-05,17,0.03959279545262784,1.0395927954526278,2.116770721895068,-0.06147693995756398,0.35294117647058826,1.2908093865916994,0.0026236633754308856,-0.011373307198846824,-0.02406300386997034,0.898876404494382,0.2230016305468248,0.017029024151723218,17,0,9,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,3.0,2026-06,13,-0.1092757212527371,0.8907242787472629,0.06545414412274664,-0.1092757212527371,0.3076923076923077,0.29020771126467815,-0.008765408410718515,-0.015474177708739873,-0.020583381828866036,0.8385593979573552,0.15101077382850667,0.019311286370702077,13,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,3.0,2026-04,12,0.024656966996902785,1.0246569669969028,1.4951291732793492,-0.033789343686082995,0.5,1.4770356118796302,0.0021172231955590747,-0.0009204056484312067,-0.013839753950395545,0.5425091046088157,0.311055505085255,0.010822129624457388,8,4,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,3.0,2026-05,17,0.03959279545262784,1.0395927954526278,2.116770721895068,-0.06147693995756398,0.35294117647058826,1.2908093865916994,0.0026236633754308856,-0.011373307198846824,-0.02406300386997034,0.898876404494382,0.2230016305468248,0.017029024151723218,17,0,9,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,3.0,2026-06,13,-0.1092757212527371,0.8907242787472629,0.06545414412274664,-0.1092757212527371,0.3076923076923077,0.29020771126467815,-0.008765408410718515,-0.015474177708739873,-0.020583381828866036,0.8385593979573552,0.15101077382850667,0.019311286370702077,13,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-04,11,-0.009665775922025666,0.9903342240779743,0.6408027569924074,-0.014557654774056239,0.36363636363636365,0.45270447496479627,-0.0008797164990753,-0.0012923264628003626,-0.0035753601761185348,1.3799111420855474,0.22638462173677273,0.00266732729762742,11,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-05,15,0.014099533934772035,1.014099533934772,1.6860989261765313,-0.01867910998546174,0.4,1.3782400351135704,0.0009603411203557877,-0.0030922378311684638,-0.006781668466506017,1.532349602724177,0.26594097845758113,0.005107749682692889,15,0,11,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-06,9,-0.03450249656843096,0.965497503431569,0.44017178137516016,-0.03627498372830806,0.0,0.0,-0.0038919756672221566,-0.003883997541411942,-0.006542391874717888,0.5758720284381249,0.017361111111109242,0.0046389332255492716,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-04,11,-0.009665775922025666,0.9903342240779743,0.6408027569924074,-0.014557654774056239,0.36363636363636365,0.45270447496479627,-0.0008797164990753,-0.0012923264628003626,-0.0035753601761185348,1.3799111420855474,0.22638462173677273,0.00266732729762742,11,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-05,15,0.014099533934772035,1.014099533934772,1.6860989261765313,-0.01867910998546174,0.4,1.3782400351135704,0.0009603411203557877,-0.0030922378311684638,-0.006781668466506017,1.532349602724177,0.26594097845758113,0.005107749682692889,15,0,11,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-06,9,-0.03450249656843096,0.965497503431569,0.44017178137516016,-0.03627498372830806,0.0,0.0,-0.0038919756672221566,-0.003883997541411942,-0.006542391874717888,0.5758720284381249,0.017361111111109242,0.0046389332255492716,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_staged_p2p2_dd1p5_sl1p5,30,120,v35_no_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-04,11,-0.009555078241460402,0.9904449217585396,0.6440929247935574,-0.01328548355876924,0.36363636363636365,0.35417252704118685,-0.0008705315099983529,-0.0007601630237266664,-0.003342397551701791,1.3799111420855474,0.2613651870705761,0.002426868037950919,11,0,8,8
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_staged_p2p2_dd1p5_sl1p5,30,120,v35_no_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-05,15,0.004128969233792468,1.0041289692337925,1.1663727341186179,-0.01867910998546174,0.4666666666666667,1.1453987810507713,0.0002889870890484551,-0.0011825828685439453,-0.006781668466506017,1.533873029399233,0.27988440007556653,0.004496754159960652,15,0,11,11
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_staged_p2p2_dd1p5_sl1p5,30,120,v35_no_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-06,9,-0.025580187498382867,0.9744198125016171,0.5456832948955469,-0.027017631652834884,0.1111111111111111,0.007828901531843483,-0.0028732323799449105,-0.002583541012027178,-0.00641176394270798,0.5759744011377272,0.06606912144703128,0.0034928470273623696,9,0,6,5
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-04,11,-0.010308364821504545,0.9896916351784955,0.6220258763753788,-0.013997957091854918,0.36363636363636365,0.39518963782099986,-0.0009391602378877934,-0.0010134346110179369,-0.0035753601761185348,1.3799111420855474,0.253553402988836,0.0025023596386293035,11,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-05,15,0.009157716280899342,1.0091577162808993,1.4056253543013895,-0.01867910998546185,0.4,1.2753701744481225,0.0006321778832607072,-0.0022028522196526055,-0.006781668466506017,1.533873029399233,0.28222561759456943,0.004129049737590381,15,0,11,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-06,9,-0.030199637089851517,0.9698003629101485,0.4883152293682281,-0.03143267501347191,0.0,0.0,-0.0033995068940845547,-0.003883997541411942,-0.00641176394270798,0.5759744011377272,0.047666343669248504,0.004084905855769469,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,21,55,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-04,24,-0.02725063192408228,0.9727493680759177,0.6199837192537206,-0.02725063192408228,0.3333333333333333,0.3579898777067686,-0.0011475351632619357,-0.0024311034375463767,-0.0038616320101829125,1.1369543047011217,0.18425811090979002,0.002630542138493961,23,1,16,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,21,55,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-05,32,0.0017456470417351877,1.0017456470417352,1.0673261775758467,-0.02846728028714096,0.46875,1.0306817142443798,6.983341742247164e-05,-0.0008092351638033222,-0.006828654126009135,3.272959727253356,0.28375352197616993,0.004630033358717793,32,0,20,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,21,55,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-06,26,-0.03910969216782323,0.9608903078321768,0.39381189559925356,-0.04063501759029775,0.3076923076923077,0.47562428183894884,-0.0015219511313739444,-0.0029022105421294673,-0.0068122247910258876,1.6627437047564062,0.1904055207635971,0.005154003705089827,26,0,13,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,21,96,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-04,10,0.00033916923109256203,1.0003391692310926,1.0056158609789654,-0.029260510464144907,0.5,1.0189120555296982,6.324000689472983e-05,-0.0018646038499938707,-0.008215460483850131,0.45213350497660837,0.31452881204290467,0.007208901751209041,7,3,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,21,96,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-05,13,-0.01153606230450821,0.9884639376954918,0.8025194804933334,-0.05767704307737176,0.3076923076923077,0.897626813753397,-0.0007579886231091084,-0.008159421044697909,-0.017329278808033807,0.6748377793799567,0.23330150960388155,0.011511853454373167,13,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,21,96,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-06,7,-0.04831024247173665,0.9516897575282633,0.3114516102815107,-0.04831024247173665,0.14285714285714285,0.11199215101108449,-0.0070260400046978306,-0.010316118472493249,-0.01337116360831769,0.4514915345337275,0.07740169238427089,0.011678705693695748,7,0,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,21,96,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-04,10,0.00033916923109256203,1.0003391692310926,1.0056158609789654,-0.029260510464144907,0.5,1.0189120555296982,6.324000689472983e-05,-0.0018646038499938707,-0.008215460483850131,0.45213350497660837,0.31452881204290467,0.007208901751209041,7,3,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,21,96,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-05,13,-0.01153606230450821,0.9884639376954918,0.8025194804933334,-0.05767704307737176,0.3076923076923077,0.897626813753397,-0.0007579886231091084,-0.008159421044697909,-0.017329278808033807,0.6748377793799567,0.23330150960388155,0.011511853454373167,13,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,21,96,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-06,7,-0.04831024247173665,0.9516897575282633,0.3114516102815107,-0.04831024247173665,0.14285714285714285,0.11199215101108449,-0.0070260400046978306,-0.010316118472493249,-0.01337116360831769,0.4514915345337275,0.07740169238427089,0.011678705693695748,7,0,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-03,3,-0.004417039328980077,0.9955829606710199,6.418578596230177e-10,-0.007154448404703251,0.3333333333333333,0.22128018282043607,-0.0014726004219971674,-0.002421504565636333,-0.003251654340210296,39.272727272727266,0.1222158758115851,0.004668236788712606,0,3,0,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-04,23,-0.06264977490392998,0.93735022509607,0.4332787255123251,-0.06461129323412573,0.13043478260869565,0.21190715650421035,-0.0028018605873582083,-0.003895732350911506,-0.005834817583477312,0.8140392272526176,0.07179592757636208,0.0043166456872728185,13,10,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-05,26,0.006109645565126831,1.0061096455651268,1.1240361269822114,-0.0399560567628785,0.23076923076923078,1.091561018759748,0.000284778209585105,-0.0033908343841067543,-0.006634336034151476,1.3664732289499617,0.13330637846833596,0.006400124832433223,23,3,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-06,11,-0.0063648614121610825,0.9936351385878389,0.879783800448008,-0.011287451247148805,0.36363636363636365,0.7849120795186096,-0.0005655955605313061,-0.0025726302951938882,-0.008194310097254963,0.6040959536249572,0.22320585939882806,0.005925831641178015,8,3,2,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_staged_p2p2_dd1p5_sl1p5,21,72,v35_relaxed_adx_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-04,12,-0.0014672309590808563,0.9985327690409191,0.976045944032573,-0.010397251513198147,0.5,0.9000036830071065,-0.00011852726617085962,-5.781927687325975e-05,-0.004613251316798515,0.5425091046088157,0.2940334052360248,0.003218981698035195,8,4,10,7
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_staged_p2p2_dd1p5_sl1p5,21,72,v35_relaxed_adx_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-05,17,-0.011913998882082666,0.9880860011179173,0.7932567936560698,-0.016938864680255072,0.29411764705882354,0.6705357131427917,-0.0006929379796878469,-0.0012829861111111605,-0.006393369368708655,0.8994048056433243,0.1985433659533522,0.004648046681337947,17,0,10,8
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_staged_p2p2_dd1p5_sl1p5,21,72,v35_relaxed_adx_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-06,13,-0.02972231843087969,0.9702776815691203,0.4912096547916674,-0.02972231843087969,0.3076923076923077,0.36793582134498914,-0.002307323120928319,-0.005023883656581183,-0.006861127276288679,0.8385593979573552,0.1802399994636687,0.005737442611893782,13,0,6,6
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,21,72,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-04,12,-0.002032464625272179,0.9979675353747278,0.966962590740632,-0.012117541876033089,0.5,0.8713957268218444,-0.0001654519379949318,-0.00032972546685111495,-0.004613251316798515,0.5425091046088157,0.28886401074524276,0.003265906369859267,8,4,10,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,21,72,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-05,17,-0.009017035454233047,0.990982964545767,0.8394273675146978,-0.017829323707471367,0.23529411764705882,0.7826022122413674,-0.0005147885078966983,-0.0023662153228931047,-0.006393369368708655,0.8994048056433243,0.1936883530256964,0.004469897209546799,17,0,10,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,21,72,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-06,13,-0.03330805492893296,0.966691945071067,0.4501770071983428,-0.03330805492893296,0.3076923076923077,0.33651195700872877,-0.00259088633590796,-0.005039946688199013,-0.006861127276288679,0.8385593979573552,0.16578314984895715,0.0060210058268734224,13,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,21,72,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,2.0,2026-04,19,-0.050721772169779356,0.9492782278302206,0.40626912123274095,-0.050721772169779356,0.2631578947368421,0.2970430267245781,-0.002725331281564869,-0.005058764293866089,-0.007754408453437664,0.9001480506662279,0.15271923895560188,0.005256100467751612,18,1,13,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,21,72,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,2.0,2026-05,26,0.040404228969603606,1.0404042289696036,4.392158653025938,-0.03903302664663588,0.4230769230769231,1.4043538415038355,0.0016068481971728474,-0.0013370935334319186,-0.01278673873741731,2.659468674527632,0.30012919166901414,0.009503735123029378,26,0,17,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,21,72,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,2.0,2026-06,18,-0.06135654397552992,0.9386434560244701,0.2278112055710409,-0.06279783314431375,0.3333333333333333,0.5020004398410616,-0.0034502686806091804,-0.008811179719188097,-0.013722254552577359,1.1512836457315447,0.1913799733197423,0.011272081679726225,18,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-03,3,-0.004417039328980077,0.9955829606710199,6.418578596230177e-10,-0.007154448404703251,0.3333333333333333,0.22128018282043607,-0.0014726004219971674,-0.002421504565636333,-0.003251654340210296,39.272727272727266,0.1222158758115851,0.004668236788712606,0,3,0,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-04,23,-0.06264977490392998,0.93735022509607,0.4332787255123251,-0.06461129323412573,0.13043478260869565,0.21190715650421035,-0.0028018605873582083,-0.003895732350911506,-0.005834817583477312,0.8140392272526176,0.07179592757636208,0.0043166456872728185,13,10,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-05,26,0.006109645565126831,1.0061096455651268,1.1240361269822114,-0.0399560567628785,0.23076923076923078,1.091561018759748,0.000284778209585105,-0.0033908343841067543,-0.006634336034151476,1.3664732289499617,0.13330637846833596,0.006400124832433223,23,3,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST8_SLOW21_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,8,21,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-06,11,-0.009399184769953828,0.9906008152300462,0.8274328222229819,-0.011287451247148805,0.36363636363636365,0.678359647663173,-0.000845786016073247,-0.0025726302951938882,-0.008194310097254963,0.6040959536249572,0.19455407944367192,0.006344766253345258,8,3,2,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_no_volume_staged_p2p2_dd1p5_sl1p5,21,55,v35_no_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-04,24,-0.02637496269344919,0.9736250373065508,0.6297118903138805,-0.02637496269344919,0.375,0.3097988759492409,-0.0011108339401549629,-0.0016015976226156623,-0.0038616320101829125,1.1369543047011217,0.18790792330437325,0.0025938409153869885,23,1,16,12
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_no_volume_staged_p2p2_dd1p5_sl1p5,21,55,v35_no_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-05,32,-0.007620999907093529,0.9923790000929065,0.751417433829109,-0.025938557216316882,0.4375,0.8953116943922513,-0.00022763819295391896,-0.00035755111541604804,-0.006828654126009135,3.272959727253356,0.2660723483018911,0.0049371008274934226,32,0,20,17
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_no_volume_staged_p2p2_dd1p5_sl1p5,21,55,v35_no_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-06,26,-0.039211818585013436,0.9607881814149866,0.3928353795704867,-0.04116508562859911,0.34615384615384615,0.45647269968482423,-0.0015278024389141268,-0.0024341764654842155,-0.0068122247910258876,1.6627437047564062,0.20215421109854959,0.005160089064931617,26,0,13,10
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_staged_p2p2_dd1p5_sl1p5,21,72,v35_full,staged_p2p2_dd1p5_sl1p5,1.0,2026-04,4,-0.003003834578553466,0.9969961654214465,0.9434554864479754,-0.005434087512559471,0.5,0.3086666314187222,-0.0007507243826663222,-0.0007608739740219681,-0.00253863204559862,0.21188934667451442,0.1996048296284504,0.0026432034898276613,3,1,4,2
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_staged_p2p2_dd1p5_sl1p5,21,72,v35_full,staged_p2p2_dd1p5_sl1p5,1.0,2026-05,7,0.0035726252901717714,1.0035726252901718,1.148467835339175,-0.008747063592226989,0.2857142857142857,1.291678878451132,0.000530082072516751,-0.0005316841939331783,-0.006393369368708655,0.7439114391143912,0.2186610165922576,0.005942302427258438,7,0,5,4
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_staged_p2p2_dd1p5_sl1p5,21,72,v35_full,staged_p2p2_dd1p5_sl1p5,1.0,2026-06,9,-0.03001937807383248,0.9699806219261675,0.4862158524800676,-0.03001937807383248,0.2222222222222222,0.20589580382845424,-0.0033718364020312386,-0.005514780796161132,-0.006861127276288679,0.5829697269578517,0.13180749694667743,0.0063864034943620675,9,0,3,3
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-03,1,0.0033400556328233577,1.0033400556328234,2.5237032186897435e+22,-0.0033602326679067485,1.0,inf,0.0033400556328233035,0.0033400556328233035,0.0033400556328233035,42.35294117647059,0.5993266110338321,0.0032357673720558866,0,1,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-05,8,-0.003571872822296207,0.9964281271777038,0.8668480203716965,-0.015975653974730997,0.375,0.8436992909154588,-0.00043060499018679314,-0.003035111852335458,-0.0063752400930685,0.8746488497456534,0.19400579319011557,0.005523762627920981,7,1,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-06,2,-0.0018242883948007549,0.9981757116051992,0.8929969037890533,-0.00417781571306286,0.5,0.5657025908128317,-0.0009072072701223329,-0.0009072072701223329,-0.004177815713062914,0.33938251237332073,0.20143884892086505,0.004711609308885922,1,1,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-03,1,0.0033400556328233577,1.0033400556328234,2.5237032186897435e+22,-0.0033602326679067485,1.0,inf,0.0033400556328233035,0.0033400556328233035,0.0033400556328233035,42.35294117647059,0.5993266110338321,0.0032357673720558866,0,1,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-05,8,-0.003571872822296207,0.9964281271777038,0.8668480203716965,-0.015975653974730997,0.375,0.8436992909154588,-0.00043060499018679314,-0.003035111852335458,-0.0063752400930685,0.8746488497456534,0.19400579319011557,0.005523762627920981,7,1,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-06,2,-0.0018242883948007549,0.9981757116051992,0.8929969037890533,-0.00417781571306286,0.5,0.5657025908128317,-0.0009072072701223329,-0.0009072072701223329,-0.004177815713062914,0.33938251237332073,0.20143884892086505,0.004711609308885922,1,1,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-03,1,0.006680111265646715,1.0066801112656467,5.36568752694067e+44,-0.006720465335813608,1.0,inf,0.006680111265646607,0.006680111265646607,0.006680111265646607,42.35294117647059,0.5993266110338321,0.006471534744111773,0,1,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-05,8,-0.007394513953788762,0.9926054860462112,0.7435021158968302,-0.03181822110625898,0.375,0.8436992909154588,-0.0008612099803735863,-0.006070223704670916,-0.012750480186137,0.8746488497456534,0.19400579319011557,0.011047525255841961,7,1,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_devtrail_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-06,2,-0.00366832449871346,0.9963316755012865,0.796299579444637,-0.008355631426125831,0.5,0.5657025908128317,-0.0018144145402446657,-0.0018144145402446657,-0.008355631426125828,0.33938251237332073,0.20143884892086505,0.009423218617771845,1,1,1,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_early_adx14_di_exhaust_arm2p2_dd1p8_sl1p5,21,55,v35_early_adx14_di,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-03,1,0.006680111265646715,1.0066801112656467,5.36568752694067e+44,-0.006720465335813608,1.0,inf,0.006680111265646607,0.006680111265646607,0.006680111265646607,42.35294117647059,0.5993266110338321,0.006471534744111773,0,1,1,0
