name,fast_ema,slow_ema,exit_name,exit_kind,filter_name,exposure,final_equity,total_return_pct,annualized_factor,max_drawdown_pct,win_rate,trades,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,opposite_cross_trades,max_hold_trades,score,meets_target,start_ts,end_ts
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold1440,trailing,adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30,3.0,3.2243056007787376,222.43056007787376,102.46232445612965,-17.35444991543027,50.617283950617285,81,2.1399400576279084,1.6406956379918964,0.21913028915931426,-4.650000000000037,15,0,48,15,3,15.13566800423393,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_cool30,3.0,2.983823511761749,198.38235117617492,75.41308451847007,-19.986140340399917,55.88235294117647,68,2.467134427130043,1.7731814344862522,1.0841955350802184,-4.650000000000037,11,0,37,8,12,14.881804324097985,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_atrmin3p5_atrmax100p0_cool30,3.0,2.983823511761749,198.38235117617492,75.41308451847007,-19.986140340399917,55.88235294117647,68,2.467134427130043,1.7731814344862522,1.0841955350802184,-4.650000000000037,11,0,37,8,12,14.881804324097985,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_churn6_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_churn6_cool30,3.0,2.983823511761749,198.38235117617492,75.41308451847007,-19.986140340399917,55.88235294117647,68,2.467134427130043,1.7731814344862522,1.0841955350802184,-4.650000000000037,11,0,37,8,12,14.881804324097985,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_churn6_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_churn6_atrmin3p5_atrmax100p0_cool30,3.0,2.983823511761749,198.38235117617492,75.41308451847007,-19.986140340399917,55.88235294117647,68,2.467134427130043,1.7731814344862522,1.0841955350802184,-4.650000000000037,11,0,37,8,12,14.881804324097985,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_churn3_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_churn3_cool30,3.0,2.983823511761749,198.38235117617492,75.41308451847007,-19.986140340399917,55.88235294117647,68,2.467134427130043,1.7731814344862522,1.0841955350802184,-4.650000000000037,11,0,37,8,12,14.881804324097985,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_churn3_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_churn3_atrmin3p5_atrmax100p0_cool30,3.0,2.983823511761749,198.38235117617492,75.41308451847007,-19.986140340399917,55.88235294117647,68,2.467134427130043,1.7731814344862522,1.0841955350802184,-4.650000000000037,11,0,37,8,12,14.881804324097985,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin6p0_atrmax70p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold1440,trailing,adx18_ret60-30p0_atrmin6p0_atrmax70p0_cool30,3.0,3.008380748033773,200.8380748033773,77.8974226035721,-16.67009824118112,51.31578947368421,76,2.1061254610023736,1.6509942662703028,0.4666361033199399,-4.650000000000037,15,0,45,13,3,14.868550761104345,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold2880_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold2880,trailing,adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30,3.0,2.971502210531008,197.15022105310078,74.18914059045953,-19.334234050790265,50.617283950617285,81,2.061461404554648,1.5277426955005942,0.21913028915931426,-4.650000000000037,15,0,51,15,0,14.81279062574052,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_ret60-30p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_ret60-30p0_cool30,3.0,2.9152735187471897,191.52735187471896,68.79099720175422,-19.986140340399917,55.223880597014926,67,2.438523236751703,1.7645511778845953,1.0791892153853848,-4.650000000000037,11,0,36,8,12,14.783311687721568,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_ret60-30p0_atrmin3p5_atrmax100p0_cool30,3.0,2.9152735187471897,191.52735187471896,68.79099720175422,-19.986140340399917,55.223880597014926,67,2.438523236751703,1.7645511778845953,1.0791892153853848,-4.650000000000037,11,0,36,8,12,14.783311687721568,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_ret60-30p0_churn6_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_ret60-30p0_churn6_cool30,3.0,2.9152735187471897,191.52735187471896,68.79099720175422,-19.986140340399917,55.223880597014926,67,2.438523236751703,1.7645511778845953,1.0791892153853848,-4.650000000000037,11,0,36,8,12,14.783311687721568,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold720_adx24_ret60-30p0_churn3_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold720,trailing,adx24_ret60-30p0_churn3_cool30,3.0,2.9152735187471897,191.52735187471896,68.79099720175422,-19.986140340399917,55.223880597014926,67,2.438523236751703,1.7645511778845953,1.0791892153853848,-4.650000000000037,11,0,36,8,12,14.783311687721568,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold1440,trailing,adx18_atrmin3p5_atrmax100p0_cool30,3.0,2.9296702937541026,192.96702937541025,70.14420912513695,-17.35444991543027,50.0,82,2.0161594025937557,1.5023281381977318,0.10714990525539408,-4.650000000000037,16,0,48,15,3,14.750553253249906,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_churn6_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold1440,trailing,adx18_churn6_atrmin3p5_atrmax100p0_cool30,3.0,2.9296702937541026,192.96702937541025,70.14420912513695,-17.35444991543027,50.0,82,2.0161594025937557,1.5023281381977318,0.10714990525539408,-4.650000000000037,16,0,48,15,3,14.750553253249906,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_churn3_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail180p0_sl140p0_hold1440,trailing,adx18_churn3_atrmin3p5_atrmax100p0_cool30,3.0,2.9296702937541026,192.96702937541025,70.14420912513695,-17.35444991543027,50.0,82,2.0161594025937557,1.5023281381977318,0.10714990525539408,-4.650000000000037,16,0,48,15,3,14.750553253249906,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret60-30p0_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret60-30p0,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret60-30p0_atrmin3p5_atrmax100p0_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret60-30p0_atrmin3p5_atrmax100p0,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret60-30p0_atrmin6p0_atrmax70p0_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret60-30p0_atrmin6p0_atrmax70p0,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret60-30p0_churn6_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret60-30p0_churn6,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret60-30p0_churn3_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret60-30p0_churn3,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret600p0_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret600p0,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret600p0_atrmin3p5_atrmax100p0_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret600p0_atrmin3p5_atrmax100p0,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret600p0_atrmin6p0_atrmax70p0_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret600p0_atrmin6p0_atrmax70p0,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret600p0_churn6_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret600p0_churn6,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret600p0_churn3_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret600p0_churn3,3.0,2.908100662507604,190.8100662507604,68.12411811884058,-17.685675055753002,51.85185185185185,27,2.9507469115209983,4.5845059084437345,0.9823633996093265,-7.65000000000004,7,0,7,7,6,14.739849826373597,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret60-30p0_cool30_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret60-30p0_cool30,3.0,2.897706973874076,189.7706973874076,67.16637501655995,-17.685675055753002,52.0,25,2.968634477002988,4.936573837382899,0.9823633996093265,-7.65000000000004,7,0,7,5,6,14.727172750523989,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_trail_act600p0_trail180p0_sl240p0_hold1440_adx18_rvol1_ret600p0_cool30_x3,233,1597,trail_act600p0_trail180p0_sl240p0_hold1440,trailing,adx18_rvol1_ret600p0_cool30,3.0,2.897706973874076,189.7706973874076,67.16637501655995,-17.685675055753002,52.0,25,2.968634477002988,4.936573837382899,0.9823633996093265,-7.65000000000004,7,0,7,5,6,14.727172750523989,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret60-30p0_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret60-30p0,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret60-30p0_atrmin3p5_atrmax100p0_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret60-30p0_atrmin3p5_atrmax100p0,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret60-30p0_atrmin6p0_atrmax70p0_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret60-30p0_atrmin6p0_atrmax70p0,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret60-30p0_churn6_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret60-30p0_churn6,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret60-30p0_churn3_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret60-30p0_churn3,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret600p0_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret600p0,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret600p0_atrmin3p5_atrmax100p0_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret600p0_atrmin3p5_atrmax100p0,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret600p0_atrmin6p0_atrmax70p0_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret600p0_atrmin6p0_atrmax70p0,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret600p0_churn6_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret600p0_churn6,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST233_SLOW1597_fixed_tp700p0_sl280p0_hold1440_adx18_rvol1_ret600p0_churn3_x3,233,1597,fixed_tp700p0_sl280p0_hold1440,fixed,adx18_rvol1_ret600p0_churn3,3.0,2.871684096289459,187.1684096289459,64.81258125635362,-18.21415059770355,51.85185185185185,27,2.805822504491925,4.572987592790211,0.9823633996093265,-8.850000000000009,5,6,0,9,7,14.69001825822171,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold1440_adx24_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold1440,trailing,adx24_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold1440_adx24_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold1440,trailing,adx24_atrmin3p5_atrmax100p0_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold1440_adx24_churn6_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold1440,trailing,adx24_churn6_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold1440_adx24_churn6_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold1440,trailing,adx24_churn6_atrmin3p5_atrmax100p0_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold1440_adx24_churn3_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold1440,trailing,adx24_churn3_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold1440_adx24_churn3_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold1440,trailing,adx24_churn3_atrmin3p5_atrmax100p0_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold2880_adx24_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold2880,trailing,adx24_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold2880_adx24_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold2880,trailing,adx24_atrmin3p5_atrmax100p0_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold2880_adx24_churn6_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold2880,trailing,adx24_churn6_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold2880_adx24_churn6_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold2880,trailing,adx24_churn6_atrmin3p5_atrmax100p0_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold2880_adx24_churn3_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold2880,trailing,adx24_churn3_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail40p0_sl140p0_hold2880_adx24_churn3_atrmin3p5_atrmax100p0_cool30_x3,144,1597,trail_act140p0_trail40p0_sl140p0_hold2880,trailing,adx24_churn3_atrmin3p5_atrmax100p0_cool30,3.0,2.7260839741399394,172.60839741399394,52.759399699987846,-14.301628619619745,72.05882352941177,68,2.4660022794062453,1.5480616020716473,2.903178050633421,-4.650000000000037,11,0,49,8,0,14.68633018514044,True,2026-03-25 00:00:00+00:00,2026-06-25 08:46:00+00:00
