name,exit_model,filter_name,fast_ema,slow_ema,exposure,slice,start,end,trades,total_return,final_equity,annualized_multiple,max_dd,win_rate,profit_factor,avg_trade,median_trade,worst_trade,trades_per_day,avg_mfe_capture,avg_giveback,long_trades,short_trades,armed_trades,partial_trades
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,2.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1218,-0.9750411027896155,0.024958897210384523,5.21935229381091e-07,-0.975815507698386,0.25533661740558294,0.3746145708772694,-0.0029935946700518834,-0.004132189271930928,-0.02363191038056411,13.071006975496333,0.20830567807980052,0.006899848377104931,578,640,753,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,2.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,737,-0.8875504197663123,0.11244958023368769,6.310704043694282e-07,-0.8906413856572011,0.22116689280868385,0.2587549699455244,-0.002946286953343362,-0.0038244622808506464,-0.019881850097173245,13.181899481309248,0.21064716459318514,0.0048268775336557344,351,386,469,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,2.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,242,-0.5140769734622774,0.4859230265377225,7.197881904583836e-07,-0.5427657866219914,0.32231404958677684,0.5451047139158303,-0.0029047988901654154,-0.005587276498160707,-0.02363191038056411,12.985154712931497,0.20420256683802196,0.011138379357417485,113,129,140,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,2.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,239,-0.5432273685160762,0.45677263148392383,2.1411391946709767e-07,-0.5612736314882115,0.2928870292887029,0.4306332573057818,-0.0032293869961887286,-0.005419722158961246,-0.02181513927556333,12.824181720622429,0.20542083553908186,0.008821098431587588,114,125,144,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,2.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,393,-0.7378038520020187,0.2621961479979813,8.35170774266249e-08,-0.7441541046333922,0.30279898218829515,0.45282961415935574,-0.003345532340859962,-0.005724637681159159,-0.02273403258063966,13.1,0.19971662622941333,0.009881773807024943,186,207,234,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,2.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,169,-0.4754149387612271,0.5245850612387729,4.900015520076885e-08,-0.48710222940697545,0.27218934911242604,0.3345724625863174,-0.0037759631007894105,-0.005724637681159159,-0.02181513927556333,12.071428571428571,0.1966574925951768,0.008351628532815458,82,87,99,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,3.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1218,-0.9961854113246749,0.0038145886753251012,3.311456695631416e-10,-0.9963607142762844,0.25533661740558294,0.3746145708772661,-0.004490392005077825,-0.006198283907896392,-0.035447865570846164,13.071006975496333,0.20830567807980052,0.010349772565657396,578,640,753,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,3.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,737,-0.9626811840812985,0.037318815918701474,4.684474407344624e-10,-0.9641763983975115,0.22116689280868385,0.2587549699455241,-0.004419430430015043,-0.00573669342127597,-0.029822775145759865,13.181899481309248,0.21064716459318514,0.0072403163004836025,351,386,469,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,3.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,242,-0.6659649074306417,0.3340350925693583,4.6457683640312727e-10,-0.6945204140739596,0.32231404958677684,0.5451047139158302,-0.004357198335248123,-0.00838091474724106,-0.035447865570846164,12.985154712931497,0.20420256683802196,0.016707569036126232,113,129,140,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,3.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,239,-0.6939955340550357,0.30600446594496433,8.337872242595892e-11,-0.7117982386671762,0.2928870292887029,0.43063325730578195,-0.004844080494283091,-0.00812958323844187,-0.03272270891334499,12.824181720622429,0.20542083553908186,0.013231647647381386,114,125,144,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,3.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,393,-0.8681149234269689,0.13188507657303108,1.9425942983809986e-11,-0.8728511297603331,0.30279898218829515,0.45282961415935397,-0.005018298511289942,-0.008586956521738739,-0.03410104887095949,13.1,0.19971662622941333,0.014822660710537415,186,207,234,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx18,B_devtrail_arm2p2_dd1p2_sl2,slope_adx18,21,72,3.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,169,-0.6220519453868406,0.3779480546131594,9.451607874663847e-12,-0.6345378197670017,0.27218934911242604,0.33457246258631823,-0.005663944651184115,-0.008586956521738739,-0.03272270891334499,12.071428571428571,0.1966574925951768,0.012527442799223189,82,87,99,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,1.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1003,-0.783598468140332,0.21640153185966804,0.002479847618392397,-0.7859061258779829,0.259222333000997,0.36505007068624107,-0.00151709559064803,-0.001983115126334699,-0.011815955190282055,10.763727419066356,0.21106218078823294,0.0034597396303751964,476,527,633,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,1.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,595,-0.5711729694554285,0.4288270305445715,0.00396063910085641,-0.577445958488048,0.23025210084033612,0.2733777857330092,-0.0014183192946810616,-0.0018154956922702956,-0.0076255062152777425,10.64210338043284,0.21609101262869748,0.0023572758155952604,292,303,389,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,1.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,203,-0.3038219442083293,0.6961780557916707,0.0008271045103875862,-0.3220443280542974,0.2955665024630542,0.46608849617189424,-0.0017653422010546946,-0.002815361650557345,-0.011815955190282055,10.892505812913612,0.19068149377366428,0.005745374885529658,91,112,116,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,1.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,205,-0.2751338019402797,0.7248661980597203,0.0018250248172899843,-0.29314712190773906,0.3073170731707317,0.43359479272409324,-0.001557963074490922,-0.0021805035726438203,-0.010907569637781665,10.999821141119657,0.2173585723241225,0.004318618085488605,93,112,128,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,1.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,332,-0.44978341310238623,0.5502165868976138,0.0006934218723117214,-0.453736677330807,0.29819277108433734,0.4184764563928661,-0.0017847619981295408,-0.0028130527837252326,-0.01136701629031983,11.066666666666666,0.19951922829345825,0.004967192663086952,149,183,201,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,1.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,148,-0.23313353102423118,0.7668664689757688,0.000982699168712028,-0.23788642181021946,0.2905405405405405,0.3547907658884693,-0.0017830983452217502,-0.0027018722357088896,-0.010907569637781665,10.571428571428571,0.20884154199041974,0.004196739895895197,68,80,90,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,2.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1003,-0.9540018415009008,0.04599815849909913,5.732630325942602e-06,-0.9549769326886896,0.259222333000997,0.36505007068624107,-0.00303419118129606,-0.003966230252669398,-0.02363191038056411,10.763727419066356,0.21106218078823294,0.006919479260750393,476,527,633,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,2.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,595,-0.8171341120859713,0.18286588791402872,1.512325562639937e-05,-0.8223340218579648,0.23025210084033612,0.2733777857330092,-0.002836638589362123,-0.0036309913845405913,-0.015251012430555485,10.64210338043284,0.21609101262869748,0.004714551631190521,292,303,389,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,2.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,203,-0.5189781723965122,0.4810218276034878,5.900905466103769e-07,-0.5436697464722775,0.2955665024630542,0.46608849617189424,-0.0035306844021093893,-0.00563072330111469,-0.02363191038056411,10.892505812913612,0.19068149377366428,0.011490749771059317,91,112,116,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,2.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,205,-0.47707071684498714,0.5229292831550129,3.0332984810102475e-06,-0.5024551675841249,0.3073170731707317,0.43359479272409324,-0.003115926148981844,-0.0043610071452876405,-0.02181513927556333,10.999821141119657,0.2173585723241225,0.00863723617097721,93,112,128,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,2.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,332,-0.7002091612157391,0.299790838784261,4.2683841588052346e-07,-0.7045026739005369,0.29819277108433734,0.4184764563928661,-0.0035695239962590815,-0.005626105567450465,-0.02273403258063966,11.066666666666666,0.19951922829345825,0.009934385326173904,149,183,201,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,2.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,148,-0.41373291174900817,0.5862670882509918,8.907946911689381e-07,-0.4209801422161501,0.2905405405405405,0.3547907658884693,-0.0035661966904435003,-0.005403744471417779,-0.02181513927556333,10.571428571428571,0.20884154199041974,0.008393479791790394,68,80,90,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,3.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1003,-0.9903958995472883,0.009604100452711694,1.2355232189112053e-08,-0.9906994478685135,0.259222333000997,0.36505007068623807,-0.004551286771944088,-0.005949345379004097,-0.035447865570846164,10.763727419066356,0.21106218078823294,0.010379218891125587,476,527,633,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,3.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,595,-0.9224550074064618,0.07754499259353823,5.567419105573057e-08,-0.9256707736319671,0.23025210084033612,0.27337778573300786,-0.004254957884043185,-0.005446487076810887,-0.022876518645833226,10.64210338043284,0.21609101262869748,0.007071827446785782,292,303,389,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,3.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,203,-0.6701253379090917,0.3298746620909083,3.6339625960152367e-10,-0.6950394340032983,0.2955665024630542,0.4660884961718948,-0.005296026603164081,-0.008446084951672036,-0.035447865570846164,10.892505812913612,0.19068149377366428,0.017236124656588976,91,112,116,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,3.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,205,-0.6245483851030704,0.3754516148969295,4.591053543852009e-09,-0.6512585723332767,0.3073170731707317,0.43359479272409446,-0.004673889223472763,-0.006541510717931461,-0.03272270891334499,10.999821141119657,0.2173585723241225,0.012955854256465815,93,112,128,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,3.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,332,-0.8382422531003558,0.16175774689964414,2.333095195555812e-10,-0.8417056048291147,0.29819277108433734,0.4184764563928643,-0.005354285994388622,-0.008439158351175698,-0.03410104887095949,11.066666666666666,0.19951922829345825,0.014901577989260855,149,183,201,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_B_devtrail_arm2p2_dd1p2_sl2_slope_adx20_atr3p5_100,B_devtrail_arm2p2_dd1p2_sl2,slope_adx20_atr3p5_100,21,72,3.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,148,-0.553190209224387,0.44680979077561295,7.446473730534439e-10,-0.5614525334653296,0.2905405405405405,0.3547907658884702,-0.00534929503566525,-0.00810561670712667,-0.03272270891334499,10.571428571428571,0.20884154199041974,0.01259021968768559,68,80,90,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,1.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,2200,-0.966615359516007,0.03338464048399301,1.6321395571836237e-06,-0.9670479650343673,0.2672727272727273,0.37608645637677046,-0.0015362674626270658,-0.0024089891001159423,-0.011815955190282055,23.609372205329993,0.20885572943520037,0.0034950741295832963,1100,1100,1198,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,1.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,1301,-0.8689313049073939,0.13106869509260605,1.7170349080332656e-06,-0.8697527889021547,0.2321291314373559,0.25804619880556984,-0.0015567812777152626,-0.0022335680751173746,-0.009940925048586622,23.26954033267752,0.2084668399905267,0.002530213891115207,650,651,724,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,1.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,470,-0.47242989399178603,0.527570106008214,3.6067720158724593e-06,-0.5100567341124546,0.33617021276595743,0.5647285035598881,-0.0013433061356417,-0.002992144397442108,-0.011815955190282055,25.219102128420676,0.2105558539612628,0.005306098662070562,235,235,245,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,1.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,429,-0.5171996801338912,0.4828003198661088,6.343521087179368e-07,-0.5255548614991539,0.29836829836829837,0.41538274124395175,-0.0016854594212596492,-0.0030821101893214174,-0.010907569637781665,23.019137900196746,0.20810406169861217,0.004368208848822022,215,214,229,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,1.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,725,-0.6933779451629118,0.3066220548370881,5.615601356228715e-07,-0.6976518338848829,0.31310344827586206,0.464693847654457,-0.0016164464113619854,-0.003147854872109056,-0.01136701629031983,24.166666666666668,0.20613501418332886,0.004841922636251559,363,362,387,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,1.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,307,-0.41731407284055233,0.5826859271594477,7.591968817233863e-07,-0.42486464531656576,0.2899022801302932,0.3759454927242047,-0.0017488931539051205,-0.0031274171931840442,-0.010907569637781665,21.928571428571427,0.2083680677434474,0.004080463697483336,154,153,162,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,2.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,2200,-0.9989288210627348,0.0010711789372651534,2.2801995791504576e-12,-0.9989562715668513,0.2672727272727273,0.37608645637677046,-0.0030725349252541316,-0.0048179782002318846,-0.02363191038056411,23.609372205329993,0.20885572943520037,0.0069901482591665925,1100,1100,1198,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,2.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,1301,-0.9830484327965603,0.01695156720343975,2.7023752772909976e-12,-0.9832605578979955,0.2321291314373559,0.25804619880556984,-0.003113562555430525,-0.004467136150234749,-0.019881850097173245,23.26954033267752,0.2084668399905267,0.005060427782230414,650,651,724,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,2.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,470,-0.7261341175452745,0.2738658824547256,9.475641995832918e-12,-0.7632746240126265,0.33617021276595743,0.5647285035598881,-0.0026866122712834,-0.005984288794884216,-0.02363191038056411,25.219102128420676,0.2105558539612628,0.010612197324141124,235,235,245,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,2.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,429,-0.7692645966351543,0.2307354033648456,3.296238932082299e-13,-0.7771493098817327,0.29836829836829837,0.41538274124395175,-0.0033709188425192983,-0.006164220378642835,-0.02181513927556333,23.019137900196746,0.20810406169861217,0.008736417697644045,215,214,229,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,2.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,725,-0.9078811821458098,0.09211881785419022,2.4600347136114615e-13,-0.9104199912414837,0.31310344827586206,0.464693847654457,-0.0032328928227239708,-0.006295709744218112,-0.02273403258063966,24.166666666666668,0.20613501418332886,0.009683845272503117,363,362,387,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,2.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,307,-0.6626440258503286,0.3373559741496715,4.8771215088692e-13,-0.6712892589061242,0.2899022801302932,0.3759454927242047,-0.003497786307810241,-0.0062548343863680885,-0.02181513927556333,21.928571428571427,0.2083680677434474,0.008160927394966672,154,153,162,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,3.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,2200,-0.9999669644610836,3.30355389164598e-05,2.72763089221098e-18,-0.99996822028367,0.2672727272727273,0.37608645637676746,-0.004608802387881198,-0.007226967300347827,-0.035447865570846164,23.609372205329993,0.20885572943520037,0.010485222388749887,1100,1100,1198,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,3.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,1301,-0.9978366438911183,0.002163356108881751,3.89824726960338e-18,-0.9978771811937676,0.2321291314373559,0.25804619880556723,-0.004670343833145789,-0.006700704225352124,-0.029822775145759865,23.26954033267752,0.2084668399905267,0.007590641673345621,650,651,724,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,3.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,470,-0.8601011108937873,0.1398988891062127,1.8166593927403054e-17,-0.887198361425524,0.33617021276595743,0.5647285035598854,-0.004029918406925098,-0.008976433192326324,-0.035447865570846164,25.219102128420676,0.2105558539612628,0.015918295986211684,235,235,245,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,3.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,429,-0.8908461356023232,0.1091538643976768,1.4029634068739038e-19,-0.8963709097898884,0.29836829836829837,0.4153827412439511,-0.005056378263778946,-0.009246330567964253,-0.03272270891334499,23.019137900196746,0.20810406169861217,0.01310462654646607,215,214,229,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,3.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,725,-0.972882280278086,0.027117719721914013,8.411187553681874e-20,-0.9739907211132206,0.31310344827586206,0.46469384765445393,-0.004849339234085955,-0.009443564616327168,-0.03410104887095949,24.166666666666668,0.20613501418332886,0.014525767908754678,363,362,387,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_none,D_exhaust_arm2p2_dd1p2_sl2,none,21,72,3.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,307,-0.8059315328306721,0.19406846716932794,2.6500490845882743e-19,-0.8133089079970013,0.2899022801302932,0.3759454927242037,-0.005246679461715361,-0.009382251579552133,-0.03272270891334499,21.928571428571427,0.2083680677434474,0.012241391092450005,154,153,162,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_slope_adx18,D_exhaust_arm2p2_dd1p2_sl2,slope_adx18,21,72,1.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1218,-0.8402578404741766,0.1597421595258234,0.0007544834172449757,-0.8427677626634836,0.25533661740558294,0.3746145708772694,-0.0014967973350259417,-0.002066094635965464,-0.011815955190282055,13.071006975496333,0.20830567807980052,0.0034499241885524654,578,640,753,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_slope_adx18,D_exhaust_arm2p2_dd1p2_sl2,slope_adx18,21,72,1.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,737,-0.6635028669832201,0.33649713301677986,0.0008125575628302684,-0.6682635309097795,0.22116689280868385,0.2587549699455244,-0.001473143476671681,-0.0019122311404253232,-0.009940925048586622,13.181899481309248,0.21064716459318514,0.0024134387668278672,351,386,469,0
HYPE_1M_EMA_DEVIATION_TP_FAST21_SLOW72_D_exhaust_arm2p2_dd1p2_sl2_slope_adx18,D_exhaust_arm2p2_dd1p2_sl2,slope_adx18,21,72,1.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,242,-0.2996528999199507,0.7003471000800493,0.0009297780671904326,-0.3210838093850864,0.32231404958677684,0.5451047139158303,-0.0014523994450827077,-0.0027936382490803533,-0.011815955190282055,12.985154712931497,0.20420256683802196,0.005569189678708742,113,129,140,0
