strategy,entry_ts,exit_ts,direction,entry_price,exit_price,raw_return_pct,net_return_pct,min_path_return_pct,max_path_return_pct,bars_held,exit_reason,adx14,rvol60,htf_dir_spread,dir_ret60,churn360,previous_regime_age,atr_pct60
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-02 07:17:00+00:00,2026-06-02 10:51:00+00:00,short,72.494,71.89116,0.8315722680497739,2.044716804149322,-0.10197332157424466,2.6536391956952565,214,trailing_stop,24.56941057611046,1.1393338071431698,-0.005191128596280903,0.009198010059042194,0.0,880.0,0.002684782858587961
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-02 12:49:00+00:00,2026-06-02 14:31:00+00:00,long,73.452,72.423672,-1.4000000000000012,-4.650000000000003,-1.9087295104285862,0.8291128900506539,102,stop_loss,30.02199673911008,1.9156663756818275,-0.002768921692701154,0.006288360368259305,1.0,332.0,0.001861558499317007
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-02 15:14:00+00:00,2026-06-02 15:40:00+00:00,short,71.209,72.205926,-1.4000000000000012,-4.650000000000003,-1.6789782533655373,0.8626062322946382,26,stop_loss,44.543671390486075,1.4849034281030684,-0.0006508334832033835,0.0369098015878383,1.0,145.0,0.0035644403250571165
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-03 05:01:00+00:00,2026-06-03 05:49:00+00:00,long,72.545,72.3734,-0.23654283548142363,-1.1596285064442708,-0.24122958163897978,1.5921152388172821,48,trailing_stop,36.33344310700548,0.44226894718588533,-0.007563112909002023,0.02499470151889782,0.0,827.0,0.0029692324658138593
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-04 06:29:00+00:00,2026-06-04 08:18:00+00:00,short,70.942,67.9006,4.287164162273404,12.411492486820213,-0.7234917924964113,6.359820089955015,109,trailing_stop,29.774377883940502,3.1353738403628055,-0.003945854063643228,0.025883612995358685,0.0,1528.0,0.0027753109391372047
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-07 05:14:00+00:00,2026-06-07 10:01:00+00:00,long,59.631,58.796166,-1.4000000000000012,-4.650000000000003,-1.8564169643306316,1.375123677281942,287,stop_loss,46.78836216199525,1.2182763032495416,-0.006245351210764083,0.03378928936738279,0.0,4245.0,0.0025132763150539587
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-07 12:29:00+00:00,2026-06-07 14:14:00+00:00,short,57.844,58.653816,-1.4000000000000012,-4.650000000000003,-1.409554976052907,1.1435565658332036,105,stop_loss,54.05127584476153,1.0275410333254058,-0.005948871652480703,0.020572647691291746,0.0,435.0,0.0032409008136827806
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-07 19:28:00+00:00,2026-06-07 20:03:00+00:00,short,57.622,57.836652,-0.37251744125508246,-1.5675523237652471,-0.43370829229519847,1.4221846727919152,35,trailing_stop,59.44128413957004,0.9069302903611718,-0.0016871391566961602,0.028706762861573698,1.0,118.0,0.0021618275744375573
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-07 22:37:00+00:00,2026-06-08 01:01:00+00:00,long,59.465,60.832936,2.3004052804170394,6.451215841251118,-1.3419658622719322,4.175565458673169,144,trailing_stop,25.214472290764355,0.7430384955581651,-0.0006151401185124916,0.02129669386002586,2.0,189.0,0.0027085960929398327
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-09 02:53:00+00:00,2026-06-09 03:08:00+00:00,short,61.695,62.558730000000004,-1.4000000000000012,-4.650000000000003,-1.3921299108141882,0.0,15,stop_loss,42.101076827256,1.4319322943273802,-0.005207282742578867,0.01568333386515197,0.0,1696.0,0.0020974147013534217
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-09 09:34:00+00:00,2026-06-09 15:10:00+00:00,short,62.074,60.410156,2.680420143699447,7.59126043109834,-0.6593476938834275,4.60382191365305,336,trailing_stop,20.710474202226937,1.713293566372925,0.0026285293411079103,0.005288292041921716,1.0,6.0,0.0023322378313356553
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-11 07:19:00+00:00,2026-06-11 12:22:00+00:00,long,55.875,56.128173999999994,0.4531078299776281,0.9093234899328843,-0.6514541387024564,2.2944071588366866,303,trailing_stop,18.739328991532684,0.5826638925633503,-0.006416423352996636,0.00012529309635045394,0.0,2745.0,0.0021016775240413335
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-12 08:31:00+00:00,2026-06-12 13:41:00+00:00,long,58.134,59.6565,2.618949323975639,7.406847971926917,-0.4007981559844498,4.4999483950872055,310,trailing_stop,48.74542377642709,0.7302107044668348,0.005170319260403566,0.012928631168106941,1.0,41.0,0.0021932087934771263
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-13 13:31:00+00:00,2026-06-13 17:03:00+00:00,long,59.321,59.37172,0.08550091873029686,-0.19349724380910943,-0.7029551086461749,1.9200620353668985,212,trailing_stop,19.937454484025764,0.8846611594083266,-0.003960771576552391,0.004419159851678733,0.0,742.0,0.0017612914826427575
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-14 19:25:00+00:00,2026-06-14 22:05:00+00:00,long,60.583,62.659456,3.427456547216212,9.832369641648636,-0.5925754749682266,5.323275506330161,160,trailing_stop,30.14297310288263,1.4351389187785506,0.000663394384078142,0.012332063364748347,1.0,95.0,0.0013791225116371096
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-17 16:02:00+00:00,2026-06-17 16:52:00+00:00,long,74.699,75.33904,0.8568253925755442,2.120476177726633,-0.06291918231836613,2.7055248396899545,50,trailing_stop,48.28985534467623,2.1545808327198053,-0.004343137301651034,0.03721240228273093,1.0,346.0,0.002826231497967386
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-17 20:26:00+00:00,2026-06-17 22:30:00+00:00,short,71.953,71.482942,0.6532847831223321,1.5098543493669963,-0.9348496530454886,2.469417109329397,124,trailing_stop,22.5950623666442,0.25536209723249714,-0.0033697697199512877,-0.0012941291067727345,1.0,264.0,0.004054561120684872
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-19 14:51:00+00:00,2026-06-19 16:55:00+00:00,long,69.032,69.54327599999999,0.7406362266774824,1.7719086800324475,-0.392571561015187,2.587205933480119,124,trailing_stop,38.61728270164696,1.1161762133125703,-0.004295400351124745,0.0071194106061711615,0.0,2545.0,0.002442793060323836
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-20 02:42:00+00:00,2026-06-20 04:41:00+00:00,short,68.737,69.69931799999999,-1.4000000000000012,-4.650000000000003,-1.3986114298829566,0.4941592713343601,119,stop_loss,20.650978676027265,0.7376502716101869,-0.004623556712976873,0.004821265690830856,0.0,711.0,0.0017121062228429356
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-20 17:57:00+00:00,2026-06-20 21:47:00+00:00,short,69.425,70.021,-0.8584803745048664,-3.025441123514599,-1.1546785124437742,0.09948670626911404,230,opposite_cross,22.925156628422357,0.804323833293092,-0.0035020300693535678,0.005329665606464418,0.0,786.0,0.001980766091473876
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-21 04:25:00+00:00,2026-06-21 10:39:00+00:00,short,69.926,68.4605,2.0957869748019387,5.837360924405815,-0.27666856816885854,3.9791821561338425,374,trailing_stop,27.838439805834504,0.469910921720029,-0.001400773177848702,0.005461527520978504,0.0,398.0,0.0012374986890903768
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-22 11:59:00+00:00,2026-06-22 14:31:00+00:00,long,68.192,68.29319,0.1483898404504913,-0.004830478648526091,-0.545518535898637,1.9841037071797407,152,trailing_stop,43.18902784473385,0.3630518814729144,-0.0037372860238353844,0.009832812569414706,0.0,1894.0,0.002023423714066441
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-22 16:21:00+00:00,2026-06-22 18:09:00+00:00,short,67.436,68.380104,-1.4000000000000012,-4.650000000000003,-1.7655284931825999,0.5427003816794063,108,stop_loss,37.46874021923821,2.664631258606692,-0.0023060162021657504,0.010709151189742583,1.0,262.0,0.002466289024655479
HYPE_1M_EMA_CROSSOVER_FAST144_SLOW1597_trail_act140p0_trail180p0_sl140p0_hold1440_adx18_ret60-30p0_atrmin3p5_atrmax100p0_cool30_x3,2026-06-22 20:00:00+00:00,2026-06-23 02:27:00+00:00,short,67.41,66.936554,0.7023379320575507,1.6570137961726523,-0.4680555760627314,2.520037108572981,387,trailing_stop,20.689209388045914,0.3208983449327009,-0.0015335222143681992,0.0076108878387727286,2.0,100.0,0.0024093138709230847
