config,signal_ts,entry_ts,exit_ts,side,entry_price,final_exit_price,exit_reason,bars_held,raw_ret_1x,net_ret_1x,mae_1x,mfe_1x,max_dev_atr,max_drawdown_atr_after_arm,armed,partial_taken,partial_fraction,partial_ts,adx14,atr_bps,slow_slope_atr
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-17 04:57:00+00:00,2026-04-17 04:58:00+00:00,2026-04-17 05:23:00+00:00,short,43.482,43.448,opposite_cross,25,0.0007819327537831322,-0.0007180672462168678,-0.0017759001241550152,0.0047137113544988285,2.140347884446494,0.0,False,False,0.0,,22.949076165107275,8.295467400354077,0.3324116447100939
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-17 06:56:00+00:00,2026-04-17 06:57:00+00:00,2026-04-17 07:01:00+00:00,short,43.716,43.76528360247272,hard_stop,4,-0.0011273584608089138,-0.002627358460808914,-0.002482654996686372,0.0007096257296554942,0.7270326369613996,0.0,False,False,0.0,,30.73430296569423,7.515551154428129,0.02742749128394475
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-17 11:08:00+00:00,2026-04-17 11:09:00+00:00,2026-04-17 11:10:00+00:00,short,43.399,43.436,opposite_cross,1,-0.0008525542063180236,-0.0023525542063180236,-0.002581802697601497,0.00023047316140023533,-0.34990763718036083,0.0,False,False,0.0,,29.003950599015184,11.632292015015437,0.10948439575930895
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-17 11:09:00+00:00,2026-04-17 11:10:00+00:00,2026-04-17 11:11:00+00:00,long,43.436,43.407,opposite_cross,1,-0.0006676489547841058,-0.002167648954784106,-0.0028122755318170088,2.3022377751091838e-05,-0.18400942908744872,0.0,False,False,0.0,,27.55416935213317,11.729282696903342,0.04055613459820167
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-17 11:11:00+00:00,2026-04-17 11:12:00+00:00,2026-04-17 11:44:00+00:00,long,43.462,43.508,opposite_cross,32,0.0010583958400440796,-0.0004416041599559204,-0.0026734388661359674,0.003589342414062724,1.257389126169578,0.0,False,False,0.0,,25.118507055755213,12.258296958615817,0.1659232663037727
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-17 17:40:00+00:00,2026-04-17 17:41:00+00:00,2026-04-17 17:42:00+00:00,long,44.685,44.666,opposite_cross,1,-0.00042519861250989166,-0.0019251986125098917,-0.0027532169631868096,0.0,-0.1306329120353919,0.0,False,False,0.0,,32.558818431387145,16.299622207337226,0.08570676128128611
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-18 01:34:00+00:00,2026-04-18 01:35:00+00:00,2026-04-18 01:40:00+00:00,short,45.024,45.084297269714014,hard_stop,5,-0.00133922507360551,-0.00283922507360551,-0.0025206345684490304,0.0008892050506845717,1.2178435050753484,0.0,False,False,0.0,,26.806245512581164,8.92836545973038,0.2983664465866034
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-18 01:41:00+00:00,2026-04-18 01:42:00+00:00,2026-04-18 02:03:00+00:00,short,45.04,44.961,opposite_cross,21,0.001753996447602102,0.0002539964476021019,-0.0015,0.006615412122295661,2.058971465561815,0.0,False,False,0.0,,23.047651557219954,10.534574705303344,0.25989052836633697
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-18 07:48:00+00:00,2026-04-18 07:49:00+00:00,2026-04-18 08:10:00+00:00,short,44.65,44.662,opposite_cross,21,-0.0002687569988801819,-0.001768756998880182,-0.002126706656519982,0.0032129777338396615,2.0276304915617733,0.0,False,False,0.0,,32.021299158457666,6.618242544978911,0.2528816250082502
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-18 16:06:00+00:00,2026-04-18 16:07:00+00:00,2026-04-18 16:14:00+00:00,long,44.538,44.604,armed_peak_drawdown_next_open,7,0.0014818806412502106,-1.8119358749789458e-05,-0.0015673582109659288,0.0031433831784095645,2.224409458637621,1.895546158255783,True,False,0.0,,25.553781698830107,8.73773782649238,0.11102906835595262
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-18 19:57:00+00:00,2026-04-18 19:58:00+00:00,2026-04-18 20:05:00+00:00,long,43.946,43.88204058397766,hard_stop,7,-0.0014554092755275638,-0.002955409275527564,-0.0029335775724751976,0.0012287807764075342,1.1302179560891865,0.0,False,False,0.0,,33.627462734716666,9.702949296064329,0.2036389601167022
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-18 20:27:00+00:00,2026-04-18 20:28:00+00:00,2026-04-18 20:39:00+00:00,short,43.939,43.99426526707708,hard_stop,11,-0.001257772527301082,-0.002757772527301082,-0.002591231500216061,0.0005692945302180341,0.9497833974979507,0.0,False,False,0.0,,23.429583577794624,8.385341022513472,0.0008265461573817034
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-18 20:39:00+00:00,2026-04-18 20:40:00+00:00,2026-04-18 20:47:00+00:00,long,43.999,44.068,armed_peak_drawdown_next_open,7,0.001568217459487542,6.821745948754196e-05,-0.0018409168390190454,0.0033409850223868887,2.89779547216318,2.274772444999721,True,False,0.0,,22.6089267284009,7.035260427169775,0.05973280848106513
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-19 00:55:00+00:00,2026-04-19 00:56:00+00:00,2026-04-19 01:19:00+00:00,long,43.62,43.587,opposite_cross,23,-0.0007565337001373962,-0.002256533700137396,-0.002600412654745364,0.0020861989912883683,1.431516590618326,0.0,False,False,0.0,,46.18537249033162,9.588748462019385,0.02183226557185215
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-19 03:20:00+00:00,2026-04-19 03:21:00+00:00,2026-04-19 03:22:00+00:00,short,43.29,43.306,opposite_cross,1,-0.0003696003696003203,-0.0018696003696003203,-0.0018694638156375163,0.0010174351385099367,-0.16002330867098863,0.0,False,False,0.0,,24.48509674305452,11.596632719818896,0.053435169274688485
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-19 03:21:00+00:00,2026-04-19 03:22:00+00:00,2026-04-19 03:26:00+00:00,long,43.306,43.277,opposite_cross,4,-0.0006696531658429983,-0.0021696531658429983,-0.002285110608229833,0.0009236595390937907,0.2745253026685966,0.0,False,False,0.0,,24.34743682352049,11.754478618367706,0.155687101287852
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-19 10:00:00+00:00,2026-04-19 10:01:00+00:00,2026-04-19 10:02:00+00:00,short,42.85,42.92791622445572,hard_stop,1,-0.0018183482953493257,-0.0033183482953493258,-0.0016166725002915703,0.0010278932859879575,0.4115349808502111,0.0,False,False,0.0,,40.510993056059355,12.122321968995719,0.030677551786567545
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-19 10:02:00+00:00,2026-04-19 10:03:00+00:00,2026-04-19 10:20:00+00:00,long,42.941,42.952,opposite_cross,17,0.00025616543629625177,-0.0012438345637037483,-0.0018027409701684692,0.0025383665960270196,1.5611214941380929,0.0,False,False,0.0,,37.11001692097345,12.833889889589527,0.20524659211455476
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-19 11:31:00+00:00,2026-04-19 11:32:00+00:00,2026-04-19 11:34:00+00:00,short,42.997,43.070899914418774,hard_stop,2,-0.0017187225717787413,-0.0032187225717787414,-0.0030326382277129902,0.0017706949977867037,1.9181879133583066,0.0,False,False,0.0,,22.73443059471859,11.457883997515363,0.1957516396037526
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-19 19:12:00+00:00,2026-04-19 19:13:00+00:00,2026-04-19 19:18:00+00:00,long,41.588,41.47586456919136,hard_stop,5,-0.002696341031274474,-0.004196341031274474,-0.004096902952774926,0.001009906703856922,0.581313750463843,0.0,False,False,0.0,,23.665705531083347,17.975606875162864,0.18801219850536754
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 01:25:00+00:00,2026-04-20 01:26:00+00:00,2026-04-20 02:03:00+00:00,long,41.337,41.363,opposite_cross,37,0.000628976461765296,-0.000871023538234704,-0.0015725742071268077,0.006144616203401343,1.2062234806515375,0.0,False,False,0.0,,20.361688721130943,12.761483919304268,0.06576015923593115
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 02:49:00+00:00,2026-04-20 02:50:00+00:00,2026-04-20 02:54:00+00:00,long,41.176,41.11318569611209,hard_stop,4,-0.0015255076716512717,-0.0030255076716512717,-0.00295715951039449,0.0008257237225568481,1.1628036570247666,0.0,False,False,0.0,,25.513798282043698,10.170545147894725,0.06830496129814417
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 12:31:00+00:00,2026-04-20 12:32:00+00:00,2026-04-20 12:35:00+00:00,short,41.27,41.342,opposite_cross,3,-0.0017446086745818157,-0.0032446086745818157,-0.003338146374497973,9.693209906469491e-05,-0.0016822831821681448,0.0,False,False,0.0,,26.737788275691997,14.370781976909635,0.026978695525253414
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 12:34:00+00:00,2026-04-20 12:35:00+00:00,2026-04-20 12:36:00+00:00,long,41.342,41.25916044830749,hard_stop,1,-0.0020037625584758967,-0.0035037625584758967,-0.0032899472691209617,0.0,-0.3162737417489601,0.0,False,False,0.0,,23.122564298891756,13.358417056505674,0.0838831779050846
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 12:36:00+00:00,2026-04-20 12:37:00+00:00,2026-04-20 12:44:00+00:00,short,41.25,41.33425451140834,hard_stop,7,-0.002042533609899033,-0.0035425336098990332,-0.0024445615054857193,0.0026250546886392723,1.3695741991032446,0.0,False,False,0.0,,20.565308944563462,13.616890732660329,0.1047216175098941
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 14:06:00+00:00,2026-04-20 14:07:00+00:00,2026-04-20 14:08:00+00:00,long,41.21,41.10108351644258,hard_stop,1,-0.002642962474094235,-0.004142962474094234,-0.002227978645959748,0.0005823829167677097,0.38051727181829376,0.0,False,False,0.0,,23.45889002932463,17.620177397724255,0.05995776562681797
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 17:38:00+00:00,2026-04-20 17:39:00+00:00,2026-04-20 17:48:00+00:00,short,41.186,41.23,opposite_cross,9,-0.0010683241878306493,-0.0025683241878306493,-0.0028820527119754456,0.0016050583657587492,0.7051034768580906,0.0,False,False,0.0,,21.123202036501926,17.832426585100112,0.12059831491854521
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 20:04:00+00:00,2026-04-20 20:05:00+00:00,2026-04-20 20:29:00+00:00,long,41.392,41.339,opposite_cross,24,-0.0012804406648628808,-0.002780440664862881,-0.0029737147274835883,0.004227870119829946,1.1645820102822986,0.0,False,False,0.0,,20.046591354886413,12.474837897855817,0.26117756598996655
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 23:52:00+00:00,2026-04-20 23:53:00+00:00,2026-04-20 23:56:00+00:00,short,40.58,40.637051487718125,hard_stop,3,-0.0014059016194707397,-0.0029059016194707397,-0.0015,0.0007151488249363958,0.49490101160941036,0.0,False,False,0.0,,24.88678207532325,9.372446500928099,0.20844769971299115
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-20 23:56:00+00:00,2026-04-20 23:57:00+00:00,2026-04-21 00:00:00+00:00,long,40.693,40.63062554558732,hard_stop,3,-0.001532805504943724,-0.003032805504943724,-0.0016228712554983691,0.0013515838104833922,2.121070754013976,0.0,False,False,0.0,,21.64948215389488,10.218954489445151,0.16290518333539777
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-21 00:56:00+00:00,2026-04-21 00:57:00+00:00,2026-04-21 01:47:00+00:00,long,40.508,40.808,opposite_cross,50,0.0074059445047891526,0.005905944504789153,-0.0026355781574009516,0.012343240841315328,2.0207583127979136,0.0,False,False,0.0,,26.22522653986417,15.934440981469193,0.1780762288472578
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-21 01:46:00+00:00,2026-04-21 01:47:00+00:00,2026-04-21 01:48:00+00:00,short,40.808,40.878631813226605,hard_stop,1,-0.001730832513884728,-0.003230832513884728,-0.0016960015680125826,0.0011530629768650158,0.5105200850530603,0.0,False,False,0.0,,27.45578774551518,11.538600672499003,0.023296354351044123
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-21 06:05:00+00:00,2026-04-21 06:06:00+00:00,2026-04-21 06:31:00+00:00,short,40.989,40.79,armed_fast_gap_weakening_next_open,25,0.0048549610871209126,0.0033549610871209125,-0.0020608114698137934,0.006309535500343744,2.746378158811382,1.7448311416715445,True,False,0.0,,23.552022979778826,9.367687052136136,0.02023764882995975
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-21 17:40:00+00:00,2026-04-21 17:41:00+00:00,2026-04-21 17:45:00+00:00,long,39.827,39.70690695021546,hard_stop,4,-0.003015367709959027,-0.004515367709959027,-0.003533796168428359,0.0019835789790845215,1.4835573548283896,0.0,False,False,0.0,,26.352314606581213,20.10194666809499,0.11648983896739705
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-21 20:09:00+00:00,2026-04-21 20:10:00+00:00,2026-04-21 20:16:00+00:00,long,39.311,39.384,armed_peak_drawdown_next_open,6,0.0018569865940831765,0.0003569865940831764,-0.002237707003129029,0.006613924855638276,2.914155713693392,1.9003911742829112,True,False,0.0,,23.857093548524368,20.88595781080146,0.26455498068523153
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-21 22:25:00+00:00,2026-04-21 22:26:00+00:00,2026-04-21 22:33:00+00:00,long,39.523,39.44079076720503,hard_stop,7,-0.0020800352401126876,-0.0035800352401126876,-0.0031446119980771945,0.0007590516914199874,0.8647715473292137,0.0,False,False,0.0,,21.803453552760093,13.866901600751428,0.15060707092170375
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-22 00:02:00+00:00,2026-04-22 00:03:00+00:00,2026-04-22 00:03:00+00:00,short,39.749,39.82023637043051,hard_stop,0,-0.0017921550335984193,-0.0032921550335984194,-0.0015,0.0,0.0,0.0,False,False,0.0,,22.810151176860334,11.948000810188221,0.08362974225425586
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-22 00:03:00+00:00,2026-04-22 00:04:00+00:00,2026-04-22 00:11:00+00:00,long,39.839,39.888,armed_peak_drawdown_next_open,7,0.00122995055096764,-0.00027004944903236,-0.0018263134114811495,0.00396596300107932,2.2776392203555282,1.9142273938329957,True,False,0.0,,22.81696359984879,12.754905170662092,0.03449989476128478
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-22 05:16:00+00:00,2026-04-22 05:17:00+00:00,2026-04-22 05:19:00+00:00,long,40.39,40.398,armed_peak_drawdown_next_open,2,0.000198068828918041,-0.001301931171081959,-0.002614137162664064,0.002971032433770615,2.218455489984892,1.9034128731880973,True,False,0.0,,21.7953392399978,12.70171230693576,0.2056500282391913
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-22 14:57:00+00:00,2026-04-22 14:58:00+00:00,2026-04-22 15:00:00+00:00,long,41.077,41.037,opposite_cross,2,-0.0009737809479757331,-0.002473780947975733,-0.0029606714219634887,0.0006816466635830576,-0.0017467415887814056,0.0,False,False,0.0,,20.540700822083668,18.332699338108174,0.3846651444721734
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-22 20:02:00+00:00,2026-04-22 20:03:00+00:00,2026-04-22 20:04:00+00:00,long,41.3,41.202578017892435,hard_stop,1,-0.0023588857653162876,-0.0038588857653162876,-0.003267554479418898,0.0006295399515738875,3.0889774829885432,0.48975757634242406,True,False,0.0,,22.1258978949357,15.725524338807396,0.10157824051893675
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-23 04:59:00+00:00,2026-04-23 05:00:00+00:00,2026-04-23 05:08:00+00:00,long,40.975,41.032,armed_peak_drawdown_next_open,8,0.0013910921293469602,-0.00010890787065303978,-0.0015,0.003197071384990924,2.4433652021177474,1.8521588889626925,True,False,0.0,,21.971136720948614,8.779059403893305,0.060847297868258717
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-23 11:46:00+00:00,2026-04-23 11:47:00+00:00,2026-04-23 11:55:00+00:00,short,40.998,41.088302998248466,hard_stop,8,-0.0022026195972599805,-0.0037026195972599805,-0.0026694196754861164,0.0036475801121202966,1.3152007372247254,0.0,False,False,0.0,,27.155411858736993,14.684130648400702,0.13652147172099904
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-23 18:53:00+00:00,2026-04-23 18:54:00+00:00,2026-04-23 19:59:00+00:00,short,41.255,40.954,opposite_cross,65,0.007296085322991197,0.0057960853229911975,-0.0032905102954342,0.011151960784313797,1.7838613441459756,0.0,False,False,0.0,,25.332043630619644,12.430090485962138,0.11533981448573358
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 02:13:00+00:00,2026-04-24 02:14:00+00:00,2026-04-24 02:36:00+00:00,short,41.341,41.328,opposite_cross,22,0.0003144578021817557,-0.0011855421978182444,-0.001693475053810177,0.0032031837705355226,1.5805392826062783,0.0,False,False,0.0,,31.905582805418618,7.842915020033693,0.10617372504630544
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 03:56:00+00:00,2026-04-24 03:57:00+00:00,2026-04-24 04:02:00+00:00,long,41.009,40.96170911639571,hard_stop,5,-0.0011531830477282679,-0.002653183047728268,-0.0017194640200932075,0.0015362481406520079,1.4064048276372965,0.0,False,False,0.0,,27.983040573407575,7.687886984855757,0.13543856575771518
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 08:46:00+00:00,2026-04-24 08:47:00+00:00,2026-04-24 09:01:00+00:00,long,41.03,41.018,opposite_cross,14,-0.0002924689251767587,-0.0017924689251767587,-0.002133682671216218,0.001901048013648543,1.1964107593130642,0.0,False,False,0.0,,23.90040265270581,7.879871305664696,0.17090912445408316
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 11:51:00+00:00,2026-04-24 11:52:00+00:00,2026-04-24 11:54:00+00:00,long,41.034,41.006,opposite_cross,2,-0.0006823609689525778,-0.002182360968952578,-0.0022311010381635397,0.000633620899741727,0.29299268155010555,0.0,False,False,0.0,,36.336710233682375,10.317207688461584,0.06704492095839526
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 11:53:00+00:00,2026-04-24 11:54:00+00:00,2026-04-24 12:04:00+00:00,short,41.006,41.044,opposite_cross,10,-0.0009266936545870852,-0.0024266936545870852,-0.002790825397598505,0.0008298350092745821,0.7987085134739974,0.0,False,False,0.0,,34.802509445604905,10.20127841442908,0.10297020162307746
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 12:04:00+00:00,2026-04-24 12:05:00+00:00,2026-04-24 12:06:00+00:00,short,41.008,41.035,opposite_cross,1,-0.0006584081154894506,-0.0021584081154894506,-0.0022553790297034624,2.4386080425431444e-05,-0.22603165189531096,0.0,False,False,0.0,,23.370093236721754,8.635550342812095,0.021861782422553225
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 12:05:00+00:00,2026-04-24 12:06:00+00:00,2026-04-24 12:09:00+00:00,long,41.035,41.001,opposite_cross,3,-0.0008285609845253283,-0.0023285609845253284,-0.002645363713902725,0.0006823443401975382,0.7214865994467217,0.0,False,False,0.0,,22.00273910474171,8.570269574405263,0.044612611123441885
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 14:46:00+00:00,2026-04-24 14:47:00+00:00,2026-04-24 14:48:00+00:00,long,40.893,40.80999814481654,hard_stop,1,-0.0020297325993070547,-0.0035297325993070548,-0.0026982490890861675,0.0,0.17186275276353954,0.0,False,False,0.0,,25.81202938625605,13.53055803068995,0.11794559378543434
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-24 14:51:00+00:00,2026-04-24 14:52:00+00:00,2026-04-24 15:33:00+00:00,long,40.862,40.967,opposite_cross,41,0.0025696245900836967,0.0010696245900836967,-0.0021852332240222525,0.006901277470510392,1.732735661114412,0.0,False,False,0.0,,22.037218139225796,13.501110561897542,0.08617926409310987
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-25 03:22:00+00:00,2026-04-25 03:23:00+00:00,2026-04-25 03:37:00+00:00,short,41.126,41.138,opposite_cross,14,-0.00029178621796432935,-0.0017917862179643294,-0.002204653140566225,0.0012172558184826432,1.3590902412326464,0.0,False,False,0.0,,20.551404179795878,4.830914512842374,0.2468035092786844
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-25 18:46:00+00:00,2026-04-25 18:47:00+00:00,2026-04-25 18:48:00+00:00,short,41.193,41.231,opposite_cross,1,-0.0009224868302868394,-0.0024224868302868395,-0.0024458672875436447,2.4276558554969796e-05,-0.7996114086207976,0.0,False,False,0.0,,22.731334790893545,6.498819579523109,0.006891872788486282
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-25 21:10:00+00:00,2026-04-25 21:11:00+00:00,2026-04-25 21:13:00+00:00,long,41.385,41.375,opposite_cross,2,-0.00024163344206828974,-0.0017416334420682898,-0.001765796786275141,2.416334420685118e-05,0.02795929723533224,0.0,False,False,0.0,,51.30220246781647,6.354613031195381,0.30707747035467176
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-25 21:12:00+00:00,2026-04-25 21:13:00+00:00,2026-04-25 21:23:00+00:00,short,41.375,41.381,opposite_cross,10,-0.00014501510574027598,-0.001645015105740276,-0.0018624063783522758,0.0015492241775798554,1.73974947333101,0.0,False,False,0.0,,47.305306921088714,5.812274723012686,0.1754260257262732
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-25 21:23:00+00:00,2026-04-25 21:24:00+00:00,2026-04-25 21:26:00+00:00,short,41.364,41.38,opposite_cross,2,-0.0003868097862878006,-0.0018868097862878006,-0.0020557300601638504,0.0,0.01599490900262433,0.0,False,False,0.0,,23.775009986409167,5.849163029396874,0.25835320076820933
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-25 21:25:00+00:00,2026-04-25 21:26:00+00:00,2026-04-25 21:57:00+00:00,long,41.38,41.4,opposite_cross,31,0.0004833252779119501,-0.00101667472208805,-0.0015,0.0014499758337360724,1.2045385484714757,0.0,False,False,0.0,,21.02516699874794,5.5948218510499474,0.0003420324260154868
