name,fast_ema,slow_ema,exit_model,filter_name,exposure,month,trades,total_return,final_equity,annualized_multiple,max_dd,win_rate,profit_factor,avg_trade,median_trade,worst_trade,trades_per_day,avg_mfe_capture,avg_giveback,long_trades,short_trades,armed_trades,partial_trades
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21682410255948625,0.7831758974405137,0.05540751849050436,-0.21682410255948625,0.19047619047619047,0.449739662797584,-0.0014401060699844725,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.12945345776183317,0.004083272130818488,85,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.16455747032695223,0.8354425296730478,0.07269588685451953,-0.16994285741491366,0.21428571428571427,0.5498671604279778,-0.001408518212984157,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.13297289056064926,0.005939827647356472,64,62,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0779723626530966,0.9220276373469034,0.013470942403026343,-0.0841481271594221,0.19230769230769232,0.322390804556214,-0.0015551174388918274,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.14557101599429506,0.0032076349564932024,26,26,8,3
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.2495330414213336,0.7504669585786664,0.029520331136478117,-0.2504257174240463,0.14857142857142858,0.25291479415414375,-0.0016343553069658953,-0.0024192669565034617,-0.004992048129241753,5.879608026131591,0.12149639016192051,0.0027500613943880828,92,83,30,9
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21555617985920983,0.7844438201407902,0.056478723079101414,-0.21555617985920983,0.19047619047619047,0.45008006591461913,-0.001430717846512652,-0.00263585368594904,-0.00844711118868907,5.4447245228664025,0.1299109126664596,0.004083993184782357,85,83,25,12
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.16036758321790434,0.8396324167820957,0.07819654174337498,-0.16884970387562503,0.23015873015873015,0.5602714055774622,-0.0013697990058866166,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.14001135205723303,0.005919870029808673,64,62,20,8
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07529774281220791,0.9247022571877921,0.015708810914366277,-0.0829594008932909,0.19230769230769232,0.34682987072499766,-0.0014990296256731537,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.15336919796300683,0.0031381929020319875,26,26,8,6
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24625838843264358,0.7537416115673564,0.031140512401565096,-0.24715495961569278,0.16,0.2597999274809341,-0.001609562770447356,-0.0024192669565034617,-0.004992048129241753,5.879608026131591,0.1264808883534892,0.0027218880574351972,92,83,30,17
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21482391501342468,0.7851760849865753,0.05710598078978591,-0.21482391501342468,0.19047619047619047,0.44882835656801495,-0.001425354816557979,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.13332921260591915,0.004078142606649986,85,83,25,18
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.16528591746335675,0.8347140825366433,0.07177714761439462,-0.17371835220653786,0.23809523809523808,0.542016326210064,-0.0014176903408542546,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.14220470045206754,0.005970578502127348,64,62,20,15
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.06226036964658699,0.937739630353413,0.033018112014724335,-0.07392490407978325,0.21153846153846154,0.44368568168252465,-0.0012289585970896542,-0.0024108788020890657,-0.005567011419952693,7.55371734086553,0.19608996113177657,0.002691150137432816,26,26,14,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25064171953754355,0.7493582804624564,0.028991984617010014,-0.2506792252100801,0.14857142857142858,0.24338861298887945,-0.0016432143197439204,-0.0024192669565034617,-0.004992048129241753,5.879470847623714,0.12589768348464386,0.0027028559667947798,92,83,38,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.24593323892785868,0.7540667610721413,0.035387425225460754,-0.24593323892785868,0.19047619047619047,0.35246364431867705,-0.0016694479364098682,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.12516312303117527,0.003938254174790567,85,83,32,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.14192823701848323,0.8580717629815168,0.10722974809178082,-0.1480394196136463,0.23809523809523808,0.6053028807187057,-0.001196440317503058,-0.0035428222233358495,-0.010242635334439086,5.032032615026209,0.1476184326141884,0.00560537997178119,64,62,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.06216452254768656,0.9378354774523134,0.03319764838026543,-0.07535506972755113,0.21153846153846154,0.44269729472832636,-0.0012266974342848727,-0.0024108788020890657,-0.005567011419952693,7.55371734086553,0.20005768676118413,0.002635399502257052,26,26,14,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25066737932543737,0.7493326206745626,0.028977410338988423,-0.25101247303593877,0.15428571428571428,0.2414445214858541,-0.0016434151432808658,-0.002415287713466606,-0.004992048129241753,5.879608026131591,0.12914953736229567,0.0026622160419811575,92,83,38,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.2444928380043908,0.7555071619956092,0.03619592432443122,-0.2444928380043908,0.20238095238095238,0.35606382385027546,-0.001658177802459296,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.13110175576332186,0.0038940864044029384,85,83,32,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.14352671402290318,0.8564732859770968,0.10435252686836209,-0.1496265122732251,0.23809523809523808,0.5985422539849661,-0.001211820692801031,-0.0035428222233358495,-0.010242635334439086,5.032032615026209,0.15337982780643428,0.00551471384816137,64,62,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.06535176799968023,0.9346482320003198,0.027711708909705465,-0.07616432437177534,0.19230769230769232,0.4252701368915864,-0.001292442948109227,-0.0024108788020890657,-0.005567011419952693,7.55371734086553,0.17454823083980137,0.002778900046016796,26,26,14,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25458956418663925,0.7454104358133607,0.027172342347731474,-0.25462687226802017,0.13714285714285715,0.23314029123980456,-0.00167340849065028,-0.0024192669565034617,-0.004992048129241753,5.879470847623714,0.11798319145298965,0.0027467255683891203,92,83,38,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.2343825247378054,0.7656174752621946,0.042364301314468715,-0.2343825247378054,0.19047619047619047,0.3937205902548813,-0.0015762902140175987,-0.00263585368594904,-0.00844711118868907,5.4447245228664025,0.12195925257293695,0.0040001243913408355,85,83,32,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1506394397179448,0.8493605602820552,0.0924185566776444,-0.15490301408777707,0.23809523809523808,0.5866118150096801,-0.001277219023748451,-0.003563412871078585,-0.010242635334439086,5.031613976705491,0.1425829081069293,0.0057670517055227605,64,62,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07706764360068408,0.9229323563993159,0.014190475686219412,-0.083249467938175,0.19230769230769232,0.3306250191358065,-0.0015362198637491006,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.14395271921585162,0.003237189058972051,26,26,8,3
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25181212636961103,0.748187873630389,0.028441181259327868,-0.25272103411619284,0.13714285714285715,0.24845891986328447,-0.0016517641917217312,-0.0024192669565034617,-0.004992048129241753,5.879470847623714,0.11317099324773414,0.0027884009834860525,92,83,30,9
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.22006334166765895,0.779936658332341,0.052754752578869434,-0.22006334166765895,0.17857142857142858,0.4378148111073246,-0.0014651131796303836,-0.00263585368594904,-0.00844711118868907,5.4447245228664025,0.12201330416501598,0.0041508308212006104,85,83,25,12
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.15813667110254692,0.8418633288974531,0.08128117285526332,-0.1666413288435925,0.23015873015873015,0.5709277233821884,-0.0013480056645975103,-0.003615248404477521,-0.010242635334439086,5.029800681950489,0.13762814393108191,0.006001079333678068,64,62,20,8
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.06273321210269,0.93726678789731,0.032146254357125065,-0.07568426603487455,0.21153846153846154,0.437390712254917,-0.001238377928643462,-0.0024108788020890657,-0.005567011419952693,7.55371734086553,0.1967350509385233,0.0026498610667010196,26,26,14,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.2510464128267659,0.7489535871732341,0.028798050420732108,-0.25139133197916885,0.15428571428571428,0.24150256164506237,-0.0016462800613659084,-0.002415287713466606,-0.004992048129241753,5.879608026131591,0.12782984005218206,0.0026750296744603654,92,83,38,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.24630029168608236,0.7536997083139176,0.035184058768875905,-0.24630029168608236,0.20238095238095238,0.3505200388407423,-0.0016724534117275617,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.12805689936093922,0.0039096597963319555,85,83,32,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1448572361745999,0.8551427638254001,0.10202554622911057,-0.15070099091482714,0.23809523809523808,0.5953995397116769,-0.0012240348541458176,-0.0035428222233358495,-0.010242635334439086,5.03175351507252,0.15082406973292395,0.005580020272664536,64,62,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0743903993487367,0.9256096006512633,0.01654787710246993,-0.08205957526091101,0.19230769230769232,0.3550640853045901,-0.001480132050530427,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.15175090118456339,0.003167747004510836,26,26,8,6
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24848333067877804,0.751516669321222,0.030033511451608073,-0.249396282286931,0.15428571428571428,0.2554627905533906,-0.0016264835527016659,-0.0024192669565034617,-0.004992048129241753,5.879470847623714,0.11832898207080901,0.0027596729845996144,92,83,30,17
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21800322440483555,0.7819967755951645,0.054428062549729726,-0.21800322440483555,0.18452380952380953,0.4399702389905606,-0.0014496148140331348,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.1267892622791592,0.004133923513276339,85,83,25,18
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.16531749069445145,0.8346825093055485,0.07173757211562488,-0.1737496064790618,0.23809523809523808,0.5439252392729821,-0.00141784115734946,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.13704939952602868,0.006075022796591899,64,62,20,15
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07332337907026332,0.9266766209297367,0.017590977166847103,-0.08412552031675458,0.19230769230769232,0.35574884467258255,-0.0014575776970072014,-0.0024481735998208008,-0.005567011419952693,7.55371734086553,0.1861141373807714,0.002486066574326598,26,26,14,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24343030167063084,0.7565696983293692,0.032599842832449315,-0.24375936251111963,0.16,0.2615077353728044,-0.0015881525927157183,-0.0024022160300009574,-0.004992048129241753,5.879882402351953,0.1408723394490455,0.0025631892468821983,92,83,38,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.24435161661503657,0.7556483833849634,0.03627609551897666,-0.24435161661503657,0.19047619047619047,0.3564314902223801,-0.0016580957330418987,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.14172050831782318,0.003755571830057121,85,83,32,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.15063652737437938,0.8493634726256206,0.0923682494073075,-0.15459230637530386,0.23809523809523808,0.5780307112587991,-0.0012782090191345299,-0.0035470422572843594,-0.010242635334439086,5.032870100690689,0.1574706183800212,0.005371726038750061,64,62,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07332337907026332,0.9266766209297367,0.017590977166847103,-0.08412552031675458,0.19230769230769232,0.35574884467258255,-0.0014575776970072014,-0.0024481735998208008,-0.005567011419952693,7.55371734086553,0.1861141373807714,0.002486066574326598,26,26,14,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24343030167063084,0.7565696983293692,0.032599842832449315,-0.24375936251111963,0.16,0.2615077353728044,-0.0015881525927157183,-0.0024022160300009574,-0.004992048129241753,5.879882402351953,0.1408723394490455,0.0025631892468821983,92,83,38,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.24435161661503657,0.7556483833849634,0.03627609551897666,-0.24435161661503657,0.19047619047619047,0.3564314902223801,-0.0016580957330418987,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.14172050831782318,0.003755571830057121,85,83,32,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm1p8_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.15063652737437938,0.8493634726256206,0.0923682494073075,-0.15459230637530386,0.23809523809523808,0.5780307112587991,-0.0012782090191345299,-0.0035470422572843594,-0.010242635334439086,5.032870100690689,0.1574706183800212,0.005371726038750061,64,62,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0816893043311191,0.9183106956688809,0.01095673128099963,-0.08876403873524208,0.17307692307692307,0.32149533333704977,-0.001631858940513242,-0.0024481735998208008,-0.005622821125760234,7.540785498489426,0.14088171808923472,0.003166819735451481,26,26,8,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25700722786571917,0.7429927721342808,0.026103752033375775,-0.25733038358635585,0.16,0.25880066869794877,-0.0016906844778770114,-0.002380197534956162,-0.00552049027994511,5.879882402351953,0.12748903378489054,0.002776724890365261,92,83,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.22710294175878332,0.7728970582412167,0.047385956477277974,-0.22710294175878332,0.18452380952380953,0.45100042659810896,-0.0015172649657031428,-0.002761466740850037,-0.00844711118868907,5.4447245228664025,0.13785828366257594,0.004045744744143535,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.17136774480981376,0.8286322551901862,0.06451788278250797,-0.1767092318532325,0.23015873015873015,0.5464503698716856,-0.0014721545390588696,-0.0035428222233358495,-0.010430987821380132,5.029800681950489,0.14401739211732661,0.005757890217305496,64,62,22,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0816893043311191,0.9183106956688809,0.01095673128099963,-0.08876403873524208,0.17307692307692307,0.32149533333704977,-0.001631858940513242,-0.0024481735998208008,-0.005622821125760234,7.540785498489426,0.14088171808923472,0.003166819735451481,26,26,8,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25700722786571917,0.7429927721342808,0.026103752033375775,-0.25733038358635585,0.16,0.25880066869794877,-0.0016906844778770114,-0.002380197534956162,-0.00552049027994511,5.879882402351953,0.12748903378489054,0.002776724890365261,92,83,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.22710294175878332,0.7728970582412167,0.047385956477277974,-0.22710294175878332,0.18452380952380953,0.45100042659810896,-0.0015172649657031428,-0.002761466740850037,-0.00844711118868907,5.4447245228664025,0.13785828366257594,0.004045744744143535,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl2,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.17136774480981376,0.8286322551901862,0.06451788278250797,-0.1767092318532325,0.23015873015873015,0.5464503698716856,-0.0014721545390588696,-0.0035428222233358495,-0.010430987821380132,5.029800681950489,0.14401739211732661,0.005757890217305496,64,62,22,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl2,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07699257654518565,0.9230074234548143,0.014355938899758756,-0.08229627658774097,0.19230769230769232,0.3494854273366289,-0.001533930036662934,-0.0024108788020890657,-0.005622821125760234,7.540785498489426,0.14730340564164676,0.0033059326760609287,26,26,8,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl2,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.2625255067134582,0.7374744932865418,0.023825747267046567,-0.2628651393442375,0.15428571428571428,0.24320540053863732,-0.0017336199448800512,-0.002413725113013464,-0.00552049027994511,5.879608026131591,0.1186115067390247,0.002859070090502814,92,83,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl2,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.22823869271940378,0.7717613072805962,0.04656822119983728,-0.22823869271940378,0.19642857142857142,0.4469995318132327,-0.0015255386256310354,-0.002761466740850037,-0.00844711118868907,5.4447245228664025,0.1310523989494455,0.004159601092534614,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl2,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1686803180936819,0.8313196819063181,0.06763687358919444,-0.1740391286903349,0.23015873015873015,0.5543047696303441,-0.0014466603274264607,-0.0035428222233358495,-0.010430987821380132,5.029800681950489,0.1399465754648057,0.005909471868486118,64,62,22,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p8_sl2,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.06888004499674283,0.9311199550032572,0.022820682905554345,-0.07423036051911491,0.21153846153846154,0.41396286021370104,-0.001364985679726379,-0.0024108788020890657,-0.005622821125760234,7.540785498489426,0.15752057686412535,0.0034511032609549955,26,26,6,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl2_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p8_sl2,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.2626547788034941,0.7373452211965059,0.023776620724396184,-0.2626916832177558,0.14285714285714285,0.25446076124062134,-0.0017340378997367587,-0.002415287713466606,-0.00552049027994511,5.879470847623714,0.10853703040618118,0.003023558496333159,92,83,18,0
