symbol,slice_kind,period,return_pct,sharpe,mdd_pct,trades_exited
HBARUSDT,recent,1d,0.0,,0.0,0
HBARUSDT,recent,7d,0.0,,0.0,0
HBARUSDT,recent,1m,-5.618403662322535,-2.7774037999805183,-6.067297665146576,2
HBARUSDT,recent,3m,-17.951600217862605,-2.3530149255751804,-22.676869557821412,5
HBARUSDT,recent,6m,-36.49197580493209,-2.8430054093455834,-36.90289526022846,11
HBARUSDT,recent,1y,-34.38909787122911,-0.9515885938563474,-42.0500620151988,21
HYPEUSDT,year,2025,19.28959885245265,0.8133254076901791,-27.058484208899724,11
HYPEUSDT,year,2026,84.41842028337136,1.7640364018176584,-24.565541631987177,11
HYPEUSDT,quarter,2025Q2,1.293815005016774,0.5401358953515891,-11.436320626692142,2
HYPEUSDT,quarter,2025Q3,-11.49385217180664,-0.8608801614432829,-24.207546082202835,5
HYPEUSDT,quarter,2025Q4,33.05959927708668,2.1319918883451328,-17.486422007871873,4
HYPEUSDT,quarter,2026Q1,21.961577101309103,1.3572154732284663,-21.341899025481204,7
HYPEUSDT,quarter,2026Q2,47.06119049091979,2.863025353100081,-12.881516634096556,1
HYPEUSDT,quarter,2026Q3,2.8213232211245165,0.7127069104841265,-13.411648764380956,3
HYPEUSDT,recent,1d,3.8425963723553336,,0.0,1
HYPEUSDT,recent,7d,7.5503082362766705,9.756867632024461,-1.7080986419519495,1
HYPEUSDT,recent,1m,14.421483460291885,3.9043595543888063,-8.116357186828548,2
HYPEUSDT,recent,3m,39.91072988839983,2.4187689340731846,-24.565541631987177,4
HYPEUSDT,recent,6m,72.77385180304061,2.139245507207078,-24.565541631987177,7
HYPEUSDT,recent,1y,91.06832568984986,1.3300822121945106,-24.565541631987177,17
LINKUSDT,year,2024,4.512291422052761,0.5619329965905261,-40.80448969253631,5
LINKUSDT,year,2025,7.722929310510684,0.4141240368386649,-34.65538757982263,18
LINKUSDT,year,2026,-34.90001244730353,-2.0467541052679334,-36.41555116016597,13
LINKUSDT,quarter,2024Q3,6.00306647362483,1.7155958875965882,-7.971335766163956,1
LINKUSDT,quarter,2024Q4,-1.4063508737674035,0.45633162168094105,-40.80448969253631,4
LINKUSDT,quarter,2025Q1,3.225065863443488,0.5084745205741417,-24.495188051664396,3
LINKUSDT,quarter,2025Q2,5.0483129213747535,0.7274787768969372,-14.510480662149018,3
LINKUSDT,quarter,2025Q3,14.522648926519155,1.1047072173119759,-21.133241341171573,6
LINKUSDT,quarter,2025Q4,-13.255385916130436,-0.4773149858449197,-27.404822421807562,6
LINKUSDT,quarter,2026Q1,-17.988970159151172,-2.622627755118647,-21.582378793229573,5
LINKUSDT,quarter,2026Q2,-6.340855951082425,-0.6072000009833033,-19.794618318538625,5
LINKUSDT,quarter,2026Q3,-10.24252540159798,-2.912068749408745,-10.965590749426358,3
LINKUSDT,recent,1d,0.0,,0.0,0
LINKUSDT,recent,7d,-1.166716122453415,-7.221001117771492,-1.166716122453415,1
LINKUSDT,recent,1m,-5.184651313312838,-2.0652198378810365,-5.948461718901377,2
LINKUSDT,recent,3m,0.6576917443408048,0.24065515895044046,-18.02035233745881,4
LINKUSDT,recent,6m,-33.21798944744587,-2.1574759665483123,-34.77268594002595,12
LINKUSDT,recent,1y,-54.99969469295872,-1.3437123969393938,-57.91917982184216,22
LTCUSDT,year,2024,7.428494095736515,0.6211523515442253,-37.03014834557654,7
LTCUSDT,year,2025,-55.74602149220307,-1.3786280985189692,-57.95855894016376,28
LTCUSDT,year,2026,9.8830915142319,0.6268400393316483,-22.746655643459,13
LTCUSDT,quarter,2024Q3,2.156158566877031,0.8363032925775811,-6.128152848252377,2
LTCUSDT,quarter,2024Q4,5.161054999349779,0.6462007939603962,-37.03014834557654,5
LTCUSDT,quarter,2025Q1,-22.68425954823403,-2.136763282527401,-31.762430630791062,6
LTCUSDT,quarter,2025Q2,7.255298553465073,0.8050402206801144,-17.90043735516864,5
LTCUSDT,quarter,2025Q3,-20.31971578423162,-1.4290708377272225,-41.597100213710846,9
LTCUSDT,quarter,2025Q4,-31.926247200258175,-2.6952436003382663,-31.926247200258175,8
LTCUSDT,quarter,2026Q1,2.5385555067494847,0.4506402503634879,-17.464923669218113,5
LTCUSDT,quarter,2026Q2,7.126584116059043,1.1521349371280334,-10.089891604559565,5
LTCUSDT,quarter,2026Q3,-0.21855277804634365,0.05730898043204542,-7.2962794751755595,3
LTCUSDT,recent,1d,0.0,,0.0,0
LTCUSDT,recent,7d,-2.9026206620936357,-12.013049843677978,-2.9026206620936357,1
LTCUSDT,recent,1m,-5.723690431219586,-3.576720138989197,-7.2962794751755595,2
LTCUSDT,recent,3m,14.36923876253604,2.085560041234882,-7.2962794751755595,4
LTCUSDT,recent,6m,-5.582787599391736,-0.2833051641968366,-21.65861894583103,11
LTCUSDT,recent,1y,-33.76458236677844,-0.8707596058027693,-42.745232762662035,25
NEARUSDT,year,2024,78.13849642108875,2.809628138607089,-19.85623507691223,4
NEARUSDT,year,2025,41.650851204406834,0.9060390559041938,-30.61558809365539,17
NEARUSDT,year,2026,-20.95797770559572,-0.3919704166929472,-36.22502237135675,14
NEARUSDT,quarter,2024Q3,27.263475380419,3.8982115596847757,-5.050484553977796,0
NEARUSDT,quarter,2024Q4,48.543225990695625,2.7831134176744485,-19.85623507691223,4
NEARUSDT,quarter,2025Q1,3.070621684689545,0.5063845058636961,-30.61558809365539,6
NEARUSDT,quarter,2025Q2,-0.24136353397535837,0.22503493181578862,-18.39474577857889,3
NEARUSDT,quarter,2025Q3,15.16416151409523,1.237415411101253,-18.53718538463316,5
NEARUSDT,quarter,2025Q4,19.623481720206026,1.8665304008206618,-8.905585182833253,3
NEARUSDT,quarter,2026Q1,-13.109738646656133,-1.0006521055116893,-22.70702411932981,6
NEARUSDT,quarter,2026Q2,2.2567601850272068,0.4731204303177872,-28.310524317528408,6
NEARUSDT,quarter,2026Q3,-11.039972016092559,-3.171723467605235,-15.651139411673043,2
NEARUSDT,recent,1d,0.0,,0.0,0
NEARUSDT,recent,7d,0.0,,0.0,0
NEARUSDT,recent,1m,-7.228502116081314,-5.33726728398684,-7.228502116081314,1
NEARUSDT,recent,3m,8.524360115445194,0.7901486382010232,-36.22502237135675,5
NEARUSDT,recent,6m,-25.551216091306696,-0.7916363229005944,-36.22502237135675,10
NEARUSDT,recent,1y,-9.62210569642199,0.06786428071474884,-36.22502237135675,19
SOLUSDT,year,2024,34.159025598488114,1.7781096969260786,-13.520647309245016,6
SOLUSDT,year,2025,-28.101071206346017,-0.42112328533404364,-52.02219001630588,19
SOLUSDT,year,2026,9.156027798625566,0.5373981893261095,-27.709457488631195,15
SOLUSDT,quarter,2024Q3,6.007070029255535,1.5236948702920237,-6.5256626996396,1
SOLUSDT,quarter,2024Q4,32.092465398992196,2.2145939555014125,-13.520647309245016,5
SOLUSDT,quarter,2025Q1,-19.593175233973138,-1.0709195779553609,-38.98914830169171,4
SOLUSDT,quarter,2025Q2,-14.655246961364243,-1.2077052731837445,-23.964492335886668,5
SOLUSDT,quarter,2025Q3,1.1448700658827526,0.35774862507017413,-34.02661018494953,7
SOLUSDT,quarter,2025Q4,3.5878503712093224,0.6402600253392186,-14.50017741878793,3
SOLUSDT,quarter,2026Q1,12.342514860168773,1.1833437107709552,-25.013396176516057,6
SOLUSDT,quarter,2026Q2,4.487970405153674,0.6355443698094223,-15.03715220812365,5
SOLUSDT,quarter,2026Q3,-13.489313439177353,-4.118157442802836,-18.621501661746198,4
SOLUSDT,recent,1d,0.0,,0.0,0
SOLUSDT,recent,7d,0.0,,0.0,0
SOLUSDT,recent,1m,-11.670231189854874,-7.40231112327335,-11.670231189854874,3
SOLUSDT,recent,3m,1.7164000274129565,0.36531707724598655,-19.291481471661132,6
SOLUSDT,recent,6m,-20.342371688260386,-1.0064874019453234,-27.709457488631195,12
SOLUSDT,recent,1y,-0.3485643729043031,0.20369618641724527,-27.709457488631195,23
SUIUSDT,year,2024,-15.684003635926869,-0.3066523307281301,-44.35468831399878,6
SUIUSDT,year,2025,-54.378661237182534,-1.0562603525900491,-59.97329234991754,22
SUIUSDT,year,2026,42.83863909250351,1.6353267915783918,-17.99269598608122,12
SUIUSDT,quarter,2024Q3,0.0,,0.0,0
SUIUSDT,quarter,2024Q4,-15.684003635926869,-0.3728505216799272,-44.35468831399878,6
SUIUSDT,quarter,2025Q1,-6.376854917192276,0.02918941285639991,-19.72490666035034,7
SUIUSDT,quarter,2025Q2,-16.87850205362129,-1.266458141564511,-24.38174012119133,4
SUIUSDT,quarter,2025Q3,-37.328992175218566,-2.4138883543274186,-51.69152343709287,9
SUIUSDT,quarter,2025Q4,-10.3503120734738,-1.5256035431345802,-15.30967230151833,2
SUIUSDT,quarter,2026Q1,43.328619138392966,3.389971390965891,-17.64117255726232,4
SUIUSDT,quarter,2026Q2,15.262994892774607,1.6916990173524584,-12.240958742792785,4
SUIUSDT,quarter,2026Q3,-13.188700161643052,-4.338102154689811,-14.268078752853741,4
SUIUSDT,recent,1d,0.4465577356059569,,0.0,1
SUIUSDT,recent,7d,-1.5630237700576255,-3.5491215567843306,-3.233133801925714,1
SUIUSDT,recent,1m,-8.726575314775165,-4.690120387543109,-12.321148720425679,3
SUIUSDT,recent,3m,9.497403988675801,1.3207281955893557,-17.99269598608122,5
SUIUSDT,recent,6m,0.6609120808889868,0.22070408025125704,-17.99269598608122,10
SUIUSDT,recent,1y,-4.175659747141324,0.07552817186594607,-34.78315542174204,18
TAOUSDT,year,2024,55.49946094594844,1.938519649479711,-21.261368105739397,6
TAOUSDT,year,2025,-18.432904791231387,0.1074952320871826,-60.93600787856144,20
